snapshot_group_id,quote_id,captured_at,source,source_updated_at,sport,game_id,kickoff,book,market,selection,line,american_price,implied_probability,no_vig_probability,quote_status,first_observed,consensus_line,line_range,line_mad,book_count,fanduel_line_vs_consensus,weeknight,conference_tier,visibility_proxy,model_version,opening_line
fe0a5fb4-b12d-5bd9-8f7d-e25eeb878b44,1fb7e1f7-5e59-43a6-acce-cb53383335a4,2026-09-02T12:39:33Z,SportsbookReview,,NFL,379927,2026-09-10T00:20:00+00:00,BetMGM,side,Seattle,-3.5,-110,,,displayed,,-3.5,3.5,0.0,7,,,,,v3-forward-measurement,-4.5
