capture_id,quote_id,captured_at,source,source_updated_at,state,sport,event_id,event_name,kickoff,book,market_id,market_type,market_name,player_id,player_name,selection_id,selection,line,american_price,decimal_price,implied_probability,quote_status,opening_line,opening_price,first_observed,closing_line,closing_price,result,net_units,model_version
48f103e8-ec9e-4d63-a1ca-e2022601bca5,5941f15c-26f7-4a2d-922d-6ea6be9db56d,2026-09-15T12:17:09Z,FanDuel Sportsbook structured market feed,,VA,NFL,35599552,Detroit Lions @ Buffalo Bills,2026-09-18T00:15:00.000Z,FanDuel,751.168723407,spread,Spread,,,50193,Detroit Lions,4.5,-110,1.909090909090909,0.5238095238095238,open,,,2026-09-15T12:17:09Z,,,,,v3-forward-measurement
48f103e8-ec9e-4d63-a1ca-e2022601bca5,1bb28541-13f1-4e24-8ed7-e54c59fd92db,2026-09-15T12:17:09Z,FanDuel Sportsbook structured market feed,,VA,NFL,35599552,Detroit Lions @ Buffalo Bills,2026-09-18T00:15:00.000Z,FanDuel,751.168723407,spread,Spread,,,50203,Buffalo Bills,-4.5,-110,1.909090909090909,0.5238095238095238,open,,,2026-09-15T12:17:09Z,,,,,v3-forward-measurement
48f103e8-ec9e-4d63-a1ca-e2022601bca5,9aa2e205-046a-479a-8d13-a892bd4130c5,2026-09-15T12:17:09Z,FanDuel Sportsbook structured market feed,,VA,NFL,35599552,Detroit Lions @ Buffalo Bills,2026-09-18T00:15:00.000Z,FanDuel,751.168723404,moneyline,Moneyline,,,50193,Detroit Lions,,190,2.9,0.3448275862068966,open,,,2026-09-15T12:17:09Z,,,,,v3-forward-measurement
48f103e8-ec9e-4d63-a1ca-e2022601bca5,d6c50a40-3b93-485a-b395-fed45038b885,2026-09-15T12:17:09Z,FanDuel Sportsbook structured market feed,,VA,NFL,35599552,Detroit Lions @ Buffalo Bills,2026-09-18T00:15:00.000Z,FanDuel,751.168723404,moneyline,Moneyline,,,50203,Buffalo Bills,,-230,1.434782608695652,0.696969696969697,open,,,2026-09-15T12:17:09Z,,,,,v3-forward-measurement
48f103e8-ec9e-4d63-a1ca-e2022601bca5,1c7628b9-c67d-4f37-b750-0abb905ee20e,2026-09-15T12:17:09Z,FanDuel Sportsbook structured market feed,,VA,NFL,35599552,Detroit Lions @ Buffalo Bills,2026-09-18T00:15:00.000Z,FanDuel,751.168723405,total,Total Points,,,7017916,Over,53.5,-115,1.869565217391304,0.5348837209302325,open,,,2026-09-15T12:17:09Z,,,,,v3-forward-measurement
48f103e8-ec9e-4d63-a1ca-e2022601bca5,de17ff3f-04ad-4b94-985a-d66df3bce7a4,2026-09-15T12:17:09Z,FanDuel Sportsbook structured market feed,,VA,NFL,35599552,Detroit Lions @ Buffalo Bills,2026-09-18T00:15:00.000Z,FanDuel,751.168723405,total,Total Points,,,7017917,Under,53.5,-105,1.952380952380952,0.5121951219512195,open,,,2026-09-15T12:17:09Z,,,,,v3-forward-measurement
48f103e8-ec9e-4d63-a1ca-e2022601bca5,9ace2684-9cc8-4872-a1d8-c9c6407894c9,2026-09-15T12:17:09Z,FanDuel Sportsbook structured market feed,,VA,NFL,36048239,Carolina Panthers @ Atlanta Falcons,2026-09-20T17:01:00.000Z,FanDuel,751.185432815,moneyline,Moneyline,,,50198,Carolina Panthers,,-118,1.847457627118644,0.5412844036697247,open,,,2026-09-15T12:17:09Z,,,,,v3-forward-measurement
48f103e8-ec9e-4d63-a1ca-e2022601bca5,f04339ab-97a3-4456-a76c-d135dd2b1076,2026-09-15T12:17:09Z,FanDuel Sportsbook structured market feed,,VA,NFL,36048239,Carolina Panthers @ Atlanta Falcons,2026-09-20T17:01:00.000Z,FanDuel,751.185432815,moneyline,Moneyline,,,50199,Atlanta Falcons,,100,2,0.5,open,,,2026-09-15T12:17:09Z,,,,,v3-forward-measurement
48f103e8-ec9e-4d63-a1ca-e2022601bca5,25ac581c-08de-4145-a5c2-bb2785593880,2026-09-15T12:17:09Z,FanDuel Sportsbook structured market feed,,VA,NFL,36048239,Carolina Panthers @ Atlanta Falcons,2026-09-20T17:01:00.000Z,FanDuel,751.185432814,total,Total Points,,,7017916,Over,43.5,-115,1.869565217391304,0.5348837209302325,open,,,2026-09-15T12:17:09Z,,,,,v3-forward-measurement
48f103e8-ec9e-4d63-a1ca-e2022601bca5,f3f41d2b-b320-487c-8f29-25ef2d63791c,2026-09-15T12:17:09Z,FanDuel Sportsbook structured market feed,,VA,NFL,36048239,Carolina Panthers @ Atlanta Falcons,2026-09-20T17:01:00.000Z,FanDuel,751.185432814,total,Total Points,,,7017917,Under,43.5,-105,1.952380952380952,0.5121951219512195,open,,,2026-09-15T12:17:09Z,,,,,v3-forward-measurement
48f103e8-ec9e-4d63-a1ca-e2022601bca5,3d94c0c7-8cea-44ea-a67f-6e2dd8bf1157,2026-09-15T12:17:09Z,FanDuel Sportsbook structured market feed,,VA,NFL,36048239,Carolina Panthers @ Atlanta Falcons,2026-09-20T17:01:00.000Z,FanDuel,751.185432813,spread,Spread,,,50198,Carolina Panthers,-1.5,-104,1.961538461538462,0.5098039215686274,open,,,2026-09-15T12:17:09Z,,,,,v3-forward-measurement
48f103e8-ec9e-4d63-a1ca-e2022601bca5,37b41b8d-f699-42c8-ab36-d046ea000b10,2026-09-15T12:17:09Z,FanDuel Sportsbook structured market feed,,VA,NFL,36048239,Carolina Panthers @ Atlanta Falcons,2026-09-20T17:01:00.000Z,FanDuel,751.185432813,spread,Spread,,,50199,Atlanta Falcons,1.5,-118,1.847457627118644,0.5412844036697247,open,,,2026-09-15T12:17:09Z,,,,,v3-forward-measurement
48f103e8-ec9e-4d63-a1ca-e2022601bca5,73db21ac-3910-41f6-9f24-0049dbc8eb64,2026-09-15T12:17:09Z,FanDuel Sportsbook structured market feed,,VA,NFL,36048240,New Orleans Saints @ Baltimore Ravens,2026-09-20T17:01:00.000Z,FanDuel,751.185432848,moneyline,Moneyline,,,50196,New Orleans Saints,,350,4.5,0.2222222222222222,open,,,2026-09-15T12:17:09Z,,,,,v3-forward-measurement
48f103e8-ec9e-4d63-a1ca-e2022601bca5,d54fdfc3-080f-4913-b416-fcfcd0f01d02,2026-09-15T12:17:09Z,FanDuel Sportsbook structured market feed,,VA,NFL,36048240,New Orleans Saints @ Baltimore Ravens,2026-09-20T17:01:00.000Z,FanDuel,751.185432848,moneyline,Moneyline,,,50205,Baltimore Ravens,,-450,1.222222222222222,0.8181818181818182,open,,,2026-09-15T12:17:09Z,,,,,v3-forward-measurement
48f103e8-ec9e-4d63-a1ca-e2022601bca5,3cebc094-4d22-401b-8afb-2f41c230293a,2026-09-15T12:17:09Z,FanDuel Sportsbook structured market feed,,VA,NFL,36048240,New Orleans Saints @ Baltimore Ravens,2026-09-20T17:01:00.000Z,FanDuel,751.185432846,spread,Spread,,,50196,New Orleans Saints,8.5,-115,1.869565217391304,0.5348837209302325,open,,,2026-09-15T12:17:09Z,,,,,v3-forward-measurement
48f103e8-ec9e-4d63-a1ca-e2022601bca5,78ee9b83-be84-4a98-8ca7-ca2ec13f14ba,2026-09-15T12:17:09Z,FanDuel Sportsbook structured market feed,,VA,NFL,36048240,New Orleans Saints @ Baltimore Ravens,2026-09-20T17:01:00.000Z,FanDuel,751.185432846,spread,Spread,,,50205,Baltimore Ravens,-8.5,-105,1.952380952380952,0.5121951219512195,open,,,2026-09-15T12:17:09Z,,,,,v3-forward-measurement
48f103e8-ec9e-4d63-a1ca-e2022601bca5,c723cfbe-f59a-4346-a92c-11f16714c444,2026-09-15T12:17:09Z,FanDuel Sportsbook structured market feed,,VA,NFL,36048240,New Orleans Saints @ Baltimore Ravens,2026-09-20T17:01:00.000Z,FanDuel,751.185432843,total,Total Points,,,7017916,Over,47.5,-105,1.952380952380952,0.5121951219512195,open,,,2026-09-15T12:17:09Z,,,,,v3-forward-measurement
48f103e8-ec9e-4d63-a1ca-e2022601bca5,3d907001-3db1-4801-bc80-47940fb36d32,2026-09-15T12:17:09Z,FanDuel Sportsbook structured market feed,,VA,NFL,36048240,New Orleans Saints @ Baltimore Ravens,2026-09-20T17:01:00.000Z,FanDuel,751.185432843,total,Total Points,,,7017917,Under,47.5,-115,1.869565217391304,0.5348837209302325,open,,,2026-09-15T12:17:09Z,,,,,v3-forward-measurement
48f103e8-ec9e-4d63-a1ca-e2022601bca5,cecccd76-44e2-4b26-92fd-a213ecca2f21,2026-09-15T12:17:09Z,FanDuel Sportsbook structured market feed,,VA,NFL,36048241,Green Bay Packers @ New York Jets,2026-09-20T17:01:00.000Z,FanDuel,751.185432900,total,Total Points,,,7017916,Over,44.5,-110,1.909090909090909,0.5238095238095238,open,,,2026-09-15T12:17:09Z,,,,,v3-forward-measurement
48f103e8-ec9e-4d63-a1ca-e2022601bca5,b5771488-6647-432f-b1e7-eeb0259a99e0,2026-09-15T12:17:09Z,FanDuel Sportsbook structured market feed,,VA,NFL,36048241,Green Bay Packers @ New York Jets,2026-09-20T17:01:00.000Z,FanDuel,751.185432900,total,Total Points,,,7017917,Under,44.5,-110,1.909090909090909,0.5238095238095238,open,,,2026-09-15T12:17:09Z,,,,,v3-forward-measurement
48f103e8-ec9e-4d63-a1ca-e2022601bca5,e427545e-956b-484a-808d-008417535f2a,2026-09-15T12:17:09Z,FanDuel Sportsbook structured market feed,,VA,NFL,36048241,Green Bay Packers @ New York Jets,2026-09-20T17:01:00.000Z,FanDuel,751.185432908,moneyline,Moneyline,,,50192,Green Bay Packers,,-205,1.48780487804878,0.6721311475409836,open,,,2026-09-15T12:17:09Z,,,,,v3-forward-measurement
48f103e8-ec9e-4d63-a1ca-e2022601bca5,316e3096-f416-49b6-8ffb-8358a0f8b87f,2026-09-15T12:17:09Z,FanDuel Sportsbook structured market feed,,VA,NFL,36048241,Green Bay Packers @ New York Jets,2026-09-20T17:01:00.000Z,FanDuel,751.185432908,moneyline,Moneyline,,,50202,New York Jets,,172,2.72,0.36764705882352944,open,,,2026-09-15T12:17:09Z,,,,,v3-forward-measurement
48f103e8-ec9e-4d63-a1ca-e2022601bca5,4464c494-97f5-4bf8-9671-2b8a3333a981,2026-09-15T12:17:09Z,FanDuel Sportsbook structured market feed,,VA,NFL,36048241,Green Bay Packers @ New York Jets,2026-09-20T17:01:00.000Z,FanDuel,751.185432912,spread,Spread,,,50192,Green Bay Packers,-3.5,-118,1.847457627118644,0.5412844036697247,open,,,2026-09-15T12:17:09Z,,,,,v3-forward-measurement
