captured_at,state,event_id,event_name,kickoff,away,home,away_spread,away_spread_odds,home_spread,home_spread_odds,total,over_odds,under_odds,away_ml,home_ml
2026-09-21T12:22:56Z,TN,36073808,Missouri @ Mississippi State,2026-09-26T23:45:00.000Z,Missouri,Mississippi State,5.5,-105,-5.5,-115,58.5,-110,-110,180,-220
2026-09-21T12:22:56Z,TN,36073891,Florida Atlantic @ UL Monroe,2026-09-27T00:00:00.000Z,Florida Atlantic,UL Monroe,-13.5,-105,13.5,-115,57.5,-110,-110,-580,420
2026-09-21T12:22:56Z,TN,36073981,Tulsa @ Arkansas,2026-09-27T00:00:00.000Z,Tulsa,Arkansas,6.5,-106,-6.5,-114,52.5,-110,-110,202,-250
2026-09-21T12:22:56Z,TN,36073917,Massachusetts @ Sacramento State,2026-09-27T01:00:00.000Z,Massachusetts,Sacramento State,-5.5,-110,5.5,-110,48.5,-110,-110,-205,168
2026-09-21T12:22:56Z,TN,36073983,Missouri State @ SMU,2026-09-27T01:00:00.000Z,Missouri State,SMU,34.5,-110,-34.5,-110,58.5,-110,-110,3500,-20000
2026-09-21T12:22:56Z,TN,36073984,Oregon State @ UTEP,2026-09-27T01:00:00.000Z,Oregon State,UTEP,-11.5,-110,11.5,-110,54.5,-110,-110,-500,375
2026-09-21T12:22:56Z,TN,36073985,Rice @ Fresno State,2026-09-27T02:00:00.000Z,Rice,Fresno State,13.5,100,-13.5,-122,44.5,-110,-110,520,-750
2026-09-21T12:22:56Z,TN,36073900,Air Force @ Nevada,2026-09-27T02:30:00.000Z,Air Force,Nevada,-4.5,-105,4.5,-115,49.5,-110,-110,-184,152
2026-09-21T12:22:56Z,TN,36073993,Georgia Tech @ Stanford,2026-09-27T02:30:00.000Z,Georgia Tech,Stanford,-4.5,-105,4.5,-115,47.5,-115,-105,-176,146
2026-09-21T12:22:56Z,TN,36073882,Minnesota @ Washington,2026-09-27T03:00:00.000Z,Minnesota,Washington,8.5,-105,-8.5,-115,45.5,-105,-115,285,-365
