captured_at,state,event_id,event_name,kickoff,away,home,away_spread,away_spread_odds,home_spread,home_spread_odds,total,over_odds,under_odds,away_ml,home_ml
2026-09-21T18:14:42Z,TN,36073770,Liberty @ Coastal Carolina,2026-09-24T23:30:00.000Z,Liberty,Coastal Carolina,-2.5,-110,2.5,-110,52.5,-110,-110,-132,110
2026-09-21T18:14:42Z,TN,36073771,Army @ Temple,2026-09-25T20:00:00.000Z,Army,Temple,-3.5,-102,3.5,-120,48.5,-110,-110,-160,132
2026-09-21T18:14:42Z,TN,36073778,Navy @ UAB,2026-09-25T23:00:00.000Z,Navy,UAB,-7.5,-102,7.5,-120,51.5,-105,-115,-280,225
2026-09-21T18:14:42Z,TN,36073779,Northwestern @ Indiana,2026-09-26T00:00:00.000Z,Northwestern,Indiana,20.5,-102,-20.5,-120,49.5,-105,-115,980,-2000
2026-09-21T18:14:42Z,TN,36094630,Clemson @ California,2026-09-26T02:30:00.000Z,Clemson,California,1.5,-115,-1.5,-105,50.5,-110,-110,-106,-113
2026-09-21T18:14:42Z,TN,36073791,Illinois @ Ohio State,2026-09-26T16:00:00.000Z,Illinois,Ohio State,27.5,-115,-27.5,-105,53.5,-110,-110,1600,-4500
2026-09-21T18:14:42Z,TN,36073803,Sam Houston State @ Texas Tech,2026-09-26T16:00:00.000Z,Sam Houston State,Texas Tech,34.5,-110,-34.5,-110,54.5,-115,-105,4000,-30000
2026-09-21T18:14:42Z,TN,36073814,Colorado @ Baylor,2026-09-26T16:00:00.000Z,Colorado,Baylor,9.5,-104,-9.5,-118,55.5,-102,-120,300,-385
2026-09-21T18:14:42Z,TN,36073883,San Diego State @ Toledo,2026-09-26T16:00:00.000Z,San Diego State,Toledo,3.5,-122,-3.5,100,50.5,-112,-108,132,-160
2026-09-21T18:14:42Z,TN,36073885,Colorado State @ UTSA,2026-09-26T16:00:00.000Z,Colorado State,UTSA,13.5,-115,-13.5,-105,57.5,-110,-110,390,-550
2026-09-21T18:14:42Z,TN,36073903,UNLV @ Akron,2026-09-26T16:00:00.000Z,UNLV,Akron,-13.5,-115,13.5,-105,50.5,-115,-105,-690,480
2026-09-21T18:14:42Z,TN,36073909,Ball State @ Kent State,2026-09-26T16:00:00.000Z,Ball State,Kent State,3.5,-122,-3.5,100,49.5,-110,-110,134,-162
2026-09-21T18:14:42Z,TN,36073928,Texas @ Tennessee,2026-09-26T16:00:00.000Z,Texas,Tennessee,-4.5,-110,4.5,-110,55.5,-115,-105,-192,158
2026-09-21T18:14:42Z,TN,36073932,Wake Forest @ Louisville,2026-09-26T16:00:00.000Z,Wake Forest,Louisville,12.5,-110,-12.5,-110,58.5,-115,-105,385,-520
2026-09-21T18:14:42Z,TN,36073934,Virginia Tech @ Boston College,2026-09-26T16:00:00.000Z,Virginia Tech,Boston College,-14.5,-104,14.5,-118,51.5,-105,-115,-650,470
2026-09-21T18:14:42Z,TN,36073935,South Alabama @ Kentucky,2026-09-26T16:45:00.000Z,South Alabama,Kentucky,20.5,-110,-20.5,-110,52.5,-114,-106,890,-1700
2026-09-21T18:14:42Z,TN,36073875,UCLA @ Maryland,2026-09-26T17:30:00.000Z,UCLA,Maryland,-2.5,-105,2.5,-115,57.5,-115,-105,-125,104
2026-09-21T18:14:42Z,TN,36073789,Notre Dame @ Purdue,2026-09-26T18:00:00.000Z,Notre Dame,Purdue,-27.5,-118,27.5,-104,57.5,-118,-104,-4500,1600
2026-09-21T18:14:42Z,TN,36073901,Northern Illinois @ Georgia State,2026-09-26T18:00:00.000Z,Northern Illinois,Georgia State,9.5,-102,-9.5,-120,55.5,-110,-110,330,-430
2026-09-21T18:14:42Z,TN,36073947,Hawaii @ Wyoming,2026-09-26T19:00:00.000Z,Hawaii,Wyoming,-3.5,-105,3.5,-115,45.5,-105,-115,-162,134
2026-09-21T18:14:42Z,TN,36073786,Oklahoma @ Georgia,2026-09-26T19:30:00.000Z,Oklahoma,Georgia,13.5,-104,-13.5,-118,43.5,-110,-110,470,-670
2026-09-21T18:14:42Z,TN,36073793,Ole Miss @ Florida,2026-09-26T19:30:00.000Z,Ole Miss,Florida,2.5,102,-2.5,-124,60.5,-115,-105,128,-154
2026-09-21T18:14:42Z,TN,36073804,Utah @ Iowa State,2026-09-26T19:30:00.000Z,Utah,Iowa State,-7.5,-120,7.5,-102,49.5,-105,-115,-345,270
2026-09-21T18:14:42Z,TN,36073807,Iowa @ Michigan,2026-09-26T19:30:00.000Z,Iowa,Michigan,5.5,-110,-5.5,-110,38.5,-105,-115,176,-215
2026-09-21T18:14:42Z,TN,36073817,TCU @ UCF,2026-09-26T19:30:00.000Z,TCU,UCF,-3.5,-105,3.5,-115,49.5,-115,-105,-162,134
2026-09-21T18:14:42Z,TN,36073886,Boise State @ Western Michigan,2026-09-26T19:30:00.000Z,Boise State,Western Michigan,-7.5,-102,7.5,-120,48.5,-110,-110,-275,220
2026-09-21T18:14:42Z,TN,36073887,Connecticut @ Miami Ohio,2026-09-26T19:30:00.000Z,Connecticut,Miami Ohio,3.5,-110,-3.5,-110,51.5,-110,-110,140,-170
2026-09-21T18:14:42Z,TN,36073950,New Mexico @ New Mexico State,2026-09-26T19:30:00.000Z,New Mexico,New Mexico State,-12.5,-110,12.5,-110,48.5,-115,-105,-530,390
2026-09-21T18:14:42Z,TN,36073811,Houston @ Georgia Southern,2026-09-26T20:00:00.000Z,Houston,Georgia Southern,-18.5,-110,18.5,-110,54.5,-110,-110,-1200,720
2026-09-21T18:14:42Z,TN,36073812,Vanderbilt @ Auburn,2026-09-26T20:15:00.000Z,Vanderbilt,Auburn,9.5,-110,-9.5,-110,55.5,-115,-105,270,-345
