captured_at,state,event_id,event_name,kickoff,away,home,away_spread,away_spread_odds,home_spread,home_spread_odds,total,over_odds,under_odds,away_ml,home_ml
2026-09-05T11:25:57Z,TN,35660013,Oregon State @ Houston,2026-09-05T16:00:00.000Z,Oregon State,Houston,20.5,-104,-20.5,-118,50.5,-112,-108,920,-1800
2026-09-05T11:25:57Z,TN,35660021,Coastal Carolina @ WV Mountaineers,2026-09-05T16:00:00.000Z,Coastal Carolina,WV Mountaineers,20.5,-105,-20.5,-115,54.5,-114,-106,890,-1700
2026-09-05T11:25:57Z,TN,35660026,East Carolina @ Alabama,2026-09-05T16:00:00.000Z,East Carolina,Alabama,28.5,-122,-28.5,100,52.5,-110,-110,2000,-7000
2026-09-05T11:25:57Z,TN,35660029,Liberty @ James Madison,2026-09-05T16:00:00.000Z,Liberty,James Madison,6.5,-114,-6.5,-106,50.5,-110,-110,190,-230
2026-09-05T11:25:57Z,TN,35660032,North Texas @ Indiana,2026-09-05T16:00:00.000Z,North Texas,Indiana,40.5,-110,-40.5,-110,56.5,-106,-114,,
2026-09-05T11:25:57Z,TN,35660033,Ohio @ Nebraska,2026-09-05T16:00:00.000Z,Ohio,Nebraska,23.5,-106,-23.5,-114,46.5,-106,-114,1400,-4000
2026-09-05T11:25:57Z,TN,35660099,Miami Ohio @ Pittsburgh,2026-09-05T16:00:00.000Z,Miami Ohio,Pittsburgh,16.5,-108,-16.5,-112,47.5,-110,-110,550,-820
2026-09-05T11:25:57Z,TN,35828761,Bryant @ Army,2026-09-05T16:00:00.000Z,Bryant,Army,37.5,-105,-37.5,-115,50.5,-115,-105,,
2026-09-05T11:25:57Z,TN,35828766,Lafayette @ Connecticut,2026-09-05T16:00:00.000Z,Lafayette,Connecticut,19.5,-105,-19.5,-115,51.5,-110,-110,860,-1600
2026-09-05T11:25:57Z,TN,35828779,New Hampshire @ Syracuse,2026-09-05T16:00:00.000Z,New Hampshire,Syracuse,34.5,-106,-34.5,-114,55.5,-112,-108,,
2026-09-05T11:25:57Z,TN,35828784,Tarleton State @ Bowling Green,2026-09-05T16:00:00.000Z,Tarleton State,Bowling Green,1.5,-105,-1.5,-115,48.5,-110,-110,105,-126
2026-09-05T11:25:57Z,TN,35920095,Stonehill @ New Haven,2026-09-05T16:01:00.000Z,Stonehill,New Haven,7.5,-118,-7.5,-104,42.5,-105,-115,225,-290
2026-09-05T11:25:57Z,TN,35660037,Ball State @ Ohio State,2026-09-05T16:30:00.000Z,Ball State,Ohio State,49.5,-105,-49.5,-115,56.5,-110,-110,,
2026-09-05T11:25:57Z,TN,35920100,Lehigh @ Georgetown,2026-09-05T16:31:00.000Z,Lehigh,Georgetown,-21.5,-114,21.5,-106,50.5,-115,-105,-2000,920
2026-09-05T11:25:57Z,TN,35660041,Kent State @ South Carolina,2026-09-05T16:45:00.000Z,Kent State,South Carolina,36.5,-115,-36.5,-105,54.5,-106,-114,,
2026-09-05T11:25:57Z,TN,35828824,Duquesne @ Air Force,2026-09-05T17:00:00.000Z,Duquesne,Air Force,28.5,-106,-28.5,-114,57.5,-108,-112,2400,-10000
2026-09-05T11:25:57Z,TN,35828825,Southeast Missouri State @ Iowa State,2026-09-05T17:00:00.000Z,Southeast Missouri State,Iowa State,30.5,-110,-30.5,-110,53.5,-110,-110,2400,-10000
2026-09-05T11:25:57Z,TN,35828838,Youngstown State @ Kentucky,2026-09-05T17:00:00.000Z,Youngstown State,Kentucky,22.5,-114,-22.5,-106,62.5,-108,-112,1160,-2800
2026-09-05T11:25:57Z,TN,35920098,Holy Cross @ Colgate,2026-09-05T17:01:00.000Z,Holy Cross,Colgate,4.5,-106,-4.5,-114,46.5,-110,-110,152,-188
2026-09-05T11:25:57Z,TN,35920104,Gardner Webb @ Wofford,2026-09-05T17:31:00.000Z,Gardner Webb,Wofford,6.5,-105,-6.5,-115,48.5,-110,-110,205,-260
2026-09-05T11:25:57Z,TN,35828839,Rhode Island @ Temple,2026-09-05T18:00:00.000Z,Rhode Island,Temple,14.5,-106,-14.5,-114,51.5,-105,-115,530,-780
2026-09-05T11:25:57Z,TN,35920102,Sacred Heart @ Monmouth,2026-09-05T18:01:00.000Z,Sacred Heart,Monmouth,14.5,-122,-14.5,100,57.5,-114,-106,420,-600
2026-09-05T11:25:57Z,TN,35828840,Tennessee State @ Georgia,2026-09-05T19:00:00.000Z,Tennessee State,Georgia,47.5,-110,-47.5,-110,54.5,-112,-108,,
2026-09-05T11:25:57Z,TN,35920099,Drake @ Montana,2026-09-05T19:01:00.000Z,Drake,Montana,35.5,-110,-35.5,-110,58.5,-108,-112,2500,-10000
2026-09-05T11:25:57Z,TN,35170563,Boise State @ Oregon,2026-09-05T19:30:00.000Z,Boise State,Oregon,24.5,-110,-24.5,-110,51.5,-110,-110,1500,-4000
2026-09-05T11:25:57Z,TN,35170575,Baylor @ Auburn,2026-09-05T19:30:00.000Z,Baylor,Auburn,7.5,-115,-7.5,-105,58.5,-115,-105,240,-295
2026-09-05T11:25:57Z,TN,35660045,Boston College @ Cincinnati,2026-09-05T19:30:00.000Z,Boston College,Cincinnati,7.5,-110,-7.5,-110,49.5,-112,-108,245,-310
2026-09-05T11:25:57Z,TN,35660046,Tulane @ Duke,2026-09-05T19:30:00.000Z,Tulane,Duke,8.5,-114,-8.5,-106,51.5,-105,-115,260,-330
2026-09-05T11:25:57Z,TN,35660050,Texas State @ Texas,2026-09-05T19:30:00.000Z,Texas State,Texas,29.5,-110,-29.5,-110,59.5,-110,-110,2400,-10000
2026-09-05T11:25:57Z,TN,35660051,Marshall @ Penn State,2026-09-05T19:30:00.000Z,Marshall,Penn State,23.5,-112,-23.5,-108,52.5,-105,-115,1280,-3500
2026-09-05T11:25:57Z,TN,35828857,Fordham @ North Dakota State,2026-09-05T19:30:00.000Z,Fordham,North Dakota State,41.5,-110,-41.5,-110,55.5,-110,-110,,
2026-09-05T11:25:57Z,TN,35828858,Furman @ Tennessee,2026-09-05T19:30:00.000Z,Furman,Tennessee,48.5,-105,-48.5,-115,66.5,-108,-112,,
2026-09-05T11:25:57Z,TN,35828862,Maine @ Appalachian State,2026-09-05T19:30:00.000Z,Maine,Appalachian State,18.5,-106,-18.5,-114,52.5,-112,-108,810,-1450
2026-09-05T11:25:57Z,TN,35828878,The Citadel @ Charlotte,2026-09-05T19:30:00.000Z,The Citadel,Charlotte,19.5,-110,-19.5,-110,45.5,-115,-105,920,-1800
2026-09-05T11:25:57Z,TN,35829086,UTRGV @ UTSA,2026-09-05T19:30:00.000Z,UTRGV,UTSA,28.5,-114,-28.5,-106,59.5,-115,-105,2000,-7000
2026-09-05T11:25:57Z,TN,35870804,Towson @ Navy,2026-09-05T19:30:00.000Z,Towson,Navy,31.5,-118,-31.5,-104,50.5,-110,-110,3500,-20000
2026-09-05T11:25:57Z,TN,35920092,Western Carolina @ Campbell,2026-09-05T19:31:00.000Z,Western Carolina,Campbell,-3.5,-110,3.5,-110,67.5,-114,-106,-172,140
2026-09-05T11:25:57Z,TN,35660052,Oklahoma State @ Tulsa,2026-09-05T19:45:00.000Z,Oklahoma State,Tulsa,-13.5,-110,13.5,-110,59.5,-106,-114,-550,440
2026-09-05T11:25:57Z,TN,35920106,St. Thomas @ North Dakota,2026-09-05T20:01:00.000Z,St. Thomas,North Dakota,28.5,-118,-28.5,-104,51.5,-110,-110,1800,-8000
2026-09-05T11:25:57Z,TN,35360155,North Alabama @ Arkansas,2026-09-05T20:15:00.000Z,North Alabama,Arkansas,40.5,-106,-40.5,-114,62.5,-110,-110,,
2026-09-05T11:25:57Z,TN,35673213,Northern Illinois @ Iowa,2026-09-05T20:15:00.000Z,Northern Illinois,Iowa,31.5,-110,-31.5,-110,44.5,-110,-110,,
2026-09-05T11:25:57Z,TN,35829170,Alcorn State @ Southern Miss,2026-09-05T21:00:00.000Z,Alcorn State,Southern Miss,18.5,-110,-18.5,-110,50.5,-115,-105,800,-1400
2026-09-05T11:25:57Z,TN,35660053,Wyoming @ Colorado State,2026-09-05T22:00:00.000Z,Wyoming,Colorado State,3.5,-122,-3.5,100,46.5,-105,-115,130,-156
2026-09-05T11:25:57Z,TN,35832508,Norfolk State @ Old Dominion,2026-09-05T22:00:00.000Z,Norfolk State,Old Dominion,40.5,-110,-40.5,-110,53.5,-110,-110,,
2026-09-05T11:25:57Z,TN,35920080,Tennessee Tech @ Chattanooga,2026-09-05T22:01:00.000Z,Tennessee Tech,Chattanooga,-11.5,-115,11.5,-111,48.5,-113,-113,-530,360
2026-09-05T11:25:57Z,TN,35920086,Delaware State @ William & Mary,2026-09-05T22:01:00.000Z,Delaware State,William & Mary,9.5,-113,-9.5,-113,57.5,-111,-115,265,-390
2026-09-05T11:25:57Z,TN,35920087,Presbyterian @ Mercer,2026-09-05T22:01:00.000Z,Presbyterian,Mercer,21.5,-111,-21.5,-115,57.5,-113,-113,900,-2500
