captured_at,state,event_id,event_name,kickoff,away,home,away_spread,away_spread_odds,home_spread,home_spread_odds,total,over_odds,under_odds,away_ml,home_ml
2026-09-16T01:10:35Z,TN,36067457,West Georgia @ East Tennessee State,2026-09-19T16:01:00.000Z,West Georgia,East Tennessee State,17.5,-113,-17.5,-113,54.5,-113,-113,600,-1100
2026-09-16T01:10:35Z,TN,36067461,Villanova @ Long Island,2026-09-19T16:01:00.000Z,Villanova,Long Island,-20.5,-113,20.5,-113,46.5,-113,-113,-2200,870
2026-09-16T01:10:35Z,TN,36067465,Brown @ New Haven,2026-09-19T16:01:00.000Z,Brown,New Haven,-11.5,-113,11.5,-113,49.5,-113,-113,-500,340
2026-09-16T01:10:35Z,TN,36067478,Dartmouth @ Lehigh,2026-09-19T16:01:00.000Z,Dartmouth,Lehigh,17.5,-113,-17.5,-113,50.5,-113,-113,560,-1000
2026-09-16T01:10:35Z,TN,36056706,Eastern Michigan @ Wisconsin,2026-09-19T16:30:00.000Z,Eastern Michigan,Wisconsin,24.5,-115,-24.5,-105,45.5,-106,-114,1400,-4000
2026-09-16T01:10:35Z,TN,36056809,NC State @ Vanderbilt,2026-09-19T16:45:00.000Z,NC State,Vanderbilt,3.5,-110,-3.5,-110,50.5,-110,-110,142,-172
2026-09-16T01:10:35Z,TN,36056811,Wyoming @ Central Michigan,2026-09-19T17:00:00.000Z,Wyoming,Central Michigan,1.5,-110,-1.5,-110,39.5,-105,-115,-102,-118
2026-09-16T01:10:35Z,TN,36067450,Valparaiso @ Indiana State,2026-09-19T17:01:00.000Z,Valparaiso,Indiana State,23.5,-113,-23.5,-113,53.5,-113,-113,1300,-5000
2026-09-16T01:10:35Z,TN,36067454,Harvard @ New Hampshire,2026-09-19T17:01:00.000Z,Harvard,New Hampshire,-16.5,-113,16.5,-113,51.5,-113,-113,-900,520
2026-09-16T01:10:35Z,TN,36067456,VMI @ Davidson,2026-09-19T17:01:00.000Z,VMI,Davidson,-3.5,-113,3.5,-113,44.5,-113,-113,-178,138
2026-09-16T01:10:35Z,TN,36067475,Princeton @ Bryant,2026-09-19T17:01:00.000Z,Princeton,Bryant,-3.5,-113,3.5,-113,45.5,-113,-113,-172,134
2026-09-16T01:10:35Z,TN,36067480,Chicago State @ Butler,2026-09-19T17:01:00.000Z,Chicago State,Butler,20.5,-113,-20.5,-113,52.5,-113,-113,900,-2500
2026-09-16T01:10:35Z,TN,36067509,Cornell @ Colgate,2026-09-19T17:01:00.000Z,Cornell,Colgate,13.5,-113,-13.5,-113,51.5,-113,-113,370,-560
2026-09-16T01:10:35Z,TN,36057374,Maine @ Boston College,2026-09-19T18:00:00.000Z,Maine,Boston College,37.5,-110,-37.5,-110,53.5,-106,-114,,
2026-09-16T01:10:35Z,TN,36058919,Southern Illinois @ Illinois,2026-09-19T18:00:00.000Z,Southern Illinois,Illinois,39.5,-110,-39.5,-110,54.5,-115,-105,,
2026-09-16T01:10:35Z,TN,36067451,Yale @ Holy Cross,2026-09-19T18:01:00.000Z,Yale,Holy Cross,-20.5,-113,20.5,-113,49.5,-113,-113,-1800,800
2026-09-16T01:10:35Z,TN,36067506,Southern Utah @ St. Thomas,2026-09-19T18:01:00.000Z,Southern Utah,St. Thomas,-14.5,-113,14.5,-113,57.5,-113,-113,-620,400
2026-09-16T01:10:35Z,TN,36067455,Presbyterian @ Western Carolina,2026-09-19T18:31:00.000Z,Presbyterian,Western Carolina,29.5,-113,-29.5,-113,62.5,-113,-113,1700,-10000
2026-09-16T01:10:35Z,TN,36067482,Rhode Island @ Stony Brook,2026-09-19T18:31:00.000Z,Rhode Island,Stony Brook,-12.5,-113,12.5,-113,53.5,-113,-113,-500,340
2026-09-16T01:10:35Z,TN,36056831,Temple @ Toledo,2026-09-19T19:00:00.000Z,Temple,Toledo,5.5,-110,-5.5,-110,50.5,-115,-105,172,-210
2026-09-16T01:10:35Z,TN,36067446,Eastern Illinois @ Illinois State,2026-09-19T19:01:00.000Z,Eastern Illinois,Illinois State,33.5,-113,-33.5,-113,53.5,-113,-113,4000,-100000
2026-09-16T01:10:35Z,TN,36056732,UTEP @ Michigan,2026-09-19T19:30:00.000Z,UTEP,Michigan,34.5,-104,-34.5,-118,49.5,-105,-115,,
2026-09-16T01:10:35Z,TN,36056838,Florida State @ Alabama,2026-09-19T19:30:00.000Z,Florida State,Alabama,19.5,-108,-19.5,-112,48.5,-110,-110,890,-1700
2026-09-16T01:10:35Z,TN,36056840,USC @ Rutgers,2026-09-19T19:30:00.000Z,USC,Rutgers,-23.5,-120,23.5,-102,59.5,-110,-110,-3500,1280
2026-09-16T01:10:35Z,TN,36056841,Utah State @ Utah,2026-09-19T19:30:00.000Z,Utah State,Utah,27.5,-102,-27.5,-120,56.5,-112,-108,2000,-7000
2026-09-16T01:10:35Z,TN,36056852,Kentucky @ Texas A&M,2026-09-19T19:30:00.000Z,Kentucky,Texas A&M,16.5,-105,-16.5,-115,50.5,-105,-115,640,-1000
2026-09-16T01:10:35Z,TN,36056859,SMU @ Louisville,2026-09-19T19:30:00.000Z,SMU,Louisville,1.5,-105,-1.5,-115,59.5,-105,-115,106,-128
2026-09-16T01:10:35Z,TN,36056863,Miami Ohio @ Cincinnati,2026-09-19T19:30:00.000Z,Miami Ohio,Cincinnati,14.5,-110,-14.5,-110,49.5,-112,-108,530,-780
2026-09-16T01:10:35Z,TN,36058922,Duquesne @ Washington State,2026-09-19T19:30:00.000Z,Duquesne,Washington State,38.5,-105,-38.5,-115,53.5,-110,-110,,
2026-09-16T01:10:35Z,TN,36058929,Stonehill @ Massachusetts,2026-09-19T19:30:00.000Z,Stonehill,Massachusetts,33.5,-110,-33.5,-110,49.5,-106,-114,,
2026-09-16T01:10:35Z,TN,36056733,Western Kentucky @ Indiana,2026-09-19T20:00:00.000Z,Western Kentucky,Indiana,44.5,-105,-44.5,-115,60.5,-114,-108,,
2026-09-16T01:10:35Z,TN,36056871,Stanford @ Duke,2026-09-19T20:00:00.000Z,Stanford,Duke,9.5,-102,-9.5,-120,51.5,-104,-118,310,-400
2026-09-16T01:10:35Z,TN,36056873,Louisiana Tech @ Baylor,2026-09-19T20:00:00.000Z,Louisiana Tech,Baylor,18.5,-108,-18.5,-112,52.5,-114,-106,800,-1400
2026-09-16T01:10:35Z,TN,36056877,Ball State @ Liberty,2026-09-19T20:00:00.000Z,Ball State,Liberty,14.5,-110,-14.5,-110,49.5,-110,-110,520,-750
2026-09-16T01:10:35Z,TN,36058939,Northern Iowa @ Iowa,2026-09-19T20:00:00.000Z,Northern Iowa,Iowa,38.5,-110,-38.5,-110,48.5,-115,-105,,
2026-09-16T01:10:35Z,TN,36056881,Mississippi State @ South Carolina,2026-09-19T20:15:00.000Z,Mississippi State,South Carolina,3.5,-105,-3.5,-115,58.5,-110,-110,152,-184
2026-09-16T01:10:35Z,TN,36059055,Southeast Louisiana @ UL Monroe,2026-09-19T20:30:00.000Z,Southeast Louisiana,UL Monroe,11.5,-108,-11.5,-112,47.5,-110,-110,400,-550
2026-09-16T01:10:35Z,TN,36056882,Charlotte @ Appalachian State,2026-09-19T22:00:00.000Z,Charlotte,Appalachian State,17.5,-110,-17.5,-110,51.5,-112,-108,760,-1300
2026-09-16T01:10:35Z,TN,36056884,East Carolina @ Old Dominion,2026-09-19T22:00:00.000Z,East Carolina,Old Dominion,2.5,100,-2.5,-122,48.5,-105,-115,125,-150
2026-09-16T01:10:35Z,TN,36056886,FIU @ Florida Atlantic,2026-09-19T22:00:00.000Z,FIU,Florida Atlantic,6.5,-104,-6.5,-118,62.5,-110,-110,210,-260
2026-09-16T01:10:35Z,TN,36059059,Marshall @ Missouri State,2026-09-19T22:30:00.000Z,Marshall,Missouri State,-3.5,-110,3.5,-110,52.5,-105,-115,-170,140
2026-09-16T01:10:35Z,TN,36056887,Florida @ Auburn,2026-09-19T23:00:00.000Z,Florida,Auburn,-2.5,-110,2.5,-110,53.5,-110,-110,-137,114
2026-09-16T01:10:35Z,TN,36056892,Troy @ Missouri,2026-09-19T23:00:00.000Z,Troy,Missouri,26.5,-110,-26.5,-110,50.5,-110,-110,1600,-4500
2026-09-16T01:10:35Z,TN,36056895,Georgia State @ UCF,2026-09-19T23:00:00.000Z,Georgia State,UCF,19.5,-110,-19.5,-110,50.5,-110,-110,860,-1600
2026-09-16T01:10:35Z,TN,36056898,Ohio @ South Alabama,2026-09-19T23:00:00.000Z,Ohio,South Alabama,6.5,100,-6.5,-122,50.5,-110,-110,205,-255
2026-09-16T01:10:35Z,TN,36056899,Connecticut @ Southern Miss,2026-09-19T23:00:00.000Z,Connecticut,Southern Miss,-3.5,-102,3.5,-120,54.5,-110,-110,-164,136
2026-09-16T01:10:35Z,TN,36056900,Western Michigan @ Rice,2026-09-19T23:00:00.000Z,Western Michigan,Rice,-9.5,-114,9.5,-106,43.5,-110,-110,-410,315
2026-09-16T01:10:35Z,TN,36056901,Nevada @ Middle Tennessee,2026-09-19T23:00:00.000Z,Nevada,Middle Tennessee,-3.5,-110,3.5,-110,51.5,-104,-118,-170,140
2026-09-16T01:10:35Z,TN,36056904,Georgia Southern @ Jacksonville State,2026-09-19T23:00:00.000Z,Georgia Southern,Jacksonville State,3.5,-115,-3.5,-105,52.5,-112,-108,136,-164
2026-09-16T01:10:35Z,TN,36059066,Murray State @ Oklahoma State,2026-09-19T23:00:00.000Z,Murray State,Oklahoma State,55.5,-110,-55.5,-110,70.5,-114,-106,,
2026-09-16T01:10:35Z,TN,36059069,Delaware State @ South Florida,2026-09-19T23:00:00.000Z,Delaware State,South Florida,37.5,-114,-37.5,-106,62.5,-110,-110,,
2026-09-16T01:10:35Z,TN,36059071,Nicholls State @ Sam Houston State,2026-09-19T23:00:00.000Z,Nicholls State,Sam Houston State,18.5,-110,-18.5,-110,50.5,-110,-110,860,-1600
2026-09-16T01:10:35Z,TN,36059076,UT Martin @ Memphis,2026-09-19T23:00:00.000Z,UT Martin,Memphis,37.5,-110,-37.5,-110,56.5,-108,-112,,
2026-09-16T01:10:35Z,TN,36056913,Eastern Washington @ Washington,2026-09-19T23:15:00.000Z,Eastern Washington,Washington,42.5,-110,-42.5,-110,57.5,-110,-110,,
2026-09-16T01:10:35Z,TN,36059079,North Dakota @ Nebraska,2026-09-19T23:15:00.000Z,North Dakota,Nebraska,24.5,-110,-24.5,-110,50.5,-115,-105,1400,-4000
2026-09-16T01:10:35Z,TN,35018692,LSU @ Ole Miss,2026-09-19T23:30:00.000Z,LSU,Ole Miss,-2.5,-122,2.5,100,58.5,-115,-105,-152,126
2026-09-16T01:10:35Z,TN,36056739,Michigan State @ Notre Dame,2026-09-19T23:30:00.000Z,Michigan State,Notre Dame,29.5,-110,-29.5,-110,52.5,-110,-110,2400,-10000
2026-09-16T01:10:35Z,TN,36056744,Colorado @ Northwestern,2026-09-19T23:30:00.000Z,Colorado,Northwestern,3.5,-110,-3.5,-110,48.5,-115,-105,146,-178
2026-09-16T01:10:35Z,TN,36056746,Virginia Tech @ Maryland,2026-09-19T23:30:00.000Z,Virginia Tech,Maryland,-2.5,-122,2.5,100,53.5,-115,-105,-146,125
2026-09-16T01:10:35Z,TN,36056915,BYU @ Colorado State,2026-09-19T23:30:00.000Z,BYU,Colorado State,-17.5,-118,17.5,-104,52.5,-110,-110,-1200,740
2026-09-16T01:10:35Z,TN,36057381,West Virginia @ Virginia,2026-09-19T23:30:00.000Z,West Virginia,Virginia,9.5,102,-9.5,-124,53.5,-110,-110,300,-385
2026-09-16T01:10:35Z,TN,36059085,New Mexico @ Oklahoma,2026-09-19T23:30:00.000Z,New Mexico,Oklahoma,22.5,-110,-22.5,-110,46.5,-110,-110,1280,-3500
2026-09-16T01:10:35Z,TN,36057390,Kennesaw State @ Tennessee,2026-09-19T23:45:00.000Z,Kennesaw State,Tennessee,35.5,-112,-35.5,-108,60.5,-105,-115,,
2026-09-16T01:10:35Z,TN,36057392,Arkansas State @ TCU,2026-09-20T00:00:00.000Z,Arkansas State,TCU,20.5,-115,-20.5,-105,56.5,-112,-108,810,-1450
2026-09-16T01:10:35Z,TN,36057393,UAB @ Louisiana,2026-09-20T00:00:00.000Z,UAB,Louisiana,7.5,-110,-7.5,-110,56.5,-108,-112,255,-320
2026-09-16T01:10:35Z,TN,36059086,UTSA @ Texas,2026-09-20T00:00:00.000Z,UTSA,Texas,30.5,-115,-30.5,-105,58.5,-105,-115,2200,-8000
2026-09-16T01:10:35Z,TN,36059088,East Texas A&M @ Tulsa,2026-09-20T00:00:00.000Z,East Texas A&M,Tulsa,42.5,-110,-42.5,-110,56.5,-114,-106,,
2026-09-16T01:10:35Z,TN,36057394,James Madison @ San Diego State,2026-09-20T02:00:00.000Z,James Madison,San Diego State,2.5,-112,-2.5,-108,46.5,-110,-110,106,-128
2026-09-16T01:10:35Z,TN,36059093,South Dakota @ Boise State,2026-09-20T02:00:00.000Z,South Dakota,Boise State,24.5,-115,-24.5,-105,54.5,-115,-105,1400,-4000
2026-09-16T01:10:35Z,TN,36057395,North Dakota State @ Sacramento State,2026-09-20T02:30:00.000Z,North Dakota State,Sacramento State,-27.5,-120,27.5,-102,50.5,-120,-102,-7000,2000
2026-09-16T01:10:35Z,TN,36057398,Northern Illinois @ Arizona,2026-09-20T02:30:00.000Z,Northern Illinois,Arizona,34.5,-115,-34.5,-105,49.5,-115,-105,,
2026-09-16T01:10:35Z,TN,36056747,Purdue @ UCLA,2026-09-20T03:00:00.000Z,Purdue,UCLA,14.5,-120,-14.5,-102,52.5,-115,-105,460,-650
2026-09-16T01:10:35Z,TN,36057401,Fresno State @ San Jose State,2026-09-20T03:00:00.000Z,Fresno State,San Jose State,-6.5,-114,6.5,-106,50.5,-110,-110,-255,205
2026-09-16T01:10:35Z,TN,36059096,Montana @ Oregon State,2026-09-20T03:00:00.000Z,Montana,Oregon State,17.5,-114,-17.5,-106,52.5,-110,-110,640,-1000
