captured_at,state,event_id,event_name,kickoff,away,home,away_spread,away_spread_odds,home_spread,home_spread_odds,total,over_odds,under_odds,away_ml,home_ml
2026-09-15T18:16:19Z,TN,36058922,Duquesne @ Washington State,2026-09-19T19:30:00.000Z,Duquesne,Washington State,38.5,-105,-38.5,-115,52.5,-110,-110,,
2026-09-15T18:16:19Z,TN,36058929,Stonehill @ Massachusetts,2026-09-19T19:30:00.000Z,Stonehill,Massachusetts,33.5,-110,-33.5,-110,48.5,-110,-110,,
2026-09-15T18:16:19Z,TN,36056733,Western Kentucky @ Indiana,2026-09-19T20:00:00.000Z,Western Kentucky,Indiana,44.5,-105,-44.5,-115,60.5,-114,-108,,
2026-09-15T18:16:19Z,TN,36056871,Stanford @ Duke,2026-09-19T20:00:00.000Z,Stanford,Duke,9.5,-102,-9.5,-120,51.5,-104,-118,310,-400
2026-09-15T18:16:19Z,TN,36056873,Louisiana Tech @ Baylor,2026-09-19T20:00:00.000Z,Louisiana Tech,Baylor,18.5,-108,-18.5,-112,52.5,-114,-106,800,-1400
2026-09-15T18:16:19Z,TN,36056877,Ball State @ Liberty,2026-09-19T20:00:00.000Z,Ball State,Liberty,14.5,-110,-14.5,-110,49.5,-110,-110,520,-750
2026-09-15T18:16:19Z,TN,36058939,Northern Iowa @ Iowa,2026-09-19T20:00:00.000Z,Northern Iowa,Iowa,38.5,-110,-38.5,-110,48.5,-115,-105,,
2026-09-15T18:16:19Z,TN,36056881,Mississippi State @ South Carolina,2026-09-19T20:15:00.000Z,Mississippi State,South Carolina,3.5,-105,-3.5,-115,58.5,-110,-110,152,-184
2026-09-15T18:16:19Z,TN,36059055,Southeast Louisiana @ UL Monroe,2026-09-19T20:30:00.000Z,Southeast Louisiana,UL Monroe,11.5,-108,-11.5,-112,47.5,-110,-110,400,-550
2026-09-15T18:16:19Z,TN,36056882,Charlotte @ Appalachian State,2026-09-19T22:00:00.000Z,Charlotte,Appalachian State,17.5,-110,-17.5,-110,51.5,-112,-108,760,-1300
2026-09-15T18:16:19Z,TN,36056884,East Carolina @ Old Dominion,2026-09-19T22:00:00.000Z,East Carolina,Old Dominion,2.5,100,-2.5,-122,49.5,-114,-106,125,-150
2026-09-15T18:16:19Z,TN,36056886,FIU @ Florida Atlantic,2026-09-19T22:00:00.000Z,FIU,Florida Atlantic,6.5,-104,-6.5,-118,62.5,-110,-110,210,-260
2026-09-15T18:16:19Z,TN,36059059,Marshall @ Missouri State,2026-09-19T22:30:00.000Z,Marshall,Missouri State,-3.5,-106,3.5,-114,52.5,-105,-115,-164,136
2026-09-15T18:16:19Z,TN,36056887,Florida @ Auburn,2026-09-19T23:00:00.000Z,Florida,Auburn,-2.5,-110,2.5,-110,53.5,-110,-110,-137,114
2026-09-15T18:16:19Z,TN,36056892,Troy @ Missouri,2026-09-19T23:00:00.000Z,Troy,Missouri,26.5,-110,-26.5,-110,50.5,-110,-110,1600,-4500
2026-09-15T18:16:19Z,TN,36056895,Georgia State @ UCF,2026-09-19T23:00:00.000Z,Georgia State,UCF,18.5,-110,-18.5,-110,50.5,-110,-110,800,-1400
2026-09-15T18:16:19Z,TN,36056898,Ohio @ South Alabama,2026-09-19T23:00:00.000Z,Ohio,South Alabama,5.5,-110,-5.5,-110,51.5,-110,-110,176,-215
2026-09-15T18:16:19Z,TN,36056899,Connecticut @ Southern Miss,2026-09-19T23:00:00.000Z,Connecticut,Southern Miss,-3.5,-102,3.5,-120,54.5,-110,-110,-164,136
2026-09-15T18:16:19Z,TN,36056900,Western Michigan @ Rice,2026-09-19T23:00:00.000Z,Western Michigan,Rice,-9.5,-114,9.5,-106,43.5,-110,-110,-410,315
2026-09-15T18:16:19Z,TN,36056901,Nevada @ Middle Tennessee,2026-09-19T23:00:00.000Z,Nevada,Middle Tennessee,-3.5,-110,3.5,-110,51.5,-104,-118,-170,140
2026-09-15T18:16:19Z,TN,36056904,Georgia Southern @ Jacksonville State,2026-09-19T23:00:00.000Z,Georgia Southern,Jacksonville State,3.5,-115,-3.5,-105,52.5,-112,-108,136,-164
2026-09-15T18:16:19Z,TN,36059066,Murray State @ Oklahoma State,2026-09-19T23:00:00.000Z,Murray State,Oklahoma State,55.5,-110,-55.5,-110,70.5,-114,-106,,
2026-09-15T18:16:19Z,TN,36059069,Delaware State @ South Florida,2026-09-19T23:00:00.000Z,Delaware State,South Florida,37.5,-114,-37.5,-106,62.5,-110,-110,,
2026-09-15T18:16:19Z,TN,36059071,Nicholls State @ Sam Houston State,2026-09-19T23:00:00.000Z,Nicholls State,Sam Houston State,18.5,-110,-18.5,-110,50.5,-110,-110,860,-1600
2026-09-15T18:16:19Z,TN,36059076,UT Martin @ Memphis,2026-09-19T23:00:00.000Z,UT Martin,Memphis,34.5,-115,-34.5,-105,56.5,-108,-112,,
2026-09-15T18:16:19Z,TN,36056913,Eastern Washington @ Washington,2026-09-19T23:15:00.000Z,Eastern Washington,Washington,42.5,-110,-42.5,-110,57.5,-110,-110,,
2026-09-15T18:16:19Z,TN,36059079,North Dakota @ Nebraska,2026-09-19T23:15:00.000Z,North Dakota,Nebraska,24.5,-110,-24.5,-110,50.5,-115,-105,1400,-4000
2026-09-15T18:16:19Z,TN,35018692,LSU @ Ole Miss,2026-09-19T23:30:00.000Z,LSU,Ole Miss,-2.5,-122,2.5,100,59.5,-110,-110,-146,122
2026-09-15T18:16:19Z,TN,36056739,Michigan State @ Notre Dame,2026-09-19T23:30:00.000Z,Michigan State,Notre Dame,29.5,-110,-29.5,-110,52.5,-110,-110,2400,-10000
2026-09-15T18:16:19Z,TN,36056744,Colorado @ Northwestern,2026-09-19T23:30:00.000Z,Colorado,Northwestern,3.5,-110,-3.5,-110,48.5,-115,-105,146,-178
2026-09-15T18:16:19Z,TN,36056746,Virginia Tech @ Maryland,2026-09-19T23:30:00.000Z,Virginia Tech,Maryland,-3.5,102,3.5,-124,53.5,-112,-108,-156,130
2026-09-15T18:16:19Z,TN,36056915,BYU @ Colorado State,2026-09-19T23:30:00.000Z,BYU,Colorado State,-17.5,-118,17.5,-104,52.5,-110,-110,-1200,740
2026-09-15T18:16:19Z,TN,36057381,West Virginia @ Virginia,2026-09-19T23:30:00.000Z,West Virginia,Virginia,9.5,102,-9.5,-124,53.5,-110,-110,300,-385
2026-09-15T18:16:19Z,TN,36059085,New Mexico @ Oklahoma,2026-09-19T23:30:00.000Z,New Mexico,Oklahoma,22.5,-110,-22.5,-110,46.5,-110,-110,1280,-3500
2026-09-15T18:16:19Z,TN,36057390,Kennesaw State @ Tennessee,2026-09-19T23:45:00.000Z,Kennesaw State,Tennessee,35.5,-112,-35.5,-108,60.5,-105,-115,,
2026-09-15T18:16:19Z,TN,36057392,Arkansas State @ TCU,2026-09-20T00:00:00.000Z,Arkansas State,TCU,20.5,-115,-20.5,-105,56.5,-112,-108,810,-1450
2026-09-15T18:16:19Z,TN,36057393,UAB @ Louisiana,2026-09-20T00:00:00.000Z,UAB,Louisiana,7.5,-110,-7.5,-110,56.5,-114,-106,245,-310
2026-09-15T18:16:19Z,TN,36059086,UTSA @ Texas,2026-09-20T00:00:00.000Z,UTSA,Texas,30.5,-115,-30.5,-105,58.5,-105,-115,2200,-8000
2026-09-15T18:16:19Z,TN,36059088,East Texas A&M @ Tulsa,2026-09-20T00:00:00.000Z,East Texas A&M,Tulsa,41.5,-106,-41.5,-114,56.5,-114,-106,,
2026-09-15T18:16:19Z,TN,36057394,James Madison @ San Diego State,2026-09-20T02:00:00.000Z,James Madison,San Diego State,2.5,-112,-2.5,-108,46.5,-110,-110,106,-128
2026-09-15T18:16:19Z,TN,36059093,South Dakota @ Boise State,2026-09-20T02:00:00.000Z,South Dakota,Boise State,24.5,-115,-24.5,-105,54.5,-115,-105,1400,-4000
2026-09-15T18:16:19Z,TN,36057395,North Dakota State @ Sacramento State,2026-09-20T02:30:00.000Z,North Dakota State,Sacramento State,-27.5,-120,27.5,-102,50.5,-120,-102,-7000,2000
2026-09-15T18:16:19Z,TN,36057398,Northern Illinois @ Arizona,2026-09-20T02:30:00.000Z,Northern Illinois,Arizona,34.5,-115,-34.5,-105,49.5,-115,-105,,
2026-09-15T18:16:19Z,TN,36056747,Purdue @ UCLA,2026-09-20T03:00:00.000Z,Purdue,UCLA,14.5,-120,-14.5,-102,52.5,-115,-105,460,-650
2026-09-15T18:16:19Z,TN,36057401,Fresno State @ San Jose State,2026-09-20T03:00:00.000Z,Fresno State,San Jose State,-6.5,-114,6.5,-106,50.5,-110,-110,-255,205
2026-09-15T18:16:19Z,TN,36059096,Montana @ Oregon State,2026-09-20T03:00:00.000Z,Montana,Oregon State,17.5,-114,-17.5,-106,52.5,-110,-110,640,-1000
