captured_at,state,event_id,event_name,kickoff,away,home,away_spread,away_spread_odds,home_spread,home_spread_odds,total,over_odds,under_odds,away_ml,home_ml
2026-09-12T18:24:40Z,TN,35993284,Holy Cross @ Miami Ohio,2026-09-12T17:05:00.000Z,Holy Cross,Miami Ohio,56.5,-132,-56.5,100,63.5,-110,-120,,
2026-09-12T18:24:40Z,TN,36042901,UT Martin @ West Virginia,2026-09-12T17:05:00.000Z,UT Martin,West Virginia,42.5,-130,-42.5,-102,53.5,-128,-104,,
2026-09-12T18:24:40Z,TN,35632815,Oregon @ Oklahoma State,2026-09-12T17:30:00.000Z,Oregon,Oklahoma State,-7.5,-125,7.5,-106,56.5,-102,-130,-430,300
2026-09-12T18:24:40Z,TN,35993268,Stony Brook @ Ball State,2026-09-12T18:01:00.000Z,Stony Brook,Ball State,10.5,-122,-10.5,-108,44.5,-110,-120,360,-530
2026-09-12T18:24:40Z,TN,36038582,Utah Tech @ Montana,2026-09-12T19:01:00.000Z,Utah Tech,Montana,35.5,-106,-35.5,-114,57.5,-108,-112,3000,-20000
2026-09-12T18:24:40Z,TN,35993271,Alabama @ Kentucky,2026-09-12T19:30:00.000Z,Alabama,Kentucky,-9.5,-105,9.5,-115,47.5,-105,-115,-350,275
2026-09-12T18:24:40Z,TN,35993273,Mississippi State @ Minnesota,2026-09-12T19:30:00.000Z,Mississippi State,Minnesota,-1.5,100,1.5,-122,54.5,-115,-105,-110,-110
2026-09-12T18:24:40Z,TN,35993299,Arizona @ BYU,2026-09-12T19:30:00.000Z,Arizona,BYU,6.5,100,-6.5,-122,48.5,-106,-114,220,-275
2026-09-12T18:24:40Z,TN,35993301,Utah State @ Washington,2026-09-12T19:30:00.000Z,Utah State,Washington,27.5,-102,-27.5,-120,55.5,-110,-110,2000,-7000
2026-09-12T18:24:40Z,TN,35993477,Weber State @ Colorado,2026-09-12T19:30:00.000Z,Weber State,Colorado,38.5,-115,-38.5,-105,56.5,-115,-105,,
2026-09-12T18:24:40Z,TN,35993478,California @ Syracuse,2026-09-12T19:30:00.000Z,California,Syracuse,3.5,-112,-3.5,-108,56.5,-114,-106,140,-170
2026-09-12T18:24:40Z,TN,35993482,Duke @ Illinois,2026-09-12T19:30:00.000Z,Duke,Illinois,5.5,-105,-5.5,-115,51.5,-110,-110,190,-235
2026-09-12T18:24:40Z,TN,35993576,Eastern Michigan @ Michigan State,2026-09-12T19:30:00.000Z,Eastern Michigan,Michigan State,17.5,-114,-17.5,-106,49.5,-110,-110,640,-1000
2026-09-12T18:24:40Z,TN,35993579,UTSA @ Texas State,2026-09-12T19:30:00.000Z,UTSA,Texas State,2.5,-110,-2.5,-110,65.5,-110,-110,112,-134
2026-09-12T18:24:40Z,TN,35993582,Maryland @ Connecticut,2026-09-12T19:30:00.000Z,Maryland,Connecticut,-11.5,-110,11.5,-110,,,,-465,350
2026-09-12T18:24:40Z,TN,35993624,UL Monroe @ UAB,2026-09-12T19:30:00.000Z,UL Monroe,UAB,8.5,-110,-8.5,-110,54.5,-105,-115,280,-360
2026-09-12T18:24:40Z,TN,35993625,Robert Morris @ Akron,2026-09-12T19:30:00.000Z,Robert Morris,Akron,27.5,-106,-27.5,-114,46.5,-110,-110,2200,-8000
2026-09-12T18:24:40Z,TN,35993664,Sacred Heart @ Massachusetts,2026-09-12T19:30:00.000Z,Sacred Heart,Massachusetts,23.5,-108,-23.5,-112,53.5,-110,-110,1160,-2800
2026-09-12T18:24:40Z,TN,35993665,Central Connecticut @ Toledo,2026-09-12T19:30:00.000Z,Central Connecticut,Toledo,35.5,-108,-35.5,-112,52.5,-112,-110,,
2026-09-12T18:24:40Z,TN,36042345,Rice @ Notre Dame,2026-09-12T19:30:00.000Z,Rice,Notre Dame,44.5,-105,-44.5,-115,54.5,-115,-105,,
2026-09-12T18:24:40Z,TN,36054197,UCF @ Pittsburgh,2026-09-12T19:35:00.000Z,UCF,Pittsburgh,7.5,-122,-7.5,100,55.5,-110,-110,220,-275
2026-09-12T18:24:40Z,TN,35993667,UNLV @ North Texas,2026-09-12T19:45:00.000Z,UNLV,North Texas,-3.5,110,3.5,-134,58.5,-105,-115,-152,126
2026-09-12T18:24:40Z,TN,35993117,Mercyhurst @ New Mexico,2026-09-12T20:00:00.000Z,Mercyhurst,New Mexico,42.5,-118,-42.5,-104,54.5,-110,-110,,
2026-09-12T18:24:40Z,TN,35993675,Northern Colorado @ Wyoming,2026-09-12T20:00:00.000Z,Northern Colorado,Wyoming,22.5,-110,-22.5,-110,43.5,-114,-106,1200,-3000
2026-09-12T18:24:40Z,TN,35993676,Alabama State @ Troy,2026-09-12T20:00:00.000Z,Alabama State,Troy,23.5,-110,-23.5,-110,52.5,-110,-110,1060,-2300
2026-09-12T18:24:40Z,TN,36042871,UC Davis @ SMU,2026-09-12T20:00:00.000Z,UC Davis,SMU,31.5,-114,-31.5,-106,59.5,-105,-115,2800,-10000
2026-09-12T18:24:40Z,TN,36038577,Stetson @ Bethune Cookman,2026-09-12T20:01:00.000Z,Stetson,Bethune Cookman,14.5,-110,-14.5,-110,56.5,-110,-110,490,-700
2026-09-12T18:24:40Z,TN,36038591,Lamar @ Idaho,2026-09-12T20:01:00.000Z,Lamar,Idaho,3.5,-110,-3.5,-110,51.5,-110,-110,152,-188
2026-09-12T18:24:40Z,TN,35993678,Delaware @ Vanderbilt,2026-09-12T20:15:00.000Z,Delaware,Vanderbilt,20.5,-104,-20.5,-118,54.5,-114,-106,920,-1800
2026-09-12T18:24:40Z,TN,36038587,Incarnate Word @ Northern Arizona,2026-09-12T21:01:00.000Z,Incarnate Word,Northern Arizona,4.5,-110,-4.5,-110,54.5,-110,-110,152,-188
2026-09-12T18:24:40Z,TN,36038590,Merrimack @ Maine,2026-09-12T21:01:00.000Z,Merrimack,Maine,10.5,-110,-10.5,-110,47.5,-110,-110,320,-430
2026-09-12T18:24:40Z,TN,36038593,Morehead State @ Austin Peay,2026-09-12T21:01:00.000Z,Morehead State,Austin Peay,36.5,-110,-36.5,-110,62.5,-108,-112,3500,-50000
2026-09-12T18:24:40Z,TN,35993682,Campbell @ Florida,2026-09-12T21:30:00.000Z,Campbell,Florida,50.5,-105,-50.5,-115,66.5,-110,-110,,
2026-09-12T18:24:40Z,TN,35993684,Memphis @ Boise State,2026-09-12T22:00:00.000Z,Memphis,Boise State,9.5,-115,-9.5,-105,55.5,-106,-114,265,-335
2026-09-12T18:24:40Z,TN,35993685,Buffalo @ FIU,2026-09-12T22:00:00.000Z,Buffalo,FIU,10.5,-114,-10.5,-106,47.5,-108,-112,340,-450
2026-09-12T18:24:40Z,TN,35993695,Jacksonville State @ Ohio,2026-09-12T22:00:00.000Z,Jacksonville State,Ohio,2.5,-115,-2.5,-105,50.5,-108,-112,106,-128
2026-09-12T18:24:40Z,TN,36038579,Chattanooga @ Eastern Kentucky,2026-09-12T22:01:00.000Z,Chattanooga,Eastern Kentucky,-3,-110,3,-110,47.5,-114,-106,-154,126
2026-09-12T18:24:40Z,TN,36038583,Stonehill @ New Hampshire,2026-09-12T22:01:00.000Z,Stonehill,New Hampshire,12.5,-110,-12.5,-110,43.5,-110,-110,390,-550
2026-09-12T18:24:40Z,TN,36038585,Charleston Southern @ The Citadel,2026-09-12T22:01:00.000Z,Charleston Southern,The Citadel,1.5,-110,-1.5,-112,45.5,-110,-110,102,-124
2026-09-12T18:24:40Z,TN,36038592,Furman @ Mercer,2026-09-12T22:01:00.000Z,Furman,Mercer,15.5,-110,-15.5,-110,54,-110,-110,490,-750
2026-09-12T18:24:40Z,TN,36038609,Bryant @ Hampton,2026-09-12T22:01:00.000Z,Bryant,Hampton,-3.5,-110,3.5,-110,51.5,-114,-106,-172,140
2026-09-12T18:24:40Z,TN,36038614,San Diego @ Idaho State,2026-09-12T22:01:00.000Z,San Diego,Idaho State,23.5,-110,-23.5,-110,58.5,-110,-110,1200,-3500
2026-09-12T18:24:40Z,TN,35993697,Monmouth @ Western Michigan,2026-09-12T22:30:00.000Z,Monmouth,Western Michigan,28.5,-105,-28.5,-115,54.5,-110,-110,2400,-10000
2026-09-12T18:24:40Z,TN,35993696,Tennessee @ Georgia Tech,2026-09-12T23:00:00.000Z,Tennessee,Georgia Tech,-11.5,-118,11.5,-104,55.5,-110,-110,-500,375
2026-09-12T18:24:40Z,TN,35993699,Southern @ Houston,2026-09-12T23:00:00.000Z,Southern,Houston,51.5,-110,-51.5,-110,61.5,-115,-105,,
2026-09-12T18:24:40Z,TN,35993700,Towson @ South Carolina,2026-09-12T23:00:00.000Z,Towson,South Carolina,43.5,-105,-43.5,-115,57.5,-110,-110,,
2026-09-12T18:24:40Z,TN,35993701,Western Carolina @ Cincinnati,2026-09-12T23:00:00.000Z,Western Carolina,Cincinnati,35.5,-110,-35.5,-110,61.5,-106,-114,2400,-10000
2026-09-12T18:24:40Z,TN,35993707,South Alabama @ Tulane,2026-09-12T23:00:00.000Z,South Alabama,Tulane,9.5,-112,-9.5,-108,48.5,-104,-118,275,-350
2026-09-12T18:24:40Z,TN,35993708,Southern Utah @ Colorado State,2026-09-12T23:00:00.000Z,Southern Utah,Colorado State,20.5,-108,-20.5,-112,57.5,-110,-110,890,-1700
2026-09-12T18:24:40Z,TN,35993709,Tulsa @ Sam Houston State,2026-09-12T23:00:00.000Z,Tulsa,Sam Houston State,-11.5,-110,11.5,-110,51.5,-108,-112,-490,365
2026-09-12T18:24:40Z,TN,35993710,Bowling Green @ Nebraska,2026-09-12T23:00:00.000Z,Bowling Green,Nebraska,30.5,-110,-30.5,-110,50.5,-108,-112,3500,-10000
2026-09-12T18:24:40Z,TN,36042873,Lindenwood @ Missouri State,2026-09-12T23:00:00.000Z,Lindenwood,Missouri State,16.5,-110,-16.5,-110,53.5,-110,-110,640,-1000
2026-09-12T18:24:40Z,TN,36042896,Illinois State @ Northern Illinois,2026-09-12T23:00:00.000Z,Illinois State,Northern Illinois,-3.5,106,3.5,-130,47.5,-115,-105,-146,122
2026-09-12T18:24:40Z,TN,36045338,Georgia State @ Kennesaw State,2026-09-12T23:00:00.000Z,Georgia State,Kennesaw State,7.5,-110,-7.5,-110,55.5,-106,-114,245,-310
2026-09-12T18:24:40Z,TN,36045339,Middle Tennessee @ Marshall,2026-09-12T23:00:00.000Z,Middle Tennessee,Marshall,13.5,-115,-13.5,-105,55.5,-112,-108,390,-530
2026-09-12T18:24:40Z,TN,36052792,West Georgia @ Arkansas State,2026-09-12T23:00:00.000Z,West Georgia,Arkansas State,31.5,-105,-31.5,-115,56.5,-110,-110,3500,-20000
2026-09-12T18:24:40Z,TN,36038581,Indiana State @ Eastern Illinois,2026-09-12T23:01:00.000Z,Indiana State,Eastern Illinois,-2.5,-106,2.5,-114,49,-110,-110,-134,110
2026-09-12T18:24:40Z,TN,36038589,Northwestern State @ East Texas A&M,2026-09-12T23:01:00.000Z,Northwestern State,East Texas A&M,20.5,-110,-20.5,-110,51.5,-110,-110,790,-1500
2026-09-12T18:24:40Z,TN,36038595,North Alabama @ Southeastern Louisiana,2026-09-12T23:01:00.000Z,North Alabama,Southeastern Louisiana,6.5,-115,-6.5,-105,49.5,-114,-106,172,-215
2026-09-12T18:24:40Z,TN,36038597,Valparaiso @ Murray State,2026-09-12T23:01:00.000Z,Valparaiso,Murray State,14.5,-118,-14.5,-104,50.5,-112,-108,490,-750
2026-09-12T18:24:40Z,TN,36038603,Samford @ Tennessee Tech,2026-09-12T23:01:00.000Z,Samford,Tennessee Tech,26.5,-110,-26.5,-110,48.5,-110,-110,1300,-4500
2026-09-12T18:24:40Z,TN,36038604,Tarleton State @ McNeese,2026-09-12T23:01:00.000Z,Tarleton State,McNeese,-19.5,-108,19.5,-112,56.5,-110,-110,-1400,760
2026-09-12T18:24:40Z,TN,36038606,New Haven @ South Dakota State,2026-09-12T23:01:00.000Z,New Haven,South Dakota State,42.5,-110,-42.5,-110,54.5,-112,-108,3000,-20000
2026-09-12T18:24:40Z,TN,36038607,Tennessee State @ Alabama A&M,2026-09-12T23:01:00.000Z,Tennessee State,Alabama A&M,-2.5,-112,2.5,-108,49.5,-110,-110,-134,110
2026-09-12T18:24:40Z,TN,36038610,UTRGV @ Nicholls,2026-09-12T23:01:00.000Z,UTRGV,Nicholls,-5.5,-110,5.5,-110,50.5,-110,-110,-215,172
2026-09-12T18:24:40Z,TN,36038611,Southeast Missouri State @ Southern Illinois,2026-09-12T23:01:00.000Z,Southeast Missouri State,Southern Illinois,7.5,-110,-7.5,-110,52.5,-110,-110,245,-320
2026-09-12T18:24:40Z,TN,36038613,Arkansas Pine Bluff @ Alcorn State,2026-09-12T23:01:00.000Z,Arkansas Pine Bluff,Alcorn State,8.5,-110,-8.5,-110,49.5,-110,-110,260,-340
2026-09-12T18:24:40Z,TN,36029139,San Diego State @ UCLA,2026-09-12T23:15:00.000Z,San Diego State,UCLA,13.5,-110,-13.5,-110,54.5,-106,-114,450,-630
2026-09-12T18:24:40Z,TN,36042879,Western Illinois @ Wisconsin,2026-09-12T23:15:00.000Z,Western Illinois,Wisconsin,42.5,-120,-42.5,-102,51.5,-115,-105,,
2026-09-12T18:24:40Z,TN,35170581,Ohio State @ Texas,2026-09-12T23:30:00.000Z,Ohio State,Texas,1.5,-110,-1.5,-110,49.5,-118,-104,102,-120
2026-09-12T18:24:40Z,TN,35632809,Iowa State @ Iowa,2026-09-12T23:30:00.000Z,Iowa State,Iowa,14.5,-120,-14.5,-102,41.5,-110,-110,460,-650
2026-09-12T18:24:40Z,TN,36029136,Texas Tech @ Oregon State,2026-09-12T23:30:00.000Z,Texas Tech,Oregon State,-26.5,-102,26.5,-120,53.5,-110,-110,-4500,1600
2026-09-12T18:24:40Z,TN,36042365,Louisiana Tech @ LSU,2026-09-12T23:30:00.000Z,Louisiana Tech,LSU,35.5,-122,-35.5,100,55.5,-114,-106,,
2026-09-12T18:24:40Z,TN,36042366,Navy @ Florida Atlantic,2026-09-12T23:30:00.000Z,Navy,Florida Atlantic,-4.5,-110,4.5,-110,58.5,-115,-105,-194,160
2026-09-12T18:24:40Z,TN,36042367,Georgia Southern @ Clemson,2026-09-12T23:30:00.000Z,Georgia Southern,Clemson,19.5,-110,-19.5,-110,54.5,-115,-105,800,-1400
2026-09-12T18:24:40Z,TN,36042368,Fordham @ Coastal Carolina,2026-09-12T23:30:00.000Z,Fordham,Coastal Carolina,35.5,-114,-35.5,-106,53.5,-110,-110,3000,-10000
2026-09-12T18:24:40Z,TN,36042369,Southern Miss @ Auburn,2026-09-12T23:45:00.000Z,Southern Miss,Auburn,32.5,-105,-32.5,-115,56.5,-115,-105,2400,-10000
2026-09-12T18:24:40Z,TN,36042389,Charlotte @ Ole Miss,2026-09-12T23:45:00.000Z,Charlotte,Ole Miss,44.5,-110,-44.5,-110,59.5,-105,-115,,
2026-09-12T18:24:40Z,TN,36042371,Prairie View @ Baylor,2026-09-13T00:00:00.000Z,Prairie View,Baylor,37.5,-104,-37.5,-118,55.5,-115,-105,,
2026-09-12T18:24:40Z,TN,36042372,Grambling @ TCU,2026-09-13T00:00:00.000Z,Grambling,TCU,44.5,-110,-44.5,-110,55.5,-115,-105,,
2026-09-12T18:24:40Z,TN,36038588,Stephen F. Austin @ Abilene Christian,2026-09-13T00:01:00.000Z,Stephen F. Austin,Abilene Christian,-2.5,-110,2.5,-110,50.5,-110,-110,-130,106
2026-09-12T18:24:40Z,TN,35993116,Cal Poly @ San Jose State,2026-09-13T01:00:00.000Z,Cal Poly,San Jose State,21.5,-106,-21.5,-114,58.5,-105,-115,1160,-2800
2026-09-12T18:24:40Z,TN,36042377,Texas Southern @ UTEP,2026-09-13T01:00:00.000Z,Texas Southern,UTEP,25.5,-106,-25.5,-114,53.5,-110,-110,2000,-7000
2026-09-12T18:24:40Z,TN,36045302,North Dakota State @ Air Force,2026-09-13T02:00:00.000Z,North Dakota State,Air Force,-2.5,-102,2.5,-120,47.5,-110,-110,-118,-102
2026-09-12T18:24:40Z,TN,36038580,North Dakota @ Portland State,2026-09-13T02:01:00.000Z,North Dakota,Portland State,-25.5,-110,25.5,-110,60.5,-110,-110,-4500,1300
2026-09-12T18:24:40Z,TN,35360156,Arkansas @ Utah,2026-09-13T02:15:00.000Z,Arkansas,Utah,12.5,-110,-12.5,-110,55.5,-110,-110,385,-500
2026-09-12T18:24:40Z,TN,36042382,Sacramento State @ Fresno State,2026-09-13T02:30:00.000Z,Sacramento State,Fresno State,17.5,-115,-17.5,-105,44.5,-115,-105,740,-1250
2026-09-12T18:24:40Z,TN,36042383,Montana State @ Nevada,2026-09-13T02:30:00.000Z,Montana State,Nevada,-3.5,-115,3.5,-105,51.5,-112,-108,-192,158
2026-09-12T18:24:40Z,TN,36042388,Louisiana @ USC,2026-09-13T03:00:00.000Z,Louisiana,USC,30.5,-105,-30.5,-115,59.5,-105,-115,3000,-10000
2026-09-12T18:24:40Z,TN,36042385,New Mexico State @ Hawaii,2026-09-13T03:59:00.000Z,New Mexico State,Hawaii,7.5,-120,-7.5,-102,49.5,-115,-105,235,-295
