capture_id,quote_id,captured_at,source,source_updated_at,state,sport,event_id,event_name,kickoff_display,book,market_type,selection,line,american_price,quote_status,model_version
interim-il-20260925T1216Z,63b42ee5-c19c-4ba6-ad48-dc0cef02c857,2026-09-25T12:16:58Z,FanDuel rendered sportsbook page,,IL,NFL,36104915,Pittsburgh Steelers @ Cleveland Browns,THU 7:16PM CT,FanDuel,moneyline,Pittsburgh Steelers,,-134,open,v3-forward-measurement
interim-il-20260925T1216Z,886b7c5c-c436-4605-9891-152ba97d0bfb,2026-09-25T12:16:58Z,FanDuel rendered sportsbook page,,IL,NFL,36104915,Pittsburgh Steelers @ Cleveland Browns,THU 7:16PM CT,FanDuel,moneyline,Cleveland Browns,,+114,open,v3-forward-measurement
interim-il-20260925T1216Z,cd436592-cae8-4878-bb82-4848b8bfa032,2026-09-25T12:16:58Z,FanDuel rendered sportsbook page,,IL,NFL,36104915,Pittsburgh Steelers @ Cleveland Browns,THU 7:16PM CT,FanDuel,total,Over,37.5,-105,open,v3-forward-measurement
interim-il-20260925T1216Z,d39cf6e6-ba97-4966-a79e-43fd6bc53163,2026-09-25T12:16:58Z,FanDuel rendered sportsbook page,,IL,NFL,36104915,Pittsburgh Steelers @ Cleveland Browns,THU 7:16PM CT,FanDuel,total,Under,37.5,-115,open,v3-forward-measurement
interim-il-20260925T1216Z,963f4aac-07ae-4caf-982d-c8135e177f3a,2026-09-25T12:16:58Z,FanDuel rendered sportsbook page,,IL,NFL,35605982,Indianapolis Colts @ Washington Commanders,"OCT 4, 8:30AM CT",FanDuel,spread,Indianapolis Colts,-4.5,-115,open,v3-forward-measurement
interim-il-20260925T1216Z,e416796c-c2bb-495c-9079-7b47a9adfdc4,2026-09-25T12:16:58Z,FanDuel rendered sportsbook page,,IL,NFL,35605982,Indianapolis Colts @ Washington Commanders,"OCT 4, 8:30AM CT",FanDuel,spread,Washington Commanders,+4.5,-105,open,v3-forward-measurement
interim-il-20260925T1216Z,7ee6fd49-ca1a-4a83-90b7-7cc37b8bf699,2026-09-25T12:16:58Z,FanDuel rendered sportsbook page,,IL,NFL,35605982,Indianapolis Colts @ Washington Commanders,"OCT 4, 8:30AM CT",FanDuel,moneyline,Indianapolis Colts,,-230,open,v3-forward-measurement
interim-il-20260925T1216Z,c6889f07-b4ad-4ce0-b5e8-27fbbe4ef4bb,2026-09-25T12:16:58Z,FanDuel rendered sportsbook page,,IL,NFL,35605982,Indianapolis Colts @ Washington Commanders,"OCT 4, 8:30AM CT",FanDuel,moneyline,Washington Commanders,,+190,open,v3-forward-measurement
interim-il-20260925T1216Z,ed4fb5ad-bbcf-4258-876f-03dcae4a371c,2026-09-25T12:16:58Z,FanDuel rendered sportsbook page,,IL,NFL,35605982,Indianapolis Colts @ Washington Commanders,"OCT 4, 8:30AM CT",FanDuel,total,Over,46.5,-104,open,v3-forward-measurement
interim-il-20260925T1216Z,1e79f0f8-2b37-420f-a07d-d261432a433b,2026-09-25T12:16:58Z,FanDuel rendered sportsbook page,,IL,NFL,35605982,Indianapolis Colts @ Washington Commanders,"OCT 4, 8:30AM CT",FanDuel,total,Under,46.5,-118,open,v3-forward-measurement
interim-il-20260925T1216Z,73c11266-b5ff-4a02-9d9b-81e29a8f40ec,2026-09-25T12:16:58Z,FanDuel rendered sportsbook page,,IL,NFL,36104914,Tennessee Titans @ Baltimore Ravens,"OCT 4, 12:01PM CT",FanDuel,spread,Tennessee Titans,+10.5,-110,open,v3-forward-measurement
interim-il-20260925T1216Z,bfb71b87-4fdc-49b4-97b0-cf00442f5c62,2026-09-25T12:16:58Z,FanDuel rendered sportsbook page,,IL,NFL,36104914,Tennessee Titans @ Baltimore Ravens,"OCT 4, 12:01PM CT",FanDuel,spread,Baltimore Ravens,-10.5,-110,open,v3-forward-measurement
interim-il-20260925T1216Z,c700143b-c1c4-4fde-8182-926dbf9c4554,2026-09-25T12:16:58Z,FanDuel rendered sportsbook page,,IL,NFL,36104914,Tennessee Titans @ Baltimore Ravens,"OCT 4, 12:01PM CT",FanDuel,moneyline,Tennessee Titans,,+500,open,v3-forward-measurement
interim-il-20260925T1216Z,d9dad6ba-fa21-4c3f-99d5-28d561166d43,2026-09-25T12:16:58Z,FanDuel rendered sportsbook page,,IL,NFL,36104914,Tennessee Titans @ Baltimore Ravens,"OCT 4, 12:01PM CT",FanDuel,moneyline,Baltimore Ravens,,-700,open,v3-forward-measurement
interim-il-20260925T1216Z,7cee5369-8bb4-4b70-be48-31a1567b6f8e,2026-09-25T12:16:58Z,FanDuel rendered sportsbook page,,IL,NFL,36104914,Tennessee Titans @ Baltimore Ravens,"OCT 4, 12:01PM CT",FanDuel,total,Over,44.5,-118,open,v3-forward-measurement
interim-il-20260925T1216Z,91e350ed-1c9f-4106-a771-c631875243b9,2026-09-25T12:16:58Z,FanDuel rendered sportsbook page,,IL,NFL,36104914,Tennessee Titans @ Baltimore Ravens,"OCT 4, 12:01PM CT",FanDuel,total,Under,44.5,-104,open,v3-forward-measurement
interim-il-20260925T1216Z,06c34ca6-6c85-4850-bb66-115962f0faa0,2026-09-25T12:16:58Z,FanDuel rendered sportsbook page,,IL,NFL,36104916,New York Jets @ Chicago Bears,"OCT 4, 12:01PM CT",FanDuel,spread,New York Jets,+3.5,-110,open,v3-forward-measurement
interim-il-20260925T1216Z,5f844282-408f-4503-878e-56b50d671a6b,2026-09-25T12:16:58Z,FanDuel rendered sportsbook page,,IL,NFL,36104916,New York Jets @ Chicago Bears,"OCT 4, 12:01PM CT",FanDuel,spread,Chicago Bears,-3.5,-110,open,v3-forward-measurement
interim-il-20260925T1216Z,e3f54f31-0412-4f10-b262-15a58cb7ffd7,2026-09-25T12:16:58Z,FanDuel rendered sportsbook page,,IL,NFL,36104916,New York Jets @ Chicago Bears,"OCT 4, 12:01PM CT",FanDuel,moneyline,New York Jets,,+160,open,v3-forward-measurement
interim-il-20260925T1216Z,002de1d4-7be4-4bc5-acb3-bf470ddf5f8b,2026-09-25T12:16:58Z,FanDuel rendered sportsbook page,,IL,NFL,36104916,New York Jets @ Chicago Bears,"OCT 4, 12:01PM CT",FanDuel,moneyline,Chicago Bears,,-190,open,v3-forward-measurement
interim-il-20260925T1216Z,5d360f3e-6ade-406a-b7de-04221905ee9f,2026-09-25T12:16:58Z,FanDuel rendered sportsbook page,,IL,NFL,36104916,New York Jets @ Chicago Bears,"OCT 4, 12:01PM CT",FanDuel,total,Over,43.5,-105,open,v3-forward-measurement
interim-il-20260925T1216Z,1d46f69a-c46f-4add-8d45-32fe81a1c58d,2026-09-25T12:16:58Z,FanDuel rendered sportsbook page,,IL,NFL,36104916,New York Jets @ Chicago Bears,"OCT 4, 12:01PM CT",FanDuel,total,Under,43.5,-115,open,v3-forward-measurement
interim-il-20260925T1216Z,612f60a5-388c-4075-933f-857442d05bf9,2026-09-25T12:16:58Z,FanDuel rendered sportsbook page,,IL,NFL,36104917,Green Bay Packers @ Tampa Bay Buccaneers,"OCT 4, 12:01PM CT",FanDuel,spread,Green Bay Packers,-1.5,-104,open,v3-forward-measurement
interim-il-20260925T1216Z,468be1ea-0852-4601-94cc-dad83307a419,2026-09-25T12:16:58Z,FanDuel rendered sportsbook page,,IL,NFL,36104917,Green Bay Packers @ Tampa Bay Buccaneers,"OCT 4, 12:01PM CT",FanDuel,spread,Tampa Bay Buccaneers,+1.5,-118,open,v3-forward-measurement
interim-il-20260925T1216Z,03819f30-ebda-46e4-8b30-22c31232d689,2026-09-25T12:16:58Z,FanDuel rendered sportsbook page,,IL,NFL,36104917,Green Bay Packers @ Tampa Bay Buccaneers,"OCT 4, 12:01PM CT",FanDuel,moneyline,Green Bay Packers,,-116,open,v3-forward-measurement
interim-il-20260925T1216Z,93b84e72-a939-43d3-9806-19e9806b839f,2026-09-25T12:16:58Z,FanDuel rendered sportsbook page,,IL,NFL,36104917,Green Bay Packers @ Tampa Bay Buccaneers,"OCT 4, 12:01PM CT",FanDuel,moneyline,Tampa Bay Buccaneers,,-102,open,v3-forward-measurement
interim-il-20260925T1216Z,b04c1507-cb60-450a-9fec-f3a110111cd6,2026-09-25T12:16:58Z,FanDuel rendered sportsbook page,,IL,NFL,36104917,Green Bay Packers @ Tampa Bay Buccaneers,"OCT 4, 12:01PM CT",FanDuel,total,Over,45.5,-115,open,v3-forward-measurement
interim-il-20260925T1216Z,7378285c-f6b5-4bc6-8965-abc52d73f760,2026-09-25T12:16:58Z,FanDuel rendered sportsbook page,,IL,NFL,36104917,Green Bay Packers @ Tampa Bay Buccaneers,"OCT 4, 12:01PM CT",FanDuel,total,Under,45.5,-105,open,v3-forward-measurement
interim-il-20260925T1216Z,a9f493ea-a6d6-46c5-88b1-4f709a196a0a,2026-09-25T12:16:58Z,FanDuel rendered sportsbook page,,IL,NFL,36104919,Jacksonville Jaguars @ Cincinnati Bengals,"OCT 4, 12:01PM CT",FanDuel,spread,Jacksonville Jaguars,+2.5,-105,open,v3-forward-measurement
interim-il-20260925T1216Z,b6588180-ce5d-4715-9bf2-45f2e3427212,2026-09-25T12:16:58Z,FanDuel rendered sportsbook page,,IL,NFL,36104919,Jacksonville Jaguars @ Cincinnati Bengals,"OCT 4, 12:01PM CT",FanDuel,spread,Cincinnati Bengals,-2.5,-115,open,v3-forward-measurement
interim-il-20260925T1216Z,998fc90b-6c49-42a9-a74b-17e5ecfd8e54,2026-09-25T12:16:58Z,FanDuel rendered sportsbook page,,IL,NFL,36104919,Jacksonville Jaguars @ Cincinnati Bengals,"OCT 4, 12:01PM CT",FanDuel,moneyline,Jacksonville Jaguars,,+122,open,v3-forward-measurement
interim-il-20260925T1216Z,8e776a84-ff88-4a63-b401-eb9d1fab4426,2026-09-25T12:16:58Z,FanDuel rendered sportsbook page,,IL,NFL,36104919,Jacksonville Jaguars @ Cincinnati Bengals,"OCT 4, 12:01PM CT",FanDuel,moneyline,Cincinnati Bengals,,-144,open,v3-forward-measurement
interim-il-20260925T1216Z,23893ff7-2c49-44ee-a1f3-efc63da2f5cc,2026-09-25T12:16:58Z,FanDuel rendered sportsbook page,,IL,NFL,36104919,Jacksonville Jaguars @ Cincinnati Bengals,"OCT 4, 12:01PM CT",FanDuel,total,Over,50.5,-118,open,v3-forward-measurement
interim-il-20260925T1216Z,e916489e-0725-4a24-8ba9-aae4454142e4,2026-09-25T12:16:58Z,FanDuel rendered sportsbook page,,IL,NFL,36104919,Jacksonville Jaguars @ Cincinnati Bengals,"OCT 4, 12:01PM CT",FanDuel,total,Under,50.5,-104,open,v3-forward-measurement
interim-il-20260925T1216Z,30c33e3e-3ca7-42c7-b890-993916dadc54,2026-09-25T12:16:58Z,FanDuel rendered sportsbook page,,IL,NFL,36104918,New England Patriots @ Buffalo Bills,"OCT 4, 12:01PM CT",FanDuel,spread,New England Patriots,+5.5,-105,open,v3-forward-measurement
interim-il-20260925T1216Z,b8bfb442-9220-4178-9cb8-52177f130433,2026-09-25T12:16:58Z,FanDuel rendered sportsbook page,,IL,NFL,36104918,New England Patriots @ Buffalo Bills,"OCT 4, 12:01PM CT",FanDuel,spread,Buffalo Bills,-5.5,-115,open,v3-forward-measurement
interim-il-20260925T1216Z,3fab92a0-2255-406b-a507-433604b26734,2026-09-25T12:16:58Z,FanDuel rendered sportsbook page,,IL,NFL,36104918,New England Patriots @ Buffalo Bills,"OCT 4, 12:01PM CT",FanDuel,moneyline,New England Patriots,,+215,open,v3-forward-measurement
interim-il-20260925T1216Z,7bf1f4a0-37d1-4745-b4b1-f02f2f0d89da,2026-09-25T12:16:58Z,FanDuel rendered sportsbook page,,IL,NFL,36104918,New England Patriots @ Buffalo Bills,"OCT 4, 12:01PM CT",FanDuel,moneyline,Buffalo Bills,,-260,open,v3-forward-measurement
interim-il-20260925T1216Z,1e836267-a874-4964-8836-7b93c58621e0,2026-09-25T12:16:58Z,FanDuel rendered sportsbook page,,IL,NFL,36104918,New England Patriots @ Buffalo Bills,"OCT 4, 12:01PM CT",FanDuel,total,Over,50.5,-104,open,v3-forward-measurement
interim-il-20260925T1216Z,2c1acb2f-7d4b-4edb-b709-19947ec659eb,2026-09-25T12:16:58Z,FanDuel rendered sportsbook page,,IL,NFL,36104918,New England Patriots @ Buffalo Bills,"OCT 4, 12:01PM CT",FanDuel,total,Under,50.5,-118,open,v3-forward-measurement
interim-il-20260925T1216Z,da103cd9-e029-4457-ad5d-355970c99006,2026-09-25T12:16:58Z,FanDuel rendered sportsbook page,,IL,NFL,36104920,Arizona Cardinals @ New York Giants,"OCT 4, 12:01PM CT",FanDuel,spread,Arizona Cardinals,+2.5,-110,open,v3-forward-measurement
interim-il-20260925T1216Z,450c44bc-25ab-40c4-895f-5a6531b97ad7,2026-09-25T12:16:58Z,FanDuel rendered sportsbook page,,IL,NFL,36104920,Arizona Cardinals @ New York Giants,"OCT 4, 12:01PM CT",FanDuel,spread,New York Giants,-2.5,-110,open,v3-forward-measurement
interim-il-20260925T1216Z,cddda694-0d7c-4584-bd29-38c81c925b5c,2026-09-25T12:16:58Z,FanDuel rendered sportsbook page,,IL,NFL,36104920,Arizona Cardinals @ New York Giants,"OCT 4, 12:01PM CT",FanDuel,moneyline,Arizona Cardinals,,+116,open,v3-forward-measurement
interim-il-20260925T1216Z,52d20f85-9f35-452e-aee5-a5941b20d92a,2026-09-25T12:16:58Z,FanDuel rendered sportsbook page,,IL,NFL,36104920,Arizona Cardinals @ New York Giants,"OCT 4, 12:01PM CT",FanDuel,moneyline,New York Giants,,-136,open,v3-forward-measurement
interim-il-20260925T1216Z,1c8499aa-e515-4f7e-bf08-efe8ea3cc4e9,2026-09-25T12:16:58Z,FanDuel rendered sportsbook page,,IL,NFL,36104920,Arizona Cardinals @ New York Giants,"OCT 4, 12:01PM CT",FanDuel,total,Over,43.5,-115,open,v3-forward-measurement
interim-il-20260925T1216Z,72340120-8a0d-4689-832d-3d354665adab,2026-09-25T12:16:58Z,FanDuel rendered sportsbook page,,IL,NFL,36104920,Arizona Cardinals @ New York Giants,"OCT 4, 12:01PM CT",FanDuel,total,Under,43.5,-105,open,v3-forward-measurement
interim-il-20260925T1216Z,f4e4f4f1-2598-4806-bac8-1c454e5507e0,2026-09-25T12:16:58Z,FanDuel rendered sportsbook page,,IL,NFL,36104922,Dallas Cowboys @ Houston Texans,"OCT 4, 12:01PM CT",FanDuel,spread,Dallas Cowboys,+2.5,-105,open,v3-forward-measurement
interim-il-20260925T1216Z,b6d9a6ff-91ee-4f45-9f0f-0a2d8afc6975,2026-09-25T12:16:58Z,FanDuel rendered sportsbook page,,IL,NFL,36104922,Dallas Cowboys @ Houston Texans,"OCT 4, 12:01PM CT",FanDuel,spread,Houston Texans,-2.5,-115,open,v3-forward-measurement
interim-il-20260925T1216Z,74ddebaf-317c-4b2a-af4b-67fcb05fb96a,2026-09-25T12:16:58Z,FanDuel rendered sportsbook page,,IL,NFL,36104922,Dallas Cowboys @ Houston Texans,"OCT 4, 12:01PM CT",FanDuel,moneyline,Dallas Cowboys,,+124,open,v3-forward-measurement
interim-il-20260925T1216Z,cbd5db4c-27ee-452b-8b98-c422882766b2,2026-09-25T12:16:58Z,FanDuel rendered sportsbook page,,IL,NFL,36104922,Dallas Cowboys @ Houston Texans,"OCT 4, 12:01PM CT",FanDuel,moneyline,Houston Texans,,-146,open,v3-forward-measurement
interim-il-20260925T1216Z,9ad331ab-1d73-48a1-8f09-b42538e247e5,2026-09-25T12:16:58Z,FanDuel rendered sportsbook page,,IL,NFL,36104922,Dallas Cowboys @ Houston Texans,"OCT 4, 12:01PM CT",FanDuel,total,Over,47.5,-105,open,v3-forward-measurement
interim-il-20260925T1216Z,d2351db5-f269-4f5d-bf40-dac0bb3f4166,2026-09-25T12:16:58Z,FanDuel rendered sportsbook page,,IL,NFL,36104922,Dallas Cowboys @ Houston Texans,"OCT 4, 12:01PM CT",FanDuel,total,Under,47.5,-115,open,v3-forward-measurement
interim-il-20260925T1216Z,6bfdf6db-23b4-4575-be8a-898852f11785,2026-09-25T12:16:58Z,FanDuel rendered sportsbook page,,IL,NFL,36104923,Los Angeles Rams @ Philadelphia Eagles,"OCT 4, 12:01PM CT",FanDuel,spread,Los Angeles Rams,-3,-104,open,v3-forward-measurement
interim-il-20260925T1216Z,bbccd44e-6530-4757-b648-57e9a4c32897,2026-09-25T12:16:58Z,FanDuel rendered sportsbook page,,IL,NFL,36104923,Los Angeles Rams @ Philadelphia Eagles,"OCT 4, 12:01PM CT",FanDuel,spread,Philadelphia Eagles,+3,-118,open,v3-forward-measurement
interim-il-20260925T1216Z,5dcbb049-958b-49cf-9e45-ee2dcc481f59,2026-09-25T12:16:58Z,FanDuel rendered sportsbook page,,IL,NFL,36104923,Los Angeles Rams @ Philadelphia Eagles,"OCT 4, 12:01PM CT",FanDuel,moneyline,Los Angeles Rams,,-152,open,v3-forward-measurement
interim-il-20260925T1216Z,344387c8-eadd-42d8-939a-2a39ff20b560,2026-09-25T12:16:58Z,FanDuel rendered sportsbook page,,IL,NFL,36104923,Los Angeles Rams @ Philadelphia Eagles,"OCT 4, 12:01PM CT",FanDuel,moneyline,Philadelphia Eagles,,+128,open,v3-forward-measurement
interim-il-20260925T1216Z,8cb65edb-18e2-45ef-ab69-3ac4b393ebe7,2026-09-25T12:16:58Z,FanDuel rendered sportsbook page,,IL,NFL,36104923,Los Angeles Rams @ Philadelphia Eagles,"OCT 4, 12:01PM CT",FanDuel,total,Over,46.5,-104,open,v3-forward-measurement
interim-il-20260925T1216Z,43de9c1a-c670-4f33-9750-91a8cdf2137b,2026-09-25T12:16:58Z,FanDuel rendered sportsbook page,,IL,NFL,36104923,Los Angeles Rams @ Philadelphia Eagles,"OCT 4, 12:01PM CT",FanDuel,total,Under,46.5,-118,open,v3-forward-measurement
interim-il-20260925T1216Z,28b852d3-9bc5-4054-86b8-524721752dfe,2026-09-25T12:16:58Z,FanDuel rendered sportsbook page,,IL,NFL,36104925,Miami Dolphins @ Minnesota Vikings,"OCT 4, 3:06PM CT",FanDuel,spread,Miami Dolphins,+10.5,-120,open,v3-forward-measurement
interim-il-20260925T1216Z,cb5cd5c0-dd54-43fd-9223-a7f5547d74dc,2026-09-25T12:16:58Z,FanDuel rendered sportsbook page,,IL,NFL,36104925,Miami Dolphins @ Minnesota Vikings,"OCT 4, 3:06PM CT",FanDuel,spread,Minnesota Vikings,-10.5,-102,open,v3-forward-measurement
interim-il-20260925T1216Z,b426c299-d51f-4fef-af93-a54991f1cdbc,2026-09-25T12:16:58Z,FanDuel rendered sportsbook page,,IL,NFL,36104925,Miami Dolphins @ Minnesota Vikings,"OCT 4, 3:06PM CT",FanDuel,moneyline,Miami Dolphins,,+420,open,v3-forward-measurement
interim-il-20260925T1216Z,8311e179-ba6f-460c-bd6a-40def9c4576b,2026-09-25T12:16:58Z,FanDuel rendered sportsbook page,,IL,NFL,36104925,Miami Dolphins @ Minnesota Vikings,"OCT 4, 3:06PM CT",FanDuel,moneyline,Minnesota Vikings,,-560,open,v3-forward-measurement
interim-il-20260925T1216Z,ea68f54f-f846-4de8-b25e-8b3ee205139b,2026-09-25T12:16:58Z,FanDuel rendered sportsbook page,,IL,NFL,36104925,Miami Dolphins @ Minnesota Vikings,"OCT 4, 3:06PM CT",FanDuel,total,Over,43.5,-105,open,v3-forward-measurement
interim-il-20260925T1216Z,25826f0a-ce94-49b4-9622-783733744a9a,2026-09-25T12:16:58Z,FanDuel rendered sportsbook page,,IL,NFL,36104925,Miami Dolphins @ Minnesota Vikings,"OCT 4, 3:06PM CT",FanDuel,total,Under,43.5,-115,open,v3-forward-measurement
interim-il-20260925T1216Z,05a4bc47-eab6-4c3d-b635-91fbf26519f4,2026-09-25T12:16:58Z,FanDuel rendered sportsbook page,,IL,NFL,36104921,Los Angeles Chargers @ Seattle Seahawks,"OCT 4, 3:26PM CT",FanDuel,spread,Los Angeles Chargers,+7,-115,open,v3-forward-measurement
interim-il-20260925T1216Z,a319e506-00ef-4d51-98d5-0fd402fb247c,2026-09-25T12:16:58Z,FanDuel rendered sportsbook page,,IL,NFL,36104921,Los Angeles Chargers @ Seattle Seahawks,"OCT 4, 3:26PM CT",FanDuel,spread,Seattle Seahawks,-7,-105,open,v3-forward-measurement
interim-il-20260925T1216Z,e04bd4c7-60da-494d-a9ac-5821b7d4c27a,2026-09-25T12:16:58Z,FanDuel rendered sportsbook page,,IL,NFL,36104921,Los Angeles Chargers @ Seattle Seahawks,"OCT 4, 3:26PM CT",FanDuel,moneyline,Los Angeles Chargers,,+275,open,v3-forward-measurement
interim-il-20260925T1216Z,042253a7-0f4c-468b-a851-d41c27064b92,2026-09-25T12:16:58Z,FanDuel rendered sportsbook page,,IL,NFL,36104921,Los Angeles Chargers @ Seattle Seahawks,"OCT 4, 3:26PM CT",FanDuel,moneyline,Seattle Seahawks,,-340,open,v3-forward-measurement
interim-il-20260925T1216Z,49155402-8623-4585-95a7-fad25556fdf5,2026-09-25T12:16:58Z,FanDuel rendered sportsbook page,,IL,NFL,36104921,Los Angeles Chargers @ Seattle Seahawks,"OCT 4, 3:26PM CT",FanDuel,total,Over,43.5,-115,open,v3-forward-measurement
interim-il-20260925T1216Z,223440c6-c66f-4441-ad33-2861a9ac611e,2026-09-25T12:16:58Z,FanDuel rendered sportsbook page,,IL,NFL,36104921,Los Angeles Chargers @ Seattle Seahawks,"OCT 4, 3:26PM CT",FanDuel,total,Under,43.5,-105,open,v3-forward-measurement
interim-il-20260925T1216Z,ab91b89d-e5d3-4142-8d39-07d9e69fc77a,2026-09-25T12:16:58Z,FanDuel rendered sportsbook page,,IL,NFL,36104924,Denver Broncos @ San Francisco 49ers,"OCT 4, 3:26PM CT",FanDuel,spread,Denver Broncos,+3.5,-106,open,v3-forward-measurement
interim-il-20260925T1216Z,ca623e94-0d94-42ea-b6db-fae4eb9fa792,2026-09-25T12:16:58Z,FanDuel rendered sportsbook page,,IL,NFL,36104924,Denver Broncos @ San Francisco 49ers,"OCT 4, 3:26PM CT",FanDuel,spread,San Francisco 49ers,-3.5,-114,open,v3-forward-measurement
interim-il-20260925T1216Z,71e79d19-b109-4a10-b071-0b0801d7f606,2026-09-25T12:16:58Z,FanDuel rendered sportsbook page,,IL,NFL,36104924,Denver Broncos @ San Francisco 49ers,"OCT 4, 3:26PM CT",FanDuel,moneyline,Denver Broncos,,+172,open,v3-forward-measurement
interim-il-20260925T1216Z,5001a9d3-56c5-4870-b850-1e30d11676ac,2026-09-25T12:16:58Z,FanDuel rendered sportsbook page,,IL,NFL,36104924,Denver Broncos @ San Francisco 49ers,"OCT 4, 3:26PM CT",FanDuel,moneyline,San Francisco 49ers,,-205,open,v3-forward-measurement
interim-il-20260925T1216Z,1bc553e3-44b0-4bf1-b303-cf3585e46a69,2026-09-25T12:16:58Z,FanDuel rendered sportsbook page,,IL,NFL,36104924,Denver Broncos @ San Francisco 49ers,"OCT 4, 3:26PM CT",FanDuel,total,Over,46.5,-110,open,v3-forward-measurement
interim-il-20260925T1216Z,2b07d767-fd1e-4ed3-9b1c-4f2da17e5820,2026-09-25T12:16:58Z,FanDuel rendered sportsbook page,,IL,NFL,36104924,Denver Broncos @ San Francisco 49ers,"OCT 4, 3:26PM CT",FanDuel,total,Under,46.5,-110,open,v3-forward-measurement
interim-il-20260925T1216Z,d7611aaf-fcbb-44de-9a74-ff4d76fb0a9f,2026-09-25T12:16:58Z,FanDuel rendered sportsbook page,,IL,NFL,36104926,Kansas City Chiefs @ Las Vegas Raiders,"OCT 4, 3:26PM CT",FanDuel,spread,Kansas City Chiefs,-5.5,-105,open,v3-forward-measurement
interim-il-20260925T1216Z,a270a300-6bb0-4b80-8253-a1b2a1126ab7,2026-09-25T12:16:58Z,FanDuel rendered sportsbook page,,IL,NFL,36104926,Kansas City Chiefs @ Las Vegas Raiders,"OCT 4, 3:26PM CT",FanDuel,spread,Las Vegas Raiders,+5.5,-115,open,v3-forward-measurement
interim-il-20260925T1216Z,ab84c19f-e82c-4197-92e2-7a3f4aa23e51,2026-09-25T12:16:58Z,FanDuel rendered sportsbook page,,IL,NFL,36104926,Kansas City Chiefs @ Las Vegas Raiders,"OCT 4, 3:26PM CT",FanDuel,moneyline,Kansas City Chiefs,,-240,open,v3-forward-measurement
interim-il-20260925T1216Z,25287c8f-dd95-4084-9b48-ec07a08d99f2,2026-09-25T12:16:58Z,FanDuel rendered sportsbook page,,IL,NFL,36104926,Kansas City Chiefs @ Las Vegas Raiders,"OCT 4, 3:26PM CT",FanDuel,moneyline,Las Vegas Raiders,,+198,open,v3-forward-measurement
interim-il-20260925T1216Z,573c318e-cfcb-44a6-b8f6-1b630e0a05c6,2026-09-25T12:16:58Z,FanDuel rendered sportsbook page,,IL,NFL,36104926,Kansas City Chiefs @ Las Vegas Raiders,"OCT 4, 3:26PM CT",FanDuel,total,Over,45.5,-118,open,v3-forward-measurement
interim-il-20260925T1216Z,b9db9927-a48a-4dae-997d-2164104b2356,2026-09-25T12:16:58Z,FanDuel rendered sportsbook page,,IL,NFL,36104926,Kansas City Chiefs @ Las Vegas Raiders,"OCT 4, 3:26PM CT",FanDuel,total,Under,45.5,-104,open,v3-forward-measurement
interim-il-20260925T1216Z,a3ddd1d4-814e-4148-bc63-1d5fe1538b0e,2026-09-25T12:16:58Z,FanDuel rendered sportsbook page,,IL,NFL,36104927,Detroit Lions @ Carolina Panthers,"OCT 4, 7:21PM CT",FanDuel,spread,Detroit Lions,-2.5,-110,open,v3-forward-measurement
interim-il-20260925T1216Z,ffc532d2-b8b1-4ef8-aceb-693bc75187e2,2026-09-25T12:16:58Z,FanDuel rendered sportsbook page,,IL,NFL,36104927,Detroit Lions @ Carolina Panthers,"OCT 4, 7:21PM CT",FanDuel,spread,Carolina Panthers,+2.5,-110,open,v3-forward-measurement
interim-il-20260925T1216Z,99bf9c60-5c54-4c8e-97a3-5db249c2673a,2026-09-25T12:16:58Z,FanDuel rendered sportsbook page,,IL,NFL,36104927,Detroit Lions @ Carolina Panthers,"OCT 4, 7:21PM CT",FanDuel,moneyline,Detroit Lions,,-138,open,v3-forward-measurement
interim-il-20260925T1216Z,6aa6e374-135d-4e99-98c5-c8125e91bedd,2026-09-25T12:16:58Z,FanDuel rendered sportsbook page,,IL,NFL,36104927,Detroit Lions @ Carolina Panthers,"OCT 4, 7:21PM CT",FanDuel,moneyline,Carolina Panthers,,+118,open,v3-forward-measurement
interim-il-20260925T1216Z,abb23c03-806e-4405-8370-33326e5e12d8,2026-09-25T12:16:58Z,FanDuel rendered sportsbook page,,IL,NFL,36104927,Detroit Lions @ Carolina Panthers,"OCT 4, 7:21PM CT",FanDuel,total,Over,49.5,-110,open,v3-forward-measurement
interim-il-20260925T1216Z,b7ca2611-337e-4768-8ed6-e5f64516f0a9,2026-09-25T12:16:58Z,FanDuel rendered sportsbook page,,IL,NFL,36104927,Detroit Lions @ Carolina Panthers,"OCT 4, 7:21PM CT",FanDuel,total,Under,49.5,-110,open,v3-forward-measurement
interim-il-20260925T1216Z,956e4057-baab-42b3-96bd-dd70b89f3e0a,2026-09-25T12:16:58Z,FanDuel rendered sportsbook page,,IL,NFL,36104928,Atlanta Falcons @ New Orleans Saints,"OCT 5, 7:16PM CT",FanDuel,spread,Atlanta Falcons,+3.5,-114,open,v3-forward-measurement
interim-il-20260925T1216Z,553d7e2e-d659-4066-bb7a-a4e477eae433,2026-09-25T12:16:58Z,FanDuel rendered sportsbook page,,IL,NFL,36104928,Atlanta Falcons @ New Orleans Saints,"OCT 5, 7:16PM CT",FanDuel,spread,New Orleans Saints,-3.5,-106,open,v3-forward-measurement
