capture_id,quote_id,captured_at,source,source_updated_at,state,sport,event_id,event_name,kickoff_display,book,market_type,selection,line,american_price,quote_status,model_version
interim-il-20260926T1605Z,80326a9a-29a5-47ce-88a0-6a04f5fd56cd,2026-09-26T16:05:11Z,FanDuel Illinois sportsbook view; structured market feed cross-checked against rendered game prices,,IL,NFL,36076217,Arizona Cardinals @ San Francisco 49ers,2026-09-27T20:06:00.000Z,FanDuel,spread,San Francisco 49ers,-8.5,-110,open,v3-forward-measurement
interim-il-20260926T1605Z,b7410c57-35d8-4944-ad05-8a7eee1591c2,2026-09-26T16:05:11Z,FanDuel Illinois sportsbook view; structured market feed cross-checked against rendered game prices,,IL,NFL,36076217,Arizona Cardinals @ San Francisco 49ers,2026-09-27T20:06:00.000Z,FanDuel,moneyline,Arizona Cardinals,,350,open,v3-forward-measurement
interim-il-20260926T1605Z,c967d9f2-fddc-483f-90c4-d4b338d53a43,2026-09-26T16:05:11Z,FanDuel Illinois sportsbook view; structured market feed cross-checked against rendered game prices,,IL,NFL,36076217,Arizona Cardinals @ San Francisco 49ers,2026-09-27T20:06:00.000Z,FanDuel,moneyline,San Francisco 49ers,,-450,open,v3-forward-measurement
interim-il-20260926T1605Z,06ef8f0b-5b97-47f6-a412-c0eb8fbd8b21,2026-09-26T16:05:11Z,FanDuel Illinois sportsbook view; structured market feed cross-checked against rendered game prices,,IL,NFL,36076217,Arizona Cardinals @ San Francisco 49ers,2026-09-27T20:06:00.000Z,FanDuel,total,Over,47.5,-118,open,v3-forward-measurement
interim-il-20260926T1605Z,89dbb1f3-d676-45e8-a3ac-746f33999a69,2026-09-26T16:05:11Z,FanDuel Illinois sportsbook view; structured market feed cross-checked against rendered game prices,,IL,NFL,36076217,Arizona Cardinals @ San Francisco 49ers,2026-09-27T20:06:00.000Z,FanDuel,total,Under,47.5,-104,open,v3-forward-measurement
interim-il-20260926T1605Z,10697666-8921-4ea9-8727-acd35045a9ca,2026-09-26T16:05:11Z,FanDuel Illinois sportsbook view; structured market feed cross-checked against rendered game prices,,IL,NFL,36076218,Minnesota Vikings @ Tampa Bay Buccaneers,2026-09-27T20:06:00.000Z,FanDuel,moneyline,Minnesota Vikings,,-124,open,v3-forward-measurement
interim-il-20260926T1605Z,4a093884-29c2-4847-94d5-2f9aaaf88998,2026-09-26T16:05:11Z,FanDuel Illinois sportsbook view; structured market feed cross-checked against rendered game prices,,IL,NFL,36076218,Minnesota Vikings @ Tampa Bay Buccaneers,2026-09-27T20:06:00.000Z,FanDuel,moneyline,Tampa Bay Buccaneers,,106,open,v3-forward-measurement
interim-il-20260926T1605Z,9f8fec53-4b5d-4ba9-a72f-4d68c3931acb,2026-09-26T16:05:11Z,FanDuel Illinois sportsbook view; structured market feed cross-checked against rendered game prices,,IL,NFL,36076218,Minnesota Vikings @ Tampa Bay Buccaneers,2026-09-27T20:06:00.000Z,FanDuel,total,Over,42.5,-115,open,v3-forward-measurement
interim-il-20260926T1605Z,fef9e811-f5f0-42cf-8c96-b0870b972366,2026-09-26T16:05:11Z,FanDuel Illinois sportsbook view; structured market feed cross-checked against rendered game prices,,IL,NFL,36076218,Minnesota Vikings @ Tampa Bay Buccaneers,2026-09-27T20:06:00.000Z,FanDuel,total,Under,42.5,-105,open,v3-forward-measurement
interim-il-20260926T1605Z,7595d513-e880-46d3-be50-2f3ce808144e,2026-09-26T16:05:11Z,FanDuel Illinois sportsbook view; structured market feed cross-checked against rendered game prices,,IL,NFL,36076218,Minnesota Vikings @ Tampa Bay Buccaneers,2026-09-27T20:06:00.000Z,FanDuel,spread,Minnesota Vikings,-1.5,-110,open,v3-forward-measurement
interim-il-20260926T1605Z,5c31d5f2-a42c-43b0-9dba-6efc2e4b8cbe,2026-09-26T16:05:11Z,FanDuel Illinois sportsbook view; structured market feed cross-checked against rendered game prices,,IL,NFL,36076218,Minnesota Vikings @ Tampa Bay Buccaneers,2026-09-27T20:06:00.000Z,FanDuel,spread,Tampa Bay Buccaneers,1.5,-110,open,v3-forward-measurement
interim-il-20260926T1605Z,480ef9a9-6d9b-4f70-b809-85f8829a07c2,2026-09-26T16:05:11Z,FanDuel Illinois sportsbook view; structured market feed cross-checked against rendered game prices,,IL,NFL,36076219,Philadelphia Eagles @ Chicago Bears,2026-09-29T00:16:00.000Z,FanDuel,total,Over,41.5,-108,open,v3-forward-measurement
interim-il-20260926T1605Z,a909731f-7eb2-41ec-bbb7-da7116cc8e30,2026-09-26T16:05:11Z,FanDuel Illinois sportsbook view; structured market feed cross-checked against rendered game prices,,IL,NFL,36076219,Philadelphia Eagles @ Chicago Bears,2026-09-29T00:16:00.000Z,FanDuel,total,Under,41.5,-112,open,v3-forward-measurement
interim-il-20260926T1605Z,9c916644-1fa1-4b95-a655-86595443102b,2026-09-26T16:05:11Z,FanDuel Illinois sportsbook view; structured market feed cross-checked against rendered game prices,,IL,NFL,36076219,Philadelphia Eagles @ Chicago Bears,2026-09-29T00:16:00.000Z,FanDuel,moneyline,Philadelphia Eagles,,-235,open,v3-forward-measurement
interim-il-20260926T1605Z,c768ebea-9ff4-4c46-bbc1-17ee64a5ce78,2026-09-26T16:05:11Z,FanDuel Illinois sportsbook view; structured market feed cross-checked against rendered game prices,,IL,NFL,36076219,Philadelphia Eagles @ Chicago Bears,2026-09-29T00:16:00.000Z,FanDuel,moneyline,Chicago Bears,,194,open,v3-forward-measurement
interim-il-20260926T1605Z,e03a65bd-96ca-49fa-8d07-447edc355b5a,2026-09-26T16:05:11Z,FanDuel Illinois sportsbook view; structured market feed cross-checked against rendered game prices,,IL,NFL,36076219,Philadelphia Eagles @ Chicago Bears,2026-09-29T00:16:00.000Z,FanDuel,spread,Philadelphia Eagles,-4.5,-115,open,v3-forward-measurement
interim-il-20260926T1605Z,e28bc13d-80a9-4ccd-a03c-86e0342525f9,2026-09-26T16:05:11Z,FanDuel Illinois sportsbook view; structured market feed cross-checked against rendered game prices,,IL,NFL,36076219,Philadelphia Eagles @ Chicago Bears,2026-09-29T00:16:00.000Z,FanDuel,spread,Chicago Bears,4.5,-105,open,v3-forward-measurement
