captured_at,state,event_id,event_name,kickoff,away,home,away_spread,away_spread_odds,home_spread,home_spread_odds,total,over_odds,under_odds,away_ml,home_ml
2026-09-12T12:16:38Z,TN,35993478,California @ Syracuse,2026-09-12T19:30:00.000Z,California,Syracuse,3.5,-112,-3.5,-108,56.5,-114,-106,146,-178
2026-09-12T12:16:38Z,TN,35993482,Duke @ Illinois,2026-09-12T19:30:00.000Z,Duke,Illinois,5.5,-105,-5.5,-115,51.5,-110,-110,188,-230
2026-09-12T12:16:38Z,TN,35993576,Eastern Michigan @ Michigan State,2026-09-12T19:30:00.000Z,Eastern Michigan,Michigan State,17.5,-114,-17.5,-106,49.5,-110,-110,640,-1000
2026-09-12T12:16:38Z,TN,35993579,UTSA @ Texas State,2026-09-12T19:30:00.000Z,UTSA,Texas State,2.5,-115,-2.5,-105,66.5,-105,-115,105,-126
2026-09-12T12:16:38Z,TN,35993582,Maryland @ Connecticut,2026-09-12T19:30:00.000Z,Maryland,Connecticut,-11.5,-110,11.5,-110,52.5,-105,-115,-465,350
2026-09-12T12:16:38Z,TN,35993624,UL Monroe @ UAB,2026-09-12T19:30:00.000Z,UL Monroe,UAB,9.5,-110,-9.5,-110,54.5,-105,-115,285,-365
2026-09-12T12:16:38Z,TN,35993625,Robert Morris @ Akron,2026-09-12T19:30:00.000Z,Robert Morris,Akron,27.5,-106,-27.5,-114,43.5,-115,-105,2400,-10000
2026-09-12T12:16:38Z,TN,35993664,Sacred Heart @ Massachusetts,2026-09-12T19:30:00.000Z,Sacred Heart,Massachusetts,23.5,-108,-23.5,-112,53.5,-110,-110,1160,-2800
2026-09-12T12:16:38Z,TN,35993665,Central Connecticut @ Toledo,2026-09-12T19:30:00.000Z,Central Connecticut,Toledo,35.5,-108,-35.5,-112,54.5,-118,-104,,
2026-09-12T12:16:38Z,TN,36042345,Rice @ Notre Dame,2026-09-12T19:30:00.000Z,Rice,Notre Dame,44.5,-105,-44.5,-115,55.5,-110,-110,,
2026-09-12T12:16:38Z,TN,36054197,UCF @ Pittsburgh,2026-09-12T19:35:00.000Z,UCF,Pittsburgh,7.5,-122,-7.5,100,56.5,-112,-108,220,-275
2026-09-12T12:16:38Z,TN,35993667,UNLV @ North Texas,2026-09-12T19:45:00.000Z,UNLV,North Texas,-3.5,100,3.5,-122,58.5,-105,-115,-162,134
2026-09-12T12:16:38Z,TN,35993117,Mercyhurst @ New Mexico,2026-09-12T20:00:00.000Z,Mercyhurst,New Mexico,42.5,-118,-42.5,-104,54.5,-110,-110,,
2026-09-12T12:16:38Z,TN,35993675,Northern Colorado @ Wyoming,2026-09-12T20:00:00.000Z,Northern Colorado,Wyoming,23.5,-110,-23.5,-110,46.5,-112,-108,1280,-3500
2026-09-12T12:16:38Z,TN,35993676,Alabama State @ Troy,2026-09-12T20:00:00.000Z,Alabama State,Troy,23.5,-115,-23.5,-105,51.5,-110,-110,1000,-2100
2026-09-12T12:16:38Z,TN,36042871,UC Davis @ SMU,2026-09-12T20:00:00.000Z,UC Davis,SMU,28.5,-105,-28.5,-115,59.5,-105,-115,2200,-8000
2026-09-12T12:16:38Z,TN,36038577,Stetson @ Bethune Cookman,2026-09-12T20:01:00.000Z,Stetson,Bethune Cookman,14.5,-110,-14.5,-110,56.5,-110,-110,490,-700
2026-09-12T12:16:38Z,TN,36038591,Lamar @ Idaho,2026-09-12T20:01:00.000Z,Lamar,Idaho,2.5,-104,-2.5,-118,49.5,-110,-110,120,-148
2026-09-12T12:16:38Z,TN,35993678,Delaware @ Vanderbilt,2026-09-12T20:15:00.000Z,Delaware,Vanderbilt,21.5,-115,-21.5,-105,54.5,-114,-106,1000,-2100
2026-09-12T12:16:38Z,TN,36038587,Incarnate Word @ Northern Arizona,2026-09-12T21:01:00.000Z,Incarnate Word,Northern Arizona,4.5,-110,-4.5,-110,54.5,-110,-110,152,-188
2026-09-12T12:16:38Z,TN,36038590,Merrimack @ Maine,2026-09-12T21:01:00.000Z,Merrimack,Maine,10.5,-110,-10.5,-110,47.5,-110,-110,320,-430
2026-09-12T12:16:38Z,TN,36038593,Morehead State @ Austin Peay,2026-09-12T21:01:00.000Z,Morehead State,Austin Peay,36.5,-110,-36.5,-110,63.5,-110,-110,,
2026-09-12T12:16:38Z,TN,35993682,Campbell @ Florida,2026-09-12T21:30:00.000Z,Campbell,Florida,50.5,-105,-50.5,-115,66.5,-114,-106,,
2026-09-12T12:16:38Z,TN,35993684,Memphis @ Boise State,2026-09-12T22:00:00.000Z,Memphis,Boise State,9.5,-110,-9.5,-110,55.5,-115,-105,280,-360
2026-09-12T12:16:38Z,TN,35993685,Buffalo @ FIU,2026-09-12T22:00:00.000Z,Buffalo,FIU,10.5,-114,-10.5,-106,47.5,-110,-110,330,-430
2026-09-12T12:16:38Z,TN,35993695,Jacksonville State @ Ohio,2026-09-12T22:00:00.000Z,Jacksonville State,Ohio,2.5,-110,-2.5,-110,50.5,-110,-110,112,-134
2026-09-12T12:16:38Z,TN,36038579,Chattanooga @ Eastern Kentucky,2026-09-12T22:01:00.000Z,Chattanooga,Eastern Kentucky,-3,-110,3,-110,48.5,-110,-110,-152,124
2026-09-12T12:16:38Z,TN,36038583,Stonehill @ New Hampshire,2026-09-12T22:01:00.000Z,Stonehill,New Hampshire,13.5,-110,-13.5,-110,43.5,-110,-110,420,-600
2026-09-12T12:16:38Z,TN,36038585,Charleston Southern @ The Citadel,2026-09-12T22:01:00.000Z,Charleston Southern,The Citadel,1.5,-115,-1.5,-105,45.5,-110,-110,-106,-114
2026-09-12T12:16:38Z,TN,36038592,Furman @ Mercer,2026-09-12T22:01:00.000Z,Furman,Mercer,15.5,-110,-15.5,-110,54,-110,-110,490,-750
2026-09-12T12:16:38Z,TN,36038608,North Carolina A&T @ North Carolina Central,2026-09-12T22:01:00.000Z,North Carolina A&T,North Carolina Central,23.5,-108,-23.5,-112,55.5,-110,-110,1120,-3000
2026-09-12T12:16:38Z,TN,36038609,Bryant @ Hampton,2026-09-12T22:01:00.000Z,Bryant,Hampton,-3.5,-110,3.5,-110,48.5,-110,-110,-172,138
2026-09-12T12:16:38Z,TN,36038614,San Diego @ Idaho State,2026-09-12T22:01:00.000Z,San Diego,Idaho State,25.5,-110,-25.5,-110,58.5,-110,-110,1400,-4500
2026-09-12T12:16:38Z,TN,35993697,Monmouth @ Western Michigan,2026-09-12T22:30:00.000Z,Monmouth,Western Michigan,27.5,-110,-27.5,-110,53.5,-110,-110,2000,-7000
2026-09-12T12:16:38Z,TN,35993696,Tennessee @ Georgia Tech,2026-09-12T23:00:00.000Z,Tennessee,Georgia Tech,-11.5,-118,11.5,-104,55.5,-110,-110,-500,375
2026-09-12T12:16:38Z,TN,35993699,Southern @ Houston,2026-09-12T23:00:00.000Z,Southern,Houston,51.5,-112,-51.5,-108,61.5,-110,-110,,
2026-09-12T12:16:38Z,TN,35993700,Towson @ South Carolina,2026-09-12T23:00:00.000Z,Towson,South Carolina,43.5,-105,-43.5,-115,55.5,-115,-105,,
2026-09-12T12:16:38Z,TN,35993701,Western Carolina @ Cincinnati,2026-09-12T23:00:00.000Z,Western Carolina,Cincinnati,37.5,-110,-37.5,-110,61.5,-110,-110,2400,-10000
2026-09-12T12:16:38Z,TN,35993707,South Alabama @ Tulane,2026-09-12T23:00:00.000Z,South Alabama,Tulane,9.5,-102,-9.5,-120,48.5,-110,-110,310,-400
2026-09-12T12:16:38Z,TN,35993708,Southern Utah @ Colorado State,2026-09-12T23:00:00.000Z,Southern Utah,Colorado State,20.5,-108,-20.5,-112,57.5,-110,-110,920,-1800
2026-09-12T12:16:38Z,TN,35993709,Tulsa @ Sam Houston State,2026-09-12T23:00:00.000Z,Tulsa,Sam Houston State,-13.5,-110,13.5,-110,51.5,-108,-112,-610,440
2026-09-12T12:16:38Z,TN,35993710,Bowling Green @ Nebraska,2026-09-12T23:00:00.000Z,Bowling Green,Nebraska,30.5,-110,-30.5,-110,50.5,-108,-112,3500,-10000
2026-09-12T12:16:38Z,TN,36042873,Lindenwood @ Missouri State,2026-09-12T23:00:00.000Z,Lindenwood,Missouri State,16.5,-110,-16.5,-110,53.5,-110,-110,640,-1000
2026-09-12T12:16:38Z,TN,36042896,Illinois State @ Northern Illinois,2026-09-12T23:00:00.000Z,Illinois State,Northern Illinois,-4.5,-110,4.5,-110,47.5,-115,-105,-194,160
2026-09-12T12:16:38Z,TN,36045338,Georgia State @ Kennesaw State,2026-09-12T23:00:00.000Z,Georgia State,Kennesaw State,8.5,-115,-8.5,-105,54.5,-110,-110,250,-320
2026-09-12T12:16:38Z,TN,36045339,Middle Tennessee @ Marshall,2026-09-12T23:00:00.000Z,Middle Tennessee,Marshall,13.5,-115,-13.5,-105,56.5,-110,-110,390,-530
2026-09-12T12:16:38Z,TN,36052792,West Georgia @ Arkansas State,2026-09-12T23:00:00.000Z,West Georgia,Arkansas State,31.5,-105,-31.5,-115,56.5,-110,-110,3500,-20000
2026-09-12T12:16:38Z,TN,36038581,Indiana State @ Eastern Illinois,2026-09-12T23:01:00.000Z,Indiana State,Eastern Illinois,-1.5,-115,1.5,-111,49,-113,-113,-132,104
2026-09-12T12:16:38Z,TN,36038589,Northwestern State @ East Texas A&M,2026-09-12T23:01:00.000Z,Northwestern State,East Texas A&M,20.5,-113,-20.5,-113,51.5,-113,-113,750,-1600
2026-09-12T12:16:38Z,TN,36038595,North Alabama @ Southeastern Louisiana,2026-09-12T23:01:00.000Z,North Alabama,Southeastern Louisiana,6.5,-113,-6.5,-113,48.5,-113,-113,190,-250
2026-09-12T12:16:38Z,TN,36038597,Valparaiso @ Murray State,2026-09-12T23:01:00.000Z,Valparaiso,Murray State,13.5,-108,-13.5,-118,51.5,-113,-113,450,-750
2026-09-12T12:16:38Z,TN,36038603,Samford @ Tennessee Tech,2026-09-12T23:01:00.000Z,Samford,Tennessee Tech,26.5,-113,-26.5,-113,48.5,-113,-113,1300,-5000
2026-09-12T12:16:38Z,TN,36038604,Tarleton State @ McNeese,2026-09-12T23:01:00.000Z,Tarleton State,McNeese,-20.5,-113,20.5,-113,56.5,-113,-113,-2000,830
2026-09-12T12:16:38Z,TN,36038606,New Haven @ South Dakota State,2026-09-12T23:01:00.000Z,New Haven,South Dakota State,42.5,-113,-42.5,-113,54.5,-115,-111,3000,-50000
2026-09-12T12:16:38Z,TN,36038607,Tennessee State @ Alabama A&M,2026-09-12T23:01:00.000Z,Tennessee State,Alabama A&M,-1.5,-113,1.5,-113,49.5,-113,-113,-130,102
2026-09-12T12:16:38Z,TN,36038610,UTRGV @ Nicholls,2026-09-12T23:01:00.000Z,UTRGV,Nicholls,-5.5,-113,5.5,-113,50.5,-113,-113,-225,172
2026-09-12T12:16:38Z,TN,36038611,Southeast Missouri State @ Southern Illinois,2026-09-12T23:01:00.000Z,Southeast Missouri State,Southern Illinois,7.5,-113,-7.5,-113,52.5,-113,-113,250,-340
2026-09-12T12:16:38Z,TN,36038613,Arkansas Pine Bluff @ Alcorn State,2026-09-12T23:01:00.000Z,Arkansas Pine Bluff,Alcorn State,8.5,-113,-8.5,-113,49.5,-113,-113,255,-350
2026-09-12T12:16:38Z,TN,36029139,San Diego State @ UCLA,2026-09-12T23:15:00.000Z,San Diego State,UCLA,12.5,-110,-12.5,-110,54.5,-106,-114,400,-550
2026-09-12T12:16:38Z,TN,36042879,Western Illinois @ Wisconsin,2026-09-12T23:15:00.000Z,Western Illinois,Wisconsin,40.5,-110,-40.5,-110,50.5,-108,-112,,
2026-09-12T12:16:38Z,TN,35170581,Ohio State @ Texas,2026-09-12T23:30:00.000Z,Ohio State,Texas,1.5,-108,-1.5,-112,49.5,-115,-105,104,-122
2026-09-12T12:16:38Z,TN,35632809,Iowa State @ Iowa,2026-09-12T23:30:00.000Z,Iowa State,Iowa,13.5,100,-13.5,-122,41.5,-104,-118,490,-710
2026-09-12T12:16:38Z,TN,36029136,Texas Tech @ Oregon State,2026-09-12T23:30:00.000Z,Texas Tech,Oregon State,-26.5,-102,26.5,-120,53.5,-110,-110,-4500,1600
2026-09-12T12:16:38Z,TN,36042365,Louisiana Tech @ LSU,2026-09-12T23:30:00.000Z,Louisiana Tech,LSU,35.5,-122,-35.5,100,55.5,-114,-106,,
2026-09-12T12:16:38Z,TN,36042366,Navy @ Florida Atlantic,2026-09-12T23:30:00.000Z,Navy,Florida Atlantic,-4.5,-110,4.5,-110,58.5,-115,-105,-194,160
2026-09-12T12:16:38Z,TN,36042367,Georgia Southern @ Clemson,2026-09-12T23:30:00.000Z,Georgia Southern,Clemson,19.5,-110,-19.5,-110,54.5,-115,-105,800,-1400
2026-09-12T12:16:38Z,TN,36042368,Fordham @ Coastal Carolina,2026-09-12T23:30:00.000Z,Fordham,Coastal Carolina,35.5,-120,-35.5,-102,53.5,-110,-110,3000,-10000
2026-09-12T12:16:38Z,TN,36042369,Southern Miss @ Auburn,2026-09-12T23:45:00.000Z,Southern Miss,Auburn,32.5,-105,-32.5,-115,56.5,-115,-105,2400,-10000
2026-09-12T12:16:38Z,TN,36042389,Charlotte @ Ole Miss,2026-09-12T23:45:00.000Z,Charlotte,Ole Miss,45.5,-118,-45.5,-104,59.5,-105,-115,,
2026-09-12T12:16:38Z,TN,36042371,Prairie View @ Baylor,2026-09-13T00:00:00.000Z,Prairie View,Baylor,37.5,-104,-37.5,-118,55.5,-115,-105,,
2026-09-12T12:16:38Z,TN,36042372,Grambling @ TCU,2026-09-13T00:00:00.000Z,Grambling,TCU,44.5,-110,-44.5,-110,55.5,-108,-112,,
2026-09-12T12:16:38Z,TN,36038588,Stephen F. Austin @ Abilene Christian,2026-09-13T00:01:00.000Z,Stephen F. Austin,Abilene Christian,-2.5,-113,2.5,-113,50.5,-113,-113,-132,104
2026-09-12T12:16:38Z,TN,35993116,Cal Poly @ San Jose State,2026-09-13T01:00:00.000Z,Cal Poly,San Jose State,20.5,-102,-20.5,-120,57.5,-110,-110,1000,-2100
2026-09-12T12:16:38Z,TN,36042377,Texas Southern @ UTEP,2026-09-13T01:00:00.000Z,Texas Southern,UTEP,25.5,-106,-25.5,-114,53.5,-110,-110,2000,-7000
2026-09-12T12:16:38Z,TN,36045302,North Dakota State @ Air Force,2026-09-13T02:00:00.000Z,North Dakota State,Air Force,-2.5,-105,2.5,-115,47.5,-110,-110,-128,106
2026-09-12T12:16:38Z,TN,36038580,North Dakota @ Portland State,2026-09-13T02:01:00.000Z,North Dakota,Portland State,-25.5,-113,25.5,-113,60.5,-113,-113,-5000,1300
2026-09-12T12:16:38Z,TN,35360156,Arkansas @ Utah,2026-09-13T02:15:00.000Z,Arkansas,Utah,12.5,-110,-12.5,-110,55.5,-110,-110,385,-500
2026-09-12T12:16:38Z,TN,36042382,Sacramento State @ Fresno State,2026-09-13T02:30:00.000Z,Sacramento State,Fresno State,17.5,-108,-17.5,-112,44.5,-115,-105,680,-1100
2026-09-12T12:16:38Z,TN,36042383,Montana State @ Nevada,2026-09-13T02:30:00.000Z,Montana State,Nevada,-3.5,100,3.5,-122,50.5,-108,-112,-162,134
2026-09-12T12:16:38Z,TN,36042388,Louisiana @ USC,2026-09-13T03:00:00.000Z,Louisiana,USC,31.5,-118,-31.5,-104,59.5,-105,-115,3000,-10000
2026-09-12T12:16:38Z,TN,36042385,New Mexico State @ Hawaii,2026-09-13T03:59:00.000Z,New Mexico State,Hawaii,7.5,-120,-7.5,-102,49.5,-115,-105,235,-295
