captured_at,state,event_id,event_name,kickoff,away,home,away_spread,away_spread_odds,home_spread,home_spread_odds,total,over_odds,under_odds,away_ml,home_ml
2026-09-13T00:17:34Z,TN,36029139,San Diego State @ UCLA,2026-09-12T23:18:00.000Z,San Diego State,UCLA,7.5,-112,-7.5,-118,30.5,-104,-128,370,-560
2026-09-13T00:17:34Z,TN,35632809,Iowa State @ Iowa,2026-09-12T23:30:00.000Z,Iowa State,Iowa,6.5,-106,-6.5,-125,33.5,-125,-106,250,-340
2026-09-13T00:17:34Z,TN,36042365,Louisiana Tech @ LSU,2026-09-12T23:33:00.000Z,Louisiana Tech,LSU,,,,,,,,,
2026-09-13T00:17:34Z,TN,36042368,Fordham @ Coastal Carolina,2026-09-12T23:38:00.000Z,Fordham,Coastal Carolina,26.5,-114,-26.5,-114,52.5,102,-136,,
2026-09-13T00:17:34Z,TN,36042366,Navy @ Florida Atlantic,2026-09-12T23:40:00.000Z,Navy,Florida Atlantic,2.5,-118,-2.5,-112,72.5,-102,-130,104,-132
2026-09-13T00:17:34Z,TN,35170581,Ohio State @ Texas,2026-09-12T23:43:00.000Z,Ohio State,Texas,-6.5,-125,6.5,-106,53.5,-118,-112,-280,210
2026-09-13T00:17:34Z,TN,36029136,Texas Tech @ Oregon State,2026-09-12T23:43:00.000Z,Texas Tech,Oregon State,,,,,,,,-2000,830
2026-09-13T00:17:34Z,TN,36042389,Charlotte @ Ole Miss,2026-09-12T23:56:00.000Z,Charlotte,Ole Miss,41.5,-128,-41.5,-104,54.5,-114,-114,,
2026-09-13T00:17:34Z,TN,36042371,Prairie View @ Baylor,2026-09-13T00:00:00.000Z,Prairie View,Baylor,37.5,-102,-37.5,-130,55.5,-122,-108,,
2026-09-13T00:17:34Z,TN,36042372,Grambling @ TCU,2026-09-13T00:00:00.000Z,Grambling,TCU,47.5,-108,-47.5,-122,55.5,-128,-104,,
2026-09-13T00:17:34Z,TN,36042369,Southern Miss @ Auburn,2026-09-13T00:10:00.000Z,Southern Miss,Auburn,31.5,-115,-31.5,-105,56.5,-110,-110,2000,-7000
2026-09-13T00:17:34Z,TN,36042367,Georgia Southern @ Clemson,2026-09-13T00:30:00.000Z,Georgia Southern,Clemson,19.5,-110,-19.5,-110,54.5,-108,-112,800,-1400
2026-09-13T00:17:34Z,TN,35993116,Cal Poly @ San Jose State,2026-09-13T01:00:00.000Z,Cal Poly,San Jose State,21.5,-106,-21.5,-114,58.5,-105,-115,1160,-2800
2026-09-13T00:17:34Z,TN,36042377,Texas Southern @ UTEP,2026-09-13T01:00:00.000Z,Texas Southern,UTEP,25.5,-106,-25.5,-114,53.5,-110,-110,1600,-4500
2026-09-13T00:17:34Z,TN,36045302,North Dakota State @ Air Force,2026-09-13T02:00:00.000Z,North Dakota State,Air Force,-2.5,-102,2.5,-120,47.5,-110,-110,-118,-102
2026-09-13T00:17:34Z,TN,36038580,North Dakota @ Portland State,2026-09-13T02:01:00.000Z,North Dakota,Portland State,-24.5,-114,24.5,-106,60.5,-110,-110,-4500,1300
2026-09-13T00:17:34Z,TN,35360156,Arkansas @ Utah,2026-09-13T02:15:00.000Z,Arkansas,Utah,12.5,-110,-12.5,-110,55.5,-110,-110,385,-500
2026-09-13T00:17:34Z,TN,36042382,Sacramento State @ Fresno State,2026-09-13T02:30:00.000Z,Sacramento State,Fresno State,17.5,-115,-17.5,-105,44.5,-115,-105,660,-1050
2026-09-13T00:17:34Z,TN,36042383,Montana State @ Nevada,2026-09-13T02:30:00.000Z,Montana State,Nevada,-3.5,-115,3.5,-105,51.5,-112,-108,-192,158
2026-09-13T00:17:34Z,TN,36042388,Louisiana @ USC,2026-09-13T03:00:00.000Z,Louisiana,USC,30.5,-105,-30.5,-115,59.5,-105,-115,3000,-10000
2026-09-13T00:17:34Z,TN,36042385,New Mexico State @ Hawaii,2026-09-13T03:59:00.000Z,New Mexico State,Hawaii,7.5,-122,-7.5,100,49.5,-114,-106,230,-285
