capture_id,quote_id,captured_at,source,source_updated_at,state,sport,event_id,event_name,kickoff,book,market_id,market_type,market_name,player_id,player_name,selection_id,selection,line,american_price,decimal_price,implied_probability,quote_status,opening_line,opening_price,first_observed,closing_line,closing_price,result,net_units,model_version
e1a94188-20b9-496b-8351-fb6edbf132d2,0cd03fc0-5fac-4a47-bec8-055718e90890,2026-09-02T12:39:48Z,FanDuel Sportsbook structured market feed,,VA,NFL,28297422,NFL Specials,2026-09-13T17:00:00.000Z,FanDuel,751.169368208,passing_yards,Aaron Rodgers Regular Season Passing Yards 2026-27,,Aaron Rodgers,99952803,over,3050.5,-114,1.87719298245614,0.5327102803738317,open,,,2026-09-02T12:39:48Z,,,,,v3-forward-measurement
e1a94188-20b9-496b-8351-fb6edbf132d2,73785dd5-9a3f-4cd9-85e9-1958f161ca44,2026-09-02T12:39:48Z,FanDuel Sportsbook structured market feed,,VA,NFL,28297422,NFL Specials,2026-09-13T17:00:00.000Z,FanDuel,751.169368208,passing_yards,Aaron Rodgers Regular Season Passing Yards 2026-27,,Aaron Rodgers,99952802,under,3050.5,-114,1.87719298245614,0.5327102803738317,open,,,2026-09-02T12:39:48Z,,,,,v3-forward-measurement
e1a94188-20b9-496b-8351-fb6edbf132d2,cd0fd6a4-7fad-49f8-9253-db43a030401b,2026-09-02T12:39:48Z,FanDuel Sportsbook structured market feed,,VA,NFL,28297422,NFL Specials,2026-09-13T17:00:00.000Z,FanDuel,751.166815212,passing_yards,Baker Mayfield Regular Season Passing Yards 2026-27,,Baker Mayfield,98240858,over,3500.5,-114,1.87719298245614,0.5327102803738317,open,,,2026-09-02T12:39:48Z,,,,,v3-forward-measurement
e1a94188-20b9-496b-8351-fb6edbf132d2,5e10140a-f0c6-4ec7-bc27-335649d10499,2026-09-02T12:39:48Z,FanDuel Sportsbook structured market feed,,VA,NFL,28297422,NFL Specials,2026-09-13T17:00:00.000Z,FanDuel,751.166815212,passing_yards,Baker Mayfield Regular Season Passing Yards 2026-27,,Baker Mayfield,98240859,under,3500.5,-114,1.87719298245614,0.5327102803738317,open,,,2026-09-02T12:39:48Z,,,,,v3-forward-measurement
e1a94188-20b9-496b-8351-fb6edbf132d2,5eb6e02b-cc78-4e31-96ca-8828313e689a,2026-09-02T12:39:48Z,FanDuel Sportsbook structured market feed,,VA,NFL,28297422,NFL Specials,2026-09-13T17:00:00.000Z,FanDuel,751.166816090,passing_yards,Brock Purdy Regular Season Passing Yards 2026-27,,Brock Purdy,98948304,over,3700.5,-114,1.87719298245614,0.5327102803738317,open,,,2026-09-02T12:39:48Z,,,,,v3-forward-measurement
e1a94188-20b9-496b-8351-fb6edbf132d2,725dc034-9df5-4c9c-804d-020e2f481de0,2026-09-02T12:39:48Z,FanDuel Sportsbook structured market feed,,VA,NFL,28297422,NFL Specials,2026-09-13T17:00:00.000Z,FanDuel,751.166816090,passing_yards,Brock Purdy Regular Season Passing Yards 2026-27,,Brock Purdy,98948303,under,3700.5,-114,1.87719298245614,0.5327102803738317,open,,,2026-09-02T12:39:48Z,,,,,v3-forward-measurement
e1a94188-20b9-496b-8351-fb6edbf132d2,694b5939-4449-42f3-8255-81aeec5dddf8,2026-09-02T12:39:48Z,FanDuel Sportsbook structured market feed,,VA,NFL,28297422,NFL Specials,2026-09-13T17:00:00.000Z,FanDuel,751.166818884,passing_yards,Bryce Young Regular Season Passing Yards 2026-27,,Bryce Young,101468537,over,2875.5,-114,1.87719298245614,0.5327102803738317,open,,,2026-09-02T12:39:48Z,,,,,v3-forward-measurement
e1a94188-20b9-496b-8351-fb6edbf132d2,7ade3a2e-79b7-4823-8d5e-bd8c5c7f1832,2026-09-02T12:39:48Z,FanDuel Sportsbook structured market feed,,VA,NFL,28297422,NFL Specials,2026-09-13T17:00:00.000Z,FanDuel,751.166818884,passing_yards,Bryce Young Regular Season Passing Yards 2026-27,,Bryce Young,101468538,under,2875.5,-114,1.87719298245614,0.5327102803738317,open,,,2026-09-02T12:39:48Z,,,,,v3-forward-measurement
e1a94188-20b9-496b-8351-fb6edbf132d2,416f454f-70b7-4e1f-b546-d4c5a3d18b2e,2026-09-02T12:39:48Z,FanDuel Sportsbook structured market feed,,VA,NFL,28297422,NFL Specials,2026-09-13T17:00:00.000Z,FanDuel,751.166819234,passing_yards,Caleb Williams Regular Season Passing Yards 2026-27,,Caleb Williams,98240856,over,3575.5,-114,1.87719298245614,0.5327102803738317,open,,,2026-09-02T12:39:48Z,,,,,v3-forward-measurement
e1a94188-20b9-496b-8351-fb6edbf132d2,c5231de7-44c3-4966-99f8-801a487a0b49,2026-09-02T12:39:48Z,FanDuel Sportsbook structured market feed,,VA,NFL,28297422,NFL Specials,2026-09-13T17:00:00.000Z,FanDuel,751.166819234,passing_yards,Caleb Williams Regular Season Passing Yards 2026-27,,Caleb Williams,98240857,under,3575.5,-114,1.87719298245614,0.5327102803738317,open,,,2026-09-02T12:39:48Z,,,,,v3-forward-measurement
e1a94188-20b9-496b-8351-fb6edbf132d2,e87a904c-1c2e-4ef5-8b0d-2fb7d98f3ef1,2026-09-02T12:39:48Z,FanDuel Sportsbook structured market feed,,VA,NFL,28297422,NFL Specials,2026-09-13T17:00:00.000Z,FanDuel,751.166814625,passing_yards,Cam Ward Regular Season Passing Yards 2026-27,,Cam Ward,98995357,over,3200.5,-114,1.87719298245614,0.5327102803738317,open,,,2026-09-02T12:39:48Z,,,,,v3-forward-measurement
e1a94188-20b9-496b-8351-fb6edbf132d2,e07ff2a4-4e71-4ac9-bf80-dcf0e745307e,2026-09-02T12:39:48Z,FanDuel Sportsbook structured market feed,,VA,NFL,28297422,NFL Specials,2026-09-13T17:00:00.000Z,FanDuel,751.166814625,passing_yards,Cam Ward Regular Season Passing Yards 2026-27,,Cam Ward,98995356,under,3200.5,-114,1.87719298245614,0.5327102803738317,open,,,2026-09-02T12:39:48Z,,,,,v3-forward-measurement
e1a94188-20b9-496b-8351-fb6edbf132d2,c38f90a9-e292-4cc9-b275-adb2f03c913f,2026-09-02T12:39:48Z,FanDuel Sportsbook structured market feed,,VA,NFL,28297422,NFL Specials,2026-09-13T17:00:00.000Z,FanDuel,751.166818153,passing_yards,C.J. Stroud Regular Season Passing Yards 2026-27,,C.J. Stroud,98995367,over,3550.5,-114,1.87719298245614,0.5327102803738317,open,,,2026-09-02T12:39:48Z,,,,,v3-forward-measurement
e1a94188-20b9-496b-8351-fb6edbf132d2,91a5da2b-45c0-4853-97bf-65127573886d,2026-09-02T12:39:48Z,FanDuel Sportsbook structured market feed,,VA,NFL,28297422,NFL Specials,2026-09-13T17:00:00.000Z,FanDuel,751.166818153,passing_yards,C.J. Stroud Regular Season Passing Yards 2026-27,,C.J. Stroud,98995368,under,3550.5,-114,1.87719298245614,0.5327102803738317,open,,,2026-09-02T12:39:48Z,,,,,v3-forward-measurement
e1a94188-20b9-496b-8351-fb6edbf132d2,65125cfc-097d-4de1-adea-cc810eb7c00a,2026-09-02T12:39:48Z,FanDuel Sportsbook structured market feed,,VA,NFL,28297422,NFL Specials,2026-09-13T17:00:00.000Z,FanDuel,751.166819536,passing_yards,Dak Prescott Regular Season Passing Yards 2026-27,,Dak Prescott,100958659,over,4000.5,-114,1.87719298245614,0.5327102803738317,open,,,2026-09-02T12:39:48Z,,,,,v3-forward-measurement
e1a94188-20b9-496b-8351-fb6edbf132d2,822e4f7b-addd-46ea-80c3-46325e4b3078,2026-09-02T12:39:48Z,FanDuel Sportsbook structured market feed,,VA,NFL,28297422,NFL Specials,2026-09-13T17:00:00.000Z,FanDuel,751.166819536,passing_yards,Dak Prescott Regular Season Passing Yards 2026-27,,Dak Prescott,100958660,under,4000.5,-114,1.87719298245614,0.5327102803738317,open,,,2026-09-02T12:39:48Z,,,,,v3-forward-measurement
e1a94188-20b9-496b-8351-fb6edbf132d2,7e2d63a7-7f37-4543-a325-6a73f1ee773c,2026-09-02T12:39:48Z,FanDuel Sportsbook structured market feed,,VA,NFL,28297422,NFL Specials,2026-09-13T17:00:00.000Z,FanDuel,751.179750582,passing_yards,Daniel Jones Regular Season Passing Yards 2026-27,,Daniel Jones,101396929,over,3300.5,-114,1.87719298245614,0.5327102803738317,open,,,2026-09-02T12:39:48Z,,,,,v3-forward-measurement
e1a94188-20b9-496b-8351-fb6edbf132d2,fccce610-1172-445c-83cf-f553224192a9,2026-09-02T12:39:48Z,FanDuel Sportsbook structured market feed,,VA,NFL,28297422,NFL Specials,2026-09-13T17:00:00.000Z,FanDuel,751.179750582,passing_yards,Daniel Jones Regular Season Passing Yards 2026-27,,Daniel Jones,101396928,under,3300.5,-114,1.87719298245614,0.5327102803738317,open,,,2026-09-02T12:39:48Z,,,,,v3-forward-measurement
e1a94188-20b9-496b-8351-fb6edbf132d2,15a55627-044a-406c-b170-7b03119f1163,2026-09-02T12:39:48Z,FanDuel Sportsbook structured market feed,,VA,NFL,28297422,NFL Specials,2026-09-13T17:00:00.000Z,FanDuel,751.166819787,passing_yards,Drake Maye Regular Season Passing Yards 2026-27,,Drake Maye,100970650,over,3750.5,-114,1.87719298245614,0.5327102803738317,open,,,2026-09-02T12:39:48Z,,,,,v3-forward-measurement
e1a94188-20b9-496b-8351-fb6edbf132d2,6f4f2917-a80b-4a6b-9ea5-8cd81e5a40fd,2026-09-02T12:39:48Z,FanDuel Sportsbook structured market feed,,VA,NFL,28297422,NFL Specials,2026-09-13T17:00:00.000Z,FanDuel,751.166819787,passing_yards,Drake Maye Regular Season Passing Yards 2026-27,,Drake Maye,100970649,under,3750.5,-114,1.87719298245614,0.5327102803738317,open,,,2026-09-02T12:39:48Z,,,,,v3-forward-measurement
e1a94188-20b9-496b-8351-fb6edbf132d2,9912112a-3c38-4cfe-8b53-544b8a9985bd,2026-09-02T12:39:48Z,FanDuel Sportsbook structured market feed,,VA,NFL,28297422,NFL Specials,2026-09-13T17:00:00.000Z,FanDuel,751.165267666,passing_yards,Fernando Mendoza Regular Season Passing Yards 2026-27,,Fernando Mendoza,102062745,over,1950.5,-114,1.87719298245614,0.5327102803738317,open,,,2026-09-02T12:39:48Z,,,,,v3-forward-measurement
e1a94188-20b9-496b-8351-fb6edbf132d2,695a5416-756d-42e8-922e-890c71e4e101,2026-09-02T12:39:48Z,FanDuel Sportsbook structured market feed,,VA,NFL,28297422,NFL Specials,2026-09-13T17:00:00.000Z,FanDuel,751.165267666,passing_yards,Fernando Mendoza Regular Season Passing Yards 2026-27,,Fernando Mendoza,102062744,under,1950.5,-114,1.87719298245614,0.5327102803738317,open,,,2026-09-02T12:39:48Z,,,,,v3-forward-measurement
e1a94188-20b9-496b-8351-fb6edbf132d2,6010b19c-52bb-4475-a09b-f3c4b0ba009f,2026-09-02T12:39:48Z,FanDuel Sportsbook structured market feed,,VA,NFL,28297422,NFL Specials,2026-09-13T17:00:00.000Z,FanDuel,751.166883487,passing_yards,Jalen Hurts Regular Season Passing Yards 2026-27,,Jalen Hurts,98948331,over,3150.5,-114,1.87719298245614,0.5327102803738317,open,,,2026-09-02T12:39:48Z,,,,,v3-forward-measurement
e1a94188-20b9-496b-8351-fb6edbf132d2,fe46e386-84c7-4a2c-849f-ddd99980728a,2026-09-02T12:39:48Z,FanDuel Sportsbook structured market feed,,VA,NFL,28297422,NFL Specials,2026-09-13T17:00:00.000Z,FanDuel,751.166883487,passing_yards,Jalen Hurts Regular Season Passing Yards 2026-27,,Jalen Hurts,98948330,under,3150.5,-114,1.87719298245614,0.5327102803738317,open,,,2026-09-02T12:39:48Z,,,,,v3-forward-measurement
e1a94188-20b9-496b-8351-fb6edbf132d2,952abb2c-7fa1-447e-a044-30f8b9aa1606,2026-09-02T12:39:48Z,FanDuel Sportsbook structured market feed,,VA,NFL,28297422,NFL Specials,2026-09-13T17:00:00.000Z,FanDuel,751.166818542,passing_yards,Jared Goff Regular Season Passing Yards 2026-27,,Jared Goff,98240798,over,4050.5,-114,1.87719298245614,0.5327102803738317,open,,,2026-09-02T12:39:48Z,,,,,v3-forward-measurement
e1a94188-20b9-496b-8351-fb6edbf132d2,287b71b4-4338-4d2f-9bb8-712a5d2781b1,2026-09-02T12:39:48Z,FanDuel Sportsbook structured market feed,,VA,NFL,28297422,NFL Specials,2026-09-13T17:00:00.000Z,FanDuel,751.166818542,passing_yards,Jared Goff Regular Season Passing Yards 2026-27,,Jared Goff,98240799,under,4050.5,-114,1.87719298245614,0.5327102803738317,open,,,2026-09-02T12:39:48Z,,,,,v3-forward-measurement
e1a94188-20b9-496b-8351-fb6edbf132d2,c3498d75-06fe-4b06-906f-abf0c9c60fae,2026-09-02T12:39:48Z,FanDuel Sportsbook structured market feed,,VA,NFL,28297422,NFL Specials,2026-09-13T17:00:00.000Z,FanDuel,751.166817406,passing_yards,Jaxson Dart Regular Season Passing Yards 2026-27,,Jaxson Dart,97984775,over,3100.5,-114,1.87719298245614,0.5327102803738317,open,,,2026-09-02T12:39:48Z,,,,,v3-forward-measurement
e1a94188-20b9-496b-8351-fb6edbf132d2,7828478e-73de-443c-b96a-5a08a195e87e,2026-09-02T12:39:48Z,FanDuel Sportsbook structured market feed,,VA,NFL,28297422,NFL Specials,2026-09-13T17:00:00.000Z,FanDuel,751.166817406,passing_yards,Jaxson Dart Regular Season Passing Yards 2026-27,,Jaxson Dart,97984776,under,3100.5,-114,1.87719298245614,0.5327102803738317,open,,,2026-09-02T12:39:48Z,,,,,v3-forward-measurement
e1a94188-20b9-496b-8351-fb6edbf132d2,0ec62fad-573f-4120-a64b-d8b8f7c18b91,2026-09-02T12:39:48Z,FanDuel Sportsbook structured market feed,,VA,NFL,28297422,NFL Specials,2026-09-13T17:00:00.000Z,FanDuel,751.166813367,passing_yards,Jayden Daniels Regular Season Passing Yards 2026-27,,Jayden Daniels,102112829,under,3100.5,-114,1.87719298245614,0.5327102803738317,open,,,2026-09-02T12:39:48Z,,,,,v3-forward-measurement
e1a94188-20b9-496b-8351-fb6edbf132d2,7c9cf588-fd95-4f8f-b49c-fadd7f049b6d,2026-09-02T12:39:48Z,FanDuel Sportsbook structured market feed,,VA,NFL,28297422,NFL Specials,2026-09-13T17:00:00.000Z,FanDuel,751.166813367,passing_yards,Jayden Daniels Regular Season Passing Yards 2026-27,,Jayden Daniels,102112828,over,3100.5,-114,1.87719298245614,0.5327102803738317,open,,,2026-09-02T12:39:48Z,,,,,v3-forward-measurement
e1a94188-20b9-496b-8351-fb6edbf132d2,84f1291b-354c-4452-b40a-cecbf7f42d3d,2026-09-02T12:39:48Z,FanDuel Sportsbook structured market feed,,VA,NFL,28297422,NFL Specials,2026-09-13T17:00:00.000Z,FanDuel,751.166814834,passing_yards,Josh Allen Regular Season Passing Yards 2026-27,,Josh Allen,100252260,over,3600.5,-114,1.87719298245614,0.5327102803738317,open,,,2026-09-02T12:39:48Z,,,,,v3-forward-measurement
e1a94188-20b9-496b-8351-fb6edbf132d2,f237cd4d-27f5-4224-8517-c611091057a4,2026-09-02T12:39:48Z,FanDuel Sportsbook structured market feed,,VA,NFL,28297422,NFL Specials,2026-09-13T17:00:00.000Z,FanDuel,751.166814834,passing_yards,Josh Allen Regular Season Passing Yards 2026-27,,Josh Allen,100252259,under,3600.5,-114,1.87719298245614,0.5327102803738317,open,,,2026-09-02T12:39:48Z,,,,,v3-forward-measurement
e1a94188-20b9-496b-8351-fb6edbf132d2,7db52188-16e1-47c4-a795-137598b152df,2026-09-02T12:39:48Z,FanDuel Sportsbook structured market feed,,VA,NFL,28297422,NFL Specials,2026-09-13T17:00:00.000Z,FanDuel,751.166817887,passing_yards,Jordan Love Regular Season Passing Yards 2026-27,,Jordan Love,102301001,over,3700.5,-114,1.87719298245614,0.5327102803738317,open,,,2026-09-02T12:39:48Z,,,,,v3-forward-measurement
e1a94188-20b9-496b-8351-fb6edbf132d2,b24ba545-28b8-4d89-8581-5a2747e1cdc7,2026-09-02T12:39:48Z,FanDuel Sportsbook structured market feed,,VA,NFL,28297422,NFL Specials,2026-09-13T17:00:00.000Z,FanDuel,751.166817887,passing_yards,Jordan Love Regular Season Passing Yards 2026-27,,Jordan Love,102301002,under,3700.5,-114,1.87719298245614,0.5327102803738317,open,,,2026-09-02T12:39:48Z,,,,,v3-forward-measurement
e1a94188-20b9-496b-8351-fb6edbf132d2,c62ae35d-dddc-444e-9ad2-c6a5c531aa04,2026-09-02T12:39:48Z,FanDuel Sportsbook structured market feed,,VA,NFL,28297422,NFL Specials,2026-09-13T17:00:00.000Z,FanDuel,751.166817472,passing_yards,Justin Herbert Regular Season Passing Yards 2026-27,,Justin Herbert,98240844,over,3600.5,-114,1.87719298245614,0.5327102803738317,open,,,2026-09-02T12:39:48Z,,,,,v3-forward-measurement
e1a94188-20b9-496b-8351-fb6edbf132d2,8adb115b-9970-4a45-b457-1ed49574cccf,2026-09-02T12:39:48Z,FanDuel Sportsbook structured market feed,,VA,NFL,28297422,NFL Specials,2026-09-13T17:00:00.000Z,FanDuel,751.166817472,passing_yards,Justin Herbert Regular Season Passing Yards 2026-27,,Justin Herbert,98240845,under,3600.5,-114,1.87719298245614,0.5327102803738317,open,,,2026-09-02T12:39:48Z,,,,,v3-forward-measurement
e1a94188-20b9-496b-8351-fb6edbf132d2,4de3f78b-9ca5-448f-971c-37d93432ce48,2026-09-02T12:39:48Z,FanDuel Sportsbook structured market feed,,VA,NFL,28297422,NFL Specials,2026-09-13T17:00:00.000Z,FanDuel,751.166817335,passing_yards,Lamar Jackson Regular Season Passing Yards 2026-27,,Lamar Jackson,99171616,over,3200.5,-114,1.87719298245614,0.5327102803738317,open,,,2026-09-02T12:39:48Z,,,,,v3-forward-measurement
e1a94188-20b9-496b-8351-fb6edbf132d2,c2352ffe-5ac5-4454-895d-10de49c7018a,2026-09-02T12:39:48Z,FanDuel Sportsbook structured market feed,,VA,NFL,28297422,NFL Specials,2026-09-13T17:00:00.000Z,FanDuel,751.166817335,passing_yards,Lamar Jackson Regular Season Passing Yards 2026-27,,Lamar Jackson,99171615,under,3200.5,-114,1.87719298245614,0.5327102803738317,open,,,2026-09-02T12:39:48Z,,,,,v3-forward-measurement
e1a94188-20b9-496b-8351-fb6edbf132d2,15ba8fdc-39c3-4820-9528-067c3a69eff5,2026-09-02T12:39:48Z,FanDuel Sportsbook structured market feed,,VA,NFL,28297422,NFL Specials,2026-09-13T17:00:00.000Z,FanDuel,751.166816963,passing_yards,Matthew Stafford Regular Season Passing Yards 2026-27,,Matthew Stafford,100970635,under,3825.5,-114,1.87719298245614,0.5327102803738317,open,,,2026-09-02T12:39:48Z,,,,,v3-forward-measurement
e1a94188-20b9-496b-8351-fb6edbf132d2,6efcbb60-e84f-4de9-bbc8-16e9d8e57674,2026-09-02T12:39:48Z,FanDuel Sportsbook structured market feed,,VA,NFL,28297422,NFL Specials,2026-09-13T17:00:00.000Z,FanDuel,751.166816963,passing_yards,Matthew Stafford Regular Season Passing Yards 2026-27,,Matthew Stafford,100970636,over,3825.5,-114,1.87719298245614,0.5327102803738317,open,,,2026-09-02T12:39:48Z,,,,,v3-forward-measurement
e1a94188-20b9-496b-8351-fb6edbf132d2,05c7864c-d91e-442b-bd0c-410e13ae1ecb,2026-09-02T12:39:48Z,FanDuel Sportsbook structured market feed,,VA,NFL,28297422,NFL Specials,2026-09-13T17:00:00.000Z,FanDuel,751.166816111,passing_yards,Sam Darnold Regular Season Passing Yards 2026-27,,Sam Darnold,98240795,over,3700.5,-114,1.87719298245614,0.5327102803738317,open,,,2026-09-02T12:39:48Z,,,,,v3-forward-measurement
e1a94188-20b9-496b-8351-fb6edbf132d2,61c0f971-ffa5-485d-907f-5ba633f01444,2026-09-02T12:39:48Z,FanDuel Sportsbook structured market feed,,VA,NFL,28297422,NFL Specials,2026-09-13T17:00:00.000Z,FanDuel,751.166815398,passing_yards,Trevor Lawrence Regular Season Passing Yards 2026-27,,Trevor Lawrence,100252433,over,3750.5,-114,1.87719298245614,0.5327102803738317,open,,,2026-09-02T12:39:48Z,,,,,v3-forward-measurement
e1a94188-20b9-496b-8351-fb6edbf132d2,c248c730-5af8-4bfb-95fb-a58e0a137d4d,2026-09-02T12:39:48Z,FanDuel Sportsbook structured market feed,,VA,NFL,28297422,NFL Specials,2026-09-13T17:00:00.000Z,FanDuel,751.166815398,passing_yards,Trevor Lawrence Regular Season Passing Yards 2026-27,,Trevor Lawrence,100252434,under,3750.5,-114,1.87719298245614,0.5327102803738317,open,,,2026-09-02T12:39:48Z,,,,,v3-forward-measurement
e1a94188-20b9-496b-8351-fb6edbf132d2,4db0f430-df04-463a-98cd-fb8e6d007f55,2026-09-02T12:39:48Z,FanDuel Sportsbook structured market feed,,VA,NFL,28297422,NFL Specials,2026-09-13T17:00:00.000Z,FanDuel,751.166817756,passing_yards,Tyler Shough Regular Season Passing Yards 2026-27,,Tyler Shough,101808022,over,3400.5,-114,1.87719298245614,0.5327102803738317,open,,,2026-09-02T12:39:48Z,,,,,v3-forward-measurement
