capture_id,quote_id,captured_at,source,source_updated_at,state,sport,event_id,event_name,kickoff,book,market_id,market_type,market_name,player_id,player_name,selection_id,selection,line,american_price,decimal_price,implied_probability,quote_status,opening_line,opening_price,first_observed,closing_line,closing_price,result,net_units,model_version
486b55f2-1685-470b-aaf4-b56cee4f21d5,6db30c89-3b3c-4015-84c1-9503380e4f96,2026-09-21T18:14:38Z,FanDuel Sportsbook structured market feed,,TN,NFL,36048246,New York Giants @ Los Angeles Rams,2026-09-22T00:16:00.000Z,FanDuel,747.186663025,passing_yards,Matthew Stafford - Passing Yds,,Matthew Stafford,11889883,over,238.5,-113,1.884955752212389,0.5305164319248826,open,,,2026-09-21T18:14:38Z,,,,,v3-forward-measurement
486b55f2-1685-470b-aaf4-b56cee4f21d5,a4322042-c288-41b4-91f2-4728bb9e5d38,2026-09-21T18:14:38Z,FanDuel Sportsbook structured market feed,,TN,NFL,36048246,New York Giants @ Los Angeles Rams,2026-09-22T00:16:00.000Z,FanDuel,747.186663025,passing_yards,Matthew Stafford - Passing Yds,,Matthew Stafford,11889882,under,238.5,-113,1.884955752212389,0.5305164319248826,open,,,2026-09-21T18:14:38Z,,,,,v3-forward-measurement
486b55f2-1685-470b-aaf4-b56cee4f21d5,089e6b6b-afc5-431c-8c40-c74ec109b688,2026-09-21T18:14:38Z,FanDuel Sportsbook structured market feed,,TN,NFL,36048246,New York Giants @ Los Angeles Rams,2026-09-22T00:16:00.000Z,FanDuel,747.186663011,passing_yards,Jaxson Dart - Passing Yds,,Jaxson Dart,41788833,over,213.5,-113,1.884955752212389,0.5305164319248826,open,,,2026-09-21T18:14:38Z,,,,,v3-forward-measurement
486b55f2-1685-470b-aaf4-b56cee4f21d5,dd4e9861-a901-4978-b5e6-6687d901800d,2026-09-21T18:14:38Z,FanDuel Sportsbook structured market feed,,TN,NFL,36048246,New York Giants @ Los Angeles Rams,2026-09-22T00:16:00.000Z,FanDuel,747.186663011,passing_yards,Jaxson Dart - Passing Yds,,Jaxson Dart,41788834,under,213.5,-113,1.884955752212389,0.5305164319248826,open,,,2026-09-21T18:14:38Z,,,,,v3-forward-measurement
486b55f2-1685-470b-aaf4-b56cee4f21d5,a160ef2d-c335-402e-b671-43a9c778561c,2026-09-21T18:14:38Z,FanDuel Sportsbook structured market feed,,TN,NFL,36048246,New York Giants @ Los Angeles Rams,2026-09-22T00:16:00.000Z,FanDuel,747.186663023,passing_touchdowns,Matthew Stafford - Passing TDs,,Matthew Stafford,11889883,over,1.5,-184,1.543478260869565,0.647887323943662,open,,,2026-09-21T18:14:38Z,,,,,v3-forward-measurement
486b55f2-1685-470b-aaf4-b56cee4f21d5,2ef869aa-ea28-486a-b9b1-db187b240262,2026-09-21T18:14:38Z,FanDuel Sportsbook structured market feed,,TN,NFL,36048246,New York Giants @ Los Angeles Rams,2026-09-22T00:16:00.000Z,FanDuel,747.186663023,passing_touchdowns,Matthew Stafford - Passing TDs,,Matthew Stafford,11889882,under,1.5,140,2.4,0.4166666666666667,open,,,2026-09-21T18:14:38Z,,,,,v3-forward-measurement
486b55f2-1685-470b-aaf4-b56cee4f21d5,33e6d5dd-e0e9-4d78-8267-98dde0f5214c,2026-09-21T18:14:38Z,FanDuel Sportsbook structured market feed,,TN,NFL,36048246,New York Giants @ Los Angeles Rams,2026-09-22T00:16:00.000Z,FanDuel,747.186663007,passing_touchdowns,Jaxson Dart - Passing TDs,,Jaxson Dart,41788833,over,1.5,185,2.85,0.3508771929824561,open,,,2026-09-21T18:14:38Z,,,,,v3-forward-measurement
486b55f2-1685-470b-aaf4-b56cee4f21d5,1605e0d7-8761-4ef9-bf14-98ed4c59c859,2026-09-21T18:14:38Z,FanDuel Sportsbook structured market feed,,TN,NFL,36048246,New York Giants @ Los Angeles Rams,2026-09-22T00:16:00.000Z,FanDuel,747.186663007,passing_touchdowns,Jaxson Dart - Passing TDs,,Jaxson Dart,41788834,under,1.5,-250,1.4,0.7142857142857143,open,,,2026-09-21T18:14:38Z,,,,,v3-forward-measurement
cde58f5e-e419-4f61-a652-860abb17a47b,2816c0f9-6d7a-45a8-93b7-029101a26613,2026-09-21T18:14:38Z,FanDuel Sportsbook structured market feed,,TN,NFL,36048246,New York Giants @ Los Angeles Rams,2026-09-22T00:16:00.000Z,FanDuel,747.187585824,rushing_yards,Matthew Stafford - Rushing Yds,,Matthew Stafford,11889883,over,0.5,172,2.72,0.36764705882352944,open,,,2026-09-21T18:14:38Z,,,,,v3-forward-measurement
cde58f5e-e419-4f61-a652-860abb17a47b,381a66d2-60ed-44b8-a309-2de772194479,2026-09-21T18:14:38Z,FanDuel Sportsbook structured market feed,,TN,NFL,36048246,New York Giants @ Los Angeles Rams,2026-09-22T00:16:00.000Z,FanDuel,747.187585824,rushing_yards,Matthew Stafford - Rushing Yds,,Matthew Stafford,11889882,under,0.5,-225,1.444444444444444,0.6923076923076923,open,,,2026-09-21T18:14:38Z,,,,,v3-forward-measurement
