captured_at,state,event_id,event_name,kickoff,away,home,away_spread,away_spread_odds,home_spread,home_spread_odds,total,over_odds,under_odds,away_ml,home_ml
2026-09-23T15:23:20Z,IL,36073928,Texas @ Tennessee,2026-09-26T16:00:00.000Z,Texas,Tennessee,-4.5,-106,4.5,-114,55.5,-115,-105,-192,158
2026-09-23T15:23:20Z,IL,36073803,Sam Houston State @ Texas Tech,2026-09-26T16:00:00.000Z,Sam Houston State,Texas Tech,34.5,-110,-34.5,-110,55.5,-105,-115,4000,-30000
2026-09-23T15:23:20Z,IL,36073935,South Alabama @ Kentucky,2026-09-26T16:45:00.000Z,South Alabama,Kentucky,20.5,-110,-20.5,-110,54.5,-110,-110,920,-1800
2026-09-23T15:23:20Z,IL,36073938,Lindenwood @ Eastern Michigan,2026-09-26T17:00:00.000Z,Lindenwood,Eastern Michigan,26.5,-110,-26.5,-110,49.5,-110,-110,2000,-7000
2026-09-23T15:23:20Z,IL,36073875,UCLA @ Maryland,2026-09-26T17:30:00.000Z,UCLA,Maryland,-1.5,-114,1.5,-106,56.5,-110,-110,-122,102
2026-09-23T15:23:20Z,IL,36073789,Notre Dame @ Purdue,2026-09-26T18:00:00.000Z,Notre Dame,Purdue,-27.5,-118,27.5,-104,58.5,-106,-114,-7000,2000
2026-09-23T15:23:20Z,IL,36073941,Central Arkansas @ Florida State,2026-09-26T19:00:00.000Z,Central Arkansas,Florida State,44.5,-110,-44.5,-110,60.5,-108,-112,8000,
2026-09-23T15:23:20Z,IL,36073947,Hawaii @ Wyoming,2026-09-26T19:00:00.000Z,Hawaii,Wyoming,-3.5,100,3.5,-122,44.5,-110,-110,-152,126
2026-09-23T15:23:20Z,IL,36073887,Connecticut @ Miami Ohio,2026-09-26T19:30:00.000Z,Connecticut,Miami Ohio,3.5,-110,-3.5,-110,51.5,-108,-112,140,-170
2026-09-23T15:23:20Z,IL,36073804,Utah @ Iowa State,2026-09-26T19:30:00.000Z,Utah,Iowa State,-8.5,-105,8.5,-115,48.5,-108,-112,-335,265
2026-09-23T15:23:20Z,IL,36073786,Oklahoma @ Georgia,2026-09-26T19:30:00.000Z,Oklahoma,Georgia,13.5,-104,-13.5,-118,44.5,-110,-110,450,-630
2026-09-23T15:23:20Z,IL,36073950,New Mexico @ New Mexico State,2026-09-26T19:30:00.000Z,New Mexico,New Mexico State,-11.5,-110,11.5,-110,48.5,-115,-105,-480,360
2026-09-23T15:23:20Z,IL,36102692,William & Mary @ Duke,2026-09-26T19:30:00.000Z,William & Mary,Duke,43.5,-110,-43.5,-110,62.5,-110,-110,8000,
2026-09-23T15:23:20Z,IL,36073886,Boise State @ Western Michigan,2026-09-26T19:30:00.000Z,Boise State,Western Michigan,-7.5,-102,7.5,-120,49.5,-115,-105,-275,220
2026-09-23T15:23:20Z,IL,36073807,Iowa @ Michigan,2026-09-26T19:30:00.000Z,Iowa,Michigan,5.5,-112,-5.5,-108,39.5,-105,-115,180,-220
2026-09-23T15:23:20Z,IL,36073817,TCU @ UCF,2026-09-26T19:30:00.000Z,TCU,UCF,-3.5,-102,3.5,-120,48.5,-110,-110,-154,128
2026-09-23T15:23:20Z,IL,36073793,Ole Miss @ Florida,2026-09-26T19:30:00.000Z,Ole Miss,Florida,3.5,-120,-3.5,-102,58.5,-115,-105,125,-150
2026-09-23T15:23:20Z,IL,36073953,Gardner Webb @ Marshall,2026-09-26T19:30:00.000Z,Gardner Webb,Marshall,22.5,-110,-22.5,-110,51.5,-110,-110,1200,-3000
2026-09-23T15:23:20Z,IL,36073951,Robert Morris @ Buffalo,2026-09-26T19:30:00.000Z,Robert Morris,Buffalo,28.5,-120,-28.5,-102,44.5,-110,-110,2000,-7000
2026-09-23T15:23:20Z,IL,36073811,Houston @ Georgia Southern,2026-09-26T20:00:00.000Z,Houston,Georgia Southern,-18.5,-110,18.5,-110,56.5,-110,-110,-1300,760
2026-09-23T15:23:20Z,IL,36073956,North Carolina Central @ East Carolina,2026-09-26T20:00:00.000Z,North Carolina Central,East Carolina,34.5,-115,-34.5,-105,54.5,-114,-106,5000,
2026-09-23T15:23:20Z,IL,36073812,Vanderbilt @ Auburn,2026-09-26T20:15:00.000Z,Vanderbilt,Auburn,9.5,-110,-9.5,-110,54.5,-115,-105,290,-375
2026-09-23T15:23:20Z,IL,36073785,Wisconsin @ Penn State,2026-09-26T21:00:00.000Z,Wisconsin,Penn State,10.5,-122,-10.5,100,44.5,-112,-108,310,-400
2026-09-23T15:23:20Z,IL,36073881,Nebraska @ Michigan State,2026-09-26T21:00:00.000Z,Nebraska,Michigan State,-5.5,-114,5.5,-106,48.5,-112,-108,-220,180
2026-09-23T15:23:20Z,IL,36073896,South Florida @ Bowling Green,2026-09-26T21:00:00.000Z,South Florida,Bowling Green,-17.5,-114,17.5,-106,48.5,-105,-115,-1450,810
2026-09-23T15:23:20Z,IL,36073960,Incarnate Word @ Texas State,2026-09-26T22:00:00.000Z,Incarnate Word,Texas State,30.5,-110,-30.5,-110,64.5,-110,-110,1600,-4500
2026-09-23T15:23:20Z,IL,36094730,Delaware @ Virginia,2026-09-26T22:00:00.000Z,Delaware,Virginia,19.5,-110,-19.5,-110,52.5,-110,-110,800,-1400
2026-09-23T15:23:20Z,IL,36073919,James Madison @ Old Dominion,2026-09-26T22:00:00.000Z,James Madison,Old Dominion,-5.5,-115,5.5,-105,45.5,-102,-120,-225,184
2026-09-23T15:23:20Z,IL,36073962,Long Island @ FIU,2026-09-26T22:00:00.000Z,Long Island,FIU,33.5,-105,-33.5,-115,51.5,-104,-118,2200,-8000
2026-09-23T15:23:20Z,IL,36094759,Central Michigan @ Miami Florida,2026-09-26T22:30:00.000Z,Central Michigan,Miami Florida,41.5,-112,-41.5,-108,53.5,-110,-110,,
2026-09-23T15:23:20Z,IL,36073889,Louisiana @ Charlotte,2026-09-26T22:30:00.000Z,Louisiana,Charlotte,-10.5,-105,10.5,-115,49.5,-110,-110,-420,320
2026-09-23T15:23:20Z,IL,36073966,Mercyhurst @ Western Kentucky,2026-09-26T23:00:00.000Z,Mercyhurst,Western Kentucky,37.5,-110,-37.5,-110,54.5,-115,-105,3500,-20000
2026-09-23T15:23:20Z,IL,36073895,Southern Miss @ Tulane,2026-09-26T23:00:00.000Z,Southern Miss,Tulane,18.5,-114,-18.5,-106,52.5,-105,-115,800,-1400
2026-09-23T15:23:20Z,IL,36073964,South Carolina @ Alabama,2026-09-26T23:00:00.000Z,South Carolina,Alabama,12.5,-110,-12.5,-110,53.5,-110,-110,385,-520
2026-09-23T15:23:20Z,IL,36073816,Kansas State @ Cincinnati,2026-09-26T23:00:00.000Z,Kansas State,Cincinnati,-6.5,-110,6.5,-110,55.5,-110,-110,-250,198
2026-09-23T15:23:20Z,IL,36073965,Kennesaw State @ Arkansas State,2026-09-26T23:00:00.000Z,Kennesaw State,Arkansas State,6.5,-110,-6.5,-110,52.5,-115,-105,195,-240
2026-09-23T15:23:20Z,IL,36073967,Middle Tennessee @ Jacksonville State,2026-09-26T23:00:00.000Z,Middle Tennessee,Jacksonville State,7.5,-118,-7.5,-104,51.5,-105,-115,230,-285
2026-09-23T15:23:20Z,IL,36094770,Oklahoma State @ West Virginia,2026-09-26T23:00:00.000Z,Oklahoma State,West Virginia,1.5,-105,-1.5,-115,59.5,-114,-106,104,-125
2026-09-23T15:23:20Z,IL,36073968,Texas A&M @ LSU,2026-09-26T23:30:00.000Z,Texas A&M,LSU,8.5,-112,-8.5,-108,51.5,-112,-108,275,-350
2026-09-23T15:23:20Z,IL,36073976,Houston Christian @ North Texas,2026-09-26T23:30:00.000Z,Houston Christian,North Texas,38.5,-110,-38.5,-110,59.5,-104,-118,8000,
2026-09-23T15:23:20Z,IL,36073979,Appalachian State @ NC State,2026-09-26T23:30:00.000Z,Appalachian State,NC State,14.5,-122,-14.5,100,55.5,-110,-110,460,-650
2026-09-23T15:23:20Z,IL,36073794,Oregon @ USC,2026-09-26T23:30:00.000Z,Oregon,USC,-3.5,-102,3.5,-120,61.5,-115,-105,-162,134
2026-09-23T15:23:20Z,IL,36073969,Arizona @ Washington State,2026-09-26T23:30:00.000Z,Arizona,Washington State,-10.5,-110,10.5,-110,48.5,-110,-110,-450,340
2026-09-23T15:23:20Z,IL,36073971,Troy @ Utah State,2026-09-26T23:30:00.000Z,Troy,Utah State,3.5,-122,-3.5,100,47.5,-115,-105,134,-162
2026-09-23T15:23:20Z,IL,36073808,Missouri @ Mississippi State,2026-09-26T23:45:00.000Z,Missouri,Mississippi State,5.5,-104,-5.5,-118,58.5,-110,-110,184,-225
2026-09-23T15:23:20Z,IL,36073891,Florida Atlantic @ UL Monroe,2026-09-27T00:00:00.000Z,Florida Atlantic,UL Monroe,-13.5,-110,13.5,-110,57.5,-110,-110,-600,430
2026-09-23T15:23:20Z,IL,36073981,Tulsa @ Arkansas,2026-09-27T00:00:00.000Z,Tulsa,Arkansas,7.5,-122,-7.5,100,50.5,-110,-110,230,-285
2026-09-23T15:23:20Z,IL,36073917,Massachusetts @ Sacramento State,2026-09-27T01:00:00.000Z,Massachusetts,Sacramento State,-3.5,-118,3.5,-104,48.5,-114,-106,-188,155
2026-09-23T15:23:20Z,IL,36073983,Missouri State @ SMU,2026-09-27T01:00:00.000Z,Missouri State,SMU,34.5,-110,-34.5,-110,59.5,-112,-108,2000,-7000
2026-09-23T15:23:20Z,IL,36073984,Oregon State @ UTEP,2026-09-27T01:00:00.000Z,Oregon State,UTEP,-10.5,-115,10.5,-105,55.5,-105,-115,-490,365
2026-09-23T15:23:20Z,IL,36073985,Rice @ Fresno State,2026-09-27T02:00:00.000Z,Rice,Fresno State,13.5,-105,-13.5,-115,44.5,-110,-110,450,-630
2026-09-23T15:23:20Z,IL,36073900,Air Force @ Nevada,2026-09-27T02:30:00.000Z,Air Force,Nevada,-5.5,-110,5.5,-110,50.5,-106,-114,-220,180
2026-09-23T15:23:20Z,IL,36073993,Georgia Tech @ Stanford,2026-09-27T02:30:00.000Z,Georgia Tech,Stanford,-3.5,-110,3.5,-110,48.5,-105,-115,-172,142
2026-09-23T15:23:20Z,IL,36073882,Minnesota @ Washington,2026-09-27T03:00:00.000Z,Minnesota,Washington,9.5,-105,-9.5,-115,45.5,-115,-105,290,-375
