captured_at,state,event_id,event_name,kickoff,away,home,away_spread,away_spread_odds,home_spread,home_spread_odds,total,over_odds,under_odds,away_ml,home_ml
2026-09-25T12:16:58Z,IL,36073817,TCU @ UCF,2026-09-26T19:30:00.000Z,TCU,UCF,-3.5,-102,+3.5,-120,48.5,-110,-110,-156,+130
2026-09-25T12:16:58Z,IL,36073793,Ole Miss @ Florida,2026-09-26T19:30:00.000Z,Ole Miss,Florida,+3.5,-120,-3.5,-102,58.5,-115,-105,+130,-156
2026-09-25T12:16:58Z,IL,36073953,Gardner Webb @ Marshall,2026-09-26T19:30:00.000Z,Gardner Webb,Marshall,+23.5,-110,-23.5,-110,51.5,-110,-110,+1280,-3500
2026-09-25T12:16:58Z,IL,36073951,Robert Morris @ Buffalo,2026-09-26T19:30:00.000Z,Robert Morris,Buffalo,+28.5,-120,-28.5,-102,45.5,-105,-115,+2000,-7000
2026-09-25T12:16:58Z,IL,36073811,Houston @ Georgia Southern,2026-09-26T20:00:00.000Z,Houston,Georgia Southern,-17.5,-104,+17.5,-118,56.5,-110,-110,-900,+590
2026-09-25T12:16:58Z,IL,36073956,North Carolina Central @ East Carolina,2026-09-26T20:00:00.000Z,North Carolina Central,East Carolina,+35.5,-115,-35.5,-105,56.5,-110,-110,+2400,-10000
2026-09-25T12:16:58Z,IL,36073812,Vanderbilt @ Auburn,2026-09-26T20:15:00.000Z,Vanderbilt,Auburn,+9.5,-110,-9.5,-110,54.5,-115,-105,+285,-365
2026-09-25T12:16:58Z,IL,36073785,Wisconsin @ Penn State,2026-09-26T21:00:00.000Z,Wisconsin,Penn State,+9.5,-102,-9.5,-120,43.5,-115,-105,+310,-400
2026-09-25T12:16:58Z,IL,36073881,Nebraska @ Michigan State,2026-09-26T21:00:00.000Z,Nebraska,Michigan State,-5.5,-114,+5.5,-106,48.5,-112,-108,-215,+176
2026-09-25T12:16:58Z,IL,36073896,South Florida @ Bowling Green,2026-09-26T21:00:00.000Z,South Florida,Bowling Green,-17.5,-110,+17.5,-110,49.5,-105,-115,-1000,+640
2026-09-25T12:16:58Z,IL,36073960,Incarnate Word @ Texas State,2026-09-26T22:00:00.000Z,Incarnate Word,Texas State,+30.5,-105,-30.5,-115,65.5,-104,-118,+1600,-4500
2026-09-25T12:16:58Z,IL,36094730,Delaware @ Virginia,2026-09-26T22:00:00.000Z,Delaware,Virginia,+19.5,-110,-19.5,-110,52.5,-110,-110,+800,-1400
2026-09-25T12:16:58Z,IL,36073919,James Madison @ Old Dominion,2026-09-26T22:00:00.000Z,James Madison,Old Dominion,-5.5,-115,+5.5,-105,44.5,-110,-110,-225,+184
2026-09-25T12:16:58Z,IL,36073962,Long Island @ FIU,2026-09-26T22:00:00.000Z,Long Island,FIU,+33.5,-105,-33.5,-115,53.5,-112,-108,+2200,-8000
2026-09-25T12:16:58Z,IL,36094759,Central Michigan @ Miami Florida,2026-09-26T22:30:00.000Z,Central Michigan,Miami Florida,+41.5,-106,-41.5,-114,53.5,-110,-110,,
2026-09-25T12:16:58Z,IL,36073889,Louisiana @ Charlotte,2026-09-26T22:30:00.000Z,Louisiana,Charlotte,-10.5,-105,+10.5,-115,49.5,-105,-115,-410,+320
2026-09-25T12:16:58Z,IL,36073966,Mercyhurst @ Western Kentucky,2026-09-26T23:00:00.000Z,Mercyhurst,Western Kentucky,+40.5,-110,-40.5,-110,56.5,-115,-105,+3500,-20000
2026-09-25T12:16:58Z,IL,36073895,Southern Miss @ Tulane,2026-09-26T23:00:00.000Z,Southern Miss,Tulane,+17.5,-110,-17.5,-110,52.5,-110,-110,+720,-1200
2026-09-25T12:16:58Z,IL,36073964,South Carolina @ Alabama,2026-09-26T23:00:00.000Z,South Carolina,Alabama,+12.5,-110,-12.5,-110,54.5,-106,-114,+385,-520
2026-09-25T12:16:58Z,IL,36073816,Kansas State @ Cincinnati,2026-09-26T23:00:00.000Z,Kansas State,Cincinnati,-6.5,-106,+6.5,-114,55.5,-105,-115,-230,+188
2026-09-25T12:16:58Z,IL,36073965,Kennesaw State @ Arkansas State,2026-09-26T23:00:00.000Z,Kennesaw State,Arkansas State,+6.5,-110,-6.5,-110,52.5,-115,-105,+195,-240
2026-09-25T12:16:58Z,IL,36073967,Middle Tennessee @ Jacksonville State,2026-09-26T23:00:00.000Z,Middle Tennessee,Jacksonville State,+7.5,-118,-7.5,-104,51.5,-110,-110,+225,-280
2026-09-25T12:16:58Z,IL,36094770,Oklahoma State @ West Virginia,2026-09-26T23:00:00.000Z,Oklahoma State,West Virginia,+1.5,-105,-1.5,-115,61.5,-105,-115,+102,-122
2026-09-25T12:16:58Z,IL,36073968,Texas A&M @ LSU,2026-09-26T23:30:00.000Z,Texas A&M,LSU,+9.5,-104,-9.5,-118,52.5,-108,-112,+290,-385
2026-09-25T12:16:58Z,IL,36073976,Houston Christian @ North Texas,2026-09-26T23:30:00.000Z,Houston Christian,North Texas,+38.5,-110,-38.5,-110,59.5,-114,-106,+8000,
2026-09-25T12:16:58Z,IL,36073979,Appalachian State @ NC State,2026-09-26T23:30:00.000Z,Appalachian State,NC State,+14.5,-122,-14.5,+100,55.5,-110,-110,+400,-550
2026-09-25T12:16:58Z,IL,36073794,Oregon @ USC,2026-09-26T23:30:00.000Z,Oregon,USC,-2.5,-122,+2.5,+100,61.5,-110,-110,-150,+125
2026-09-25T12:16:58Z,IL,36073969,Arizona @ Washington State,2026-09-26T23:30:00.000Z,Arizona,Washington State,-10.5,-110,+10.5,-110,48.5,-106,-114,-420,+320
2026-09-25T12:16:58Z,IL,36073971,Troy @ Utah State,2026-09-26T23:30:00.000Z,Troy,Utah State,+2.5,+100,-2.5,-122,47.5,-105,-115,+128,-154
2026-09-25T12:16:58Z,IL,36073808,Missouri @ Mississippi State,2026-09-26T23:45:00.000Z,Missouri,Mississippi State,+6.5,-114,-6.5,-106,58.5,-118,-104,+180,-220
2026-09-25T12:16:58Z,IL,36073891,Florida Atlantic @ UL Monroe,2026-09-27T00:00:00.000Z,Florida Atlantic,UL Monroe,-12.5,-104,+12.5,-118,57.5,-115,-105,-430,+330
2026-09-25T12:16:58Z,IL,36073981,Tulsa @ Arkansas,2026-09-27T00:00:00.000Z,Tulsa,Arkansas,+7.5,-122,-7.5,+100,50.5,-110,-110,+210,-260
2026-09-25T12:16:58Z,IL,36073917,Massachusetts @ Sacramento State,2026-09-27T01:00:00.000Z,Massachusetts,Sacramento State,-4.5,-110,+4.5,-110,48.5,-110,-110,-200,+164
2026-09-25T12:16:58Z,IL,36073983,Missouri State @ SMU,2026-09-27T01:00:00.000Z,Missouri State,SMU,+34.5,-110,-34.5,-110,60.5,-110,-110,+4000,-20000
2026-09-25T12:16:58Z,IL,36073984,Oregon State @ UTEP,2026-09-27T01:00:00.000Z,Oregon State,UTEP,-10.5,-115,+10.5,-105,56.5,-106,-114,-500,+375
2026-09-25T12:16:58Z,IL,36073985,Rice @ Fresno State,2026-09-27T02:00:00.000Z,Rice,Fresno State,+13.5,-105,-13.5,-115,44.5,-110,-110,+450,-630
2026-09-25T12:16:58Z,IL,36073900,Air Force @ Nevada,2026-09-27T02:30:00.000Z,Air Force,Nevada,-5.5,-110,+5.5,-110,50.5,-106,-114,-220,+180
2026-09-25T12:16:58Z,IL,36073993,Georgia Tech @ Stanford,2026-09-27T02:30:00.000Z,Georgia Tech,Stanford,-3.5,-110,+3.5,-110,48.5,-106,-114,-176,+146
2026-09-25T12:16:58Z,IL,36073882,Minnesota @ Washington,2026-09-27T03:00:00.000Z,Minnesota,Washington,+9.5,-105,-9.5,-115,45.5,-115,-105,+300,-385
