player,player_id,position,team_name,player_game_count,attempts,first_downs,franchise_id,fumbles,longest,rec_yards,receptions,targets,total_touches,touchdowns,yards,ypa
Carson Hansen,174669,HB,IOWA STATE,11,188,54,193,1,65,134,19,27,207,6,952,5.1
Raleek Brown,158458,HB,ARIZONA ST,12,185,45,110,2,88,239,33,46,218,4,1134,6.1
Wayne Knight,156712,HB,JAMES MAD,13,185,52,197,1,59,380,38,48,223,8,1156,6.2
Dean Connors,156624,HB,HOUSTON,12,184,33,182,1,54,242,31,36,214,5,854,4.6
Shomari Lawrence,141839,HB,MO STATE,12,183,42,230,2,70,101,17,23,200,7,966,5.3
Liam Szarka,197814,QB,AIR FORCE,10,183,56,101,5,64,0,0,0,177,13,964,5.3
Cameron Dickey,184897,HB,TEXAS TECH,12,180,66,315,3,71,189,19,25,199,13,1037,5.8
Al-Jay Henderson,145676,HB,BUFFALO,12,180,45,126,4,41,181,25,30,205,6,745,4.1
Demond Claiborne,157523,HB,WAKE,12,179,38,339,5,85,137,28,38,207,10,909,5.1
Dontae McMillan,103994,HB,E MICHIGAN,12,178,45,160,1,54,375,33,38,211,4,1016,5.7
Jeremiah Cobb,172443,HB,AUBURN,12,175,49,115,0,46,83,11,18,186,5,969,5.5
Caleb Komolafe,176513,HB,NWESTERN,11,175,47,256,2,56,51,9,13,184,10,886,5.1
Broc Lowry,173383,QB,W MICHIGAN,12,173,64,347,6,37,0,0,0,154,14,971,5.6
Rashod Dubinion,157020,HB,APP STATE,12,173,43,108,4,39,170,27,36,200,4,859,5.0
Haynes King,124329,QB,GA TECH,11,173,71,176,6,45,0,0,0,157,15,988,5.7
Joe Jackson,173106,HB,KANSAS ST,12,169,39,199,1,80,119,22,26,191,8,905,5.4
Mike Washington Jr.,145672,HB,ARKANSAS,12,167,52,111,3,57,226,28,36,195,8,1066,6.4
Jevon Jackson,149110,HB,UAB,12,167,47,321,0,58,115,19,23,186,5,897,5.4
Chip Trayanum,131631,HB,TOLEDO,10,166,53,316,1,75,207,19,26,185,11,950,5.7
Seth McGowan,122936,HB,KENTUCKY,11,166,40,202,2,20,121,18,26,184,12,730,4.4
Kiael Kelly,145634,QB,BALL ST,12,166,42,117,14,56,19,1,2,120,5,905,5.5
Roman Hemby,144891,HB,INDIANA,12,163,47,190,1,82,153,13,14,176,6,864,5.3
Quinton Jackson,163001,HB,RICE,12,163,44,275,0,73,74,4,5,166,6,815,5.0
DeSean Bishop,174717,HB,TENNESSEE,12,163,62,307,1,50,127,12,16,175,14,983,6.0
Dylan Riley,190996,HB,BOISE ST,12,162,35,120,0,77,140,14,19,176,10,1011,6.2
Hollywood Smothers,173719,HB,NC STATE,11,160,27,248,0,65,189,37,40,197,6,939,5.9
TJ Harden,162457,HB,SMU,12,160,51,287,1,53,99,19,21,179,7,744,4.7
Byrum Brown,156206,QB,USF,12,159,60,327,7,60,0,0,0,113,14,1107,7.0
Mark Fletcher Jr.,175374,HB,MIAMI FL,11,158,56,220,0,56,107,14,16,172,10,857,5.4
Jay Ducker,130550,HB,TEMPLE,12,157,46,306,0,55,106,24,30,181,7,809,5.2
Kamari Moulton,170168,HB,IOWA,10,157,41,192,0,34,95,15,18,172,4,785,5.0
London Montgomery,170288,HB,E CAROLINA,12,157,43,156,0,51,81,14,17,171,7,737,4.7
Nate Sheppard,198337,HB,DUKE,12,157,41,154,0,49,235,30,35,187,9,865,5.5
Adam Randall,156252,HB,CLEMSON,12,157,43,140,2,46,242,31,43,188,9,774,4.9
Carlos Del Rio-Wilson,146687,QB,MARSHALL,11,155,40,214,4,24,-6,1,1,128,6,719,4.6
Bryson Washington,174649,HB,BAYLOR,12,154,45,118,4,41,93,18,25,172,6,785,5.1
Tae Meadows,156865,HB,TROY,11,153,32,318,2,47,59,10,15,163,5,689,4.5
Robert Henry Jr.,174094,HB,UTSA,11,152,37,331,2,76,112,17,24,169,9,1051,6.9
Jalen Buckley,163158,HB,W MICHIGAN,11,151,41,347,2,26,85,12,15,163,6,619,4.1
Bo Jackson,199864,HB,OHIO STATE,11,150,47,260,1,64,187,17,18,167,5,947,6.3
Jordan Marshall,190837,HB,MICHIGAN,11,150,44,222,0,65,92,9,12,159,10,932,6.2
Kyron Drones,144506,QB,VA TECH,12,148,55,337,6,33,0,0,0,106,9,816,5.5
Bill Davis,176332,HB,LA LAFAYET,12,148,35,207,0,76,79,10,13,158,6,743,5.0
Conner Weigman,158683,QB,HOUSTON,12,147,49,182,10,50,0,0,0,126,11,746,5.1
Jeffery Pittman,172552,HB,SO MISS,10,146,43,296,2,25,90,23,26,169,8,625,4.3
Jonah Coleman,158717,HB,WASHINGTON,11,145,50,340,1,38,344,30,33,175,14,673,4.6
Turbo Richard,190199,HB,BOSTON COL,11,145,47,121,2,71,212,30,40,175,9,748,5.2
Colton Joseph,172283,QB,DOMINION,12,145,52,263,12,78,5,1,1,120,13,1097,7.6
Nate Frazier,191146,HB,GEORGIA,12,145,34,173,2,59,66,11,12,156,5,809,5.6
Gavin Garcia,156916,HB,KENT STATE,12,145,28,201,1,45,38,4,9,149,3,645,4.4
Sire Gaines,184229,HB,BOISE ST,12,145,52,120,4,46,67,10,13,155,7,732,5.0
Bryson Barnes,131845,QB,UTAH ST,12,144,50,329,8,58,7,2,2,98,9,931,6.5
Caden Creel,170414,QB,JVILLE ST,12,144,47,196,6,73,4,1,2,97,6,989,6.9
Myles Montgomery,144232,HB,UCF,11,144,38,323,1,45,182,17,23,161,4,705,4.9
Micah Ford,188865,HB,STANFORD,9,143,40,300,1,75,119,11,14,154,4,635,4.4
Brad Jackson,184354,QB,TEXAS ST,12,143,54,314,8,63,0,0,0,89,16,802,5.6
Jordan Brunson,123342,HB,MIAMI OH,10,143,33,221,1,60,5,1,1,144,3,668,4.7
Diego Pavia,156927,QB,VANDERBILT,12,142,54,333,3,41,0,0,0,96,9,907,6.4
Alex Tecza,162587,HB,NAVY,12,142,48,237,1,76,123,12,16,154,9,822,5.8
Jekail Middlebrook,170487,HB,MIDDLE TN,11,140,40,224,2,72,412,40,60,180,4,750,5.4
Chase Jenkins,173242,QB,RICE,12,141,31,275,8,34,0,0,0,121,5,615,4.4
Abu Sama III,174686,HB,IOWA STATE,12,140,33,193,1,44,19,5,8,145,5,738,5.3
Caleb Ramseur,172143,HB,NEVADA,12,140,36,239,1,32,191,18,21,158,5,682,4.9
Parker Navarro,123758,QB,OHIO,12,138,50,259,11,44,0,0,0,87,8,928,6.7
Kirby Vorhees,177229,HB,WASH STATE,12,137,37,341,3,46,125,19,24,156,5,577,4.2
Davon Booth,174754,HB,MISS STATE,12,136,39,227,0,22,165,15,20,151,7,553,4.1
Omari Arnold,158336,HB,GA SOUTHRN,11,134,34,174,2,62,196,16,21,150,5,874,6.5
John Mateer,158516,QB,OKLAHOMA,12,134,34,261,4,51,0,0,0,106,8,565,4.2
Bryson Donelson,191080,HB,FRESNO ST,12,134,26,169,2,57,107,17,19,151,5,579,4.3
Coleman Bennett,142986,HB,KENNESAW,12,133,40,200,0,30,267,18,24,151,3,625,4.7
Owen Allen,127306,HB,AIR FORCE,12,132,43,101,0,43,0,0,1,132,5,753,5.7
King Miller,197654,HB,USC,12,131,34,326,1,75,96,15,19,146,7,868,6.6
Wayshawn Parker,184224,HB,UTAH,12,131,37,328,3,64,132,10,12,141,6,931,7.1
Jam Miller,157003,HB,ALABAMA,10,130,23,103,1,24,108,18,22,148,3,504,3.9
Quintrevion Wisner,176190,HB,TEXAS,9,130,29,311,0,48,146,22,27,152,3,606,4.7
Lunch Winfield,176367,QB,LA LAFAYET,11,130,40,207,6,42,0,0,0,104,9,696,5.4
Yasin Willis,183381,HB,SYRACUSE,9,128,38,304,1,41,41,8,16,136,4,557,4.4
Zylan Perry,156734,HB,LA LAFAYET,11,128,29,207,2,84,84,13,16,141,8,664,5.2
Bear Bachmeier,203434,QB,BYU,12,128,40,128,7,22,3,1,1,103,11,604,4.7
DeJuan Williams,183534,HB,MARYLAND,12,128,29,215,1,40,426,45,63,173,3,501,3.9
Jaylen Raynor,172203,QB,ARK STATE,12,127,37,113,7,42,0,0,0,88,7,611,4.8
Kenyon Clay,156837,HB,ARK STATE,12,127,29,113,4,30,194,36,39,163,3,460,3.6
J'Koby Williams,191359,HB,TEXAS TECH,12,127,39,315,0,43,373,29,34,156,6,707,5.6
Jai'Den Thomas,174080,HB,UNLV,11,127,41,325,0,70,211,35,43,162,12,944,7.4
Fluff Bothwell,190075,HB,MISS STATE,10,127,39,227,1,43,99,13,18,140,6,639,5.0
Kaelon Black,138448,HB,INDIANA,12,126,36,190,2,40,31,4,6,130,7,724,5.7
Miles Davis,122056,HB,UTAH ST,12,126,32,329,2,64,166,25,26,151,8,720,5.7
Keenan Phillips,199183,HB,S ALABAMA,12,125,30,288,0,54,58,11,14,136,3,606,4.8
Tommy Castellanos,158433,QB,FLORIDA ST,12,125,44,167,5,26,0,0,0,75,9,642,5.1
Devin Mockobee,145111,HB,PURDUE,8,125,32,273,2,32,215,18,19,143,4,521,4.2
Ismail Mahdi,161419,HB,ARIZONA,12,124,35,109,2,68,96,13,13,137,4,783,6.3
Nicholas Singleton,164188,HB,PENN STATE,12,124,41,266,0,59,219,24,29,148,13,547,4.4
Devon Dampier,171556,QB,UTAH,11,124,45,328,6,59,0,0,0,102,7,733,5.9
Jaquari Lewis,198096,HB,APP STATE,12,124,29,108,0,27,157,27,30,151,6,563,4.5
Bam McReynolds,157876,HB,LA MONROE,12,124,25,209,0,74,66,14,15,138,3,658,5.3
Telly Johnson Jr.,188420,HB,N ILLINOIS,12,124,25,254,2,80,97,16,23,140,4,708,5.7
Ca'Lil Valentine,183515,HB,ILLINOIS,12,123,31,187,2,25,27,7,9,130,4,544,4.4
Daniel Hishaw Jr.,122562,HB,KANSAS,10,123,30,198,0,22,33,6,9,129,5,580,4.7
Rodney Fields Jr.,188722,HB,OKLA STATE,9,123,28,262,1,41,276,28,33,151,1,617,5.0
Trinidad Chambliss,178723,QB,OLE MISS,13,123,34,226,3,41,8,1,1,101,8,551,4.5
Ja'Kyrian Turner,199087,HB,PITTSBURGH,11,122,32,268,0,56,142,23,27,145,7,647,5.3
Justice Haynes,172379,HB,MICHIGAN,7,121,41,222,1,75,50,13,16,134,10,857,7.1
Clay Thevenin,198671,HB,LA TECH,12,121,31,208,2,50,244,29,33,150,8,602,5.0
Ashten Emory,188313,HB,UTEP,12,119,32,330,0,56,103,16,19,135,4,569,4.8
Tawee Walker,158097,HB,CINCINNATI,12,119,37,138,0,54,77,18,20,137,4,714,6.0
Darius Taylor,173422,HB,MINNESOTA,9,119,31,225,0,71,222,30,37,149,3,554,4.7
Zach Palmer-Smith,159550,HB,LA MONROE,12,119,34,209,0,56,38,6,6,125,4,687,5.8
Marcellous Hawkins Jr.,200025,HB,VA TECH,11,119,34,337,0,40,79,11,14,130,1,744,6.3
Kaden Feagin,174024,HB,ILLINOIS,12,119,35,187,2,26,178,15,15,133,7,499,4.2
Tory Blaylock,199034,HB,OKLAHOMA,13,119,26,261,0,25,77,13,18,132,4,484,4.1
Rueben Owens II,172590,HB,TEXAS A&M,12,119,33,312,0,57,130,13,15,132,5,639,5.4
Brendon Lewis,131687,QB,MEMPHIS,12,117,54,218,6,27,14,1,1,73,9,829,7.1
Makhi Frazier,190321,HB,MICH STATE,9,117,24,223,0,49,25,13,16,130,2,531,4.5
Jamal Haynes,143918,HB,GA TECH,12,117,23,176,1,47,252,32,39,149,5,506,4.3
Javin Gordon,199370,HB,TULANE,13,117,23,319,2,25,88,12,17,129,5,489,4.2
Qua Ashley,160363,HB,BALL ST,10,116,18,117,1,72,107,21,26,137,4,540,4.7
Noah Whittington,123472,HB,OREGON,11,116,32,264,0,68,88,17,22,133,6,797,6.9
Cole Tabb,188876,HB,STANFORD,11,115,23,300,0,28,20,3,4,118,3,436,3.8
Kadarius Calloway,172271,HB,NEW MEX ST,12,115,23,242,1,29,175,26,30,141,3,428,3.7
Taylen Green,145996,QB,ARKANSAS,12,113,56,111,5,64,0,0,0,76,8,994,8.8
Landon Sims,146065,HB,HAWAII,12,113,24,180,2,43,255,34,38,147,3,521,4.6
Jadarian Price,156985,HB,NOTRE DAME,12,113,35,258,3,58,87,6,7,119,11,674,6.0
Ja'Vin Simpkins,175816,HB,COAST CAR,12,113,25,141,4,40,49,14,17,127,2,561,5.0
Demond Williams Jr.,183648,QB,WASHINGTON,12,113,40,340,9,42,0,0,0,54,6,737,6.5
Jake Retzlaff,70874,QB,TULANE,13,113,42,319,10,69,0,0,0,86,14,620,5.5
Duncan Brune,184113,HB,OHIO,12,112,27,259,2,66,57,5,8,117,8,561,5.0
Dante Dowdell,174131,HB,KENTUCKY,12,112,27,202,0,79,30,7,10,119,3,560,5.0
Jamal Roberts,175912,HB,MISSOURI,12,112,40,229,0,63,139,17,22,129,5,703,6.3
Alonza Barnett III,156710,QB,JAMES MAD,13,111,39,197,7,58,0,0,0,96,14,604,5.4
Will Henderson III,190255,HB,UTSA,12,111,33,331,0,59,92,18,23,129,4,803,7.2
LaNorris Sellers,174326,QB,S CAROLINA,12,111,42,289,6,26,21,1,1,65,5,593,5.3
Robby Ashford,131702,QB,WAKE,11,109,35,339,10,43,0,0,0,70,7,571,5.2
Mark Gronowski,138303,QB,IOWA,12,109,46,192,4,67,5,1,1,83,15,548,5.0
Gavin Sawchuk,158088,HB,FLORIDA ST,12,109,40,167,1,40,121,13,17,122,8,485,4.4
D.J. McKinney,175620,HB,NEW MEXICO,12,108,24,241,1,54,156,14,16,122,7,466,4.3
Rayshon Luke,158732,HB,FRESNO ST,12,108,24,169,1,69,228,37,39,145,6,698,6.5
Viron Ellison Jr.,190723,HB,DELAWARE,12,108,32,151,2,20,187,20,25,128,4,419,3.9
Austyn Dendy,190215,HB,BOWL GREEN,5,108,29,122,0,24,64,4,4,112,5,493,4.6
Caden Durham,184449,HB,LSU,11,106,22,211,0,51,91,16,20,122,3,505,4.8
Will Nixon,129707,HB,SYRACUSE,12,106,24,304,1,28,187,26,36,132,3,429,4.0
Tavierre Dunlap,132720,HB,E MICHIGAN,11,105,36,160,0,36,118,20,22,125,5,426,4.1
Jo Silver,164549,HB,DELAWARE,10,105,31,151,1,70,225,28,38,133,4,536,5.1
Avery Johnson,173108,QB,KANSAS ST,12,105,33,199,10,58,0,0,0,81,8,544,5.2
Caden Knighten,200116,HB,BAYLOR,12,104,31,118,1,49,131,11,18,115,1,469,4.5
Gemari Sands,169923,HB,FAU,12,104,22,165,0,37,223,40,44,144,0,473,4.5
Damon Bankston,147854,HB,NEW MEXICO,12,104,25,241,3,54,374,26,31,130,5,572,5.5
JC French IV,162521,QB,GA SOUTHRN,12,104,33,174,5,21,0,0,0,60,6,406,3.9
Adam Mohammed,183644,HB,WASHINGTON,12,104,30,340,0,25,144,16,20,120,5,517,5.0
Nahree Biggins,145711,HB,C MICHIGAN,12,104,27,134,1,58,185,19,20,123,2,541,5.2
Sutton Smith,162530,HB,MEMPHIS,12,102,25,218,1,84,104,19,20,121,7,675,6.6
Devin Spencer,188360,HB,ARK STATE,12,102,26,113,1,43,118,22,30,124,2,522,5.1
Jalon Daniels,122555,QB,KANSAS,12,102,42,198,10,28,0,0,0,72,4,550,5.4
Angel Flores,164493,QB,C MICHIGAN,8,102,36,134,3,37,0,0,0,98,8,523,5.1
Jalen Dupree,191053,HB,COLO STATE,9,102,22,144,1,31,83,12,14,114,2,508,5.0
Brendan Sorsby,156398,QB,CINCINNATI,12,101,39,138,4,41,0,0,0,67,9,596,5.9
Sedrick Alexander,172605,HB,VANDERBILT,12,100,30,333,2,65,178,16,18,116,11,560,5.6
Harlem Berry,199769,HB,LSU,12,101,21,211,2,43,32,8,9,109,2,436,4.3
Samuel Harris,200065,HB,WYOMING,11,100,26,351,1,50,184,16,19,116,1,558,5.6
CharMar Brown,174409,HB,MIAMI FL,12,100,31,220,1,13,115,16,17,116,5,375,3.8
Joseph Himon II,162843,HB,NWESTERN,11,99,27,256,0,37,118,21,27,120,1,486,4.9
Greg Desrosiers Jr.,158759,HB,MEMPHIS,10,99,32,218,1,90,232,33,36,132,7,563,5.7
Anthony Carrie,183214,HB,FIU,12,98,20,166,2,53,59,11,13,109,5,447,4.6
Jordon Davison,199872,HB,OREGON,13,98,42,264,1,67,48,11,12,109,13,623,6.4
Jeremy Payne,183837,HB,TCU,10,97,27,305,1,51,157,16,20,113,4,546,5.6
Leshon Williams,129487,HB,KANSAS,11,98,31,198,0,62,73,5,7,103,7,577,5.9
Jordon Simmons,129634,HB,GA STATE,12,98,25,175,0,92,192,27,32,125,2,543,5.5
Fame Ijeboi,184725,HB,MINNESOTA,11,98,26,225,0,49,54,12,16,110,2,438,4.5
Marvis Parrish,199564,HB,W KENTUCKY,12,98,20,346,1,66,200,36,39,134,0,503,5.1
Micah Welch,183887,HB,COLORADO,12,97,22,143,2,39,37,11,17,108,4,375,3.9
Kenji Christian,144072,HB,TOLEDO,12,97,17,316,1,37,183,16,21,113,4,496,5.1
Kevorian Barnes,145514,HB,TCU,7,97,26,305,0,75,48,10,13,107,3,443,4.6
Ajay Allen,156470,HB,TULSA,12,97,27,320,2,40,98,10,16,107,5,497,5.1
Bishop Davenport,163426,QB,S ALABAMA,12,97,38,288,8,56,0,0,0,76,9,481,5.0
Omiri Wiggins,183950,HB,LA TECH,12,97,28,208,0,37,61,11,12,108,4,471,4.9
Marcel Reed,175940,QB,TEXAS A&M,13,97,27,312,5,46,0,0,0,47,6,575,5.9
Chubba Purdy,122412,QB,NEVADA,12,97,28,239,2,58,59,9,9,86,3,558,5.8
Brandon Hood,190785,HB,UMASS,12,96,18,216,2,90,88,11,18,107,2,385,4.0
Rahsul Faison,176482,HB,S CAROLINA,12,96,22,289,1,46,118,19,23,115,3,469,4.9
Gunner Stockton,157072,QB,GEORGIA,12,96,31,173,2,22,0,0,0,53,8,449,4.7
Diore Hubbard,189933,HB,W VIRGINIA,8,96,21,343,0,29,156,16,16,112,4,335,3.5
NaQuari Rogers,160350,HB,UTAH,12,96,35,328,0,23,43,3,4,99,10,376,3.9
Star'Corius Thomas,156926,HB,TENNESSEE,12,95,29,307,0,52,98,10,12,105,7,523,5.5
Jeff Sims,122496,QB,ARIZONA ST,9,95,28,110,8,88,0,0,0,81,3,467,4.9
Trequan Jones,204200,HB,DOMINION,12,95,30,263,2,93,20,6,8,101,5,721,7.6
Anthony Colandrea,170131,QB,UNLV,12,94,41,325,7,37,0,0,0,61,8,682,7.3
Chauncey Bowens,184550,HB,GEORGIA,10,94,34,173,0,43,84,14,15,108,6,493,5.2
Anderson Castle,122234,HB,DUKE,12,94,33,154,0,66,111,17,18,111,11,435,4.6
Jordan McDonald,158449,HB,BOSTON COL,12,94,27,121,0,17,84,13,17,107,4,397,4.2
Trey Cornist,169975,HB,C MICHIGAN,12,94,21,134,0,29,0,0,1,94,1,404,4.3
Marlon Gunn Jr.,162642,HB,E CAROLINA,12,94,32,156,0,50,29,6,7,100,6,522,5.6
Devin Roche,172294,HB,DOMINION,10,92,26,263,2,67,20,3,3,95,4,530,5.8
Noah Short,163220,HB,ARMY,12,91,19,114,0,81,330,25,43,116,1,557,6.1
Amari Odom,178686,QB,KENNESAW,10,91,26,200,6,24,0,0,0,63,7,430,4.7
Greg Burrell,184204,HB,TEXAS ST,11,91,22,314,1,61,115,12,12,103,3,590,6.5
Chase Belcher,164410,HB,KENNESAW,11,90,28,200,0,27,164,8,10,98,2,418,4.6
Nykahi Davenport,189601,HB,USF,10,90,31,327,1,60,29,3,3,93,7,602,6.7
Isaac Brown,183312,HB,LOUISVILLE,8,90,25,210,2,78,42,11,14,101,5,776,8.6
Lloyd Avant,190713,HB,COLO STATE,12,90,27,144,1,23,263,24,27,114,5,415,4.6
Zevi Eckhaus,148535,QB,WASH STATE,10,90,33,341,4,22,0,0,0,70,8,430,4.8
Dylan Carson,173850,HB,AIR FORCE,12,89,25,101,0,64,0,0,0,89,4,414,4.7
Alton McCaskill,144253,HB,SM HOUSTON,8,89,18,281,0,52,66,9,11,98,1,375,4.2
Keyvone Lee,129790,HB,UNLV,12,89,25,325,2,22,137,18,20,107,6,372,4.2
Antwan Roberts Jr.,145178,HB,MARSHALL,11,89,22,214,0,54,56,7,12,96,4,507,5.7
CJ Donaldson,157372,HB,OHIO STATE,11,89,31,260,1,27,56,8,9,97,10,328,3.7
Christian Washington,163362,HB,S DIEGO ST,12,89,26,284,2,41,18,3,4,92,3,487,5.5
Skyler Locklear,164027,QB,UTEP,9,89,34,330,2,63,0,0,0,62,8,490,5.5
Waymond Jordan,199407,HB,USC,6,88,30,326,2,40,55,7,12,95,5,576,6.5
Jackson Arnold,173684,QB,AUBURN,10,88,34,115,3,56,0,0,0,55,8,489,5.6
Harrison Waylee,130584,HB,VIRGINIA,11,87,24,335,1,97,19,4,4,91,5,420,4.8
Nick Minicucci,173617,QB,DELAWARE,12,87,30,151,6,29,0,0,0,65,10,346,4.0
Jayden Scott,183347,HB,NC STATE,12,87,23,248,0,69,132,15,16,102,4,487,5.6
Steve Chavez-Soto,199149,HB,S JOSE ST,8,87,27,285,0,66,15,3,4,90,7,448,5.1
Kaidon Salter,132046,QB,COLORADO,9,87,30,143,2,35,0,0,0,46,5,496,5.7
Sam Scott,150701,HB,WYOMING,12,87,18,351,0,37,113,11,14,98,2,404,4.6
Braylon Braxton,144442,QB,SO MISS,11,86,21,296,3,19,0,0,0,53,1,296,3.4
Ethan Vasko,163817,QB,LIBERTY,10,85,31,206,5,24,7,0,0,69,5,373,4.4
Malachi Hosley,177483,HB,GA TECH,12,85,36,176,0,55,105,14,19,99,7,633,7.4
Dequan Finn,97804,QB,MIAMI OH,8,84,27,221,1,39,0,0,0,64,4,447,5.3
Demon June,199824,HB,N CAROLINA,11,84,19,245,1,50,159,17,19,101,2,465,5.5
Kaden Shields-Dutton,189406,HB,FAU,12,84,30,165,0,50,108,17,24,101,6,461,5.5
Landan Brown,175609,HB,SM HOUSTON,12,84,18,281,1,63,243,37,41,121,5,483,5.8
Chris McMillian,198175,HB,BOWL GREEN,9,84,17,122,0,33,6,2,2,86,3,342,4.1
Nico Iamaleava,174728,QB,UCLA,11,84,39,324,6,52,0,0,0,35,4,664,7.9
Darrion Dupree,183656,HB,WISCONSIN,10,83,11,349,1,84,28,7,9,90,2,363,4.4
La'Vell Wright,146736,HB,W KENTUCKY,12,83,32,346,0,39,79,9,11,92,10,469,5.7
Noah Fifita,158722,QB,ARIZONA,12,83,25,109,2,19,0,0,0,54,3,322,3.9
Dewayne Coleman,163179,QB,ARMY,5,83,24,114,2,26,0,0,0,81,3,310,3.7
Kedrick Reescano,172525,HB,ARIZONA,9,83,23,109,0,50,9,2,2,85,9,394,4.7
Jordan Fuller,149418,HB,JAMES MAD,9,82,32,197,0,26,4,1,1,83,5,415,5.1
Terion Stewart,130386,HB,VA TECH,10,82,23,337,1,85,19,4,7,86,0,469,5.7
Xavier Robinson,184603,HB,OKLAHOMA,11,82,15,261,1,65,111,16,18,98,4,407,5.0
Trey Kukuk,198675,QB,LA TECH,10,81,29,208,0,58,55,2,3,74,5,514,6.3
Jaivian Thomas,176564,HB,UCLA,10,81,13,324,0,32,64,10,11,91,1,294,3.6
Keyjuan Brown,174695,HB,LOUISVILLE,9,81,28,210,0,67,118,11,13,92,6,591,7.3
Jalen Berger,129914,HB,UCLA,12,81,17,324,2,24,77,11,13,92,2,355,4.4
Blake Shapen,122282,QB,MISS STATE,11,81,14,227,7,24,0,0,0,51,3,249,3.1
Isaiah Jacobs,129518,HB,UAB,12,79,18,321,1,23,82,15,20,94,4,342,4.3
Jordan Lovett,172356,HB,TROY,11,79,12,318,0,22,79,10,13,89,2,315,4.0
Jordan Nubin,144983,HB,KENT STATE,8,79,14,201,1,25,12,3,5,82,1,253,3.2
Andrew Burnette,205005,HB,LA TECH,10,78,23,208,1,98,4,1,2,79,8,456,5.8
Malik Sherrod,128189,HB,BOISE ST,12,78,19,120,1,44,178,24,27,102,4,393,5.0
Scottre Humphrey,176767,HB,NEW MEXICO,11,78,25,241,2,61,22,3,6,81,5,350,4.5
D'Andre Hardeman Jr.,199105,HB,RICE,11,78,22,275,2,36,3,1,2,79,2,319,4.1
Matt Jones,146805,HB,SO MISS,12,78,18,296,0,17,86,12,17,90,4,314,4.0
Michael Allen,157405,HB,MARSHALL,8,77,20,214,1,68,139,12,15,89,4,387,5.0
Dilin Jones,183664,HB,WISCONSIN,7,77,16,349,0,16,21,9,11,86,2,300,3.9
Le'Veon Moss,158664,HB,TEXAS A&M,7,77,25,312,0,38,3,2,4,79,6,397,5.2
Evan Pryor,145057,HB,CINCINNATI,10,76,20,138,1,46,107,10,15,86,3,522,6.9
Devin Miles,200045,HB,W MICHIGAN,12,76,17,347,1,32,21,4,8,80,2,343,4.5
Cam Barfield,162657,HB,HAWAII,12,76,17,180,0,41,233,25,34,101,4,372,4.9
Tucker Kilcrease,156863,QB,TROY,9,76,20,318,3,34,0,0,0,48,5,289,3.8
Dijon Stanley,176663,HB,NEW MEX ST,11,76,10,242,1,57,135,24,26,100,2,302,4.0
