player,player_id,position,team_name,player_game_count,assists,forced_fumbles,franchise_id,hits,interceptions,pass_break_ups,sacks,tackles
D.J. Swearinger Sr.,7838,S,NO,9,2,0,20,0,0,1,0,10
Travis Kelce,7844,TE,KC,1,0,0,16,0,0,0,0,0
Tyrann Mathieu,7850,S,KC,15,5,0,16,2,6,2,0,56
Blidi Wreh-Wilson,7851,CB,ATL,13,2,0,2,0,3,1,0,9
Damontre Moore,7862,ED,SEA,9,3,1,29,6,0,0,1,3
John Jenkins,7863,DI,CHI,11,6,0,6,1,0,0,0,17
Logan Ryan,7864,S,NYG,16,14,3,21,3,1,8,1,75
Shawn Williams,7865,S,CIN,11,1,0,7,0,0,1,0,8
Duron Harmon,7872,S,DET,16,10,0,11,1,2,2,0,58
Brandon Williams,7875,DI,BLT,13,10,0,3,1,0,0,0,24
Akeem Spence,7882,DI,NE,6,4,0,19,0,0,0,0,5
Alex Okafor,7885,ED,KC,11,5,1,16,6,0,0,4,9
William Gholston,7908,DI,TB,16,7,0,30,17,0,0,3,29
John Simon,7911,ED,NE,16,15,0,19,1,0,0,2,36
Steven Means,7929,ED,ATL,16,14,1,2,3,0,0,2,21
A.J. Klein,7930,LB,BUF,16,13,2,4,3,0,2,6,56
Micah Hyde,7941,S,BUF,15,15,0,4,0,1,2,0,59
Stacy McGee,7987,DI,ARZ,2,0,0,1,0,0,0,0,0
Vince Williams,7988,LB,PIT,14,11,0,25,1,0,0,3,50
Jordan Poyer,8000,S,BUF,16,28,2,4,3,2,2,2,86
Nick Williams,8006,DI,DET,14,7,0,11,2,0,0,1,16
Damion Square,8042,DI,LAC,16,9,0,27,1,0,0,1,10
Daren Bates,8077,LB,TEN,4,0,0,31,0,0,0,0,0
Ezekiel Ansah,8094,ED,SF,2,0,0,28,0,0,0,0,0
A.J. Bouye,8110,CB,DEN,7,1,0,10,0,0,6,0,23
Jahleel Addae,8117,S,LAC,10,2,0,27,0,1,1,0,13
Abry Jones,8177,DI,JAX,5,1,0,15,0,0,0,0,6
Benson Mayowa,8196,ED,SEA,13,2,2,29,6,0,1,6,15
Bradley McDougald,8220,S,NYJ,7,8,0,22,0,0,3,0,25
Will Compton,8308,LB,TEN,8,3,0,31,0,0,0,0,10
Brandon Copeland,8378,LB,NE,4,4,0,19,1,0,0,0,6
Jeff Heath,8396,S,LV,13,3,0,23,1,3,1,0,29
Chris Banjo,8419,S,ARZ,11,5,0,1,1,0,2,0,39
Cody Davis,8458,S,NE,2,0,0,19,0,0,0,0,0
Jordan Dangerfield,8468,S,PIT,8,0,0,25,0,0,0,0,0
Nickell Robey-Coleman,8483,CB,PHI,15,3,1,24,0,0,1,2,38
LaRoy Reynolds,8500,LB,ATL,9,0,1,2,0,0,1,0,3
Mike Purcell,8530,DI,DEN,6,3,0,10,1,0,0,1,12
Jadeveon Clowney,8636,ED,TEN,8,6,1,31,6,0,0,0,15
Khalil Mack,8640,ED,CHI,16,18,3,6,4,1,0,10,27
Anthony Barr,8644,LB,MIN,2,0,0,18,0,0,0,0,6
Aaron Donald,8648,DI,LA,16,11,3,26,14,0,0,15,20
Kyle Fuller,8649,CB,CHI,16,8,1,6,0,1,5,0,58
Dee Ford,8658,ED,SF,1,1,0,28,0,0,0,0,1
Darqueze Dennard,8659,CB,ATL,8,7,0,2,0,1,3,0,30
Jason Verrett,8660,CB,SF,13,4,0,28,0,2,6,0,55
Jimmie Ward,8665,S,SF,14,18,2,28,1,0,3,0,48
Bradley Roby,8666,CB,HST,10,4,0,13,0,1,5,0,34
DeMarcus Lawrence,8669,ED,DAL,16,8,4,9,6,0,0,7,41
Kyle Van Noy,8675,LB,MIA,14,14,2,17,4,0,3,5,49
Lamarcus Joyner,8676,CB,LV,14,9,0,23,0,0,5,0,61
Stephon Tuitt,8681,DI,PIT,15,9,2,25,14,0,0,12,28
Trent Murphy,8682,ED,BUF,10,3,0,4,5,0,0,2,15
Timmy Jernigan,8683,DI,DEN,5,0,0,10,1,0,0,0,1
Jeremiah Attaochu,8685,ED,DEN,13,4,1,10,6,0,0,5,20
Christian Kirksey,8706,LB,GB,11,16,0,12,0,2,1,2,55
Terrence Brooks,8714,S,NE,13,0,0,19,1,0,0,0,17
Kareem Martin,8719,ED,DET,1,0,0,11,0,0,0,0,0
Phillip Gaines,8722,CB,HST,9,5,0,13,0,0,1,0,21
Donte Moncrief,8725,WR,NE,1,0,0,19,0,0,0,0,0
Jaylen Watkins,8736,S,LAC,3,1,0,27,0,0,0,0,7
Bashaud Breeland,8737,CB,KC,11,3,1,16,1,2,7,0,36
Justin Ellis,8742,DI,BLT,13,5,0,3,1,0,0,0,9
Cassius Marsh,8743,ED,PIT,8,1,0,25,1,0,0,0,10
Ross Cockrell,8744,CB,TB,7,2,0,30,1,0,1,0,9
DaQuan Jones,8747,DI,TEN,16,16,1,31,3,0,0,3,33
Anthony Hitchens,8754,LB,KC,14,23,0,16,4,0,1,0,57
Pierre Desir,8762,CB,BLT,10,3,1,3,0,3,5,0,40
Tre Boston,8763,S,CAR,16,19,1,5,0,1,2,1,79
Dontae Johnson,8764,CB,SF,11,7,1,28,1,0,3,1,15
Kevin Pierre-Louis,8767,LB,WAS,13,12,1,32,1,0,0,1,41
Nevin Lawson,8768,CB,LV,14,8,1,23,0,0,5,1,50
Brent Urban,8769,DI,CHI,16,13,0,6,1,0,0,3,20
Ricardo Allen,8782,S,ATL,12,8,0,2,1,2,3,0,19
Aaron Lynch,8785,ED,JAX,8,0,0,15,3,0,0,1,5
Avery Williamson,8786,LB,PIT,15,20,0,25,1,1,0,1,90
Caraun Reid,8793,DI,JAX,7,0,0,15,1,0,0,0,5
Chris Smith,8794,ED,LV,8,1,0,23,2,0,0,1,3
Devon Kennard,8809,ED,ARZ,13,3,0,1,5,0,0,3,14
Bennett Jackson,8822,S,NYJ,1,0,0,22,0,0,0,0,0
Dan McCullers,8849,DI,CHI,3,2,0,6,0,0,0,0,5
T.J. Carrie,8853,CB,IND,14,3,0,14,0,2,6,0,21
Shamar Stephen,8854,DI,MIN,16,9,0,18,2,0,0,1,24
Shelby Harris,8869,DI,DEN,11,5,1,10,8,0,0,3,19
Terrance Mitchell,8888,CB,CLV,16,6,3,8,0,0,11,0,60
Denico Autry,8982,ED,IND,14,6,0,14,3,0,0,9,21
Shaquil Barrett,9000,ED,TB,15,5,2,30,8,0,0,8,42
Josh Mauro,9003,DI,ARZ,3,1,0,1,0,0,0,1,3
Todd Davis,9007,LB,MIN,8,10,0,18,0,0,2,1,23
Christian Jones,9020,ED,DET,16,10,0,11,1,0,0,0,40
Senorise Perry,9035,HB,TEN,1,0,0,31,0,0,0,0,0
Malcolm Butler,9040,CB,TEN,16,9,0,31,0,4,10,0,89
Kerry Hyder Jr.,9045,ED,SF,16,7,0,28,10,0,0,9,33
Adarius Taylor,9074,LB,CAR,11,4,0,5,0,0,0,0,12
Adrian Phillips,9177,S,NE,16,27,0,19,0,2,2,1,83
Zach Kerr,9195,DI,CAR,13,9,1,5,6,0,0,4,13
C.J. Goodwin,9243,S,DAL,3,1,0,9,0,0,0,0,0
Daniel Sorensen,9253,S,KC,15,13,2,16,5,3,1,0,81
Brandon Dunn,9262,DI,HST,13,5,0,13,3,0,0,0,21
Joe Thomas,9272,LB,DAL,11,10,0,9,3,0,2,0,34
Keith Smith,9302,FB,ATL,2,0,0,2,0,0,0,0,0
Mike Pennel,9316,DI,KC,14,10,0,16,1,0,0,0,18
K'Waun Williams,9332,CB,SF,8,3,1,28,0,0,1,2,16
Jayrone Elliott,9336,ED,PIT,3,1,0,25,0,0,0,1,2
Dante Fowler Jr.,9436,ED,ATL,14,5,1,2,5,0,1,4,10
Leonard Williams,9439,DI,NYG,16,21,0,21,18,0,0,13,25
Vic Beasley Jr.,9441,ED,LV,10,1,1,23,0,0,0,0,3
Danny Shelton,9445,DI,DET,12,14,0,11,3,0,0,1,24
Kevin Johnson,9449,CB,CLV,12,4,1,8,2,0,3,1,29
Arik Armstead,9450,ED,SF,16,10,0,28,7,0,1,4,34
Marcus Peters,9451,CB,BLT,14,0,4,3,0,4,5,1,49
Bud Dupree,9455,ED,PIT,11,4,2,25,9,0,1,9,15
Shaq Thompson,9458,LB,CAR,16,20,2,5,2,0,4,0,90
Byron Jones,9460,CB,MIA,14,6,1,17,0,2,2,0,34
Damarious Randall,9463,S,SEA,6,1,0,29,0,0,0,0,1
Malcom Brown,9465,DI,NO,13,7,0,20,1,0,0,1,17
Landon Collins,9466,S,WAS,7,9,1,32,0,1,0,2,28
Mario Edwards Jr.,9468,DI,CHI,15,6,0,6,4,0,0,4,11
Preston Smith,9471,ED,GB,16,11,0,12,7,0,0,5,30
Benardrick McKinney,9476,LB,HST,4,11,0,13,0,0,1,0,29
Eric Kendricks,9478,LB,MIN,11,30,0,18,1,3,4,0,77
Jaquiski Tartt,9479,S,SF,7,4,0,28,0,1,2,0,24
Eric Rowe,9480,S,MIA,16,14,0,17,2,2,9,0,79
Denzel Perryman,9481,LB,LAC,13,13,1,27,1,0,1,1,33
Ronald Darby,9483,CB,WAS,16,6,0,32,0,0,15,0,51
Nate Orchard,9484,ED,HST,2,2,0,13,0,0,0,0,0
Jordan Phillips,9485,DI,ARZ,9,2,2,1,3,0,0,2,8
Markus Golden,9491,ED,ARZ,16,6,1,1,15,1,0,6,20
Randy Gregory,9493,ED,DAL,10,4,3,9,8,0,0,4,13
Frank Clark,9496,ED,KC,15,2,0,16,10,0,0,6,18
Jordan Richards,9497,S,BLT,6,0,0,3,0,0,0,0,0
P.J. Williams,9511,S,NO,15,8,0,20,0,1,1,0,30
Jordan Hicks,9517,LB,ARZ,16,25,0,1,2,1,1,0,94
Carl Davis Jr.,9523,DI,NE,3,1,0,19,0,0,0,0,3
Henry Anderson,9526,DI,NYJ,16,8,0,22,2,0,0,1,32
Steven Nelson,9531,CB,PIT,15,6,0,25,0,2,4,0,42
Angelo Blackson,9533,DI,ARZ,16,6,0,1,6,0,0,3,16
Trey Flowers,9534,ED,DET,7,3,2,11,1,0,1,2,18
Za'Darius Smith,9555,ED,GB,16,11,4,12,13,0,0,13,30
Kwon Alexander,9557,LB,NO,12,11,2,20,1,0,4,1,44
Damien Wilson,9560,LB,KC,13,19,1,16,0,0,1,0,52
Grady Jarrett,9570,DI,ATL,16,15,0,2,17,0,0,5,31
Adrian Amos,9575,S,GB,16,18,0,12,1,2,7,2,68
Bobby McCain,9578,S,MIA,16,5,0,17,3,1,4,0,38
Tyeler Davison,9587,DI,ATL,16,16,0,2,2,0,0,1,23
David Mayo,9602,LB,NYG,11,4,0,21,0,0,0,0,16
Tye Smith,9603,CB,TEN,8,2,0,31,0,0,1,0,11
Quandre Diggs,9633,S,SEA,16,18,0,29,0,5,4,0,55
Anthony Chickillo,9645,ED,DEN,11,4,0,10,0,0,1,1,7
Christian Covington,9649,DI,CIN,16,14,0,7,1,0,0,1,21
Rakeem Nunez-Roches,9650,DI,TB,16,7,0,30,4,0,0,0,15
Bryce Hager,9657,LB,NYJ,3,7,0,22,0,0,1,1,11
Edmond Robinson,9665,LB,ATL,7,2,0,2,1,0,0,0,0
Mark Nzeocha,9669,LB,SF,1,0,0,28,0,0,0,0,0
Darryl Roberts,9680,CB,DET,10,5,0,11,0,1,3,0,33
Justin Hamilton,9732,DI,DAL,10,4,0,9,2,0,0,0,5
Xavier Williams,9809,DI,CIN,12,11,0,7,0,0,0,1,15
Neville Hewitt,9836,LB,NYJ,16,26,1,22,2,0,2,2,102
DeAndre Carter,9859,WR,CHI,1,0,0,6,0,0,0,0,0
Troy Hill,9881,CB,LA,16,11,1,26,0,3,7,0,65
DeShawn Williams,9891,DI,DEN,14,10,0,10,5,1,0,2,21
Justin Coleman,9892,CB,DET,11,2,0,11,0,0,1,0,25
Anthony Harris,9895,S,MIN,16,28,0,18,0,0,7,0,81
James Vaughters,9934,ED,CHI,14,6,0,6,0,0,0,2,12
Deshazor Everett,9940,S,WAS,10,7,1,32,0,0,4,0,21
Dean Marlowe,9966,S,BUF,13,2,0,4,0,2,0,2,13
Alex Singleton,9994,LB,PHI,15,31,0,24,4,1,0,2,83
Bryce Callahan,10000,CB,DEN,10,3,0,10,0,2,3,0,40
De'Vante Bausby,10057,CB,DEN,6,0,0,10,0,0,4,0,21
David Irving,10063,DI,LV,2,2,0,23,0,0,0,0,2
Quinton Dunbar,10073,CB,SEA,6,2,0,29,0,1,2,0,28
Curtis Riley,10109,S,MIN,3,2,0,18,0,0,0,0,6
Nick Dzubnar,10127,LB,TEN,8,0,0,31,0,0,0,0,1
Tyrell Adams,10140,LB,HST,14,38,2,13,1,0,3,2,81
Daniel Brown,10144,TE,NYJ,1,0,0,22,0,0,0,0,0
T.Y. McGill,10156,DI,PHI,7,2,0,24,2,0,0,1,4
Efe Obada,10235,ED,CAR,16,4,1,5,9,0,0,6,9
Erik Harris,10346,S,LV,14,11,0,23,1,0,6,0,44
Joey Bosa,10637,ED,LAC,12,4,0,27,22,0,0,8,28
Jalen Ramsey,10639,CB,LA,15,4,0,26,1,1,8,1,39
DeForest Buckner,10641,DI,IND,15,17,1,14,16,0,0,10,30
Leonard Floyd,10643,ED,LA,16,14,1,26,7,0,0,11,31
Eli Apple,10644,CB,CAR,1,0,0,5,0,0,0,0,4
Vernon Hargreaves III,10645,CB,HST,16,6,0,13,0,1,6,0,66
Sheldon Rankins,10646,DI,NO,12,4,0,20,7,0,0,2,12
Karl Joseph,10648,S,CLV,13,11,0,8,0,1,3,0,54
Keanu Neal,10651,S,ATL,15,17,0,2,2,1,1,1,83
Shaq Lawson,10653,ED,MIA,14,11,1,17,15,0,0,5,17
William Jackson III,10658,CB,CIN,14,3,0,7,0,1,5,0,43
Kenny Clark,10661,DI,GB,13,9,0,12,4,0,0,2,32
Vernon Butler,10664,DI,BUF,14,9,1,4,2,0,0,0,9
Emmanuel Ogbah,10666,ED,MIA,16,9,3,17,12,0,0,10,22
Jaylon Smith,10668,LB,DAL,16,41,0,9,3,1,2,2,112
Myles Jack,10670,LB,JAX,14,33,1,15,1,1,4,1,84
Chris Jones,10671,DI,KC,15,9,2,16,21,0,0,8,21
Xavien Howard,10672,CB,MIA,16,5,1,17,0,10,10,0,49
Reggie Ragland,10675,LB,DET,16,14,1,11,3,0,0,1,33
Kamalei Correa,10676,ED,JAX,9,2,0,15,2,0,1,0,8
Austin Johnson,10677,DI,NYG,16,5,1,21,0,0,0,1,11
Jihad Ward,10678,ED,BLT,10,3,0,3,5,0,1,3,8
A'Shawn Robinson,10680,DI,LA,8,2,0,26,1,0,0,0,8
Jarran Reed,10683,DI,SEA,16,10,1,29,9,0,0,9,22
Deion Jones,10686,LB,ATL,16,22,1,2,6,2,3,5,83
Mackensie Alexander,10688,CB,CIN,13,6,0,7,0,1,5,0,44
Sean Davis,10692,S,PIT,7,1,0,25,0,0,1,0,9
Vonn Bell,10695,S,CIN,16,29,3,7,4,0,4,0,89
James Bradberry,10696,CB,NYG,15,3,2,21,0,3,14,0,48
Adam Gotsis,10697,ED,JAX,16,6,1,15,3,0,0,0,29
Kevin Byard,10698,S,TEN,16,20,1,31,1,1,5,0,90
Carl Nassib,10699,ED,LV,14,8,0,23,5,1,0,3,18
Maliek Collins,10701,DI,LV,12,4,0,23,2,0,0,0,10
Will Redmond,10702,S,GB,13,4,0,12,2,0,1,0,19
Yannick Ngakoue,10703,ED,BLT,15,2,4,3,6,0,0,7,14
Darian Thompson,10705,S,DAL,13,7,1,9,1,1,0,0,30
Jonathan Bullard,10706,DI,SEA,6,4,0,29,2,0,0,0,5
Shilique Calhoun,10709,ED,NE,10,3,2,19,1,0,0,2,13
Daryl Worley,10711,CB,LV,10,3,0,23,0,0,2,0,18
Jordan Jenkins,10717,ED,NYJ,12,9,1,22,4,0,0,4,18
Kendall Fuller,10718,CB,WAS,14,6,0,32,0,4,8,0,46
Nick Vigil,10721,LB,LAC,12,9,1,27,0,0,2,2,30
Kyler Fackrell,10722,ED,NYG,12,4,1,21,5,1,0,4,24
Javon Hargrave,10723,DI,PHI,15,10,0,24,3,0,0,6,23
Justin Simmons,10732,S,DEN,16,10,0,10,0,5,3,0,80
Joe Schobert,10733,LB,JAX,16,37,2,15,3,3,1,3,99
Sheldon Day,10737,DI,IND,4,0,0,14,0,0,0,0,2
Tavon Young,10738,CB,BLT,2,1,0,3,0,0,0,0,2
Eric Murray,10740,S,HST,14,11,1,13,2,0,2,2,60
Ryan Smith,10742,CB,TB,1,0,0,30,0,0,0,0,0
B.J. Goodson,10743,LB,CLV,14,22,0,8,2,2,4,1,66
Nick Kwiatkoski,10747,LB,LV,12,10,1,23,1,1,3,1,68
De'Vondre Campbell,10749,LB,ARZ,16,21,1,1,0,0,3,2,81
Hassan Ridgeway,10750,DI,PHI,7,1,0,24,0,0,0,1,9
Juston Burris,10752,S,CAR,13,9,0,5,1,1,1,0,40
David Onyemata,10754,DI,NO,15,9,0,20,10,1,0,7,26
Deon Bush,10758,S,CHI,10,0,0,6,0,1,1,0,1
Demarcus Robinson,10760,WR,KC,1,0,0,16,0,0,0,0,0
Blake Martinez,10765,LB,NYG,16,35,2,21,3,1,3,3,108
Willie Henry,10766,DI,SF,1,0,0,28,0,0,0,0,0
Rashard Robinson,10767,CB,DAL,4,4,0,9,0,0,0,0,13
Dean Lowry,10771,DI,GB,16,13,0,12,1,0,0,3,20
Matthew Judon,10780,ED,BLT,14,13,0,3,15,0,0,6,29
Quinton Jefferson,10781,DI,BUF,16,6,1,4,5,0,0,3,15
Matt Ioannidis,10786,DI,WAS,3,0,0,32,2,0,0,2,5
LeShaun Sims,10791,CB,CIN,12,9,0,7,0,1,3,0,42
DJ Reader,10800,DI,CIN,5,5,0,7,1,0,0,0,15
Temarrick Hemingway,10811,TE,WAS,1,0,0,32,0,0,0,0,0
DeAndre Houston-Carson,10819,S,CHI,12,1,0,6,0,1,2,0,6
Anthony Brown,10823,CB,DAL,10,2,0,9,0,2,1,0,36
Blake Countess,10830,S,PHI,1,0,0,24,0,0,0,0,3
Derek Watt,10832,FB,PIT,2,0,0,25,0,0,0,0,0
Anthony Zettel,10836,ED,NO,1,0,0,20,0,0,0,0,0
Kamu Grugier-Hill,10842,LB,MIA,12,3,0,17,1,0,0,1,18
Kavon Frazier,10846,S,MIA,6,2,0,17,0,0,0,0,1
Elandon Roberts,10848,LB,MIA,13,14,1,17,2,0,0,2,48
Kevon Seymour,10852,CB,PHI,2,2,0,24,0,0,0,0,5
Will Parks,10853,CB,DEN,10,3,0,10,0,0,0,1,25
Stephen Weatherly,10861,ED,CAR,9,2,0,5,2,0,0,0,15
Jalen Mills,10867,S,PHI,15,14,1,24,4,1,2,2,58
Jayron Kearse,10878,S,DET,11,6,1,11,1,0,2,0,48
Clayton Fejedelem,10879,S,MIA,4,0,0,17,0,0,0,0,1
Tyler Matakevich,10880,LB,BUF,6,0,0,4,0,0,2,0,10
Joe Walker,10885,LB,SF,3,0,0,28,0,0,0,0,2
Mike Hilton,10898,CB,PIT,12,7,1,25,2,3,3,3,39
Jarrod Wilson,10902,S,JAX,12,19,0,15,0,1,2,0,54
Chris Milton,10914,CB,TEN,2,0,0,31,0,0,0,0,0
Matthias Farley,10953,S,NYJ,7,7,0,22,1,0,2,0,8
Justin Zimmer,10975,DI,BUF,12,8,1,4,6,0,0,1,13
