player,player_id,position,team_name,player_game_count,caught_percent,first_downs,franchise_id,fumbles,longest,receptions,targets,touchdowns,yards,yards_per_reception
Emeka Egbuka,145055,WR,OHIO STATE,1,88.9,7,260,0,27,8,9,1,112,14.0
Izaiah Gathings,89497,WR,MIDDLE TN,1,77.8,3,224,0,22,7,9,0,69,9.9
Kyren Lacy,122646,WR,LSU,2,55.6,4,211,0,45,5,9,0,100,20.0
Barrett Banister,61465,WR,MISSOURI,1,77.8,3,229,0,11,7,9,0,49,7.0
Mookie Cooper,129742,WR,MISSOURI,1,77.8,5,229,0,17,7,9,0,72,10.3
Taj Davis,72400,WR,WASHINGTON,1,44.4,2,340,0,11,4,9,1,32,8.0
Davis Allen,99697,TE,CLEMSON,2,77.8,5,140,0,16,7,9,1,69,9.9
Moochie Dixon,123112,WR,SMU,1,66.7,2,287,0,35,6,9,0,60,10.0
Var'keyes Gumms,145319,TE,N TEXAS,2,33.3,1,251,0,7,3,9,0,20,6.7
Jake Briningstool,124831,TE,CLEMSON,2,50.0,2,140,0,15,4,8,0,30,7.5
Kyle Ford,71304,WR,USC,2,50.0,2,326,0,34,4,8,0,57,14.3
Jaylen Johnson,84191,WR,E CAROLINA,1,62.5,4,156,0,35,5,8,1,66,13.2
Riley Smith,82091,TE,BOISE ST,2,62.5,2,120,0,22,5,8,0,46,9.2
Brian Cobbs,84285,WR,UTAH ST,1,75.0,3,329,0,44,6,8,1,79,13.2
Deshon Stoudemire,147246,WR,TROY,2,75.0,4,318,0,65,6,8,1,115,19.2
Aaron Turner,147371,WR,UCONN,1,62.5,1,146,0,33,5,8,0,65,13.0
Jaden Walley,124189,WR,MISS STATE,1,62.5,3,227,0,10,5,8,0,43,8.6
Casey Cain,144727,WR,TEXAS,1,50.0,3,311,0,49,4,8,0,108,27.0
Lideatrick Griffin,124169,WR,MISS STATE,1,62.5,4,227,0,19,5,8,0,53,10.6
Justin Robinson,124036,WR,MISS STATE,1,87.5,5,227,0,25,7,8,1,81,11.6
Dane Key,157100,WR,KENTUCKY,1,75.0,4,202,0,15,6,8,0,47,7.8
Darius Lassiter,157480,WR,E MICHIGAN,1,75.0,5,160,0,45,6,8,2,108,18.0
Mitchell Tinsley,123470,WR,PENN STATE,1,75.0,3,266,0,16,6,8,1,49,8.2
Shae Wyatt,144440,WR,TULANE,2,62.5,5,319,0,60,5,8,2,110,22.0
Savion Williams,123101,WR,TCU,3,12.5,0,305,0,6,1,8,0,6,6.0
Mac Hippenhammer,61591,WR,MIAMI OH,1,25.0,2,221,0,33,2,8,1,43,21.5
Jonathan Mingo,97774,WR,OLE MISS,1,37.5,2,226,0,34,3,8,0,53,17.7
James Bostic,61793,WR,OHIO,2,37.5,1,259,0,15,3,8,0,32,10.7
Jared Wiley,98508,TE,TCU,3,87.5,2,305,0,11,7,8,0,48,6.9
Ramel Keyton,99204,WR,TENNESSEE,1,50.0,3,307,0,46,4,8,1,76,19.0
Bryson Nesbit,143973,TE,N CAROLINA,2,71.4,3,245,0,16,5,7,1,48,9.6
Money Parks,131870,WR,UTAH,2,71.4,3,328,0,57,5,7,1,100,20.0
Jyaire Shorter,84337,WR,N TEXAS,2,42.9,3,251,0,36,3,7,2,78,26.0
Wyatt Wieland,101342,WR,WYOMING,1,28.6,0,351,0,5,2,7,0,10,5.0
Sam LaPorta,101690,TE,IOWA,1,71.4,2,192,0,27,5,7,0,56,11.2
Treyton Welch,98097,TE,WYOMING,1,71.4,4,351,0,31,5,7,1,91,18.2
