player,player_id,position,team_name,player_game_count,caught_percent,first_downs,franchise_id,fumbles,longest,receptions,targets,touchdowns,yards,yards_per_reception
Brandon Inniss,170255,WR,OHIO STATE,2,55.6,4,260,0,11,5,9,0,39,7.8
Dakorien Moore,199882,WR,OREGON,2,55.6,3,264,0,15,5,9,0,49,9.8
Caleb Douglas,157740,WR,TEXAS TECH,2,11.1,1,315,0,23,1,9,0,23,23.0
Malik Benson,169698,WR,OREGON,2,77.8,3,264,0,24,7,9,0,74,10.6
Na'eem Abdul-Rahim Gladding,190053,WR,DOMINION,1,55.6,4,263,0,28,5,9,0,60,12.0
Nate Sheppard,198337,HB,DUKE,2,87.5,2,154,0,10,7,8,0,51,7.3
Kyre Duplessis,147082,WR,DELAWARE,1,62.5,3,151,0,26,5,8,0,69,13.8
CJ Donaldson,157372,HB,OHIO STATE,2,87.5,2,260,0,12,7,8,0,40,5.7
LJ Martin,175035,HB,BYU,1,87.5,0,128,1,9,7,8,0,27,3.9
Peyton Higgins,147247,WR,TROY,2,50.0,3,318,0,20,4,8,0,48,12.0
Jalen Smith,188714,WR,MINNESOTA,1,75.0,3,225,0,17,6,8,2,64,10.7
Cameron Dickey,184897,HB,TEXAS TECH,2,62.5,0,315,0,8,5,8,0,28,5.6
Alex Perry,158184,WR,FIU,1,37.5,2,166,0,14,3,8,0,24,8.0
Reymello Murphy,90224,WR,UCONN,1,87.5,3,146,0,28,7,8,0,51,7.3
Jeremiah McClellan,184855,WR,OREGON,2,87.5,3,264,0,43,7,8,0,77,11.0
Blake Bosma,145938,TE,W MICHIGAN,2,75.0,3,347,0,23,6,8,1,54,9.0
Marlin Klein,162818,TE,MICHIGAN,1,50.0,3,222,0,20,4,8,0,39,9.8
Troy Omeire,123124,WR,UNLV,2,50.0,3,325,0,17,4,8,1,42,10.5
Yamir Knight,172250,WR,SMU,1,87.5,5,287,0,22,7,8,0,104,14.9
Hudson Clement,173172,WR,ILLINOIS,1,37.5,3,187,0,24,3,8,0,48,16.0
Sage Ennis,122147,TE,VIRGINIA,2,62.5,1,335,0,15,5,8,0,35,7.0
Dallen Bentley,176648,TE,UTAH,1,75.0,4,328,0,45,6,8,1,106,17.7
Taeshaun Lyons,171933,WR,UNLV,2,75.0,2,325,0,16,6,8,0,54,9.0
JJ Buchanan,204415,WR,UTAH,1,57.1,4,328,0,29,4,7,1,76,19.0
DaeDae Reynolds,146697,WR,UNLV,2,57.1,3,325,0,21,4,7,0,40,10.0
Tyler Brown,170003,WR,CLEMSON,1,42.9,2,140,0,20,3,7,0,31,10.3
Caden Jensen,176351,TE,LA LAFAYET,1,57.1,3,207,0,40,4,7,0,72,18.0
Quaron Adams,157566,WR,CAL,1,85.7,4,130,0,17,6,7,0,55,9.2
Tony Freeman,184219,WR,WASH STATE,1,42.9,2,341,0,18,3,7,0,33,11.0
Devin McCuin,176494,WR,UTSA,1,85.7,5,331,0,23,6,7,1,73,12.2
Jojo Stone,183321,WR,FIU,1,57.1,2,166,0,14,4,7,0,28,7.0
Robert Williams,147155,WR,LA LAFAYET,1,57.1,2,207,0,9,4,7,0,23,5.8
Ryan Wingo,184520,WR,TEXAS,1,57.1,2,311,0,26,4,7,0,64,16.0
Tyson Davis,145702,WR,C MICHIGAN,1,71.4,3,134,0,13,5,7,0,53,10.6
Patrick Overmyer,176495,TE,UTSA,1,28.6,2,331,0,34,2,7,1,50,25.0
Justin Cook,199077,HB,PITTSBURGH,1,85.7,3,268,0,11,6,7,0,30,5.0
Hayden Eligon II,183694,WR,NWESTERN,1,42.9,2,256,0,28,3,7,0,45,15.0
Brady Boyd,127298,WR,UTAH ST,1,57.1,4,329,0,43,4,7,1,99,24.8
Tre Williams III,186580,TE,N TEXAS,2,71.4,3,251,0,22,5,7,1,56,11.2
Nathan Acevedo,163393,WR,S DIEGO ST,1,57.1,2,284,0,42,4,7,0,61,15.3
Carlos Hernandez,174167,WR,WAKE,1,85.7,3,339,0,22,6,7,0,73,12.2
Elijah Metcalf,145307,WR,SO MISS,1,28.6,0,296,0,7,2,7,0,6,3.0
Nate Frazier,191146,HB,GEORGIA,2,71.4,2,173,0,24,5,7,0,50,10.0
Deuce Alexander,176077,WR,OLE MISS,2,42.9,0,226,0,7,3,7,0,20,6.7
Ja'Cory Thomas,199065,WR,DOMINION,1,42.9,2,263,0,20,3,7,0,45,15.0
Noah Short,163220,HB,ARMY,1,100.0,6,114,0,40,7,7,1,108,15.4
Raphael Williams Jr.,149997,WR,PITTSBURGH,1,71.4,4,268,0,22,5,7,1,57,11.4
Jojo Phillips,175038,WR,BYU,2,57.1,3,128,0,17,4,7,0,53,13.3
Jeremiah Koger,199425,WR,USF,1,57.1,2,327,0,31,4,7,1,68,17.0
Beau Sparks,173021,WR,TEXAS ST,1,57.1,3,314,1,69,4,7,1,87,21.8
Keith Reynolds,171939,WR,MIAMI OH,2,28.6,1,221,0,9,2,7,0,13,6.5
Ryan Davis,97321,WR,UTAH,1,71.4,2,328,0,19,5,7,0,66,13.2
DJ Vonnahme,189695,TE,IOWA,1,100.0,6,192,0,51,7,7,1,146,20.9
Aveion Chenault,205552,WR,W MICHIGAN,2,42.9,3,347,0,14,3,7,0,26,8.7
Hank Beatty,158198,WR,ILLINOIS,1,85.7,0,187,0,10,6,7,0,38,6.3
Will Kacmarek,145896,TE,OHIO STATE,2,85.7,2,260,0,12,6,7,0,48,8.0
Malik Sherrod,128189,HB,BOISE ST,2,57.1,2,120,0,39,4,7,1,66,16.5
Andrew Marsh,198804,WR,MICHIGAN,1,42.9,1,222,0,8,3,7,1,10,3.3
Jeremy Payne,183837,HB,TCU,1,85.7,2,305,0,35,6,7,1,50,8.3
JoJo Earle,146588,WR,UNLV,2,85.7,4,325,0,23,6,7,0,85,14.2
Coy Eakin,157337,WR,TEXAS TECH,2,66.7,3,315,0,33,4,6,2,77,19.3
Jacory Barney Jr.,183547,WR,NEBRASKA,1,33.3,2,238,0,13,2,6,1,21,10.5
Trebor Pena,123051,WR,PENN STATE,1,83.3,3,266,0,73,5,6,1,100,20.0
Darius Taylor,173422,HB,MINNESOTA,1,66.7,2,225,0,11,4,6,0,23,5.8
Anthony Smith,122885,WR,E CAROLINA,1,66.7,4,156,0,72,4,6,2,156,39.0
Daylan McCutcheon,199304,WR,TEXAS,1,16.7,0,311,0,4,1,6,0,4,4.0
Kris Hutson,131713,WR,ARIZONA,1,50.0,2,109,0,12,3,6,0,24,8.0
Brenen Thompson,163865,WR,MISS STATE,1,66.7,3,227,0,51,4,6,0,106,26.5
Maguire Anderson,147504,WR,FIU,1,50.0,2,166,0,11,3,6,0,25,8.3
Damon Bankston,147854,HB,NEW MEXICO,1,100.0,1,241,0,17,6,6,0,39,6.5
Jaquari Lewis,198096,HB,APP STATE,1,83.3,3,108,0,12,5,6,0,35,7.0
Braylon Staley,184893,WR,TENNESSEE,1,66.7,2,307,0,14,4,6,0,31,7.8
Andrew Rappleyea,170294,TE,PENN STATE,1,83.3,1,266,0,11,5,6,1,18,3.6
Shelton Sampson Jr.,172494,WR,LA LAFAYET,1,50.0,2,207,0,28,3,6,1,42,14.0
Tre Spivey,173119,WR,ARIZONA,1,33.3,2,109,0,12,2,6,1,22,11.0
Alex Bauman,158407,TE,MIAMI FL,3,50.0,2,220,0,22,3,6,0,33,11.0
Omari Evans,164168,WR,WASHINGTON,1,50.0,2,340,0,19,3,6,0,29,9.7
Adam Randall,156252,HB,CLEMSON,1,83.3,0,140,0,9,5,6,0,8,1.6
K.D. Hutchinson,163045,WR,W KENTUCKY,1,83.3,0,346,0,6,5,6,0,3,0.6
Marlion Jackson,162957,WR,LA TECH,1,50.0,2,208,1,52,3,6,1,87,29.0
Chase Belcher,164410,HB,KENNESAW,2,83.3,1,200,0,10,5,6,0,30,6.0
Braeden Wisloski,170213,WR,JAMES MAD,1,33.3,2,197,0,26,2,6,1,31,15.5
Micah Davis,125264,WR,SO MISS,1,50.0,3,296,0,20,3,6,0,40,13.3
JeyQuan Smith,175327,WR,USF,1,83.3,3,327,0,20,5,6,0,61,12.2
Robby Washington,170096,WR,COAST CAR,1,83.3,2,141,1,21,5,6,1,47,9.4
Isaiah Horton,162735,WR,ALABAMA,2,50.0,2,103,0,12,3,6,0,28,9.3
Cam Bates,190986,WR,BOISE ST,2,50.0,3,120,0,44,3,6,1,65,21.7
Justin Holmes,156914,TE,PITTSBURGH,1,100.0,5,268,0,23,6,6,0,100,16.7
Mark Fletcher Jr.,175374,HB,MIAMI FL,3,50.0,2,220,0,16,3,6,1,33,11.0
Parker Livingstone,184512,WR,TEXAS,1,50.0,2,311,0,12,3,6,0,25,8.3
Major Everhart,157295,WR,TCU,1,66.7,3,305,0,20,4,6,0,38,9.5
Isaiah Mozee,199811,HB,NEBRASKA,1,66.7,2,238,0,20,4,6,0,48,12.0
Tray Taylor,186494,WR,TROY,1,50.0,1,318,0,30,3,6,0,35,11.7
Wesley Grimes,157534,WR,NC STATE,1,50.0,2,248,0,31,3,6,1,48,16.0
Davis Bryson,160369,WR,KENNESAW,2,66.7,2,200,0,18,4,6,0,42,10.5
Dae'Quan Wright,157645,TE,OLE MISS,2,83.3,4,226,0,24,5,6,1,82,16.4
Dierre Hill Jr.,199870,HB,OREGON,2,83.3,1,264,0,13,5,6,0,28,5.6
Donovan Brown,158293,WR,S DIEGO ST,1,50.0,2,284,0,22,3,6,0,43,14.3
Moussa Barry,166787,WR,W KENTUCKY,1,33.3,2,346,0,18,2,6,0,32,16.0
Marcus Sanders Jr.,158361,WR,GA SOUTHRN,1,83.3,4,174,0,32,5,6,1,72,14.4
Dean Patterson,145224,WR,GA TECH,1,33.3,1,176,0,10,2,6,0,19,9.5
Sterling Berkhalter,54221,WR,WAKE,1,83.3,1,339,0,15,5,6,0,34,6.8
Ja'Carree Kelly,173611,WR,DELAWARE,1,60.0,2,151,0,18,3,5,0,25,8.3
Anthony Evans III,173530,WR,MISS STATE,1,80.0,3,227,0,39,4,5,0,80,20.0
Jmariyae Robinson,164812,WR,MO STATE,1,80.0,4,230,0,36,4,5,1,96,24.0
Brady Kluse,184714,WR,MEMPHIS,1,20.0,1,218,0,10,1,5,0,10,10.0
Dane Key,157100,WR,NEBRASKA,1,80.0,0,238,0,9,4,5,0,28,7.0
Javen Jacobs,157190,HB,UTAH ST,1,100.0,1,329,0,26,5,5,1,46,9.2
Kaleb Edwards,204602,TE,ALABAMA,2,60.0,3,103,0,21,3,5,0,42,14.0
Chase Hendricks,171348,WR,OHIO,1,80.0,3,259,0,42,4,5,0,87,21.8
Jack Endries,158317,TE,TEXAS,1,100.0,1,311,0,17,5,5,1,35,7.0
Giovanni Richardson,198110,WR,ARIZONA,1,40.0,1,109,0,21,2,5,0,28,14.0
Demarius Robinson,198120,HB,ARIZONA ST,1,80.0,3,110,0,68,4,5,0,91,22.8
Dominic Lee-Knicely,198293,HB,COAST CAR,1,60.0,1,141,0,20,3,5,1,25,8.3
Jalen Cooper,199179,WR,SMU,1,60.0,1,287,0,31,3,5,0,41,13.7
Bralon Brown,146819,WR,SO MISS,1,80.0,4,296,0,14,4,5,0,48,12.0
Trey Leckner,176682,TE,WASH STATE,1,40.0,2,341,0,32,2,5,0,51,25.5
Dalen Cobb,158341,WR,GA SOUTHRN,1,100.0,1,174,0,13,5,5,0,35,7.0
Baylin Brooks,175749,WR,W MICHIGAN,2,80.0,2,347,0,24,4,5,0,48,12.0
Dillon Bell,163734,WR,GEORGIA,2,80.0,2,173,0,19,4,5,1,45,11.3
Rodney Harris II,133616,WR,OHIO,1,60.0,2,259,0,13,3,5,0,31,10.3
Kyle McNeal,175559,WR,FIU,1,40.0,2,166,0,19,2,5,1,24,12.0
Manny Covey,173029,HB,CINCINNATI,1,100.0,1,138,0,18,5,5,0,28,5.6
Zach Courtney,157704,TE,COAST CAR,1,80.0,3,141,0,18,4,5,0,56,14.0
Trell Harris,163133,WR,VIRGINIA,1,60.0,2,335,0,23,3,5,0,38,12.7
Reece Vander Zee,189694,WR,IOWA,1,80.0,2,192,0,13,4,5,1,33,8.3
Justin Bowick,159603,WR,ILLINOIS,1,60.0,2,187,0,18,3,5,1,31,10.3
Cash Jones,155211,HB,GEORGIA,2,80.0,1,173,1,26,4,5,0,48,12.0
Jamel Hardy Jr.,176490,WR,UTSA,1,40.0,2,331,0,39,2,5,0,54,27.0
J'Mari Taylor,150482,HB,VIRGINIA,1,80.0,1,335,0,11,4,5,1,34,8.5
Trey'Dez Green,184453,TE,LSU,1,80.0,4,211,0,42,4,5,2,80,20.0
Lotzeir Brooks,198090,WR,ALABAMA,2,20.0,0,103,0,1,1,5,0,1,1.0
Kewan Lacy,190221,HB,OLE MISS,2,60.0,1,226,0,8,3,5,0,16,5.3
Cameron Barmore,186590,TE,ARIZONA,1,100.0,3,109,0,24,5,5,1,61,12.2
Emmett Mosley V,183278,WR,TEXAS,1,100.0,2,311,0,20,5,5,0,51,10.2
Chris Hunter III,166993,WR,ARIZONA,1,40.0,1,109,0,14,2,5,0,21,10.5
Hogan Hansen,183686,TE,MICHIGAN,1,60.0,1,222,0,17,3,5,0,31,10.3
Antonio Meeks,168551,WR,LOUISVILLE,1,60.0,3,210,0,16,3,5,1,26,8.7
Jermane Hayes,199212,WR,SO MISS,1,60.0,1,296,0,12,3,5,0,25,8.3
Alexander Sanchez,198098,WR,APP STATE,1,20.0,0,108,0,9,1,5,0,9,9.0
Ayden Williams,172531,WR,MISS STATE,1,40.0,2,227,0,21,2,5,0,30,15.0
Jaylen Bonelli,171689,WR,ARK STATE,1,40.0,2,113,0,21,2,5,1,28,14.0
Will Cianfrini,188810,WR,S DIEGO ST,1,60.0,1,284,0,12,3,5,0,30,10.0
Cameron Harpole,146163,TE,ARIZONA ST,1,60.0,0,110,0,9,3,5,0,19,6.3
Jalen Moss,163408,WR,ARIZONA ST,1,100.0,3,110,1,51,5,5,1,129,25.8
Deion Colzie,147473,WR,MIAMI OH,2,40.0,2,221,0,14,2,5,0,25,12.5
Sawyer Racanelli,131910,WR,WAKE,1,25.0,1,339,0,25,1,4,0,25,25.0
Malcolm Gillie,173996,WR,COAST CAR,1,25.0,0,141,0,3,1,4,0,3,3.0
Jai'Den Thomas,174080,HB,UNLV,2,100.0,2,325,0,13,4,4,0,26,6.5
Jaden Richardson,183626,WR,USC,1,50.0,2,326,0,21,2,4,1,31,15.5
CharMar Brown,174409,HB,MIAMI FL,3,100.0,3,220,0,11,4,4,0,23,5.8
Anthony Garcia,174863,WR,UTAH ST,1,25.0,1,329,0,10,1,4,0,10,10.0
Kenny Johnson,175419,WR,PITTSBURGH,1,0.0,0,268,0,0,0,4,0,0,
Taniela Tupou,199416,TE,USC,1,50.0,1,326,0,21,2,4,0,26,13.0
Michael Pettway,142023,WR,JVILLE ST,2,75.0,0,196,0,9,3,4,0,15,5.0
Collin Dixon,175954,WR,ILLINOIS,1,50.0,2,187,0,6,2,4,0,10,5.0
James Johnson,199413,HB,USC,1,100.0,0,326,0,6,4,4,0,13,3.3
Frank Peasant,121817,HB,MEMPHIS,1,100.0,0,218,0,5,4,4,0,9,2.3
Jamal Haynes,143918,HB,GA TECH,1,50.0,1,176,0,14,2,4,0,14,7.0
E.J. Williams Jr.,122164,WR,INDIANA,4,75.0,2,190,0,13,3,4,1,34,11.3
Jaylin Carter,199210,HB,SO MISS,1,75.0,2,296,0,13,3,4,0,29,9.7
Roman Hemby,144891,HB,INDIANA,4,100.0,0,190,0,7,4,4,0,13,3.3
Jairus Mack,145562,WR,W KENTUCKY,1,75.0,2,346,0,20,3,4,0,29,9.7
Karsyn Pupunu,146069,WR,HAWAII,1,75.0,2,180,0,22,3,4,0,50,16.7
Caleb Hawkins,199001,HB,N TEXAS,2,100.0,1,251,1,23,4,4,1,36,9.0
Joseph Manjack IV,146413,WR,TCU,1,75.0,1,305,0,15,3,4,0,28,9.3
Nick Elksnis,146698,TE,UNLV,2,75.0,2,325,0,20,3,4,0,45,15.0
Clay Thevenin,198671,HB,LA TECH,1,100.0,1,208,0,10,4,4,0,18,4.5
Dalton Stroman,147022,WR,APP STATE,1,75.0,3,108,0,42,3,4,0,96,32.0
Josh Cuevas,147570,TE,ALABAMA,1,100.0,1,103,0,16,4,4,0,35,8.8
Javin Whatley,149832,WR,ARIZONA,1,75.0,2,109,0,28,3,4,1,47,15.7
Pearson Baldwin,150307,TE,JVILLE ST,2,25.0,1,196,0,10,1,4,0,10,10.0
Brock Rechsteiner,150309,WR,JVILLE ST,2,75.0,1,196,0,22,3,4,1,27,9.0
Bryce Dorsey,193162,WR,MEMPHIS,1,25.0,0,218,0,2,1,4,0,2,2.0
Koby Howard,199913,WR,PENN STATE,1,50.0,2,266,0,19,2,4,0,34,17.0
Tristan Smith,192874,WR,CLEMSON,1,50.0,0,140,0,5,2,4,0,10,5.0
Omari Hayes,156520,WR,TULANE,1,75.0,1,319,0,14,3,4,0,21,7.0
Dallas Payne,156630,TE,FIU,1,50.0,1,166,0,22,2,4,1,27,13.5
Wayne Knight,156712,HB,JAMES MAD,1,50.0,1,197,0,17,2,4,0,11,5.5
Koby Young,190823,WR,HOUSTON,1,50.0,2,182,0,21,2,4,0,32,16.0
Camden Brown,157049,WR,GA SOUTHRN,1,50.0,1,174,0,21,2,4,0,30,15.0
Oscar Delp,157080,TE,GEORGIA,2,75.0,2,173,0,16,3,4,0,26,8.7
DJ Allen Jr.,157297,WR,UTSA,1,75.0,2,331,0,21,3,4,0,34,11.3
Jackson Ford,190726,TE,S DIEGO ST,1,50.0,2,284,0,15,2,4,1,18,9.0
Mackenzie Alleyne,190362,WR,WASH STATE,1,75.0,3,341,0,41,3,4,1,63,21.0
Javon Rogers,190302,WR,KENNESAW,2,100.0,2,200,0,82,4,4,1,114,28.5
Devonte Lyons,189778,HB,FIU,1,75.0,1,166,0,20,3,4,0,18,6.0
Omari Arnold,158336,HB,GA SOUTHRN,1,100.0,1,174,0,5,4,4,0,11,2.8
Mekhi Nelson,189704,HB,NEBRASKA,1,75.0,2,238,0,24,3,4,0,48,16.0
Tommy McIntosh,158704,WR,C MICHIGAN,1,100.0,1,134,0,7,4,4,0,21,5.3
TreyShun Hurry,159085,WR,LOUISVILLE,1,75.0,1,210,0,17,3,4,1,28,9.3
Jaylan Sanchez,160451,WR,JAMES MAD,1,50.0,0,197,0,7,2,4,0,11,5.5
Kevin Coleman Jr.,160756,WR,MISSOURI,1,75.0,1,229,0,11,3,4,0,17,5.7
Ismail Mahdi,161419,HB,ARIZONA,1,100.0,1,109,0,10,4,4,0,23,5.8
Christian Bentancur,189360,TE,CLEMSON,1,50.0,1,140,0,27,2,4,0,29,14.5
Nick DeGennaro,129503,WR,JAMES MAD,1,50.0,2,197,0,14,2,4,0,24,12.0
Colbie Young,162739,WR,GEORGIA,1,75.0,2,173,0,31,3,4,0,45,15.0
Tychaun Chapman,162741,WR,SO MISS,1,75.0,2,296,0,35,3,4,1,50,16.7
Koi Perich,188710,S,MINNESOTA,1,100.0,0,225,0,11,4,4,0,34,8.5
Christian Washington,163362,HB,S DIEGO ST,1,100.0,2,284,0,11,4,4,0,27,6.8
Keyvone Lee,129790,HB,UNLV,2,50.0,1,325,0,12,2,4,0,20,10.0
Zavion Thomas,163697,WR,LSU,1,25.0,1,211,0,15,1,4,0,15,15.0
Malick Meiga,129791,WR,COAST CAR,1,50.0,1,141,0,32,2,4,0,41,20.5
