player,player_id,position,team_name,player_game_count,attempts,first_downs,franchise_id,fumbles,longest,rec_yards,receptions,targets,total_touches,touchdowns,yards,ypa
Patrick Taylor,40448,HB,GB,3,23,3,12,1,12,22,2,5,25,0,89,3.9
J.J. Taylor,25512,HB,NE,3,23,11,19,0,21,62,10,10,33,1,179,7.8
Bryce Perkins,35299,QB,LA,3,22,8,26,0,20,0,0,0,5,0,114,5.2
Rico Dowdle,40693,HB,DAL,3,22,6,9,1,25,26,4,5,26,0,99,4.5
Larry Rountree III,57308,HB,LAC,3,22,6,27,0,25,23,6,6,28,0,102,4.6
Javian Hawkins,77704,HB,TEN,3,20,6,31,0,30,9,2,2,22,1,97,4.9
Tyler Huntley,46448,QB,BLT,3,20,6,3,1,17,0,0,0,11,2,80,4.0
Elijah Holyfield,40065,HB,PHI,2,20,5,24,0,20,27,5,6,25,0,91,4.6
Caleb Huntley,57156,HB,ATL,3,20,3,2,1,30,19,2,3,22,1,91,4.6
Malcolm Brown,9902,HB,MIA,2,19,5,17,0,11,7,1,1,20,1,51,2.7
Deon Jackson,57189,HB,IND,3,19,2,14,1,42,8,2,3,21,1,110,5.8
Kylin Hill,57306,HB,GB,3,19,3,12,0,12,40,4,5,23,1,64,3.4
Royce Freeman,45747,HB,DEN,3,19,4,10,0,18,58,7,8,26,0,69,3.6
Alex Collins,10805,HB,SEA,3,19,4,29,0,9,73,10,11,29,1,58,3.1
Anthony McFarland Jr.,57289,HB,PIT,3,18,3,25,0,11,34,4,4,22,1,54,3.0
Mark Ingram II,6180,HB,HST,2,18,7,13,0,11,3,1,1,19,1,68,3.8
Jermar Jefferson,83740,HB,DET,3,18,1,11,0,11,6,2,2,20,0,72,4.0
Derrick Gore,32342,HB,KC,3,18,4,16,0,19,82,6,6,24,0,86,4.8
La'Mical Perine,26408,HB,NYJ,2,18,5,22,0,14,0,0,0,18,1,46,2.6
Joshua Kelley,13750,HB,LAC,3,18,2,27,0,7,21,4,6,22,0,30,1.7
Corey Clement,12253,HB,NYG,3,18,5,21,1,14,0,0,1,18,0,86,4.8
Buddy Howell,12888,HB,HST,3,17,3,13,0,12,0,0,1,17,0,67,3.9
Ameer Abdullah,9487,HB,MIN,3,17,3,18,0,12,30,7,8,24,0,85,5.0
Artavis Pierce,45749,HB,CHI,3,17,1,6,0,51,10,3,3,20,0,89,5.2
Dexter Williams,45913,HB,GB,3,17,4,12,0,12,0,0,1,17,0,82,4.8
Jordan Wilkins,26618,HB,IND,3,16,2,14,0,9,8,3,3,19,1,46,2.9
D'Onta Foreman,11844,HB,ATL,3,16,2,2,0,18,0,0,0,16,1,59,3.7
Devontae Booker,10770,HB,NYG,3,16,4,21,0,9,16,3,3,19,1,53,3.3
Trey Sermon,57372,HB,SF,2,16,3,28,1,14,14,2,2,18,0,63,3.9
Matt Breida,12271,HB,BUF,3,16,3,4,0,16,43,5,6,21,0,61,3.8
Jonathan Williams,10790,HB,WAS,3,15,4,32,0,11,25,5,6,20,0,55,3.7
Phillip Lindsay,12660,HB,HST,3,15,1,13,0,6,0,0,0,15,0,33,2.2
Dare Ogunbowale,12329,HB,JAX,3,15,2,15,0,8,31,6,7,21,0,37,2.5
Darwin Thompson,83791,HB,KC,3,15,5,16,0,13,25,6,6,21,0,72,4.8
Craig Reynolds,94383,HB,DET,3,15,6,11,0,24,24,4,6,19,2,87,5.8
Godwin Igwebuike,49166,HB,DET,3,15,5,11,0,13,14,2,3,17,2,46,3.1
Khalil Herbert,41668,HB,CHI,3,14,3,6,0,16,24,5,6,19,1,63,4.5
Josh Adams,45662,HB,NYJ,2,14,4,22,0,11,17,3,3,17,0,76,5.4
Kalen Ballage,45741,HB,PIT,3,14,4,25,0,11,17,2,3,16,1,57,4.1
Damien Harris,35134,HB,NE,3,14,3,19,0,18,0,0,0,14,1,60,4.3
Nathan Peterman,11926,QB,LV,3,14,5,23,1,24,0,0,0,7,0,80,5.7
Dedrick Mills,39953,HB,DET,3,13,3,11,0,20,53,7,7,20,0,62,4.8
Kellen Mond,60556,QB,MIN,3,13,5,18,3,14,0,0,0,4,0,73,5.6
Devonta Freeman,8738,HB,NO,2,13,1,20,1,9,18,5,5,18,0,24,1.8
Najee Harris,57121,HB,PIT,3,13,2,25,0,8,65,4,6,17,0,42,3.2
Peyton Barber,10927,HB,WAS,3,13,1,32,0,7,5,2,3,15,1,34,2.6
Devine Ozigbo,45903,HB,JAX,3,13,7,15,0,19,52,4,9,17,1,72,5.5
Sony Michel,27589,HB,LA,2,13,4,26,0,11,37,4,4,17,0,60,4.6
AJ Dillon,57165,HB,GB,3,12,2,12,0,11,16,3,3,15,0,47,3.9
Antonio Gibson,78050,HB,WAS,2,12,2,32,0,9,33,4,5,16,0,43,3.6
Javonte Williams,77803,HB,DEN,2,12,4,10,1,13,5,1,2,13,0,49,4.1
Jake Funk,45835,HB,LA,2,12,3,26,0,19,-5,1,1,13,0,68,5.7
Tony Jones Jr.,40498,HB,NO,2,12,4,20,1,28,42,6,8,18,1,106,8.8
Demetric Felton Jr.,40568,WR,CLV,3,12,2,8,0,15,56,5,8,17,0,40,3.3
Kenneth Gainwell,77737,HB,PHI,3,12,4,24,0,11,66,9,11,21,1,67,5.6
Rashaad Penny,27414,HB,SEA,2,12,1,29,0,8,11,2,4,14,0,32,2.7
Ito Smith,45932,HB,MIN,2,12,1,18,0,11,8,1,2,13,0,33,2.8
Qadree Ollison,45934,HB,ATL,2,12,4,2,0,13,6,1,2,13,0,42,3.5
Damien Williams,9205,HB,CHI,3,12,0,6,1,6,11,2,2,14,0,23,1.9
D'Ernest Johnson,45734,HB,CLV,3,12,3,8,0,18,95,11,13,23,0,61,5.1
Chris Streveler,46440,QB,ARZ,2,12,5,1,0,23,0,0,0,10,0,59,4.9
James Robinson,22425,HB,JAX,3,11,2,15,0,10,2,1,1,12,0,36,3.3
Reggie Gilliam,40951,FB,BUF,3,11,7,4,0,12,5,1,1,12,2,32,2.9
Tony Pollard,27126,HB,DAL,3,11,2,9,0,16,16,2,2,13,0,42,3.8
Sam Ehlinger,60555,QB,IND,3,11,6,14,1,14,0,0,0,5,0,55,5.0
Justin Fields,82118,QB,CHI,3,11,5,6,1,21,0,0,0,1,1,92,8.4
Jerick McKinnon,8731,HB,KC,3,10,2,16,0,10,46,6,7,16,0,46,4.6
Feleipe Franks,40217,QB,ATL,3,10,5,2,0,52,0,0,0,2,0,113,11.3
Jordan Scarlett,39258,HB,MIA,3,10,3,17,0,8,29,2,3,12,0,42,4.2
Myles Gaskin,45914,HB,MIA,2,10,4,17,0,16,47,5,6,15,1,46,4.6
Johnny Stanton,46441,FB,CLV,3,10,1,8,0,8,51,5,6,15,0,23,2.3
Devin Singletary,40485,HB,BUF,3,10,3,4,0,15,19,4,4,14,1,63,6.3
Tony Brooks-James,45764,HB,PIT,2,10,3,25,1,11,1,1,2,11,0,57,5.7
Jeff Driskel,10841,QB,HST,2,10,3,13,0,13,0,0,0,9,0,39,3.9
Darius Clark,143359,HB,CAR,3,10,0,5,1,6,12,1,2,11,0,18,1.8
Raymond Calais,45828,HB,LA,2,10,2,26,0,5,0,0,0,10,0,19,1.9
Shane Buechele,12659,QB,KC,3,10,3,16,1,13,0,0,0,9,1,14,1.4
Jamaal Williams,11889,HB,DET,1,9,2,11,0,5,0,0,0,9,0,15,1.7
Latavius Murray,7962,HB,NO,2,9,0,20,1,2,15,3,4,12,0,12,1.3
J.K. Dobbins,57366,HB,BLT,3,9,1,3,0,10,2,1,1,10,0,23,2.6
Darius Bradwell,46445,HB,LAC,3,9,3,27,0,12,13,5,5,14,1,32,3.6
Trayveon Williams,45775,HB,CIN,1,9,1,7,0,15,3,2,2,11,0,44,4.9
Jonathan Ward,25859,HB,ARZ,2,9,1,1,0,8,27,5,5,14,0,38,4.2
Brett Rypien,46487,QB,DEN,3,8,3,10,0,3,0,0,0,8,0,1,0.1
Eno Benjamin,57136,HB,ARZ,2,8,3,1,0,38,16,2,2,10,1,68,8.5
Benny Snell Jr.,45954,HB,PIT,1,8,1,25,0,17,4,1,1,9,0,28,3.5
Salvon Ahmed,57472,HB,MIA,2,8,2,17,0,20,50,4,5,12,0,46,5.8
Davis Webb,11842,QB,BUF,3,8,2,4,3,13,0,0,0,7,0,21,2.6
Jeremy McNichols,11917,HB,TEN,2,8,0,31,0,8,8,2,2,10,0,3,0.4
Zack Moss,40341,HB,BUF,2,8,3,4,0,11,3,1,1,9,0,31,3.9
Dwayne Haskins,41897,QB,PIT,4,8,1,25,1,10,0,0,0,4,0,15,1.9
Antonio Williams,40197,HB,BUF,1,7,1,4,1,9,9,3,3,10,0,15,2.1
Brian Hoyer,5277,QB,NE,3,7,0,19,0,-1,0,0,0,7,0,-7,-1.0
Raheem Mostert,9783,HB,SF,1,7,3,28,0,17,0,0,0,7,0,53,7.6
Elijhaa Penny,11300,FB,NYG,3,7,3,21,0,15,7,1,1,8,0,53,7.6
Marlon Mack,11898,HB,IND,2,7,1,14,0,9,3,1,2,8,0,22,3.1
Easton Stick,29466,QB,LAC,3,7,1,27,0,11,0,0,0,2,0,24,3.4
Will Grier,38265,QB,CAR,3,7,1,5,0,24,0,0,0,2,1,32,4.6
Nathan Cottrell,45980,HB,JAX,3,7,1,15,1,6,63,7,10,14,0,2,0.3
Gary Brightwell,57133,HB,NYG,2,7,0,21,0,6,32,6,7,13,0,17,2.4
Clyde Edwards-Helaire,57279,HB,KC,2,7,2,16,0,10,15,2,2,9,0,29,4.1
Pete Guerriero,78651,HB,PIT,1,7,2,25,0,9,0,0,0,7,0,24,3.4
Stevie Scott III,83680,HB,DEN,1,7,0,10,0,9,2,1,1,8,0,23,3.3
Trey Lance,91399,QB,SF,3,7,3,28,1,8,0,0,0,3,1,16,2.3
Reid Sinnett,37397,QB,MIA,3,6,1,17,0,17,0,0,0,4,0,14,2.3
Carlos Hyde,8692,HB,JAX,3,6,0,15,0,5,-1,1,2,7,0,16,2.7
Samaje Perine,11869,HB,CIN,3,6,0,7,1,5,0,0,0,6,0,11,1.8
Elijah Mitchell,57272,HB,SF,1,6,1,28,0,9,0,0,0,6,0,24,4.0
Nyheim Miller-Hines,48103,HB,IND,1,6,0,14,0,4,18,1,1,7,0,17,2.8
Garrett Groshek,40045,HB,LV,3,6,0,23,0,5,22,4,5,10,0,11,1.8
Gus Edwards,46027,HB,BLT,2,6,5,3,0,21,0,0,0,6,0,55,9.2
Brett Hundley,9580,QB,IND,1,6,2,14,0,11,0,0,0,2,0,30,5.0
James Morgan,25694,QB,NYJ,3,6,0,22,1,-2,0,0,0,6,0,-13,-2.2
Darius Jackson,10850,HB,HST,2,6,1,13,0,25,0,0,1,6,1,37,6.2
David Blough,46508,QB,DET,3,6,2,11,0,13,0,0,0,2,0,40,6.7
Corey Taylor II,40707,HB,CLV,1,6,2,8,0,4,0,0,0,6,0,17,2.8
Kurt Benkert,46540,QB,GB,3,6,0,12,2,5,0,0,0,5,0,2,0.3
Alex McGough,46420,QB,SEA,2,5,3,29,1,17,0,0,0,1,0,42,8.4
Kyle Lauletta,46452,QB,CLV,3,5,1,8,1,32,0,0,0,3,0,30,6.0
Justin Jackson,29539,HB,LAC,1,5,2,27,0,5,9,1,1,6,0,13,2.6
Kyle Shurmur,29110,QB,CIN,3,5,0,7,2,6,0,0,0,2,0,9,1.8
Patrick Laird,28219,HB,MIA,3,5,0,17,0,8,28,3,3,8,0,16,3.2
Ben DiNucci,34311,QB,DAL,4,5,4,9,1,27,0,0,0,1,0,54,10.8
Kerrith Whyte Jr.,26392,HB,BUF,1,5,2,4,0,6,16,3,4,8,0,11,2.2
Boston Scott,39462,HB,PHI,3,5,2,24,0,6,49,2,2,7,0,18,3.6
Ronald Jones,34001,HB,TB,2,5,2,30,0,13,0,0,0,5,1,27,5.4
Melvin Gordon III,9448,HB,DEN,1,5,3,10,0,15,4,1,1,6,0,35,7.0
Kyle Trask,39987,QB,TB,3,5,0,30,3,1,0,0,0,4,0,-3,-0.6
David Johnson,9519,HB,HST,3,5,2,13,0,21,0,0,2,5,0,29,5.8
Taylor Heinicke,9896,QB,WAS,2,5,2,32,1,12,0,0,0,0,0,30,6.0
Sandro Platzgummer,117752,HB,NYG,2,5,1,21,0,48,0,0,1,5,0,53,10.6
Ben Mason,57070,FB,BLT,3,5,3,3,0,8,0,0,0,5,0,13,2.6
Justice Hill,45865,HB,BLT,1,5,0,3,0,3,4,1,1,6,0,8,1.6
DeeJay Dallas,55632,HB,SEA,2,5,0,29,0,9,72,5,5,10,0,24,4.8
Josh Rosen,35460,QB,ATL,2,4,0,2,1,8,0,0,0,2,0,13,3.3
Drew Lock,39517,QB,DEN,3,4,0,10,3,7,0,0,0,2,0,14,3.5
Anthony Gordon,40119,QB,KC,2,4,0,16,0,-1,0,0,0,4,0,-5,-1.3
Joe Mixon,11803,HB,CIN,3,4,0,7,0,5,8,1,1,5,0,12,3.0
Austin Walter,45038,HB,NYJ,1,4,0,22,1,2,8,1,1,5,0,-3,-0.8
Jake Luton,17287,QB,JAX,2,4,0,15,1,3,0,0,0,3,0,1,0.3
Jason Huntley,45693,HB,PHI,1,4,0,24,0,7,4,1,2,5,0,15,3.8
Tevin Coleman,9506,HB,NYJ,1,4,0,22,0,8,-1,1,1,5,0,19,4.8
Bo Scarbrough,45731,HB,LV,1,4,0,23,0,7,0,0,0,4,0,10,2.5
Darrel Williams,13014,HB,KC,2,4,1,16,0,4,8,1,1,5,0,8,2.0
Cooper Rush,12324,QB,DAL,4,4,2,9,0,7,0,0,0,1,0,16,4.0
Dwayne Washington,10870,HB,NO,2,4,1,20,0,8,39,2,2,6,0,16,4.0
Ryan Nall,45753,HB,CHI,2,4,1,6,0,39,0,0,1,4,0,45,11.3
Jordan Howard,10784,HB,PHI,2,4,0,24,0,6,9,1,1,5,0,11,2.8
Chase Edmonds,45851,HB,ARZ,2,4,1,1,0,4,10,1,1,5,0,13,3.3
Darrynton Evans,40692,HB,TEN,1,4,1,31,0,15,2,1,1,5,0,26,6.5
Logan Woodside,46517,QB,TEN,3,4,1,31,0,12,0,0,0,3,0,16,4.0
LeVante Bellamy,45854,HB,DEN,1,4,0,10,0,5,0,0,0,4,0,2,0.5
Steven Montez,46465,QB,WAS,2,4,2,32,0,14,0,0,0,3,0,22,5.5
Otis Anderson,55412,HB,LA,1,3,1,26,0,5,16,2,3,5,0,10,3.3
Jake Fromm,60389,QB,BUF,3,3,2,4,0,13,0,0,0,1,1,17,5.7
Jordan Love,40306,QB,GB,2,3,1,12,2,10,0,0,0,1,0,16,5.3
Mac Jones,60323,QB,NE,3,3,0,19,0,3,0,0,0,1,0,3,1.0
Davis Mills,52269,QB,HST,3,3,2,13,1,15,0,0,0,0,0,25,8.3
A.J. McCarron,8799,QB,ATL,2,3,2,2,0,7,0,0,0,0,0,18,6.0
Lamar Miller,7097,HB,WAS,1,3,1,32,0,6,10,3,3,6,0,14,4.7
Colt McCoy,5609,QB,ARZ,2,3,2,1,0,14,0,0,0,2,0,20,6.7
Joe Flacco,4332,QB,PHI,3,3,0,24,2,4,0,0,0,2,0,3,1.0
Jimmy Garoppolo,8697,QB,SF,3,3,3,28,0,10,0,0,0,1,1,13,4.3
Brandon Allen,10835,QB,CIN,3,3,1,7,0,13,0,0,0,1,1,20,6.7
Rex Burkhead,7971,HB,HST,2,3,1,13,0,5,13,3,3,6,0,9,3.0
Joshua Dobbs,11890,QB,PIT,3,3,1,25,1,12,0,0,0,2,0,11,3.7
Jeff Smith,48055,WR,NYJ,3,3,2,22,0,25,22,3,5,6,0,44,14.7
Trace McSorley,32819,QB,BLT,1,3,1,3,0,22,0,0,0,0,0,28,9.3
Reggie Davis,48079,WR,DAL,4,3,1,9,0,11,55,5,11,8,0,14,4.7
Rondale Moore,62890,WR,ARZ,2,3,1,1,0,9,38,6,8,9,0,25,8.3
Brian Lewerke,34412,QB,NYG,1,3,1,21,0,20,0,0,0,1,0,27,9.0
Blaine Gabbert,6162,QB,TB,3,3,0,30,1,3,0,0,0,2,0,3,1.0
Matt Barkley,7880,QB,TEN,3,3,0,31,1,-1,0,0,0,3,0,-6,-2.0
Tavien Feaster,40616,HB,ARZ,1,3,1,1,0,8,16,1,1,4,0,10,3.3
Eric Dungey,46458,QB,CIN,1,2,1,7,0,11,0,0,0,0,0,12,6.0
Miles Sanders,40555,HB,PHI,1,2,1,24,0,10,0,0,0,2,0,13,6.5
Kenji Bahar,27447,QB,BLT,1,2,0,3,0,-1,0,0,0,2,0,-3,-1.5
Kyle Allen,26152,QB,WAS,2,2,0,32,0,-1,0,0,0,2,0,-2,-1.0
Tyrie Cleveland,42134,WR,DEN,3,2,0,10,0,6,0,0,2,2,0,6,3.0
Chase Claypool,42312,WR,PIT,3,2,1,25,0,11,80,4,6,6,0,9,4.5
Adrian Killins Jr.,42425,WR,DEN,2,2,0,10,0,3,0,0,1,2,0,-1,-0.5
Khari Blasingame,44889,FB,TEN,2,2,2,31,0,5,56,2,2,4,0,6,3.0
C.J. Board,12088,WR,NYG,3,2,1,21,0,12,20,2,3,4,0,21,10.5
Sewo Olonilua,45767,HB,DAL,1,2,0,9,0,1,17,1,1,3,0,1,0.5
James Conner,11860,HB,ARZ,1,2,0,1,0,2,0,0,0,2,0,1,0.5
Kareem Hunt,11841,HB,CLV,1,2,0,8,0,4,0,0,0,2,0,5,2.5
Patrick Mahomes,11765,QB,KC,3,2,2,16,0,5,0,0,0,0,0,10,5.0
Leonard Fournette,11759,HB,TB,2,2,0,30,0,1,3,1,1,3,0,2,1.0
Darius Anderson,45958,HB,IND,1,2,0,14,0,3,17,2,2,4,0,5,2.5
Jacob Eason,46444,QB,IND,3,2,2,14,1,3,0,0,0,2,0,5,2.5
Mason Rudolph,46569,QB,PIT,3,2,0,25,1,1,0,0,0,1,0,1,0.5
DJ Turner,47663,WR,LV,3,2,1,23,0,6,77,11,13,13,0,7,3.5
Ray-Ray McCloud III,47895,WR,PIT,3,2,0,25,0,5,108,8,15,10,0,7,3.5
Jauan Jennings,48027,WR,SF,2,2,2,28,0,12,41,2,5,4,0,23,11.5
CJ Marable,55264,HB,CHI,2,2,1,6,0,5,7,1,2,3,0,6,3.0
Jacoby Brissett,10725,QB,MIA,2,2,0,17,0,8,0,0,0,0,0,12,6.0
Travis Etienne Jr.,57185,HB,JAX,2,2,0,15,0,2,3,1,2,3,0,3,1.5
Sean Mannion,9522,QB,SEA,3,2,1,29,0,3,0,0,0,2,0,2,1.0
Ihmir Smith-Marsette,61324,WR,MIN,3,2,1,18,0,8,55,5,11,7,0,10,5.0
Ryan Griffin,7983,QB,TB,2,2,0,30,1,-1,0,0,0,2,0,-2,-1.0
Geno Smith,7820,QB,SEA,2,2,1,29,0,14,0,0,0,0,0,20,10.0
Chase Daniel,5214,QB,LAC,3,2,0,27,1,5,0,0,0,0,0,6,3.0
Alfred Morris,7165,HB,NYG,1,2,0,21,0,0,0,0,1,2,0,-4,-2.0
Kirk Cousins,7102,QB,MIN,2,2,0,18,0,9,0,0,0,0,0,11,5.5
Kerryon Johnson,34455,HB,PHI,1,2,0,24,0,10,0,0,0,2,0,12,6.0
Nick Ralston,36101,FB,DAL,4,2,2,9,0,2,0,0,0,2,0,3,1.5
Trent Taylor,11932,WR,CIN,3,1,0,7,0,4,62,4,7,5,0,4,4.0
Elijah McGuire,11943,HB,KC,1,1,0,16,0,3,27,2,2,3,0,3,3.0
Demarcus Robinson,10760,WR,KC,3,1,0,16,0,5,40,4,8,5,0,5,5.0
Diontae Johnson,33441,WR,PIT,3,1,0,25,0,0,103,6,6,7,0,0,0.0
C.J. Prosise,10724,HB,TB,2,1,0,30,0,1,21,2,2,3,0,1,1.0
Tyler Boyd,10689,WR,CIN,3,1,0,7,0,2,15,1,2,2,0,2,2.0
Nick Foles,7089,QB,CHI,2,1,0,6,0,-1,0,0,0,1,0,-1,-1.0
Jared Goff,10635,QB,DET,1,1,0,11,0,4,0,0,0,0,0,4,4.0
Sam Tevi,11945,T,IND,3,1,0,14,0,-5,0,0,0,1,0,-5,-5.0
Jalen Hurd,45752,WR,SF,1,1,0,28,0,2,25,4,6,5,0,2,2.0
P.J. Walker,12134,QB,CAR,3,1,0,5,0,4,0,0,0,0,0,4,4.0
Trevor Siemian,9683,QB,NO,1,1,0,20,0,-1,0,0,0,1,0,-1,-1.0
Michael Burton,9601,FB,KC,3,1,1,16,0,2,13,2,2,3,0,2,2.0
JoJo Natson,12739,WR,CLV,3,1,1,8,0,12,0,0,4,1,0,12,12.0
Brandon Aiyuk,84109,WR,SF,2,1,0,28,0,8,3,1,4,2,0,8,8.0
David Montgomery,45719,HB,CHI,1,1,0,6,0,3,0,0,0,1,0,3,3.0
Giovanni Ricci,13756,FB,CAR,3,1,0,5,1,1,31,5,6,6,0,1,1.0
Mecole Hardman Jr.,42683,WR,KC,3,1,0,16,0,8,39,4,9,5,0,8,8.0
Amari Cooper,9437,WR,DAL,1,1,0,9,0,-4,0,0,0,1,0,-4,-4.0
Tim Boyle,21956,QB,DET,3,1,0,11,1,-1,0,0,0,1,0,-1,-1.0
Darius Slayton,25578,WR,NYG,2,1,0,21,0,7,14,2,4,3,0,7,7.0
Tua Tagovailoa,60326,QB,MIA,2,1,1,17,0,8,0,0,0,0,0,8,8.0
Gardner Minshew,41401,QB,JAX,2,1,0,15,0,4,0,0,0,0,0,4,4.0
K.J. Hill,28025,WR,LAC,2,1,0,27,0,1,18,4,9,5,0,1,1.0
Sam Darnold,29048,QB,CAR,2,1,0,5,0,5,0,0,0,0,0,5,5.0
Amari Rodgers,61212,WR,GB,3,1,0,12,0,2,87,13,17,14,0,2,2.0
Tyrod Taylor,6332,QB,HST,3,1,0,13,1,6,0,0,0,0,0,6,6.0
KJ Hamler,61590,WR,DEN,2,1,0,10,0,5,107,3,4,4,0,5,5.0
D'Wayne Eskridge,29573,WR,SEA,1,1,0,29,0,9,19,1,1,2,0,9,9.0
Trevor Lawrence,77632,QB,JAX,3,1,1,15,1,9,0,0,0,0,0,9,9.0
Teddy Bridgewater,8667,QB,DEN,3,1,1,10,0,2,0,0,0,1,0,2,2.0
Kyler Murray,38334,QB,ARZ,1,1,0,1,1,8,0,0,0,0,0,8,8.0
Jalen Hurts,40291,QB,PHI,1,1,0,24,0,4,0,0,0,0,0,4,4.0
Pooka Williams Jr.,77771,WR,CIN,1,1,0,7,0,8,0,0,0,1,0,8,8.0
Devlin Hodges,29838,QB,LA,1,1,0,26,0,3,0,0,0,0,0,3,3.0
Tutu Atwell,77965,WR,LA,3,1,0,26,0,-2,129,18,28,19,0,-2,-2.0
Tyron Johnson,34427,WR,LAC,3,1,0,27,0,0,54,9,15,10,0,0,0.0
Daniel Jones,39395,QB,NYG,1,1,1,21,0,4,0,0,0,0,0,4,4.0
Giovani Bernard,7818,HB,TB,3,1,0,30,0,0,18,3,6,4,0,0,0.0
Josh Johnson,4474,QB,NYJ,1,1,0,22,0,4,0,0,0,0,0,4,4.0
Cameron Scarlett,35806,HB,SEA,1,1,1,29,0,7,5,2,2,3,0,7,7.0
Scotty Washington,47964,WR,CIN,3,1,0,7,0,1,22,3,4,4,0,1,1.0
Josh Allen,46601,QB,BUF,1,1,1,4,0,4,0,0,0,0,0,4,4.0
J.D. McKissic,11047,HB,WAS,2,1,0,32,0,2,7,2,2,3,0,2,2.0
Nsimba Webster,48107,WR,SF,3,1,1,28,0,34,18,2,4,3,0,34,34.0
Dante Pettis,48113,WR,NYG,3,1,0,21,0,4,33,4,10,5,0,4,4.0
Patrick Ricard,48862,FB,BLT,2,1,0,3,0,4,0,0,0,1,0,4,4.0
Nate Sudfeld,10821,QB,SF,2,1,0,28,1,0,0,0,0,1,0,0,0.0
C.J. Ham,11347,FB,MIN,2,1,1,18,0,9,0,0,0,1,0,9,9.0
Chad Henne,4371,QB,KC,2,1,0,16,0,0,0,0,0,0,0,0,0.0
Troymaine Pope,11473,HB,TB,1,1,0,30,0,0,0,0,1,1,0,0,0.0
Mitch Trubisky,11757,QB,BUF,3,1,1,4,0,11,0,0,0,0,0,11,11.0
Isaiah McKenzie,11927,WR,BUF,2,1,0,4,0,4,72,7,9,8,0,4,4.0
