player,player_id,position,team_name,player_game_count,caught_percent,first_downs,franchise_id,fumbles,longest,receptions,targets,touchdowns,yards,yards_per_reception
Ainias Smith,99207,WR,TEXAS A&M,1,75.0,4,312,0,54,6,8,0,125,20.8
Jha'Quan Jackson,101135,WR,TULANE,1,25.0,2,319,0,41,2,8,2,69,34.5
Julian Fleming,129745,WR,OHIO STATE,3,50.0,3,260,0,23,4,8,0,53,13.3
Kemore Gamble,60888,TE,FLORIDA,2,12.5,1,163,0,13,1,8,0,13,13.0
Javon Ivory,101116,WR,MEMPHIS,1,87.5,5,218,0,51,7,8,1,126,18.0
Jahleel Billingsley,98221,TE,ALABAMA,3,100.0,5,103,0,22,8,8,1,95,11.9
Jermaine Braddock,84400,WR,S JOSE ST,2,62.5,2,285,0,13,5,8,1,44,8.8
Xavier Gaines,40094,TE,MARSHALL,2,37.5,1,214,0,70,3,8,1,76,25.3
Kadarius Toney,61245,WR,FLORIDA,1,100.0,5,163,0,51,8,8,1,153,19.1
Ty Fryfogle,61321,WR,INDIANA,1,42.9,2,190,0,20,3,7,0,34,11.3
Jason Pirtle,42235,TE,N TEXAS,1,57.1,2,251,0,15,4,7,0,46,11.5
Riley Lees,42322,WR,NWESTERN,2,85.7,4,256,0,19,6,7,1,64,10.7
Jaden Walley,124189,WR,MISS STATE,1,57.1,2,227,0,13,4,7,0,27,6.8
Joshua Simon,98358,TE,W KENTUCKY,1,57.1,3,346,0,40,4,7,0,84,21.0
Roderic Burns,84334,WR,N TEXAS,1,71.4,3,251,0,18,5,7,0,45,9.0
Miller Forristall,47378,TE,ALABAMA,3,85.7,4,103,0,15,6,7,0,51,8.5
Isaiah Graham,48337,WR,LA TECH,1,42.9,2,208,0,16,3,7,0,26,8.7
Tyler Vaughns,40283,WR,USC,1,28.6,2,326,0,12,2,7,0,24,12.0
CT Thomas,61168,WR,BOISE ST,1,42.9,1,120,0,14,3,7,0,25,8.3
Amon-Ra St. Brown,84470,WR,USC,1,71.4,3,326,0,47,5,7,1,74,14.8
Dazz Newsome,61510,WR,N CAROLINA,1,85.7,3,245,0,28,6,7,1,68,11.3
Emeka Emezie,61517,WR,NC STATE,1,71.4,2,248,0,21,5,7,0,44,8.8
Trevon Grimes,61565,WR,FLORIDA,1,57.1,2,163,0,50,4,7,1,78,19.5
Tylan Wallace,61577,WR,OKLA STATE,1,85.7,4,262,0,14,6,7,0,45,7.5
Jaetavian Toles,61738,WR,TULANE,1,71.4,4,319,0,17,5,7,0,52,10.4
Tay Martin,61811,WR,OKLA STATE,1,85.7,4,262,0,35,6,7,0,73,12.2
Zakhari Franklin,97620,WR,UTSA,1,71.4,4,331,0,52,5,7,1,110,22.0
Bru McCoy,71345,WR,USC,1,85.7,5,326,0,28,6,7,1,76,12.7
Sean Ryan,78030,WR,W VIRGINIA,1,57.1,2,343,0,28,4,7,0,48,12.0
Jaylon Robinson,78085,WR,UCF,1,57.1,4,323,0,14,4,7,1,44,11.0
Smoke Harris,78918,WR,LA TECH,1,57.1,2,208,0,13,4,7,0,19,4.8
Stephen Carr,57453,HB,USC,1,50.0,2,326,0,26,3,6,0,40,13.3
Sam Pinckney,84197,WR,GA STATE,1,50.0,3,175,0,26,3,6,1,62,20.7
Dimitri Stanley,83810,WR,COLORADO,1,66.7,3,143,0,28,4,6,0,86,21.5
Avery Davis,60502,WR,NOTRE DAME,2,50.0,2,258,0,16,3,6,0,30,10.0
Jaxon Smith-Njigba,129758,WR,OHIO STATE,2,66.7,2,260,0,15,4,6,0,32,8.0
Josh Ali,61359,WR,KENTUCKY,1,83.3,0,202,0,8,5,6,0,11,2.2
Bryce Ford-Wheaton,78127,WR,W VIRGINIA,1,66.7,2,343,0,27,4,6,0,51,12.8
Toa Taua,83722,HB,NEVADA,1,100.0,2,239,0,44,6,6,1,77,12.8
Braden Galloway,77891,TE,CLEMSON,2,83.3,3,140,0,23,5,6,0,53,10.6
Jack Dunn,47396,WR,WISCONSIN,1,100.0,2,349,0,19,6,6,0,60,10.0
Justin Hall,61158,WR,BALL ST,1,83.3,3,117,0,25,5,6,1,45,9.0
Dee Wiggins,78016,WR,MIAMI FL,1,16.7,0,220,0,7,1,6,0,7,7.0
Rhamondre Stevenson,98689,HB,OKLAHOMA,2,66.7,2,261,0,15,4,6,0,36,9.0
Cee Jay Powell,42146,WR,LA TECH,1,100.0,1,208,0,8,6,6,0,19,3.2
Chase Allen,39988,TE,IOWA STATE,2,66.7,1,193,0,8,4,6,0,27,6.8
Kyren Lacy,122646,WR,LA LAFAYET,1,66.7,3,207,0,15,4,6,1,38,9.5
Jordan Merrell,61253,WR,FAU,1,50.0,1,165,0,20,3,6,0,26,8.7
Cam Porter,129732,HB,NWESTERN,2,100.0,2,256,0,13,6,6,0,42,7.0
John Rhys Plumlee,97602,QB,OLE MISS,1,83.3,3,226,0,44,5,6,0,73,14.6
Ryan O'Keefe,101139,WR,UCF,1,16.7,0,323,0,8,1,6,0,8,8.0
Casey Kelly,99191,TE,OLE MISS,1,100.0,4,226,0,20,6,6,1,49,8.2
Billy Bowens,84144,WR,BOISE ST,1,33.3,0,120,0,8,2,6,0,14,7.0
Tre'von Bradley,61291,WR,HOUSTON,1,33.3,1,182,0,7,2,6,0,14,7.0
Garrett Walston,42000,TE,N CAROLINA,1,66.7,1,245,0,14,4,6,0,32,8.0
Malik Davis,57196,HB,FLORIDA,2,66.7,2,163,0,11,4,6,0,34,8.5
LaJohntay Wester,123616,WR,FAU,1,66.7,1,165,0,10,4,6,0,19,4.8
Breece Hall,97636,HB,IOWA STATE,2,83.3,1,193,0,19,5,6,0,36,7.2
Romeo Doubs,84329,WR,NEVADA,1,83.3,1,239,0,27,5,6,0,42,8.4
Kyric McGowan,61544,WR,NWESTERN,1,66.7,2,256,0,18,4,6,0,33,8.3
Keon Zipperer,97786,TE,FLORIDA,2,66.7,3,163,0,13,4,6,0,38,9.5
Nay'Quan Wright,98803,HB,FLORIDA,2,100.0,1,163,0,13,6,6,0,35,5.8
DJ Johnson,56704,TE,OREGON,2,50.0,2,264,0,16,3,6,1,35,11.7
Jeremy Ruckert,84029,TE,OHIO STATE,3,80.0,4,260,0,36,4,5,2,91,22.8
Joshua Cephus,98095,WR,UTSA,1,60.0,2,331,0,11,3,5,1,26,8.7
Tarique Milton,61328,WR,IOWA STATE,2,100.0,0,193,0,7,5,5,0,10,2.0
John FitzPatrick,83974,TE,GEORGIA,1,80.0,2,173,0,16,4,5,0,41,10.3
Will Mallory,77888,TE,MIAMI FL,1,80.0,3,220,0,44,4,5,0,67,16.8
Kenny McIntosh,99158,HB,GEORGIA,1,100.0,2,173,0,17,5,5,0,43,8.6
Christian Trahan,77912,TE,HOUSTON,1,100.0,5,182,0,26,5,5,1,88,17.6
Jadon Jackson,97800,WR,OLE MISS,1,80.0,2,226,0,21,4,5,0,38,9.5
Malik Rodgers,101138,WR,TULSA,1,100.0,3,320,0,14,5,5,0,51,10.2
Mycah Pittman,97270,WR,OREGON,2,80.0,4,264,0,12,4,5,0,45,11.3
Devon Williams,84469,WR,OREGON,2,40.0,1,264,0,14,2,5,0,22,11.0
Devin Carter,78013,WR,NC STATE,1,60.0,1,248,0,18,3,5,0,35,11.7
Mark Pope,78014,WR,MIAMI FL,1,40.0,1,220,0,12,2,5,0,14,7.0
Jordan Houston,99592,HB,NC STATE,1,100.0,1,248,0,12,5,5,0,26,5.2
Travis Dye,83738,HB,OREGON,2,80.0,3,264,0,18,4,5,1,35,8.8
Chase Rogers,60939,TE,OLE MISS,1,60.0,1,226,0,10,3,5,0,18,6.0
Austin Williams,61463,WR,MISS STATE,1,60.0,2,227,0,24,3,5,0,42,14.0
Bruno LaBelle,42163,TE,CINCINNATI,2,60.0,1,138,0,14,3,5,0,34,11.3
Dakota Thomas,123467,WR,W KENTUCKY,1,60.0,1,346,0,11,3,5,0,26,8.7
Andrew Van Buren,83636,HB,BOISE ST,1,100.0,1,120,0,12,5,5,0,39,7.8
Chris Tyree,122913,HB,NOTRE DAME,2,100.0,2,258,0,27,5,5,0,44,8.8
Elijah Stove,40061,WR,AUBURN,1,80.0,1,115,0,12,4,5,0,28,7.0
Bryce Kirtz,97424,WR,NWESTERN,2,80.0,1,256,0,13,4,5,0,36,9.0
Justin Shorter,84376,WR,FLORIDA,2,40.0,1,163,0,13,2,5,0,22,11.0
Charleston Rambo,61569,WR,OKLAHOMA,2,40.0,2,261,0,25,2,5,1,45,22.5
Elijah Canion,123978,WR,AUBURN,1,60.0,2,115,0,57,3,5,1,80,26.7
Johnny Johnson III,61588,WR,OREGON,2,100.0,3,264,0,23,5,5,0,64,12.8
Josh Downs,122832,WR,N CAROLINA,1,80.0,3,245,0,75,4,5,2,91,22.8
Hezekiah Jones,61717,WR,TEXAS A&M,1,40.0,2,312,0,23,2,5,0,33,16.5
Brandon Robinson,84179,WR,FAU,1,80.0,2,165,0,17,4,5,0,39,9.8
Riley Smith,82091,TE,BOISE ST,1,80.0,3,120,0,40,4,5,0,58,14.5
Myron Mitchell,100887,WR,UAB,1,40.0,2,321,0,10,2,5,0,13,6.5
Cole Turner,84330,TE,NEVADA,1,100.0,3,239,0,28,5,5,2,60,12.0
Calvin Turner Jr.,109028,HB,HAWAII,1,80.0,2,180,0,75,4,5,1,88,22.0
Isaiah Spiller,99146,HB,TEXAS A&M,1,100.0,0,312,0,7,4,4,0,19,4.8
Kevin Marks Jr.,55019,HB,BUFFALO,2,75.0,0,126,0,6,3,4,0,-4,-1.3
Devin Miller,60945,TE,MARSHALL,2,50.0,0,214,0,4,2,4,0,7,3.5
Will Wallace,61043,TE,TULANE,1,50.0,0,319,0,9,2,4,0,15,7.5
Kyle Porter,40304,HB,HOUSTON,1,100.0,1,182,0,7,4,4,0,3,0.8
Jake Ferguson,61081,TE,WISCONSIN,1,25.0,1,349,0,21,1,4,0,21,21.0
Thomas Hennigan,61125,WR,APP STATE,1,50.0,2,108,0,39,2,4,0,45,22.5
Josh Whyle,54037,TE,CINCINNATI,2,100.0,4,138,0,27,4,4,1,62,15.5
Sam James,78123,WR,W VIRGINIA,1,50.0,2,343,0,14,2,4,0,27,13.5
Kobe Hudson,123989,WR,AUBURN,1,75.0,0,115,0,19,3,4,0,29,9.7
Cody Rudy,43508,TE,BALL ST,2,50.0,1,117,0,7,2,4,0,9,4.5
Artie Henry,84278,WR,MARSHALL,2,100.0,3,214,0,9,4,4,1,27,6.8
Jermaine Burton,124017,WR,GEORGIA,1,25.0,0,173,0,6,1,4,0,6,6.0
Miles Marshall,84224,WR,INDIANA,1,50.0,2,190,0,20,2,4,0,33,16.5
Tory Horton,128232,WR,NEVADA,1,50.0,2,239,0,23,2,4,0,30,15.0
Thayer Thomas,61515,WR,NC STATE,1,75.0,2,248,0,21,3,4,0,46,15.3
Sean Shaw Jr.,78133,WR,IOWA STATE,2,50.0,2,193,0,16,2,4,0,23,11.5
Shaun Shivers,83634,HB,AUBURN,1,50.0,0,115,0,17,2,4,0,11,5.5
Chimere Dike,129918,WR,WISCONSIN,1,50.0,1,349,0,27,2,4,0,35,17.5
Kearis Jackson,84188,WR,GEORGIA,1,75.0,1,173,0,42,3,4,0,47,15.7
Don Chaney,122207,HB,MIAMI FL,1,75.0,2,220,0,27,3,4,0,44,14.7
Malik Heath,124173,WR,MISS STATE,1,75.0,1,227,0,9,3,4,0,16,5.3
Jacob Copeland,84176,WR,FLORIDA,1,50.0,1,163,1,13,2,4,0,6,3.0
Daniel Arias,84165,WR,COLORADO,1,25.0,1,143,0,17,1,4,0,17,17.0
Dayton Wade,97181,WR,W KENTUCKY,1,50.0,0,346,0,9,2,4,0,10,5.0
Shedrick Jackson,84136,WR,AUBURN,1,75.0,3,115,0,14,3,4,0,32,10.7
Xavier Williams,84087,WR,ALABAMA,3,75.0,2,103,0,12,3,4,0,24,8.0
Dylan Soehner,42375,TE,IOWA STATE,2,75.0,2,193,0,23,3,4,0,31,10.3
Porter Rooks,122883,WR,NC STATE,1,50.0,2,248,0,30,2,4,0,41,20.5
Jalen Wydermyer,99185,TE,TEXAS A&M,1,25.0,0,312,0,4,1,4,0,4,4.0
Mike O'Laughlin,77925,TE,W VIRGINIA,1,75.0,1,343,0,6,3,4,1,11,3.7
Woody Marks,124179,HB,MISS STATE,1,100.0,3,227,0,10,4,4,0,30,7.5
Melquise Stovall,38411,WR,HAWAII,1,50.0,0,180,0,1,2,4,0,1,0.5
Master Teague III,83734,HB,OHIO STATE,2,50.0,0,260,0,8,2,4,0,9,4.5
Stevie Scott III,83680,HB,INDIANA,1,50.0,1,190,0,20,2,4,0,34,17.0
Landon Wolf,40906,WR,OKLA STATE,1,75.0,2,262,0,17,3,4,0,28,9.3
Josh Stewart,40195,WR,TULSA,2,50.0,2,320,0,11,2,4,0,17,8.5
Brenden Rice,131692,WR,COLORADO,1,0.0,0,143,0,0,0,4,0,0,
Jeremiah Hall,57083,TE,OKLAHOMA,2,75.0,2,261,0,19,3,4,0,45,15.0
Khafre Brown,97398,WR,N CAROLINA,1,50.0,2,245,0,26,2,4,0,40,20.0
Evan Hull,97302,HB,NWESTERN,2,75.0,0,256,0,8,3,4,0,9,3.0
Jared Smart,98732,WR,HAWAII,1,100.0,2,180,0,15,3,3,0,33,11.0
Dillon Johnson,124176,HB,MISS STATE,1,66.7,0,227,0,9,2,3,0,13,6.5
Jamari Thrash,97399,WR,GA STATE,1,66.7,2,175,0,19,2,3,1,24,12.0
Kyle Maxwell,98110,WR,LA TECH,1,33.3,0,208,0,8,1,3,0,8,8.0
Jalen McGaughy,98023,WR,BALL ST,2,66.7,2,117,0,56,2,3,1,71,35.5
Jalen Virgil,41991,WR,APP STATE,1,66.7,0,108,0,10,2,3,0,15,7.5
Trejan Bridges,97600,WR,OKLAHOMA,2,66.7,1,261,0,20,2,3,0,19,9.5
Jordan Whittington,97623,WR,TEXAS,1,100.0,1,311,0,34,3,3,0,35,11.7
Jadon Haselwood,97791,WR,OKLAHOMA,1,66.7,1,261,0,17,2,3,0,20,10.0
Calif Gossett,42008,WR,LA LAFAYET,1,33.3,1,207,0,14,1,3,0,14,14.0
Landen Akers,42212,WR,IOWA STATE,2,66.7,2,193,0,25,2,3,0,41,20.5
Luke Farrell,42353,TE,OHIO STATE,3,66.7,1,260,0,8,2,3,1,11,5.5
Lideatrick Griffin,124169,WR,MISS STATE,1,66.7,1,227,0,13,2,3,1,17,8.5
Darnell Washington,124044,TE,GEORGIA,1,100.0,1,173,0,38,3,3,0,46,15.3
Garrett Groshek,40045,HB,WISCONSIN,1,100.0,0,349,0,6,3,3,0,14,4.7
Keaton Upshaw,54307,TE,KENTUCKY,1,66.7,1,202,0,23,2,3,0,25,12.5
Roger Carter,55200,TE,GA STATE,1,66.7,1,175,0,26,2,3,0,29,14.5
CJ Marable,55264,HB,COAST CAR,1,33.3,0,141,0,8,1,3,0,8,8.0
James Charles,40069,HB,FAU,1,66.7,1,165,0,7,2,3,0,6,3.0
Otis Anderson,55412,HB,UCF,1,66.7,0,323,0,10,2,3,0,11,5.5
Christian Beal-Smith,55433,HB,WAKE,1,66.7,2,339,0,12,2,3,0,20,10.0
Ja'Cyais Credle,123740,WR,UCF,1,66.7,1,323,0,15,2,3,0,22,11.0
Craig Burt Jr.,123445,WR,W KENTUCKY,1,33.3,0,346,0,1,1,3,0,1,1.0
Samuel Brown,123410,WR,W VIRGINIA,1,100.0,3,343,0,19,3,3,0,42,14.0
Seth McGowan,122936,HB,OKLAHOMA,1,100.0,2,261,0,47,3,3,0,70,23.3
John Samuel Shenker,60854,TE,AUBURN,1,100.0,1,115,0,16,3,3,0,31,10.3
TJ Chase,40259,WR,FAU,1,66.7,1,165,0,3,2,3,1,6,3.0
Cade Brewer,61034,TE,TEXAS,1,66.7,2,311,0,38,2,3,0,59,29.5
Malik Williams,61121,WR,APP STATE,1,0.0,0,108,0,0,0,3,0,0,
Isaiah Epps,61360,WR,KENTUCKY,1,100.0,2,202,0,10,3,3,0,23,7.7
Leonard Taylor,62290,TE,CINCINNATI,2,66.7,1,138,0,9,2,3,0,14,7.0
Malachi Corley,66272,WR,W KENTUCKY,1,33.3,0,346,0,9,1,3,0,9,9.0
Sean Dykes,40468,TE,MEMPHIS,1,0.0,0,218,0,0,0,3,0,0,
Isaiah Holiness,74501,WR,S JOSE ST,2,33.3,1,285,0,14,1,3,0,14,14.0
Jonah Laulu,75763,ED,HAWAII,1,66.7,1,180,0,4,2,3,1,4,2.0
Cole Caterbone,102943,WR,ARMY,1,66.7,1,114,0,13,2,3,0,19,9.5
Sam Olson,128333,TE,S JOSE ST,1,66.7,2,285,0,20,2,3,0,34,17.0
Cam'Ron Harris,77728,HB,MIAMI FL,1,66.7,2,220,0,25,2,3,0,38,19.0
Andre Crump Jr.,101352,WR,S JOSE ST,2,66.7,0,285,0,8,2,3,0,15,7.5
C.J. Riley,40684,WR,NC STATE,1,100.0,2,248,0,16,3,3,1,38,12.7
Brayden Willis,77917,TE,OKLAHOMA,2,100.0,3,261,0,21,3,3,0,42,14.0
T.J. Banks,77923,TE,W VIRGINIA,1,33.3,1,343,0,20,1,3,0,20,20.0
Drake Stoops,78087,WR,OKLAHOMA,2,100.0,2,261,1,13,3,3,0,34,11.3
Ke'Andre Street,101111,WR,HOUSTON,1,33.3,0,182,0,8,1,3,0,8,8.0
Ryan Montgomery,101063,HB,CINCINNATI,2,66.7,0,138,0,8,2,3,0,4,2.0
Davis Allen,99697,TE,CLEMSON,2,66.7,2,140,0,24,2,3,0,35,17.5
Dae Dae Hunter,128200,HB,HAWAII,1,100.0,1,180,0,6,3,3,1,9,3.0
Jarek Broussard,83656,HB,COLORADO,1,66.7,1,143,0,11,2,3,0,13,6.5
Winston Wright Jr.,99537,WR,W VIRGINIA,1,66.7,1,343,0,18,2,3,0,25,12.5
Ja'Quavion Fraziars,124375,WR,FLORIDA,1,33.3,0,163,0,4,1,3,0,4,4.0
Chris Smith,83693,HB,LA LAFAYET,1,100.0,1,207,0,31,3,3,0,32,10.7
Sheldon Evans,83699,HB,MARSHALL,2,100.0,0,214,0,8,3,3,0,8,2.7
Al'vonte Woodard,99531,WR,TEXAS,1,100.0,2,311,0,13,3,3,0,28,9.3
Henry Pearson,83930,TE,APP STATE,1,100.0,2,108,0,22,3,3,2,47,15.7
Tommy Tremble,84025,TE,NOTRE DAME,2,66.7,2,258,0,30,2,3,0,41,20.5
Jaylen Waddle,84088,WR,ALABAMA,1,100.0,2,103,0,15,3,3,0,34,11.3
Willie Johnson,41116,WR,MARSHALL,1,33.3,1,214,0,29,1,3,0,29,29.0
Terrance Dixon,84195,WR,GA STATE,1,66.7,0,175,0,6,2,3,0,11,5.5
B.J. Alexander,84241,WR,FAU,1,66.7,1,165,0,20,2,3,0,24,12.0
Bryce Oliver,84248,WR,KENTUCKY,1,33.3,0,202,0,8,1,3,0,8,8.0
Talik Keaton,84282,WR,MARSHALL,2,0.0,0,214,0,0,0,3,0,0,
Gaej Walker,42531,HB,W KENTUCKY,1,100.0,2,346,0,15,2,2,0,30,15.0
Brenden Schooler,28253,WR,TEXAS,1,50.0,0,311,0,11,1,2,0,11,11.0
Demetris Robertson,38547,WR,GEORGIA,1,50.0,0,173,0,4,1,2,0,4,4.0
Jordan Jones,40152,WR,CINCINNATI,2,100.0,1,138,0,8,2,2,0,16,8.0
Israel Tucker,40566,HB,LA TECH,1,50.0,0,208,0,8,1,2,0,8,8.0
Corey Taylor II,40707,HB,TULSA,2,50.0,0,320,0,5,1,2,0,5,5.0
Cary Angeline,40767,TE,NC STATE,1,0.0,0,248,0,0,0,2,0,0,
Justin Rigg,42096,TE,KENTUCKY,1,50.0,0,202,0,8,1,2,0,8,8.0
Michael Irvin II,42255,TE,FAU,1,50.0,1,165,0,26,1,2,0,26,26.0
Osirus Mitchell,42344,WR,MISS STATE,1,50.0,1,227,0,3,1,2,0,3,3.0
Brandon Chapman,44947,TE,WAKE,1,100.0,2,339,0,25,2,2,0,40,20.0
Isaac James-Gray,47706,WR,BALL ST,1,50.0,1,117,0,9,1,2,0,9,9.0
Greg Latushko,54472,WR,COAST CAR,1,100.0,2,141,0,43,2,2,2,48,24.0
Greg McCrae,55384,HB,UCF,1,100.0,1,323,0,11,2,2,0,13,6.5
Jamyest Williams,56165,HB,GA STATE,1,50.0,1,175,0,11,1,2,0,11,11.0
