player,player_id,position,team_name,player_game_count,attempts,completion_percent,completions,first_downs,franchise_id,interceptions,qb_rating,sacks,touchdowns,yards,ypa
C.J. Beathard,11859,QB,SF,6,104,63.5,66,42,28,0,105.7,9,6,787,7.6
Kyle Allen,26152,QB,WAS,4,87,69.0,60,33,32,1,99.3,7,4,610,7.0
Colt McCoy,5609,QB,NYG,4,66,60.6,40,19,21,1,75.0,5,1,375,5.7
Jeff Driskel,10841,QB,DEN,2,64,54.7,35,19,10,2,78.4,11,3,432,6.8
P.J. Walker,12134,QB,CAR,4,56,57.1,32,17,5,5,45.8,4,1,368,6.6
Jarrett Stidham,13725,QB,NE,5,44,50.0,22,13,19,3,54.7,4,2,256,5.8
Mason Rudolph,46569,QB,PIT,3,43,58.1,25,13,25,1,87.7,1,2,324,7.5
Chase Daniel,5214,QB,DET,4,43,67.4,29,15,11,2,72.2,3,1,264,6.1
Ben DiNucci,34311,QB,DAL,2,43,53.5,23,11,9,0,67.9,7,0,219,5.1
Brett Rypien,46487,QB,DEN,2,40,67.5,27,12,10,4,66.1,1,2,295,7.4
Garrett Gilbert,8848,QB,DAL,1,38,55.3,21,12,9,1,72.6,2,1,243,6.4
John Wolford,46454,QB,LA,1,38,57.9,22,14,26,1,64.7,2,0,231,6.1
Chad Henne,4371,QB,KC,3,38,73.7,28,15,16,0,108.2,2,2,248,6.5
Ryan Finley,46426,QB,CIN,4,32,53.1,17,9,7,2,52.1,9,1,164,5.1
Tyrod Taylor,6332,QB,LAC,2,30,53.3,16,11,27,0,75.4,1,0,208,6.9
Marcus Mariota,9435,QB,LV,1,28,60.7,17,14,23,1,83.3,0,1,226,8.1
Brian Hoyer,5277,QB,NE,1,24,62.5,15,9,19,1,59.4,2,0,130,5.4
Matt Barkley,7880,QB,BUF,4,21,52.4,11,9,4,1,80.9,1,1,197,9.4
Taylor Heinicke,9896,QB,WAS,1,19,63.2,12,8,32,0,102.3,1,1,137,7.2
Blaine Gabbert,6162,QB,TB,2,16,56.3,9,5,30,0,125.8,1,2,143,8.9
Chris Streveler,46440,QB,ARZ,1,16,68.8,11,5,1,1,81.5,2,1,105,6.6
Robert Griffin III,7008,QB,BLT,3,14,57.1,8,1,3,2,22.6,3,0,42,3.0
Nate Sudfeld,10821,QB,PHI,1,12,41.7,5,2,24,1,14.6,2,0,32,2.7
Jameis Winston,9434,QB,NO,2,11,63.6,7,5,20,0,83.5,2,0,75,6.8
Trace McSorley,32819,QB,BLT,2,10,30.0,3,3,3,0,97.9,0,1,90,9.0
Case Keenum,7323,QB,CLV,1,10,50.0,5,2,8,0,62.9,0,0,46,4.6
David Blough,46508,QB,DET,1,10,60.0,6,2,11,1,32.9,1,0,49,4.9
Kendall Hinton,34045,QB,DEN,1,9,11.1,1,1,10,2,0.0,1,0,13,1.4
Jacoby Brissett,10725,QB,IND,5,8,25.0,2,2,14,0,39.6,2,0,17,2.1
Nathan Peterman,11926,QB,LV,1,5,60.0,3,2,23,0,72.9,2,0,25,5.0
Tyler Huntley,46448,QB,BLT,2,5,60.0,3,0,3,0,64.6,0,0,15,3.0
Joshua Dobbs,11890,QB,PIT,1,5,80.0,4,0,25,0,79.2,0,0,2,0.4
Tyler Bray,8440,QB,CHI,1,5,20.0,1,1,6,0,42.1,0,0,18,3.6
Geno Smith,7820,QB,SEA,1,5,80.0,4,3,29,0,94.2,1,0,33,6.6
Jarvis Landry,8698,WR,CLV,4,4,100.0,4,4,8,0,158.3,0,1,74,18.5
Logan Woodside,46517,QB,TEN,2,3,33.3,1,1,31,0,42.4,0,0,7,2.3
Lynn Bowden Jr.,61361,WR,MIA,3,2,50.0,1,1,17,0,95.8,0,0,32,16.0
Travis Kelce,7844,TE,KC,2,2,50.0,1,1,16,0,56.3,0,0,4,2.0
Golden Tate,5585,WR,NYG,2,2,50.0,1,1,21,0,81.3,0,0,18,9.0
Julian Edelman,5156,WR,NE,1,2,100.0,2,2,19,0,118.8,0,0,38,19.0
Russell Gage,44771,WR,ATL,2,2,50.0,1,1,2,0,135.4,0,1,39,19.5
Tyler Boyd,10689,WR,CIN,2,2,50.0,1,1,7,0,77.1,0,0,16,8.0
Jakobi Meyers,47468,WR,NE,2,2,100.0,2,2,19,0,158.3,0,2,43,21.5
Cedrick Wilson Jr.,48170,WR,DAL,3,2,100.0,2,1,9,0,154.2,2,1,23,11.5
Alex Erickson,11107,WR,CIN,1,1,0.0,0,0,7,0,39.6,0,0,0,0.0
Riley Dixon,10862,P,NYG,2,1,0.0,0,0,21,0,39.6,0,0,0,0.0
Andy Lee,1906,P,ARZ,1,1,100.0,1,1,1,0,118.8,0,0,26,26.0
Isaiah Wright,40113,WR,WAS,1,1,0.0,0,0,32,0,39.6,0,0,0,0.0
Keenan Allen,7857,WR,LAC,1,1,0.0,0,0,27,0,39.6,0,0,0,0.0
Chris Jones,6798,P,DAL,1,1,0.0,0,0,9,0,39.6,0,0,0,0.0
Isaiah McKenzie,11927,WR,BUF,1,1,100.0,1,1,4,0,156.3,0,1,12,12.0
DJ Moore,48267,WR,CAR,1,1,0.0,0,0,5,0,39.6,0,0,0,0.0
Brett Kern,4580,P,TEN,2,1,0.0,0,0,31,0,39.6,0,0,0,0.0
Jaquan Johnson,51433,S,BUF,1,1,100.0,1,1,4,0,118.8,0,0,13,13.0
Zay Jones,11792,WR,LV,1,1,100.0,1,1,23,0,118.8,0,0,29,29.0
Jamal Agnew,11920,WR,DET,1,1,0.0,0,0,11,0,39.6,0,0,0,0.0
Sammy Watkins,8639,WR,KC,1,1,0.0,0,0,16,1,0.0,0,0,0,0.0
Jamison Crowder,9538,WR,NYJ,1,1,100.0,1,1,22,0,158.3,0,1,43,43.0
A.J. McCarron,8799,QB,HST,2,1,100.0,1,1,13,0,118.8,1,0,20,20.0
Zach Pascal,12303,WR,IND,1,1,0.0,0,0,14,0,39.6,0,0,0,0.0
Logan Thomas,8755,TE,WAS,1,1,100.0,1,1,32,0,118.8,0,0,28,28.0
Greg Ward,12258,WR,PHI,2,1,100.0,1,1,24,0,118.8,0,0,15,15.0
Randall Cobb,6216,WR,HST,1,1,0.0,0,0,13,0,39.6,0,0,0,0.0
Easton Stick,29466,QB,LAC,1,1,100.0,1,0,27,0,83.3,0,0,4,4.0
Cole Beasley,7330,WR,BUF,1,1,100.0,1,1,4,0,158.3,0,1,20,20.0
Tommy Townsend,33007,P,KC,1,1,100.0,1,1,16,0,118.8,0,0,13,13.0
Joseph Charlton,33672,P,CAR,2,1,100.0,1,1,5,0,118.8,1,0,28,28.0
Odell Beckham Jr.,8647,WR,CLV,1,1,100.0,1,1,8,0,118.8,0,0,18,18.0
Sam Koch,3148,P,BLT,1,1,100.0,1,1,3,0,118.8,0,0,15,15.0
