player,player_id,position,team_name,player_game_count,attempts,first_downs,franchise_id,fumbles,longest,rec_yards,receptions,targets,total_touches,touchdowns,yards,ypa
David Montgomery,45719,HB,CHI,1,9,1,6,0,13,5,1,1,10,0,28,3.1
Chris Streveler,46440,QB,NYJ,3,9,3,22,0,23,0,0,0,2,0,71,7.9
David Blough,46508,QB,DET,3,9,3,11,3,11,0,0,0,2,0,47,5.2
Leddie Brown,77766,HB,LAC,3,9,0,27,0,6,28,6,6,15,0,16,1.8
Justice Hill,45865,HB,BLT,3,8,1,3,0,8,8,1,1,9,0,16,2.0
Benny Snell Jr.,45954,HB,PIT,2,8,2,25,0,8,15,2,3,10,0,15,1.9
JaMycal Hasty,25582,HB,SF,3,8,1,28,0,14,26,3,4,11,0,51,6.4
Ben DiNucci,34311,QB,DAL,3,8,1,9,1,6,0,0,0,4,0,15,1.9
Skylar Thompson,60417,QB,MIA,3,8,1,17,2,21,0,0,0,5,0,23,2.9
Desmond Ridder,55086,QB,ATL,3,8,3,2,1,20,0,0,0,2,0,53,6.6
Feleipe Franks,40217,QB,ATL,3,8,2,2,1,12,5,1,2,6,0,39,4.9
Jarrett Guarantano,40771,QB,ARZ,3,8,0,1,1,15,0,0,0,4,0,27,3.4
Jordan Love,40306,QB,GB,3,8,2,12,0,12,0,0,0,3,0,42,5.3
Nyheim Miller-Hines,48103,HB,IND,1,8,1,14,0,14,13,2,2,10,0,26,3.3
Michael Carter,57337,HB,NYJ,2,7,0,22,1,4,17,2,3,9,0,15,2.1
Rhamondre Stevenson,98689,HB,NE,2,7,1,19,0,13,0,0,1,7,0,26,3.7
B.J. Baylor,52122,HB,GB,1,7,1,12,0,5,75,2,2,9,0,19,2.7
Leonard Fournette,11759,HB,TB,2,7,2,30,0,13,8,3,3,10,0,33,4.7
Sandro Platzgummer,117752,HB,NYG,3,7,2,21,0,15,18,2,2,9,0,33,4.7
Kenjon Barner,7963,HB,TB,1,7,1,30,0,11,13,2,2,9,0,18,2.6
Derrick Gore,32342,HB,KC,2,7,0,16,1,4,7,2,4,9,0,9,1.3
Giovani Bernard,7818,HB,TB,1,7,1,30,0,8,-4,1,1,8,0,19,2.7
Zack Moss,40341,HB,BUF,2,7,4,4,0,27,5,2,2,9,2,56,8.0
Reid Sinnett,37397,QB,PHI,3,6,2,24,1,12,0,0,0,1,0,18,3.0
Amari Rodgers,61212,WR,GB,3,6,2,12,0,11,66,7,11,13,0,36,6.0
Davis Webb,11842,QB,NYG,3,6,0,21,0,5,0,0,0,2,0,14,2.3
Antonio Gibson,78050,HB,WAS,2,6,1,32,1,4,39,4,5,10,0,5,0.8
Alexander Mattison,45817,HB,MIN,2,6,1,18,0,13,0,0,0,6,0,25,4.2
Nathan Peterman,11926,QB,CHI,3,6,1,6,2,15,0,0,0,5,0,11,1.8
Joshua Dobbs,11890,QB,CLV,3,6,2,8,1,36,0,0,0,2,1,57,9.5
Jeff Driskel,10841,QB,HST,3,6,2,13,0,14,0,0,0,2,0,44,7.3
ZaQuandre White,57205,HB,MIA,3,6,1,17,0,9,19,1,1,7,0,25,4.2
Will Grier,38265,QB,DAL,2,6,3,9,0,16,0,0,0,3,0,35,5.8
Josh Rosen,35460,QB,CLV,3,6,1,8,0,6,0,0,0,5,1,4,0.7
Master Teague III,83734,HB,PIT,1,6,2,25,0,9,0,0,0,6,0,31,5.2
Dustin Crum,60418,QB,KC,3,6,2,16,0,15,0,0,0,3,0,25,4.2
Jake Browning,46401,QB,CIN,3,6,2,7,3,12,0,0,0,1,0,33,5.5
Sam Ehlinger,60555,QB,IND,3,6,3,14,0,45,0,0,0,3,1,71,11.8
Brett Rypien,46487,QB,DEN,3,6,1,10,0,7,0,0,0,3,0,14,2.3
Logan Woodside,46517,QB,TEN,3,6,2,31,0,9,0,0,0,1,1,24,4.0
Josh Jacobs,45953,HB,LV,1,5,2,23,0,12,14,2,2,7,0,30,6.0
Kellen Mond,60556,QB,MIN,3,5,0,18,1,7,0,0,0,2,0,8,1.6
Johnny Stanton,46441,FB,CLV,3,5,0,8,0,4,22,2,3,7,0,11,2.2
Tyler Huntley,46448,QB,BLT,3,5,2,3,1,14,0,0,0,3,0,26,5.2
Damien Williams,9205,HB,ATL,2,5,1,2,0,8,0,0,0,5,0,15,3.0
Tevin Coleman,9506,HB,NYJ,2,5,1,22,0,9,0,0,0,5,0,22,4.4
Kenneth Walker III,97199,HB,SEA,1,5,0,29,0,7,11,1,1,6,0,19,3.8
Kevin Marks Jr.,55019,HB,LAC,3,5,0,27,0,3,0,0,1,5,0,8,1.6
Max Borghi,83802,HB,PIT,2,5,0,25,0,4,-1,1,1,6,0,11,2.2
Ty Montgomery,9527,HB,NE,2,5,2,19,0,6,5,1,1,6,1,17,3.4
Anthony Brown Jr.,40316,QB,BLT,3,5,2,3,1,9,0,0,0,2,1,19,3.8
Jarrett Stidham,13725,QB,LV,4,5,2,23,0,12,0,0,0,0,2,28,5.6
Bailey Zappe,60396,QB,NE,3,5,2,19,0,9,0,0,0,4,0,13,2.6
Devin Singletary,40485,HB,BUF,1,4,2,4,0,18,4,1,1,5,0,39,9.8
Najee Harris,57121,HB,PIT,1,4,1,25,0,11,11,3,3,7,0,10,2.5
T.J. Pledger,77755,HB,ARZ,2,4,0,1,0,8,15,1,1,5,0,8,2.0
Easton Stick,29466,QB,LAC,3,4,3,27,1,25,0,0,0,2,1,30,7.5
Saquon Barkley,45791,HB,NYG,1,4,0,21,0,5,8,1,1,5,0,12,3.0
D'Andre Swift,57212,HB,DET,1,4,1,11,0,9,0,0,0,4,1,20,5.0
Clyde Edwards-Helaire,57279,HB,KC,3,4,0,16,0,6,0,0,0,4,0,10,2.5
Kenny Pickett,60515,QB,PIT,3,4,1,25,0,8,0,0,0,1,0,12,3.0
Trenton Cannon,66446,HB,TEN,2,4,0,31,0,9,0,0,0,4,0,7,1.8
Matt Corral,83517,QB,CAR,2,4,0,5,0,6,0,0,0,1,0,12,3.0
Justin Fields,82118,QB,CHI,3,4,3,6,0,10,0,0,0,1,0,22,5.5
Corey Clement,12253,HB,BLT,1,4,0,3,0,8,0,0,1,4,0,17,4.3
John Wolford,46454,QB,LA,1,4,0,26,1,4,0,0,0,1,0,7,1.8
DeAndre Torrey,83728,HB,PHI,1,3,1,24,0,7,0,0,0,3,0,13,4.3
Gardner Minshew,41401,QB,PHI,3,3,1,24,0,8,0,0,0,2,0,11,3.7
Tyrod Taylor,6332,QB,NYG,3,3,1,21,0,13,0,0,0,0,0,19,6.3
Marcus Mariota,9435,QB,ATL,2,3,1,2,0,10,0,0,0,0,1,23,7.7
Tim Boyle,21956,QB,DET,3,3,1,11,0,9,0,0,0,2,0,7,2.3
C.J. Beathard,11859,QB,JAX,2,3,1,15,0,7,0,0,0,0,1,17,5.7
Brandon Allen,10835,QB,CIN,3,3,2,7,1,3,0,0,0,3,0,5,1.7
Baker Mayfield,46518,QB,CAR,2,3,0,5,1,4,0,0,0,1,0,7,2.3
Drew Lock,39517,QB,SEA,2,3,2,29,1,3,-1,0,0,2,0,7,2.3
Damien Harris,35134,HB,NE,1,3,0,19,0,7,0,0,0,3,0,18,6.0
Darrel Williams,13014,HB,ARZ,2,3,2,1,0,8,0,0,0,3,1,12,4.0
Josh Johnson,4474,QB,DEN,3,3,0,10,0,4,0,0,0,1,0,6,2.0
Darius Bradwell,46445,HB,CAR,1,3,0,5,0,2,0,0,0,3,0,4,1.3
Jacob Eason,46444,QB,SEA,2,3,0,29,2,1,0,0,0,2,0,1,0.3
Gunner Olszewski,95015,WR,PIT,3,3,0,25,1,12,69,6,8,9,0,10,3.3
Nick Mullens,12282,QB,MIN,3,3,1,18,2,9,0,0,0,2,0,9,3.0
Mataeo Durant,77719,HB,PIT,2,3,0,25,0,7,6,2,2,5,0,11,3.7
Trevor Lawrence,77632,QB,JAX,2,3,2,15,0,12,0,0,0,1,0,24,8.0
Jeff Wilson Jr.,29413,HB,SF,1,3,0,28,0,8,2,1,1,4,0,16,5.3
Matt Breida,12271,HB,NYG,1,3,0,21,0,2,0,0,0,3,0,1,0.3
Chase Edmonds,45851,HB,MIA,1,3,0,17,0,4,21,2,2,5,0,3,1.0
Michael Burton,9601,FB,KC,3,3,3,16,0,5,11,1,1,4,0,11,3.7
Nathan Cottrell,45980,HB,JAX,1,3,0,15,0,7,35,4,4,7,0,13,4.3
Case Keenum,7323,QB,BUF,3,3,1,4,1,3,0,0,0,1,0,4,1.3
Dontrell Hilliard,45691,HB,TEN,2,2,1,31,0,14,0,0,0,2,0,17,8.5
Kendric Pryor,40408,WR,CIN,3,2,0,7,0,2,182,13,19,15,0,3,1.5
Daniel Jones,39395,QB,NYG,2,2,2,21,0,6,0,0,0,0,0,11,5.5
Chase Daniel,5214,QB,LAC,3,2,2,27,0,22,0,0,0,0,0,29,14.5
Mike White,46453,QB,NYJ,3,2,0,22,1,1,0,0,0,1,0,-2,-1.0
Steven Sims,48341,WR,PIT,3,2,2,25,0,38,34,7,8,9,0,49,24.5
Keelan Cole Sr.,51593,WR,LV,4,2,1,23,0,12,149,11,15,13,0,17,8.5
Sam Darnold,29048,QB,CAR,2,2,1,5,1,1,0,0,0,2,1,1,0.5
Ronnie Rivers,57208,HB,SEA,2,2,0,29,0,5,0,0,0,2,0,6,3.0
Zander Horvath,57384,FB,LAC,3,2,1,27,0,2,9,2,2,4,0,3,1.5
Mac Jones,60323,QB,NE,2,2,1,19,0,13,0,0,0,0,0,20,10.0
Kyle Sloter,12180,QB,JAX,1,2,0,15,1,4,0,0,0,1,0,4,2.0
E.J. Perry,60349,QB,JAX,2,2,2,15,0,7,0,0,0,2,0,10,5.0
P.J. Walker,12134,QB,CAR,3,2,0,5,1,8,0,0,0,0,0,12,6.0
Jack Coan,60613,QB,IND,3,2,0,14,1,0,0,0,0,2,0,-7,-3.5
Montrell Washington,64310,WR,DEN,3,2,1,10,0,11,33,4,6,6,1,7,3.5
Jamaal Williams,11889,HB,DET,1,2,1,11,0,9,0,0,1,2,0,12,6.0
Alvin Kamara,11822,HB,NO,1,2,1,20,0,13,5,1,1,3,0,19,9.5
Chad Henne,4371,QB,KC,2,2,0,16,0,3,0,0,0,1,0,5,2.5
Carson Strong,83524,QB,PHI,2,2,0,24,0,-1,0,0,0,2,0,-2,-1.0
Mitch Trubisky,11757,QB,PIT,3,2,0,25,0,10,0,0,0,0,0,14,7.0
Nate Sudfeld,10821,QB,SF,3,2,0,28,1,0,0,0,0,2,0,0,0.0
Taylor Heinicke,9896,QB,WAS,2,2,1,32,0,11,0,0,0,0,0,14,7.0
Raheem Mostert,9783,HB,MIA,1,2,1,17,0,26,0,0,0,2,0,29,14.5
Brett Hundley,9580,QB,BLT,1,2,0,3,1,3,0,0,0,1,0,2,1.0
Trey Lance,91399,QB,SF,2,2,0,28,0,7,0,0,0,0,0,8,4.0
Ameer Abdullah,9487,HB,LV,1,2,1,23,0,8,23,2,2,4,1,7,3.5
Matt Barkley,7880,QB,BUF,3,2,0,4,0,0,0,0,0,2,0,-1,-0.5
Geno Smith,7820,QB,SEA,3,2,2,29,0,7,0,0,0,0,1,9,4.5
Nick Foles,7089,QB,IND,3,2,0,14,1,6,0,0,0,1,0,5,2.5
Cooper Rush,12324,QB,DAL,3,1,0,9,0,9,0,0,0,0,0,9,9.0
Adam Prentice,35639,FB,NO,3,1,0,20,0,0,0,0,1,1,0,0,0.0
Treylon Burks,99218,WR,TEN,3,1,0,31,0,4,37,4,7,5,0,4,4.0
Alex Erickson,11107,WR,WAS,3,1,1,32,0,8,136,10,11,11,0,8,8.0
Marken Michel,10980,WR,WAS,3,1,0,32,0,1,58,4,12,5,0,1,1.0
Penny Hart,13534,WR,SEA,3,1,0,29,0,2,84,5,10,6,0,2,2.0
Giovanni Ricci,13756,TE,CAR,3,1,0,5,0,0,65,6,6,7,0,0,0.0
Willie Johnson,41116,WR,JAX,3,1,0,15,0,8,53,3,5,4,0,8,8.0
Wan'Dale Robinson,101735,WR,NYG,3,1,1,21,0,11,1,4,5,5,0,11,11.0
DeAndre Carter,9859,WR,LAC,3,1,0,27,0,-1,12,3,3,4,0,-1,-1.0
Drew Plitt,39879,QB,CIN,2,1,0,7,0,7,0,0,0,0,0,7,7.0
Samori Toure,25276,WR,GB,3,1,0,12,0,-2,125,9,13,10,0,-2,-2.0
Darius Slayton,25578,WR,NYG,2,1,0,21,0,3,17,1,3,2,0,3,3.0
Trevor Siemian,9683,QB,CHI,3,1,0,6,1,2,0,0,0,0,0,2,2.0
Jordan Wilkins,26618,HB,TEN,1,1,0,31,0,-3,9,2,2,3,0,-3,-3.0
Dareke Young,111900,WR,SEA,3,1,0,29,0,-1,73,7,11,8,0,-1,-1.0
Ishmael Hyman,28621,WR,GB,3,1,1,12,0,11,17,2,2,3,0,11,11.0
Matt Ryan,4317,QB,IND,2,1,1,14,0,11,0,0,0,0,0,11,11.0
Anthony Schwartz,84135,WR,CLV,3,1,0,8,0,4,28,3,12,4,0,4,4.0
Kevin Shaa,84250,WR,CHI,3,1,0,6,0,-1,42,3,6,4,0,-1,-1.0
Tyler Snead,90863,WR,PIT,3,1,0,25,0,2,27,5,7,6,0,2,2.0
Demetric Felton Jr.,40568,WR,CLV,2,1,0,8,0,4,15,2,3,3,0,4,4.0
Sean Mannion,9522,QB,MIN,3,1,1,18,1,7,0,0,0,0,0,7,7.0
D'Wayne Eskridge,29573,WR,SEA,1,1,0,29,0,0,8,1,3,2,0,0,0.0
Ryan Stonehouse,52045,P,TEN,1,1,0,31,1,9,0,0,0,1,0,9,9.0
Robert Foster,48230,WR,NYG,1,1,1,21,0,9,0,0,2,1,0,9,9.0
Cade Johnson,42109,WR,SEA,3,1,0,29,0,2,69,6,8,7,0,2,2.0
Equanimeous St. Brown,47967,WR,CHI,3,1,0,6,1,8,18,1,2,2,0,8,8.0
J.J. Koski,47918,WR,LA,1,1,0,26,0,1,0,0,1,1,0,1,1.0
DJ Turner,47663,WR,LV,4,1,0,23,0,7,93,6,7,7,0,7,7.0
KaVontae Turpin,47658,WR,DAL,3,1,0,9,0,7,20,3,5,4,0,7,7.0
Troy Hairston,65088,FB,HST,3,1,0,13,0,2,4,1,1,2,0,2,2.0
Bo Melton,61610,WR,SEA,3,1,0,29,0,6,89,7,13,8,0,6,6.0
Avery Williams,42873,HB,ATL,2,1,0,2,0,0,9,1,1,2,0,0,0.0
Tylan Wallace,61577,WR,BLT,1,1,0,3,0,-4,3,1,2,2,0,-4,-4.0
Kyric McGowan,61544,WR,WAS,2,1,0,32,0,9,27,1,4,2,0,9,9.0
Dazz Newsome,61510,WR,CHI,2,1,1,6,0,13,27,2,4,3,0,13,13.0
Braylon Sanders,61457,WR,MIA,3,1,0,17,0,-3,52,4,8,5,0,-3,-3.0
Andy Dalton,6187,QB,NO,2,1,0,20,0,6,0,0,0,0,0,6,6.0
Racey McMath,61401,WR,TEN,3,1,1,31,0,17,75,2,3,3,0,17,17.0
Justin Hall,61158,WR,LV,4,1,0,23,0,4,0,0,0,1,0,4,4.0
Andrew Beck,47121,FB,DEN,3,1,1,10,0,1,0,0,1,1,0,1,1.0
Victor Bolden Jr.,12269,WR,ARZ,3,1,0,1,0,6,132,10,16,11,0,6,6.0
Zach Wilson,82096,QB,NYJ,1,1,0,22,0,7,0,0,0,0,0,7,7.0
CJ Verdell,57378,HB,IND,1,1,0,14,0,3,0,0,1,1,0,3,3.0
