player,player_id,position,team_name,player_game_count,attempts,first_downs,franchise_id,fumbles,longest,rec_yards,receptions,targets,total_touches,touchdowns,yards,ypa
Drew Plitt,39879,QB,BALL ST,2,16,6,117,3,16,0,0,0,11,2,43,2.7
James Charles,40069,HB,FAU,1,16,6,165,0,11,6,2,3,18,0,82,5.1
Frank Harris,60586,QB,UTSA,1,16,8,331,2,15,0,0,0,11,1,117,7.3
British Brooks,77714,HB,N CAROLINA,1,15,2,245,0,17,0,0,1,14,0,53,3.5
Mulbah Car,40929,HB,HOUSTON,1,15,3,182,0,12,0,0,0,15,0,47,3.1
Jalen Berger,129914,HB,WISCONSIN,1,15,3,349,0,11,0,0,1,15,1,34,2.3
Tyler Nevens,52262,HB,S JOSE ST,2,15,3,285,0,15,0,0,1,15,0,61,4.1
Asa Martin,83633,HB,MEMPHIS,1,15,7,218,1,22,10,2,2,17,0,96,6.4
Shai Werts,40384,QB,GA SOUTHRN,1,14,5,174,0,37,0,0,0,13,3,81,5.8
Trey Ragas,42174,HB,LA LAFAYET,1,14,6,207,1,22,0,0,1,14,1,98,7.0
Spencer Sanders,77660,QB,OKLA STATE,1,14,2,262,1,14,0,0,0,11,0,46,3.3
Brock Purdy,77672,QB,IOWA STATE,2,14,6,193,0,23,0,0,0,9,1,84,6.0
Grayson McCall,98002,QB,COAST CAR,1,14,5,141,0,21,0,0,0,8,1,98,7.0
Calvin Turner Jr.,109028,HB,HAWAII,1,13,3,180,0,12,88,4,5,16,0,55,4.2
Dameon Pierce,83659,HB,FLORIDA,2,13,3,163,0,17,20,2,2,15,1,62,4.8
Garrett Groshek,40045,HB,WISCONSIN,1,13,4,349,0,11,14,3,3,16,1,41,3.2
Kene Nwangwu,40547,HB,IOWA STATE,2,12,3,193,0,11,0,0,0,12,0,56,4.7
De'Von Achane,124305,HB,TEXAS A&M,1,12,5,312,0,76,24,2,2,14,2,140,11.7
Markese Stepp,83786,HB,USC,1,12,4,326,0,8,0,0,0,12,1,23,1.9
Dae Dae Hunter,128200,HB,HAWAII,1,12,3,180,0,15,9,3,3,15,0,44,3.7
Stephen Carr,57453,HB,USC,1,12,1,326,0,6,40,3,6,15,0,40,3.3
Spencer Rattler,97408,QB,OKLAHOMA,2,12,6,261,1,25,0,0,0,7,2,68,5.7
Nick Tronti,60409,QB,FAU,1,12,2,165,1,19,0,0,0,10,0,43,3.6
Kyle Trask,39987,QB,FLORIDA,2,12,4,163,2,6,0,0,0,11,1,32,2.7
Bam Knight,97432,HB,NC STATE,1,12,3,248,0,13,0,0,1,12,1,52,4.3
Tyler Shough,83537,QB,OREGON,2,12,1,264,1,9,0,0,0,8,0,31,2.6
Asim Rose,40265,HB,KENTUCKY,1,12,5,202,1,44,0,0,0,12,0,148,12.3
Emory Jones,82111,QB,FLORIDA,2,12,6,163,0,22,0,0,0,11,1,84,7.0
LD Brown,40346,HB,OKLA STATE,1,12,5,262,0,13,-2,1,1,13,1,42,3.5
Isaiah Spiller,99146,HB,TEXAS A&M,1,11,4,312,0,13,19,4,4,15,2,50,4.5
Logan Wright,57218,HB,GA SOUTHRN,1,11,3,174,0,8,6,1,2,12,0,37,3.4
Rodrigues Clark,101068,HB,MEMPHIS,1,11,3,218,0,6,10,1,1,12,0,38,3.5
Woody Marks,124179,HB,MISS STATE,1,11,3,227,0,28,30,4,4,15,1,72,6.5
Andrew Van Buren,83636,HB,BOISE ST,1,11,0,120,0,6,39,5,5,16,0,26,2.4
Zamir White,83665,HB,GEORGIA,1,11,4,173,1,12,5,1,1,12,1,39,3.5
Roschon Johnson,99467,HB,TEXAS,1,10,2,311,0,21,1,1,1,11,1,32,3.2
Michael Pratt,123229,QB,TULANE,1,10,2,319,0,39,0,0,0,7,1,81,8.1
Jamyest Williams,56165,HB,GA STATE,1,10,2,175,0,20,11,1,2,11,0,45,4.5
Levi Lewis,60428,QB,LA LAFAYET,1,10,0,207,0,6,0,0,0,8,0,22,2.2
Donny Marcus,130340,HB,BALL ST,1,10,2,117,0,28,5,1,1,11,0,69,6.9
Dillon Johnson,124176,HB,MISS STATE,1,10,3,227,0,11,13,2,3,12,0,57,5.7
Bijan Robinson,123126,HB,TEXAS,1,10,5,311,0,65,37,2,2,12,1,182,18.2
Stephon Huderson,57434,HB,TULANE,1,10,4,319,0,10,0,0,1,10,0,52,5.2
Knowledge McDaniel,97294,HB,MARSHALL,1,10,4,214,0,14,0,0,0,10,1,54,5.4
Jason Bean,83529,QB,N TEXAS,1,10,3,251,1,17,0,0,0,9,0,37,3.7
Cameron Carroll,77743,HB,TULANE,1,10,4,319,0,65,0,0,1,10,1,120,12.0
Anthony Adkins,102880,FB,ARMY,1,9,3,114,0,6,0,0,0,9,0,26,2.9
Jalen White,122464,HB,GA SOUTHRN,1,9,2,174,0,9,0,0,0,9,0,41,4.6
Terry Wilson,40709,QB,KENTUCKY,1,9,0,202,0,8,0,0,0,7,0,11,1.2
Kellen Mond,60556,QB,TEXAS A&M,1,9,2,312,0,14,0,0,0,4,1,48,5.3
Kyle Porter,40304,HB,HOUSTON,1,9,0,182,0,7,3,4,4,13,0,30,3.3
Brendon Lewis,131687,QB,COLORADO,1,9,3,143,1,44,0,0,0,5,1,72,8.0
Shaun Shivers,83634,HB,AUBURN,1,9,1,115,1,5,11,2,4,11,0,15,1.7
Tucker Gregg,83669,HB,GA STATE,1,9,1,175,0,13,0,0,0,9,0,29,3.2
Marcus Major Jr.,99488,HB,OKLAHOMA,1,9,5,261,0,46,0,0,0,9,1,110,12.2
Cyrus Habibi-Likio,57379,HB,OREGON,2,9,3,264,0,3,26,1,1,10,0,13,1.4
Bo Nix,97790,QB,AUBURN,1,9,2,115,0,8,0,0,0,7,0,33,3.7
Kavosiey Smoke,83691,HB,KENTUCKY,1,9,2,202,0,18,0,0,0,9,0,45,5.0
Mac Jones,60323,QB,ALABAMA,3,8,5,103,1,10,-8,1,1,5,0,36,4.5
Gaej Walker,42531,HB,W KENTUCKY,1,8,4,346,0,12,30,2,2,10,1,31,3.9
D'Eriq King,26636,QB,MIAMI FL,1,8,0,220,0,6,15,1,1,8,0,17,2.1
Sandon McCoy,57146,HB,ARMY,1,8,0,114,0,6,0,0,0,8,0,18,2.3
Malik Davis,57196,HB,FLORIDA,2,8,2,163,1,18,34,4,6,12,0,31,3.9
Dewayne McBride,121495,HB,UAB,1,8,2,321,0,19,0,0,0,8,0,43,5.4
Cornelious Brown IV,98356,QB,GA STATE,1,8,2,175,1,15,0,0,0,6,0,39,4.9
Sam Howell,97599,QB,N CAROLINA,1,8,3,245,0,18,0,0,0,2,0,47,5.9
Tyrrell Pigrome,46511,QB,W KENTUCKY,1,8,3,346,0,12,0,0,0,7,1,26,3.3
Dezmon Jackson,98690,HB,OKLA STATE,1,7,1,262,0,29,0,0,0,7,0,21,3.0
Jack Tuttle,83580,QB,INDIANA,1,7,3,190,0,9,0,0,0,5,0,34,4.9
Anthony Brown Jr.,40316,QB,OREGON,2,7,2,264,2,16,0,0,0,7,2,45,6.4
Matt Corral,83517,QB,OLE MISS,1,7,2,226,0,17,0,0,0,6,0,31,4.4
CJ Marable,55264,HB,COAST CAR,1,7,2,141,0,20,8,1,3,8,0,43,6.1
Sean Dollars,71332,HB,OREGON,2,7,3,264,0,15,0,0,2,7,0,52,7.4
Dominic Richardson,122985,HB,OKLA STATE,1,7,0,262,0,6,0,0,0,7,0,14,2.0
Chevan Cordeiro,75886,QB,HAWAII,1,7,1,180,1,52,0,0,0,6,0,52,7.4
Nay'Quan Wright,98803,HB,FLORIDA,2,7,4,163,0,26,35,6,6,13,1,60,8.6
Gerrid Doaks,40903,HB,CINCINNATI,1,7,0,138,0,7,0,0,0,7,0,13,1.9
Ricky Person Jr.,77725,HB,NC STATE,1,6,1,248,0,5,5,1,1,7,0,8,1.3
Clayton Tune,77652,QB,HOUSTON,1,6,2,182,0,8,0,0,0,5,0,13,2.2
Graham Mertz,97994,QB,WISCONSIN,1,6,3,349,0,5,0,0,0,4,2,11,1.8
Snoop Conner,99163,HB,OLE MISS,1,6,2,226,0,33,9,2,2,8,1,43,7.2
Nick Nash,98679,QB,S JOSE ST,2,6,0,285,2,6,0,0,0,5,0,7,1.2
Xavier Gaines,40094,TE,MARSHALL,2,6,2,214,0,11,76,3,8,9,0,24,4.0
Hank Bachmeier,101284,QB,BOISE ST,1,6,3,120,0,10,0,0,0,2,1,27,4.5
Grant Wells,97784,QB,MARSHALL,2,6,3,214,1,14,0,0,0,2,0,42,7.0
Justice Ellison,123383,HB,WAKE,1,6,0,339,0,8,3,1,1,7,0,19,3.2
Justin Hall,61158,WR,BALL ST,1,6,2,117,0,21,45,5,6,11,0,55,9.2
Don Chaney,122207,HB,MIAMI FL,1,6,3,220,0,27,44,3,4,9,0,50,8.3
Marcus Williams Jr.,40600,HB,APP STATE,1,6,2,108,0,70,0,0,0,6,1,101,16.8
D.J. Williams,99154,HB,AUBURN,1,6,2,115,0,5,5,1,1,7,1,16,2.7
Josh Henderson,99594,HB,N CAROLINA,1,6,1,245,0,5,2,1,1,7,0,15,2.5
Marcus Crowley,97626,HB,OHIO STATE,1,6,0,260,0,4,4,1,2,7,0,14,2.3
Kyle Vantrease,55029,QB,BUFFALO,2,6,3,126,1,12,0,0,0,6,2,14,2.3
Chris Tyree,122913,HB,NOTRE DAME,2,6,1,258,0,21,44,5,5,11,1,37,6.2
Sam Noyer,40048,QB,COLORADO,1,6,2,143,0,15,0,0,0,4,0,27,4.5
Dillon Gabriel,86272,QB,UCF,1,6,1,323,0,11,0,0,0,5,0,31,5.2
Cam'Ron Harris,77728,HB,MIAMI FL,1,6,2,220,0,42,38,2,3,8,1,52,8.7
Jordan Houston,99592,HB,NC STATE,1,5,2,248,0,10,26,5,5,10,1,14,2.8
Sam Hartman,77618,QB,WAKE,1,5,0,339,0,5,0,0,0,3,0,8,1.6
Kenny McIntosh,99158,HB,GEORGIA,1,5,1,173,0,12,43,5,5,10,0,17,3.4
John Chenal,82534,FB,WISCONSIN,1,5,3,349,0,2,0,0,0,5,1,7,1.4
Kyric McGowan,61544,WR,NWESTERN,1,5,2,256,0,9,33,4,6,9,0,26,5.2
David Ellis,101663,HB,INDIANA,1,5,1,190,0,6,19,1,2,6,0,16,3.2
Shermari Jones,122341,HB,COAST CAR,1,5,1,141,0,9,0,0,0,5,0,21,4.2
N'Kosi Perry,60446,QB,MIAMI FL,1,5,1,220,1,12,0,0,0,3,0,17,3.4
Kelvin Dean Jr.,97429,HB,FAU,1,5,1,165,0,4,0,1,1,6,0,16,3.2
Jermaine Brown Jr.,97084,HB,UAB,1,5,0,321,0,10,8,1,1,6,0,16,3.2
Reese White,97197,HB,COAST CAR,1,5,0,141,0,7,0,0,1,5,0,10,2.0
C.J. Jones,57426,HB,W KENTUCKY,1,5,3,346,0,32,0,0,1,5,1,57,11.4
Gabriel Watson,123130,HB,TEXAS,1,5,2,311,0,15,0,0,0,5,0,29,5.8
Cade Barnard,83625,FB,ARMY,1,4,1,114,0,5,0,0,0,4,0,9,2.3
Kylan Watkins,63239,HB,MEMPHIS,1,4,2,218,0,18,0,0,1,4,0,34,8.5
Keylon Stokes,65080,WR,TULSA,2,4,0,320,0,6,136,11,21,15,0,16,4.0
Zac Thomas,39989,QB,APP STATE,1,4,1,108,0,22,0,0,0,2,0,35,8.8
Miyan Williams,62608,HB,OHIO STATE,2,4,2,260,0,15,0,0,0,4,0,31,7.8
Carson Strong,83524,QB,NEVADA,1,4,0,239,1,9,0,0,0,2,0,15,3.8
Kendall Milton,124031,HB,GEORGIA,1,4,0,173,0,8,22,1,1,5,0,10,2.5
Christian Anderson,60339,QB,ARMY,1,4,1,114,0,13,0,0,0,4,0,18,4.5
Tyler Johnston III,60570,QB,UAB,1,4,0,321,1,9,0,0,0,3,0,5,1.3
Zach Smith,25631,QB,TULSA,2,4,1,320,1,9,0,0,0,0,0,22,5.5
Brady White,25506,QB,MEMPHIS,1,3,1,218,0,12,0,0,0,1,0,10,3.3
Jesse Brown,40847,HB,NWESTERN,2,3,0,256,0,4,0,0,0,3,0,9,3.0
Riley Lees,42322,WR,NWESTERN,2,3,1,256,0,5,64,6,7,8,0,-4,-1.3
Chandler Smith,45291,HB,HOUSTON,1,3,0,182,0,3,0,0,1,3,0,5,1.7
Bentavious Thompson,55383,HB,UCF,1,3,1,323,0,5,0,0,0,3,0,13,4.3
Larry Wooden,55808,HB,UAB,1,3,1,321,0,6,0,0,0,3,0,14,4.7
Sam Ehlinger,60555,QB,TEXAS,1,3,1,311,0,6,0,0,0,3,0,8,2.7
Casey Thompson,77677,QB,TEXAS,1,3,1,311,0,22,0,0,0,2,0,24,8.0
A.J. Howard,83627,HB,ARMY,1,3,0,114,0,8,6,1,1,4,0,18,6.0
Chris Smith,83693,HB,LA LAFAYET,1,3,1,207,0,17,32,3,3,6,0,18,6.0
Ron Cook Jr.,97070,HB,BUFFALO,1,3,0,126,0,3,0,0,0,3,0,4,1.3
Sampson James,97629,HB,INDIANA,1,3,0,190,0,4,0,0,0,3,0,2,0.7
Ben Ballard,99469,QB,TEXAS,1,3,0,311,0,7,0,0,0,3,0,4,1.3
Ay'Jaun Marshall,121589,TE,ARMY,1,3,1,114,0,7,0,0,1,3,0,7,2.3
Nate Noel,122249,HB,APP STATE,1,3,1,108,0,19,0,0,0,3,0,26,8.7
Kaedric Cobbs,123303,HB,UTSA,1,3,0,331,0,4,0,0,0,3,0,10,3.3
Makari Pruitt,123862,HB,GA STATE,1,3,0,175,0,1,0,0,0,3,0,-4,-1.3
Will Rogers,124184,QB,MISS STATE,1,3,1,227,1,13,0,0,0,2,1,7,2.3
Anthony Richardson,124393,QB,FLORIDA,2,3,2,163,0,28,0,0,0,2,0,42,14.0
Tim Baldwin Jr.,129432,HB,INDIANA,1,3,0,190,0,9,0,0,0,3,0,17,5.7
Hudson Card,123109,QB,TEXAS,1,2,0,311,0,2,0,0,0,1,0,3,1.5
Marquavius Weaver,57291,HB,MEMPHIS,1,2,0,218,0,7,0,0,0,2,0,7,3.5
Matt LaRoche,57213,HB,GA SOUTHRN,1,2,0,174,0,0,6,1,2,3,0,-2,-1.0
Joe Davis,100590,HB,COLORADO,1,2,0,143,0,5,0,0,0,2,0,5,2.5
Austin Kendall,40056,QB,W VIRGINIA,1,2,0,343,0,2,0,0,0,2,0,0,0.0
Chase Wolf,51692,QB,WISCONSIN,1,2,1,349,0,8,0,0,0,2,0,12,6.0
Lee Witherspoon,99166,HB,MISS STATE,1,2,0,227,0,6,0,0,0,2,0,9,4.5
Isaiah Johnson,121892,HB,N TEXAS,1,2,0,251,0,2,0,0,0,2,0,3,1.5
Ryan Montgomery,101063,HB,CINCINNATI,2,2,0,138,0,7,4,2,3,4,0,11,5.5
Bryce Young,123943,QB,ALABAMA,1,2,0,103,1,-1,0,0,0,2,0,-2,-1.0
Nick Starkel,40326,QB,S JOSE ST,2,2,0,285,0,1,0,0,0,1,0,-1,-0.5
Mike Harley Jr.,61423,WR,MIAMI FL,1,2,1,220,0,12,69,8,9,10,0,13,6.5
Kentrel Bullock,124129,HB,OLE MISS,1,2,1,226,0,7,0,0,0,2,0,11,5.5
Tre Tucker,101106,WR,CINCINNATI,2,2,0,138,1,6,3,1,2,3,0,7,3.5
Tanner Schafer,42175,QB,OKLAHOMA,1,2,0,261,0,-2,0,0,0,2,0,-4,-2.0
Tyler Crowe,101219,HB,BOISE ST,1,2,0,120,0,3,0,0,0,2,0,5,2.5
Lyn-J Dixon,77712,HB,CLEMSON,1,2,1,140,0,15,0,1,1,3,0,20,10.0
C'Bo Flemister,83730,HB,NOTRE DAME,2,2,0,258,0,0,0,0,0,2,0,-4,-2.0
Jakairi Moses,57479,HB,W KENTUCKY,1,2,0,346,0,5,5,1,1,3,0,8,4.0
Mikey Henderson,122930,FB,OKLAHOMA,2,2,2,261,0,18,2,1,1,3,0,22,11.0
Brandon Walters,83626,HB,ARMY,1,2,0,114,0,6,0,0,0,2,0,9,4.5
Gabe Montgomery,102872,HB,APP STATE,1,2,1,108,0,15,0,0,0,2,0,18,9.0
Kadarius Toney,61245,WR,FLORIDA,1,2,1,163,0,13,153,8,8,10,0,15,7.5
Evan Hull,97302,HB,NWESTERN,2,2,0,256,0,4,9,3,4,5,0,7,3.5
Braheam Murphy,102882,TE,ARMY,1,2,0,114,0,2,0,0,0,2,0,1,0.5
Mycah Pittman,97270,WR,OREGON,2,2,0,264,0,7,45,4,5,6,0,-3,-1.5
Todd Hudson,99487,HB,OKLAHOMA,1,2,0,261,0,8,0,0,0,2,0,12,6.0
Michael Kern,97799,QB,WAKE,1,2,0,339,1,7,0,0,0,1,0,7,3.5
Harlan Dixon,122669,HB,LA TECH,1,1,0,208,0,8,0,0,0,1,0,8,8.0
Greg Garner,122671,HB,LA TECH,1,1,0,208,0,4,0,0,0,1,0,4,4.0
Josh Downs,122832,WR,N CAROLINA,1,1,0,245,0,-3,91,4,5,5,0,-3,-3.0
Seth McGowan,122936,HB,OKLAHOMA,2,1,1,261,0,73,70,3,3,4,0,73,73.0
Marvin Mims Jr.,122937,WR,OKLAHOMA,2,1,0,261,0,0,128,8,9,9,0,0,0.0
Chandler Morris,122938,QB,OKLAHOMA,2,1,1,261,0,2,0,0,0,1,1,2,2.0
Brennan Presley,122982,WR,OKLA STATE,1,1,0,262,0,6,118,6,11,7,0,6,6.0
Lucious Stanley,57439,HB,UAB,1,1,0,321,0,4,0,0,0,1,0,4,4.0
James Smith,55085,P,CINCINNATI,1,1,1,138,0,9,0,0,0,1,0,9,9.0
Willie Taggart Jr.,123613,QB,FAU,1,1,0,165,0,1,0,0,1,1,0,1,1.0
Marcus Carroll,123849,HB,GA STATE,1,1,0,175,0,2,0,0,0,1,0,2,2.0
Devin Chandler,129916,WR,WISCONSIN,1,1,1,349,0,18,0,0,0,1,0,18,18.0
JJ Pegues,123998,TE,AUBURN,1,1,0,115,0,-2,0,0,0,1,0,-2,-2.0
Miller Forristall,47378,TE,ALABAMA,3,1,1,103,0,1,51,6,7,7,0,1,1.0
Mason Stokke,42627,FB,WISCONSIN,1,1,0,349,0,1,14,1,1,2,0,1,1.0
Jalen Virgil,41991,WR,APP STATE,1,1,0,108,0,9,15,2,3,3,0,9,9.0
Chimere Dike,129918,WR,WISCONSIN,1,1,0,349,0,-2,35,2,4,3,0,-2,-2.0
Jacob Huesman,41939,QB,APP STATE,1,1,0,108,1,-6,0,0,0,1,0,-6,-6.0
Darien Rencher,39949,HB,CLEMSON,1,1,0,140,0,1,0,0,0,1,0,1,1.0
Garrett Wilson,97405,WR,OHIO STATE,3,1,0,260,0,-7,151,9,17,10,0,-7,-7.0
John Rhys Plumlee,97602,QB,OLE MISS,1,1,0,226,0,4,73,5,6,6,0,4,4.0
Javion Posey,97606,QB,FAU,1,1,1,165,0,11,0,0,0,1,0,11,11.0
Jordan Whittington,97623,WR,TEXAS,1,1,1,311,0,20,35,3,3,4,0,20,20.0
Willie Johnson,41116,WR,MARSHALL,1,1,1,214,0,16,29,1,3,2,0,16,16.0
Darius Lewis,97170,WR,GA SOUTHRN,1,1,1,174,0,16,0,0,0,1,0,16,16.0
Khaleb Hood,97159,WR,GA SOUTHRN,1,1,0,174,0,9,65,1,2,2,0,9,9.0
Khalil Shakir,84140,WR,BOISE ST,1,1,0,120,0,-4,85,6,10,7,0,-4,-4.0
Jalen McGaughy,98023,WR,BALL ST,2,1,0,117,0,4,71,2,3,3,0,4,4.0
Jahleel Billingsley,98221,TE,ALABAMA,3,1,0,103,0,-3,95,8,8,9,0,-3,-3.0
JT Daniels,83578,QB,GEORGIA,1,1,0,173,2,-1,0,0,0,1,0,-1,-1.0
Aaron Allen,78494,QB,LA TECH,1,1,0,208,0,3,0,0,0,0,0,3,3.0
JuanCarlos Santana,78056,WR,TULSA,2,1,0,320,1,6,165,9,12,10,0,6,6.0
Sean Ryan,78030,WR,W VIRGINIA,1,1,0,343,0,2,48,4,7,5,0,2,2.0
Mark Pope,78014,WR,MIAMI FL,1,1,1,220,0,12,14,2,5,3,0,12,12.0
Malcolm Epps,77951,TE,TEXAS,1,0,1,311,0,20,0,0,0,0,0,20,
Brevin Jordan,77887,WR,MIAMI FL,1,1,0,220,0,1,96,8,12,9,0,1,1.0
Lorenzo Lingard,77779,HB,FLORIDA,1,1,1,163,0,13,0,0,0,1,0,13,13.0
T.J. Pledger,77755,HB,OKLAHOMA,1,1,0,261,0,2,0,0,1,1,0,2,2.0
Avery Morrow,128240,HB,NEVADA,1,1,0,239,0,-2,0,0,0,1,0,-2,-2.0
Sylvester Mayers,77730,HB,CLEMSON,1,1,0,140,0,2,0,0,0,1,0,2,2.0
Isaiah Holiness,74501,WR,S JOSE ST,2,1,0,285,0,3,14,1,3,2,0,3,3.0
Chez Mellusi,99597,HB,CLEMSON,2,1,0,140,0,2,31,2,2,3,0,2,2.0
Kedon Slovis,100580,QB,USC,1,1,0,326,1,2,0,0,0,1,0,2,2.0
Isaiah Bowser,66123,HB,NWESTERN,1,1,0,256,0,1,0,0,0,1,0,1,1.0
Whop Philyor,61320,WR,INDIANA,1,1,0,190,1,8,77,18,23,19,0,8,8.0
Malik Murray,61276,WR,GA SOUTHRN,1,1,1,174,0,43,2,1,2,2,0,43,43.0
Jordan Merrell,61253,WR,FAU,1,1,1,165,0,5,26,3,6,4,0,5,5.0
K.D. Nixon,61216,WR,COLORADO,1,1,0,143,0,5,39,5,8,6,0,5,5.0
CT Thomas,61168,WR,BOISE ST,1,1,0,120,0,-3,25,3,7,4,0,-3,-3.0
Ben Skowronek,27948,WR,NOTRE DAME,2,1,0,258,0,4,95,8,12,9,0,4,4.0
DeVonta Smith,61100,WR,ALABAMA,3,1,0,103,0,-5,529,34,39,35,0,-5,-5.0
Avery Davis,60502,WR,NOTRE DAME,2,1,1,258,0,18,30,3,6,4,0,18,18.0
Jarret Doege,60353,QB,W VIRGINIA,1,1,1,343,1,8,0,0,0,0,0,8,8.0
