player,player_id,position,team_name,player_game_count,caught_percent,first_downs,franchise_id,fumbles,longest,receptions,targets,touchdowns,yards,yards_per_reception
Na'eem Abdul-Rahim Gladding,190053,WR,DOMINION,12,60.3,33,263,0,46,47,78,6,609,13.0
Omarion Miller,171901,WR,COLORADO,11,58.4,26,143,1,70,45,77,8,805,17.9
Chris Dawn Jr.,172326,WR,TEXAS ST,11,71.4,32,314,0,82,55,77,2,937,17.0
Trell Harris,163133,WR,VIRGINIA,12,72.7,34,335,0,75,56,77,5,809,14.4
Kole Wilson,168441,WR,BAYLOR,12,57.9,30,118,0,64,44,76,5,591,13.4
K.D. Hutchinson,163045,WR,W KENTUCKY,12,77.6,30,346,1,78,59,76,3,596,10.1
Joshua Meredith,146507,WR,WASH STATE,12,64.5,28,341,0,48,49,76,3,639,13.0
Jasaiah Gathings,145586,WR,BUFFALO,11,47.4,17,126,1,39,36,76,3,396,11.0
Latrell Caples,128119,WR,BOISE ST,12,57.3,28,120,1,34,43,75,3,517,12.0
Que'Sean Brown,170041,WR,DUKE,12,69.3,31,154,0,44,52,75,3,665,12.8
Omar Cooper Jr.,156395,WR,INDIANA,12,77.3,37,190,0,58,58,75,11,804,13.9
Ryan Davis,97321,WR,UTAH,11,76.0,30,328,1,56,57,75,4,658,11.5
Kam Perry,156397,WR,MIAMI OH,12,45.3,27,221,0,66,34,75,6,854,25.1
Chase Roberts,147528,WR,BYU,11,58.7,35,128,0,85,44,75,5,713,16.2
DT Sheffield,174143,WR,RUTGERS,12,58.7,27,278,0,54,44,75,5,577,13.1
Octavian Smith Jr.,162805,WR,MARYLAND,12,56.8,23,215,1,53,42,74,0,522,12.4
Ja'Kobi Lane,176638,WR,USC,11,66.2,37,326,0,59,49,74,4,750,15.3
Raphael Williams Jr.,149997,WR,PITTSBURGH,12,60.8,28,268,0,67,45,74,6,642,14.3
Trond Grizzell,146290,WR,CAL,12,64.4,32,130,0,35,47,73,1,690,14.7
Jackson Harris,176616,WR,HAWAII,11,67.1,39,180,0,78,49,73,12,963,19.7
T.J. Moore,189369,WR,CLEMSON,12,63.0,35,140,1,75,46,73,4,754,16.4
Hunter Summers,169989,WR,ARK STATE,12,60.3,24,113,0,43,44,73,4,468,10.6
Caullin Lacy,121426,WR,LOUISVILLE,12,74.0,21,210,0,48,54,73,2,547,10.1
Johntay Cook II,131255,WR,SYRACUSE,12,63.0,23,304,3,59,46,73,2,550,12.0
Dorian Thomas,171871,TE,NEW MEXICO,12,72.6,26,241,2,34,53,73,4,545,10.3
Antonio Williams,156241,WR,CLEMSON,10,76.4,30,140,1,64,55,72,4,611,11.1
Duane Thomas Jr.,175797,WR,UCF,12,73.6,18,323,0,41,53,72,0,528,10.0
Omari Kelly,157048,WR,MICH STATE,12,65.3,26,223,0,75,47,72,2,626,13.3
Reed Harris,175339,WR,BOSTON COL,12,54.2,28,121,0,57,39,72,5,673,17.3
Kenny Johnson,175419,WR,PITTSBURGH,12,66.7,30,268,0,42,48,72,5,695,14.5
Nahzae Cox,198818,WR,MIDDLE TN,11,56.3,19,224,0,43,40,71,5,473,11.8
Marcus Sanders Jr.,158361,WR,GA SOUTHRN,12,63.4,31,174,1,52,45,71,4,725,16.1
Cam Vaughn,170441,WR,W VIRGINIA,12,49.3,21,343,1,46,35,71,4,532,15.2
David Wells Jr.,176410,WR,OREGON ST,11,63.4,21,265,1,56,45,71,4,472,10.5
Jeremiah Franklin,156225,TE,BOSTON COL,12,70.0,26,121,1,30,49,70,2,497,10.1
Keshaun Singleton,175325,WR,USF,12,71.4,32,327,0,66,50,70,8,881,17.6
Nitro Tuggle,184580,WR,PURDUE,12,48.6,24,273,0,36,34,70,4,500,14.7
Marcel Williams,184707,WR,AKRON,12,62.9,32,102,0,46,44,70,2,638,14.5
Eli Heidenreich,162554,FB,NAVY,12,66.7,34,237,0,82,46,69,5,877,19.1
Mike Matthews,184887,WR,TENNESSEE,12,72.5,35,307,0,62,50,69,4,770,15.4
Elijah Metcalf,145307,WR,SO MISS,12,75.4,27,296,0,76,52,69,2,677,13.0
Gavin Freeman,158078,WR,OKLA STATE,12,76.8,24,262,2,33,53,69,4,481,9.1
Emmanuel Henderson Jr.,163595,WR,KANSAS,12,66.2,27,198,0,93,45,68,5,766,17.0
Dallen Bentley,176648,TE,UTAH,12,61.8,27,328,1,44,42,68,5,514,12.2
Chris Durr Jr.,184950,WR,WYOMING,11,66.2,18,351,0,49,45,68,4,469,10.4
Jayce Brown,173093,WR,KANSAS ST,10,60.3,22,199,1,78,41,68,5,712,17.4
Justin Joly,158620,TE,NC STATE,11,70.1,27,248,0,59,47,67,7,468,10.0
Darrell Gill Jr.,176036,WR,SYRACUSE,12,47.8,23,304,1,43,32,67,5,502,15.7
Cam Pickett,163093,WR,KANSAS,12,67.2,26,198,1,38,45,67,3,476,10.6
Tony Freeman,184219,WR,WASH STATE,12,76.1,29,341,1,48,51,67,3,557,10.9
Cyrus Allen,156582,WR,CINCINNATI,12,70.1,28,138,1,88,47,67,11,652,13.9
Jordan Napier,175759,WR,S DIEGO ST,10,71.2,29,284,0,80,47,66,2,624,13.3
Dominique Henry,163249,WR,FAU,12,60.6,25,165,1,90,40,66,4,567,14.2
Romello Brinson,143936,WR,SMU,12,65.2,25,287,1,75,43,66,3,636,14.8
Donaven McCulley,144829,WR,MICHIGAN,12,53.8,28,222,0,44,35,65,3,534,15.3
TK King,157338,WR,NEW MEX ST,8,63.1,27,242,0,64,41,65,3,594,14.5
Elijah Sarratt,159499,WR,INDIANA,10,72.3,37,190,0,49,47,65,11,644,13.7
Le'Meke Brockington,144969,WR,MINNESOTA,12,70.8,25,225,0,24,46,65,4,484,10.5
Yamir Knight,172250,WR,SMU,12,73.8,23,287,0,61,48,65,5,534,11.1
Dorian Fleming,172225,TE,MARYLAND,12,63.1,20,215,0,48,41,65,3,358,8.7
Ja'Cory Thomas,199065,WR,DOMINION,11,57.8,29,263,1,55,37,64,5,672,18.2
Brandon White,163781,WR,HAWAII,11,57.8,12,180,0,46,37,64,1,382,10.3
Nyziah Hunter,176556,WR,NEBRASKA,12,67.2,26,238,0,64,43,64,5,617,14.3
Ryan Coleman-Williams,191142,WR,ALABAMA,12,64.1,25,103,0,75,41,64,4,603,14.7
Gavin Harris,177032,TE,NEW MEX ST,12,57.8,25,242,0,35,37,64,1,541,14.6
Kendrick Law,157004,WR,KENTUCKY,12,82.8,22,202,0,71,53,64,3,540,10.2
Junior Sherrill,172627,WR,VANDERBILT,12,71.9,33,333,1,40,46,64,7,652,14.2
Carlos Hernandez,174167,WR,WAKE,12,53.1,17,339,0,93,34,64,3,538,15.8
Cam Ross,97105,WR,VIRGINIA,11,67.2,20,335,0,46,43,64,2,459,10.7
Colin Chase,165302,WR,TEMPLE,12,63.5,26,306,1,42,40,63,4,414,10.4
DeJuan Williams,183534,HB,MARYLAND,12,71.4,18,215,1,55,45,63,1,426,9.5
DeAree Rogers,199830,WR,N ILLINOIS,12,73.0,25,254,0,50,46,63,3,506,11.0
Ayden Greene,174784,WR,VA TECH,11,49.2,20,337,0,67,31,63,3,517,16.7
Shelton Sampson Jr.,172494,WR,LA LAFAYET,9,46.0,19,207,0,45,29,63,5,495,17.1
Jordan Faison,171081,WR,NOTRE DAME,12,77.8,36,258,0,54,49,63,4,640,13.1
Aaron Turner,147371,WR,RICE,12,84.1,22,275,0,55,53,63,3,385,7.3
Brandon Hawkins Jr.,131439,WR,UAB,12,66.7,25,321,0,68,42,63,5,544,13.0
Grady O'Neill,170328,WR,SM HOUSTON,11,61.3,21,281,0,29,38,62,1,392,10.3
Malachi Fields,151069,WR,NOTRE DAME,12,58.1,27,258,1,66,36,62,5,630,17.5
Cole Weaver,171295,WR,MIAMI OH,12,64.5,28,221,0,33,40,62,0,534,13.4
Jahmal Edrine,145196,WR,VIRGINIA,12,62.9,25,335,0,37,39,62,1,484,12.4
Israel Polk,170122,WR,AKRON,12,53.2,25,102,1,75,33,62,8,525,15.9
Anthony Brown-Stephens,175138,WR,TULANE,13,64.5,27,319,1,54,40,62,2,501,12.5
Brock Spalding,157443,WR,E CAROLINA,12,66.1,24,156,1,55,41,62,3,554,13.5
Carl Chester,162627,WR,SO MISS,12,49.2,22,296,0,52,30,61,6,551,18.4
Zion Booker,177939,WR,TULSA,8,75.4,20,320,0,40,46,61,2,418,9.1
Raylen Sharpe,144255,WR,ARKANSAS,12,67.2,23,111,1,58,41,61,3,592,14.4
Deuce Alexander,176077,WR,OLE MISS,13,67.2,24,226,0,88,41,61,2,664,16.2
Terrance Carter Jr.,156742,TE,TEXAS TECH,11,71.7,24,315,0,50,43,60,5,530,12.3
Jekail Middlebrook,170487,HB,MIDDLE TN,11,66.7,19,224,0,48,40,60,3,412,10.3
Tre' Brown,199057,WR,DOMINION,12,61.7,26,263,0,98,37,60,4,751,20.3
Keelan Marion,147370,WR,MIAMI FL,13,73.3,28,220,0,61,44,60,1,590,13.4
RaRa Thomas,146850,WR,TROY,12,54.2,21,318,1,75,32,59,5,483,15.1
Tre Richardson,200360,WR,VANDERBILT,12,67.8,24,333,0,71,40,59,6,679,17.0
DJ Epps,163572,WR,TROY,12,69.5,20,318,0,48,41,59,5,444,10.8
Trebor Pena,123051,WR,PENN STATE,12,74.6,28,266,1,43,44,59,1,452,10.3
Terrill Davis,200355,WR,OKLA STATE,12,49.2,18,262,0,41,29,59,0,373,12.9
Drayden Dickmann,173233,WR,RICE,12,62.7,17,275,1,46,37,59,3,320,8.6
Wayne Harris,184076,WR,KENT STATE,12,61.0,18,201,0,42,36,59,1,391,10.9
David Amador II,174085,WR,UTSA,11,78.0,24,331,0,45,46,59,4,446,9.7
Chase Sowell,157700,WR,IOWA STATE,12,54.2,23,193,0,52,32,59,2,501,15.7
Moussa Barry,166787,WR,W KENTUCKY,12,55.9,18,346,2,48,33,59,1,471,14.3
Dylan Wade,170208,TE,UCF,11,72.9,23,323,0,83,43,59,5,523,12.2
Dane Key,157100,WR,NEBRASKA,12,59.3,24,238,0,40,35,59,5,424,12.1
Miles Coleman,190604,WR,N TEXAS,10,69.0,22,251,0,54,40,58,1,413,10.3
Vernell Brown III,200125,WR,FLORIDA,10,69.0,22,163,1,60,40,58,0,511,12.8
Christian Moss,144095,WR,KENNESAW,12,63.8,25,200,0,70,37,58,2,587,15.9
Dash Luke,155552,WR,MO STATE,11,62.1,23,230,0,44,36,58,3,471,13.1
Garrett Oakley,157772,TE,KANSAS ST,11,65.5,21,199,1,35,38,58,6,389,10.2
Joshua Long,204851,TE,E MICHIGAN,12,63.8,19,160,0,27,37,58,3,357,9.6
Nick Devereaux,157469,WR,E MICHIGAN,12,60.3,23,160,0,45,35,58,7,510,14.6
Malik McClain,143886,WR,ARIZONA ST,12,37.9,15,110,0,36,22,58,0,378,17.2
Dezmen Roebuck,199530,WR,WASHINGTON,12,70.7,29,340,0,59,41,58,6,554,13.5
Dalton Stroman,147022,WR,APP STATE,12,55.2,25,108,1,72,32,58,4,572,17.9
Javon Tracy,158028,WR,MINNESOTA,12,60.3,18,225,0,45,35,58,6,439,12.5
Tommy Maher,191062,WR,COLO STATE,12,56.1,20,144,0,35,32,57,0,358,11.2
Tailique Williams,123867,WR,W MICHIGAN,12,61.4,15,347,0,71,35,57,2,478,13.7
Cam'ron Lacy,170486,WR,MIDDLE TN,12,66.7,21,224,1,68,38,57,3,549,14.4
Kyan Mason,190975,WR,AKRON,12,61.4,21,102,0,62,35,57,5,501,14.3
Jyrin Johnson,141965,TE,BOWL GREEN,12,64.9,23,122,0,38,37,57,2,466,12.6
Kobe Paysour,143974,WR,N CAROLINA,12,63.2,22,245,1,44,36,57,1,443,12.3
Yannick Smith,190425,WR,E CAROLINA,11,77.2,30,156,0,59,44,57,5,583,13.3
Chris Barnes,190363,WR,WAKE,11,70.2,17,339,1,70,40,57,3,552,13.8
Eric Rivers,144279,WR,GA TECH,12,71.9,27,176,0,68,41,57,1,547,13.3
Jaren Kanak,158070,TE,OKLAHOMA,13,77.2,21,261,1,48,44,57,0,530,12.0
De'Zhaun Stribling,146508,WR,OLE MISS,13,75.4,26,226,0,75,43,57,6,612,14.2
Coy Eakin,157337,WR,TEXAS TECH,12,77.2,22,315,0,42,44,57,4,560,12.7
Ronnel Johnson,178430,WR,MO STATE,12,56.1,20,230,3,35,32,57,2,438,13.7
Caden High,196883,WR,STANFORD,12,66.1,18,300,0,34,37,56,1,414,11.2
Jacory Barney Jr.,183547,WR,NEBRASKA,12,76.8,23,238,1,52,43,56,4,463,10.8
Anthony Eager,172306,WR,S ALABAMA,12,73.2,18,288,1,48,41,56,1,342,8.3
Chris Reed,158502,WR,SM HOUSTON,12,53.6,18,281,0,54,30,56,5,451,15.0
Kajiya Hollawayne,146386,WR,TEMPLE,12,69.6,25,306,1,46,39,56,6,491,12.6
Zavion Thomas,163697,WR,LSU,12,71.4,22,211,0,62,40,56,4,478,12.0
Joseph Manjack IV,146413,WR,TCU,11,73.2,28,305,3,51,41,56,3,549,13.4
Javin Whatley,149832,WR,ARIZONA,12,69.1,16,109,0,85,38,55,4,443,11.7
Dan Villari,129602,TE,SYRACUSE,12,70.9,17,304,0,35,39,55,0,406,10.4
Joseph Williams,190753,WR,COLORADO,10,67.3,23,143,1,47,37,55,4,489,13.2
Jeff Caldwell,154188,WR,CINCINNATI,12,58.2,25,138,0,40,32,55,6,478,14.9
Jmariyae Robinson,164812,WR,MO STATE,11,72.7,22,230,0,52,40,55,6,536,13.4
Shazz Preston,163610,WR,TULANE,13,76.4,28,319,0,69,42,55,4,719,17.1
Emmett Johnson,156473,HB,NEBRASKA,12,85.2,16,238,0,56,46,54,3,370,8.0
Kenyon Sadiq,174132,TE,OREGON,12,77.8,26,264,1,30,42,54,8,509,12.1
Max Klare,162884,TE,OHIO STATE,12,77.4,21,260,1,39,41,53,2,420,10.2
JoJo Bermudez,164134,WR,TEMPLE,12,71.7,26,306,1,38,38,53,4,500,13.2
Carnell Tate,170273,WR,OHIO STATE,9,83.0,29,260,0,57,44,53,8,793,18.0
Hayden Eligon II,183694,WR,NWESTERN,11,64.2,23,256,0,38,34,53,3,476,14.0
Andrew Marsh,198804,WR,MICHIGAN,12,79.2,28,222,0,69,42,53,3,641,15.3
Isaiah Horton,162735,WR,ALABAMA,13,73.6,26,103,0,37,39,53,8,483,12.4
Taz Reddicks,173734,WR,OREGON ST,10,56.6,19,265,0,37,30,53,0,391,13.0
Sean Brown,111094,WR,CHARLOTTE,12,69.2,22,136,0,46,36,52,1,508,14.1
Jackson Canaan,128321,TE,S JOSE ST,12,63.5,18,285,0,44,33,52,0,315,9.5
Terrell Anderson,183348,WR,NC STATE,12,73.1,27,248,0,75,38,52,5,633,16.7
Hudson Clement,173172,WR,ILLINOIS,12,63.5,25,187,1,27,33,52,3,406,12.3
Cade Harris,157896,WR,AIR FORCE,12,67.3,21,101,0,74,35,52,2,584,16.7
Nic Trujillo,175742,WR,LA MONROE,8,44.2,15,209,0,52,23,52,4,368,16.0
Trayvon Rudolph,130577,WR,TOLEDO,12,73.1,23,316,0,58,38,52,2,423,11.1
Nyck Harbor,175923,WR,S CAROLINA,11,57.7,22,289,1,80,30,52,6,618,20.6
Donte Lee Jr.,184692,WR,LIBERTY,12,59.6,26,206,0,62,31,52,5,566,18.3
Landon Ellis,170902,WR,JAMES MAD,12,67.3,30,197,0,62,35,52,5,615,17.6
Mikey Matthews,174168,WR,UCLA,12,63.5,17,324,1,37,33,52,2,348,10.5
Caleb Coombs,145277,WR,JVILLE ST,12,69.2,17,196,0,21,36,52,0,272,7.6
Benjamin Brahmer,174660,TE,IOWA STATE,12,72.5,25,193,0,27,37,51,6,446,12.1
Waden Charles,199385,WR,UCF,12,51.0,15,323,0,30,26,51,0,290,11.2
Collin Dixon,175954,WR,ILLINOIS,12,64.7,23,187,0,61,33,51,5,538,16.3
Caleb Goodie Sr.,173459,WR,CINCINNATI,11,56.9,19,138,1,82,29,51,2,480,16.6
Donovan Brown,158293,WR,S DIEGO ST,12,58.8,18,284,0,52,30,51,2,479,16.0
Cameron Dorner,187361,WR,N TEXAS,12,86.3,35,251,0,77,44,51,6,769,17.5
Josh Manning,124519,WR,MISSOURI,12,56.9,20,229,0,34,29,51,2,318,11.0
De'Andre Tamarez,166545,WR,MARSHALL,12,62.7,22,214,0,44,32,51,2,395,12.3
Donnie Gray,145035,WR,UMASS,12,52.9,15,216,0,41,27,51,0,260,9.6
EJ Horton Jr.,121734,WR,PURDUE,11,54.0,17,273,0,28,27,50,1,289,10.7
Chamon Metayer,144230,TE,ARIZONA ST,12,76.0,20,110,1,27,38,50,4,375,9.9
Bryson Graves,175806,WR,COAST CAR,12,54.0,9,141,1,24,27,50,2,212,7.9
J. Michael Sturdivant,146288,WR,FLORIDA,12,54.0,20,163,0,57,27,50,3,411,15.2
Wondame Davis Jr.,188310,WR,UTEP,11,50.0,18,330,0,75,25,50,6,606,24.2
Brody Foley,156394,TE,TULSA,11,74.0,24,320,0,72,37,50,7,533,14.4
Sahmir Hagans,143854,WR,DUKE,12,70.0,19,154,2,33,35,50,6,425,12.1
Brett Eskildsen,191299,WR,IOWA STATE,12,60.0,20,193,0,75,30,50,5,526,17.5
Cayden Lee,172521,WR,OLE MISS,13,70.0,22,226,1,62,35,50,3,546,15.6
Malik Benson,169698,WR,OREGON,13,72.0,24,264,0,64,36,50,6,645,17.9
Bryce Bohanon,144404,WR,TULANE,10,63.3,21,319,0,42,31,49,2,417,13.5
Jake Thaw,129600,WR,DELAWARE,10,63.3,16,151,1,51,31,49,3,359,11.6
Aaron Anderson,157010,WR,LSU,9,67.3,21,211,0,39,33,49,0,398,12.1
Noah Rogers,170266,WR,NC STATE,12,63.3,21,248,0,48,31,49,2,404,13.0
DeAndre Moore Jr.,173164,WR,TEXAS,11,77.6,25,311,0,46,38,49,4,532,14.0
J'Mari Taylor,150482,HB,VIRGINIA,12,79.6,11,335,0,25,39,49,0,217,5.6
Lance Mason,127157,TE,WISCONSIN,12,61.2,20,349,0,45,30,49,4,398,13.3
Dae'Quan Wright,157645,TE,OLE MISS,13,69.4,26,226,1,64,34,49,4,553,16.3
Hunter Tipton,183948,TE,MIDDLE TN,12,79.6,21,224,2,37,39,49,2,411,10.5
Vinny Anthony II,158687,WR,WISCONSIN,12,63.3,19,349,0,67,31,49,1,391,12.6
CJ Daniels,123874,WR,MIAMI FL,10,77.1,20,220,0,47,37,48,7,420,11.4
Jett Carpenter,141520,TE,NEVADA,12,72.9,16,239,0,44,35,48,2,374,10.7
