player,player_id,position,team_name,player_game_count,caught_percent,first_downs,franchise_id,fumbles,longest,receptions,targets,touchdowns,yards,yards_per_reception
Richie James,28991,WR,NYG,3,70.0,3,21,0,26,7,10,1,66,9.4
Irvin Charles,28304,WR,NYJ,3,40.0,1,22,0,13,4,10,0,27,6.8
Shi Smith,61643,WR,CAR,3,60.0,5,5,0,19,6,10,1,74,12.3
Dezmon Patmon,48329,WR,IND,3,90.0,5,14,0,50,9,10,1,171,19.0
River Cracraft,47417,WR,MIA,3,60.0,6,17,0,20,6,10,1,86,14.3
Mike Harley Jr.,61423,WR,CLV,3,60.0,4,8,1,19,6,10,0,68,11.3
Penny Hart,13534,WR,SEA,3,50.0,2,29,0,41,5,10,1,84,16.8
Lawrence Cager,34914,TE,NYJ,3,70.0,5,22,0,34,7,10,1,129,18.4
Kevin Kassis,45382,WR,SEA,3,66.7,2,29,0,13,6,9,0,27,4.5
Shemar Bridges,154081,WR,BLT,3,66.7,4,3,0,38,6,9,1,78,13.0
Danny Gray,121926,WR,SF,3,44.4,3,28,0,76,4,9,1,123,30.8
Tanner Hudson,66924,TE,NYG,3,88.9,6,21,0,22,8,9,1,74,9.3
Kendall Hinton,34045,WR,DEN,3,33.3,2,10,0,24,3,9,1,53,17.7
Brittain Brown,40399,HB,LV,3,77.8,1,23,0,10,7,9,0,37,5.3
Jerome Ford,83601,HB,CLV,2,88.9,3,8,1,18,8,9,1,71,8.9
Austin Trammell,52195,WR,LA,3,88.9,5,26,0,14,8,9,0,83,10.4
Trishton Jackson,41247,WR,MIN,3,55.6,4,18,0,20,5,9,0,71,14.2
Kaylon Geiger,102929,WR,TB,3,66.7,2,30,1,26,6,9,0,54,9.0
Raheem Blackshear,57385,HB,BUF,3,88.9,4,4,0,32,8,9,0,93,11.6
Chris Moore,10741,WR,HST,3,55.6,3,13,0,19,5,9,1,67,13.4
Shane Zylstra,143786,TE,DET,3,66.7,1,11,0,12,6,9,0,36,6.0
Devine Ozigbo,45903,HB,DEN,3,77.8,2,10,0,11,7,9,0,30,4.3
Tyler Goodson,101659,HB,GB,3,88.9,3,12,0,23,8,9,0,60,7.5
JaQuan Hardy,143793,HB,DEN,3,77.8,2,10,0,13,7,9,0,32,4.6
Darrynton Evans,40692,HB,CHI,3,66.7,1,6,0,14,6,9,0,27,4.5
Kirk Merritt,35096,WR,NO,3,75.0,2,20,0,16,6,8,1,40,6.7
Antonio Williams,40197,HB,NYG,3,100.0,4,21,0,12,8,8,0,45,5.6
Willie Snead IV,8999,WR,SF,2,62.5,4,28,0,21,5,8,0,61,12.2
Garrett Wilson,97405,WR,NYJ,3,75.0,3,22,0,15,6,8,0,52,8.7
Gunner Olszewski,95015,WR,PIT,3,75.0,4,25,0,25,6,8,1,69,11.5
Jody Fortson,94384,TE,KC,2,87.5,3,16,0,14,7,8,2,45,6.4
Simi Fehoko,84424,WR,DAL,3,62.5,5,9,0,12,5,8,2,37,7.4
Khalil Shakir,84140,WR,BUF,3,100.0,8,4,0,25,8,8,0,151,18.9
Hassan Haskins,83701,HB,TEN,3,100.0,3,31,0,18,8,8,0,53,6.6
Zamir White,83665,HB,LV,4,75.0,1,23,0,19,6,8,0,31,5.2
Joshua Palmer,62979,WR,LAC,2,37.5,3,27,0,41,3,8,1,75,25.0
Jalen Reagor,61697,WR,PHI,3,62.5,2,24,0,17,5,8,0,43,8.6
Braylon Sanders,61457,WR,MIA,3,50.0,2,17,0,28,4,8,0,52,13.0
Erik Krommenhoek,61056,TE,LAC,3,50.0,1,27,0,19,4,8,0,30,7.5
Chuba Hubbard,57373,HB,CAR,3,50.0,1,5,0,11,4,8,0,21,5.3
Abram Smith,57158,HB,NO,3,62.5,2,20,0,16,5,8,0,33,6.6
DeeJay Dallas,55632,HB,SEA,3,87.5,4,29,0,29,7,8,1,78,11.1
Neil Pau'u,52010,WR,BUF,3,75.0,2,4,0,26,6,8,0,56,9.3
Steven Sims,48341,WR,PIT,3,87.5,1,25,0,9,7,8,1,34,4.9
Christian Kirk,47546,WR,JAX,1,62.5,3,15,0,22,5,8,0,54,10.8
Ja'Marcus Bradley,27003,WR,CLV,3,62.5,2,8,0,17,5,8,0,41,8.2
Brycen Hopkins,47338,TE,LA,2,87.5,2,26,0,11,7,8,0,50,7.1
Noah Togiai,47282,TE,PHI,3,87.5,2,24,0,14,7,8,0,46,6.6
Mike Gesicki,47153,TE,MIA,3,62.5,3,17,0,18,5,8,0,58,11.6
Darrius Shepherd,29347,WR,DEN,3,75.0,3,10,0,28,6,8,0,57,9.5
Cade Johnson,42109,WR,SEA,3,75.0,3,29,0,26,6,8,0,69,11.5
Frank Darby,40988,WR,ATL,3,37.5,2,2,0,35,3,8,0,49,16.3
Jacob Harris,34255,WR,LA,2,62.5,0,26,0,8,5,8,0,28,5.6
David Sills V,34579,WR,NYG,2,75.0,4,21,0,20,6,8,0,57,9.5
Jerreth Sterns,102597,WR,TB,3,75.0,3,30,0,20,6,8,1,64,10.7
Jaylen Warren,98692,HB,PIT,3,100.0,4,25,0,13,7,7,1,54,7.7
Jalen Camp,40986,WR,HST,3,42.9,3,13,0,49,3,7,1,62,20.7
Nick Muse,61079,TE,MIN,3,57.1,3,18,0,14,4,7,0,40,10.0
Jake Ferguson,61081,TE,DAL,3,100.0,4,9,0,24,7,7,0,76,10.9
Brandon Smith,61327,WR,DAL,3,85.7,5,9,0,40,6,7,1,118,19.7
Nico Collins,61441,WR,HST,3,57.1,4,13,1,18,4,7,1,48,12.0
Miller Forristall,47378,TE,CLV,3,42.9,3,8,0,11,3,7,1,24,8.0
Keaontay Ingram,77761,HB,ARZ,3,71.4,3,1,0,21,5,7,0,46,9.2
Snoop Conner,99163,HB,JAX,4,85.7,2,15,0,10,6,7,0,24,4.0
Derek Wright,101347,WR,CAR,3,71.4,4,5,0,32,5,7,0,84,16.8
Treylon Burks,99218,WR,TEN,3,57.1,2,31,0,14,4,7,1,37,9.3
Marcus Johnson,11074,WR,SF,3,57.1,3,28,1,18,4,7,0,48,12.0
Kalif Raymond,11028,WR,DET,3,57.1,2,11,0,45,4,7,0,62,15.5
Rashard Higgins,10806,WR,CAR,3,71.4,2,5,0,9,5,7,1,33,6.6
Tyler Conklin,47124,TE,NYJ,2,71.4,2,22,0,20,5,7,0,50,10.0
Kylen Granson,40630,TE,IND,3,71.4,2,14,0,23,5,7,0,53,10.6
Chigoziem Okonkwo,84000,TE,TEN,3,71.4,2,31,0,10,5,7,1,33,6.6
Ryquell Armstead,45810,HB,JAX,4,57.1,0,15,0,6,4,7,0,16,4.0
Jeremy Ruckert,84029,TE,NYJ,3,85.7,3,22,0,8,6,7,1,24,4.0
Daniel Bellinger,84041,TE,NYG,3,85.7,3,21,0,25,6,7,0,52,8.7
Jake Kumerow,9883,WR,BUF,3,71.4,2,4,1,20,5,7,0,56,11.2
Amon-Ra St. Brown,84470,WR,DET,2,71.4,4,11,0,20,5,7,0,63,12.6
Calvin Jackson Jr.,84508,WR,NYJ,3,57.1,2,22,0,6,4,7,2,19,4.8
Landen Akers,42212,WR,LA,3,42.9,2,26,0,21,3,7,0,32,10.7
Tyler Snead,90863,WR,PIT,3,71.4,2,25,0,9,5,7,1,27,5.4
Brandon Johnson,40666,WR,DEN,3,71.4,4,10,0,40,5,7,0,75,15.0
Jesper Horsted,91465,TE,LV,4,100.0,4,23,0,30,7,7,0,108,15.4
Britain Covey,32933,WR,PHI,3,28.6,0,24,0,6,2,7,0,11,5.5
Chris Conley,9509,WR,HST,3,57.1,1,13,0,10,4,7,0,21,5.3
Jared Bernhardt,156149,WR,ATL,3,71.4,5,2,0,34,5,7,1,102,20.4
David Bell,97989,WR,CLV,2,85.7,5,8,0,22,6,7,0,82,13.7
Myron Mitchell,100887,WR,MIN,3,71.4,3,18,0,21,5,7,0,55,11.0
Daurice Fountain,48181,WR,KC,3,85.7,4,16,0,29,6,7,0,87,14.5
Miles Boykin,48209,WR,PIT,3,85.7,5,25,0,29,6,7,0,67,11.2
Ross Dwelley,20994,TE,SF,3,100.0,4,28,0,30,7,7,0,83,11.9
Tanner Gentry,12170,WR,BUF,3,42.9,0,4,0,6,3,7,0,16,5.3
Jauan Jennings,48027,WR,SF,3,71.4,1,28,0,26,5,7,0,41,8.2
Jontre Kirklin,55630,WR,ARZ,3,42.9,2,1,0,15,3,7,2,23,7.7
Deon Jackson,57189,HB,IND,3,85.7,2,14,0,26,6,7,0,47,7.8
Malik Davis,57196,HB,DAL,3,71.4,0,9,0,9,5,7,0,27,5.4
Connor Heyward,57301,TE,PIT,3,71.4,1,25,0,16,5,7,0,30,6.0
Trent Taylor,11932,WR,CIN,3,85.7,4,7,0,36,6,7,0,106,17.7
DJ Turner,47663,WR,LV,4,85.7,5,23,0,34,6,7,1,93,15.5
Kevin Shaa,84250,WR,CHI,3,50.0,2,6,0,20,3,6,0,42,14.0
DeVante Parker,9447,WR,NE,2,50.0,1,19,0,17,3,6,0,26,8.7
Damiere Byrd,9964,WR,ATL,3,66.7,3,2,0,20,4,6,0,69,17.3
Marvin Hall,11440,WR,JAX,2,33.3,1,15,1,17,2,6,0,30,15.0
Zay Jones,11792,WR,JAX,2,50.0,3,15,0,32,3,6,0,59,19.7
Curtis Samuel,11795,WR,WAS,2,66.7,1,32,0,8,4,6,0,24,6.0
Giovanni Ricci,13756,TE,CAR,3,100.0,4,5,0,21,6,6,0,65,10.8
Chris Evans,27303,HB,CIN,3,100.0,0,7,0,9,6,6,0,25,4.2
Michael Pittman Jr.,29049,WR,IND,2,83.3,2,14,0,17,5,6,0,59,11.8
Jalen Guyton,34164,WR,LAC,3,83.3,4,27,0,38,5,6,0,70,14.0
John Kelly Jr.,34761,HB,CLV,3,66.7,1,8,0,10,4,6,0,24,6.0
Armani Rogers,40034,TE,WAS,3,83.3,2,32,0,15,5,6,0,33,6.6
Trevon Bradford,40116,WR,LAC,3,100.0,2,27,0,20,6,6,0,55,9.2
Joe Reed,40221,WR,LAC,2,66.7,2,27,0,41,4,6,1,61,15.3
Patrick Taylor,40448,HB,GB,3,50.0,0,12,0,7,3,6,0,17,5.7
Tony Jones Jr.,40498,HB,NO,3,100.0,3,20,0,20,6,6,0,45,7.5
Seth Green,40668,TE,HST,3,66.7,2,13,0,24,4,6,0,40,10.0
Khalil Herbert,41668,HB,CHI,3,66.7,2,6,0,14,4,6,0,27,6.8
Kenny Yeboah,42196,TE,NYJ,3,66.7,2,22,0,13,4,6,0,31,7.8
Luke Farrell,42353,TE,JAX,4,100.0,2,15,1,27,6,6,0,68,11.3
Trayveon Williams,45775,HB,CIN,3,100.0,3,7,0,20,6,6,0,55,9.2
Josiah Deguara,47034,TE,GB,3,50.0,2,12,0,11,3,6,0,23,7.7
Thaddeus Moss,47191,TE,CIN,3,66.7,2,7,0,17,4,6,0,40,10.0
Scott Miller,47481,WR,TB,3,33.3,1,30,0,15,2,6,0,14,7.0
Cameron Batson,47669,WR,ATL,3,83.3,2,2,0,21,5,6,0,28,5.6
Marquez Valdes-Scantling,47809,WR,KC,2,50.0,2,16,0,11,3,6,0,25,8.3
Ray-Ray McCloud III,47895,WR,SF,3,83.3,2,28,1,39,5,6,1,73,14.6
Jaylon Moore,48012,WR,NYG,3,66.7,1,21,0,10,4,6,0,28,7.0
Anthony Firkser,51837,TE,ATL,3,66.7,4,2,0,39,4,6,0,81,20.3
Colby Parkinson,52266,TE,SEA,3,66.7,2,29,1,20,4,6,0,43,10.8
Bryant Koback,57266,HB,MIN,3,66.7,0,18,0,9,4,6,0,21,5.3
Tayon Fleet-Davis,57290,HB,KC,3,50.0,0,16,0,11,3,6,0,14,4.7
Kennedy Brooks,57371,HB,PHI,3,66.7,1,24,0,4,4,6,1,11,2.8
Austin Allen,60970,TE,NYG,3,100.0,4,21,0,18,6,6,1,59,9.8
Cole Kmet,60995,TE,CHI,2,83.3,4,6,0,24,5,6,1,67,13.4
Quintin Morris,61182,TE,BUF,3,66.7,2,4,0,29,4,6,0,55,13.8
Lynn Bowden Jr.,61361,WR,MIA,3,66.7,3,17,0,39,4,6,2,94,23.5
Jaelon Darden,61522,WR,TB,3,50.0,1,30,0,23,3,6,1,32,10.7
Jared Scott,61842,TE,CAR,2,33.3,2,5,0,10,2,6,0,19,9.5
Dai'Jean Dixon,63748,WR,NO,3,66.7,3,20,0,17,4,6,0,38,9.5
Montrell Washington,64310,WR,DEN,3,66.7,1,10,0,19,4,6,0,33,8.3
Leddie Brown,77766,HB,LAC,3,100.0,1,27,0,12,6,6,0,28,4.7
Jermar Jefferson,83740,HB,DET,3,83.3,1,11,0,3,5,6,0,4,0.8
Pat Freiermuth,84085,TE,PIT,2,83.3,3,25,0,32,5,6,0,80,16.0
John Hightower,84142,WR,PHI,2,100.0,4,24,0,19,6,6,0,59,9.8
Deven Thompkins,84480,WR,TB,3,83.3,3,30,0,34,5,6,0,52,10.4
JJ Howland,106640,TE,TB,3,66.7,2,30,0,46,4,6,0,88,22.0
Ra'Shaun Henry,109832,WR,CAR,3,33.3,1,5,0,12,2,6,0,15,7.5
Marquez Callaway,42295,WR,NO,3,100.0,4,20,0,24,5,5,0,84,16.8
Chris Olave,84355,WR,NO,3,80.0,2,20,0,20,4,5,1,51,12.8
Antonio Gibson,78050,HB,WAS,2,80.0,2,32,0,22,4,5,0,39,9.8
D'vonte Price,55158,HB,IND,3,80.0,0,14,0,7,4,5,0,11,2.8
Kene Nwangwu,40547,HB,MIN,3,80.0,2,18,0,11,4,5,0,26,6.5
Josh Oliver,47083,TE,BLT,3,100.0,2,3,0,24,5,5,0,58,11.6
Brevin Jordan,77887,TE,HST,3,80.0,0,13,0,7,4,5,0,19,4.8
Austin Walter,45038,HB,LV,4,80.0,1,23,1,10,4,5,0,13,3.3
Dontario Drummond,98738,WR,DAL,3,60.0,2,9,0,22,3,5,0,38,12.7
Bernhard Seikovits,143797,TE,ARZ,3,80.0,1,1,0,13,4,5,0,26,6.5
Jaret Patterson,77745,HB,WAS,3,100.0,1,32,0,18,5,5,0,47,9.4
Diontae Johnson,33441,WR,PIT,2,60.0,3,25,0,38,3,5,0,71,23.7
Raleigh Webb,22373,WR,BLT,3,80.0,3,3,0,38,4,5,1,88,22.0
Albert Okwuegbunam,41933,TE,DEN,2,80.0,1,10,0,26,4,5,0,32,8.0
Stanley Morgan,48110,WR,CIN,3,40.0,1,7,0,32,2,5,0,42,21.0
Zach Pascal,12303,WR,PHI,2,60.0,3,24,0,32,3,5,0,56,18.7
Daylen Baldwin,64309,WR,CLV,2,60.0,3,8,0,12,3,5,0,25,8.3
Josh Gordon,7618,WR,KC,3,20.0,1,16,0,10,1,5,0,10,10.0
Reggie Roberson Jr.,61815,WR,TEN,2,80.0,2,31,0,19,4,5,0,47,11.8
Royce Freeman,45747,HB,HST,3,100.0,1,13,0,18,5,5,0,42,8.4
Quez Watkins,61664,WR,PHI,2,80.0,2,24,0,28,4,5,0,51,12.8
Corey Coleman,10649,WR,KC,3,40.0,1,16,0,14,2,5,0,20,10.0
David Njoku,11784,TE,CLV,2,80.0,2,8,0,20,4,5,0,41,10.3
Wan'Dale Robinson,101735,WR,NYG,3,80.0,0,21,0,4,4,5,0,1,0.3
Tommy Tremble,84025,TE,CAR,3,80.0,1,5,0,8,4,5,0,27,6.8
Kawaan Baker,61639,WR,NO,3,80.0,2,20,0,26,4,5,0,44,11.0
Kenyan Drake,10707,HB,LV,3,100.0,1,23,0,14,5,5,0,27,5.4
KJ Hamler,61590,WR,DEN,1,60.0,1,10,0,7,3,5,0,18,6.0
Jeff Smith,48055,WR,NYJ,3,80.0,4,22,0,20,4,5,1,61,15.3
Travis Fulgham,48023,WR,GB,3,40.0,1,12,0,16,2,5,0,27,13.5
Charleston Rambo,61569,WR,CAR,3,60.0,2,5,0,15,3,5,0,30,10.0
Reggie Bonnafon,47542,HB,WAS,3,80.0,1,32,0,13,4,5,1,38,9.5
Isaiah Zuber,26884,WR,LV,4,40.0,1,23,0,7,2,5,0,11,5.5
KaVontae Turpin,47658,WR,DAL,3,60.0,2,9,0,8,3,5,0,20,6.7
Lucas Krull,83962,TE,NO,2,80.0,1,20,0,9,4,5,0,24,6.0
Travis Homer,45859,HB,SEA,3,100.0,2,29,0,25,5,5,0,48,9.6
Sage Surratt,55450,TE,LAC,2,80.0,3,27,0,10,4,5,0,29,7.3
Phillip Lindsay,12660,HB,IND,3,60.0,0,14,0,10,3,5,0,14,4.7
Tyler Badie,83714,HB,BLT,3,80.0,1,3,0,9,4,5,1,14,3.5
Cody White,61448,WR,PIT,3,80.0,3,25,0,10,4,5,0,19,4.8
Tarik Black,61442,WR,NYJ,2,80.0,2,22,0,18,4,5,0,47,11.8
Stevie Scott III,83680,HB,DEN,2,60.0,0,10,0,7,3,5,0,10,3.3
Dennis Houston,61295,WR,DAL,3,60.0,2,9,0,18,3,5,0,43,14.3
Curtis Hodges,61137,TE,WAS,1,60.0,0,32,0,5,3,5,0,11,3.7
Cade Otton,61071,TE,TB,3,60.0,2,30,0,30,3,5,0,47,15.7
Phillip Dorsett,9462,WR,HST,3,100.0,4,13,0,32,5,5,0,66,13.2
Rachaad White,131633,HB,TB,3,80.0,1,30,1,16,4,5,0,32,8.0
Devin Funchess,9474,TE,DET,2,100.0,3,11,0,9,5,5,1,23,4.6
Eric Saubert,11929,TE,DEN,3,100.0,2,10,0,14,5,5,1,37,7.4
Joshua Kelley,13750,HB,LAC,3,80.0,2,27,0,11,4,5,0,29,7.3
Craig Reynolds,94383,HB,DET,3,100.0,2,11,0,7,5,5,0,23,4.6
Salvon Ahmed,57472,HB,MIA,3,80.0,1,17,0,28,4,5,0,26,6.5
Terry Godwin II,47946,WR,TEN,2,80.0,2,31,0,12,4,5,0,31,7.8
Willie Johnson,41116,WR,JAX,3,60.0,3,15,0,24,3,5,0,53,17.7
Mike Thomas,10840,WR,CIN,2,40.0,1,7,0,12,2,5,0,18,9.0
Cody Hollister,12052,WR,TEN,2,40.0,1,31,0,11,2,5,0,20,10.0
John Lovett,57157,HB,CAR,3,80.0,2,5,0,19,4,5,0,36,9.0
Larry Rountree III,57308,HB,LAC,3,75.0,0,27,0,7,3,4,0,12,4.0
Tyler Kroft,9518,TE,SF,3,75.0,2,28,0,19,3,4,0,42,14.0
Mohamed Sanu,7084,WR,MIA,3,75.0,1,17,0,26,3,4,0,39,13.0
JaMycal Hasty,25582,HB,SF,3,75.0,2,28,0,13,3,4,1,26,8.7
Rex Burkhead,7971,HB,HST,2,100.0,1,13,1,4,4,4,0,12,3.0
J.J. Taylor,25512,HB,NE,3,75.0,1,19,0,12,3,4,0,33,11.0
Gary Brightwell,57133,HB,NYG,2,75.0,1,21,0,11,3,4,0,23,7.7
Noah Fant,42388,TE,SEA,3,75.0,1,29,0,17,3,4,0,17,5.7
Dante Pettis,48113,WR,CHI,3,100.0,3,6,0,25,4,4,1,62,15.5
Marcus Kemp,12137,WR,NYG,2,25.0,1,21,0,17,1,4,0,17,17.0
Cedrick Wilson Jr.,48170,WR,MIA,3,100.0,3,17,0,16,4,4,0,45,11.3
Kyle Philips,84463,WR,TEN,3,25.0,1,31,0,11,1,4,0,11,11.0
Connor Wedington,52267,WR,HST,3,75.0,1,13,0,7,3,4,0,12,4.0
Terry McLaurin,48229,WR,WAS,2,75.0,2,32,0,18,3,4,0,43,14.3
Darnell Mooney,48236,WR,CHI,3,75.0,1,6,0,26,3,4,0,37,12.3
Travis Kelce,7844,TE,KC,2,75.0,2,16,0,19,3,4,0,42,14.0
Dillon Stoner,48304,WR,LV,1,50.0,0,23,0,8,2,4,0,14,7.0
De'Michael Harris,84418,WR,IND,2,75.0,2,14,0,12,3,4,0,29,9.7
Derrick Gore,32342,HB,KC,2,50.0,0,16,0,6,2,4,0,7,3.5
Kevin Austin Jr.,84345,WR,JAX,4,25.0,1,15,0,21,1,4,0,21,21.0
Deon Yelder,29556,TE,ARZ,1,50.0,1,1,0,16,2,4,0,18,9.0
Jacques Patrick,45704,HB,CIN,3,100.0,1,7,0,31,4,4,0,49,12.3
Cole Fotheringham,84070,TE,LV,4,25.0,1,23,0,20,1,4,0,20,20.0
Derrick Deese Jr.,84043,TE,DET,3,25.0,0,11,0,9,1,4,0,9,9.0
Raymond Calais,45828,HB,LA,2,50.0,1,26,0,8,2,4,0,10,5.0
Jake Funk,45835,HB,LA,3,75.0,1,26,0,10,3,4,0,14,4.7
Michael Jacobson,143812,TE,IND,3,50.0,2,14,0,12,2,4,1,20,10.0
Jordan Veasy,38435,WR,LV,1,50.0,1,23,0,10,2,4,0,16,8.0
Tyler Allgeier,83639,HB,ATL,3,100.0,1,2,0,6,4,4,1,14,3.5
Qadree Ollison,45934,HB,ATL,3,50.0,1,2,0,12,2,4,0,9,4.5
Preston Williams,38855,WR,MIA,3,75.0,1,17,0,9,3,4,0,22,7.3
Nathan Cottrell,45980,HB,JAX,1,100.0,2,15,0,27,4,4,1,35,8.8
Kevin Harris,99141,HB,NE,3,75.0,1,19,0,8,3,4,0,13,4.3
Alec Pierce,78038,WR,IND,3,75.0,2,14,0,18,3,4,0,36,12.0
Matt Sokol,47123,TE,NE,3,100.0,0,19,0,9,4,4,0,24,6.0
Nelson Agholor,9453,WR,NE,2,75.0,3,19,0,45,3,4,0,65,21.7
