player,player_id,position,team_name,player_game_count,attempts,completion_percent,completions,first_downs,franchise_id,interceptions,qb_rating,sacks,touchdowns,yards,ypa
Taylen Green,145996,QB,ARKANSAS,12,363,60.3,219,143,111,9,86.2,31,13,2805,7.7
Hank Bachmeier,101284,QB,WAKE,12,358,62.3,223,146,339,10,87.2,41,16,2576,7.2
Jordan McCloud,101058,QB,TEXAS ST,12,357,69.5,248,151,314,12,107.2,14,29,2923,8.2
Alonza Barnett III,156710,QB,JAMES MAD,12,355,60.0,213,130,197,4,102.2,34,26,2591,7.3
Connor Bazelak,99135,QB,BOWL GREEN,12,355,67.0,238,131,122,5,97.5,26,15,2669,7.5
Jake Retzlaff,70874,QB,BYU,12,349,57.6,201,145,128,10,90.6,16,20,2793,8.0
John Mateer,158516,QB,WASH STATE,12,348,64.1,223,159,341,7,112.4,33,29,3136,9.0
Avery Johnson,173108,QB,KANSAS ST,12,344,58.1,200,129,199,9,91.3,9,22,2508,7.3
Will Howard,122599,QB,OHIO STATE,13,343,72.9,250,146,260,9,118.5,11,29,3164,9.2
Alan Bowman,77679,QB,OKLA STATE,11,341,59.8,204,120,262,12,83.8,7,17,2444,7.2
Tucker Gleason,122475,QB,TOLEDO,11,337,61.7,208,122,316,7,96.9,15,22,2446,7.3
Brayden Fowler-Nicolosi,157207,QB,COLO STATE,12,335,61.5,206,104,144,7,87.9,9,13,2441,7.3
Nico Iamaleava,174728,QB,TENNESSEE,13,335,63.6,213,137,307,5,100.3,30,19,2617,7.8
Maddux Madsen,163379,QB,BOISE ST,12,334,61.7,206,141,120,3,102.5,9,21,2552,7.6
Kevin Jennings,158272,QB,SMU,13,332,65.4,217,135,287,10,101.1,15,20,2953,8.9
Brett Gabbert,97404,QB,MIAMI OH,12,331,57.1,189,124,221,10,91.0,22,21,2605,7.9
Danny O'Neil,184200,QB,S DIEGO ST,11,330,62.7,207,107,284,6,86.5,25,12,2187,6.6
Quinn Ewers,127253,QB,TEXAS,11,329,67.5,222,129,311,8,105.2,20,25,2505,7.6
Luke Altmyer,146802,QB,ILLINOIS,12,328,60.4,198,134,187,5,99.8,29,21,2551,7.8
Spencer Petras,82136,QB,UTAH ST,9,326,65.6,214,108,329,11,89.7,12,17,2315,7.1
Riley Leonard,143862,QB,NOTRE DAME,13,326,66.6,217,130,258,6,96.4,14,17,2283,7.0
Aidan Chiles,173727,QB,MICH STATE,12,324,59.3,192,113,223,11,81.8,27,13,2415,7.5
Jacolby Criswell,122830,QB,N CAROLINA,11,322,57.5,185,122,245,6,89.4,24,15,2450,7.6
Kurtis Rourke,97998,QB,INDIANA,12,322,68.9,222,155,190,5,122.5,20,29,3042,9.4
Caden Veltkamp,156642,QB,W KENTUCKY,11,321,67.0,215,125,346,10,102.2,20,22,2654,8.3
Anthony Colandrea,170131,QB,VIRGINIA,11,319,61.4,196,109,335,11,80.1,39,13,2116,6.6
Payton Thorne,101629,QB,AUBURN,11,319,62.4,199,123,115,9,99.7,27,21,2713,8.5
C.J. Ogbonna,149182,QB,BUFFALO,12,318,56.9,181,103,126,5,92.2,20,19,2239,7.0
Jalen Kitna,146688,QB,UAB,8,317,61.8,196,96,321,11,86.1,21,17,2209,7.0
Brendon Lewis,131687,QB,NEVADA,12,315,67.0,211,119,239,7,95.9,22,16,2290,7.3
Sawyer Robertson,146839,QB,BAYLOR,11,315,62.2,196,136,118,7,106.8,15,26,2613,8.3
Will Rogers,124184,QB,WASHINGTON,11,315,69.8,220,120,340,7,98.4,16,14,2458,7.8
Gio Lopez,172309,QB,S ALABAMA,11,311,65.9,205,122,288,5,102.8,15,17,2556,8.2
Drew Allar,164157,QB,PENN STATE,13,307,70.7,217,151,266,5,111.7,15,18,2795,9.1
Evan Simon,129906,QB,TEMPLE,9,307,58.3,179,95,306,9,81.8,26,15,1997,6.5
Keyone Jenkins,170403,QB,FIU,12,304,61.8,188,120,166,8,101.9,17,22,2560,8.4
Jalon Daniels,122555,QB,KANSAS,12,301,56.8,171,117,198,12,82.3,9,14,2454,8.2
Braedyn Locke,157141,QB,WISCONSIN,10,296,55.4,164,82,349,10,76.1,10,13,1936,6.5
Jack Lausch,162845,QB,NWESTERN,10,296,53.7,159,82,256,8,67.6,22,7,1711,5.8
Christian Veilleux,145086,QB,GA STATE,10,293,57.3,168,101,175,11,78.3,10,13,2062,7.0
Jalen Milroe,146590,QB,ALABAMA,12,291,64.9,189,120,103,10,97.0,18,15,2652,9.1
Brady Cook,124199,QB,MISSOURI,11,290,63.1,183,102,229,2,94.4,20,9,2248,7.8
Eli Holstein,172381,QB,PITTSBURGH,10,290,61.7,179,117,268,7,95.0,21,17,2226,7.7
Sam Leavitt,175465,QB,ARIZONA ST,11,288,62.5,180,131,110,5,106.6,15,21,2441,8.5
Hayden Wolff,98362,QB,W MICHIGAN,12,288,67.0,193,108,347,7,99.7,21,17,2225,7.7
Diego Pavia,156927,QB,VANDERBILT,12,277,59.2,164,112,333,4,97.9,15,17,2130,7.7
CJ Bailey,183349,QB,NC STATE,10,276,64.1,177,110,248,9,91.8,20,14,2183,7.9
Garrett Greene,123420,QB,W VIRGINIA,10,276,58.3,161,116,343,11,79.5,22,13,1968,7.1
Ben Wooldridge,82115,QB,LA LAFAYET,10,274,66.8,183,119,207,5,107.2,9,17,2390,8.7
Evan Bullock,170452,QB,LA TECH,10,274,66.4,182,92,208,2,100.6,34,14,1917,7.0
Walker Eget,146170,QB,S JOSE ST,10,273,56.4,154,96,285,9,82.6,4,11,2217,8.1
Ashton Daniels,157259,QB,STANFORD,11,272,62.5,170,101,300,12,74.1,20,10,1700,6.3
Ethan Vasko,163817,QB,COAST CAR,12,272,54.4,148,98,141,8,84.7,6,14,2113,7.8
LaNorris Sellers,174326,QB,S CAROLINA,11,267,64.0,171,123,289,7,101.0,29,17,2261,8.5
Davis Bryson,160369,QB,KENNESAW,11,262,55.0,144,68,200,10,63.4,15,6,1495,5.7
Darian Mensah,169984,QB,TULANE,12,262,65.6,172,121,319,5,114.2,16,20,2513,9.6
Kaidon Salter,132046,QB,LIBERTY,11,262,55.7,146,100,206,6,87.9,20,15,1875,7.2
Bryce Archie,156667,QB,USF,11,258,57.4,148,80,327,9,74.2,18,9,1683,6.5
Michael Van Buren Jr.,184764,QB,MISS STATE,9,256,54.7,140,91,227,7,81.3,26,11,1885,7.4
Hunter Watson,183993,QB,SM HOUSTON,11,255,59.6,152,90,281,8,79.1,22,11,1595,6.3
Kirk Francis,173296,QB,TULSA,11,253,58.9,149,76,320,6,79.3,14,9,1587,6.3
Hudson Card,123109,QB,PURDUE,10,250,57.6,144,84,273,7,77.8,20,9,1641,6.6
Ethan Hampton,145858,QB,N ILLINOIS,11,249,57.8,144,88,254,6,83.1,15,12,1601,6.4
Jackson Arnold,173684,QB,OKLAHOMA,10,246,62.6,154,84,261,3,89.3,36,12,1410,5.7
Tyler Huff,142567,QB,JVILLE ST,12,245,59.2,145,96,196,6,89.8,17,11,1979,8.1
Parker Navarro,123758,QB,OHIO,11,241,64.7,156,101,259,10,86.0,14,10,1934,8.0
Haynes King,124329,QB,GA TECH,10,238,71.8,171,91,176,1,108.9,4,11,1900,8.0
Taisun Phommachanh,99577,QB,UMASS,9,235,56.2,132,78,216,6,78.0,22,8,1599,6.8
Skyler Locklear,164027,QB,UTEP,10,234,63.7,149,72,330,6,87.0,14,10,1587,6.8
Evan Svoboda,157664,QB,WYOMING,10,226,49.1,111,59,351,8,59.9,27,5,1318,5.8
Matthew Caldwell,150302,QB,TROY,9,225,63.1,142,85,318,8,88.8,10,13,1601,7.1
Kyron Drones,144506,QB,VA TECH,9,225,60.4,136,72,337,6,85.1,13,10,1561,6.9
Isaac Wilson,183872,QB,UTAH,9,225,56.4,127,69,328,11,71.5,19,10,1506,6.7
Colton Joseph,172283,QB,DOMINION,9,222,59.9,133,93,263,5,89.6,18,11,1625,7.3
Brock Vandagriff,146713,QB,KENTUCKY,11,221,57.0,126,81,202,8,79.6,25,10,1594,7.2
Emmett Brown,157344,QB,S JOSE ST,8,219,57.5,126,78,285,5,95.8,7,16,1625,7.4
Katin Houser,158386,QB,E CAROLINA,8,218,59.6,130,83,156,9,97.2,9,18,1839,8.4
Cam Fancher,145266,QB,FAU,9,212,59.0,125,78,165,6,78.9,24,6,1529,7.2
Hajj-Malik Williams,102348,QB,UNLV,10,208,63.5,132,110,325,4,109.0,19,17,1735,8.3
Gevani McCoy,147609,QB,OREGON ST,9,204,61.3,125,74,265,6,72.4,15,3,1303,6.4
Deshawn Purdie,184271,QB,CHARLOTTE,9,204,50.0,102,68,136,6,85.0,23,10,1822,8.9
Marcel Reed,175940,QB,TEXAS A&M,9,201,60.2,121,88,312,4,96.5,12,12,1575,7.8
Davis Warren,73940,QB,MICHIGAN,8,198,63.6,126,63,222,9,69.9,7,6,1123,5.7
Aidan Armenta,175731,QB,LA MONROE,11,191,53.9,103,57,209,10,69.0,16,9,1286,6.7
Joe Fagnano,104768,QB,UCONN,9,184,56.5,104,64,146,4,106.2,3,18,1480,8.0
Jake Garcia,143941,QB,E CAROLINA,6,182,59.9,109,70,156,12,71.7,15,8,1422,7.8
Nick Evers,158082,QB,UCONN,8,181,54.1,98,52,146,5,66.2,12,5,925,5.1
Braylon Braxton,144442,QB,MARSHALL,10,181,58.6,106,75,214,2,110.7,8,17,1438,7.9
Tommy Ulatowski,163150,QB,KENT STATE,9,176,46.0,81,52,201,8,82.1,28,15,1358,7.7
Cade McNamara,101620,QB,IOWA,8,173,60.1,104,56,192,5,76.2,8,6,1019,5.9
Nate Yarnell,144037,QB,PITTSBURGH,8,168,58.3,98,64,268,5,84.3,17,10,1056,6.3
Tate Rodemaker,122414,QB,SO MISS,8,166,59.6,99,43,296,7,72.9,14,7,983,5.9
Parker Awad,183974,QB,NEW MEX ST,7,164,46.3,76,56,242,4,72.7,17,7,1099,6.7
Cooper Legas,101286,QB,TULSA,9,162,53.7,87,48,320,6,85.5,11,12,1144,7.1
Tommy Castellanos,158433,QB,BOSTON COL,8,161,61.5,99,64,121,5,113.0,18,18,1366,8.5
Joe Labas,144847,QB,C MICHIGAN,6,161,58.4,94,51,134,7,75.9,8,7,1114,6.9
DJ Lagway,184426,QB,FLORIDA,11,161,57.8,93,61,163,7,96.5,12,11,1610,10.0
DJ Uiagalelei,122162,QB,FLORIDA ST,5,158,52.5,83,51,167,6,66.5,10,4,1061,6.7
Zach Gibson,100201,QB,GA STATE,6,151,67.5,102,54,175,2,96.0,14,7,1005,6.7
Donovan Smith,73929,QB,HOUSTON,7,134,64.2,86,40,182,8,67.4,16,4,862,6.4
Byrum Brown,156206,QB,USF,5,132,59.1,78,40,327,0,82.8,16,2,837,6.3
Zeon Chriss-Gremillion,156733,QB,HOUSTON,10,130,63.8,83,46,182,8,66.1,16,4,816,6.3
Jayden Maiava,158135,QB,USC,4,130,60.8,79,47,326,3,90.1,4,7,906,7.0
Ben Gulbranson,131734,QB,OREGON ST,4,129,60.5,78,46,265,4,80.3,5,4,943,7.3
Blake Horvath,162555,QB,NAVY,11,127,57.5,73,50,237,4,112.4,11,13,1261,9.9
Bryson Barnes,131845,QB,UTAH ST,7,126,60.3,76,45,329,6,88.2,6,11,805,6.4
Grayson James,145214,QB,BOSTON COL,5,125,64.0,80,50,121,2,94.8,9,6,902,7.2
Stone Earle,123504,QB,MARSHALL,8,122,54.1,66,39,214,2,82.4,6,7,671,5.5
Jacob Zeno,98014,QB,UAB,4,121,67.8,82,48,321,5,86.1,8,6,819,6.8
Kaden Anderson,127312,QB,WYOMING,9,120,58.3,70,42,351,3,90.2,1,6,958,8.0
Ethan Crawford,173571,QB,SO MISS,8,120,41.7,50,34,296,7,41.7,26,0,841,7.0
Dylan Rizk,174360,QB,UCF,6,119,60.5,72,47,323,2,91.2,5,5,904,7.6
Conner Weigman,158683,QB,TEXAS A&M,6,114,56.1,64,47,312,5,69.2,9,3,815,7.1
Brock Glenn,170335,QB,FLORIDA ST,7,114,44.7,51,35,167,5,54.4,12,4,591,5.2
Santino Marucci,144197,QB,NEW MEX ST,7,112,43.8,49,38,242,5,48.2,7,3,519,4.6
Blake Shapen,122282,QB,MISS STATE,4,109,67.9,74,48,227,1,116.5,11,8,974,8.9
KJ Jefferson,99129,QB,UCF,5,108,59.3,64,42,323,4,96.7,13,7,1012,9.4
Forrest Brock,173260,QB,TEMPLE,3,102,58.8,60,26,306,5,56.0,8,1,539,5.3
Graham Mertz,97994,QB,FLORIDA,5,94,76.6,72,45,163,2,113.4,4,6,791,8.4
Max Brown,157756,QB,CHARLOTTE,5,94,45.7,43,29,136,6,49.1,10,3,561,6.0
Bryson Daily,147303,QB,ARMY,11,92,54.3,50,35,114,4,103.5,4,9,920,10.0
Arch Manning,173162,QB,TEXAS,7,90,67.8,61,39,311,2,126.1,7,9,939,10.4
Grant Wilson,143041,QB,DOMINION,3,88,55.7,49,30,263,3,73.9,12,4,517,5.9
Luke Kromenhoek,183305,QB,FLORIDA ST,6,84,52.4,44,33,167,2,72.6,26,3,502,6.0
Devin Kargman,156913,QB,KENT STATE,4,83,54.2,45,19,201,2,71.1,7,3,435,5.2
Drew Pyne,122910,QB,MISSOURI,6,82,59.8,49,20,229,3,69.0,4,3,396,4.8
Josh Holst,171312,QB,N ILLINOIS,6,82,57.3,47,30,254,1,65.9,4,0,416,5.1
Chandler Fields,97286,QB,LA LAFAYET,6,80,73.8,59,36,207,1,120.4,4,5,792,9.9
Grayson McCall,98002,QB,NC STATE,4,80,66.3,53,30,248,2,86.4,4,3,518,6.5
John Busha,173849,QB,AIR FORCE,6,80,36.3,29,17,101,5,31.8,7,1,410,5.1
T.J. Finley,124093,QB,W KENTUCKY,3,77,64.9,50,26,346,2,76.5,2,1,496,6.4
Michael Hawkins Jr.,184595,QB,OKLAHOMA,6,77,62.3,48,25,261,2,76.5,12,1,536,7.0
Tony Muskett,142933,QB,VIRGINIA,7,77,58.4,45,25,335,3,77.0,7,3,545,7.1
Ryan Browne,174949,QB,PURDUE,8,76,56.6,43,29,273,2,84.9,10,4,531,7.0
Jack Turner,162969,QB,LA TECH,6,76,52.6,40,21,208,2,69.6,4,2,471,6.2
Jadyn Glasser,184670,QB,C MICHIGAN,4,76,53.9,41,21,134,4,57.9,10,2,439,5.8
Maealiuaki Smith,183921,QB,OKLA STATE,4,75,58.7,44,21,262,4,64.7,4,2,487,6.5
Aaron Philo,183222,QB,GA TECH,4,74,51.4,38,25,176,2,69.9,0,1,565,7.6
Kasen Weisman,171910,QB,FAU,5,74,52.7,39,28,165,3,61.5,1,2,416,5.6
Demond Williams Jr.,183648,QB,WASHINGTON,12,73,76.7,56,32,340,0,116.8,16,4,570,7.8
AJ Hairston Jr.,184157,QB,UMASS,4,73,54.8,40,22,216,0,98.0,7,5,480,6.6
Cade McConnell,73935,QB,UTEP,4,71,56.3,40,22,330,3,81.9,5,4,540,7.6
Micah Alejado,184162,QB,HAWAII,3,70,70.0,49,31,180,0,123.8,3,6,585,8.4
John Alan Richter,156999,QB,TOLEDO,5,68,63.2,43,21,316,0,104.8,5,4,497,7.3
Tyler Van Dyke,122225,QB,WISCONSIN,3,68,63.2,43,22,349,0,85.5,4,1,422,6.2
Jacurri Brown,156344,QB,UCF,6,68,51.5,35,24,323,4,49.8,5,1,398,5.9
Zach Pyron,156309,QB,GA TECH,5,67,52.2,35,25,176,3,62.3,4,2,409,6.1
Mike Wright Jr.,124366,QB,NWESTERN,3,66,57.6,38,24,256,1,66.1,0,0,354,5.4
Cameron Rising,77663,QB,UTAH,3,66,51.5,34,26,328,3,96.5,3,7,555,8.4
Jase Bauer,145714,QB,SM HOUSTON,7,65,61.5,40,17,281,1,76.7,4,2,304,4.7
Goose Crowder,144781,QB,TROY,4,63,68.3,43,29,318,0,121.6,3,5,547,8.7
Tyriq Starks,156514,QB,FAU,4,63,61.9,39,26,165,2,108.6,5,6,551,8.7
MJ Morris,157404,QB,MARYLAND,6,61,59.0,36,18,215,5,68.3,9,5,350,5.7
Trexler Ivey,122184,QB,CHARLOTTE,4,59,57.6,34,17,136,2,76.0,2,3,326,5.5
Tyler Jefferson,171233,QB,C MICHIGAN,7,58,46.6,27,19,134,1,54.2,8,0,286,4.9
Noah Kim,129623,QB,COAST CAR,7,56,53.6,30,13,141,1,87.9,3,4,333,5.9
Nicco Marchiol,157363,QB,W VIRGINIA,7,56,66.1,37,20,343,2,104.3,8,5,434,7.8
Bishop Davenport,163426,QB,S ALABAMA,5,56,58.9,33,17,288,0,81.9,2,1,333,5.9
General Booty,71008,QB,LA MONROE,5,55,52.7,29,12,209,2,66.2,5,2,306,5.6
Preston Stone,124716,QB,SMU,6,53,60.4,32,23,287,1,109.3,3,5,424,8.0
Cutter Boley,184630,QB,KENTUCKY,4,53,49.1,26,14,202,4,50.7,7,2,338,6.4
JP Pickles,183996,QB,UTEP,3,52,55.8,29,16,330,1,57.6,6,0,213,4.1
Aidan Warner,177520,QB,FLORIDA,4,52,40.4,21,13,163,3,30.0,4,0,228,4.4
Tucker Kilcrease,156863,QB,TROY,6,51,54.9,28,21,318,1,90.1,8,3,377,7.4
Jack Tuttle,83580,QB,MICHIGAN,2,50,60.0,30,14,222,2,67.6,6,1,306,6.1
Nick Poulos,188474,QB,OHIO,5,49,44.9,22,21,259,1,67.6,3,2,271,5.5
Elijah Brown,183276,QB,STANFORD,3,48,58.3,28,13,300,3,62.3,8,2,274,5.7
Matthew Sluka,143059,QB,UNLV,3,48,43.8,21,16,325,1,97.0,6,6,318,6.6
Collin Schlee,98025,QB,VA TECH,5,48,52.1,25,17,337,1,87.2,6,3,340,7.1
Justin Lamson,144052,QB,STANFORD,8,47,53.2,25,19,300,2,83.6,13,4,300,6.4
William Watson III,174771,QB,VA TECH,2,46,56.5,26,20,337,1,83.6,9,1,400,8.7
Michael Kern,97799,QB,WAKE,5,45,53.3,24,14,339,3,52.8,4,1,288,6.4
Hank Brown,172439,QB,AUBURN,3,44,61.4,27,17,115,3,102.6,0,6,403,9.2
Alex Orji,158545,QB,MICHIGAN,6,44,52.3,23,10,222,1,72.9,3,3,148,3.4
Dequan Finn,97804,QB,BAYLOR,2,43,53.5,23,11,118,2,80.3,4,3,307,7.1
Quentin Hayes,186423,QB,AIR FORCE,8,43,58.1,25,19,101,2,98.5,10,3,455,10.6
Javance Tupou'ata-Johnson,175766,QB,S DIEGO ST,3,39,51.3,20,11,284,2,64.3,5,2,222,5.7
Gavin Wimsatt,155757,QB,KENTUCKY,6,39,41.0,16,10,202,4,53.0,3,3,287,7.4
Drew Devillier,190639,QB,RICE,3,39,51.3,20,5,275,0,59.5,2,0,137,3.5
Eddie Lee Marburger,145511,QB,UTSA,5,38,55.3,21,15,331,3,58.2,2,2,232,6.1
Conner Harrell,156352,QB,N CAROLINA,4,37,56.8,21,13,245,1,87.9,2,2,282,7.6
Tayven Jackson,157615,QB,INDIANA,4,37,62.2,23,16,190,1,118.0,1,4,349,9.4
Brandon Rose,158503,QB,UTAH,2,36,52.8,19,9,328,2,59.6,1,2,157,4.4
Brendan Sullivan,145034,QB,IOWA,5,36,66.7,24,16,192,2,92.7,4,2,343,9.5
Braxton Woodson,175276,QB,NAVY,3,36,50.0,18,12,237,2,67.2,2,2,243,6.8
Justyn Martin,162461,QB,UCLA,3,35,68.6,24,11,324,0,90.1,3,1,179,5.1
Jackson Stratton,157206,QB,IOWA,3,35,60.0,21,10,192,0,87.7,2,1,219,6.3
Blake Baker,170448,QB,LA TECH,2,35,54.3,19,12,208,3,58.5,4,1,314,9.0
Beau Pribula,164182,QB,PENN STATE,6,35,74.3,26,19,266,1,124.4,0,5,275,7.9
Christopher Vizzina,170032,QB,CLEMSON,7,34,55.9,19,8,140,0,71.9,3,0,190,5.6
Garret Rangel,157795,QB,OKLA STATE,4,33,51.5,17,10,262,1,76.8,1,2,192,5.8
Robby Ashford,131702,QB,S CAROLINA,6,32,71.9,23,15,289,0,125.0,6,2,324,10.1
Austin Simmons,175891,QB,OLE MISS,6,31,58.1,18,15,226,0,105.3,1,2,248,8.0
Luke Bottari,73931,QB,UTAH,3,31,61.3,19,10,328,0,86.9,2,1,171,5.5
John White,184784,QB,SO MISS,3,31,54.8,17,8,296,3,40.5,5,0,240,7.7
Dexter Williams II,129457,QB,GA SOUTHRN,4,31,61.3,19,13,174,0,118.8,1,3,248,8.0
Brandon Nunez,183978,QB,NEW MEX ST,5,30,40.0,12,7,242,1,56.3,2,2,89,3.0
Tommy Schuster,108954,QB,MICH STATE,4,29,69.0,20,10,223,0,88.6,6,0,202,7.0
Ruel Tomlinson,188241,QB,KENT STATE,4,29,34.5,10,5,201,2,14.6,11,0,70,2.4
Gabarri Johnson,175905,QB,OREGON ST,6,28,50.0,14,9,265,1,54.5,5,0,172,6.1
Tahj Bullock,144070,QB,AKRON,9,28,71.4,20,7,102,0,85.6,5,0,161,5.8
Malachi Singleton,172426,QB,ARKANSAS,4,28,75.0,21,16,111,0,127.7,6,1,344,12.3
Steve Angeli,156966,QB,NOTRE DAME,6,28,64.3,18,13,258,0,124.7,3,3,224,8.0
Gaston Moore,123756,QB,TENNESSEE,5,27,59.3,16,8,307,2,76.3,0,2,201,7.4
Quinn Henicle,190064,QB,DOMINION,3,25,56.0,14,9,263,1,88.9,6,2,181,7.2
Ty Simpson,157008,QB,ALABAMA,4,25,56.0,14,9,103,0,76.6,1,0,167,6.7
Jeff Sims,122496,QB,ARIZONA ST,2,25,52.0,13,10,110,0,73.4,2,0,168,6.7
Chubba Purdy,122412,QB,NEVADA,4,25,72.0,18,7,239,1,97.6,2,1,233,9.3
AJ Bianco,158232,QB,NEVADA,3,24,66.7,16,11,239,0,101.6,2,1,173,7.2
Chandler Rogers,98683,QB,CAL,5,24,50.0,12,4,130,0,64.1,4,0,117,4.9
RJ Martinez,147690,QB,TEXAS ST,2,24,75.0,18,10,314,1,72.9,2,0,148,6.2
Will Hammond,184898,QB,TEXAS TECH,3,22,63.6,14,9,315,0,108.1,2,1,200,9.1
Kahlib Johnson,156331,QB,KENNESAW,3,22,27.3,6,3,200,3,0.0,2,0,57,2.6
Timmy McClain,144488,QB,ARK STATE,4,21,66.7,14,10,113,0,129.6,4,3,163,7.8
Devin Brown,156479,QB,OHIO STATE,6,20,55.0,11,8,260,0,88.3,2,1,114,5.7
Max Johnson,124099,QB,N CAROLINA,1,19,63.2,12,7,245,1,48.4,2,0,71,3.7
Logan Smothers,129713,QB,JVILLE ST,2,19,57.9,11,5,196,0,77.3,2,0,123,6.5
Deuce Hogan,129470,QB,NEW MEX ST,2,19,31.6,6,2,242,2,1.3,2,0,31,1.6
Henry Hesson,145798,QB,MIAMI OH,4,18,38.9,7,7,221,0,74.5,2,1,93,5.2
Heinrich Haarberg,144993,QB,NEBRASKA,5,18,55.6,10,6,238,1,48.6,1,0,101,5.6
Malachi Nelson,174203,QB,BOISE ST,3,17,70.6,12,7,120,1,67.8,2,0,128,7.5
Dewayne Coleman,163179,QB,ARMY,6,16,68.8,11,6,114,0,111.7,2,1,121,7.6
Gunner Stockton,157072,QB,GEORGIA,2,16,81.3,13,6,173,0,101.8,1,0,135,8.4
EJ Colson Jr.,190335,QB,UCF,2,16,56.3,9,5,323,1,60.4,5,1,64,4.0
Ryan Hilinski,71295,QB,NWESTERN,3,16,56.3,9,6,256,1,54.4,0,0,121,7.6
Brad Jackson,184354,QB,TEXAS ST,2,15,53.3,8,5,314,0,101.5,0,1,118,7.9
Israel Carter,175310,QB,USF,3,14,71.4,10,8,327,0,153.3,0,4,203,14.5
Josh Johnson,186429,QB,AIR FORCE,5,14,42.9,6,7,101,3,59.5,1,1,126,9.0
Ui Ale,173036,QB,HOUSTON,2,13,76.9,10,6,182,0,127.7,1,1,112,8.6
Ryan Boe,190878,QB,NWESTERN,1,13,30.8,4,3,256,1,9.1,1,0,42,3.2
