player,player_id,position,team_name,player_game_count,attempts,first_downs,franchise_id,fumbles,longest,rec_yards,receptions,targets,total_touches,touchdowns,yards,ypa
Isaac Brown,183312,HB,LOUISVILLE,1,18,4,210,0,26,0,0,0,18,0,99,5.5
Julian Dugger,183269,QB,PITTSBURGH,1,18,9,268,2,20,0,0,0,15,1,115,6.4
Avery Morrow,128240,HB,COLO STATE,1,18,2,144,1,12,18,3,4,21,0,50,2.8
Telly Johnson Jr.,188420,HB,N ILLINOIS,1,18,5,254,0,16,2,1,1,19,0,56,3.1
Rahjai Harris,123814,HB,E CAROLINA,1,17,8,156,0,86,0,0,0,17,1,220,12.9
LJ Martin,175035,HB,BYU,1,17,6,128,0,23,33,2,3,19,2,93,5.5
Mario Anderson Jr.,169699,HB,MEMPHIS,1,17,4,218,0,19,22,6,6,23,1,70,4.1
Kentrel Bullock,124129,HB,S ALABAMA,1,17,9,288,0,22,0,0,0,17,1,130,7.6
Braylon Braxton,144442,QB,MARSHALL,1,17,4,214,0,16,0,0,0,14,0,70,4.1
Jordan Houston,99592,HB,MARSHALL,1,17,7,214,0,33,0,0,0,17,1,117,6.9
Cam Edwards,158615,HB,UCONN,1,17,6,146,0,13,0,0,0,17,1,74,4.4
LeQuint Allen,158290,HB,SYRACUSE,1,17,7,304,0,27,45,3,6,20,2,120,7.1
Jamal Haynes,143918,HB,GA TECH,1,17,7,176,0,28,32,5,8,22,0,136,8.0
Zylan Perry,156734,HB,LA LAFAYET,2,17,2,207,0,15,6,1,2,18,0,74,4.4
Sam Leavitt,175465,QB,ARIZONA ST,2,17,9,110,0,28,0,0,0,9,1,110,6.5
Benjamin Hall,174038,HB,MICHIGAN,1,16,2,222,0,8,0,0,0,16,0,28,1.8
Aidan Laughery,158212,HB,ILLINOIS,1,16,4,187,0,11,2,2,2,18,0,67,4.2
Bryan Jackson II,183621,HB,USC,1,16,5,326,0,12,0,0,0,16,1,66,4.1
Jalen White,122464,HB,GA SOUTHRN,1,16,6,174,0,18,5,2,5,18,1,90,5.6
Zak Wallace,104843,HB,ARK STATE,1,16,6,113,0,26,0,0,0,16,1,106,6.6
J'Koby Williams,191359,HB,TEXAS TECH,1,15,4,315,0,54,36,4,6,19,1,123,8.2
Lamar Radcliffe,188843,HB,S JOSE ST,1,15,8,285,0,18,0,0,0,15,1,65,4.3
Hollywood Smothers,173719,HB,NC STATE,1,15,7,248,0,44,42,2,3,17,0,139,9.3
Cameron Dickey,184897,HB,TEXAS TECH,1,15,3,315,0,15,5,1,1,16,0,74,4.9
Jordan Brunson,123342,HB,MIAMI OH,2,15,4,221,0,12,0,0,0,15,2,51,3.4
Damien Martinez,162437,HB,MIAMI FL,1,15,7,220,1,75,6,1,2,16,1,179,11.9
Emmett Johnson,156473,HB,NEBRASKA,1,15,2,238,1,34,24,4,4,19,0,74,4.9
Bryson Donelson,191080,HB,FRESNO ST,1,15,4,169,0,23,28,3,3,18,1,82,5.5
C.J. Ogbonna,149182,QB,BUFFALO,1,15,2,126,0,8,0,0,0,12,0,38,2.5
Alex Tecza,162587,FB,NAVY,1,15,2,237,0,11,0,0,0,15,1,43,2.9
Floyd Chalk,167095,HB,S JOSE ST,1,15,4,285,0,18,9,1,2,16,1,60,4.0
George Pettaway,156351,HB,JAMES MAD,1,14,5,197,0,21,0,0,0,14,0,100,7.1
Ulysses Bentley IV,97200,HB,OLE MISS,1,14,6,226,0,18,30,4,4,18,2,70,5.0
Bishop Davenport,163426,QB,S ALABAMA,1,14,2,288,0,50,0,0,0,11,1,82,5.9
Josh Holst,171312,QB,N ILLINOIS,1,14,2,254,1,20,0,0,0,8,0,70,5.0
Taylen Green,145996,QB,ARKANSAS,1,14,7,111,0,27,0,0,0,8,1,95,6.8
Katin Houser,158386,QB,E CAROLINA,1,14,6,156,1,19,0,0,0,10,2,83,5.9
Kamari Moulton,170168,HB,IOWA,1,14,4,192,0,38,0,0,0,14,1,96,6.9
Leo Pulalasi,176689,HB,WASH STATE,1,14,2,341,0,19,5,2,2,16,0,61,4.4
Jadan Baugh,184417,HB,FLORIDA,1,14,5,163,0,19,6,1,2,15,0,70,5.0
Oscar Adaway III,100835,HB,S CAROLINA,1,14,4,289,0,36,36,7,7,21,1,69,4.9
Demond Williams Jr.,183648,QB,WASHINGTON,1,14,4,340,0,11,0,0,0,2,1,72,5.1
Phil Mafah,144123,HB,CLEMSON,1,13,3,140,0,8,2,1,2,14,0,27,2.1
JC French IV,162521,QB,GA SOUTHRN,1,13,5,174,0,12,0,0,0,6,1,48,3.7
Rocco Becht,157567,QB,IOWA STATE,2,13,8,193,1,11,0,0,0,8,1,46,3.5
Noah Short,163220,WR,ARMY,2,13,3,114,0,17,8,1,2,14,0,77,5.9
Brady Cook,124199,QB,MISSOURI,1,13,4,229,1,11,0,0,1,9,0,78,6.0
Rueben Owens II,172590,HB,TEXAS A&M,1,13,4,312,0,11,6,1,1,14,0,56,4.3
Hunter Watson,183993,QB,SM HOUSTON,1,13,3,281,2,8,0,0,0,13,2,45,3.5
Caden Durham,184449,HB,LSU,1,13,2,211,0,19,3,1,1,14,0,60,4.6
Gavin Sawchuk,158088,HB,OKLAHOMA,1,13,5,261,0,21,11,5,6,18,1,67,5.2
Bill Davis,176332,HB,LA LAFAYET,2,13,2,207,0,13,-3,1,1,14,0,19,1.5
Michael Hawkins Jr.,184595,QB,OKLAHOMA,1,13,5,261,1,16,0,0,0,9,0,75,5.8
Sedrick Alexander,172605,HB,VANDERBILT,1,13,2,333,0,14,31,3,3,16,0,32,2.5
Josh McCray,144799,HB,ILLINOIS,1,13,7,187,1,60,0,0,0,13,2,113,8.7
Mark Fletcher Jr.,175374,HB,MIAMI FL,1,12,5,220,1,20,7,1,1,13,1,62,5.2
A'Marion Peterson,174165,HB,USC,1,12,3,326,0,14,13,2,3,14,0,43,3.6
Ja'Kobi Jackson,174248,HB,FLORIDA,1,12,3,163,0,14,29,2,2,14,0,57,4.8
Gunner Stockton,157072,QB,GEORGIA,2,12,2,173,3,9,0,0,0,8,0,42,3.5
Brandon High Jr.,174095,HB,UTSA,1,11,5,331,0,17,27,2,2,13,1,76,6.9
Mel Brown,169178,HB,UCONN,1,11,3,146,1,47,5,1,1,12,0,94,8.5
Kelley Joiner Jr.,101124,HB,USF,1,11,3,327,0,7,0,1,2,12,1,33,3.0
Dillon Gabriel,86272,QB,OREGON,2,11,3,264,1,11,0,0,0,6,0,29,2.6
Kevin Davis,130517,HB,MIAMI OH,2,11,6,221,0,97,16,2,5,13,2,154,14.0
Caleb Hood,143964,HB,N CAROLINA,1,11,5,245,0,16,8,1,2,12,0,78,7.1
Jalen Milroe,146590,QB,ALABAMA,1,11,2,103,2,41,0,0,0,8,0,60,5.5
Abu Sama III,174686,HB,IOWA STATE,2,11,3,193,2,16,0,0,0,11,0,40,3.6
Cade Klubnik,156253,QB,CLEMSON,1,11,1,140,1,6,0,0,0,10,0,30,2.7
Wayne Knight,156712,HB,JAMES MAD,1,11,1,197,0,6,25,4,5,15,0,22,2.0
Avery Johnson,173108,QB,KANSAS ST,1,11,5,199,0,27,0,0,0,11,1,60,5.5
Jaydn Ott,158325,HB,CAL,1,11,3,130,0,48,0,0,2,11,0,84,7.6
Jaydon Blue,157303,HB,TEXAS,3,10,3,311,1,8,63,8,10,18,0,22,2.2
Jam Miller,157003,HB,ALABAMA,1,10,3,103,0,10,36,3,4,13,0,27,2.7
Zevi Eckhaus,148535,QB,WASH STATE,1,10,5,341,0,13,0,0,0,9,1,33,3.3
Jay Ducker,130550,HB,SM HOUSTON,1,10,1,281,0,20,0,0,0,10,0,26,2.6
Nate Palmer,183835,HB,TCU,1,10,2,305,0,11,0,0,0,10,0,30,3.0
Brendan Sullivan,145034,QB,IOWA,1,10,2,192,1,9,0,0,0,5,0,24,2.4
Jaden Nixon,144652,HB,W MICHIGAN,1,10,2,347,0,36,3,1,1,11,0,51,5.1
Duke Watson,190596,HB,LOUISVILLE,1,10,2,210,0,54,1,1,1,11,0,83,8.3
Caden Williams,184698,HB,LIBERTY,1,10,3,206,0,9,0,0,0,10,0,31,3.1
Joshua Wood,163421,QB,FRESNO ST,1,10,3,169,0,15,0,0,0,9,1,46,4.6
Nate Frazier,191146,HB,GEORGIA,2,10,4,173,1,28,26,3,3,13,0,81,8.1
JC Evans,184302,QB,JAMES MAD,1,10,3,197,0,27,0,0,0,10,1,64,6.4
Kye Robichaux,145532,HB,BOSTON COL,1,10,1,121,0,11,22,4,4,14,0,19,1.9
Josh Williams,99171,HB,LSU,1,9,2,211,0,16,14,2,2,11,1,42,4.7
Jaren Mangham,97773,HB,MINNESOTA,1,9,3,225,0,18,7,1,1,10,0,57,6.3
Ethan Payne,145269,HB,MARSHALL,1,9,4,214,0,15,0,1,1,10,1,39,4.3
Jordan Lyle,189441,HB,MIAMI FL,1,9,1,220,0,8,-2,1,1,10,0,34,3.8
Trent Battle,144683,HB,TCU,1,9,2,305,1,24,0,0,1,9,0,41,4.6
Rahmir Johnson,101655,HB,NEBRASKA,1,9,4,238,0,22,9,1,1,10,1,59,6.6
Jaivian Thomas,176564,HB,CAL,1,9,3,130,0,7,3,2,2,11,0,28,3.1
Jaquez Moore,143866,HB,DUKE,1,9,0,154,0,6,-4,1,3,10,0,10,1.1
Zahir Abdus-Salaam,145933,HB,W MICHIGAN,1,9,2,347,0,12,23,3,4,12,0,33,3.7
Jaxson Dart,146409,QB,OLE MISS,1,9,3,226,0,19,0,0,0,4,0,64,7.1
CJ Harris,130594,QB,CAL,1,9,2,130,0,13,0,0,0,6,0,43,4.8
Tad Hudson,170107,QB,COAST CAR,1,9,2,141,1,14,0,0,0,6,0,34,3.8
Jeremy Payne,183837,HB,TCU,1,9,3,305,0,11,8,1,1,10,0,33,3.7
Kylin James,150195,HB,UNLV,2,9,3,325,0,86,0,0,0,9,1,132,14.7
LaNorris Sellers,174326,QB,S CAROLINA,1,9,3,289,0,8,0,0,0,7,0,32,3.6
Jaziun Patterson,156421,HB,IOWA,1,9,3,192,0,21,0,0,0,9,0,74,8.2
Justin Marshall,173460,HB,COLO STATE,1,9,5,144,0,28,13,1,1,10,0,84,9.3
Jonah Coleman,158717,HB,WASHINGTON,1,9,3,340,0,14,7,1,1,10,0,42,4.7
Seth Henigan,144267,QB,MEMPHIS,1,9,3,218,0,23,0,0,0,3,0,58,6.4
Bryce Archie,156667,QB,USF,1,8,1,327,0,14,0,0,0,7,0,22,2.8
Omiri Wiggins,183950,HB,LA TECH,1,8,3,208,0,8,0,0,1,8,0,40,5.0
CJ Bailey,183349,QB,NC STATE,1,8,2,248,1,8,0,0,0,4,0,33,4.1
Andrew Paul,124736,HB,JVILLE ST,2,8,2,196,0,8,1,1,1,9,0,19,2.4
Ty Thompson,146568,QB,TULANE,1,8,1,319,0,7,0,0,0,6,0,22,2.8
Maddux Madsen,163379,QB,BOISE ST,2,8,3,120,0,14,0,0,0,4,1,36,4.5
Ryan Burger,157544,QB,LIBERTY,1,8,1,206,2,57,0,0,0,5,0,73,9.1
Deion Hankins,97310,HB,TEXAS ST,1,8,3,314,0,10,0,0,0,8,0,27,3.4
EJ Caminong,188167,QB,CAL,1,8,2,130,2,12,0,0,0,3,0,31,3.9
Garrett Greene,123420,QB,W VIRGINIA,1,8,3,343,0,56,0,0,0,3,1,96,12.0
Dre Washington,147143,HB,LA LAFAYET,1,8,1,207,0,6,13,2,2,10,0,19,2.4
Rodney Hill,156290,HB,ARKANSAS,1,8,1,111,1,70,0,0,1,8,0,81,10.1
Peyton Jones,170051,HB,DUKE,1,8,1,154,0,7,13,1,2,9,0,18,2.3
Marcel Reed,175940,QB,TEXAS A&M,1,8,1,312,0,19,4,0,0,4,1,52,6.5
Kevin Jennings,158272,QB,SMU,1,8,2,287,1,24,0,0,0,8,1,44,5.5
Jalen Buckley,163158,HB,W MICHIGAN,1,8,2,347,0,5,14,3,3,11,1,26,3.3
Darian Mensah,169984,QB,TULANE,1,8,4,319,2,13,0,0,0,2,0,52,6.5
Jaylen Poe,171324,HB,N ILLINOIS,1,8,2,254,0,13,0,0,0,8,0,34,4.3
Tucker Gleason,122475,QB,TOLEDO,1,8,2,316,1,15,0,0,0,5,1,32,4.0
Shaadie Clayton-Johnson,131674,HB,TULANE,2,7,1,319,0,9,4,1,1,8,0,29,4.1
Makenzie McGill,173209,HB,N TEXAS,1,7,2,251,0,9,33,2,3,9,1,28,4.0
London Montgomery,170288,HB,E CAROLINA,1,7,0,156,0,7,0,0,0,7,0,16,2.3
Terion Stewart,130386,HB,BOWL GREEN,1,7,1,122,1,16,0,0,0,7,0,22,3.1
Jacquez Stuart,97125,HB,TOLEDO,1,7,1,316,0,31,10,1,2,8,0,39,5.6
Jeremiah Coney,174777,HB,VA TECH,1,7,1,337,0,5,0,0,0,7,0,10,1.4
Bryson Donnell,157328,HB,UTSA,1,7,1,331,0,19,-2,1,1,8,0,35,5.0
Daniel Beale,197861,QB,LA LAFAYET,2,7,0,207,0,9,0,0,0,2,0,14,2.0
Ja'Quez Cross,145108,HB,ARK STATE,1,7,0,113,0,10,30,5,5,12,0,31,4.4
Joe Jackson,173106,HB,KANSAS ST,1,7,1,199,0,16,37,3,3,10,0,50,7.1
Haynes King,124329,QB,GA TECH,1,7,2,176,2,14,0,0,0,6,0,18,2.6
Ja'shon Benjamin,170306,HB,RUTGERS,1,7,2,278,0,15,7,1,1,8,1,33,4.7
Victor Rosa,158629,HB,UCONN,1,7,1,146,0,11,0,0,0,7,0,21,3.0
David Mbadinga,174136,HB,GA SOUTHRN,1,7,2,174,0,15,7,1,1,8,0,31,4.4
Jahiem White,173192,HB,W VIRGINIA,1,7,1,343,0,16,0,0,1,7,0,30,4.3
Kyson Brown,176525,HB,ARIZONA ST,2,7,1,110,0,6,27,3,4,10,0,13,1.9
Tyler Mason,184937,HB,VA TECH,1,7,2,337,0,9,0,1,1,8,0,33,4.7
Drew Mestemaker,190616,QB,N TEXAS,1,7,2,251,2,70,0,0,0,6,1,75,10.7
Connor Walendzak,171392,HB,TOLEDO,1,6,0,316,0,5,6,1,2,7,0,1,0.2
Xavier Robinson,184603,HB,OKLAHOMA,1,6,2,261,0,9,24,2,2,8,0,21,3.5
Ta'ron Keith,130368,HB,USF,1,6,1,327,0,2,0,0,0,6,1,5,0.8
Joe Fagnano,104768,QB,UCONN,1,6,1,146,0,8,0,0,0,3,0,21,3.5
Juelz Goff,183271,HB,PITTSBURGH,1,6,2,268,0,13,32,3,3,9,0,27,4.5
Vaughn Blue,174921,HB,LIBERTY,1,6,0,206,0,6,0,0,0,6,0,14,2.3
Jeff Sims,122496,QB,ARIZONA ST,1,6,2,110,0,12,0,0,0,6,0,31,5.2
Chad Alexander,175356,HB,GA TECH,1,6,1,176,1,5,0,0,0,6,0,6,1.0
Jake Retzlaff,70874,QB,BYU,1,6,2,128,1,23,0,0,0,3,0,35,5.8
Gerry Bohanon,77636,QB,BYU,1,6,1,128,0,11,0,0,0,6,0,12,2.0
Henry Belin IV,162693,QB,DUKE,1,6,0,154,0,8,0,0,0,4,0,16,2.7
Jordan McCloud,101058,QB,TEXAS ST,1,6,0,314,1,7,0,0,0,4,0,12,2.0
Torrance Burgess Jr.,163031,HB,TEXAS ST,1,6,2,314,0,10,10,1,1,7,0,23,3.8
Athan Kaliakmanis,144971,QB,RUTGERS,1,6,2,278,0,11,0,0,0,3,0,34,5.7
Grayson James,145214,QB,BOSTON COL,1,6,2,121,4,14,0,0,0,2,0,39,6.5
Anthony Rubio,174262,HB,FLORIDA,1,6,2,163,0,9,0,0,0,6,1,32,5.3
Nate Noel,122249,HB,MISSOURI,1,6,0,229,0,4,0,0,1,6,0,14,2.3
Alex Orji,158545,QB,MICHIGAN,1,6,0,222,1,10,0,0,0,5,0,7,1.2
Dylan Raiola,183581,QB,NEBRASKA,1,6,0,238,0,5,0,0,0,5,0,0,0.0
Marcus Carroll,123849,HB,MISSOURI,1,6,3,229,0,5,0,0,0,6,0,17,2.8
Bryson Washington,174649,HB,BAYLOR,1,5,1,118,0,11,0,0,1,5,0,24,4.8
Jawarn Howell,179059,HB,S CAROLINA,1,5,1,289,1,15,5,1,1,6,0,31,6.2
Micah Welch,183887,HB,COLORADO,1,5,1,143,0,8,0,0,0,5,0,25,5.0
Jaison Patterson,145654,HB,BOWL GREEN,1,5,0,122,0,5,12,2,2,7,0,15,3.0
EJ Smith,131782,HB,TEXAS A&M,1,5,2,312,0,17,44,2,2,7,0,36,7.2
Lunch Winfield,176367,QB,LA LAFAYET,1,5,2,207,0,5,0,0,0,5,0,19,3.8
Walker Eget,146170,QB,S JOSE ST,1,5,1,285,0,12,0,0,0,3,0,31,6.2
Shedeur Sanders,131396,QB,COLORADO,1,5,1,143,0,11,0,0,0,1,0,17,3.4
DeCarlos Brooks,70933,HB,ARIZONA ST,2,5,1,110,0,11,0,0,0,5,0,12,2.4
Davion Gause,183328,HB,N CAROLINA,1,5,1,245,0,12,0,0,0,5,0,12,2.4
Quinn Ewers,127253,QB,TEXAS,3,5,1,311,2,9,0,0,0,1,1,23,4.6
Greg Burrell,184204,HB,UNLV,1,5,2,325,0,31,0,0,0,5,1,47,9.4
KD Daniels,184419,HB,FLORIDA,1,5,1,163,0,12,0,0,0,5,0,30,6.0
Tyrell Robinson,121607,WR,ARMY,2,5,1,114,0,16,0,0,1,5,0,25,5.0
Max Brosmer,105568,QB,MINNESOTA,1,5,1,225,0,4,0,0,0,3,0,4,0.8
Carson Smith,171016,HB,ARMY,2,5,2,114,0,7,0,0,0,5,0,21,4.2
Will Henderson III,190255,HB,UTSA,1,5,2,331,0,51,0,0,0,5,1,81,16.2
Jobi Malary,103979,HB,JAMES MAD,1,5,1,197,0,5,0,0,0,5,0,12,2.4
Jaylen Raynor,172203,QB,ARK STATE,1,5,2,113,0,5,11,1,1,6,1,10,2.0
Darwin Barlow,99482,HB,N CAROLINA,1,5,1,245,0,14,9,1,1,6,0,37,7.4
Nay'Quan Wright,98803,HB,USF,1,5,1,327,0,7,22,3,3,8,1,16,3.2
Jay Haynes,170010,HB,CLEMSON,1,5,0,140,0,7,3,1,1,6,0,15,3.0
Adam Mohammed,183644,HB,WASHINGTON,1,5,0,340,0,4,11,1,1,6,0,5,1.0
Pokaiaua Haunga,183768,HB,BYU,1,5,1,128,0,14,-1,1,1,6,0,20,4.0
Brett Gabbert,97404,QB,MIAMI OH,2,4,1,221,0,10,0,0,0,2,1,20,5.0
DJ Lagway,184426,QB,FLORIDA,1,4,0,163,1,7,0,0,0,2,0,13,3.3
Aneyas Williams,184108,HB,NOTRE DAME,3,4,1,258,0,15,71,7,8,11,0,21,5.3
Arnold Barnes III,169972,HB,TULANE,2,4,2,319,0,4,0,0,1,4,0,6,1.5
Julian Gray,143994,WR,LIBERTY,1,4,0,206,0,1,0,0,3,4,0,-4,-1.0
William Watson III,174771,QB,VA TECH,1,4,0,337,1,6,0,0,0,2,0,9,2.3
Eli Heidenreich,162554,FB,NAVY,1,4,1,237,0,9,22,2,6,6,0,23,5.8
Gavin Williams,129488,HB,N ILLINOIS,1,4,1,254,0,4,2,3,3,7,0,8,2.0
Jaylon Jackson,139386,HB,IOWA STATE,2,4,0,193,0,9,0,0,0,4,0,15,3.8
Sawyer Robertson,146839,QB,BAYLOR,1,4,1,118,0,8,0,0,0,2,0,10,2.5
Jacqez Barksdale,176082,HB,BUFFALO,1,4,1,126,0,12,0,0,0,4,0,20,5.0
Tylan Citizen,176341,HB,LA LAFAYET,1,4,2,207,0,36,0,0,0,4,0,43,10.8
Lamar Sperling,171214,HB,BUFFALO,1,4,2,126,0,9,28,1,2,5,0,19,4.8
George Hart III,146269,HB,W KENTUCKY,2,4,1,346,0,8,0,0,0,4,0,16,4.0
Sione Moa,183773,HB,BYU,1,4,2,128,0,13,12,1,1,5,1,25,6.3
Turbo Richard,190199,HB,BOSTON COL,1,4,1,121,0,3,66,3,4,7,1,7,1.8
Marquis Crosby,145241,HB,LA TECH,1,4,0,208,0,4,0,0,0,4,0,10,2.5
Jordan Waters,97754,HB,NC STATE,1,4,1,248,0,18,7,1,2,5,0,25,6.3
Will Hammond,184898,QB,TEXAS TECH,1,4,2,315,0,12,0,0,0,3,0,21,5.3
Kendrick Raphael,170378,HB,NC STATE,1,4,0,248,0,3,0,0,0,4,0,6,1.5
Trebor Pena,123051,WR,SYRACUSE,1,3,2,304,0,17,70,5,7,8,0,38,12.7
Trenton Bourguet,97285,QB,ARIZONA ST,1,3,0,110,0,-1,0,0,0,3,0,-3,-1.0
Collin Schlee,98025,QB,VA TECH,1,3,1,337,0,3,0,0,0,2,1,7,2.3
Hayden Wolff,98362,QB,W MICHIGAN,1,3,2,347,1,16,0,0,0,1,0,28,9.3
Sevaughn Clark,99159,HB,TOLEDO,1,3,0,316,0,6,0,0,0,3,0,6,2.0
Billy Lucas,109083,HB,LIBERTY,1,3,1,206,0,55,11,1,1,4,0,57,19.0
Harrison Bailey,124266,QB,LOUISVILLE,1,3,1,210,0,13,0,0,0,1,0,15,5.0
Jaylin Noel,125155,WR,IOWA STATE,2,3,1,193,0,12,181,13,16,16,0,18,6.0
Tyler Warren,129798,TE,PENN STATE,3,3,2,266,1,12,219,19,29,21,0,23,7.7
Luke Altmyer,146802,QB,ILLINOIS,1,3,0,187,0,6,0,0,0,3,0,5,1.7
Keelan Marion,147370,WR,BYU,1,3,0,128,0,4,6,1,4,4,0,1,0.3
William Atkins IV,148354,QB,JAMES MAD,1,3,0,197,0,3,0,0,0,3,0,4,1.3
Cash Jones,155211,HB,GEORGIA,2,3,1,173,0,4,37,2,2,5,0,9,3.0
Caden Veltkamp,156642,QB,W KENTUCKY,2,3,1,346,4,2,0,0,0,3,0,2,0.7
Owen McCown,157688,QB,UTSA,1,3,1,331,0,35,0,0,0,1,1,46,15.3
Mark-Anthony Scott Jr.,157945,HB,BUFFALO,1,3,1,126,0,10,0,0,0,3,0,16,5.3
Jordan McDonald,158449,HB,BOSTON COL,1,3,1,121,0,2,5,1,1,4,1,-1,-0.3
Justin Pegues,161679,HB,BOWL GREEN,1,3,0,122,0,2,0,0,2,3,0,0,0.0
Jordan Faison,171081,WR,NOTRE DAME,3,3,0,258,0,6,77,7,8,10,0,10,3.3
Messiah Burch,171198,HB,BUFFALO,1,3,0,126,0,4,2,1,1,4,0,-4,-1.3
Rickey Hunt Jr.,171350,HB,OHIO,2,3,1,259,0,30,0,0,0,3,0,28,9.3
Anthony Eager,172306,WR,S ALABAMA,1,3,1,288,0,11,11,2,3,5,0,28,9.3
Isaiah Augustave,172398,HB,COLORADO,1,3,0,143,0,6,0,0,0,3,0,11,3.7
Kaleb Jackson,172483,HB,LSU,1,3,0,211,0,3,0,0,0,3,0,3,1.0
Junior Sherrill,172627,WR,VANDERBILT,1,3,1,333,0,7,10,1,3,4,0,16,5.3
Jayce Brown,173093,WR,KANSAS ST,1,3,2,199,0,34,60,5,5,8,0,42,14.0
Jacob De Jesus,174068,WR,UNLV,2,3,0,325,1,6,56,4,10,7,0,8,2.7
Kenny Johnson,175419,WR,PITTSBURGH,1,3,2,268,0,14,17,2,6,5,0,28,9.3
Kiefer Sibley,183481,HB,N TEXAS,1,3,1,251,0,16,17,3,3,6,0,20,6.7
Connor Moberly,184835,QB,IOWA STATE,1,3,0,193,0,4,0,0,0,1,0,10,3.3
Taylor Tatum,188782,HB,OKLAHOMA,1,3,0,261,0,5,0,0,0,3,0,6,2.0
