player,player_id,position,team_name,player_game_count,caught_percent,first_downs,franchise_id,fumbles,longest,receptions,targets,touchdowns,yards,yards_per_reception
Romello Brinson,143936,WR,SMU,1,75.0,2,287,0,12,6,8,0,51,8.5
Jamal Haynes,143918,HB,GA TECH,1,62.5,1,176,0,11,5,8,1,32,6.4
Reed Harris,175339,WR,BOSTON COL,1,28.6,2,121,0,15,2,7,0,25,12.5
Trebor Pena,123051,WR,SYRACUSE,1,71.4,2,304,0,45,5,7,2,70,14.0
JP Richardson,144650,WR,TCU,1,71.4,2,305,0,20,5,7,1,53,10.6
Jacory Barney Jr.,183547,WR,NEBRASKA,1,42.9,1,238,0,14,3,7,0,16,5.3
TreVeyon Henderson,145059,HB,OHIO STATE,3,57.1,2,260,0,75,4,7,1,95,23.8
Oscar Adaway III,100835,HB,S CAROLINA,1,100.0,1,289,0,9,7,7,0,36,5.1
K.D. Hutchinson,163045,WR,W KENTUCKY,2,85.7,2,346,1,11,6,7,0,46,7.7
Kole Taylor,124114,TE,W VIRGINIA,1,57.1,2,343,0,23,4,7,0,44,11.0
Trey'Dez Green,184453,TE,LSU,1,85.7,5,211,0,21,6,7,2,53,8.8
Darius Taylor,173422,HB,MINNESOTA,1,57.1,0,225,0,9,4,7,0,17,4.3
Ivan Carreon,184591,WR,OKLAHOMA,1,100.0,2,261,0,21,7,7,0,72,10.3
Gee Scott Jr.,129756,TE,OHIO STATE,3,100.0,2,260,0,30,7,7,0,64,9.1
Dylan Edwards,171893,HB,KANSAS ST,1,28.6,1,199,0,26,2,7,1,27,13.5
Elijah Arroyo,143933,TE,MIAMI FL,1,57.1,3,220,0,33,4,7,1,64,16.0
Jack Endries,158317,TE,CAL,1,100.0,3,130,0,22,7,7,0,61,8.7
KJ Duff,184654,WR,RUTGERS,1,42.9,3,278,0,22,3,7,0,58,19.3
Jake Briningstool,124831,TE,CLEMSON,1,57.1,3,140,0,8,4,7,2,24,6.0
Kenneth Womack,142085,WR,W MICHIGAN,1,71.4,3,347,0,39,5,7,0,89,17.8
Tre Stewart,160817,HB,JVILLE ST,2,85.7,3,196,0,50,6,7,0,88,14.7
Jacob Stewart,184878,WR,S JOSE ST,1,71.4,1,285,0,8,5,7,0,27,5.4
Dominic Lovett,146872,WR,GEORGIA,2,85.7,1,173,0,19,6,7,0,36,6.0
Sahmir Hagans,143854,WR,DUKE,1,71.4,3,154,0,12,5,7,0,28,5.6
Chris Bell,156321,WR,LOUISVILLE,1,85.7,4,210,0,19,6,7,0,60,10.0
Carson Hansen,174669,HB,IOWA STATE,2,85.7,3,193,0,13,6,7,2,25,4.2
Beaux Collins,144112,WR,NOTRE DAME,3,71.4,3,258,0,13,5,7,1,45,9.0
Ayden Greene,174784,WR,VA TECH,1,85.7,3,337,0,67,6,7,0,115,19.2
Zakhari Franklin,97620,WR,ILLINOIS,1,57.1,3,187,0,15,4,7,1,39,9.8
Matthew Hibner,129581,TE,SMU,1,83.3,3,287,0,30,5,6,1,69,13.8
Gavin Sawchuk,158088,HB,OKLAHOMA,1,83.3,0,261,0,5,5,6,0,11,2.2
Antonio Williams,156241,WR,CLEMSON,1,83.3,2,140,0,32,5,6,0,50,10.0
Coy Eakin,157337,WR,TEXAS TECH,1,66.7,3,315,0,18,4,6,1,47,11.8
Justin Lockhart,74298,WR,S JOSE ST,1,16.7,1,285,0,10,1,6,0,10,10.0
Jacob Jordan,184597,WR,OKLAHOMA,1,83.3,2,261,0,11,5,6,0,27,5.4
TJ Sheffield,101741,WR,UCONN,1,83.3,2,146,0,17,5,6,0,31,6.2
Josiah Martin,183262,WR,CAL,1,66.7,3,130,0,20,4,6,0,40,10.0
Isaiah Alston,121550,WR,IOWA STATE,2,33.3,1,193,0,39,2,6,0,52,26.0
Harvey Broussard III,176337,WR,LA LAFAYET,1,66.7,3,207,0,34,4,6,0,80,20.0
Caden Prieskorn,121783,TE,OLE MISS,1,50.0,1,226,0,18,3,6,0,26,8.7
Drake Dabney,122264,TE,TCU,1,50.0,3,305,0,44,3,6,0,73,24.3
Nyck Harbor,175923,WR,S CAROLINA,1,66.7,4,289,0,17,4,6,0,61,15.3
Christian Fitzpatrick,122707,WR,MARSHALL,1,50.0,2,214,0,15,3,6,0,22,7.3
Kenny Johnson,175419,WR,PITTSBURGH,1,33.3,0,268,0,9,2,6,0,17,8.5
Ray Ray Joseph Jr.,175379,WR,MIAMI FL,1,33.3,0,220,0,9,2,6,0,17,8.5
Jahmal Banks,123373,WR,NEBRASKA,1,66.7,4,238,0,29,4,6,0,79,19.8
Dane Olson,128163,WR,COLO STATE,1,66.7,3,144,0,12,4,6,0,44,11.0
Mac Dalena,128174,WR,FRESNO ST,1,100.0,4,169,0,54,6,6,0,118,19.7
Jackson Canaan,128321,TE,S JOSE ST,1,83.3,1,285,0,7,5,6,1,26,5.2
Lawson Luckie,173544,TE,GEORGIA,2,16.7,1,173,0,14,1,6,0,14,14.0
J'Koby Williams,191359,HB,TEXAS TECH,1,66.7,1,315,0,22,4,6,0,36,9.0
Joey Hobert,131934,WR,TEXAS ST,1,66.7,1,314,0,11,4,6,0,19,4.8
Malik McClain,143886,WR,ARIZONA ST,2,33.3,2,110,0,43,2,6,1,85,42.5
Jimmy Horn Jr.,144483,WR,COLORADO,1,66.7,0,143,0,3,4,6,0,7,1.8
Monaray Baldwin,144520,WR,BAYLOR,1,66.7,4,118,0,46,4,6,0,79,19.8
Mario Anderson Jr.,169699,HB,MEMPHIS,1,100.0,2,218,0,9,6,6,1,22,3.7
Khalil Dinkins,145087,TE,PENN STATE,3,50.0,1,266,0,20,3,6,0,24,8.0
Skyler Bell,145163,WR,UCONN,1,50.0,2,146,0,38,3,6,1,77,25.7
Isaiah Bond,163586,WR,TEXAS,3,33.3,1,311,0,22,2,6,0,30,15.0
Jordan James,163295,HB,OREGON,2,83.3,1,264,0,11,5,6,0,27,5.4
Eli Heidenreich,162554,FB,NAVY,1,33.3,1,237,0,16,2,6,0,22,11.0
Denzel Boston,162481,WR,WASHINGTON,1,50.0,1,340,0,12,3,6,0,27,9.0
Travis Hunter,160766,CB,COLORADO,1,66.7,2,143,0,58,4,6,1,106,26.5
Desmond Reid,159936,HB,PITTSBURGH,1,83.3,2,268,0,11,5,6,0,15,3.0
Chris Hilton Jr.,146762,WR,LSU,1,66.7,4,211,0,43,4,6,1,113,28.3
Alex Bauman,158407,TE,TULANE,2,83.3,2,319,0,11,5,6,1,41,8.2
Germie Bernard,158374,WR,ALABAMA,1,66.7,4,103,0,40,4,6,0,80,20.0
LeQuint Allen,158290,HB,SYRACUSE,1,50.0,2,304,0,33,3,6,1,45,15.0
Joshua Meredith,146507,WR,WASH STATE,1,100.0,1,341,0,22,5,5,0,30,6.0
Kaleo Ballungay,128343,TE,UNLV,2,80.0,0,325,0,6,4,5,0,18,4.5
Jordan Brown,128172,WR,FRESNO ST,1,80.0,2,169,0,13,4,5,0,38,9.5
Austin Bolt,128118,WR,BOISE ST,2,40.0,0,120,0,7,2,5,0,14,7.0
Hank Beatty,158198,WR,ILLINOIS,1,80.0,3,187,0,59,4,5,0,90,22.5
Semaj Morgan,174043,WR,MICHIGAN,1,100.0,0,222,0,4,5,5,0,5,1.0
Malcolm Johnson Jr.,124402,WR,BOWL GREEN,1,40.0,2,122,0,43,2,5,1,69,34.5
Key'Shawn Smith,143950,WR,SMU,1,20.0,1,287,0,13,1,5,0,13,13.0
Tony Livingston,174255,TE,FLORIDA,1,80.0,3,163,0,24,4,5,1,58,14.5
Kris Mitchell,97659,WR,NOTRE DAME,3,60.0,2,258,0,10,3,5,0,23,7.7
Jaden Bradley,144016,WR,UNLV,2,40.0,1,325,0,15,2,5,0,24,12.0
Oronde Gadsden II,144046,TE,SYRACUSE,1,80.0,4,304,0,28,4,5,2,74,18.5
Aidan Mizell,174257,WR,FLORIDA,1,80.0,2,163,0,29,4,5,0,50,12.5
Jacob Bernard,97218,WR,LA LAFAYET,2,40.0,2,207,0,25,2,5,0,31,15.5
Keshaun Singleton,175325,WR,USF,1,80.0,2,327,0,17,4,5,0,41,10.3
John Copenhaver,122828,TE,N CAROLINA,1,80.0,2,245,0,23,4,5,1,44,11.0
Jalen White,122464,HB,GA SOUTHRN,1,40.0,0,174,0,9,2,5,0,5,2.5
Yannick Smith,190425,WR,E CAROLINA,1,80.0,2,156,0,30,4,5,0,63,15.8
Lyndon Ravare,191091,WR,FRESNO ST,1,40.0,2,169,0,6,2,5,0,8,4.0
Braydon Bennett,122318,HB,COAST CAR,1,80.0,1,141,0,17,4,5,0,28,7.0
Darrell Gill Jr.,176036,WR,SYRACUSE,1,80.0,4,304,0,50,4,5,0,145,36.3
Noah Rogers,170266,WR,NC STATE,1,100.0,3,248,0,17,5,5,0,59,11.8
Que'Sean Brown,170041,WR,DUKE,1,80.0,3,154,0,27,4,5,0,51,12.8
Devin McCuin,176494,WR,UTSA,1,100.0,3,331,0,28,5,5,0,63,12.6
Jeremiah Franklin,156225,TE,BOSTON COL,1,100.0,2,121,0,34,5,5,0,52,10.4
Caullin Lacy,121426,WR,LOUISVILLE,1,60.0,1,210,0,9,3,5,1,17,5.7
Kaytron Allen,164158,HB,PENN STATE,3,80.0,1,266,0,6,4,5,0,21,5.3
Patrick Overmyer,176495,TE,UTSA,1,80.0,1,331,0,6,4,5,1,13,3.3
Thomas Fidone II,144997,TE,NEBRASKA,1,100.0,2,238,1,15,5,5,0,50,10.0
Anthony Tyus III,145037,HB,OHIO,2,100.0,3,259,0,15,5,5,1,56,11.2
Treon Sibley,104162,WR,LIBERTY,1,40.0,0,206,0,6,2,5,0,11,5.5
Zavion Thomas,163697,WR,LSU,1,60.0,2,211,0,17,3,5,0,30,10.0
Noah Smith,104112,WR,SM HOUSTON,1,100.0,0,281,0,9,5,5,0,28,5.6
Ja'Quez Cross,145108,HB,ARK STATE,1,100.0,1,113,0,13,5,5,0,30,6.0
Robert Williams,147155,WR,LA LAFAYET,2,40.0,1,207,0,11,2,5,0,10,5.0
Ife Adeyi,104107,WR,SM HOUSTON,1,80.0,2,281,0,16,4,5,0,33,8.3
Terry Bussey,191251,WR,TEXAS A&M,1,80.0,2,312,0,15,4,5,0,37,9.3
Courtney Jackson,99703,WR,ARK STATE,1,80.0,3,113,0,26,4,5,0,49,12.3
Dalen Cobb,158341,WR,GA SOUTHRN,1,40.0,1,174,0,40,2,5,0,42,21.0
Tre Watson,146037,TE,TEXAS A&M,1,60.0,2,312,0,21,3,5,0,42,14.0
Oscar Delp,157080,TE,GEORGIA,2,100.0,3,173,0,21,5,5,0,41,8.2
Quinshon Judkins,157128,HB,OHIO STATE,3,100.0,3,260,0,15,5,5,1,43,8.6
Wayne Knight,156712,HB,JAMES MAD,1,80.0,1,197,0,17,4,5,0,25,6.3
Dalvin Smith,98019,WR,W KENTUCKY,2,40.0,2,346,0,65,2,5,1,76,38.0
Vince Brown II,173490,TE,COLO STATE,1,60.0,1,144,1,17,3,5,0,36,12.0
Ashton Jeanty,157196,HB,BOISE ST,2,100.0,2,120,0,18,5,5,0,36,7.2
Ketron Jackson Jr.,146624,WR,BAYLOR,1,60.0,2,118,0,35,3,5,0,71,23.7
Jordan Hudson,157298,WR,SMU,1,80.0,1,287,0,9,4,5,0,19,4.8
Carson Brown,157579,WR,IOWA STATE,2,40.0,1,193,0,8,2,5,0,12,6.0
Elijhah Badger,131603,WR,FLORIDA,1,40.0,0,163,0,10,2,5,0,17,8.5
Anthony Sambucci,130663,WR,W MICHIGAN,1,60.0,3,347,0,19,3,5,1,36,12.0
Tommy Maher,191062,WR,COLO STATE,1,20.0,1,144,0,34,1,5,0,34,34.0
Jayce Brown,173093,WR,KANSAS ST,1,100.0,3,199,0,19,5,5,0,60,12.0
Beau Sparks,173021,WR,TEXAS ST,1,80.0,3,314,0,24,4,5,0,54,13.5
Kevin Davis,130517,HB,MIAMI OH,2,40.0,1,221,0,9,2,5,0,16,8.0
Isaac TeSlaa,172430,WR,ARKANSAS,1,60.0,3,111,0,56,3,5,0,107,35.7
Jack Coldiron,63838,TE,MIAMI OH,2,60.0,3,221,0,22,3,5,0,50,16.7
Rodney Harris II,133616,WR,OHIO,2,80.0,2,259,0,16,4,5,0,43,10.8
Stephon Daily,173464,WR,COLO STATE,1,80.0,1,144,0,56,4,5,1,74,18.5
Shamar Sandgren,129398,WR,S ALABAMA,1,40.0,1,288,0,17,2,5,0,22,11.0
Noah Meyers,173445,TE,W KENTUCKY,2,25.0,0,346,0,5,1,4,0,5,5.0
Jayden Harrison,98556,WR,NOTRE DAME,3,50.0,0,258,0,4,2,4,0,0,0.0
Jordan King,158320,WR,CAL,1,0.0,0,130,0,0,0,4,0,0,
DeMeer Blankumsee,130613,WR,MEMPHIS,1,100.0,3,218,0,89,4,4,1,120,30.0
Abdul Janneh Jr.,142437,WR,GA TECH,1,75.0,2,176,0,13,3,4,0,34,11.3
Keelan Marion,147370,WR,BYU,1,25.0,1,128,0,6,1,4,0,6,6.0
Avery Morrow,128240,HB,COLO STATE,1,75.0,1,144,1,11,3,4,0,18,6.0
Emmett Johnson,156473,HB,NEBRASKA,1,100.0,1,238,0,13,4,4,1,24,6.0
Chuck Montgomery,145265,WR,MARSHALL,1,75.0,1,214,0,27,3,4,0,35,11.7
Kelby Valsin,173653,WR,TEXAS TECH,1,50.0,1,315,0,9,2,4,0,16,8.0
Tavion Smith,173680,WR,LA LAFAYET,2,25.0,1,207,0,13,1,4,0,13,13.0
Sebastian Macaluso,70536,WR,S JOSE ST,1,75.0,0,285,0,8,3,4,0,15,5.0
Andrew McElroy,149817,WR,N ILLINOIS,1,50.0,2,254,0,15,2,4,0,21,10.5
Dane Pardridge,158042,WR,N ILLINOIS,1,75.0,3,254,0,25,3,4,1,59,19.7
Malik Rutherford,143929,WR,GA TECH,1,75.0,2,176,0,20,3,4,0,32,10.7
Kye Robichaux,145532,HB,BOSTON COL,1,100.0,0,121,0,9,4,4,0,22,5.5
Will Sheppard,124360,WR,COLORADO,1,25.0,0,143,0,4,1,4,0,4,4.0
Jacolby George,143942,WR,MIAMI FL,1,50.0,2,220,0,20,2,4,1,24,12.0
Senika McKie,158142,WR,COAST CAR,1,75.0,2,141,0,9,3,4,1,18,6.0
LaJohntay Wester,123616,WR,COLORADO,1,100.0,2,143,0,25,4,4,0,51,12.8
Mikey Matthews,174168,WR,CAL,1,50.0,1,130,0,13,2,4,0,13,6.5
Cole Weaver,171295,WR,MIAMI OH,2,25.0,0,221,0,14,1,4,0,14,14.0
Turbo Richard,190199,HB,BOSTON COL,1,75.0,2,121,0,50,3,4,0,66,22.0
Dalen Cambre,102933,WR,LA LAFAYET,2,75.0,2,207,0,8,3,4,0,24,8.0
Jeremiyah Love,171090,HB,NOTRE DAME,3,100.0,0,258,0,7,4,4,0,13,3.3
Luke Reynolds,183611,TE,PENN STATE,3,75.0,2,266,0,10,3,4,0,23,7.7
Ryner Swanson,183782,TE,BYU,1,50.0,2,128,0,20,2,4,0,30,15.0
Wyatt Young,190632,WR,N TEXAS,1,50.0,0,251,0,8,2,4,0,11,5.5
Finn Hogan,145726,WR,BOWL GREEN,1,50.0,1,122,0,25,2,4,0,31,15.5
Chris Dawn Jr.,172326,WR,TEXAS ST,1,100.0,1,314,0,13,4,4,0,31,7.8
CJ Brown,184382,WR,ARKANSAS,1,100.0,1,111,0,31,4,4,0,50,12.5
Troy Omeire,123124,WR,ARIZONA ST,2,50.0,2,110,0,23,2,4,0,40,20.0
Moochie Dixon,123112,WR,SMU,1,50.0,2,287,0,15,2,4,0,27,13.5
Eli Finley,170458,TE,LA TECH,1,50.0,1,208,0,27,2,4,0,35,17.5
Ulysses Bentley IV,97200,HB,OLE MISS,1,100.0,1,226,0,15,4,4,0,30,7.5
Wesley Grimes,157534,WR,NC STATE,1,75.0,2,248,0,20,3,4,0,38,12.7
Victor Snow,158249,WR,BUFFALO,1,100.0,2,126,0,22,4,4,0,41,10.3
Dontae Fleming,122634,WR,TULANE,2,50.0,1,319,0,13,2,4,0,21,10.5
Jahdae Walker,175944,WR,TEXAS A&M,1,75.0,2,312,0,40,3,4,0,46,15.3
Zion Kearney,184598,WR,OKLAHOMA,1,50.0,2,261,0,56,2,4,1,66,33.0
Jameson Tucker,147090,WR,COAST CAR,1,75.0,2,141,0,20,3,4,0,39,13.0
Carl Chester,162627,WR,MARSHALL,1,25.0,1,214,0,25,1,4,0,25,25.0
Zahir Abdus-Salaam,145933,HB,W MICHIGAN,1,75.0,1,347,0,11,3,4,0,23,7.7
Kam Perry,156397,WR,MIAMI OH,2,50.0,2,221,0,40,2,4,0,57,28.5
Jam Miller,157003,HB,ALABAMA,1,75.0,1,103,0,25,3,4,0,36,12.0
