player,player_id,position,team_name,player_game_count,attempts,first_downs,franchise_id,fumbles,longest,rec_yards,receptions,targets,total_touches,touchdowns,yards,ypa
Roman Hemby,144891,HB,MARYLAND,1,24,2,215,0,11,22,2,4,26,0,65,2.7
Jermaine Brown Jr.,97084,HB,UAB,1,24,11,321,1,15,6,2,2,26,2,116,4.8
Quinshon Judkins,157128,HB,OLE MISS,1,23,5,226,0,23,16,2,2,25,0,91,4.0
Tyler Lavine,97307,HB,SMU,1,23,10,287,0,14,25,4,4,27,1,91,4.0
Frank Harris,60586,QB,UTSA,2,23,9,331,3,18,3,1,1,18,1,79,3.4
Tyler Shough,83537,QB,TEXAS TECH,1,23,7,315,2,36,0,0,0,16,2,108,4.7
Taylen Green,145996,QB,BOISE ST,2,23,8,120,0,21,0,0,0,19,2,146,6.3
Micah Bernard,100583,HB,UTAH,2,22,7,328,1,23,49,8,12,30,1,145,6.6
Keaton Mitchell,123826,HB,E CAROLINA,1,22,5,156,0,46,15,2,2,24,1,127,5.8
Braelon Allen,145159,HB,WISCONSIN,1,22,6,349,0,27,0,2,2,24,1,116,5.3
Cade Klubnik,156253,QB,CLEMSON,2,22,7,140,1,16,19,1,1,15,2,113,5.1
Kendall Milton,124031,HB,GEORGIA,3,21,8,173,0,51,-1,1,1,22,2,172,8.2
Justice Ellison,123383,HB,WAKE,1,21,3,339,0,14,6,1,1,22,1,64,3.0
Deshaun Fenwick,83759,HB,OREGON ST,1,21,5,265,0,29,0,0,0,21,0,107,5.1
Frank Gore Jr.,121457,HB,SO MISS,1,21,11,296,1,64,0,0,0,21,2,324,15.4
Khalan Laborn,57204,HB,MARSHALL,1,21,5,214,0,13,9,1,1,22,0,90,4.3
George Holani,72154,HB,BOISE ST,2,20,6,120,0,12,-2,2,2,22,0,98,4.9
Rashod Dubinion,157020,HB,ARKANSAS,1,20,8,111,0,26,19,3,3,23,2,112,5.6
Aveon Smith,130529,QB,MIAMI OH,1,19,6,221,0,11,0,0,0,12,0,70,3.7
Reese White,97197,HB,COAST CAR,2,19,7,141,0,27,11,2,2,21,1,101,5.3
Drake Maye,143969,QB,N CAROLINA,2,18,8,245,2,24,0,0,0,11,1,98,5.4
DK Billingsley,57432,HB,TROY,2,18,4,318,0,33,0,0,0,18,3,72,4.0
Michael Pratt,123229,QB,TULANE,2,17,5,319,0,40,0,0,0,12,1,150,8.8
Frank Peasant,121817,HB,MIDDLE TN,1,17,0,224,0,7,10,2,3,19,0,27,1.6
Haaziq Daniels,125263,QB,AIR FORCE,1,17,7,101,1,15,0,0,0,15,1,80,4.7
Calvin Tyler Jr.,52133,HB,UTAH ST,1,16,2,329,0,13,1,2,3,18,0,79,4.9
Chez Mellusi,99597,HB,WISCONSIN,1,16,5,349,0,51,0,0,0,16,1,77,4.8
Victor Rosa,158629,HB,UCONN,1,16,4,146,0,24,0,0,0,16,2,75,4.7
Mohamed Ibrahim,55226,HB,MINNESOTA,1,16,6,225,0,10,0,0,0,16,1,71,4.4
Cameron Rising,77663,QB,UTAH,2,15,8,328,0,16,0,0,0,10,0,88,5.9
DJ Giddens,144595,HB,KANSAS ST,2,15,4,199,0,30,48,3,3,18,0,96,6.4
Chris Smith,83693,HB,LA LAFAYET,1,15,4,207,2,11,4,1,1,16,0,37,2.5
Gavin Sawchuk,158088,HB,OKLAHOMA,1,15,5,261,1,25,8,1,1,16,1,107,7.1
Jordon Vaughn,150705,HB,WYOMING,1,15,5,351,0,17,0,0,0,15,2,67,4.5
Rasheen Ali,121717,HB,MARSHALL,1,15,4,214,0,38,0,0,0,15,1,92,6.1
Jahmyr Gibbs,122474,HB,ALABAMA,1,15,3,103,0,22,66,2,2,17,0,76,5.1
Stetson Bennett,60387,QB,GEORGIA,3,15,4,173,2,21,0,0,0,12,3,21,1.4
LeQuint Allen,158290,HB,SYRACUSE,1,15,5,304,1,29,60,11,14,26,0,94,6.3
Audric Estime,147476,HB,NOTRE DAME,1,14,4,258,0,26,8,1,1,15,0,95,6.8
Wayne Taulapapa,91020,HB,WASHINGTON,1,14,5,340,0,42,17,3,3,17,1,108,7.7
Kairee Robinson,101299,HB,S JOSE ST,1,14,3,285,0,14,17,3,3,17,0,56,4.0
Tahj Brooks,123133,HB,TEXAS TECH,1,14,5,315,0,37,0,0,1,14,0,90,6.4
KJ Jefferson,99129,QB,ARKANSAS,1,14,7,111,0,32,0,0,0,11,2,130,9.3
Nakia Watson,83807,HB,WASH STATE,1,14,3,341,0,12,5,1,1,15,1,33,2.4
Grayson McCall,98002,QB,COAST CAR,2,13,4,141,1,9,0,0,0,6,2,54,4.2
Cody Schrader,157177,HB,MISSOURI,1,13,2,229,0,16,0,0,0,13,1,54,4.2
Trey Benson,131705,HB,FLORIDA ST,1,13,1,167,0,11,33,1,1,14,0,25,1.9
Bucky Irving,144970,HB,OREGON,1,13,5,264,0,66,-1,1,1,14,2,149,11.5
Jabari Small,124298,HB,TENNESSEE,1,13,2,307,0,9,0,0,0,13,1,38,2.9
Logan Diggs,147475,HB,NOTRE DAME,1,13,2,258,0,39,81,2,2,15,1,90,6.9
J.J. McCarthy,144918,QB,MICHIGAN,2,13,3,222,3,39,0,0,0,5,1,96,7.4
AJ Green Jr.,127442,HB,ARKANSAS,1,13,4,111,0,35,30,4,5,17,1,99,7.6
John Rhys Plumlee,97602,QB,UCF,2,13,3,323,4,19,16,1,1,10,0,78,6.0
Jay Ducker,130550,HB,MEMPHIS,1,13,7,218,0,48,15,1,1,14,2,83,6.4
CJ Harris,130594,QB,OHIO,2,13,7,259,1,15,0,0,1,11,0,83,6.4
Ta'Zhawn Henry,77776,HB,HOUSTON,1,12,4,182,1,12,14,1,1,13,0,45,3.8
Jaquez Moore,143866,HB,DUKE,1,12,3,154,0,14,32,1,1,13,1,43,3.6
Omari Arnold,158336,HB,GA SOUTHRN,1,12,3,174,0,29,6,2,2,14,0,68,5.7
Kalel Mullings,129590,LB,MICHIGAN,2,12,6,222,0,6,0,0,0,12,3,30,2.5
Reggie Love III,129418,HB,ILLINOIS,1,12,4,187,0,13,7,1,1,13,0,53,4.4
Ollie Gordon II,157792,HB,OKLA STATE,1,12,2,262,0,15,1,1,1,13,0,45,3.8
Garrett Shrader,98212,QB,SYRACUSE,1,12,6,304,0,9,0,0,0,7,2,54,4.5
Destin Wade,163784,QB,KENTUCKY,1,12,2,202,3,19,0,0,0,6,0,56,4.7
Tyler Buchner,147472,QB,NOTRE DAME,1,12,7,258,0,21,0,0,0,12,2,80,6.7
Branson Robinson,163749,HB,GEORGIA,2,12,4,173,0,19,0,0,0,12,2,62,5.2
La'Damian Webb,122423,HB,S ALABAMA,1,12,2,288,0,10,29,4,4,16,0,48,4.0
Jalon Daniels,122555,QB,KANSAS,1,12,5,198,2,10,0,0,0,9,1,35,2.9
RJ Harvey,99622,HB,UCF,2,11,1,323,0,20,40,5,6,16,0,63,5.7
TJ Harden,162457,HB,UCLA,1,11,5,324,0,34,-6,2,2,13,1,111,10.1
Kaytron Allen,164158,HB,PENN STATE,1,11,2,266,0,16,16,3,3,14,1,37,3.4
Jaylen Wright,146934,HB,TENNESSEE,1,11,3,307,0,42,0,0,0,11,0,89,8.1
Brady Cook,124199,QB,MISSOURI,1,11,5,229,1,36,0,0,0,7,0,71,6.5
Jordan Byrd,83748,HB,S DIEGO ST,1,11,0,284,0,3,7,2,2,13,0,1,0.1
Richard Newton,83799,HB,WASHINGTON,1,11,3,340,0,9,0,0,0,11,0,44,4.0
Noah Whittington,123472,HB,OREGON,1,11,1,264,0,8,37,5,5,16,0,27,2.5
Noah Cain,97185,HB,LSU,2,11,5,211,0,14,5,2,2,13,3,65,5.9
Montrell Johnson Jr.,147141,HB,FLORIDA,1,11,2,163,0,14,-6,1,2,12,0,14,1.3
CJ Beasley,122317,HB,COAST CAR,2,11,2,141,0,16,34,2,2,13,1,45,4.1
Jalen Mayden,83520,QB,S DIEGO ST,1,11,3,284,1,21,0,0,0,9,0,42,3.8
JuTahn McClain,124071,HB,KENTUCKY,1,10,1,202,0,12,7,3,3,13,0,40,4.0
Ky Thomas,129669,HB,KANSAS,1,10,1,198,0,4,35,2,2,12,1,11,1.1
Treshaun Ward,99619,HB,FLORIDA ST,1,10,3,167,0,38,0,0,0,10,2,81,8.1
Roderick Daniels Jr.,144356,WR,SMU,1,10,4,287,0,9,54,6,7,16,0,59,5.9
Riley Leonard,143862,QB,DUKE,1,10,7,154,0,13,0,0,0,8,2,63,6.3
John Emery Jr.,97403,HB,LSU,2,10,3,211,0,29,6,2,2,12,1,51,5.1
Woody Marks,124179,HB,MISS STATE,1,10,1,227,0,16,14,3,4,13,0,50,5.0
Joe Milton III,82151,QB,TENNESSEE,1,10,2,307,0,10,0,0,0,9,0,16,1.6
Malik Sherrod,128189,HB,FRESNO ST,2,10,2,169,0,11,3,1,2,11,0,30,3.0
Camar Wheaton,146592,HB,SMU,1,10,1,287,0,11,1,1,1,11,0,37,3.7
Trey Potts,101647,HB,MINNESOTA,1,10,0,225,0,9,0,0,0,10,0,27,2.7
Jayden Daniels,97993,QB,LSU,2,10,2,211,0,37,5,1,1,7,0,76,7.6
Devin Neal,144558,HB,KANSAS,1,9,1,198,0,7,23,2,4,11,0,29,3.2
Jaxson Dart,146409,QB,OLE MISS,1,9,6,226,1,22,0,0,0,8,1,75,8.3
Caleb Williams,144622,QB,USC,2,9,5,326,1,59,-2,0,0,6,0,100,11.1
Braydon Bennett,122318,HB,COAST CAR,2,9,3,141,1,20,8,1,3,10,0,62,6.9
Dallan Hayden,162865,HB,OHIO STATE,1,9,2,260,0,17,0,0,0,9,0,43,4.8
John Lee Eldridge III,131515,HB,AIR FORCE,1,9,3,101,0,34,0,0,0,9,0,69,7.7
Clayton Tune,77652,QB,HOUSTON,1,9,3,182,0,33,0,0,0,5,0,75,8.3
Davion Ervin-Poindexter,101653,HB,W KENTUCKY,1,9,2,346,0,12,33,3,4,12,0,33,3.7
Asa Martin,83633,HB,MEMPHIS,1,9,3,218,0,22,15,2,2,11,0,38,4.2
Nick Patti,77614,QB,PITTSBURGH,1,9,4,268,2,41,0,0,0,6,0,80,8.9
Kaleb Johnson,156419,HB,IOWA,1,9,0,192,1,5,0,0,0,9,0,17,1.9
Jack Miller III,129754,QB,FLORIDA,1,9,1,163,1,15,0,0,0,4,0,37,4.1
Will Howard,122599,QB,KANSAS ST,2,9,3,199,1,8,0,0,0,7,1,17,1.9
Gunnar Watson,83570,QB,TROY,2,9,1,318,2,9,0,0,0,8,0,10,1.1
Phil Mafah,144123,HB,CLEMSON,2,9,3,140,0,12,1,1,2,10,1,49,5.4
Jawhar Jordan,99595,HB,LOUISVILLE,1,9,3,210,0,49,11,2,2,11,2,115,12.8
Jordan Houston,99592,HB,NC STATE,1,9,1,248,0,5,3,1,2,10,0,14,1.6
Ethan Wright,123587,LB,CINCINNATI,1,8,3,138,0,18,0,0,0,8,0,43,5.4
Richard Reese,158568,HB,BAYLOR,1,8,0,118,0,4,0,0,1,8,0,10,1.3
Seth Henigan,144267,QB,MEMPHIS,1,8,0,218,1,9,0,0,0,7,0,7,0.9
C.J. Stroud,129759,QB,OHIO STATE,1,8,2,260,0,27,0,0,0,2,0,70,8.8
Zach Evans,123072,HB,OLE MISS,1,8,3,226,0,10,26,4,6,12,1,37,4.6
Trevor Etienne,157730,HB,FLORIDA,1,8,0,163,0,3,9,1,1,9,0,14,1.8
Cooper Legas,101286,QB,UTAH ST,1,8,4,329,0,13,0,0,0,6,0,48,6.0
Jaylon Jackson,139386,HB,E MICHIGAN,1,8,2,160,0,31,0,0,0,8,1,54,6.8
Dillon Gabriel,86272,QB,OKLAHOMA,1,8,5,261,1,23,0,0,0,3,1,54,6.8
Brandon Campbell,146414,HB,HOUSTON,1,8,1,182,0,7,0,0,0,8,0,22,2.8
Tyre Shelton,77038,HB,MIAMI OH,1,8,2,221,0,9,0,0,0,8,0,31,3.9
Keilan Robinson,97097,HB,TEXAS,1,8,0,311,0,7,40,6,6,14,0,27,3.4
Keegan Jones,100594,HB,UCLA,1,7,1,324,0,5,68,6,6,13,0,8,1.1
Austin Aune,83528,QB,N TEXAS,2,7,1,251,1,7,0,0,0,5,0,8,1.1
Andrew Peasley,83581,QB,WYOMING,1,7,2,351,0,22,0,0,0,5,0,41,5.9
SaRodorick Thompson,77777,HB,TEXAS TECH,1,7,2,315,0,9,-6,1,1,8,1,16,2.3
Mike Washington Jr.,145672,HB,BUFFALO,1,7,1,126,0,7,0,0,1,7,0,19,2.7
Craig Williams,77756,HB,BAYLOR,1,7,2,118,0,10,0,0,1,7,0,25,3.6
Jaylen Coleman,97624,HB,DUKE,1,7,1,154,0,37,2,1,1,8,0,53,7.6
Dylan Downing,128352,HB,PURDUE,2,7,3,273,0,4,13,1,1,8,0,14,2.0
Markese Stepp,83786,HB,W KENTUCKY,1,7,2,346,0,39,0,0,0,7,0,63,9.0
Jase McClellan,123926,HB,ALABAMA,1,7,3,103,0,17,10,1,1,8,1,42,6.0
Cameron Montgomery,52198,HB,RICE,1,7,1,275,0,57,0,0,1,7,0,63,9.0
Sam Hartman,77618,QB,WAKE,1,7,2,339,0,15,0,0,0,6,0,21,3.0
Josh McCray,144799,HB,ILLINOIS,1,7,3,187,0,5,0,0,0,7,0,17,2.4
Taulia Tagovailoa,97271,QB,MARYLAND,1,7,1,215,0,25,0,0,0,4,0,34,4.9
Chevan Cordeiro,75886,QB,S JOSE ST,1,7,1,285,0,27,0,0,0,3,1,59,8.4
Peny Boone,129498,HB,TOLEDO,2,7,2,316,1,10,0,0,0,7,0,30,4.3
Vincent Davis,99593,HB,PITTSBURGH,1,7,2,268,0,14,11,1,2,8,0,27,3.9
Nicholas Singleton,164188,HB,PENN STATE,1,7,3,266,0,87,0,0,1,7,2,120,17.1
Simeon Price,146843,HB,MISS STATE,1,7,3,227,0,28,5,1,1,8,0,68,9.7
Derrick Davis Jr.,146794,S,LSU,1,6,2,211,0,12,0,0,0,6,1,29,4.8
Jaison Patterson,145654,HB,BOWL GREEN,1,6,1,122,0,6,0,0,0,6,0,23,3.8
Juma Otoviano,75903,HB,RICE,1,6,1,275,0,4,3,1,1,7,0,12,2.0
Ta'ron Keith,130368,HB,BOWL GREEN,1,6,1,122,0,7,69,3,4,9,0,8,1.3
Chandler Fields,97286,QB,LA LAFAYET,1,6,1,207,0,11,0,0,0,4,0,34,5.7
Josh Williams,99171,HB,LSU,1,6,1,211,0,47,19,3,4,9,0,55,9.2
Sutton Smith,162530,HB,MEMPHIS,1,6,1,218,0,7,0,0,0,6,0,20,3.3
Jarrett Guest,97997,QB,COAST CAR,1,6,2,141,1,9,0,0,0,2,0,25,4.2
Holton Ahlers,77651,QB,E CAROLINA,1,6,2,156,0,37,14,1,1,6,1,58,9.7
Juju McDowell,146909,HB,S CAROLINA,1,6,2,289,0,13,13,3,3,9,0,28,4.7
Tyrone Tracy,84226,WR,PURDUE,2,6,3,273,0,20,13,2,2,8,0,51,8.5
Jonathon Brooks,144721,HB,TEXAS,1,6,1,311,0,5,37,2,2,8,1,18,3.0
Raleek Brown,158458,HB,USC,2,6,2,326,0,39,17,4,4,10,1,61,10.2
Terry Moore,156258,HB,DUKE,1,6,1,154,0,6,8,1,1,7,0,16,2.7
Xavier Johnson,101641,WR,OHIO STATE,1,6,0,260,0,8,43,3,4,9,0,28,4.7
Evan Prater,123576,QB,CINCINNATI,1,6,2,138,2,12,0,0,0,3,0,34,5.7
Taylor Powell,60459,QB,E MICHIGAN,1,6,2,160,2,7,0,0,0,4,0,10,1.7
Jake Haener,60596,QB,FRESNO ST,2,6,1,169,0,10,0,0,0,4,0,17,2.8
Charles McClelland,77733,HB,CINCINNATI,1,6,1,138,0,5,-1,1,2,7,0,15,2.5
Johnny Richardson,123760,HB,UCF,2,6,3,323,0,15,24,4,4,10,0,50,8.3
Stacy Sneed,123680,HB,HOUSTON,1,6,0,182,0,5,2,1,1,7,0,12,2.0
Cam Ward,133244,QB,WASH STATE,1,5,3,341,1,11,0,0,0,2,0,29,5.8
Jordan Travis,77615,QB,FLORIDA ST,1,5,3,167,0,26,0,0,0,3,0,62,12.4
Cam Fancher,145266,QB,MARSHALL,1,5,1,214,2,12,0,0,0,2,0,11,2.2
Trey Lowe,77669,QB,SO MISS,1,5,2,296,2,18,0,0,0,3,0,12,2.4
Zion Turner,158636,QB,UCONN,1,5,2,146,1,12,0,0,0,2,0,26,5.2
Tommy Castellanos,158433,QB,UCF,1,5,0,323,0,6,0,0,0,4,0,12,2.4
Corey Kiner,86392,HB,CINCINNATI,1,5,0,138,0,4,0,0,0,5,0,11,2.2
Qualan Jones,97196,HB,BAYLOR,1,5,1,118,0,5,0,0,1,5,0,14,2.8
Sevaughn Clark,99159,HB,GEORGIA,1,5,2,173,0,18,0,0,0,5,0,35,7.0
Lee Witherspoon,99166,HB,UAB,1,5,1,321,0,12,0,0,0,5,0,27,5.4
Demarcus Jones II,99614,HB,NC STATE,1,5,0,248,0,4,25,1,2,6,0,5,1.0
Nathaniel Peat,100586,HB,MISSOURI,1,5,1,229,0,25,0,0,0,5,0,39,7.8
Kenyon Clay,156837,HB,SO MISS,1,5,0,296,0,4,0,0,0,5,0,9,1.8
Sean Clifford,51708,QB,PENN STATE,1,5,0,266,0,9,0,0,0,4,0,10,2.0
Brock Domann,102351,QB,LOUISVILLE,1,5,1,210,2,6,0,0,0,4,0,8,1.6
AJ Padgett,163006,QB,RICE,1,5,1,275,0,9,0,0,0,3,0,20,4.0
Chris Tyree,122913,HB,NOTRE DAME,1,5,1,258,0,12,10,4,5,9,0,21,4.2
Roydell Williams,123939,HB,ALABAMA,1,5,1,103,0,12,0,0,0,5,0,23,4.6
Brian Brewton,147377,HB,UCONN,1,5,0,146,0,4,0,0,1,5,0,5,1.0
Will Rogers,124184,QB,MISS STATE,1,5,0,227,0,4,13,1,1,3,0,0,0.0
Devontae Houston,147375,HB,UCONN,1,5,2,146,0,28,0,0,1,5,0,40,8.0
Deondre Jackson,124323,HB,OKLA STATE,1,5,0,262,0,5,0,0,0,5,0,8,1.6
Terrence Williams,147144,HB,LA LAFAYET,1,5,1,207,0,9,3,2,2,7,0,8,1.6
Michael Alaimo,129802,QB,PURDUE,1,4,0,273,1,8,0,0,0,3,0,22,5.5
Cole Snyder,97617,QB,BUFFALO,1,4,1,126,0,9,0,0,0,3,0,10,2.5
Spencer Rattler,97408,QB,S CAROLINA,1,4,2,289,0,18,0,0,0,0,0,43,10.8
Chase Cunningham,78533,QB,MIDDLE TN,1,4,0,224,1,-1,0,0,0,4,0,-12,-3.0
DeAndre Hughes,101359,HB,AIR FORCE,1,4,1,101,0,7,0,0,0,4,0,15,3.8
Austin Reed,111760,QB,W KENTUCKY,1,4,2,346,0,14,0,0,0,1,0,25,6.3
Kevin Davis,130517,WR,MIAMI OH,1,4,1,221,0,9,30,3,4,7,1,18,4.5
Bam McReynolds,157876,HB,S ALABAMA,1,4,0,288,0,7,38,4,4,8,0,15,3.8
Ben Gulbranson,131734,QB,OREGON ST,1,4,3,265,0,11,0,0,0,1,1,26,6.5
Tank Smith,109112,HB,PENN STATE,1,4,1,266,0,11,0,0,0,4,0,15,3.8
Daniel Carter,99572,FB,PITTSBURGH,1,4,2,268,0,5,3,1,1,5,0,11,2.8
Myles Montgomery,144232,HB,CINCINNATI,1,4,0,138,0,4,0,0,0,4,0,8,2.0
Chance Bell,57396,HB,S DIEGO ST,1,4,0,284,0,3,0,0,0,4,0,1,0.3
Jamal Johnson,145646,HB,BOWL GREEN,1,4,0,122,0,8,0,0,0,4,0,15,3.8
Quinton Cooley,123380,HB,WAKE,1,4,1,339,0,19,15,2,2,6,0,31,7.8
Bo Nix,97790,QB,OREGON,1,4,0,264,0,6,0,0,0,3,0,12,3.0
Sam Scott,150701,LB,WYOMING,1,4,0,351,0,6,0,0,0,4,0,11,2.8
Dorian Thompson-Robinson,83574,QB,UCLA,1,4,2,324,1,9,0,0,0,2,1,21,5.3
Dylan Hopkins,83571,QB,UAB,1,4,0,321,0,3,0,0,0,2,0,7,1.8
Jaziun Patterson,156421,HB,IOWA,1,4,2,192,0,17,1,1,1,5,0,23,5.8
Gerald Green,97121,HB,GA SOUTHRN,1,3,0,174,0,4,0,0,0,3,0,8,2.7
Xavier Townsend,158455,WR,UCF,2,3,2,323,0,8,53,10,10,13,1,13,4.3
Christian Beal-Smith,55433,HB,S CAROLINA,1,3,0,289,0,9,7,2,2,5,0,8,2.7
Michael Penix Jr.,82134,QB,WASHINGTON,1,3,1,340,0,4,0,0,0,2,0,6,2.0
Caleb Lahey,129824,HB,PURDUE,1,3,0,273,0,4,0,0,0,3,0,6,2.0
Damien Martinez,162437,HB,OREGON ST,1,3,0,265,0,9,0,0,0,3,0,12,4.0
Malik Knowles,78141,WR,KANSAS ST,2,3,1,199,0,40,46,2,9,5,0,50,16.7
Carter Bradley,77685,QB,S ALABAMA,1,3,1,288,1,10,0,0,0,1,0,12,4.0
Tanner Mordecai,77656,QB,SMU,1,3,1,287,0,9,0,0,0,1,0,8,2.7
Ethan Payne,145269,HB,MARSHALL,1,3,3,214,0,9,0,0,0,3,0,18,6.0
Antwain Littleton Jr.,144892,HB,MARYLAND,1,3,1,215,0,6,-2,1,1,4,0,9,3.0
Joe Labas,144847,QB,IOWA,1,3,0,192,0,10,0,0,0,3,0,17,5.7
Brock Bowers,146715,TE,GEORGIA,3,3,1,173,0,10,297,17,18,20,0,16,5.3
Miyan Williams,62608,HB,OHIO STATE,1,3,2,260,0,4,0,0,0,3,1,8,2.7
Jaylen Dixon,61775,WR,UTAH,2,3,0,328,1,8,114,12,15,15,0,10,3.3
D.J. Jones,122840,HB,N CAROLINA,2,3,0,245,0,8,10,1,1,4,0,13,4.3
Kobe Pace,122155,HB,CLEMSON,1,3,0,140,0,3,0,0,0,3,0,3,1.0
Jordan James,163295,HB,OREGON,1,3,2,264,0,13,0,0,0,3,0,27,9.0
Camden Orth,108965,QB,BOWL GREEN,1,3,1,122,0,8,0,0,0,1,0,18,6.0
Keyon Mozee,145809,HB,MIAMI OH,1,3,1,221,0,10,0,0,0,3,0,16,5.3
Carson Beck,124010,QB,GEORGIA,1,3,0,173,0,-1,0,0,0,3,0,-4,-1.3
Tommy DeVito,60545,QB,ILLINOIS,1,3,2,187,1,2,-3,0,0,2,1,3,1.0
Zeon Chriss-Gremillion,156733,QB,LA LAFAYET,1,3,1,207,1,25,0,0,0,2,0,30,10.0
Jam Miller,157003,HB,ALABAMA,1,3,1,103,0,38,0,0,0,3,0,44,14.7
Janari Dean,124164,HB,SO MISS,1,3,0,296,0,9,0,0,0,3,0,10,3.3
Walker Howard,157112,QB,LSU,1,3,1,211,1,23,0,0,0,3,0,18,6.0
Bryson Barnes,131845,QB,UTAH,2,3,0,328,0,8,0,0,0,2,0,10,3.3
Quinton Jackson,163001,HB,RICE,1,3,1,275,0,11,54,2,2,5,0,15,5.0
Michael Allen,157405,HB,NC STATE,1,3,0,248,0,3,21,3,3,6,0,5,1.7
Raheim Sanders,146626,HB,ARKANSAS,1,3,1,111,0,12,0,0,0,3,0,17,5.7
Jordan Waters,97754,HB,DUKE,1,3,0,154,0,3,0,0,1,3,0,5,1.7
Omarion Hampton,162750,HB,N CAROLINA,2,3,0,245,0,4,0,0,0,3,0,5,1.7
Garret Rangel,157795,QB,OKLA STATE,1,3,0,262,2,7,0,0,0,2,0,17,5.7
Juwaun Price,97204,HB,SYRACUSE,1,3,1,304,0,5,0,0,0,3,0,7,2.3
Mark-Anthony Scott Jr.,157945,HB,BUFFALO,1,3,0,126,0,3,0,0,0,3,0,3,1.0
Leshon Williams,129487,HB,IOWA,1,3,1,192,0,5,2,1,1,4,0,3,1.0
Robert Burns,57293,FB,UCONN,1,3,0,146,0,5,0,0,1,3,0,3,1.0
Jamious Griffin,97189,HB,OREGON ST,1,2,1,265,0,2,0,0,0,2,1,2,1.0
Kyle Vantrease,55029,QB,GA SOUTHRN,1,2,2,174,0,5,3,1,1,3,0,9,4.5
Charlie Jones,55038,WR,PURDUE,1,2,0,273,0,2,162,13,16,15,0,3,1.5
Darius Bracy,55048,HB,MIDDLE TN,1,2,0,224,0,4,3,1,2,3,0,7,3.5
Aidan O'Connell,60516,QB,PURDUE,1,2,0,273,2,-3,0,0,0,2,0,-7,-3.5
Austin Upshaw,60528,WR,SMU,1,2,1,287,0,2,18,2,2,3,0,2,1.0
Austin Burton,60577,QB,PURDUE,1,2,1,273,0,5,0,0,0,0,0,7,3.5
Kobe Lewis,77800,HB,PURDUE,1,2,0,273,0,2,0,0,0,2,0,3,1.5
