player,player_id,position,team_name,player_game_count,attempts,completion_percent,completions,first_downs,franchise_id,interceptions,qb_rating,sacks,touchdowns,yards,ypa
Clayton Tune,77652,QB,HOUSTON,12,359,68.2,245,152,182,8,108.8,27,26,3014,8.4
Chevan Cordeiro,75886,QB,HAWAII,10,354,55.1,195,133,180,11,83.9,32,17,2793,7.9
N'Kosi Perry,60446,QB,FAU,12,352,59.7,210,112,165,7,95.2,26,20,2765,7.9
Chase Garbers,60356,QB,CAL,11,351,63.5,223,132,130,8,90.8,21,16,2531,7.2
Kaleb Eleby,77686,QB,W MICHIGAN,12,347,63.7,221,150,347,5,106.7,30,21,3114,9.0
DJ Uiagalelei,122162,QB,CLEMSON,12,344,54.4,187,100,140,9,70.1,19,9,2058,6.0
Layne Hatcher,82068,QB,ARK STATE,11,344,58.7,202,117,113,13,83.1,27,19,2427,7.1
Jayden de Laura,131928,QB,WASH STATE,11,343,64.1,220,132,341,9,100.3,11,23,2742,8.0
Max Bortenschlager,46500,QB,FIU,12,341,51.9,177,105,166,12,85.0,43,19,2926,8.6
Payton Thorne,101629,QB,MICH STATE,12,340,60.6,206,126,223,9,100.3,19,24,2872,8.4
Chase Brice,60363,QB,APP STATE,12,338,63.9,216,136,108,10,100.5,11,22,2903,8.6
Desmond Ridder,55086,QB,CINCINNATI,12,338,65.7,222,138,138,8,110.4,20,27,2990,8.8
Chris Reynolds,60361,QB,CHARLOTTE,11,338,63.9,216,137,136,9,103.0,18,26,2687,7.9
Frank Harris,60586,QB,UTSA,12,335,66.3,222,134,331,5,107.3,15,23,2683,8.0
Gavin Hardison,100827,QB,UTEP,12,334,55.4,185,119,330,12,87.4,18,17,2975,8.9
Dustin Crum,60418,QB,KENT STATE,12,334,64.7,216,125,201,4,100.8,30,15,2795,8.4
Michael Pratt,123229,QB,TULANE,11,332,57.2,190,114,319,8,90.6,29,21,2375,7.2
Sam Howell,97599,QB,N CAROLINA,11,331,61.6,204,140,245,9,101.1,45,23,2846,8.6
Levi Lewis,60428,QB,LA LAFAYET,12,330,61.5,203,125,207,4,97.3,20,18,2438,7.4
Zach Calzada,98006,QB,TEXAS A&M,12,329,55.9,184,112,312,9,82.2,17,17,2185,6.6
Anthony Brown Jr.,40316,QB,OREGON,12,329,64.1,211,126,264,4,96.5,17,14,2514,7.6
Bo Nix,97790,QB,AUBURN,10,327,60.2,197,117,115,3,88.9,11,11,2293,7.0
Tyler Van Dyke,122225,QB,MIAMI FL,10,326,62.0,202,125,220,6,108.9,23,25,2918,9.0
Gunnar Holmberg,77625,QB,DUKE,11,326,66.3,216,113,154,8,84.3,20,7,2353,7.2
Will Levis,83542,QB,KENTUCKY,12,324,66.4,215,144,202,12,99.0,18,23,2594,8.0
Malik Cunningham,60436,QB,LOUISVILLE,12,320,61.3,196,137,210,6,99.8,18,18,2742,8.6
Jack Coan,60613,QB,NOTRE DAME,12,317,67.8,215,123,258,6,106.5,32,20,2641,8.3
Tanner McKee,131770,QB,STANFORD,10,315,65.4,206,109,300,7,93.9,25,15,2325,7.4
Emory Jones,82111,QB,FLORIDA,12,312,67.3,210,135,163,13,95.3,10,19,2558,8.2
Adrian Martinez,83522,QB,NEBRASKA,11,307,61.6,189,138,238,10,93.8,28,14,2861,9.3
Jake Bentley,40788,QB,S ALABAMA,10,305,69.5,212,117,288,8,101.4,20,17,2468,8.1
Kedon Slovis,100580,QB,USC,9,298,64.8,193,104,326,8,87.2,12,11,2151,7.2
Rocky Lombardi,60452,QB,N ILLINOIS,11,295,58.6,173,104,254,7,88.4,10,13,2308,7.8
Spencer Sanders,77660,QB,OKLA STATE,11,294,60.5,178,124,262,8,90.6,12,16,2203,7.5
Noah Vedral,55406,QB,RUTGERS,12,290,59.3,172,70,278,6,75.7,19,7,1726,6.0
Chance Nolan,78493,QB,OREGON ST,12,288,63.5,183,113,265,9,98.9,10,19,2411,8.4
Cade McNamara,101620,QB,MICHIGAN,12,287,63.8,183,92,222,3,100.5,6,14,2297,8.0
Daniel Richardson,97103,QB,C MICHIGAN,12,287,60.6,174,110,134,5,107.5,9,23,2442,8.5
Dorian Thompson-Robinson,83574,QB,UCLA,11,284,61.6,175,131,324,6,104.3,22,21,2390,8.4
Jayden Daniels,97993,QB,ARIZONA ST,12,281,66.2,186,114,110,9,88.6,20,10,2216,7.9
KJ Jefferson,99129,QB,ARKANSAS,12,276,66.3,183,113,111,3,117.0,23,21,2574,9.3
Cameron Rising,77663,QB,UTAH,11,274,62.8,172,124,328,3,102.6,6,17,2109,7.7
Graham Mertz,97994,QB,WISCONSIN,12,271,58.3,158,93,349,10,74.4,9,9,1821,6.7
Brett Gabbert,97404,QB,MIAMI OH,9,270,57.8,156,109,221,6,108.0,13,24,2421,9.0
Will Plummer,131592,QB,ARIZONA,10,267,58.4,156,85,109,9,69.3,21,6,1609,6.0
Casey Thompson,77677,QB,TEXAS,12,264,62.5,165,104,311,9,103.6,15,24,2110,8.0
Timmy McClain,144488,QB,USF,11,264,54.9,145,96,327,7,72.9,24,5,1885,7.1
Austin Aune,83528,QB,N TEXAS,12,263,51.7,136,76,251,7,73.4,11,9,1760,6.7
Hendon Hooker,60593,QB,TENNESSEE,12,262,69.1,181,114,307,3,128.8,38,26,2570,9.8
Kurtis Rourke,97998,QB,OHIO,10,262,65.3,171,94,259,7,88.1,18,11,1810,6.9
Kyle Vantrease,55029,QB,BUFFALO,10,262,61.5,161,92,126,6,83.8,7,8,1876,7.2
Brendon Lewis,131687,QB,COLORADO,12,258,57.8,149,72,143,3,83.2,31,10,1540,6.0
Gerry Bohanon,77636,QB,BAYLOR,11,255,63.5,162,102,118,6,102.9,8,17,2173,8.5
Braxton Burmeister,60513,QB,VA TECH,12,255,55.7,142,107,337,4,92.3,26,14,1960,7.7
Mikey Keene,70961,QB,UCF,10,252,63.1,159,73,323,6,92.5,13,16,1606,6.4
Nick Starkel,40326,QB,S JOSE ST,7,249,51.4,128,73,285,7,72.9,11,9,1650,6.6
Austin Kendall,40056,QB,LA TECH,7,247,60.3,149,93,208,9,86.4,17,13,1880,7.6
Brady McBride,77641,QB,TEXAS ST,7,243,60.1,146,87,314,10,77.7,23,12,1530,6.3
Tanner Morgan,55239,QB,MINNESOTA,12,241,58.9,142,92,225,8,84.7,20,10,1938,8.0
Garrett Shrader,98212,QB,SYRACUSE,12,235,52.3,123,83,304,4,76.9,33,9,1439,6.1
Spencer Petras,82136,QB,IOWA,10,234,57.7,135,75,192,6,79.5,24,9,1526,6.5
Steven Krajewski,77650,QB,UCONN,9,229,52.0,119,53,146,10,59.6,16,7,1220,5.3
Max Duggan,99470,QB,TCU,10,228,63.6,145,100,305,6,104.8,20,16,2040,8.9
Gunnar Watson,83570,QB,TROY,8,227,61.7,140,68,318,4,87.5,18,8,1611,7.1
Cameron Friel,146195,QB,UNLV,9,227,62.1,141,72,325,11,72.0,25,6,1608,7.1
Ken Seals,124359,QB,VANDERBILT,8,225,56.9,128,62,333,8,64.1,14,5,1187,5.3
Hayden Wolff,98362,QB,DOMINION,9,224,62.5,140,73,263,6,90.5,12,10,1752,7.8
Brady Olson,147415,QB,UMASS,8,216,47.7,103,58,216,7,62.8,8,8,1146,5.3
Dequan Finn,97804,QB,TOLEDO,12,214,59.3,127,77,316,1,110.9,25,16,1869,8.7
Dylan Hopkins,83571,QB,UAB,12,212,63.7,135,80,321,6,107.4,28,15,2061,9.7
Grayson McCall,98002,QB,COAST CAR,10,212,72.6,154,119,141,3,143.0,17,23,2552,12.0
Devin Grainger,78496,QB,GA STATE,11,210,57.6,121,80,175,4,97.6,17,16,1515,7.2
Skylar Thompson,60417,QB,KANSAS ST,9,207,68.1,141,80,199,4,102.6,16,9,1854,9.0
Jake Constantine,40166,QB,RICE,8,207,60.9,126,81,275,7,84.1,13,8,1616,7.8
D'Wan Mathis,99130,QB,TEMPLE,7,193,59.1,114,55,306,4,79.1,16,6,1209,6.3
Jordan Travis,77615,QB,FLORIDA ST,10,193,62.7,121,90,167,6,100.1,25,15,1521,7.9
Dennis Grosel,60351,QB,BOSTON COL,8,192,57.8,111,60,121,7,71.9,15,6,1216,6.3
Jaxson Dart,146409,QB,USC,6,191,61.3,117,66,326,5,87.4,4,9,1351,7.1
Spencer Rattler,97408,QB,OKLAHOMA,9,190,73.7,140,83,261,5,104.3,12,11,1483,7.8
Taylor Powell,60459,QB,TROY,6,189,65.6,124,60,318,6,82.7,12,7,1219,6.4
Lucas Johnson,40551,QB,S DIEGO ST,11,189,60.3,114,61,284,4,83.5,12,9,1091,5.8
Jeff Sims,122496,QB,GA TECH,7,187,59.9,112,63,176,7,90.5,12,12,1466,7.8
Caleb Williams,144622,QB,OKLAHOMA,9,185,62.2,115,80,261,4,114.9,19,18,1670,9.0
James Blackman,60382,QB,ARK STATE,6,184,59.2,109,63,113,4,87.2,19,8,1340,7.3
Stetson Bennett,60387,QB,GEORGIA,11,183,64.5,118,94,173,5,127.9,6,21,1984,10.8
Jason Bean,83529,QB,KANSAS,9,182,56.0,102,63,198,6,74.7,9,6,1252,6.9
Chandler Rogers,98683,QB,LA MONROE,12,179,62.0,111,62,209,3,93.8,28,9,1302,7.3
Sean Chambers,75888,QB,WYOMING,8,178,50.6,90,65,351,7,65.4,13,6,1125,6.3
Ryan Hilinski,71295,QB,NWESTERN,9,177,53.7,95,40,256,4,66.0,9,3,977,5.5
Chase Cunningham,78533,QB,MIDDLE TN,8,177,63.3,112,62,224,3,109.1,11,16,1327,7.5
Mike Wright Jr.,124366,QB,VANDERBILT,10,175,53.1,93,58,333,6,72.1,16,8,1042,6.0
Terry Wilson,40709,QB,NEW MEXICO,6,175,58.3,102,50,241,4,79.8,15,7,1063,6.1
Brandon Peters,40416,QB,ILLINOIS,10,170,53.5,91,56,187,4,79.3,14,7,1170,6.9
D.J. Mack Jr.,55405,QB,DOMINION,6,167,50.9,85,47,263,7,58.3,19,5,855,5.1
Michael Penix Jr.,82134,QB,INDIANA,5,163,53.4,87,50,190,7,60.9,7,4,939,5.8
Zach Gibson,100201,QB,AKRON,7,157,69.4,109,70,102,0,114.6,20,10,1260,8.0
Justin Lynch,144392,QB,TEMPLE,11,156,56.4,88,39,306,4,69.8,8,4,857,5.5
Jordan Yates,97416,QB,GA TECH,7,156,58.3,91,55,176,3,79.6,19,6,904,5.8
Henry Colombi,60583,QB,TEXAS TECH,7,150,63.3,95,55,315,5,87.8,11,5,1285,8.6
Artur Sitkowski,83547,QB,ILLINOIS,5,149,49.7,74,43,187,2,70.8,8,6,699,4.7
Luke Doty,124230,QB,S CAROLINA,5,148,60.8,90,49,289,3,84.4,13,5,1023,6.9
Tyler Vitt,83566,QB,TEXAS ST,5,144,53.5,77,35,314,2,71.5,4,3,818,5.7
Justin Tomlin,78482,QB,GA SOUTHRN,8,143,51.7,74,46,174,9,54.7,14,3,987,6.9
Nick Nash,98679,QB,S JOSE ST,9,140,53.6,75,44,285,3,81.7,8,6,994,7.1
Jake Lange,121467,QB,SO MISS,5,140,56.4,79,39,296,6,68.2,20,5,843,6.0
Rhett Rodriguez,60332,QB,LA MONROE,6,139,50.4,70,42,209,3,68.6,8,4,799,5.7
McKenzie Milton,40110,QB,FLORIDA ST,6,138,58.0,80,42,167,6,62.9,11,3,775,5.6
Nicholas Vattiato,145302,QB,MIDDLE TN,5,137,67.2,92,37,224,6,75.6,4,5,777,5.7
Carter Bradley,77685,QB,TOLEDO,8,127,59.1,75,37,316,1,89.9,15,4,957,7.5
Jack Plummer,83543,QB,PURDUE,7,127,69.3,88,47,273,0,106.7,9,7,869,6.8
AJ Mayer,63860,QB,MIAMI OH,7,125,54.4,68,49,221,2,88.2,6,6,943,7.5
D'Eriq King,26636,QB,MIAMI FL,3,124,65.3,81,42,220,4,76.9,9,3,767,6.2
Jacob Sirmon,83590,QB,C MICHIGAN,5,121,61.2,74,40,134,4,81.4,18,6,744,6.1
DJ Irons,145585,QB,AKRON,8,120,64.2,77,61,102,4,94.5,31,8,883,7.4
Jalon Daniels,122555,QB,KANSAS,6,118,68.6,81,46,198,3,98.8,7,7,860,7.3
Donovan Smith,73929,QB,TEXAS TECH,5,112,62.5,70,39,315,2,99.0,8,6,925,8.3
Andrew Marty,60498,QB,NWESTERN,6,111,59.5,66,34,256,6,73.7,12,6,707,6.4
Jason Brown,109060,QB,S CAROLINA,7,109,55.0,60,34,289,6,77.0,9,8,721,6.6
Levi Williams,98365,QB,WYOMING,7,109,57.8,63,39,351,5,88.6,7,8,863,7.9
Brayden Schager,146078,QB,HAWAII,5,107,60.7,65,33,180,5,63.3,9,2,611,5.7
Desmond Trotter,83552,QB,S ALABAMA,4,105,59.0,62,32,288,3,78.7,9,5,590,5.6
Matt Myers,77698,QB,BUFFALO,7,104,53.8,56,32,126,5,67.9,10,4,703,6.8
Jordon Brookshire,98678,QB,S DIEGO ST,5,102,52.0,53,31,284,1,80.5,6,3,720,7.1
Dillon Gabriel,86272,QB,UCF,3,102,68.6,70,45,323,3,109.7,6,9,814,8.0
Jace Ruder,77680,QB,N TEXAS,6,99,53.5,53,29,251,5,59.8,3,3,571,5.8
Alex Padilla,86285,QB,IOWA,7,98,45.9,45,29,192,1,68.3,7,2,598,6.1
Phil Jurkovec,83533,QB,BOSTON COL,6,96,54.2,52,42,121,4,93.8,7,7,914,9.5
JT Daniels,83578,QB,GEORGIA,5,95,71.6,68,40,173,3,104.4,2,7,712,7.5
Haaziq Daniels,125263,QB,AIR FORCE,11,94,45.7,43,36,101,3,85.9,6,5,932,9.9
Gunner Cruz,100575,QB,ARIZONA,4,94,66.0,62,22,109,3,74.6,9,2,536,5.7
Tyler Shough,83537,QB,TEXAS TECH,4,92,68.5,63,35,315,3,106.0,5,6,854,9.3
T.J. Finley,124093,QB,AUBURN,8,91,56.0,51,30,115,1,90.0,9,5,600,6.6
Zeb Noland,40508,QB,S CAROLINA,6,89,55.1,49,26,289,1,93.9,9,6,602,6.8
JD Head,122677,QB,LA TECH,4,88,54.5,48,29,208,3,82.3,7,6,554,6.3
Jack Tuttle,83580,QB,INDIANA,6,87,51.7,45,21,190,5,48.9,7,2,418,4.8
Jack Zergiotis,97603,QB,UCONN,3,87,44.8,39,18,146,5,42.7,13,3,329,3.8
Donaven McCulley,144829,QB,INDIANA,6,84,44.0,37,21,190,2,60.5,11,2,477,5.7
Hudson Card,123109,QB,TEXAS,6,84,60.7,51,31,311,1,96.7,10,5,588,7.0
Cam'Ron Ransom,147110,QB,GA SOUTHRN,8,83,47.0,39,26,174,0,78.1,9,3,494,6.0
Cornelious Brown IV,98356,QB,GA STATE,4,80,51.3,41,25,175,4,44.0,8,0,384,4.8
Charlie Brewer,60344,QB,UTAH,3,79,60.8,48,26,328,3,75.1,6,3,484,6.1
Aaron Allen,78494,QB,LA TECH,6,77,64.9,50,32,208,4,76.8,3,2,620,8.1
Hunter Johnson,60362,QB,NWESTERN,3,76,59.2,45,19,256,4,70.3,8,4,424,5.6
Chandler Morris,122938,QB,TCU,4,76,65.8,50,30,305,0,108.4,7,3,699,9.2
Jordan McCloud,101058,QB,ARIZONA,3,73,65.8,48,29,109,5,64.9,4,2,481,6.6
Tyler Phommachanh,147373,QB,UCONN,3,73,47.9,35,15,146,2,53.5,4,1,321,4.4
Bryce Carpenter,82101,QB,COAST CAR,8,71,59.2,42,29,141,1,92.9,5,4,487,6.9
Kato Nelson,40264,QB,AKRON,5,69,52.2,36,23,102,1,80.9,17,3,445,6.4
Bailey Hockman,60383,QB,MIDDLE TN,3,67,59.7,40,23,224,2,88.2,6,4,464,6.9
Ty Keyes,145417,QB,SO MISS,4,66,50.0,33,22,296,4,56.1,11,3,355,5.4
Tai Lavatai,121854,QB,NAVY,10,64,53.1,34,20,237,2,88.6,18,5,449,7.0
Anthony Richardson,124393,QB,FLORIDA,7,63,58.7,37,24,163,5,84.6,4,6,527,8.4
Luke McCaffrey,101634,QB,RICE,9,63,49.2,31,23,275,4,47.9,6,2,313,5.0
Joe Milton III,82151,QB,TENNESSEE,6,62,51.6,32,19,307,0,81.0,7,2,375,6.0
Riley Leonard,143862,QB,DUKE,6,62,59.7,37,22,154,1,75.8,6,1,377,6.1
Justin Rogers,77666,QB,UNLV,6,60,56.7,34,16,325,2,85.3,14,3,479,8.0
Tyler Lytle,60364,QB,UMASS,2,59,49.2,29,19,216,1,69.5,10,1,394,6.7
Grant Gremel,101632,QB,INDIANA,4,58,55.2,32,13,190,1,65.9,5,1,269,4.6
Blake Shapen,122282,QB,BAYLOR,4,58,67.2,39,21,118,0,99.5,1,2,416,7.2
Christian Anderson,60339,QB,ARMY,10,58,46.6,27,20,114,0,116.2,2,5,648,11.2
Garrett Nussmeier,146757,QB,LSU,4,57,50.9,29,14,211,2,65.6,5,2,329,5.8
Wiley Green,75891,QB,RICE,4,56,66.1,37,26,275,3,90.0,8,4,421,7.5
James Foster,83563,QB,CHARLOTTE,5,56,55.4,31,17,136,1,73.7,6,1,362,6.5
Will Howard,122599,QB,KANSAS ST,5,55,54.5,30,18,199,1,71.2,2,1,332,6.0
Tommy DeVito,60545,QB,SYRACUSE,3,52,61.5,32,16,304,2,74.8,5,1,388,7.5
Andrew Peasley,83581,QB,UTAH ST,9,52,53.8,28,16,329,2,83.4,5,3,415,8.0
Ethan Garbers,131896,QB,UCLA,3,51,60.8,31,19,324,2,74.4,3,2,305,6.0
Shane Illingworth,71512,QB,OKLA STATE,2,51,56.9,29,17,262,1,92.5,2,3,387,7.6
Jarrett Guarantano,40771,QB,WASH STATE,2,49,67.3,33,19,341,3,65.2,8,1,302,6.2
Tyler Johnston III,60570,QB,UAB,5,49,55.1,27,19,321,3,70.8,3,2,408,8.3
Peter Parrish,99138,QB,MEMPHIS,1,48,64.6,31,16,218,3,48.5,6,0,215,4.5
Cade Fortin,77620,QB,USF,4,48,52.1,25,13,327,2,44.0,1,0,183,3.8
Garrett Dzuro,64526,QB,UMASS,7,47,48.9,23,15,216,3,52.3,5,2,246,5.2
Armani Rogers,40034,QB,OHIO,10,46,56.5,26,13,259,1,69.7,5,0,327,7.1
Mike DiLiello,121801,QB,MIDDLE TN,7,44,65.9,29,14,224,1,81.1,2,1,274,6.2
Trey Lowe,77669,QB,SO MISS,2,42,54.8,23,11,296,2,59.1,7,1,235,5.6
Sam Huard,146463,QB,WASHINGTON,4,41,51.2,21,9,340,4,37.0,2,1,233,5.7
Katravis Marsh,123289,QB,USF,4,41,48.8,20,13,327,3,43.9,0,1,231,5.6
Jay Woolfolk,151104,QB,VIRGINIA,5,41,53.7,22,11,335,2,51.4,7,0,245,6.0
Luke Zban,82147,QB,MARSHALL,4,39,66.7,26,11,214,2,80.0,3,2,249,6.4
Doug Brumfield,128348,QB,UNLV,3,39,43.6,17,18,325,1,79.0,4,2,320,8.2
J.J. McCarthy,144918,QB,MICHIGAN,9,38,68.4,26,13,222,1,124.8,3,4,379,10.0
Kyle McCord,145053,QB,OHIO STATE,5,38,65.8,25,14,260,2,98.1,4,2,416,10.9
Connor Cigelske,122433,QB,GA SOUTHRN,2,38,57.9,22,13,174,1,64.5,4,0,229,6.0
Hunter Dekkers,122511,QB,IOWA STATE,4,36,55.6,20,12,193,1,77.7,0,2,193,5.4
Ike Ogbogu,77653,QB,HOUSTON,5,36,55.6,20,17,182,1,85.0,2,2,256,7.1
Nick Tronti,60409,QB,FAU,5,36,52.8,19,11,165,1,57.9,5,0,202,5.6
Haynes King,124329,QB,TEXAS A&M,2,35,62.9,22,17,312,3,73.5,2,2,300,8.6
Tyler Buchner,147472,QB,NOTRE DAME,10,35,60.0,21,16,258,3,80.4,1,3,298,8.5
CJ Montes,146114,QB,NEW MEXICO,3,34,29.4,10,2,241,2,15.1,11,0,39,1.1
Logan Smothers,129713,QB,NEBRASKA,5,34,67.6,23,13,238,1,85.0,2,0,317,9.3
Josh Adkins,60483,QB,UTSA,5,32,56.3,18,11,331,0,94.8,6,2,192,6.0
Preston Hutchinson,60370,QB,E MICHIGAN,4,31,54.8,17,6,160,2,51.8,1,1,150,4.8
Drew Pyne,122910,QB,NOTRE DAME,2,30,50.0,15,14,258,0,97.1,3,2,224,7.5
Jack West,83558,QB,STANFORD,3,30,66.7,20,9,300,3,36.8,7,0,135,4.5
Ryan Glover,109047,QB,CAL,1,29,37.9,11,3,130,0,47.2,4,0,94,3.2
Cole Snyder,97617,QB,RUTGERS,5,28,64.3,18,6,278,0,86.9,1,1,130,4.6
Evan Simon,129906,QB,RUTGERS,4,28,60.7,17,6,278,1,61.2,2,0,157,5.6
Ta'Quan Roberson,101625,QB,PENN STATE,3,28,39.3,11,7,266,2,29.6,2,1,85,3.0
Grayson James,145214,QB,FIU,6,27,66.7,18,11,166,0,95.0,1,1,162,6.0
John Paddock,77689,QB,BALL ST,2,26,69.2,18,6,117,1,64.9,1,0,132,5.1
Garrett Greene,123420,QB,W VIRGINIA,10,26,61.5,16,10,343,0,76.9,2,0,147,5.7
Sam Noyer,40048,QB,OREGON ST,2,24,45.8,11,5,265,2,23.1,1,0,101,4.2
Christian Veilleux,145086,QB,PENN STATE,1,24,62.5,15,15,266,0,134.5,1,3,235,9.8
Brady Cook,124199,QB,MISSOURI,2,24,79.2,19,9,229,0,99.1,2,1,107,4.5
Knox Kadum,99578,QB,VA TECH,4,24,50.0,12,8,337,1,52.6,1,0,151,6.3
Jaren Lewis,99473,QB,KANSAS ST,3,23,52.2,12,7,199,2,51.7,2,1,154,6.7
Carson Beck,124010,QB,GEORGIA,3,23,43.5,10,9,173,2,63.0,0,2,176,7.7
Isaiah Chavez,128257,QB,NEW MEXICO,5,23,69.6,16,6,241,1,100.6,3,2,164,7.1
Justin Ibieta,123220,QB,TULANE,2,21,61.9,13,9,319,2,78.8,0,2,166,7.9
Jacolby Criswell,122830,QB,N CAROLINA,2,21,61.9,13,11,245,0,105.1,0,1,179,8.5
Kai Horton,144418,QB,TULANE,4,20,40.0,8,4,319,3,14.2,4,0,88,4.4
Jiya Wright,77688,QB,LA MONROE,4,20,50.0,10,11,209,2,71.7,2,2,164,8.2
Jabari Laws,82085,QB,ARMY,3,20,85.0,17,8,114,0,158.3,2,4,285,14.3
Evan Conley,97783,QB,LOUISVILLE,5,19,52.6,10,6,210,0,80.8,1,1,79,4.2
Nate Cox,60432,QB,NEVADA,3,19,68.4,13,6,239,0,107.8,1,1,142,7.5
TJ McMahon,83521,QB,RICE,1,19,63.2,12,7,275,1,109.8,0,2,191,10.1
Taisun Phommachanh,99577,QB,CLEMSON,4,19,57.9,11,7,140,1,74.7,0,1,131,6.9
Jordan Moore,143865,QB,DUKE,5,19,47.4,9,5,154,0,79.9,3,1,95,5.0
Chance Lovertich,121427,QB,MISS STATE,2,18,72.2,13,7,227,0,122.2,0,1,179,9.9
Xavier Arline,121831,QB,NAVY,6,18,38.9,7,6,237,0,85.9,8,1,142,7.9
Miles Kendrick,77673,QB,KANSAS,4,18,66.7,12,9,198,1,96.1,0,2,106,5.9
Tyler Macon,146873,QB,MISSOURI,2,17,52.9,9,4,229,0,100.9,1,1,143,8.4
Collin Schlee,98025,QB,KENT STATE,6,17,58.8,10,5,201,0,75.1,1,0,98,5.8
Paul Tyson,98363,QB,ALABAMA,5,16,62.5,10,6,103,0,93.2,0,0,150,9.4
Connor Blumrick,60558,QB,VA TECH,3,16,43.8,7,3,337,0,90.6,3,2,42,2.6
Ari Patu,146360,QB,STANFORD,2,16,50.0,8,4,300,1,51.0,0,1,48,3.0
Chase Wolf,51692,QB,WISCONSIN,4,16,50.0,8,7,349,2,57.3,4,1,124,7.8
Frank Gore Jr.,121457,HB,SO MISS,3,16,62.5,10,7,296,1,116.9,0,4,189,11.8
Emmett Morehead,143834,QB,BOSTON COL,2,16,37.5,6,4,121,0,56.0,6,0,87,5.4
Jake Garcia,143941,QB,MIAMI FL,1,15,80.0,12,6,220,0,145.1,0,2,140,9.3
Reece Udinski,60592,QB,MARYLAND,3,14,71.4,10,5,215,1,82.4,0,1,90,6.4
Connor Genal,98366,QB,NEW MEXICO,2,14,35.7,5,2,241,1,15.2,2,0,44,3.1
Nick Patti,77614,QB,PITTSBURGH,5,14,85.7,12,9,268,0,108.3,0,0,140,10.0
Mariano Valenti,97604,QB,TEMPLE,2,14,71.4,10,6,306,0,83.3,3,0,73,5.2
Jack Miller III,129754,QB,OHIO STATE,4,14,50.0,7,5,260,0,73.8,0,0,101,7.2
Ty Thompson,146568,QB,OREGON,3,14,42.9,6,3,264,1,72.9,1,2,85,6.1
