player,player_id,position,team_name,player_game_count,caught_percent,first_downs,franchise_id,fumbles,longest,receptions,targets,touchdowns,yards,yards_per_reception
Grant DuBose,111276,WR,CHARLOTTE,12,59.8,41,136,1,56,61,102,6,889,14.6
Corey Rucker,121539,WR,ARK STATE,12,59.4,40,113,1,37,60,101,9,837,14.0
Chris Olave,84355,WR,OHIO STATE,12,64.4,43,260,0,61,65,101,13,936,14.4
Kalil Pimpleton,61799,WR,C MICHIGAN,12,59.0,37,134,0,72,59,100,4,954,16.2
Ty Fryfogle,61321,WR,INDIANA,12,47.0,24,190,0,52,47,100,1,508,10.8
A.T. Perry,77975,WR,WAKE,12,56.6,44,339,0,69,56,99,13,1115,19.9
Billy Kemp IV,77037,WR,VIRGINIA,12,74.7,37,335,1,32,74,99,6,710,9.6
Travell Harris,61810,WR,WASH STATE,12,75.3,35,341,0,58,73,97,9,798,10.9
Jaquarii Roberson,55454,WR,WAKE,12,63.9,46,339,2,75,62,97,8,1024,16.5
Tyler Snead,90863,WR,E CAROLINA,12,68.0,36,156,1,53,66,97,4,854,12.9
Jaxon Smith-Njigba,129758,WR,OHIO STATE,12,83.3,57,260,0,75,80,96,6,1259,15.7
Zakhari Franklin,97620,WR,UTSA,11,68.8,39,331,0,75,66,96,10,866,13.1
Konata Mumpfield,145598,WR,AKRON,12,65.6,40,102,1,48,63,96,8,749,11.9
Mitchell Tinsley,123470,WR,W KENTUCKY,12,74.5,51,346,0,65,70,94,10,1127,16.1
Kyle Philips,84463,WR,UCLA,11,62.8,36,324,0,75,59,94,10,739,12.5
Malachi Corley,66272,WR,W KENTUCKY,12,71.0,36,346,2,45,66,93,7,643,9.7
Jameson Williams,101701,WR,ALABAMA,12,65.6,43,103,2,94,61,93,13,1259,20.6
Roderic Burns,84334,WR,N TEXAS,12,58.1,27,251,0,55,54,93,4,721,13.4
Cole Turner,84330,TE,NEVADA,11,66.7,36,239,0,30,62,93,10,677,10.9
Dontayvion Wicks,99711,WR,VIRGINIA,12,61.3,49,335,2,77,57,93,9,1201,21.1
Calvin Jackson Jr.,84508,WR,WASH STATE,12,67.7,37,341,1,78,63,93,7,946,15.0
Dylan Drummond,78187,WR,E MICHIGAN,12,63.4,36,160,0,41,59,93,6,665,11.3
Tez Johnson,123709,WR,TROY,12,71.7,31,318,2,64,66,92,4,712,10.8
LaJohntay Wester,123616,WR,FAU,12,68.5,32,165,1,39,63,92,4,668,10.6
Tay Martin,61811,WR,OKLA STATE,11,66.3,51,262,0,38,61,92,7,854,14.0
Chris Pierce,61794,WR,VANDERBILT,12,62.0,33,333,0,31,57,92,2,654,11.5
Jayden Reed,78171,WR,MICH STATE,12,58.2,39,223,0,85,53,91,8,946,17.8
Bo Melton,61610,WR,RUTGERS,11,61.5,23,278,2,57,56,91,3,642,11.5
Corey Sutton,61123,WR,APP STATE,12,64.8,39,108,2,79,59,91,7,873,14.8
Jayshon Jackson,78041,WR,BALL ST,12,63.3,31,117,0,44,57,90,4,683,12.0
Mac Hippenhammer,61591,WR,MIAMI OH,12,53.3,37,221,0,63,48,90,5,791,16.5
Austin Osborne,84502,WR,BOWL GREEN,12,71.1,25,122,0,36,64,90,2,546,8.5
Emeka Emezie,61517,WR,NC STATE,12,67.4,36,248,0,64,60,89,6,802,13.4
Jaivon Heiligh,84159,WR,COAST CAR,12,66.3,47,141,0,66,59,89,7,1034,17.5
Ali Jennings III,145344,WR,DOMINION,12,62.9,35,263,1,60,56,89,5,988,17.6
Treylon Burks,99218,WR,ARKANSAS,12,73.9,42,111,0,91,65,88,11,1100,16.9
Tyquan Thornton,78092,WR,BAYLOR,12,62.5,41,118,0,75,55,88,8,868,15.8
Charlie Kolar,60917,TE,IOWA STATE,11,67.0,43,193,2,34,59,88,5,731,12.4
Tahj Washington,97288,WR,USC,12,61.4,32,326,0,29,54,88,1,600,11.1
Nick Mardner,75945,WR,HAWAII,13,52.9,34,180,0,79,46,87,5,913,19.8
Justin Garrett,84486,WR,UTEP,12,55.2,29,330,0,44,48,87,4,658,13.7
Woody Marks,124179,HB,MISS STATE,12,87.2,17,227,0,16,75,86,3,427,5.7
Dontario Drummond,98738,WR,OLE MISS,11,78.8,46,226,1,67,67,85,8,927,13.8
Jake Bailey,72158,WR,RICE,11,66.7,44,275,0,40,56,84,2,714,12.8
Rakim Jarrett,129519,WR,MARYLAND,12,66.7,31,215,0,60,56,84,5,769,13.7
Te'Vailance Hunt,78109,WR,ARK STATE,11,60.7,31,113,1,76,51,84,6,740,14.5
Michael Mayer,122906,TE,NOTRE DAME,11,77.1,39,258,0,52,64,83,5,768,12.0
Xavier Weaver,101130,WR,USF,10,49.4,34,327,1,44,41,83,2,715,17.4
Derrick Deese Jr.,84043,TE,S JOSE ST,12,56.6,31,285,0,37,47,83,4,720,15.3
Jason Brownlee,121451,WR,SO MISS,12,54.2,26,296,1,39,45,83,8,628,14.0
Will Sheppard,124360,WR,VANDERBILT,11,51.8,23,333,0,56,43,83,4,577,13.4
Zay Flowers,97268,WR,BOSTON COL,12,53.7,28,121,0,49,44,82,5,746,17.0
Yo'Heinz Tyler,78181,WR,BALL ST,12,53.7,26,117,0,27,44,82,6,438,10.0
Winston Wright Jr.,99537,WR,W VIRGINIA,12,74.1,34,343,0,40,60,81,5,672,11.2
Joshua Cephus,98095,WR,UTSA,12,82.7,35,331,1,47,67,81,6,756,11.3
Justin Hall,61158,WR,BALL ST,11,75.3,30,117,1,49,61,81,5,606,9.9
Jalen Wayne,61640,WR,S ALABAMA,12,66.3,24,288,2,41,53,80,2,625,11.8
Rashee Rice,97605,WR,SMU,12,81.0,33,287,0,62,64,79,9,682,10.7
Milton Wright,97775,WR,PURDUE,12,72.2,42,273,0,53,57,79,7,737,12.9
Parker Washington,129799,WR,PENN STATE,12,73.1,39,266,0,67,57,78,4,722,12.7
Mike Harley Jr.,61423,WR,MIAMI FL,12,73.1,30,220,0,55,57,78,5,543,9.5
Stephon Robinson Jr.,78136,WR,NWESTERN,11,59.0,25,256,0,47,46,78,2,625,13.6
Michael Mathison,100275,WR,AKRON,11,71.8,33,102,1,57,56,78,3,709,12.7
Kwamie Lassiter II,23226,WR,KANSAS,12,75.6,29,198,2,61,59,78,3,653,11.1
Tyrese Chambers,109628,WR,FIU,12,59.0,31,166,2,91,46,78,9,1069,23.2
Steve Jenkins,101350,WR,UNLV,12,59.7,31,325,0,80,46,77,4,699,15.2
Ainias Smith,99207,WR,TEXAS A&M,12,61.0,30,312,0,27,47,77,6,509,10.8
Isaiah Neyor,98033,WR,WYOMING,12,50.6,28,351,0,74,39,77,11,791,20.3
Cedric Tillman,84434,WR,TENNESSEE,12,75.0,32,307,0,70,57,76,9,931,16.3
Tre Turner,78006,WR,VA TECH,10,53.3,25,337,0,69,40,75,3,675,16.9
Josh Kelly,97061,WR,FRESNO ST,12,66.7,30,169,1,69,50,75,3,764,15.3
Khaleb Hood,97159,WR,GA SOUTHRN,12,54.7,22,174,0,46,41,75,0,492,12.0
Samori Toure,25276,WR,NEBRASKA,12,61.3,34,238,1,72,46,75,5,896,19.5
Alec Pierce,78038,WR,CINCINNATI,12,64.9,33,138,0,53,48,74,7,791,16.5
Erik Ezukanma,78148,WR,TEXAS TECH,11,63.5,29,315,0,75,47,74,4,699,14.9
Corey Crooms Jr.,97276,WR,W MICHIGAN,12,58.1,33,347,0,54,43,74,5,694,16.1
JuanCarlos Santana,78056,WR,TULSA,12,60.8,30,320,0,42,45,74,3,609,13.5
Isaiah Williams,97156,WR,ILLINOIS,12,63.5,24,187,0,52,47,74,4,525,11.2
Boogie Knight,78211,WR,LA MONROE,12,61.6,26,209,1,46,45,73,3,588,13.1
Trayvon Rudolph,130577,WR,N ILLINOIS,12,63.0,30,254,1,75,46,73,7,824,17.9
Kyle Williams,128374,WR,UNLV,10,58.3,27,325,0,75,42,72,2,601,14.3
Danny Gray,121926,WR,SMU,10,68.1,35,287,0,68,49,72,9,803,16.4
Jalon Calhoun,97272,WR,DUKE,12,77.8,32,154,1,80,56,72,3,712,12.7
Audie Omotosho,42280,WR,E CAROLINA,12,55.6,24,156,1,41,40,72,3,491,12.3
Reggie Roberson Jr.,61815,WR,SMU,12,69.4,29,287,0,66,50,72,6,611,12.2
Justyn Ross,78021,WR,CLEMSON,10,63.9,25,140,0,36,46,72,3,514,11.2
Tyrice Richie,100193,WR,N ILLINOIS,9,62.0,21,254,1,50,44,71,1,534,12.1
Josh Vann,84414,WR,S CAROLINA,12,60.6,30,289,1,61,43,71,5,678,15.8
Tayvion Robinson,99693,WR,VA TECH,12,62.0,28,337,1,61,44,71,5,559,12.7
Jelani Woods,60509,TE,VIRGINIA,11,62.0,31,335,1,40,44,71,8,598,13.6
Jaden Walley,124189,WR,MISS STATE,12,73.2,36,227,0,29,52,71,6,610,11.7
Dallas Dixon,130432,WR,C MICHIGAN,12,62.9,34,134,1,44,44,70,8,679,15.4
Victor Tucker,61203,WR,CHARLOTTE,11,72.9,32,136,1,34,51,70,2,647,12.7
Gary Bryant Jr.,131819,WR,USC,10,62.9,23,326,0,62,44,70,7,579,13.2
Kevin Austin Jr.,84345,WR,NOTRE DAME,12,60.0,34,258,0,70,42,70,6,783,18.6
Jalen Wydermyer,99185,TE,TEXAS A&M,12,57.1,27,312,0,34,40,70,4,515,12.9
Isaiah Likely,83955,TE,COAST CAR,12,74.3,34,141,1,99,52,70,10,816,15.7
Jeff Foreman,97868,WR,ARK STATE,12,44.3,24,113,0,89,31,70,2,556,17.9
Derek Wright,101347,WR,UTAH ST,12,56.5,33,329,0,76,39,69,10,699,17.9
Elijah Higgins,98027,WR,STANFORD,10,63.8,23,300,0,56,44,69,4,502,11.4
De'Zhaun Stribling,146508,WR,WASH STATE,12,60.9,27,341,0,26,42,69,4,457,10.9
Rome Odunze,73774,WR,WASHINGTON,9,59.4,18,340,0,55,41,69,4,415,10.1
Dillon Johnson,124176,HB,MISS STATE,12,91.2,19,227,1,26,62,68,1,396,6.4
Tyler Badie,83714,HB,MISSOURI,12,76.5,15,229,0,34,52,68,4,333,6.4
Marcell Barbee,121958,WR,TEXAS ST,12,57.4,27,314,0,42,39,68,5,517,13.3
Jaylen Hall,61825,WR,W MICHIGAN,12,67.6,30,347,0,68,46,68,3,752,16.3
Malik Williams,61121,WR,APP STATE,12,70.6,31,108,0,56,48,68,6,768,16.0
Tyrone Broden,100273,WR,BOWL GREEN,11,53.7,23,122,1,64,36,67,5,596,16.6
Jack Bech,146771,WR,LSU,12,64.2,28,211,0,40,43,67,3,489,11.4
Cedric Patterson III,84332,WR,RICE,12,56.7,26,275,1,73,38,67,6,583,15.3
Thomas Hennigan,61125,WR,APP STATE,12,73.1,32,108,1,68,49,67,5,705,14.4
Velus Jones Jr.,40573,WR,TENNESSEE,12,77.6,29,307,0,72,52,67,6,722,13.9
Melquan Stovall,74267,WR,NEVADA,12,83.3,24,239,1,65,55,66,1,641,11.7
Tory Horton,128232,WR,NEVADA,12,78.8,30,239,0,54,52,66,5,659,12.7
Kobe Hudson,123989,WR,AUBURN,11,61.5,30,115,2,36,40,65,3,523,13.1
Keshunn Abram,100266,WR,KENT STATE,12,63.1,25,201,0,70,41,65,3,625,15.2
JaCorey Sullivan,55060,WR,C MICHIGAN,10,66.2,26,134,0,78,43,65,10,622,14.5
Keelan Marion,147370,WR,UCONN,12,43.1,17,146,0,63,28,65,5,474,16.9
Javen Banks,84444,WR,TEXAS ST,11,56.9,25,314,1,75,37,65,5,555,15.0
Greg Dulcich,84068,TE,UCLA,12,64.6,31,324,0,75,42,65,5,725,17.3
Isaiah Winstead,91115,WR,TOLEDO,12,52.3,19,316,0,55,34,65,1,485,14.3
Brandon Johnson,40666,WR,UCF,12,59.4,28,323,1,50,38,64,11,560,14.7
Kyric McGowan,61544,WR,GA TECH,11,56.3,23,176,0,39,36,64,7,465,12.9
Brandon Bowling,42151,WR,UTAH ST,12,67.2,33,329,0,54,43,64,7,630,14.7
Ra'Shaun Henry,109832,WR,VIRGINIA,12,53.1,25,335,0,39,34,64,3,595,17.5
Jose Barbon,78032,WR,TEMPLE,12,62.5,21,306,0,46,40,64,2,442,11.1
Britain Covey,32933,WR,UTAH,12,68.8,23,328,0,33,44,64,2,408,9.3
Deuce Vaughn,122624,HB,KANSAS ST,12,73.4,21,199,0,55,47,64,3,471,10.0
Marshon Ford,77874,TE,LOUISVILLE,12,74.6,28,210,0,35,47,63,2,528,11.2
Dante Wright,97188,WR,COLO STATE,9,68.3,27,144,1,62,43,63,3,538,12.5
Bryce Singleton,55172,WR,FIU,12,71.4,34,166,2,75,45,63,3,848,18.8
Nykeim Johnson,61692,WR,KENT STATE,12,74.6,21,201,0,45,47,63,2,508,10.8
Thayer Thomas,61515,WR,NC STATE,12,81.0,31,248,0,79,51,63,8,596,11.7
Shedrick Jackson,84136,WR,AUBURN,12,60.3,28,115,0,48,38,63,1,514,13.5
Sam LaPorta,101690,TE,IOWA,12,63.5,28,192,0,30,40,63,2,486,12.2
Cornelius Johnson,97996,WR,MICHIGAN,12,58.1,21,222,0,87,36,62,3,587,16.3
Brant Kuithe,84071,TE,UTAH,12,69.4,29,328,0,49,43,62,6,522,12.1
Tre Harris,122676,WR,LA TECH,12,66.1,26,208,0,62,41,62,4,584,14.2
Peyton Hendershot,60915,TE,INDIANA,12,74.2,29,190,0,35,46,62,4,543,11.8
Demetris Robertson,38547,WR,AUBURN,11,56.5,20,115,0,71,35,62,4,474,13.5
De'Corian Clark,100892,WR,UTSA,12,67.7,28,331,1,48,42,62,5,628,15.0
Kekoa Crawford,27369,WR,CAL,11,64.5,21,130,0,49,40,62,0,513,12.8
Bryce Ford-Wheaton,78127,WR,W VIRGINIA,11,65.6,29,343,0,45,40,61,3,560,14.0
Randle Jones,42142,WR,TEMPLE,8,63.9,16,306,0,70,39,61,3,468,12.0
Grant Calcaterra,60997,TE,SMU,12,62.3,25,287,0,29,38,61,4,465,12.2
Quentin Johnston,123085,WR,TCU,9,54.1,21,305,1,75,33,61,6,604,18.3
C.J. Johnson,104187,WR,E CAROLINA,12,57.4,20,156,1,60,35,61,1,520,14.9
Benjamin Yurosek,131786,TE,STANFORD,11,68.9,30,300,0,49,42,61,3,655,15.6
Jalen Nailor,84292,WR,MICH STATE,8,52.5,23,223,0,65,32,61,6,584,18.3
Daewood Davis,61584,WR,W KENTUCKY,12,65.6,25,346,0,73,40,61,8,663,16.6
Ricky Pearsall,100660,WR,ARIZONA ST,12,72.1,21,110,0,65,44,61,4,515,11.7
Jackson Anthrop,41338,WR,PURDUE,12,78.7,24,273,0,42,48,61,5,509,10.6
Christian Sims,100276,TE,BOWL GREEN,11,67.2,17,122,1,81,41,61,2,418,10.2
Malik Washington,97108,WR,NWESTERN,12,70.5,19,256,2,64,43,61,2,575,13.4
Brennan Presley,122982,WR,OKLA STATE,11,63.3,21,262,1,42,38,60,5,449,11.8
Dominic Johnson,41594,WR,BUFFALO,12,56.7,23,126,0,57,34,60,2,453,13.3
Sean Dykes,40468,TE,MEMPHIS,12,80.0,29,218,0,53,48,60,7,657,13.7
Kaylon Geiger,102929,WR,TEXAS TECH,12,68.3,22,315,0,75,41,60,1,538,13.1
Josh Ali,61359,WR,KENTUCKY,10,68.3,32,202,0,62,41,60,3,601,14.7
Jadon Haselwood,97791,WR,OKLAHOMA,12,65.0,20,261,0,50,39,60,6,399,10.2
Chigoziem Okonkwo,84000,TE,MARYLAND,12,80.0,23,215,0,32,48,60,5,434,9.0
Jacob Copeland,84176,WR,FLORIDA,12,65.0,26,163,1,75,39,60,4,607,15.6
Devin Carter,78013,WR,NC STATE,12,52.5,23,248,1,58,31,59,6,554,17.9
Key'Shawn Smith,143950,WR,MIAMI FL,12,55.9,20,220,0,57,33,59,3,405,12.3
Keke Chism,124198,WR,MISSOURI,12,61.0,25,229,0,56,36,59,2,449,12.5
Xavier Gaines,40094,TE,MARSHALL,12,69.5,16,214,1,56,41,59,3,467,11.4
Trevon Bradford,40116,WR,OREGON ST,12,67.8,28,265,0,67,40,59,5,603,15.1
Chris Autman-Bell,55245,WR,MINNESOTA,10,59.3,22,225,0,68,35,59,6,490,14.0
Tauskie Dove,84318,WR,MISSOURI,12,59.3,23,229,0,50,35,59,0,552,15.8
Jalen McMillan,131905,WR,WASHINGTON,11,66.1,22,340,0,39,39,59,3,470,12.1
Shameen Jones,61609,WR,RUTGERS,12,58.6,12,278,0,31,34,58,0,329,9.7
Isaiah Hamilton,84401,WR,S JOSE ST,12,53.4,20,285,1,47,31,58,2,411,13.3
Keric Wheatfall,98730,WR,FRESNO ST,12,62.1,25,169,0,55,36,58,4,582,16.2
August Pitre III,75967,WR,RICE,8,53.4,21,275,1,41,31,58,3,488,15.7
Jared Wayne,99691,WR,PITTSBURGH,11,74.1,29,268,0,40,43,58,4,606,14.1
B.J. Casteel,61133,WR,ARIZONA,12,59.6,12,109,1,29,34,57,1,324,9.5
Je'Quan Burton,87729,WR,FAU,12,49.1,20,165,0,57,28,57,3,497,17.8
Jarrin Pierce,100875,WR,MIDDLE TN,12,66.7,18,224,0,40,38,57,5,410,10.8
Justin McGriff,84325,WR,UTAH ST,12,54.4,22,329,0,45,31,57,5,368,11.9
Jimmy Marshall,61453,WR,MIDDLE TN,12,78.9,23,224,0,37,45,57,6,515,11.4
Jake Ferguson,61081,TE,WISCONSIN,12,75.4,24,349,0,35,43,57,2,417,9.7
R.J. Sneed II,61166,WR,BAYLOR,12,76.8,26,118,3,69,43,56,2,560,13.0
Aaron Turner,147371,WR,UCONN,12,58.9,10,146,1,50,33,56,0,232,7.0
Justin Shorter,84376,WR,FLORIDA,12,67.9,26,163,0,52,38,56,3,496,13.1
Phillip Brooks,78138,WR,KANSAS ST,12,67.9,24,199,0,56,38,56,2,474,12.5
Willie Johnson,41116,WR,MARSHALL,12,57.1,17,214,0,65,32,56,3,617,19.3
Brandon Robinson,84179,WR,FAU,12,66.1,18,165,0,59,37,56,4,484,13.1
Beaux Collins,144112,WR,CLEMSON,10,50.0,15,140,0,58,28,56,3,387,13.8
Shadeed Ahmed,121716,WR,MARSHALL,12,64.3,18,214,0,47,36,56,3,439,12.2
Trevon Clark,98727,WR,CAL,12,60.0,28,130,0,84,33,55,4,658,19.9
Devin Maddox,64506,WR,TOLEDO,12,69.1,18,316,0,84,38,55,4,562,14.8
Danny Davis III,61836,WR,WISCONSIN,12,58.2,24,349,0,72,32,55,2,478,14.9
Cam Johnson,84497,WR,VANDERBILT,12,61.8,17,333,1,44,34,55,4,325,9.6
Jesse Matthews,84395,WR,S DIEGO ST,12,69.1,20,284,0,30,38,55,6,385,10.1
Rasheen Ali,121717,HB,MARSHALL,12,83.3,18,214,0,50,45,54,1,339,7.5
Sam James,78123,WR,W VIRGINIA,12,72.2,18,343,2,53,39,54,5,465,11.9
Malachi Carter,77993,WR,GA TECH,12,68.5,24,176,0,53,37,54,2,489,13.2
Kendric Pryor,40408,WR,WISCONSIN,12,57.4,20,349,1,28,31,54,3,406,13.1
Jordan Watkins,122730,WR,LOUISVILLE,12,64.8,23,210,0,76,35,54,4,536,15.3
Jaylin Lane,121811,WR,MIDDLE TN,11,69.8,21,224,0,35,37,53,4,408,11.0
Yusuf Ali,78841,WR,MIDDLE TN,10,69.8,16,224,0,55,37,53,3,432,11.7
Austin Williams,61463,WR,MISS STATE,12,88.7,32,227,1,34,47,53,4,543,11.6
Nikko Remigio,84150,WR,CAL,11,71.7,14,130,0,26,38,53,2,242,6.4
Malik Heath,124173,WR,MISS STATE,11,66.0,19,227,1,56,35,53,5,442,12.6
Caullin Lacy,121426,WR,S ALABAMA,11,80.8,19,288,1,30,42,52,0,282,6.7
KeAndre Lambert-Smith,129789,WR,PENN STATE,12,59.6,17,266,0,83,31,52,2,447,14.4
Jaray Jenkins,84274,WR,LSU,12,63.5,24,211,1,45,33,52,5,479,14.5
Lucas Krull,83962,TE,PITTSBURGH,12,67.3,24,268,2,29,35,52,6,395,11.3
Jermaine Braddock,84400,WR,S JOSE ST,12,51.9,18,285,0,43,27,52,2,395,14.6
Derius Davis,78196,WR,TCU,12,69.2,21,305,1,63,36,52,1,520,14.4
Duece Watts,123237,WR,TULANE,11,40.4,15,319,0,47,21,52,3,331,15.8
Jason Pirtle,42235,TE,N TEXAS,12,74.5,22,251,0,31,38,51,2,349,9.2
Payne Durham,84037,TE,PURDUE,11,78.4,23,273,1,50,40,51,4,382,9.6
Octavius Evans,61172,WR,BOISE ST,10,66.7,22,120,1,48,34,51,2,400,11.8
Eddie Lewis,84390,WR,MEMPHIS,12,44.0,12,218,0,75,22,50,4,349,15.9
Jalen Walker,61429,WR,MIAMI OH,12,56.0,16,221,0,51,28,50,4,384,13.7
Kayshon Boutte,124087,WR,LSU,6,74.0,25,211,0,64,37,50,9,503,13.6
Gerrit Prince,84065,TE,UAB,12,64.0,22,321,1,72,32,50,8,651,20.3
Javon Ivory,101116,WR,MEMPHIS,11,58.0,21,218,0,49,29,50,3,413,14.2
Taylor Morin,97213,WR,WAKE,12,70.0,24,339,1,42,35,50,4,480,13.7
Shae Wyatt,144440,WR,TULANE,12,66.0,18,319,0,44,33,50,3,376,11.4
Leddie Brown,77766,HB,W VIRGINIA,12,72.0,10,343,1,25,36,50,1,217,6.0
Braylon Sanders,61457,WR,OLE MISS,11,44.9,17,226,1,68,22,49,3,498,22.6
Ryan Jones,60728,TE,E CAROLINA,12,75.5,22,156,3,38,37,49,5,442,11.9
Trey Palmer,99248,WR,LSU,11,61.2,10,211,0,61,30,49,3,344,11.5
Devon Williams,84469,WR,OREGON,11,69.4,25,264,0,50,34,49,4,540,15.9
Donald Stewart,42035,WR,WAKE,12,63.3,19,339,0,33,31,49,1,345,11.1
Michael Woods II,84117,WR,OKLAHOMA,10,67.3,18,261,0,59,33,49,2,392,11.9
Justin Lockhart,74298,WR,NEVADA,12,71.4,21,239,0,44,35,49,2,470,13.4
Rachaad White,131633,HB,ARIZONA ST,11,89.6,22,110,0,34,43,48,1,456,10.6
Sam Pinckney,84197,WR,GA STATE,10,54.2,15,175,0,28,26,48,1,313,12.0
Austin Allen,60970,TE,NEBRASKA,12,79.2,27,238,0,46,38,48,2,602,15.8
Jamari Thrash,97399,WR,GA STATE,12,64.6,22,175,0,38,31,48,3,447,14.4
Courtney Jackson,99703,WR,SYRACUSE,12,72.9,16,304,0,29,35,48,3,351,10.0
Lawrence Arnold,122546,WR,KANSAS,12,56.3,17,198,0,37,27,48,3,316,11.7
Trea Shropshire,121502,WR,UAB,12,52.1,19,321,0,74,25,48,6,681,27.2
Cole Tucker,61537,WR,N ILLINOIS,7,68.8,22,254,1,66,33,48,2,458,13.9
Jared Sparks,40215,WR,LA MONROE,11,63.8,16,209,0,43,30,47,1,336,11.2
Andrew Parchment,41928,WR,FLORIDA ST,11,51.1,15,167,1,38,24,47,2,311,13.0
Taysir Mack,41635,WR,PITTSBURGH,8,57.4,19,268,0,55,27,47,3,461,17.1
Tyrin Smith,145487,WR,UTEP,12,63.8,16,330,1,55,30,47,4,509,17.0
Rico Arnold,84529,WR,UMASS,10,57.4,18,216,0,73,27,47,3,461,17.1
Tyrick James,77909,TE,TULANE,12,66.0,21,319,2,43,31,47,4,429,13.8
Sam Crawford Jr.,78052,WR,TULSA,9,57.4,15,320,0,88,27,47,4,472,17.5
Casey Washington,101710,WR,ILLINOIS,12,44.7,14,187,0,56,21,47,0,294,14.0
Jimmy Horn Jr.,144483,WR,USF,12,65.2,17,327,0,80,30,46,1,408,13.6
Trevor Wilson,97287,WR,KANSAS,12,58.7,15,198,0,45,27,46,1,364,13.5
Griffin Hebert,61382,WR,LA TECH,12,58.7,18,208,0,35,27,46,2,289,10.7
Jadan Blue,61705,WR,TEMPLE,8,67.4,9,306,0,32,31,46,1,187,6.0
Brock Bowers,146715,TE,GEORGIA,12,80.4,26,173,0,89,37,46,10,652,17.6
Ezra Naylor II,98733,WR,TULSA,12,63.0,17,320,1,41,29,46,3,375,12.9
Cameron Odom,61558,WR,OHIO,12,63.0,18,259,0,66,29,46,1,406,14.0
Elijah Spencer,145575,WR,CHARLOTTE,12,60.9,17,136,1,38,28,46,6,379,13.5
