player,player_id,position,team_name,player_game_count,attempts,completion_percent,completions,first_downs,franchise_id,interceptions,qb_rating,sacks,touchdowns,yards,ypa
Dylan Hopkins,83571,QB,NEW MEXICO,11,284,55.3,157,103,241,9,78.3,15,11,2074,7.3
Tanner Mordecai,77656,QB,WISCONSIN,9,275,64.4,177,93,349,4,82.4,12,6,1683,6.1
Gavin Wimsatt,155757,QB,RUTGERS,12,274,47.8,131,84,278,8,65.6,14,9,1637,6.0
Hank Bachmeier,101284,QB,LA TECH,9,273,67.8,185,100,208,5,94.7,20,10,2071,7.6
Luke Altmyer,146802,QB,ILLINOIS,9,271,64.6,175,105,187,10,85.4,34,13,1877,6.9
Kedon Slovis,100580,QB,BYU,8,267,57.3,153,79,128,6,82.1,10,12,1705,6.4
Kyron Drones,144506,QB,VA TECH,12,265,57.4,152,87,337,3,95.3,21,15,1989,7.5
J.J. McCarthy,144918,QB,MICHIGAN,12,257,74.3,191,133,222,4,122.4,14,19,2483,9.7
Jaylen Raynor,172203,QB,ARK STATE,10,256,58.6,150,111,113,6,98.1,24,15,2300,9.0
Garrett Greene,123420,QB,W VIRGINIA,11,254,53.1,135,106,343,4,95.1,4,15,2171,8.5
Behren Morton,144747,QB,TEXAS TECH,9,249,61.8,154,76,315,7,83.1,14,12,1499,6.0
Trenton Bourguet,97285,QB,ARIZONA ST,8,249,60.6,151,74,110,4,72.1,7,1,1486,6.0
Michael Pratt,123229,QB,TULANE,10,247,66.4,164,109,319,4,115.6,15,21,2167,8.8
Ben Bryant,77655,QB,NWESTERN,8,246,61.0,150,78,256,6,84.5,23,11,1584,6.4
Anthony Colandrea,170131,QB,VIRGINIA,8,245,62.4,153,91,335,9,87.5,21,12,1903,7.8
Kaidon Salter,132046,QB,LIBERTY,12,242,58.7,142,119,206,5,123.7,9,29,2427,10.0
Connor Bazelak,99135,QB,BOWL GREEN,10,242,60.7,147,78,122,7,85.3,21,11,1716,7.1
Andrew Peasley,83581,QB,WYOMING,11,241,60.6,146,103,351,5,103.1,23,20,1823,7.6
Jalen Milroe,146590,QB,ALABAMA,11,239,66.1,158,127,103,6,120.1,33,21,2531,10.6
Payton Thorne,101629,QB,AUBURN,12,239,62.3,149,82,115,9,88.4,29,15,1671,7.0
Brendan Sorsby,156398,QB,INDIANA,10,238,56.7,135,91,190,5,89.4,16,15,1587,6.7
Will Rogers,124184,QB,MISS STATE,8,238,60.1,143,80,227,4,90.4,14,12,1624,6.8
Brennan Armstrong,77696,QB,NC STATE,10,235,62.1,146,87,248,6,87.5,14,11,1619,6.9
Brendon Lewis,131687,QB,NEVADA,12,234,55.6,130,66,239,6,63.9,25,2,1310,5.6
Taisun Phommachanh,99577,QB,UMASS,9,231,61.0,141,70,216,6,78.1,18,6,1512,6.5
Bryson Barnes,131845,QB,UTAH,9,230,58.3,134,78,328,9,79.2,11,12,1517,6.6
John Rhys Plumlee,97602,QB,UCF,9,230,63.9,147,89,323,8,97.8,8,13,2102,9.1
Jeff Undercuffler,78501,QB,AKRON,10,227,61.7,140,55,102,9,68.3,21,4,1387,6.1
Hayden Wolff,98362,QB,W MICHIGAN,8,226,65.5,148,68,347,5,86.9,18,8,1500,6.6
Grayson McCall,98002,QB,COAST CAR,7,224,67.4,151,83,141,6,97.7,12,10,1919,8.6
Garrett Shrader,98212,QB,SYRACUSE,10,217,63.1,137,88,304,6,95.7,23,13,1693,7.8
Dante Moore,173983,QB,UCLA,9,214,53.3,114,73,324,9,77.4,27,11,1609,7.5
Cooper Legas,101286,QB,UTAH ST,9,212,65.1,138,75,329,8,106.2,18,19,1815,8.6
Fernando Mendoza,158323,QB,CAL,8,210,62.4,131,75,130,7,89.5,10,13,1447,6.9
Mitch Griffis,123386,QB,WAKE,9,207,59.9,124,83,339,7,83.4,39,9,1542,7.4
Jiya Wright,77688,QB,LA MONROE,10,204,52.5,107,63,209,8,71.2,20,10,1246,6.1
Chandler Morris,122938,QB,TCU,7,204,65.2,133,81,305,5,97.1,10,12,1532,7.5
Trexler Ivey,122184,QB,CHARLOTTE,10,204,54.9,112,59,136,10,59.7,18,4,1263,6.2
Taylen Green,145996,QB,BOISE ST,12,200,55.0,110,67,120,8,78.1,5,9,1530,7.7
Deacon Hill,145170,QB,IOWA,11,199,48.7,97,50,192,6,59.0,16,5,976,4.9
Zion Webb,63555,QB,JVILLE ST,11,197,49.7,98,56,196,6,66.6,9,5,1289,6.5
AJ Swann,157186,QB,VANDERBILT,6,196,54.6,107,67,333,7,84.1,11,12,1457,7.4
Max Johnson,124099,QB,TEXAS A&M,8,193,61.1,118,71,312,5,89.1,12,9,1452,7.5
Katin Houser,158386,QB,MICH STATE,11,191,58.6,112,52,223,5,75.3,16,6,1137,6.0
Brett Gabbert,97404,QB,MIAMI OH,8,188,59.0,111,77,221,5,98.9,14,13,1610,8.6
Christian Veilleux,145086,QB,PITTSBURGH,7,186,50.5,94,46,268,8,65.1,7,7,1175,6.3
Ken Seals,124359,QB,VANDERBILT,10,179,58.7,105,50,333,4,89.6,13,11,1181,6.6
Cade McConnell,73935,QB,UTEP,7,174,52.9,92,55,330,4,82.5,13,6,1437,8.3
Jason Bean,83529,QB,KANSAS,8,171,61.4,105,77,198,4,107.9,6,12,1681,9.8
Riley Leonard,143862,QB,DUKE,7,167,56.9,95,67,154,3,75.5,9,3,1102,6.6
Noah Kim,129623,QB,MICH STATE,5,162,56.2,91,49,223,6,73.8,4,6,1090,6.7
Heinrich Haarberg,144993,QB,NEBRASKA,9,157,49.0,77,49,238,7,64.9,21,7,967,6.2
Braedyn Locke,157141,QB,WISCONSIN,5,155,49.7,77,38,349,1,72.4,7,5,775,5.0
Zeon Chriss-Gremillion,156733,QB,LA LAFAYET,7,153,66.7,102,64,207,5,101.3,10,11,1222,8.0
Tony Muskett,142933,QB,VIRGINIA,6,150,62.7,94,54,335,5,82.5,19,6,1036,6.9
Cameran Brown,184894,QB,W GEORGIA,9,149,53.0,79,51,1177,6,77.4,7,10,912,6.1
Jack Turner,162969,QB,LA TECH,7,149,57.7,86,38,208,5,75.9,5,5,1020,6.8
McCae Hillstead,174761,QB,UTAH ST,7,148,59.5,88,49,329,8,80.0,16,10,1008,6.8
Michael Alaimo,129802,QB,KENT STATE,8,144,54.9,79,48,201,4,68.0,24,2,937,6.5
John Paddock,77689,QB,ILLINOIS,6,143,59.4,85,57,187,3,101.1,6,9,1278,8.9
Maddux Madsen,163379,QB,BOISE ST,9,135,60.7,82,60,120,3,102.6,7,9,1197,8.9
Ethan Garbers,131896,QB,UCLA,7,134,66.4,89,64,324,3,101.1,12,9,984,7.3
Cardell Williams,156190,QB,TULSA,9,133,59.4,79,56,320,7,90.7,16,10,1149,8.6
DJ Irons,145585,QB,AKRON,5,133,65.4,87,37,102,3,77.3,13,3,721,5.4
Grayson Loftis,170054,QB,DUKE,5,132,54.5,72,46,154,3,84.2,4,8,823,6.2
Gavin Hardison,100827,QB,UTEP,5,130,56.2,73,41,330,7,69.6,12,5,947,7.3
Jayden de Laura,131928,QB,ARIZONA,6,130,68.5,89,56,109,5,105.0,7,10,1132,8.7
Tayven Jackson,157615,QB,INDIANA,6,129,60.5,78,46,190,5,71.0,6,2,914,7.1
Jake Retzlaff,70874,QB,BYU,4,126,50.0,63,38,128,3,63.2,8,3,648,5.1
Kiael Kelly,145634,QB,BALL ST,11,124,53.2,66,35,117,3,61.1,12,2,577,4.7
Tommy Ulatowski,163150,QB,KENT STATE,8,123,48.8,60,34,201,2,79.9,10,7,736,6.0
Ben Whitlock,186579,QB,W GEORGIA,7,122,50.0,61,39,1177,8,57.8,4,4,891,7.3
Conner Weigman,158683,QB,TEXAS A&M,4,121,67.8,82,50,312,2,107.4,4,8,979,8.1
Kirk Francis,173296,QB,TULSA,4,121,56.2,68,50,320,3,88.3,6,6,963,8.0
Bryson Daily,147303,QB,ARMY,11,119,49.6,59,36,114,6,74.0,7,7,913,7.7
Chandler Fields,97286,QB,LA LAFAYET,5,117,70.9,83,52,207,3,103.0,10,7,914,7.8
Sawyer Robertson,146839,QB,BAYLOR,6,115,55.7,64,42,118,4,70.5,9,2,848,7.4
MJ Morris,157404,QB,NC STATE,4,114,56.1,64,33,248,5,77.5,9,7,723,6.3
Phil Jurkovec,83533,QB,PITTSBURGH,5,112,50.9,57,39,268,3,81.6,12,6,818,7.3
Tyler Shough,83537,QB,TEXAS TECH,4,110,60.9,67,40,315,4,87.2,9,7,746,6.8
Jalon Jones,104762,QB,CHARLOTTE,9,110,60.9,67,35,136,4,68.2,14,2,646,5.9
Logan Smothers,129713,QB,JVILLE ST,9,110,53.6,59,39,196,3,78.3,5,6,651,5.9
Blake Murphy,181169,QB,LA MONROE,4,105,50.5,53,29,209,5,65.5,9,4,718,6.8
Treyson Bourguet,158154,QB,W MICHIGAN,5,103,55.3,57,27,347,1,85.9,8,4,713,6.9
Carlos Davis,139131,QB,UMASS,4,102,60.8,62,33,216,3,96.3,7,6,886,8.7
Tai Lavatai,121854,QB,NAVY,8,101,55.4,56,31,237,2,85.5,6,5,701,6.9
Brendan Sullivan,145034,QB,NWESTERN,7,100,63.0,63,41,256,2,96.0,24,6,714,7.1
Timmy McClain,144488,QB,UCF,6,99,63.6,63,43,323,2,119.4,10,9,1008,10.2
Layne Hatcher,82068,QB,BALL ST,6,98,66.3,65,31,117,0,95.6,11,4,580,5.9
AJ Padgett,163006,QB,RICE,4,96,63.5,61,37,275,3,93.5,9,7,626,6.5
Sam Jackson V,144682,QB,CAL,5,96,53.1,51,31,130,2,79.2,5,5,556,5.8
Mason Garcia,123811,QB,E CAROLINA,6,95,50.5,48,26,156,2,56.8,7,1,408,4.3
Ben Finley,122864,QB,CAL,6,94,57.4,54,30,130,4,68.2,3,3,572,6.1
Michael Kern,97799,QB,WAKE,4,92,62.0,57,31,339,2,88.5,11,4,649,7.1
Logan Fife,128176,QB,FRESNO ST,7,91,57.1,52,33,169,2,80.9,9,3,642,7.1
Justin Lamson,144052,QB,STANFORD,9,90,43.3,39,32,300,2,52.5,13,0,510,5.7
Ethan Vasko,163817,QB,COAST CAR,5,89,62.9,56,31,141,1,91.7,4,4,574,6.4
Cade McNamara,101620,QB,IOWA,5,89,51.7,46,23,192,3,69.7,8,4,505,5.7
Mike Wright Jr.,124366,QB,MISS STATE,6,85,56.5,48,26,227,3,68.4,5,3,453,5.3
AJ Bianco,158232,QB,NEVADA,8,83,54.2,45,33,239,5,69.1,14,4,614,7.4
Kadin Semonza,174001,QB,BALL ST,4,82,61.0,50,29,117,5,64.1,7,3,480,5.9
Jaden Rashada,171886,QB,ARIZONA ST,3,82,53.7,44,20,110,3,72.5,6,4,485,5.9
Aveon Smith,130529,QB,MIAMI OH,7,80,52.5,42,25,221,2,71.3,8,2,529,6.6
Casey Thompson,77677,QB,FAU,3,80,62.5,50,27,165,5,75.6,3,5,511,6.4
Cole Pennington,156787,QB,MARSHALL,3,80,61.3,49,17,214,6,44.6,3,0,437,5.5
Jaylen Henderson,146054,QB,TEXAS A&M,3,76,68.4,52,35,312,1,118.5,10,6,704,9.3
Jalon Daniels,122555,QB,KANSAS,3,75,74.7,56,39,198,1,119.9,5,5,700,9.3
Nate Johnson,158489,QB,UTAH,6,72,54.2,39,24,328,0,90.0,9,3,499,6.9
Emory Williams,170099,QB,MIAMI FL,5,71,62.0,44,21,220,1,89.5,4,3,470,6.6
Maalik Murphy,157302,QB,TEXAS,5,70,55.7,39,19,311,3,72.6,1,3,465,6.6
Ben Wooldridge,82115,QB,LA LAFAYET,3,69,56.5,39,26,207,1,98.0,3,5,508,7.4
Grant Wells,97784,QB,VA TECH,5,68,54.4,37,26,337,2,91.5,4,5,519,7.6
Camden Orth,108965,QB,BOWL GREEN,11,68,57.4,39,21,122,5,73.5,5,5,486,7.1
Jake Strong,173651,QB,TEXAS TECH,2,65,53.8,35,17,315,6,45.0,1,2,409,6.3
Tahj Bullock,144070,QB,AKRON,7,64,46.9,30,16,102,3,54.3,12,3,262,4.1
Zac Larrier,104193,QB,AIR FORCE,9,63,60.3,38,30,101,2,120.4,7,6,749,11.9
Jack Salopek,130662,QB,W MICHIGAN,5,63,66.7,42,16,347,2,70.6,5,1,316,5.0
Devon Dampier,171556,QB,NEW MEXICO,9,63,63.5,40,26,241,0,121.1,4,6,519,8.2
Nate Yarnell,144037,QB,PITTSBURGH,4,63,65.1,41,24,268,1,110.2,3,4,595,9.4
Kai Horton,144418,QB,TULANE,4,62,50.0,31,23,319,2,79.0,7,3,485,7.8
Jarrett Guest,97997,QB,COAST CAR,5,61,72.1,44,26,141,2,134.3,1,7,696,11.4
Chubba Purdy,122412,QB,NEBRASKA,5,57,54.4,31,18,238,3,65.1,7,2,382,6.7
Tate Rodemaker,122414,QB,FLORIDA ST,7,56,57.1,32,26,167,0,117.4,4,5,510,9.1
Nicco Marchiol,157363,QB,W VIRGINIA,7,53,56.6,30,13,343,3,57.0,5,2,239,4.5
Carlos Del Rio-Wilson,146687,QB,SYRACUSE,6,51,51.0,26,13,304,6,48.0,4,3,286,5.6
J.T. Shrout,83562,QB,ARK STATE,2,51,47.1,24,12,113,2,43.5,1,0,227,4.5
Braylon Braxton,144442,QB,TULSA,6,49,42.9,21,13,320,6,29.3,6,2,205,4.2
Eddie Lee Marburger,145511,QB,UTSA,3,49,59.2,29,12,331,1,88.8,4,3,300,6.1
Drew Pyne,122910,QB,ARIZONA ST,2,49,53.1,26,13,110,3,57.6,11,2,273,5.6
CJ Harris,130594,QB,OHIO,2,49,51.0,25,19,259,3,53.8,2,2,248,5.1
Quincy Patterson II,77626,QB,TEMPLE,4,49,40.8,20,15,306,3,26.2,7,0,184,3.8
Jeff Sims,122496,QB,NEBRASKA,3,47,59.6,28,14,238,6,44.2,6,1,282,6.0
Jack Shields,156830,QB,DOMINION,3,47,53.2,25,14,263,3,65.3,9,2,353,7.5
Xavier Arline,121831,QB,NAVY,6,44,52.3,23,14,237,2,71.9,8,2,317,7.2
Gio Lopez,172309,QB,S ALABAMA,4,42,64.3,27,19,288,2,71.7,1,1,282,6.7
Braxton Woodson,175276,QB,NAVY,4,41,41.5,17,6,237,1,51.2,10,1,163,4.0
Doug Brumfield,128348,QB,UNLV,4,41,56.1,23,13,325,2,48.9,7,0,201,4.9
Devin Kargman,156913,QB,KENT STATE,3,40,52.5,21,16,201,0,94.6,5,2,308,7.7
Ryan Staub,171906,QB,COLORADO,3,40,57.5,23,13,143,0,84.8,5,1,254,6.4
Levi Williams,98365,QB,UTAH ST,4,40,57.5,23,14,329,1,103.5,4,4,294,7.4
Stone Earle,123504,QB,N TEXAS,3,40,55.0,22,13,251,4,70.2,4,4,274,6.9
Jacob Conover,70963,QB,ARIZONA ST,3,38,28.9,11,6,110,3,8.4,5,0,130,3.4
Bert Emanuel Jr.,158581,QB,C MICHIGAN,3,37,51.4,19,15,134,3,70.3,7,3,286,7.7
Grayson James,145214,QB,FIU,3,37,51.4,19,9,166,1,66.9,6,1,216,5.8
Cole Ballard,173062,QB,KANSAS,2,36,55.6,20,15,198,3,56.0,5,1,286,7.9
Evan Svoboda,157664,QB,WYOMING,4,36,61.1,22,10,351,1,62.7,2,0,184,5.1
Ethan Crawford,173571,QB,SO MISS,5,36,47.2,17,14,296,0,97.3,9,3,243,6.8
Joe Fagnano,104768,QB,UCONN,2,35,51.4,18,8,146,1,53.6,4,0,173,4.9
Champ Harris,170979,QB,ARMY,5,35,54.3,19,13,114,4,38.6,7,0,259,7.4
Aidan Chiles,173727,QB,OREGON ST,9,35,68.6,24,15,265,0,134.1,4,4,309,8.8
Avery Johnson,173108,QB,KANSAS ST,6,35,65.7,23,16,199,0,121.3,2,3,301,8.6
Brady Lichtenberg,144226,QB,CINCINNATI,7,34,55.9,19,8,138,1,85.2,2,2,238,7.0
Gunnar Gundy,144649,QB,OKLA STATE,3,34,61.8,21,13,262,0,88.1,5,1,202,5.9
Jaxon Dailey,156650,QB,ARK STATE,3,33,51.5,17,10,113,0,62.3,5,0,137,4.2
Garrett Nussmeier,146757,QB,LSU,5,33,51.5,17,8,211,0,79.7,0,1,195,5.9
Ethan Hampton,145858,QB,N ILLINOIS,3,33,57.6,19,11,254,2,63.6,0,2,147,4.5
Miller Moss,70727,QB,USC,3,32,71.9,23,14,326,0,112.6,0,1,309,9.7
Garret Rangel,157795,QB,OKLA STATE,4,32,53.1,17,8,262,1,76.6,1,2,172,5.4
Hunter Herring,147138,QB,LA MONROE,2,31,51.6,16,7,209,0,72.1,1,1,121,3.9
Ty Thompson,146568,QB,OREGON,6,31,77.4,24,16,264,1,132.4,0,4,295,9.5
Collin Schlee,98025,QB,UCLA,6,31,45.2,14,11,324,2,42.3,3,1,139,4.5
Emmett Morehead,143834,QB,BOSTON COL,4,30,50.0,15,6,121,0,61.0,0,0,124,4.1
Roman Fuller,123247,QB,TULSA,3,30,66.7,20,6,320,3,57.1,1,2,121,4.0
Spencer Sanders,77660,QB,OLE MISS,6,29,65.5,19,11,226,0,131.1,0,3,278,9.6
Max Brown,157756,QB,FLORIDA,4,29,65.5,19,12,163,1,69.9,6,0,192,6.6
Ike Udengwu III,175061,QB,E MICHIGAN,2,28,46.4,13,3,160,2,25.7,2,0,99,3.5
Chris Parson,172551,QB,MISS STATE,2,27,40.7,11,7,227,3,12.3,4,0,103,3.8
Owen McCown,157688,QB,UTSA,5,27,77.8,21,11,331,1,105.4,2,2,191,7.1
Jacolby Criswell,122830,QB,ARKANSAS,4,27,63.0,17,10,111,0,113.7,5,3,143,5.3
Robby Ashford,131702,QB,AUBURN,8,27,51.9,14,10,115,2,61.5,3,2,145,5.4
Henry Belin IV,162693,QB,DUKE,4,26,50.0,13,9,154,1,103.4,2,3,232,8.9
Shane Illingworth,71512,QB,NEVADA,1,26,53.8,14,9,239,1,59.8,5,0,180,6.9
Nico Iamaleava,174728,QB,TENNESSEE,4,26,61.5,16,12,307,0,92.3,1,1,163,6.3
Steve Angeli,156966,QB,NOTRE DAME,6,25,76.0,19,14,258,1,133.7,0,4,272,10.9
Clay Millen,146082,QB,COLO STATE,1,24,62.5,15,7,144,1,56.9,1,0,116,4.8
Desmond Trotter,83552,QB,S ALABAMA,2,24,83.3,20,14,288,1,129.9,2,4,236,9.8
RJ Martinez,147690,QB,BAYLOR,3,24,50.0,12,6,118,0,62.8,0,0,110,4.6
Kevin Jennings,158272,QB,SMU,5,24,75.0,18,13,287,0,143.1,2,3,224,9.3
Jackson Arnold,173684,QB,OKLAHOMA,4,24,75.0,18,10,261,0,127.4,0,2,202,8.4
Sam Leavitt,175465,QB,MICH STATE,4,23,65.2,15,10,223,2,74.4,4,2,139,6.0
Devin Brown,156479,QB,OHIO STATE,4,22,54.5,12,9,260,1,96.2,3,2,197,9.0
Kevin Hurley,145490,QB,UTEP,4,22,45.5,10,8,330,0,107.4,1,2,196,8.9
Dan Villari,129602,TE,SYRACUSE,4,22,86.4,19,3,304,0,104.5,0,1,120,5.5
Grant Gunnell,98367,QB,SM HOUSTON,1,22,63.6,14,3,281,1,55.1,2,0,100,4.5
Ty Simpson,157008,QB,ALABAMA,6,21,57.1,12,8,103,0,85.2,5,0,179,8.5
Tucker Gleason,122475,QB,TOLEDO,3,21,66.7,14,13,316,0,136.7,1,4,199,9.5
C.J. Ogbonna,149182,QB,BUFFALO,5,21,38.1,8,4,126,2,27.4,0,1,87,4.1
Landry Lyddy,156581,QB,UAB,3,21,61.9,13,6,321,3,53.8,3,1,120,5.7
Santino Marucci,144197,QB,WAKE,2,21,57.1,12,6,339,2,56.0,4,1,151,7.2
