player,player_id,position,team_name,player_game_count,attempts,first_downs,franchise_id,fumbles,longest,rec_yards,receptions,targets,total_touches,touchdowns,yards,ypa
Antario Brown,145868,HB,N ILLINOIS,12,187,40,254,1,80,52,12,13,199,10,1164,6.2
Jonathon Brooks,144721,HB,TEXAS,10,187,51,311,1,67,286,25,29,212,10,1135,6.1
La'Damian Webb,122423,HB,S ALABAMA,11,187,56,288,2,65,149,24,24,211,16,1007,5.4
Ray Davis,101072,HB,KENTUCKY,12,185,51,202,1,75,318,28,35,213,13,1063,5.7
Tommy Castellanos,158433,QB,BOSTON COL,12,185,67,121,7,45,-11,2,2,147,11,1070,5.8
Devin Neal,144558,HB,KANSAS,12,183,52,198,1,75,214,24,30,207,15,1209,6.6
Peny Boone,129498,HB,TOLEDO,12,182,58,316,5,71,186,13,15,195,15,1343,7.4
Braelon Allen,145159,HB,WISCONSIN,11,181,58,349,4,52,131,28,30,209,12,982,5.4
Ashton Jeanty,157196,HB,BOISE ST,10,180,63,120,4,68,546,38,41,218,13,1103,6.1
Sieh Bangura,145886,HB,OHIO,12,178,52,259,2,26,160,18,26,196,7,811,4.6
Blake Watson,84363,HB,MEMPHIS,12,177,52,218,2,69,461,50,56,227,14,1044,5.9
Dillon Johnson,124176,HB,WASHINGTON,11,173,54,340,2,53,141,18,19,191,12,955,5.5
Devin Mockobee,145111,HB,PURDUE,12,170,46,273,8,65,177,19,21,189,6,805,4.7
CJ Donaldson,157372,HB,W VIRGINIA,12,169,53,343,0,32,59,9,14,178,11,795,4.7
Emmanuel Michel,145972,FB,AIR FORCE,10,168,46,101,2,53,0,0,0,168,9,725,4.3
Nay'Quan Wright,98803,HB,USF,12,168,43,327,1,47,12,8,9,176,7,744,4.4
Jawhar Jordan,99595,HB,LOUISVILLE,12,167,49,210,1,74,225,18,22,185,13,1071,6.4
Carson Steele,145632,HB,UCLA,12,167,42,324,2,42,163,17,20,184,6,845,5.1
Phil Mafah,144123,HB,CLEMSON,12,167,48,140,3,49,105,19,24,186,9,899,5.4
Jase McClellan,123926,HB,ALABAMA,12,167,42,103,0,29,128,12,15,179,6,801,4.8
Cam Skattebo,147787,HB,ARIZONA ST,12,164,51,110,2,66,286,24,33,188,9,786,4.8
Nicholas Singleton,164188,HB,PENN STATE,12,163,36,266,2,24,222,22,26,185,8,702,4.3
Bucky Irving,144970,HB,OREGON,12,163,54,264,1,56,361,47,52,210,10,1055,6.5
Rashad Amos,124224,HB,MIAMI OH,12,162,41,221,1,66,3,4,4,166,10,821,5.1
Kaytron Allen,164158,HB,PENN STATE,12,162,49,266,2,50,81,14,21,176,6,848,5.2
Jalen White,122464,HB,GA SOUTHRN,10,160,53,174,2,45,65,16,25,176,9,899,5.6
Nate Noel,122249,HB,APP STATE,10,158,35,108,1,68,75,14,17,172,5,786,5.0
Kairee Robinson,101299,HB,S JOSE ST,11,158,59,285,2,52,197,16,18,174,18,1125,7.1
Bhayshul Tuten,150568,HB,VA TECH,12,157,40,337,4,49,208,23,36,180,8,739,4.7
Jamal Haynes,143918,HB,GA TECH,12,157,48,176,2,67,151,20,29,177,7,933,5.9
Jermaine Brown Jr.,97084,HB,UAB,12,157,48,321,1,40,416,41,47,198,12,811,5.2
Deion Hankins,97310,HB,UTEP,12,157,46,330,0,54,83,8,8,165,5,813,5.2
Cam Porter,129732,HB,NWESTERN,12,157,32,256,1,34,104,19,22,176,4,622,4.0
Will Shipley,144138,HB,CLEMSON,11,156,45,140,3,33,222,29,36,185,5,811,5.2
Leshon Williams,129487,HB,IOWA,12,155,24,192,1,82,68,11,17,166,1,776,5.0
Byrum Brown,156206,QB,USF,12,154,53,327,12,60,15,1,1,100,11,954,6.2
Malik Sherrod,128189,HB,FRESNO ST,11,152,44,169,0,72,179,36,43,188,9,877,5.8
Montrell Johnson Jr.,147141,HB,FLORIDA,12,152,41,163,0,52,236,30,41,182,5,817,5.4
Ja'Quinden Jackson,123119,HB,UTAH,11,152,41,328,0,54,53,9,13,161,4,747,4.9
Sean Dollars,71332,HB,NEVADA,11,151,29,239,4,33,71,17,26,168,6,524,3.5
Larry McCammon III,97309,HB,FAU,11,149,32,165,1,40,206,26,34,175,5,686,4.6
Kye Robichaux,145532,HB,BOSTON COL,10,149,47,121,1,57,90,13,16,162,7,688,4.6
Kaidon Salter,132046,QB,LIBERTY,12,148,58,206,9,43,0,0,0,101,11,922,6.2
Daijun Edwards,124021,HB,GEORGIA,10,147,48,173,1,62,158,17,19,164,11,779,5.3
Harrison Waylee,130584,HB,WYOMING,9,146,34,351,0,75,63,9,13,155,5,856,5.9
Diego Pavia,156927,QB,NEW MEX ST,13,146,46,242,6,44,0,0,0,98,5,927,6.3
Jarquez Hunter,146662,HB,AUBURN,11,146,37,115,2,67,111,16,23,162,7,865,5.9
Ron Cook Jr.,97070,HB,BUFFALO,12,145,38,126,0,36,195,28,36,173,6,604,4.2
Marion Lukes,145697,HB,C MICHIGAN,12,144,36,134,4,46,299,29,33,172,5,737,5.1
Ayo Adeyi,145320,HB,N TEXAS,12,143,50,251,1,47,52,7,9,150,6,1017,7.1
Samson Evans,84228,HB,E MICHIGAN,12,143,46,160,2,57,89,12,15,155,12,631,4.4
Lorenzo Lingard,77779,HB,AKRON,12,143,42,102,0,71,368,38,39,181,4,641,4.5
Mario Anderson Jr.,169699,HB,S CAROLINA,11,142,33,289,0,75,153,22,28,164,3,712,5.0
Jordan Waters,97754,HB,DUKE,12,142,37,154,2,83,130,7,10,149,12,745,5.2
O'Shaan Allison,77801,HB,OHIO,12,139,27,259,1,30,24,9,10,148,3,452,3.3
Gavin Garcia,156916,HB,KENT STATE,11,138,26,201,2,42,3,1,2,139,2,540,3.9
Kevorian Barnes,145514,HB,UTSA,11,138,41,331,3,44,61,14,14,152,6,689,5.0
Trey Benson,131705,HB,FLORIDA ST,12,138,35,167,0,85,212,18,22,156,14,838,6.1
Demond Claiborne,157523,HB,WAKE,10,137,35,339,0,42,35,3,3,140,5,586,4.3
TreVeyon Henderson,145059,HB,OHIO STATE,9,137,36,260,0,75,229,19,22,156,11,854,6.2
TJ Harden,162457,HB,UCLA,12,136,31,324,1,62,116,15,19,151,6,723,5.3
Jaylen Wright,146934,HB,TENNESSEE,12,136,41,307,1,82,141,22,25,158,4,1010,7.4
Roman Hemby,144891,HB,MARYLAND,12,135,35,215,1,40,288,37,44,172,4,659,4.9
Zac Larrier,104193,QB,AIR FORCE,10,135,34,101,7,41,-8,1,1,121,5,591,4.4
Malik Jackson,84267,HB,JVILLE ST,11,134,40,196,0,68,82,15,23,149,7,861,6.4
Kaelon Black,138448,HB,JAMES MAD,12,133,28,197,0,57,186,22,28,155,1,619,4.7
Jaylen Thomas,97201,HB,KENT STATE,10,133,23,201,0,34,9,2,4,135,2,460,3.5
Emory Jones,82111,QB,CINCINNATI,12,133,38,138,6,25,0,0,1,97,4,700,5.3
Trevor Etienne,157730,HB,FLORIDA,11,130,40,163,1,62,172,21,21,151,8,756,5.8
Rahjai Harris,123814,HB,E CAROLINA,12,130,25,156,1,50,41,6,12,136,5,495,3.8
Jacob Kibodi,57427,HB,LA LAFAYET,12,129,31,207,0,69,79,9,13,138,7,729,5.7
Kyron Drones,144506,QB,VA TECH,12,128,43,337,7,59,0,0,0,103,4,781,6.1
Kobe Pace,122155,HB,VIRGINIA,12,127,18,335,0,22,167,18,24,145,1,392,3.1
Quali Conley,141259,HB,S JOSE ST,12,127,39,285,1,68,246,25,34,152,8,809,6.4
Ty Son Lawton,78578,HB,JAMES MAD,12,126,33,197,2,28,174,19,26,145,5,569,4.5
Alex Tecza,162587,FB,NAVY,12,126,31,237,1,75,95,16,21,142,5,760,6.0
Dominic Richardson,122985,HB,BAYLOR,11,126,28,118,2,32,152,20,26,146,1,519,4.1
Kiael Kelly,145634,QB,BALL ST,12,125,37,117,4,55,39,6,6,110,7,772,6.2
Terion Stewart,130386,HB,BOWL GREEN,9,124,39,122,1,54,27,1,1,125,8,753,6.1
Devin Grainger,78496,QB,GA STATE,12,124,35,175,11,65,0,0,0,108,8,749,6.0
Torrance Burgess Jr.,163031,HB,UTEP,11,124,24,330,0,40,227,17,21,141,2,625,5.0
Jaylon Jackson,139386,HB,E MICHIGAN,12,124,24,160,2,55,219,22,29,146,2,572,4.6
Jordan Nubin,144983,HB,MINNESOTA,8,124,30,225,0,21,27,6,7,130,3,536,4.3
Treshaun Ward,99619,HB,KANSAS ST,11,124,40,199,0,52,128,16,19,140,6,643,5.2
KJ Jefferson,99129,QB,ARKANSAS,12,123,34,111,13,26,0,0,0,93,2,700,5.7
Rajaez Mosley,186554,HB,W GEORGIA,10,123,43,1177,2,65,78,6,7,129,8,853,6.9
Zahir Abdus-Salaam,145933,HB,W MICHIGAN,12,123,31,347,1,19,57,14,20,137,5,470,3.8
Shomari Lawrence,141839,HB,FIU,12,123,19,166,2,67,41,6,10,129,4,592,4.8
Cam Edwards,158615,HB,UCONN,9,122,31,146,1,39,130,15,17,137,4,619,5.1
Zak Wallace,104843,HB,ARK STATE,11,122,31,113,1,41,23,6,7,128,6,555,4.5
Jonah Coleman,158717,HB,ARIZONA,12,122,45,109,0,59,277,24,27,146,5,843,6.9
Oscar Adaway III,100835,HB,N TEXAS,12,121,43,251,1,77,89,14,17,135,6,735,6.1
Jaylon Glover,158484,HB,UTAH,12,121,26,328,0,30,49,6,10,127,2,513,4.2
Jayden Daniels,97993,QB,LSU,12,120,52,211,3,85,0,0,0,65,10,1250,10.4
Justice Ellison,123383,HB,WAKE,11,120,32,339,0,51,61,10,11,130,1,548,4.6
Gavin Wimsatt,155757,QB,RUTGERS,12,120,34,278,4,80,0,0,0,102,9,489,4.1
Woody Marks,124179,HB,MISS STATE,9,120,25,227,0,52,167,24,30,144,4,573,4.8
John Gentry,128379,HB,SM HOUSTON,10,119,23,281,1,28,275,36,40,155,3,390,3.3
Ja'Quez Cross,145108,HB,ARK STATE,12,119,27,113,0,66,132,21,25,140,7,689,5.8
Logan Diggs,147475,HB,LSU,9,118,41,211,0,35,82,8,10,126,7,652,5.5
Rodney Hammond Jr.,144024,HB,PITTSBURGH,12,118,27,268,3,66,60,8,15,126,4,546,4.6
Vincent Davis,99593,HB,UNLV,12,117,32,325,1,69,86,9,9,126,5,664,5.7
Daniel Hishaw Jr.,122562,HB,KANSAS,12,117,33,198,3,29,9,1,2,118,7,575,4.9
Reggie Love III,129418,HB,ILLINOIS,8,117,27,187,0,61,58,9,11,126,4,571,4.9
CJ Baxter,173153,HB,TEXAS,11,117,27,311,0,54,76,17,19,134,3,560,4.8
Dequan Finn,97804,QB,TOLEDO,12,116,26,316,2,56,0,0,0,80,6,587,5.1
Donovan Smith,73929,QB,HOUSTON,12,116,41,182,4,35,28,1,1,81,6,603,5.2
Davon Booth,174754,HB,UTAH ST,11,116,30,329,1,49,39,10,14,126,5,732,6.3
Brennan Armstrong,77696,QB,NC STATE,11,115,31,248,2,43,0,0,0,73,6,601,5.2
MarShawn Lloyd,124247,HB,USC,11,115,37,326,3,56,232,13,18,128,9,816,7.1
Garrett Greene,123420,QB,W VIRGINIA,11,115,49,343,3,35,0,0,0,78,13,699,6.1
Jaylan Knighton,122215,HB,SMU,10,114,32,287,2,95,65,7,11,121,6,647,5.7
Tyrone Tracy,84226,HB,PURDUE,11,114,36,273,0,62,138,19,25,133,8,714,6.3
Robert Henry Jr.,174094,HB,UTSA,12,113,30,331,1,43,98,15,15,127,9,555,4.9
Zion Webb,63555,QB,JVILLE ST,11,113,38,196,5,61,0,0,0,104,7,686,6.1
Victor Rosa,158629,HB,UCONN,11,112,32,146,2,71,69,12,17,124,3,550,4.9
Nicholas Vattiato,145302,QB,MIDDLE TN,12,109,31,224,7,30,0,0,0,61,2,566,5.2
Keshawn Wicks,97625,HB,DOMINION,10,109,31,263,0,36,83,12,12,121,4,552,5.1
LJ Martin,175035,HB,BYU,10,108,22,128,0,55,45,11,13,119,4,517,4.8
Justin Lamson,144052,QB,STANFORD,12,108,33,300,6,49,0,0,1,92,5,405,3.8
Dean Connors,156624,HB,RICE,12,107,39,275,1,57,395,42,54,149,5,730,6.8
Jalen Mayden,83520,QB,S DIEGO ST,12,107,30,284,7,70,0,0,0,75,5,663,6.2
Jai'Den Thomas,174080,HB,UNLV,12,106,31,325,2,41,62,7,11,113,12,491,4.6
Heinrich Haarberg,144993,QB,NEBRASKA,10,106,30,238,13,72,12,2,2,93,5,587,5.5
Gavin Sawchuk,158088,HB,OKLAHOMA,10,105,26,261,2,64,52,11,15,116,8,610,5.8
Rahsul Faison,176482,HB,UTAH ST,12,105,34,329,0,60,50,9,10,114,5,688,6.6
Donovan Edwards,144917,HB,MICHIGAN,12,105,13,222,0,22,230,26,29,131,3,354,3.4
Jase Bauer,145714,QB,C MICHIGAN,12,105,38,134,6,29,0,0,0,73,10,488,4.6
Isaac Guerendo,83806,HB,LOUISVILLE,12,105,31,210,1,73,192,17,19,122,8,639,6.1
Kaleb Johnson,156419,HB,IOWA,8,104,14,192,2,67,17,2,3,106,3,415,4.0
Payton Thorne,101629,QB,AUBURN,12,104,39,115,4,61,0,0,0,68,3,666,6.4
Anthony Grant,77701,HB,NEBRASKA,11,104,21,238,3,34,13,4,6,108,3,401,3.9
Jaylon Armstead,128290,HB,S DIEGO ST,12,103,33,284,2,48,16,3,3,106,8,443,4.3
Star'Corius Thomas,156926,HB,NEW MEX ST,13,103,27,242,2,40,200,20,23,123,4,602,5.8
Darius Taylor,173422,HB,MINNESOTA,5,103,29,225,0,43,81,9,9,112,4,591,5.7
Mark Fletcher Jr.,175374,HB,MIAMI FL,8,102,24,220,1,54,62,7,9,109,5,513,5.0
Eli Sanders,144541,HB,IOWA STATE,9,102,22,193,0,29,43,5,7,107,4,477,4.7
Myles Bailey,145722,HB,C MICHIGAN,10,102,26,134,2,48,105,12,12,114,3,493,4.8
Jaquez Moore,143866,HB,DUKE,12,102,26,154,1,58,64,4,8,106,6,601,5.9
Aidan Robbins,98030,HB,BYU,8,101,21,128,0,36,33,7,8,108,1,485,4.8
Jalen Milroe,146590,QB,ALABAMA,11,101,42,103,8,53,0,0,0,53,12,646,6.4
Cam Fancher,145266,QB,MARSHALL,10,100,27,214,9,63,0,0,0,57,4,458,4.6
Kanye Udoh,171024,HB,ARMY,10,99,27,114,0,23,0,1,1,100,1,524,5.3
Kanye Roberts,157543,HB,APP STATE,10,99,24,108,1,61,97,11,12,110,5,596,6.0
Kendall Milton,124031,HB,GEORGIA,11,99,39,173,0,51,21,3,3,102,10,644,6.5
Garrett Shrader,98212,QB,SYRACUSE,11,98,36,304,9,39,5,4,5,74,8,586,6.0
Isaiah Woullard,57305,HB,LA MONROE,12,98,15,209,0,44,26,9,13,107,1,447,4.6
Jalon Jones,104762,QB,CHARLOTTE,10,98,24,136,3,58,0,0,1,81,4,573,5.8
LJ Johnson Jr.,147003,HB,SMU,9,98,30,287,0,67,43,5,7,103,3,541,5.5
Haynes King,124329,QB,GA TECH,12,98,40,176,4,71,0,0,0,64,9,729,7.4
Parker Jenkins,173047,HB,HOUSTON,12,98,25,182,0,31,81,15,21,113,2,463,4.7
Brendon Lewis,131687,QB,NEVADA,12,97,39,239,8,31,0,0,0,63,4,641,6.6
Jahiem White,173192,HB,W VIRGINIA,11,97,35,343,0,53,110,3,5,100,3,792,8.2
C'Bo Flemister,83730,HB,PITTSBURGH,12,96,19,268,0,38,106,8,13,104,2,362,3.8
Sedrick Alexander,172605,HB,VANDERBILT,12,97,18,333,1,27,133,18,21,115,4,376,3.9
Brendan Sorsby,156398,QB,INDIANA,10,97,32,190,8,25,0,0,0,63,4,442,4.6
Jacquez Stuart,97125,HB,TOLEDO,10,97,26,316,1,24,117,9,12,106,5,457,4.7
Elijah Young,124223,HB,W KENTUCKY,12,97,18,346,0,64,199,17,22,114,3,470,4.8
Amari Daniels,146991,HB,TEXAS A&M,11,97,29,312,1,79,68,13,17,110,5,524,5.4
Le'Veon Moss,158664,HB,TEXAS A&M,9,96,34,312,0,36,84,11,14,107,5,484,5.0
George Holani,72154,HB,BOISE ST,6,96,26,120,0,75,151,15,17,111,5,543,5.7
Tyre Shelton,77038,HB,LA TECH,8,96,28,208,0,56,40,9,15,105,5,551,5.7
Jabari Small,124298,HB,TENNESSEE,11,95,23,307,1,40,40,7,10,102,2,474,5.0
Kaden Feagin,174024,HB,ILLINOIS,9,95,21,187,1,25,116,9,10,104,2,438,4.6
Kenan Christon II,100601,HB,S DIEGO ST,12,95,16,284,0,39,201,29,34,124,0,371,3.9
Roydell Williams,123939,HB,ALABAMA,12,95,23,103,0,48,49,10,11,105,4,500,5.3
Billy Lucas,109083,HB,LIBERTY,10,95,32,206,1,20,35,3,3,98,5,492,5.2
Tawee Walker,158097,HB,OKLAHOMA,11,95,36,261,0,30,69,8,10,103,7,496,5.2
Rueben Owens II,172590,HB,TEXAS A&M,12,94,19,312,1,28,101,11,13,105,3,359,3.8
Jordan James,163295,HB,OREGON,12,94,39,264,0,37,93,13,16,107,10,666,7.1
Hunter Smith,155556,HB,LA MONROE,12,94,20,209,1,62,71,8,12,102,3,507,5.4
Don Chaney,122207,HB,MIAMI FL,11,94,23,220,1,29,15,5,5,99,2,478,5.1
Donavyn Lester,104852,HB,UNLV,12,93,27,325,0,66,11,4,8,97,9,456,4.9
Michael Pratt,123229,QB,TULANE,10,93,32,319,5,26,0,0,0,60,4,340,3.7
Bill Jackson,144448,HB,TULSA,12,92,20,320,1,38,45,7,10,99,1,417,4.5
Ulysses Bentley IV,97200,HB,OLE MISS,12,92,33,226,1,43,87,11,12,103,4,521,5.7
Jaylen Raynor,172203,QB,ARK STATE,10,92,27,113,4,62,0,0,0,69,5,483,5.3
Drake Maye,143969,QB,N CAROLINA,12,92,45,245,3,56,0,0,0,41,9,582,6.3
Delbert Mimms III,99609,HB,NC STATE,12,92,27,248,0,18,23,3,4,95,8,269,2.9
Cade Klubnik,156253,QB,CLEMSON,12,92,28,140,11,22,0,0,1,65,4,349,3.8
Elijah Gilliam,73621,HB,FRESNO ST,12,92,28,169,0,24,120,11,14,103,5,376,4.1
Keyone Jenkins,170403,QB,FIU,11,91,26,166,15,23,0,0,0,63,6,239,2.6
Deshaun Fenwick,83759,HB,OREGON ST,12,91,27,265,2,38,71,8,11,99,5,506,5.6
Vann Schield,157212,HB,COLO STATE,9,90,15,144,2,52,79,11,13,101,3,387,4.3
Donerio Davenport,134974,HB,TEXAS ST,12,89,30,314,2,43,102,11,14,100,2,463,5.2
Mike Washington Jr.,145672,HB,BUFFALO,11,89,21,126,0,49,35,13,21,102,2,356,4.0
Jaxson Dart,146409,QB,OLE MISS,12,89,33,226,5,68,0,0,0,64,7,551,6.2
Nakia Watson,83807,HB,WASH STATE,12,89,25,341,0,17,230,24,32,113,4,321,3.6
Anwar Lewis,163961,HB,JVILLE ST,8,89,24,196,0,40,92,10,13,99,3,447,5.0
Henry Parrish Jr.,124144,HB,MIAMI FL,10,89,31,220,1,38,30,10,13,99,6,582,6.5
Emmett Johnson,156473,HB,NEBRASKA,9,89,25,238,0,29,46,7,10,96,2,411,4.6
Cartevious Norton,157582,HB,IOWA STATE,11,87,19,193,0,49,20,3,7,90,3,343,3.9
Jaiden Credle,158060,HB,MIDDLE TN,12,87,24,224,0,71,150,25,30,112,2,416,4.8
Brady Cook,124199,QB,MISSOURI,12,87,26,229,5,25,0,0,0,69,8,343,3.9
Ashton Daniels,157259,QB,STANFORD,12,87,23,300,5,22,0,0,0,52,3,434,5.0
Dylan Sampson,163772,HB,TENNESSEE,11,87,30,307,1,44,175,17,21,104,7,472,5.4
Juma Otoviano,75903,HB,RICE,11,86,17,275,3,24,97,12,17,98,4,311,3.6
Braydon Bennett,122318,HB,COAST CAR,11,86,25,141,3,21,193,20,24,106,5,384,4.5
Chip Trayanum,131631,HB,OHIO STATE,12,85,20,260,0,40,53,9,14,94,3,373,4.4
Dillon Gabriel,86272,QB,OKLAHOMA,12,85,33,261,5,44,0,0,0,63,12,456,5.4
Kobe Lewis,77800,HB,FAU,11,85,20,165,0,75,100,18,25,103,3,412,4.8
Gavin Williams,129488,HB,N ILLINOIS,12,85,16,254,0,53,141,22,29,107,3,454,5.3
John Rhys Plumlee,97602,QB,UCF,9,84,27,323,4,32,0,0,0,71,5,522,6.2
Cam Ward,133244,QB,WASH STATE,12,83,35,341,14,22,0,0,0,47,8,384,4.6
Dontae Smith,77717,HB,GA TECH,9,83,27,176,0,70,85,8,9,91,3,436,5.3
Keegan Shoemaker,108983,QB,SM HOUSTON,11,83,21,281,9,29,1,1,2,65,1,395,4.8
Andrew Peasley,83581,QB,WYOMING,11,83,36,351,6,43,0,0,0,46,7,542,6.5
Rashod Dubinion,157020,HB,ARKANSAS,10,82,17,111,2,15,85,14,15,96,1,257,3.1
Terron Kellman,158048,HB,CHARLOTTE,8,82,17,136,0,18,23,2,5,84,1,328,4.0
Darvon Hubbard,124320,HB,TEMPLE,12,82,20,306,2,49,249,27,34,109,3,422,5.1
Johnny Richardson,123760,HB,UCF,12,82,18,323,0,79,47,13,16,95,1,532,6.5
Jordan McCloud,101058,QB,JAMES MAD,12,82,24,197,5,47,0,0,0,56,8,401,4.9
Josh Henderson,99594,HB,INDIANA,8,82,18,190,1,29,125,10,14,92,2,340,4.1
Dawson Pendergrass,174637,HB,BAYLOR,11,81,25,118,0,31,189,24,30,105,5,348,4.3
Wesley Kennedy III,61277,HB,W GEORGIA,8,81,28,1177,1,82,98,10,15,91,5,447,5.5
Kejon Owens,123640,HB,FIU,10,81,23,166,0,47,38,10,12,91,5,453,5.6
Rocko Griffin,124350,HB,UTSA,11,81,19,331,0,69,28,7,9,88,5,437,5.4
Jiya Wright,77688,QB,LA MONROE,12,81,25,209,7,32,0,0,0,64,2,379,4.7
Mike Hollins,98628,HB,VIRGINIA,11,81,22,335,1,22,34,10,12,91,7,270,3.3
Avery Morrow,128240,HB,COLO STATE,8,81,19,144,0,13,8,3,5,84,2,262,3.2
Austin Smith,145763,QB,E MICHIGAN,12,80,23,160,7,41,0,0,0,50,2,329,4.1
Frank Peasant,121817,HB,MIDDLE TN,9,80,14,224,1,37,130,18,27,98,4,312,3.9
Anthony Hankerson,157691,HB,COLORADO,12,79,18,143,0,20,71,16,17,95,1,323,4.1
Patrick Smith,146956,HB,VANDERBILT,11,79,19,333,0,40,15,4,8,83,2,327,4.1
Owen Burk,131511,FB,AIR FORCE,10,79,22,101,0,39,0,0,0,79,3,428,5.4
Frank Harris,60586,QB,UTSA,10,79,33,331,3,40,0,0,0,53,4,435,5.5
D.J. Williams,99154,HB,ARIZONA,11,79,27,109,1,17,2,1,1,80,4,345,4.4
Jordan Ford,144445,HB,TULSA,12,78,14,320,1,22,24,9,10,87,1,291,3.7
Malachi Thomas,144107,HB,VA TECH,12,78,21,337,0,35,51,9,13,87,2,358,4.6
Kentrel Bullock,124129,HB,S ALABAMA,10,78,24,288,0,34,111,14,16,92,3,380,4.9
Kadarius Calloway,172271,HB,DOMINION,8,78,18,263,1,75,48,8,10,86,4,590,7.6
Marcus Major Jr.,99488,HB,OKLAHOMA,7,78,23,261,0,19,75,12,15,90,1,308,3.9
Tai Lavatai,121854,QB,NAVY,8,77,16,237,4,25,0,0,0,70,2,247,3.2
Nathaniel Peat,100586,HB,MISSOURI,12,77,22,229,0,19,81,6,8,83,3,323,4.2
Robert Briggs,163425,HB,UTAH ST,10,77,19,329,1,58,11,6,6,83,2,399,5.2
Chandler Rogers,98683,QB,N TEXAS,12,77,16,251,13,75,0,0,0,45,4,395,5.1
Rodrigues Clark,101068,HB,SO MISS,10,76,22,296,1,59,11,3,4,79,2,428,5.6
Camar Wheaton,146592,HB,SMU,8,76,23,287,0,48,44,3,3,79,5,393,5.2
Dre Washington,147143,HB,LA LAFAYET,9,76,19,207,1,62,24,4,5,80,2,437,5.8
Perris Jones,77721,HB,VIRGINIA,10,76,22,335,2,43,107,6,8,82,2,393,5.2
Hudson Card,123109,QB,PURDUE,11,75,23,273,10,25,0,0,0,45,5,356,4.7
Trent Howland,144833,HB,INDIANA,10,75,20,190,1,19,22,3,4,78,2,352,4.7
Seth Henigan,144267,QB,MEMPHIS,12,75,23,218,6,24,0,0,0,43,4,312,4.2
Jamoni Jones,156922,HB,NEW MEX ST,13,75,15,242,0,24,53,6,10,81,3,310,4.1
Caleb Williams,144622,QB,USC,12,74,27,326,16,46,15,1,1,51,11,356,4.8
Mitch Griffis,123386,QB,WAKE,9,74,19,339,9,27,0,0,0,36,2,322,4.4
John Lee Eldridge III,131515,HB,AIR FORCE,12,74,25,101,0,65,43,7,7,81,6,547,7.4
Dylan Edwards,171893,HB,COLORADO,12,74,19,143,1,34,299,36,50,110,1,324,4.4
