player,player_id,position,team_name,player_game_count,attempts,first_downs,franchise_id,fumbles,longest,rec_yards,receptions,targets,total_touches,touchdowns,yards,ypa
Marion Lukes,145697,HB,C MICHIGAN,11,161,44,134,3,66,160,16,21,177,5,795,4.9
Dean Connors,156624,HB,RICE,12,160,45,275,5,71,486,61,78,221,9,776,4.9
Terion Stewart,130386,HB,BOWL GREEN,10,160,44,122,2,73,12,1,2,161,6,895,5.6
Devon Dampier,171556,QB,NEW MEXICO,12,160,72,241,10,85,0,0,0,120,19,1184,7.4
Justice Ellison,123383,HB,INDIANA,13,159,58,190,1,47,90,13,14,172,10,848,5.3
Kanye Udoh,171024,WR,ARMY,12,159,44,114,2,63,3,1,1,160,9,953,6.0
Keyon Mozee,145809,HB,MIAMI OH,12,159,37,221,1,74,0,0,2,159,4,1045,6.6
Quinshon Judkins,157128,HB,OHIO STATE,13,156,49,260,1,86,118,17,21,173,10,839,5.4
Blake Horvath,162555,QB,NAVY,11,154,64,237,12,90,13,1,2,144,15,1153,7.5
Seth McGowan,122936,HB,NEW MEX ST,12,154,38,242,3,38,280,24,38,178,3,824,5.4
Mike Washington Jr.,145672,HB,NEW MEX ST,12,154,33,242,4,47,91,10,18,164,8,697,4.5
Nate Noel,122249,HB,MISSOURI,10,154,38,229,0,64,44,15,16,169,3,800,5.2
Jamal Haynes,143918,HB,GA TECH,12,152,35,176,2,68,134,23,30,175,9,808,5.3
Desmond Reid,159936,HB,PITTSBURGH,10,152,39,268,0,72,565,46,64,198,4,799,5.3
Davon Booth,174754,HB,MISS STATE,12,152,38,227,0,43,164,13,17,165,5,757,5.0
Sedrick Alexander,172605,HB,VANDERBILT,12,151,36,333,2,31,221,20,26,171,6,548,3.6
Bill Davis,176332,HB,LA LAFAYET,12,150,38,207,1,73,89,10,13,160,9,777,5.2
Quali Conley,141259,HB,ARIZONA,12,150,40,109,2,58,245,39,42,189,8,744,5.0
Braedon Sloan,150238,HB,BALL ST,12,150,39,117,0,40,329,29,37,178,4,592,3.9
Ja'Quinden Jackson,123119,HB,ARKANSAS,10,149,65,111,2,46,139,13,14,162,15,800,5.4
Jalen White,122464,HB,GA SOUTHRN,12,149,38,174,0,49,66,17,19,166,12,650,4.4
Ahmani Marshall,123391,HB,APP STATE,11,149,44,108,1,29,75,11,13,160,7,713,4.8
John Mateer,158516,QB,WASH STATE,12,149,66,341,3,68,21,0,0,102,15,1008,6.8
Jay Ducker,130550,HB,SM HOUSTON,12,148,38,281,0,86,110,15,18,163,7,719,4.9
George Pettaway,156351,HB,JAMES MAD,12,148,40,197,0,31,200,24,31,172,5,881,6.0
Eli Sanders,144541,HB,NEW MEXICO,12,147,41,241,1,75,134,15,22,162,9,1057,7.2
Freddie Brock IV,142276,HB,GA STATE,12,147,37,175,0,57,175,22,29,169,8,795,5.4
Justin Marshall,173460,HB,COLO STATE,12,146,26,144,1,42,49,7,9,153,4,669,4.6
Isaac Brown,183312,HB,LOUISVILLE,12,145,50,210,2,77,152,30,38,175,11,1069,7.4
Damien Martinez,162437,HB,MIAMI FL,12,145,53,220,0,53,198,16,19,161,9,827,5.7
Dante Dowdell,174131,HB,NEBRASKA,12,143,56,238,2,38,21,7,8,150,12,610,4.3
Jahiem White,173192,HB,W VIRGINIA,12,142,38,343,2,55,115,19,26,161,7,813,5.7
Ty Son Lawton,78578,HB,INDIANA,13,141,39,190,0,29,124,12,14,153,12,668,4.7
Jeremiyah Love,171090,HB,NOTRE DAME,13,141,44,258,0,98,216,24,28,165,16,1057,7.5
Jai'Den Thomas,174080,HB,UNLV,12,140,37,325,0,54,85,10,11,150,7,836,6.0
CJ Donaldson,157372,HB,W VIRGINIA,12,140,50,343,0,48,93,12,15,152,9,656,4.7
Jalen Milroe,146590,QB,ALABAMA,12,139,52,103,9,72,0,0,0,118,20,819,5.9
Zak Wallace,104843,HB,ARK STATE,12,138,41,113,0,57,95,15,17,153,10,625,4.5
Michael Benefield,109080,HB,KENNESAW,12,138,27,200,0,59,23,6,9,144,5,542,3.9
Amari Daniels,146991,HB,TEXAS A&M,12,138,41,312,0,71,60,7,10,145,8,652,4.7
Dylan Carson,173850,FB,AIR FORCE,10,138,36,101,1,50,0,0,0,138,5,600,4.3
Floyd Chalk,167095,HB,S JOSE ST,12,138,36,285,1,66,48,6,6,144,9,675,4.9
Brendon Lewis,131687,QB,NEVADA,12,138,57,239,7,67,18,1,1,107,8,942,6.8
Marcus Carroll,123849,HB,MISSOURI,12,137,47,229,1,35,66,9,10,146,12,582,4.2
Jam Miller,157003,HB,ALABAMA,12,136,33,103,1,56,119,13,16,149,7,649,4.8
Devin Mockobee,145111,HB,PURDUE,12,136,27,273,2,63,170,17,22,153,4,692,5.1
Nicholas Singleton,164188,HB,PENN STATE,12,136,43,266,1,41,299,35,40,171,8,830,6.1
Wayshawn Parker,184224,HB,WASH STATE,12,136,28,341,1,75,108,11,15,147,4,731,5.4
Hunter Watson,183993,QB,SM HOUSTON,11,136,40,281,6,46,0,0,0,112,7,733,5.4
Gavin Williams,129488,HB,N ILLINOIS,12,135,32,254,2,71,143,22,32,157,4,750,5.6
Ky Thomas,129669,HB,KENT STATE,11,135,28,201,3,38,51,10,12,145,1,538,4.0
Kentrel Bullock,124129,HB,S ALABAMA,12,134,38,288,1,59,153,15,20,149,6,698,5.2
Roman Hemby,144891,HB,MARYLAND,12,134,37,215,0,75,276,40,46,174,6,607,4.5
Jaden Nixon,144652,HB,W MICHIGAN,12,134,38,347,1,92,74,9,12,143,12,874,6.5
Kay'Ron Lynch-Adams,101643,HB,MICH STATE,12,133,35,223,0,63,85,15,19,148,2,649,4.9
LaNorris Sellers,174326,QB,S CAROLINA,11,132,43,289,11,75,0,0,0,85,7,820,6.2
Ashton Daniels,157259,QB,STANFORD,11,131,34,300,8,67,0,0,0,91,3,802,6.1
Henry Parrish Jr.,124144,HB,OLE MISS,9,130,42,226,1,42,82,15,20,145,10,677,5.2
Demie Sumo-Karngbaye,144006,HB,KENTUCKY,11,129,36,202,2,22,154,20,24,149,5,586,4.5
Cam Edwards,158615,HB,UCONN,12,129,32,146,1,71,148,13,20,142,7,756,5.9
Cartevious Norton,157582,HB,CHARLOTTE,12,128,30,136,1,62,28,4,6,132,7,505,3.9
Caden Durham,184449,HB,LSU,11,128,31,211,0,86,258,26,30,154,6,692,5.4
Donovan Edwards,144917,HB,MICHIGAN,12,127,28,222,3,41,80,19,22,146,4,592,4.7
Parker Navarro,123758,QB,OHIO,11,126,48,259,7,55,0,0,0,94,13,923,7.3
Riley Leonard,143862,QB,NOTRE DAME,13,126,49,258,4,50,0,0,0,84,15,799,6.3
Robert Henry Jr.,174094,HB,UTSA,11,126,27,331,3,88,197,21,29,147,7,696,5.5
Cam Porter,129732,HB,NWESTERN,11,126,36,256,2,44,171,23,27,149,6,501,4.0
Carson Hansen,174669,HB,IOWA STATE,12,125,39,193,2,57,74,8,11,133,11,611,4.9
Jaydon Blue,157303,HB,TEXAS,12,125,33,311,4,77,302,33,48,158,8,706,5.6
TJ Harden,162457,HB,UCLA,12,124,26,324,1,40,368,40,45,164,2,505,4.1
Rodrigues Clark,101068,HB,SO MISS,12,124,26,296,1,49,51,13,18,137,1,599,4.8
Nate Frazier,191146,HB,GEORGIA,11,123,33,173,2,40,59,9,12,132,8,587,4.8
Quentin Hayes,186423,QB,AIR FORCE,10,122,48,101,5,30,29,1,2,115,7,518,4.2
Jovantae Barnes,158085,HB,OKLAHOMA,9,122,32,261,1,74,119,17,19,139,5,577,4.7
Le'Veon Moss,158664,HB,TEXAS A&M,9,121,37,312,2,75,140,10,17,131,10,765,6.3
Elijah Gilliam,73621,HB,FRESNO ST,12,121,30,169,1,24,202,29,32,150,8,457,3.8
Qua Ashley,160363,HB,KENNESAW,12,120,17,200,1,60,257,29,41,149,1,404,3.4
CJ Hester,171398,HB,UMASS,11,120,34,216,0,24,67,14,18,134,4,536,4.5
Connor Walendzak,171392,HB,TOLEDO,12,120,22,316,1,32,71,13,18,133,1,458,3.8
Billy Lucas,109083,HB,LIBERTY,10,120,33,206,0,36,40,4,6,124,5,666,5.6
LJ Martin,175035,HB,BYU,9,120,43,128,3,39,65,8,12,128,5,628,5.2
TreVeyon Henderson,145059,HB,OHIO STATE,13,119,37,260,0,53,186,22,23,141,8,825,6.9
Jadan Baugh,184417,HB,FLORIDA,12,119,32,163,1,55,27,3,5,122,7,600,5.0
Jalen Buckley,163158,HB,W MICHIGAN,9,119,43,347,0,61,98,12,16,131,8,662,5.6
Jackson Arnold,173684,QB,OKLAHOMA,10,118,34,261,10,47,16,2,2,77,3,653,5.5
Hajj-Malik Williams,102348,QB,UNLV,11,118,47,325,6,71,0,0,1,68,9,879,7.4
Savion Red,163857,HB,NEVADA,12,117,33,239,2,69,71,15,19,132,8,677,5.8
Nate Carter,147376,HB,MICH STATE,12,116,33,223,0,60,173,18,24,134,5,499,4.3
Haynes King,124329,QB,GA TECH,10,116,43,176,6,30,0,0,0,111,11,563,4.9
Kobe Pace,122155,HB,VIRGINIA,11,116,31,335,1,43,184,20,27,136,3,510,4.4
Braylon Braxton,144442,QB,MARSHALL,10,116,37,214,2,35,0,0,0,98,4,593,5.1
Cam Cook,173133,HB,TCU,12,116,38,305,2,19,83,19,22,135,9,454,3.9
Taylen Green,145996,QB,ARKANSAS,12,115,42,111,12,41,0,0,0,80,7,728,6.3
Antario Brown,145868,HB,N ILLINOIS,8,115,28,254,4,42,204,8,9,123,4,560,4.9
Fluff Bothwell,190075,HB,S ALABAMA,12,113,39,288,0,59,90,12,15,125,13,838,7.4
Gerald Green,97121,HB,TROY,12,113,28,318,2,51,130,9,10,122,3,544,4.8
Jordon Simmons,129634,HB,AKRON,11,112,31,102,0,73,183,21,26,133,2,672,6.0
Abu Sama III,174686,HB,IOWA STATE,12,112,20,193,0,77,58,8,10,120,2,543,4.8
Jalen John,131577,HB,UMASS,10,111,35,216,1,68,119,17,19,128,5,583,5.3
Braydon Bennett,122318,HB,COAST CAR,10,111,37,141,0,67,151,20,25,131,11,734,6.6
Jaylen Raynor,172203,QB,ARK STATE,12,111,30,113,6,40,0,0,0,64,2,552,5.0
Alonza Barnett III,156710,QB,JAMES MAD,12,110,38,197,12,50,0,0,0,79,7,667,6.1
Kelley Joiner Jr.,101124,HB,USF,12,110,31,327,0,54,51,7,10,117,11,766,7.0
Ethan Vasko,163817,QB,COAST CAR,12,110,38,141,7,29,0,0,1,97,5,456,4.1
Jaiden Credle,158060,HB,MIDDLE TN,12,109,19,224,0,66,125,27,32,136,4,471,4.3
Cole Snyder,97617,QB,E MICHIGAN,12,109,37,160,6,29,0,0,0,78,4,513,4.7
Lawrance Toafili,122421,HB,FLORIDA ST,12,109,20,167,2,28,215,25,37,134,3,456,4.2
Garrett Greene,123420,QB,W VIRGINIA,10,109,40,343,10,40,0,0,0,76,5,753,6.9
Josh Williams,99171,HB,LSU,12,108,30,211,0,23,249,29,36,137,5,440,4.1
Johnnie Daniels,184755,HB,MISS STATE,12,108,27,227,3,36,76,8,12,116,4,540,5.0
Alex Tecza,162587,FB,NAVY,12,108,28,237,1,65,230,13,15,121,7,536,5.0
Ja'Quez Cross,145108,HB,ARK STATE,12,107,25,113,1,49,198,30,40,137,2,600,5.6
Durell Robinson,172220,HB,UCONN,12,107,39,146,1,68,75,14,19,121,8,731,6.8
Davis Bryson,160369,QB,KENNESAW,11,106,22,200,8,20,0,0,0,95,4,391,3.7
Mel Brown,169178,HB,UCONN,12,106,23,146,0,52,89,8,12,114,2,570,5.4
Jaydn Ott,158325,HB,CAL,9,105,20,130,0,53,222,24,28,129,4,301,2.9
Josh McCray,144799,HB,ILLINOIS,12,104,32,187,1,42,116,13,15,117,8,495,4.8
Nay'Quan Wright,98803,HB,USF,12,104,25,327,1,64,132,18,21,122,7,486,4.7
A.J. Turner,156791,HB,MARSHALL,11,104,30,214,0,88,68,8,8,112,6,864,8.3
Kaidon Salter,132046,QB,LIBERTY,11,103,42,206,13,41,0,0,0,72,7,688,6.7
Zahir Abdus-Salaam,145933,HB,W MICHIGAN,12,102,31,347,0,70,216,27,34,129,3,567,5.6
Omiri Wiggins,183950,HB,LA TECH,12,102,24,208,1,35,135,21,27,123,4,487,4.8
Emmett Johnson,156473,HB,NEBRASKA,12,102,27,238,1,42,263,35,37,137,1,523,5.1
Jadarian Price,156985,HB,NOTRE DAME,13,101,26,258,1,70,10,4,6,105,7,681,6.7
Zeon Chriss-Gremillion,156733,QB,HOUSTON,11,101,26,182,10,71,29,2,3,82,4,521,5.2
Christian Washington,163362,HB,COAST CAR,10,101,24,141,0,68,37,5,8,106,5,536,5.3
Montrell Johnson Jr.,147141,HB,FLORIDA,9,100,30,163,1,71,64,13,16,113,6,591,5.9
Avery Johnson,173108,QB,KANSAS ST,12,100,37,199,2,33,0,0,0,77,6,639,6.4
Dawson Pendergrass,174637,HB,BAYLOR,12,100,29,118,1,55,77,8,11,108,4,608,6.1
Mark Fletcher Jr.,175374,HB,MIAMI FL,12,100,35,220,2,30,99,9,12,109,8,545,5.5
Marcel Reed,175940,QB,TEXAS A&M,10,100,29,312,6,31,0,0,0,61,6,570,5.7
Colton Joseph,172283,QB,DOMINION,9,100,39,263,10,39,0,0,0,73,11,719,7.2
C.J. Ogbonna,149182,QB,BUFFALO,12,99,23,126,11,26,0,0,0,81,8,401,4.1
Noah Whittington,123472,HB,OREGON,12,97,23,264,1,28,105,17,21,114,5,455,4.7
Brayden Schager,146078,QB,HAWAII,11,96,39,180,4,46,0,0,0,44,6,524,5.5
Trevor Etienne,157730,HB,GEORGIA,8,95,30,173,1,45,140,23,24,118,7,477,5.0
Zylan Perry,156734,HB,LA LAFAYET,11,95,29,207,1,30,40,9,12,104,4,619,6.5
Re'Shaun Sanford II,173055,HB,HOUSTON,12,95,18,182,3,38,149,18,19,113,1,444,4.7
D.J. McKinney,175620,HB,SM HOUSTON,11,95,23,281,1,59,79,11,14,106,3,482,5.1
Jalon Daniels,122555,QB,KANSAS,12,95,28,198,8,33,0,0,0,73,6,490,5.2
Shane Porter,144592,HB,N TEXAS,11,95,29,251,1,79,88,15,17,110,5,639,6.7
Jaison Patterson,145654,HB,BOWL GREEN,12,94,23,122,1,41,93,10,14,104,5,411,4.4
Anthony Colandrea,170131,QB,VIRGINIA,11,94,23,335,6,35,27,1,1,61,2,514,5.5
Brendan Sorsby,156398,QB,CINCINNATI,12,93,38,138,4,41,0,0,0,63,9,522,5.6
Caden Veltkamp,156642,QB,W KENTUCKY,11,93,30,346,11,21,0,0,0,73,7,270,2.9
Kejon Owens,123640,HB,FIU,11,92,27,166,1,26,82,9,10,101,5,392,4.3
Jordan Houston,99592,HB,MARSHALL,12,93,21,214,1,45,173,14,16,107,1,473,5.1
Antwain Littleton Jr.,144892,HB,TEMPLE,11,93,15,306,1,37,134,16,21,109,1,305,3.3
Zuberi Mobley,145187,HB,FAU,9,92,22,165,1,72,86,11,13,103,4,490,5.3
Jamarion Wilcox,175162,HB,KENTUCKY,11,92,31,202,3,50,24,7,7,99,2,590,6.4
Evan Svoboda,157664,QB,WYOMING,12,92,32,351,11,51,0,0,0,83,5,396,4.3
Sam Scott,150701,HB,WYOMING,10,92,18,351,0,43,74,12,15,104,3,435,4.7
Jaxson Dart,146409,QB,OLE MISS,12,91,30,226,3,35,0,0,0,51,3,584,6.4
Hahsaun Wilson,145580,HB,CHARLOTTE,12,91,23,136,1,65,42,4,6,95,7,559,6.1
Jaivian Thomas,176564,HB,CAL,11,91,27,130,1,75,94,9,11,100,7,598,6.6
Jordan Waters,97754,HB,NC STATE,11,91,22,248,1,94,160,14,17,105,4,444,4.9
Sam Leavitt,175465,QB,ARIZONA ST,11,90,29,110,0,40,0,0,0,47,4,392,4.4
B.J. Harris,146874,HB,C MICHIGAN,12,90,22,134,1,71,93,11,12,101,3,425,4.7
Jaylon Jackson,139386,HB,IOWA STATE,12,90,15,193,0,51,41,7,9,97,2,377,4.2
Cade Klubnik,156253,QB,CLEMSON,13,88,32,140,8,55,0,0,0,62,7,558,6.3
Anthony Watkins,99165,HB,TULSA,11,87,20,320,0,77,135,12,14,99,4,402,4.6
Kyron Drones,144506,QB,VA TECH,9,87,31,337,6,53,-2,2,2,73,6,419,4.8
Payton Thorne,101629,QB,AUBURN,11,86,20,115,3,31,0,0,0,45,2,445,5.2
Jake Retzlaff,70874,QB,BYU,12,85,27,128,7,29,0,0,0,67,6,476,5.6
Telly Johnson Jr.,188420,HB,N ILLINOIS,5,85,22,254,2,38,1,1,2,86,4,424,5.0
Nico Iamaleava,174728,QB,TENNESSEE,13,85,25,307,10,31,0,0,0,35,3,475,5.6
Taisun Phommachanh,99577,QB,UMASS,9,85,26,216,4,33,0,0,0,55,3,455,5.4
Reggie Love III,129418,HB,PURDUE,11,84,20,273,1,22,21,7,10,91,2,374,4.5
Arnold Barnes III,169972,HB,TULANE,12,84,26,319,1,27,19,8,10,92,6,398,4.7
Kenyon Clay,156837,HB,SO MISS,12,84,29,296,1,70,217,21,23,105,7,387,4.6
Charles Kellom,156890,HB,AKRON,12,83,18,102,2,43,210,27,33,110,1,353,4.3
Tate Carney,157522,HB,WAKE,12,83,25,339,0,18,113,9,11,92,6,345,4.2
JC French IV,162521,QB,GA SOUTHRN,12,83,30,174,11,19,0,0,0,48,1,331,4.0
Ja'Kobi Jackson,174248,HB,FLORIDA,12,83,27,163,1,20,47,5,7,88,7,449,5.4
Tommy Castellanos,158433,QB,BOSTON COL,8,82,15,121,7,18,0,0,0,60,1,287,3.5
Brandon High Jr.,174095,HB,UTSA,11,82,20,331,0,66,31,4,5,86,7,419,5.1
Aidan Laughery,158212,HB,ILLINOIS,11,82,16,187,0,64,30,7,9,89,4,524,6.4
Antwan Raymond,190489,HB,RUTGERS,9,82,24,278,0,24,28,2,5,84,5,344,4.2
Lexington Joseph,97104,HB,FIU,12,82,14,166,1,35,41,10,12,92,3,308,3.8
Kanye Roberts,157543,HB,APP STATE,8,82,16,108,1,18,80,8,15,90,1,332,4.0
Isaiah Augustave,172398,HB,COLORADO,10,81,24,143,1,37,62,11,12,92,4,368,4.5
Xavier Brown,156371,HB,VIRGINIA,11,81,21,335,0,75,123,8,13,89,1,487,6.0
Tucker Gleason,122475,QB,TOLEDO,11,80,24,316,13,35,0,0,0,64,6,416,5.2
Jamari Ferrell,71409,HB,WYOMING,12,80,15,351,0,62,44,8,11,88,1,323,4.0
Kevorian Barnes,145514,HB,UTSA,11,80,11,331,1,17,59,7,8,87,2,227,2.8
Kylin James,150195,HB,UNLV,12,80,23,325,1,53,1,1,3,81,4,526,6.6
Herschel Turner,191372,HB,UTAH ST,11,80,22,329,1,43,71,12,16,92,4,407,5.1
Kevin Jennings,158272,QB,SMU,13,79,22,287,6,59,0,0,0,55,4,389,4.9
James Jones,190015,HB,LA MONROE,10,79,13,209,1,24,78,3,4,82,1,338,4.3
Terrez Worthy,190679,HB,TEMPLE,10,79,18,306,0,75,64,15,20,94,4,425,5.4
Darrion Dupree,183656,HB,WISCONSIN,11,79,21,349,0,32,119,12,12,91,1,317,4.0
Aidan Chiles,173727,QB,MICH STATE,12,78,28,223,6,26,0,0,0,55,3,380,4.9
Treshaun Ward,99619,HB,BOSTON COL,12,78,17,121,1,36,268,15,20,93,2,411,5.3
Marcus Major Jr.,99488,HB,MINNESOTA,12,78,17,225,0,40,128,20,22,98,3,352,4.5
Justice Haynes,172379,HB,ALABAMA,12,78,22,103,0,85,99,17,18,95,7,440,5.6
Owen Allen,127306,HB,AIR FORCE,10,77,19,101,0,14,0,0,0,77,2,335,4.4
Jacqez Barksdale,176082,HB,BUFFALO,11,77,17,126,0,19,26,5,5,82,2,287,3.7
Kedrick Reescano,172525,HB,ARIZONA,12,77,15,109,0,56,49,9,11,86,1,356,4.6
Jerrick Gibson,184509,HB,TEXAS,12,77,28,311,3,25,25,3,3,80,4,374,4.9
NaQuari Rogers,160350,HB,NEW MEXICO,10,76,31,241,0,29,11,2,4,78,5,386,5.1
Micah Ford,188865,HB,STANFORD,9,76,20,300,1,26,84,15,21,90,0,309,4.1
Rocco Becht,157567,QB,IOWA STATE,12,76,34,193,3,32,0,0,0,46,7,342,4.5
Cam Fancher,145266,QB,FAU,9,76,25,165,4,76,0,0,0,39,3,488,6.4
Lloyd Avant,190713,HB,TULSA,12,76,13,320,0,16,62,12,18,88,1,259,3.4
LJ Johnson Jr.,147003,HB,SMU,12,75,25,287,2,35,80,11,13,86,5,320,4.3
Nolan Ray,170203,HB,MARYLAND,12,75,17,215,0,48,76,11,17,86,2,374,5.0
Kendrick Raphael,170378,HB,NC STATE,11,74,23,248,1,40,41,10,15,84,3,419,5.7
Hollywood Smothers,173719,HB,NC STATE,10,74,23,248,1,53,221,17,19,91,6,432,5.8
DeSean Bishop,174717,HB,TENNESSEE,10,74,25,307,0,53,10,1,2,75,3,455,6.1
Lincoln Pare,121537,HB,TEXAS ST,10,74,27,314,0,68,102,8,8,82,6,411,5.6
Peyton Jones,170051,HB,DUKE,11,74,15,154,0,27,81,7,8,81,3,299,4.0
Rickey Hunt Jr.,171350,HB,OHIO,12,73,14,259,0,59,25,6,9,79,2,365,5.0
Amani Givens,189819,HB,LA TECH,8,73,14,208,0,20,38,6,7,79,2,317,4.3
Gio Lopez,172309,QB,S ALABAMA,11,73,35,288,2,50,0,0,0,43,7,540,7.4
CJ Bailey,183349,QB,NC STATE,11,73,19,248,7,31,-6,1,1,43,5,357,4.9
Jamious Griffin,97189,HB,OREGON ST,5,73,26,265,3,33,26,5,8,78,4,444,6.1
Ta'ron Keith,130368,HB,USF,12,72,22,327,0,42,157,13,16,85,7,414,5.8
Will Howard,122599,QB,OHIO STATE,13,72,24,260,7,19,0,1,1,61,7,250,3.5
Ethan Crawford,173571,QB,SO MISS,8,72,21,296,4,21,0,0,0,60,3,353,4.9
John Busha,173849,QB,AIR FORCE,6,72,19,101,6,12,0,0,0,65,1,210,2.9
Jack Lausch,162845,QB,NWESTERN,10,71,19,256,6,29,0,0,0,46,2,362,5.1
Makenzie McGill,173209,HB,N TEXAS,10,71,25,251,1,75,70,9,13,80,9,442,6.2
Landon Sims,146065,HB,HAWAII,12,71,13,180,0,29,153,13,16,84,1,351,4.9
