player,player_id,position,team_name,player_game_count,attempts,first_downs,franchise_id,fumbles,longest,rec_yards,receptions,targets,total_touches,touchdowns,yards,ypa
Le'Veon Bell,7829,HB,KC,1,2,0,16,0,4,0,0,1,2,0,6,3.0
Mecole Hardman Jr.,42683,WR,KC,3,2,1,16,0,50,66,8,12,10,0,54,27.0
Steven Sims,48341,WR,WAS,1,1,0,32,0,4,33,3,4,4,0,4,4.0
Cordarrelle Patterson,7810,HB,CHI,1,1,0,6,0,2,0,0,0,1,0,2,2.0
Antonio Brown,5718,WR,TB,3,1,1,30,0,22,81,8,12,9,0,22,22.0
Ben Roethlisberger,1732,QB,PIT,1,1,0,25,0,0,0,0,0,1,0,0,0.0
Philip Rivers,1725,QB,IND,1,1,0,14,0,-1,0,0,0,1,0,-1,-1.0
David Moore,11981,WR,SEA,1,1,0,29,0,4,1,1,1,2,0,4,4.0
Deonte Harty,91470,WR,NO,2,1,0,20,0,-2,82,8,8,9,0,-2,-2.0
Michael Pittman Jr.,29049,WR,IND,1,1,1,14,1,11,90,5,9,6,0,11,11.0
Jeremy McNichols,11917,HB,TEN,1,1,0,31,0,4,0,0,0,1,0,4,4.0
Chris Godwin,11839,WR,TB,4,1,1,30,0,6,232,16,31,17,0,6,6.0
Darrynton Evans,40692,HB,TEN,1,1,0,31,0,1,0,0,0,1,0,1,1.0
Ryan Nall,45753,HB,CHI,1,1,0,6,0,0,0,0,0,1,0,0,0.0
Dwayne Washington,10870,HB,NO,1,1,0,20,0,2,0,0,0,1,0,2,2.0
Jacoby Brissett,10725,QB,IND,1,1,0,14,0,0,0,0,0,1,0,0,0.0
John Wolford,46454,QB,LA,1,1,0,26,0,2,0,0,0,1,0,2,2.0
DeAndre Carter,9859,WR,CHI,1,1,0,6,0,3,17,3,4,4,0,3,3.0
Robert Woods,7822,WR,LA,2,1,0,26,0,-3,96,12,16,13,0,-3,-3.0
Anthony Miller,48160,WR,CHI,1,1,0,6,0,2,22,2,3,3,0,2,2.0
