player,player_id,position,team_name,player_game_count,assists,forced_fumbles,franchise_id,hits,interceptions,pass_break_ups,sacks,tackles
Cole Maxwell,56332,ED,BAYLOR,1,0,0,118,0,0,0,0,1
Nick Figueroa,56335,ED,USC,2,2,0,326,1,0,0,2,4
Sam Burt,56379,DI,KANSAS,1,0,0,198,0,0,0,0,0
Amani Johnson,56408,DI,OLE MISS,1,0,0,226,0,0,0,0,0
Brock Martin,56439,ED,OKLA STATE,1,0,0,262,1,0,0,0,5
Damion Barber,56443,DI,MARSHALL,1,1,0,214,1,1,0,0,1
Zion DeBose,56476,ED,KANSAS,1,1,0,198,0,0,0,0,0
Christian Mejia,56478,DI,WASH STATE,1,1,0,341,0,0,0,0,2
Walter Haire,56555,DI,BOWL GREEN,1,1,0,122,0,0,0,0,2
Shaundre Mims,56570,DI,E CAROLINA,1,1,0,156,0,0,0,1,0
Jamal Woods,56640,DI,ILLINOIS,1,0,0,187,1,0,0,0,0
Bryce Brand,56691,ED,BOWL GREEN,1,0,0,122,0,0,0,0,1
Caleb Sampson,56729,DI,KANSAS,1,1,0,198,1,0,0,0,6
Damian Jackson,56747,ED,BUFFALO,1,1,0,126,0,0,0,0,2
Jordon Riley,56759,DI,OREGON,1,1,0,264,0,0,0,0,0
Kaieem Caesar,56792,DI,OHIO,2,1,0,259,0,0,0,1,4
Jerron Cage,56796,DI,OHIO STATE,1,0,0,260,0,0,0,0,1
Brad Johnson,56831,LB,S CAROLINA,1,1,0,289,2,0,0,0,6
M.J. Webb,56833,DI,S CAROLINA,1,1,0,289,0,0,0,0,4
Justin Ellis,56855,ED,GA SOUTHRN,1,2,0,174,0,0,0,0,2
Terrell Cooper,56860,ED,TCU,3,2,0,305,0,0,0,0,4
Lamonte Mcdougle,56934,DI,UTSA,2,2,0,331,0,0,0,0,1
Chidi Ogbonnaya,56961,DI,BAYLOR,1,0,0,118,0,0,0,0,0
Vidal Scott,56965,DI,TEXAS TECH,1,0,0,315,0,0,0,0,0
Cory Durden,56976,DI,NC STATE,1,2,0,248,0,0,0,0,1
Eli Huggins,56987,DI,KANSAS ST,2,1,0,199,0,0,0,0,2
Zi'Yon Hill-Green,56991,DI,LA LAFAYET,1,1,0,207,0,0,0,0,2
Jordan Ferguson,56995,ED,MIDDLE TN,1,0,0,224,1,1,0,0,4
Ja'Kerrius Wyatt,56997,DI,MIDDLE TN,1,1,0,224,0,0,0,0,1
Sherman Timbs,56999,ED,MISS STATE,1,1,0,227,0,0,0,1,1
George Ellis III,57030,ED,TCU,3,0,0,305,0,0,0,0,1
Brandon Pili,57036,DI,USC,2,3,0,326,1,0,0,0,1
C.J. Jones,57426,S,W KENTUCKY,1,0,0,346,0,0,0,0,1
Kyle Harrell,57437,ED,UAB,1,1,0,321,2,0,0,0,2
Vandarius Cowan,57677,ED,MARYLAND,1,2,0,215,0,0,0,0,2
Rourke Freeburg,57694,LB,TOLEDO,1,0,0,316,0,0,0,0,0
Kyrei Fisher-Morris,57709,LB,OREGON ST,1,0,0,265,0,0,1,1,8
Kieren Douglas,57719,LB,PURDUE,2,4,0,273,0,0,0,0,4
Bryson Jackson,57738,LB,BAYLOR,1,2,0,118,0,0,0,0,1
Ezekiel Noa,57750,LB,BOISE ST,2,6,0,120,0,1,0,1,6
Leonard Warner III,57826,ED,FLORIDA ST,1,0,0,167,0,0,0,1,1
Jaden Hunter,57837,LB,W KENTUCKY,1,0,0,346,0,0,0,0,2
Robert Beal Jr.,57840,ED,GEORGIA,3,1,1,173,1,0,0,2,6
Diamonte Tucker-Dorsey,57885,LB,TEXAS,1,3,0,311,0,0,0,0,7
Jordan Wright,57907,ED,KENTUCKY,1,0,0,202,0,0,0,1,3
Momo Sanogo,57986,LB,LOUISVILLE,1,2,1,210,1,0,0,2,1
Jairan Parker,57992,S,COAST CAR,2,6,0,141,0,0,0,0,2
Isaiah Moore,58049,LB,NC STATE,1,2,0,248,1,0,0,0,10
Isaac Slade-Matautia,58108,LB,SMU,1,2,0,287,0,0,0,0,3
Cam Bright,58115,LB,WASHINGTON,1,1,0,340,0,0,0,0,1
Caden McDonald,58128,ED,S DIEGO ST,1,1,0,284,0,0,0,0,1
Seyddrick Lakalaka,58130,LB,S DIEGO ST,1,1,0,284,0,0,0,0,6
Sherrod Greene,58141,LB,S CAROLINA,1,2,0,289,1,0,0,1,7
Santrell Latham,58158,LB,SO MISS,1,1,0,296,0,0,0,1,6
Carlton Martial,58199,LB,TROY,2,6,0,318,1,0,0,0,16
Monty Montgomery,58203,LB,LOUISVILLE,1,2,1,210,0,0,0,1,5
Kristopher Moll,58205,LB,WASHINGTON,1,1,0,340,1,0,0,0,4
Rahyme Johnson,58225,LB,S JOSE ST,1,0,0,285,0,0,0,0,0
Dimitri Moore,58261,ED,TEXAS TECH,1,0,0,315,0,0,0,0,0
Juwuan Jones,58290,ED,W KENTUCKY,1,0,0,346,0,0,0,0,1
Tyreque Jones,60638,S,BOISE ST,1,0,0,120,0,0,0,0,0
Lummie Young IV,60642,S,TULANE,2,4,0,319,0,0,0,0,8
Marquis Waters,60646,S,TEXAS TECH,1,0,0,315,0,1,0,0,4
Kenderick Duncan,60658,S,LOUISVILLE,1,0,0,210,0,0,0,0,3
Alvin Floyd,60721,S,OHIO,2,1,0,259,0,0,0,0,9
Thabo Mwaniki,60729,S,HOUSTON,1,2,0,182,0,0,0,0,8
Jonathan Sutherland,60739,S,PENN STATE,1,2,0,266,0,0,0,0,2
A.J. DeShazor Jr.,60748,LB,S ALABAMA,1,0,0,288,0,0,0,0,2
Tyler Murray,60765,LB,MEMPHIS,1,1,0,218,0,0,0,0,7
Will Boler,60771,S,UAB,1,1,0,321,0,0,0,0,2
Derrek Pitts Jr.,60785,CB,NC STATE,1,1,0,248,0,0,0,0,6
Kendall Smith,61314,S,ILLINOIS,1,0,0,187,0,1,0,0,7
Mac Hippenhammer,61591,WR,MIAMI OH,1,0,0,221,0,0,0,0,0
Jordan Pouncey,61711,WR,FLORIDA,1,1,0,163,0,0,0,0,0
Dadrian Taylor,61789,LB,UTSA,2,1,0,331,0,0,1,0,6
Alex Cook,61805,S,WASHINGTON,1,0,0,340,0,0,0,0,5
Deron Harrell,61833,CB,WYOMING,1,0,0,351,0,0,0,0,2
Lonnie Phelps,62497,ED,KANSAS,1,3,0,198,1,0,0,0,3
Kaleb Oliver,62915,S,W KENTUCKY,1,1,0,346,0,1,0,0,0
Shanon Reid,62950,LB,SMU,1,0,0,287,0,1,0,1,7
Will Ignont,62951,LB,W KENTUCKY,1,1,0,346,0,0,0,0,7
Solon Page III,62952,LB,TENNESSEE,1,4,0,307,1,0,0,0,8
LaTrell Bumphus,62977,DI,TENNESSEE,1,0,0,307,0,0,0,0,0
Lorenzo Hernandez,63161,DI,W KENTUCKY,1,1,0,346,1,0,0,0,2
Noah Wilder,63376,LB,UAB,1,1,0,321,0,0,0,1,7
Christian Dixon,63397,LB,MIDDLE TN,1,0,0,224,0,0,0,0,1
Darius Joiner,63618,S,DUKE,1,1,1,154,1,0,0,1,6
Reynard Ellis,64363,LB,UAB,1,2,0,321,0,0,0,0,7
Sean-Thomas Faulkner,64395,S,N TEXAS,2,2,0,251,0,0,0,0,17
Adrian Hope,64444,ED,COAST CAR,2,3,2,141,0,0,0,1,5
Josh Minkins,66051,S,LOUISVILLE,1,1,0,210,0,0,0,0,4
Ty Hamilton,66298,DI,OHIO STATE,1,0,0,260,0,0,0,0,3
Josh Hayes,66798,CB,KANSAS ST,2,3,0,199,0,0,0,0,9
Kobie Turner,66894,DI,WAKE,1,0,1,339,1,0,0,1,2
Korey Foreman,70831,ED,USC,2,0,0,326,0,0,0,0,1
Tuasivi Nomura,70879,LB,USC,1,0,0,326,0,0,0,0,0
Keyon Ware-Hudson,71322,DI,OREGON,1,1,0,264,0,0,0,0,1
Domani Jackson,71370,CB,USC,1,0,0,326,0,0,0,0,0
Ralen Goforth,72169,LB,USC,1,0,0,326,0,0,0,0,3
Kamren Fabiculanan,72332,S,WASHINGTON,1,0,0,340,0,0,0,0,0
Jalen Williams,73776,CB,FRESNO ST,1,0,0,169,0,0,0,0,0
Evan Williams,73864,S,FRESNO ST,2,3,0,169,0,0,0,1,9
Max Williams,73985,S,USC,2,3,1,326,0,0,0,0,12
Justin Houston,74101,CB,FRESNO ST,2,0,0,169,0,0,0,0,0
Treven Ma'ae,74498,ED,OREGON,1,0,0,264,0,0,0,0,0
Jowon Briggs,74867,DI,CINCINNATI,1,1,0,138,0,0,0,0,2
Miles Williams,75706,S,WYOMING,1,0,0,351,0,0,0,0,0
Rome Weber,75728,S,W KENTUCKY,1,2,0,346,2,0,1,0,0
Solomon Byrd,75742,ED,USC,2,1,0,326,1,0,0,0,0
Justus Tavai,75761,DI,S DIEGO ST,1,2,0,284,0,0,0,1,2
Jonah Laulu,75763,ED,OKLAHOMA,1,1,0,261,0,0,0,0,0
Cole Godbout,75784,DI,WYOMING,1,0,0,351,0,0,0,0,1
Treshawn Chamberlain,75823,S,RICE,1,1,0,275,0,0,0,0,6
Ikenna Enechukwu,75875,ED,RICE,1,1,1,275,0,0,0,1,2
Drake Cheatum,75906,S,KANSAS ST,2,6,0,199,0,0,0,0,15
Chandler Jones,76565,S,LOUISVILLE,1,0,0,210,0,0,0,0,0
Arquon Bush,76582,CB,CINCINNATI,1,0,0,138,0,0,1,0,0
Taj Ward,76583,CB,CINCINNATI,1,0,0,138,0,0,0,0,3
Ar'mani Johnson,76586,CB,SMU,1,0,0,287,0,0,0,0,4
Tanner McCalister,76591,S,OHIO STATE,1,2,0,260,0,0,0,0,2
Justin Birchette,76620,CB,OHIO,2,0,0,259,0,0,0,0,6
Marquis Williams,76627,CB,PITTSBURGH,1,0,0,268,0,0,0,0,1
Erick Hallett,76631,CB,PITTSBURGH,1,0,0,268,0,0,0,0,7
Trey Morrison,76650,S,OKLAHOMA,1,0,0,261,0,0,0,0,2
Damel Hickman,76651,CB,E CAROLINA,1,1,0,156,0,0,0,1,6
Tanner Ingle,76667,S,NC STATE,1,2,0,248,0,0,0,0,7
Quindell Johnson,76689,S,MEMPHIS,1,2,0,218,0,0,0,0,1
Myles Berry,76702,LB,E CAROLINA,1,1,0,156,2,0,0,1,4
Jordan Morrison,76703,LB,UCONN,1,1,0,146,0,0,0,0,0
Garrison Vaughn,76708,S,HOUSTON,1,0,0,182,1,0,0,0,0
Nolan Johnson,76714,CB,MIAMI OH,1,1,1,221,0,0,0,1,3
Jalen Green,76723,S,MISS STATE,1,3,0,227,0,0,1,0,2
Anthony Cook,76724,S,TEXAS,1,0,0,311,0,0,2,0,3
Ekow Boye-Doe,76742,CB,KANSAS ST,2,0,0,199,0,0,1,0,1
Lance Robinson,76747,CB,TULANE,2,2,0,319,0,0,0,0,8
Nate Bauer,76764,S,TOLEDO,2,2,0,316,0,1,1,0,6
Caleb Biggers,76772,CB,BOISE ST,2,1,1,120,0,0,0,1,4
D'Shawn Jamison,76791,CB,TEXAS,1,0,0,311,0,0,0,0,3
Dennis Briggs Jr.,76792,DI,FLORIDA ST,1,0,0,167,0,0,0,2,1
Jamarcus Chatman,76793,DI,TROY,1,0,0,318,0,0,0,0,0
Chris Collins,76798,ED,N CAROLINA,1,0,0,245,0,0,0,0,1
KJ Henry,76808,ED,CLEMSON,2,1,0,140,1,0,0,0,1
Justin Mascoll,76809,ED,CLEMSON,2,1,0,140,0,0,0,0,1
Gary Wiley,76821,ED,SMU,1,0,0,287,0,0,0,0,0
Carlos Hatcher,76824,ED,TULANE,2,0,0,319,0,0,0,0,0
Brayden Utley,76833,DI,BAYLOR,1,1,0,118,0,0,0,0,3
Josh Landry,76834,DI,MISSOURI,1,0,0,229,0,0,0,1,1
Braden Cassity,76837,TE,OKLA STATE,1,0,0,262,0,0,0,0,0
Desjuan Johnson,76850,DI,TOLEDO,2,2,0,316,0,0,0,1,3
Jamal Hines,76853,ED,TOLEDO,2,2,0,316,2,0,0,0,6
Robert Cooper,76863,DI,FLORIDA ST,1,0,0,167,0,0,0,0,2
Devin Danielson,76867,DI,PITTSBURGH,1,0,0,268,0,0,0,0,2
Chris Maloney,76868,ED,PITTSBURGH,1,2,0,268,1,0,0,0,1
Rondell Bothroyd,76873,ED,WAKE,1,1,0,339,0,0,0,1,2
Dion Bergan Jr.,76874,DI,WAKE,1,1,0,339,1,0,0,0,0
Caleb Okechukwu,76877,ED,SYRACUSE,1,2,0,304,0,0,0,0,1
Ja'Quon Griffin,76882,DI,COAST CAR,2,3,0,141,0,0,0,2,2
Lwal Uguak,76898,ED,TCU,2,0,0,305,0,0,0,0,1
Randy Charlton,76902,ED,MISS STATE,1,0,0,227,0,0,0,2,1
Moro Ojomo,76927,DI,TEXAS,1,1,0,311,0,0,0,0,1
Keondre Coburn,76928,DI,TEXAS,1,0,0,311,1,0,0,0,1
Jaylon Hutchings,76940,DI,TEXAS TECH,1,2,1,315,1,0,0,0,5
Karl Brooks,76941,ED,BOWL GREEN,1,0,0,122,1,0,0,0,0
Kylen McCracken,76980,DI,OHIO,2,1,0,259,0,0,0,0,0
David Green,76988,DI,PITTSBURGH,1,0,0,268,0,0,0,2,1
Darnell Jefferies,76999,DI,MINNESOTA,1,0,0,225,1,0,0,0,1
Jaxon Player,77002,DI,BAYLOR,1,0,0,118,0,0,0,0,2
Jordan Kelley,77009,DI,OKLAHOMA,1,1,0,261,0,0,0,0,0
Samuela Tuihalamaka,77013,DI,OKLA STATE,1,0,0,262,0,0,0,0,2
Amadou Fofana,77014,ED,COAST CAR,2,1,0,141,0,0,0,0,0
Jaylen Pickle,77022,ED,KANSAS ST,2,0,0,199,0,0,0,0,0
Jahlil Taylor,77023,DI,N CAROLINA,1,0,0,245,0,0,0,0,0
Eddie Wilson,77027,DI,KANSAS,1,0,0,198,0,0,0,0,3
Realus George Jr.,77029,DI,MISSOURI,1,1,0,229,0,0,0,0,3
Yasir Abdullah,77100,ED,LOUISVILLE,1,0,0,210,1,0,0,2,2
Joe Sparacio,77102,LB,E MICHIGAN,1,3,0,160,0,0,0,0,5
Ryan Smenda Jr.,77106,LB,WAKE,1,3,0,339,0,0,0,0,9
Jordan Domineck,77116,ED,ARKANSAS,1,0,0,111,0,0,0,2,2
Payton Wilson,77127,LB,NC STATE,1,3,0,248,1,0,0,1,5
Calvin Hart Jr.,77128,LB,ILLINOIS,1,0,0,187,0,0,0,0,1
Patrick Joyner Jr.,77133,ED,UTAH ST,1,2,0,329,0,0,0,0,2
Mike Jones Jr.,77134,LB,LSU,1,0,0,211,0,0,0,0,1
Ty Van Fossen,77147,LB,CINCINNATI,1,2,0,138,0,0,0,0,6
Jaylon Allen,77156,ED,MEMPHIS,1,1,0,218,0,0,0,1,0
Jimmy Phillips Jr.,77166,LB,SMU,1,3,0,287,0,0,0,0,7
James Patterson,77169,LB,BUFFALO,1,1,0,126,0,0,0,0,7
Donavan Mutin,77180,LB,HOUSTON,1,0,0,182,0,0,0,0,5
Gerard Stringer,77188,S,E CAROLINA,1,0,2,156,0,0,0,1,6
Jireh Wilson,77192,S,E CAROLINA,1,0,0,156,0,0,0,0,2
DaShaun White,77198,LB,OKLAHOMA,1,5,0,261,0,0,0,0,6
Byron Vaughns,77206,ED,UTAH ST,1,0,0,329,0,0,0,1,6
Ben Wilson,77208,LB,WASH STATE,1,1,0,341,0,0,0,0,4
Nick Allen,77229,LB,KANSAS ST,2,1,0,199,0,0,0,0,2
Daniel Green,77232,LB,KANSAS ST,2,1,0,199,1,0,0,1,10
Patrick Curley,77235,LB,TEXAS TECH,1,0,0,315,0,0,0,0,0
Xavier Benson,77236,LB,OKLA STATE,1,1,0,262,1,0,0,0,5
Cortez Hogans,77257,ED,BOISE ST,2,3,0,120,0,0,0,0,4
Bryce Houston,77265,LB,OHIO,2,1,0,259,1,0,0,0,9
Keye Thompson,77266,LB,OHIO,1,0,0,259,0,0,0,0,0
Jack McCrory,77267,ED,OHIO,2,2,0,259,0,0,0,0,10
Max Michel,77272,ED,BUFFALO,1,1,0,126,0,0,0,0,0
Jeffery Johnson,77312,DI,OKLAHOMA,1,1,0,261,0,0,0,0,5
Dyontae Johnson,77568,LB,TOLEDO,2,2,0,316,1,0,0,0,6
Sean Michael Flanagan,77812,S,OKLA STATE,1,1,0,262,0,0,0,0,4
Malik Dunlap,77814,CB,TEXAS TECH,1,0,0,315,0,0,0,0,4
Carson Donnelly,77816,S,CLEMSON,1,0,0,140,0,0,0,0,2
Larry Brooks,77832,S,TULANE,2,3,0,319,0,0,1,0,17
Macon Clark,77834,S,TULANE,2,1,1,319,0,0,0,0,10
Christian Morgan,77838,S,BAYLOR,1,1,0,118,0,0,0,0,9
Jarrick Bernard-Converse,77841,CB,LSU,2,2,0,211,0,1,0,0,8
Jason Taylor II,77842,S,OKLA STATE,1,2,0,262,0,0,0,0,9
Decorian Patterson,78673,CB,MIDDLE TN,1,0,0,224,0,1,0,0,2
Zach Peterson,78807,WR,MICHIGAN,1,0,0,222,0,0,0,0,0
Yusuf Ali,78841,WR,MIDDLE TN,1,0,0,224,0,0,0,0,0
NaJee Thompson,78869,CB,GA SOUTHRN,1,0,0,174,0,0,2,0,2
Justin Birdsong,79002,S,GA SOUTHRN,1,1,0,174,0,0,0,0,3
Teldrick Ross,79003,S,MIDDLE TN,1,0,0,224,0,1,2,0,2
Parker Devine,79211,DI,GA SOUTHRN,1,2,0,174,0,0,0,0,1
Jorden Starling,79217,ED,MIDDLE TN,1,0,0,224,0,0,0,0,0
Dillon Springer,79218,ED,GA SOUTHRN,1,1,0,174,0,0,0,0,1
Jordan Branch,79367,DI,MIDDLE TN,1,0,0,224,0,0,0,0,1
Quent Titre,79386,DI,RICE,1,1,0,275,0,0,0,0,1
Jon Ferguson,79412,LB,GA SOUTHRN,1,0,0,174,0,0,0,0,1
Chance Bates,79513,LB,E CAROLINA,1,0,0,156,0,0,0,0,1
Cincir Evans,81209,LB,MEMPHIS,1,0,0,218,0,0,0,0,2
Andrew Chatfield Jr.,81219,ED,OREGON ST,1,0,0,265,0,0,0,1,0
Rian Fields,81226,LB,FRESNO ST,2,0,0,169,0,0,0,0,1
Justin Scola,81230,S,COAST CAR,1,0,0,141,0,0,0,0,0
James Miller,81243,LB,S ALABAMA,1,1,0,288,0,0,1,0,3
Joe Evans,81247,ED,IOWA,1,2,1,192,0,0,0,1,1
Dillon Doyle,81254,LB,BAYLOR,1,2,0,118,0,0,0,0,8
Seth Benson,81255,LB,IOWA,1,1,0,192,1,0,0,0,8
Lorenzo McCaskill,81272,LB,KANSAS,1,2,0,198,0,0,0,0,3
Kris Moncrief,81273,LB,LA LAFAYET,1,2,0,207,1,0,0,0,5
Jourdan Quibodeaux,81275,LB,LA LAFAYET,1,2,0,207,0,0,0,0,4
AJ Riley,81279,ED,LA LAFAYET,1,1,0,207,0,0,0,0,1
Micah Baskerville,81281,LB,LSU,2,5,0,211,1,0,1,0,13
Hunter Faust,81283,LB,LSU,1,0,0,211,0,0,0,0,1
Durell Nchami,81292,ED,MARYLAND,1,0,0,215,0,0,0,0,0
Chase Kline,81302,LB,E MICHIGAN,1,4,0,160,0,0,0,0,6
Thomas Rush,81306,ED,MINNESOTA,1,1,0,225,0,0,0,0,2
Mariano Sori-Marin,81309,LB,MINNESOTA,1,0,1,225,0,0,0,1,11
Jacquez Jones,81311,LB,KENTUCKY,1,2,0,202,0,0,0,0,2
Nathaniel Watson,81317,LB,MISS STATE,1,2,0,227,0,0,0,1,6
Jett Johnson,81319,LB,MISS STATE,1,3,0,227,0,0,1,2,6
Chad Bailey,81323,LB,MISSOURI,1,1,0,229,1,0,1,3,7
Cameron Wilkins,81325,LB,UTSA,1,0,0,331,0,0,0,0,0
Jack Powers,81332,ED,E CAROLINA,1,0,0,156,0,0,0,0,2
Dylan Horton,81335,ED,TCU,3,0,1,305,1,0,0,5,8
K.D. Davis,81340,LB,N TEXAS,2,5,0,251,0,0,0,0,16
Larry Nixon III,81342,LB,N TEXAS,2,3,0,251,0,0,0,0,12
Ovie Oghoufo,81347,ED,TEXAS,1,3,0,311,0,0,0,0,1
Shayne Simon,81349,LB,PITTSBURGH,1,2,0,268,1,0,0,0,3
Dallas Gant,81352,LB,TOLEDO,2,4,0,316,0,0,0,0,10
Charlie Katshir,81362,LB,PENN STATE,1,1,0,266,0,0,0,0,0
Viliami Fehoko Jr.,81376,ED,S JOSE ST,1,3,0,285,0,0,0,0,1
Kyle Harmon,81377,LB,S JOSE ST,1,5,1,285,0,0,1,1,5
Walter Yates III,81383,LB,UCF,2,0,0,323,0,0,0,0,11
Jamall Hickbottom,81395,DI,S ALABAMA,1,0,0,288,0,0,0,0,1
KJ Robertson,81421,LB,TROY,2,3,0,318,0,1,0,0,8
Antonio Showers,81422,ED,TROY,2,3,0,318,0,0,0,0,1
Jalen Rayam,81425,LB,MIDDLE TN,1,0,0,224,0,0,0,0,1
Nikia Eason Jr.,81426,ED,UAB,1,0,0,321,0,0,0,1,0
Bo Calvert,81431,ED,UCLA,1,2,0,324,0,0,0,0,2
Andrew Mata'Afa,81439,LB,UTAH,1,0,0,328,0,0,0,0,1
Trumane Bell II,81452,DI,UTSA,2,0,0,331,0,0,0,1,0
Edefuan Ulofoshio,81459,LB,WASHINGTON,1,1,0,340,0,0,0,0,0
Zion Tupuola-Fetui,81461,ED,WASHINGTON,1,0,0,340,1,0,0,0,1
DJ Schramm,81524,LB,BOISE ST,2,1,0,120,1,0,0,0,15
Ulumoo Ale,81926,DI,WASHINGTON,1,1,0,340,0,0,0,0,0
Ron Stone Jr.,81989,ED,WASH STATE,1,0,0,341,0,0,0,0,3
Steven Comstock,82116,S,FRESNO ST,1,0,0,169,0,0,0,0,0
Reese Taylor,82132,CB,PURDUE,2,0,0,273,0,0,0,0,4
Cody Anderson,82158,DI,OREGON ST,1,0,0,265,0,0,0,0,0
Nick Tarburton,82162,ED,PENN STATE,1,0,0,266,0,0,0,0,2
Charles Coleman III,82166,DI,S ALABAMA,1,0,0,288,0,0,0,0,0
Hale Motu'apuaka,82184,DI,UTAH ST,1,0,0,329,0,0,0,1,2
Isaiah Mullens,82190,DI,WISCONSIN,1,0,0,349,0,0,0,0,0
Dorian Gerald,82216,ED,ARKANSAS,1,0,0,111,0,0,0,0,1
Terry Hampton,82220,DI,ARKANSAS,1,1,0,111,0,0,0,1,0
Devin Kaufusi,82242,DI,UTAH,1,0,0,328,0,0,0,0,0
