player,player_id,position,team_name,player_game_count,attempts,first_downs,franchise_id,fumbles,longest,rec_yards,receptions,targets,total_touches,touchdowns,yards,ypa
Patrick Mahomes,11765,QB,KC,16,75,26,16,5,25,0,0,0,24,0,389,5.2
Elijah Mitchell,57272,HB,SF,11,75,14,28,0,18,14,6,8,81,2,281,3.7
Trevor Lawrence,77632,QB,JAX,16,70,23,15,13,26,0,0,0,29,4,339,4.8
Clyde Edwards-Helaire,57279,HB,KC,15,70,12,16,0,20,188,17,22,87,1,223,3.2
Dalvin Cook,11796,HB,NYJ,15,67,10,22,2,14,78,15,20,82,0,214,3.2
Antonio Gibson,78050,HB,WAS,16,65,13,32,4,16,389,48,57,113,1,265,4.1
Pierre Strong Jr.,66619,HB,CLV,15,63,10,8,2,40,47,5,8,68,1,291,4.6
Baker Mayfield,46518,QB,TB,17,62,16,30,9,31,0,0,0,33,1,163,2.6
Cam Akers,57206,HB,MIN,7,60,12,18,0,19,70,11,12,71,2,167,2.8
Emari Demercado,77763,HB,ARZ,14,58,12,1,0,49,119,21,29,79,2,284,4.9
Dak Prescott,10769,QB,DAL,17,56,21,9,4,22,0,0,0,28,2,242,4.3
Matt Breida,12271,HB,NYG,17,55,7,21,1,9,88,17,20,72,1,151,2.7
Desmond Ridder,55086,QB,ATL,15,53,18,2,12,23,-6,1,1,35,5,193,3.6
Samaje Perine,11869,HB,DEN,17,53,14,10,3,24,455,50,53,103,1,238,4.5
Justin Herbert,28237,QB,LAC,13,52,16,27,4,35,10,1,1,21,3,228,4.4
Chris Rodriguez Jr.,83689,HB,WAS,10,51,14,32,1,16,12,2,2,53,2,247,4.8
Jordan Love,40306,QB,GB,17,51,16,12,10,37,0,0,0,29,4,233,4.6
Cordarrelle Patterson,7810,HB,ATL,14,50,9,2,1,18,38,9,11,59,0,180,3.6
Tank Bigsby,123974,HB,JAX,16,50,12,15,2,12,6,1,4,51,2,132,2.6
Chase Edmonds,45851,HB,TB,13,49,8,30,0,21,81,14,16,63,0,176,3.6
Sam Howell,97599,QB,WAS,17,48,19,32,4,24,4,1,1,16,5,264,5.5
Keaton Mitchell,123826,HB,BLT,7,47,19,3,0,60,93,9,10,56,2,396,8.4
Darrell Henderson Jr.,41193,HB,LA,4,46,5,26,0,16,103,10,14,56,2,112,2.4
Chase Brown,77787,HB,CIN,11,44,6,7,1,31,156,14,15,58,0,179,4.1
Kyler Murray,38334,QB,ARZ,8,44,15,1,7,33,0,0,0,28,3,244,5.5
Kenny Pickett,60515,QB,PIT,12,42,11,25,2,11,0,0,0,28,1,54,1.3
Craig Reynolds,94383,HB,DET,16,41,11,11,1,19,47,5,6,46,1,179,4.4
D'Ernest Johnson,45734,HB,JAX,17,41,5,15,0,19,140,10,11,51,0,108,2.6
Jeff Wilson Jr.,29413,HB,MIA,10,41,8,17,0,15,85,14,17,55,0,188,4.6
Kendre Miller,123091,HB,NO,8,41,10,20,0,18,117,10,11,51,1,156,3.8
C.J. Stroud,129759,QB,HST,15,39,18,13,9,16,0,1,1,17,3,167,4.3
Jordan Mason,62946,HB,SF,11,40,13,28,0,26,31,3,4,43,3,206,5.2
Daniel Jones,39395,QB,NYG,6,40,15,21,4,17,0,0,0,21,1,206,5.2
Brock Purdy,77672,QB,SF,16,39,15,28,6,17,0,0,0,22,2,144,3.7
Bryce Young,123943,QB,CAR,16,39,18,5,11,26,0,0,0,8,0,253,6.5
Tyrod Taylor,6332,QB,NYG,11,38,10,21,4,31,0,0,0,12,0,197,5.2
Deebo Samuel,48274,WR,SF,15,37,13,28,1,23,892,60,87,97,5,225,6.1
Geno Smith,7820,QB,SEA,15,37,10,29,5,25,-2,1,1,18,1,155,4.2
Isaiah Spiller,99146,HB,LAC,9,37,1,27,0,8,34,6,6,43,0,96,2.6
Zach Wilson,82096,QB,NYJ,12,36,7,22,11,20,0,0,0,11,0,211,5.9
Tommy DeVito,60545,QB,NYG,9,36,7,21,2,26,0,0,0,14,1,195,5.4
Tua Tagovailoa,60326,QB,MIA,17,35,5,17,14,9,0,0,0,19,0,74,2.1
Trey Sermon,57372,HB,IND,12,35,7,14,0,27,13,3,6,38,0,160,4.6
Keaontay Ingram,77761,HB,KC,7,35,4,16,0,14,26,4,4,39,0,74,2.1
Gardner Minshew,41401,QB,IND,16,34,7,14,8,23,0,0,0,13,3,100,2.9
Patrick Taylor,40448,HB,GB,11,32,7,12,0,24,49,11,17,43,0,141,4.4
Ronnie Rivers,57208,HB,LA,7,32,4,26,0,10,22,5,5,37,0,129,4.0
Darrynton Evans,40692,HB,MIA,6,32,10,17,0,13,49,7,10,39,1,121,3.8
Jared Goff,10635,QB,DET,17,32,5,11,6,11,0,0,0,25,2,21,0.7
Derek Carr,8671,QB,NO,17,32,3,20,7,10,0,0,0,23,0,40,1.3
Joe Burrow,28022,QB,CIN,10,31,9,7,2,20,0,0,0,17,0,88,2.8
Michael Carter,57337,HB,ARZ,15,30,9,1,0,21,101,24,31,54,0,187,6.2
Ty Johnson,45769,HB,BUF,8,30,8,4,1,13,62,7,7,37,0,132,4.4
Nick Chubb,45783,HB,CLV,2,28,8,8,0,20,21,4,4,32,0,170,6.1
Rondale Moore,62890,WR,ARZ,17,28,5,1,1,45,352,40,61,68,1,178,6.4
Deshaun Watson,11767,QB,CLV,6,27,10,8,5,16,0,0,0,9,1,142,5.3
Easton Stick,29466,QB,LAC,5,27,11,27,5,21,-5,0,0,18,1,144,5.3
Jake Browning,46401,QB,CIN,9,27,12,7,3,21,-7,1,1,12,3,127,4.7
Melvin Gordon III,9448,HB,BLT,4,26,4,3,1,22,46,3,3,29,1,81,3.1
Mac Jones,60323,QB,NE,11,26,11,19,3,18,0,0,0,14,0,96,3.7
Tony Jones Jr.,40498,HB,ARZ,7,26,7,1,0,19,37,7,9,33,2,95,3.7
Anthony Richardson,124393,QB,IND,4,25,8,14,3,23,0,0,0,18,4,136,5.4
Will Levis,83542,QB,TEN,9,25,7,31,7,11,0,0,0,16,1,57,2.3
Ke'Shawn Vaughn,45866,HB,TB,5,24,0,30,0,9,2,2,4,26,0,42,1.8
Tyson Bagent,169628,QB,CHI,5,23,11,6,3,20,0,0,0,12,2,109,4.7
Damien Harris,35134,HB,BUF,6,23,9,4,0,11,16,2,2,25,1,94,4.1
Deuce Vaughn,122624,HB,DAL,6,23,1,9,0,13,40,7,7,30,0,40,1.7
La'Mical Perine,26408,HB,KC,5,22,3,16,0,10,33,3,4,25,0,77,3.5
Salvon Ahmed,57472,HB,MIA,8,22,3,17,0,10,88,16,21,38,1,61,2.8
Israel Abanikanda,122999,HB,NYJ,6,22,3,22,0,12,43,7,10,29,0,70,3.2
Sam Darnold,29048,QB,SF,10,21,3,28,3,9,0,0,0,18,1,14,0.7
Matthew Stafford,4924,QB,LA,15,21,4,26,0,9,0,0,0,7,0,65,3.1
Jerick McKinnon,8731,HB,KC,12,21,7,16,0,10,192,25,32,46,1,60,2.9
Boston Scott,39462,HB,PHI,11,20,5,24,0,18,52,4,6,24,0,86,4.3
Jimmy Garoppolo,8697,QB,LV,7,20,6,23,1,9,0,0,0,12,0,39,2.0
Chris Brooks,83644,HB,MIA,4,19,2,17,0,52,0,0,0,19,0,106,5.6
Aidan O'Connell,60516,QB,LV,11,17,7,23,4,3,0,0,0,17,1,11,0.6
Eric Gray,99143,HB,NYG,7,17,2,21,1,12,22,6,7,23,0,48,2.8
Bailey Zappe,60396,QB,NE,10,17,6,19,2,18,0,0,0,7,1,83,4.9
Ryan Tannehill,7014,QB,TEN,9,17,4,31,4,23,0,0,1,8,1,74,4.4
Carson Wentz,10636,QB,LA,2,17,4,26,0,12,0,0,0,13,1,56,3.3
Kevin Harris,99141,HB,NE,4,16,2,19,0,18,58,3,3,19,1,65,4.1
Mitch Trubisky,11757,QB,PIT,5,16,6,25,1,15,0,0,0,8,2,54,3.4
Tyler Huntley,46448,QB,BLT,5,15,3,3,0,11,0,0,0,8,0,55,3.7
Sean Tucker,123056,HB,TB,4,15,1,30,0,7,9,2,2,17,0,23,1.5
Trayveon Williams,45775,HB,CIN,17,15,2,7,0,15,10,7,8,22,0,69,4.6
Taylor Heinicke,9896,QB,ATL,5,15,5,2,1,24,0,0,0,2,1,124,8.3
Ameer Abdullah,9487,HB,LV,17,15,6,23,0,12,131,19,23,34,0,89,5.9
Deon Jackson,57189,HB,NYG,2,14,1,21,2,7,14,5,6,19,0,16,1.1
Dorian Thompson-Robinson,83574,QB,CLV,8,14,4,8,2,12,0,0,0,9,0,65,4.6
Derius Davis,78196,WR,LAC,16,14,5,27,0,51,66,15,17,29,0,101,7.2
CeeDee Lamb,61570,WR,DAL,17,14,6,9,3,24,1749,135,179,149,2,113,8.1
Kirk Cousins,7102,QB,MIN,8,14,6,18,7,10,0,0,0,11,0,25,1.8
Raheem Blackshear,57385,HB,CAR,11,14,1,5,0,9,45,6,7,20,0,46,3.3
Emanuel Wilson,154173,HB,GB,7,14,2,12,0,31,23,4,5,18,0,85,6.1
Tyler Goodson,101659,HB,IND,6,13,4,14,0,31,34,6,9,19,0,87,6.7
Kyle Allen,26152,QB,BUF,7,13,0,4,0,0,0,0,0,13,0,-13,-1.0
P.J. Walker,12134,QB,CLV,6,13,3,8,4,9,0,0,0,9,0,30,2.3
Cooper Rush,12324,QB,DAL,7,12,1,9,0,6,0,0,0,11,0,-5,-0.4
Leonard Fournette,11759,HB,BUF,2,12,2,4,0,9,0,0,0,12,0,40,3.3
Puka Nacua,100632,WR,LA,17,12,5,26,1,31,1486,105,153,117,0,89,7.4
Laviska Shenault Jr.,61220,WR,CAR,8,12,3,5,0,11,60,10,10,22,0,55,4.6
KaVontae Turpin,47658,WR,DAL,16,11,4,9,1,46,127,12,18,23,1,110,10.0
Rashaad Penny,27414,HB,PHI,3,11,1,24,0,7,5,1,1,12,0,33,3.0
Damien Williams,9205,HB,ARZ,3,11,1,1,0,9,12,2,2,13,0,43,3.9
Trevor Siemian,9683,QB,NYJ,5,11,5,22,5,13,0,0,0,5,0,40,3.6
Jayden Reed,78171,WR,GB,16,11,6,12,0,32,793,64,90,75,2,119,10.8
Tank Dell,78874,WR,HST,11,11,3,13,0,13,709,47,74,58,0,51,4.6
Calvin Austin III,61418,WR,PIT,17,11,4,25,0,12,180,17,30,28,1,57,5.2
Kadarius Toney,61245,WR,KC,13,11,2,16,1,14,169,27,37,38,0,31,2.8
Mason Rudolph,46569,QB,PIT,4,10,4,25,3,7,0,0,0,8,0,8,0.8
DeeJay Dallas,55632,HB,SEA,11,10,2,29,0,8,26,6,7,16,0,36,3.6
Nick Mullens,12282,QB,MIN,5,10,4,18,2,6,0,0,0,5,0,25,2.5
Tre Tucker,101106,WR,LV,16,10,4,23,0,34,331,19,34,29,0,77,7.7
Wan'Dale Robinson,101735,WR,NYG,15,9,4,21,0,32,525,60,76,69,1,87,9.7
Jarrett Stidham,13725,QB,DEN,3,9,1,10,1,4,0,0,0,6,0,8,0.9
Gary Brightwell,57133,HB,NYG,4,9,0,21,0,5,47,5,6,14,0,19,2.1
Joe Flacco,4332,QB,CLV,5,9,3,8,4,3,0,0,0,9,0,2,0.2
Zach Evans,123072,HB,LA,4,9,0,26,0,5,0,0,0,9,0,19,2.1
Marvin Mims Jr.,122937,WR,DEN,16,9,2,10,0,11,377,22,32,31,0,30,3.3
Elijah Moore,84302,WR,CLV,17,9,2,8,1,19,640,59,98,68,0,11,1.2
Calvin Ridley,48262,WR,JAX,17,9,3,15,1,18,1016,76,132,85,0,23,2.6
J.K. Dobbins,57366,HB,BLT,1,8,1,3,0,4,15,2,2,10,1,22,2.8
Clayton Tune,77652,QB,ARZ,7,8,3,1,2,11,0,0,0,3,1,30,3.8
Khari Blasingame,44889,FB,CHI,16,8,0,6,0,6,2,3,6,11,0,26,3.3
Dare Ogunbowale,12329,HB,HST,8,8,2,13,0,17,18,2,7,10,0,35,4.4
Mike White,46453,QB,MIA,6,8,0,17,1,-1,0,0,0,8,0,-14,-1.8
Velus Jones Jr.,40573,WR,CHI,13,8,5,6,0,17,20,4,7,12,0,51,6.4
Demario Douglas,104155,WR,NE,14,8,2,19,1,20,561,49,76,57,0,41,5.1
Xavier Gipson,104136,WR,NYJ,15,8,3,22,1,18,229,21,36,29,1,68,8.5
Zay Flowers,97268,WR,BLT,16,8,1,3,0,37,858,77,104,85,1,56,7.0
Deven Thompkins,84480,WR,TB,17,8,4,30,1,17,83,17,25,25,0,56,7.0
C.J. Beathard,11859,QB,JAX,7,8,2,15,1,19,0,0,0,4,0,35,4.4
Marcus Mariota,9435,QB,PHI,3,8,6,24,1,17,0,0,0,5,0,52,6.5
Ihmir Smith-Marsette,61324,WR,CAR,13,8,4,5,0,20,51,8,10,16,1,74,9.3
Kalif Raymond,11028,WR,DET,17,7,2,11,0,40,489,35,43,42,0,75,10.7
Jeff Driskel,10841,QB,CLV,1,7,4,8,0,13,0,0,0,4,0,33,4.7
Blaine Gabbert,6162,QB,KC,2,7,2,16,0,25,0,0,0,3,0,45,6.4
Tyler Scott,123578,WR,CHI,17,7,2,6,1,16,168,17,31,24,0,41,5.9
Michael Burton,9601,FB,DEN,17,7,4,10,0,4,8,3,3,10,0,9,1.3
Rashid Shaheed,63707,WR,NO,15,7,1,20,0,12,719,46,71,53,0,37,5.3
Curtis Samuel,11795,WR,WAS,16,7,4,32,0,15,613,62,85,69,1,39,5.6
Jaren Hall,82094,QB,MIN,3,6,0,18,2,8,0,0,0,3,0,14,2.3
Tyrion Davis-Price,99169,HB,SF,1,6,1,28,0,15,0,0,0,6,0,21,3.5
Tyreek Hill,10799,WR,MIA,16,6,2,17,1,14,1799,119,167,125,0,15,2.5
Hunter Luepke,91319,FB,DAL,17,6,5,9,0,9,18,3,3,9,1,19,3.2
Treylon Burks,99218,WR,TEN,11,5,0,31,0,9,221,16,29,20,0,18,3.6
Drew Lock,39517,QB,SEA,4,5,1,29,0,11,0,0,0,2,0,14,2.8
Malik Willis,60341,QB,TEN,3,5,1,31,1,11,0,0,0,2,0,21,4.2
Xavier Hutchinson,122518,WR,HST,14,5,3,13,0,17,90,8,18,13,0,49,9.8
Kene Nwangwu,40547,HB,MIN,3,5,0,18,0,8,0,0,0,5,0,13,2.6
Harrison Bryant,26394,TE,CLV,17,5,4,8,1,2,81,13,20,18,0,8,1.6
Tutu Atwell,77965,WR,LA,16,5,2,26,0,22,483,39,66,44,0,31,6.2
Mike Boone,31615,HB,HST,9,5,1,13,1,11,40,7,9,12,0,23,4.6
Brandin Cooks,8655,WR,DAL,16,5,1,9,1,14,657,54,81,59,0,35,7.0
Lynn Bowden Jr.,61361,WR,NO,15,5,3,20,1,29,83,11,15,16,0,32,6.4
Kyle Juszczyk,7912,FB,SF,17,5,2,28,0,3,119,14,16,19,0,6,1.2
Erik Ezukanma,78148,WR,MIA,2,5,1,17,0,12,0,0,1,5,0,22,4.4
Jameis Winston,9434,QB,NO,7,5,0,20,0,-1,0,0,0,5,0,-6,-1.2
Brandon Powell,48036,WR,MIN,15,5,1,18,0,9,324,29,43,34,0,17,3.4
Andrew Beck,47121,FB,HST,15,5,2,13,1,2,55,11,13,16,1,3,0.6
Devin Duvernay,40006,WR,BLT,11,4,0,3,0,8,18,4,9,8,0,15,3.8
Chris Godwin,11839,WR,TB,17,4,3,30,0,19,1024,83,123,87,1,38,9.5
Jakobi Meyers,47468,WR,LV,16,4,3,23,0,17,807,71,106,74,2,24,6.0
Brandon Bolden,7469,HB,LV,3,4,2,23,0,26,0,0,0,4,1,31,7.8
Elijah Dotson,57394,HB,LAC,3,4,0,27,0,2,13,2,2,6,0,6,1.5
Tim Boyle,21956,QB,NYJ,3,4,3,22,2,2,0,0,0,4,0,5,1.3
Marquise Goodwin,7859,WR,CLV,12,4,2,8,0,20,67,4,13,8,0,33,8.3
Jamal Agnew,11920,WR,JAX,11,4,0,15,1,1,225,14,20,18,0,-2,-0.5
DJ Moore,48267,WR,CHI,17,4,1,6,1,16,1364,96,132,100,1,21,5.3
Amon-Ra St. Brown,84470,WR,DET,16,4,2,11,1,11,1515,119,158,123,0,24,6.0
Garrett Wilson,97405,WR,NYJ,17,4,1,22,2,6,1042,95,163,99,0,0,0.0
Deonte Harty,91470,WR,BUF,16,4,0,4,0,4,150,15,21,19,0,0,0.0
Christian Watson,66581,WR,GB,9,4,1,12,0,13,422,28,53,32,0,11,2.8
Jameson Williams,101701,WR,DET,12,3,1,11,1,19,354,24,42,27,1,29,9.7
Derrick Gore,32342,HB,WAS,5,3,1,32,0,23,0,0,0,3,0,26,8.7
Jonathan Ward,25859,HB,TEN,4,3,1,31,0,8,0,0,0,3,0,11,3.7
Devine Ozigbo,45903,HB,DET,2,3,1,11,0,4,8,1,1,4,0,5,1.7
Brett Rypien,46487,QB,NYJ,2,3,1,22,2,8,0,0,0,0,0,19,6.3
Ray-Ray McCloud III,47895,WR,SF,11,3,2,28,0,15,135,12,15,15,0,30,10.0
Sean Clifford,51708,QB,GB,2,3,0,12,1,0,0,0,0,3,0,-2,-0.7
Isaiah McKenzie,11927,WR,IND,13,3,0,14,0,7,82,11,14,14,0,14,4.7
Gerald Everett,11799,TE,LAC,15,3,0,27,3,6,411,51,70,54,0,10,3.3
Cole Kmet,60995,TE,CHI,17,3,2,6,1,1,719,73,88,76,0,2,0.7
Bo Melton,61610,WR,GB,5,3,2,12,0,12,218,16,23,19,0,21,7.0
Jacoby Brissett,10725,QB,WAS,3,3,0,32,0,10,0,0,0,1,0,19,6.3
Tyquan Thornton,78092,WR,NE,9,3,1,19,0,39,91,13,22,16,0,51,17.0
DeAndre Carter,9859,WR,LV,16,3,2,23,0,15,39,4,6,7,0,18,6.0
Ty Montgomery,9527,WR,NE,10,3,0,19,0,7,40,5,11,8,0,9,3.0
Jaylen Waddle,84088,WR,MIA,14,3,1,17,0,12,1014,72,104,75,0,12,4.0
Ja'Marr Chase,84270,WR,CIN,16,3,0,7,1,2,1216,100,140,103,0,-6,-2.0
Skyy Moore,97116,WR,KC,14,3,1,16,0,11,244,21,36,24,0,23,7.7
Bam Knight,97432,HB,DET,2,3,0,11,0,8,8,1,1,4,0,13,4.3
Matt Barkley,7880,QB,JAX,1,3,0,15,0,-1,0,0,0,3,0,-3,-1.0
George Pickens,99229,WR,PIT,17,3,2,25,3,16,1140,63,104,66,0,18,6.0
Trey Palmer,99248,WR,TB,17,3,1,30,3,13,385,39,66,42,0,22,7.3
Quentin Johnston,123085,WR,LAC,17,3,0,27,0,6,431,38,65,41,0,9,3.0
Andy Dalton,6187,QB,CAR,3,3,2,5,0,10,0,0,0,2,0,12,4.0
Brian Hoyer,5277,QB,LV,3,3,0,23,0,-1,0,0,0,3,0,-3,-1.0
Teddy Bridgewater,8667,QB,DET,1,2,0,11,0,-1,0,0,0,2,0,-2,-1.0
Keenan Allen,7857,WR,LAC,13,2,1,27,2,4,1243,108,145,110,0,6,3.0
Jake Funk,45835,HB,IND,1,2,0,14,0,7,12,1,1,3,0,10,5.0
Chris Evans,27303,HB,CIN,7,2,0,7,0,7,-1,1,1,3,0,12,6.0
Davis Mills,52269,QB,HST,6,2,0,13,0,9,0,0,0,1,0,9,4.5
Nick Bawden,27413,FB,NYJ,16,2,1,22,0,3,21,3,3,5,1,4,2.0
Ben Skowronek,27948,WR,LA,17,2,1,26,0,11,66,8,12,10,0,9,4.5
Alec Ingold,34934,FB,MIA,17,2,0,17,0,0,119,13,15,15,0,0,0.0
Chris Moore,10741,WR,TEN,17,2,1,31,1,38,424,22,35,24,0,39,19.5
DeAndre Hopkins,7808,WR,TEN,17,2,0,31,0,5,1057,75,133,76,0,9,4.5
Kenyan Drake,10707,HB,GB,3,2,0,12,1,0,31,2,3,4,0,0,0.0
Tyler Boyd,10689,WR,CIN,17,2,1,7,0,6,667,67,91,69,0,11,5.5
Ashtyn Davis,49560,S,NYJ,3,2,1,22,0,4,0,0,0,2,0,3,1.5
Case Keenum,7323,QB,HST,2,2,0,13,1,1,0,0,0,2,0,1,0.5
Chigoziem Okonkwo,84000,TE,TEN,17,2,1,31,0,4,528,54,74,56,0,6,3.0
Jalen Reeves-Maybin,11879,LB,DET,3,2,1,11,0,3,0,0,0,2,0,3,1.5
Adam Prentice,35639,FB,NO,13,2,1,20,1,7,12,2,3,4,0,12,6.0
Darnell Mooney,48236,WR,CHI,15,2,0,6,0,3,414,31,55,32,0,5,2.5
Nathan Peterman,11926,QB,CHI,2,2,0,6,1,-2,0,0,0,2,0,-4,-2.0
D'Wayne Eskridge,29573,WR,SEA,3,2,1,29,0,10,0,0,1,2,0,5,2.5
Charlie Jones,55038,WR,CIN,8,2,1,7,0,7,64,7,9,9,0,13,6.5
Marquise Brown,61568,WR,ARZ,14,2,1,1,0,29,574,51,94,53,0,23,11.5
Logan Thomas,8755,TE,WAS,16,1,1,32,2,2,496,55,76,56,0,2,2.0
Greg Dortch,42237,WR,ARZ,13,1,0,1,0,5,280,24,38,25,0,5,5.0
Cameron Johnston,12255,P,HST,1,1,0,13,0,-23,0,0,0,1,0,-23,-23.0
Evan Hull,97302,HB,IND,1,1,0,14,0,1,6,1,1,2,0,1,1.0
John Metchie III,97400,WR,HST,16,1,0,13,0,4,158,16,30,17,0,4,4.0
Amani Hooker,51378,S,TEN,1,1,1,31,0,2,0,0,0,1,0,2,2.0
Jason Cabinda,50714,FB,DET,4,1,0,11,0,0,0,0,0,1,0,0,0.0
Rashee Rice,97605,WR,KC,16,1,0,16,2,-3,938,79,100,80,0,-3,-3.0
Tress Way,8358,P,WAS,1,1,0,32,0,0,0,0,0,1,0,0,0.0
Adam Thielen,8288,WR,CAR,17,1,0,5,2,6,1014,103,136,104,0,6,6.0
Rakim Jarrett,129519,WR,TB,10,1,0,30,0,0,60,4,7,5,0,0,0.0
