player,player_id,position,team_name,player_game_count,attempts,first_downs,franchise_id,fumbles,longest,rec_yards,receptions,targets,total_touches,touchdowns,yards,ypa
Jake Funk,45835,HB,DET,3,22,3,11,0,15,29,3,5,25,0,62,2.8
Evan Hull,97302,HB,IND,3,21,6,14,0,14,17,3,3,24,1,72,3.4
Jawhar Jordan,99595,HB,HST,4,21,2,13,0,10,49,5,5,26,0,55,2.6
Tank Bigsby,123974,HB,JAX,3,21,6,15,0,19,18,4,5,25,0,105,5.0
Sean Tucker,123056,HB,TB,3,21,4,30,0,26,36,4,4,25,0,120,5.7
Israel Abanikanda,122999,HB,NYJ,3,21,7,22,0,45,14,2,2,23,2,129,6.1
Dillon Johnson,124176,HB,CAR,2,20,5,5,0,22,3,3,3,23,1,89,4.5
Trayveon Williams,45775,HB,CIN,3,20,4,7,0,16,30,7,10,27,0,95,4.8
Kobe Lewis,77800,HB,SEA,3,20,2,29,0,7,11,2,3,22,0,30,1.5
Dewayne McBride,121495,HB,MIN,3,20,1,18,0,9,27,2,5,22,0,68,3.4
J.J. Taylor,25512,HB,HST,4,19,6,13,0,18,11,2,4,21,0,85,4.5
Aidan Robbins,98030,HB,CLV,3,19,4,8,0,8,45,7,9,26,1,61,3.2
Hassan Hall,77705,HB,ARZ,1,19,5,1,0,12,28,4,4,23,1,59,3.1
Hendon Hooker,60593,QB,DET,3,19,8,11,3,19,0,0,0,4,1,138,7.3
Audric Estime,147476,HB,DEN,3,19,3,10,1,10,34,5,6,24,2,65,3.4
Jalen Jackson,78579,HB,JAX,3,19,6,15,0,14,0,0,1,19,1,72,3.8
Owen Wright,57486,HB,BLT,3,18,1,3,0,12,23,2,4,20,0,52,2.9
Malik Davis,57196,HB,DAL,3,18,3,9,0,12,18,3,6,21,0,60,3.3
Bucky Irving,144970,HB,TB,3,18,3,30,0,9,5,2,3,20,1,80,4.4
Jacob Kibodi,57427,HB,NO,3,18,5,20,0,14,30,4,4,22,2,71,3.9
Cody Schrader,157177,HB,SF,3,18,2,28,1,12,8,2,4,20,0,48,2.7
Mike Boone,31615,HB,CAR,3,18,4,5,0,12,23,4,5,22,1,76,4.2
Khalil Herbert,41668,HB,CHI,3,18,3,6,0,21,0,0,0,18,0,97,5.4
Michael Wiley,98617,HB,WAS,3,17,8,32,0,15,37,6,6,23,2,67,3.9
Jaret Patterson,77745,HB,LAC,3,17,4,27,0,16,44,7,7,24,0,75,4.4
Kenny McIntosh,99158,HB,SEA,3,17,5,29,0,56,27,5,5,22,1,142,8.4
Demetric Felton Jr.,40568,HB,IND,4,17,1,14,0,40,18,4,4,21,1,70,4.1
Trey Benson,131705,HB,ARZ,2,17,1,1,0,19,0,0,0,17,0,64,3.8
John Kelly Jr.,34761,HB,BLT,3,17,4,3,1,15,35,9,10,26,0,67,3.9
Jaden Shirden,142937,HB,CAR,2,17,2,5,0,9,42,3,3,20,0,47,2.8
Jaylen Wright,146934,HB,MIA,2,17,7,17,0,14,41,4,6,21,1,91,5.4
Sincere McCormick,97119,HB,LV,3,17,2,23,0,17,18,5,6,22,0,60,3.5
Chris Brooks,83644,HB,MIA,2,17,2,17,0,59,9,1,2,18,0,103,6.1
La'Mical Perine,26408,HB,PIT,3,16,4,25,0,11,4,1,3,17,1,46,2.9
Spencer Brown,57441,HB,ATL,2,15,5,2,0,13,0,0,0,15,0,77,5.1
Kendall Milton,124031,HB,PHI,3,15,3,24,0,9,18,4,6,19,1,49,3.3
Matt Breida,12271,HB,SF,3,15,1,28,1,12,30,3,3,18,0,33,2.2
James Robinson,22425,HB,NO,3,15,2,20,1,14,23,4,5,19,0,68,4.5
Lew Nichols,97187,HB,PHI,3,15,3,24,0,7,22,6,6,21,1,30,2.0
Royce Freeman,45747,HB,DAL,2,15,2,9,0,15,7,1,1,16,0,67,4.5
George Holani,72154,HB,SEA,3,15,4,29,0,18,15,3,3,18,2,66,4.4
Jordan Mason,62946,HB,SF,2,14,7,28,0,13,7,1,3,15,2,76,5.4
D.J. Williams,99154,HB,TB,3,14,0,30,0,45,6,1,1,15,0,83,5.9
Jermar Jefferson,83740,HB,DET,2,14,3,11,0,7,0,0,0,14,2,38,2.7
Deuce Vaughn,122624,HB,DAL,2,14,5,9,0,18,0,0,1,14,0,87,6.2
Zavier Scott,55123,HB,IND,3,14,4,14,0,14,10,2,3,16,1,74,5.3
Nate McCrary,143789,HB,GB,2,14,4,12,1,18,4,2,2,16,0,75,5.4
Tony Jones Jr.,40498,HB,ARZ,3,14,2,1,1,11,38,5,5,19,0,50,3.6
Braelon Allen,145159,HB,NYJ,2,14,4,22,0,24,12,2,4,16,0,81,5.8
Deneric Prince,83774,HB,KC,3,14,1,16,0,41,20,4,5,18,0,62,4.4
Justin Fields,82118,QB,PIT,3,13,3,25,4,20,0,0,0,7,0,48,3.7
Tyler Badie,83714,HB,DEN,3,13,2,10,0,11,32,5,6,18,1,46,3.5
Austin Jones,97183,HB,WAS,3,13,1,32,0,9,19,2,3,15,0,37,2.8
Ray Davis,101072,HB,BUF,2,13,4,4,0,19,19,3,4,16,0,60,4.6
D'Ernest Johnson,45734,HB,JAX,3,13,5,15,1,11,37,3,3,16,0,76,5.8
Aaron Shampklin,148900,HB,PIT,3,13,0,25,0,9,3,3,4,16,0,40,3.1
British Brooks,77714,FB,HST,4,13,3,13,0,15,6,1,2,14,2,49,3.8
Darrynton Evans,40692,HB,BUF,3,13,3,4,0,14,28,3,3,16,0,63,4.8
Kene Nwangwu,40547,HB,MIN,2,12,3,18,0,48,9,2,2,14,1,97,8.1
Snoop Conner,99163,HB,DAL,3,12,1,9,0,8,29,4,6,16,0,47,3.9
Terrell Jennings,102408,HB,NE,3,12,4,19,0,20,23,3,4,15,0,74,6.2
Ian Wheeler,102419,HB,CHI,3,12,3,6,0,21,14,2,2,14,2,52,4.3
Travis Homer,45859,HB,CHI,3,12,4,6,0,11,0,0,3,12,0,34,2.8
Joshua Kelley,13750,HB,NYG,2,12,3,21,0,19,3,3,4,15,0,44,3.7
Will Shipley,144138,HB,PHI,2,12,4,24,0,7,38,5,5,17,0,38,3.2
Kevin Harris,99141,HB,NE,3,12,2,19,0,14,24,2,4,14,1,37,3.1
D'Onta Foreman,11844,HB,CLV,2,11,1,8,0,5,47,6,6,17,1,21,1.9
JaMycal Hasty,25582,HB,NE,3,11,2,19,0,8,63,6,6,17,0,34,3.1
Emani Bailey,122630,HB,KC,3,11,3,16,0,11,0,0,0,11,0,33,3.0
Antonio Gibson,78050,HB,NE,3,11,2,19,0,7,26,2,3,13,0,29,2.6
Noah Cain,97185,HB,CIN,3,11,1,7,0,11,10,2,2,13,0,31,2.8
Malik Willis,60341,QB,TEN,3,11,5,31,0,28,0,0,0,7,0,101,9.2
Travis Etienne Jr.,57185,HB,JAX,2,11,2,15,0,19,12,2,2,13,0,49,4.5
Kimani Vidal,123727,HB,LAC,1,11,4,27,0,13,8,2,3,13,0,49,4.5
Carson Steele,145632,HB,KC,3,11,6,16,0,31,-3,2,2,13,2,87,7.9
Isaac Guerendo,83806,HB,SF,1,11,2,28,0,6,3,2,2,13,0,32,2.9
Jeremy McNichols,11917,HB,WAS,3,11,2,32,0,11,10,2,2,13,0,36,3.3
Jason Bean,83529,QB,IND,3,11,5,14,1,12,0,0,0,6,2,54,4.9
Jamaal Williams,11889,HB,NO,2,11,4,20,0,15,4,2,2,13,0,52,4.7
Elijah Dotson,57394,HB,LAC,3,11,1,27,0,13,14,4,5,15,0,38,3.5
Joe Milton III,82151,QB,NE,3,11,2,19,1,20,0,0,0,5,0,54,4.9
Rasheen Ali,121717,HB,BLT,1,10,1,3,0,5,4,1,2,11,0,26,2.6
Zamir White,83665,HB,LV,2,10,2,23,0,17,0,0,1,10,1,46,4.6
Emari Demercado,77763,HB,ARZ,1,10,2,1,0,6,9,1,1,11,0,24,2.4
Sione Vaki,158505,HB,DET,2,10,2,11,0,15,60,4,4,14,0,51,5.1
Dylan Laube,88664,HB,LV,3,10,1,23,1,13,6,1,3,11,0,28,2.8
Easton Stick,29466,QB,LAC,3,10,4,27,1,12,0,0,0,8,0,51,5.1
Jaleel McLaughlin,138346,HB,DEN,2,10,3,10,0,12,30,3,4,13,0,47,4.7
Tommy DeVito,60545,QB,NYG,3,10,4,21,1,17,0,0,0,3,0,52,5.2
Devin Singletary,40485,HB,NYG,1,10,4,21,0,10,0,0,1,10,1,20,2.0
Isaiah Spiller,99146,HB,LAC,3,10,1,27,1,4,34,5,6,15,0,13,1.3
Elijah Collins,83705,HB,CIN,3,10,0,7,0,6,39,4,5,14,0,29,2.9
James Cook,83666,HB,BUF,2,10,1,4,0,8,6,1,1,11,0,27,2.7
Michael Carter,57337,HB,ARZ,2,9,1,1,0,11,15,1,2,10,1,50,5.6
Tony Pollard,27126,HB,TEN,2,9,4,31,0,24,38,4,4,13,1,52,5.8
Jeff Wilson Jr.,29413,HB,MIA,2,9,1,17,0,5,39,5,7,14,0,6,0.7
Mac Jones,60323,QB,JAX,3,9,1,15,0,8,0,0,0,3,0,20,2.2
Pierre Strong Jr.,66619,HB,CLV,2,9,1,8,0,9,13,3,5,12,0,17,1.9
Keaontay Ingram,77761,HB,KC,3,9,3,16,0,12,9,2,2,11,0,42,4.7
Sam Howell,97599,QB,SEA,3,9,2,29,1,14,0,0,0,3,0,47,5.2
Dare Ogunbowale,12329,HB,HST,3,8,3,13,0,8,21,2,2,10,1,28,3.5
Austin Reed,111760,QB,CHI,3,8,1,6,0,2,0,0,0,8,0,1,0.1
Jeff Driskel,10841,QB,WAS,3,8,3,32,0,41,0,0,0,3,0,71,8.9
Isaiah Davis,138299,HB,NYJ,2,8,1,22,0,9,33,5,5,13,0,22,2.8
Alexander Mattison,45817,HB,LV,2,8,0,23,0,7,6,1,1,9,0,30,3.8
Deon Jackson,57189,HB,NYJ,3,8,0,22,0,8,5,1,2,9,0,18,2.3
Najee Harris,57121,HB,PIT,3,8,1,25,0,9,16,1,1,9,0,31,3.9
Tyler Huntley,46448,QB,CLV,3,8,4,8,0,8,0,0,0,1,0,46,5.8
Jarveon Howard,77710,HB,GB,1,8,3,12,0,16,0,0,0,8,0,44,5.5
Chris Rodriguez Jr.,83689,HB,WAS,3,8,1,32,0,4,39,4,6,12,0,4,0.5
Dameon Pierce,83659,HB,HST,2,8,0,13,0,3,0,0,0,8,0,9,1.1
Desmond Ridder,55086,QB,ARZ,3,8,3,1,0,27,0,0,0,4,0,63,7.9
Mason Rudolph,46569,QB,TEN,3,8,3,31,1,10,0,0,0,4,0,16,2.0
Brian Robinson,57120,HB,WAS,2,8,2,32,0,11,0,0,0,8,0,42,5.3
Devin Leary,77628,QB,BLT,3,8,2,3,2,5,0,0,0,5,1,12,1.5
Ty Chandler,62942,HB,MIN,1,7,2,18,0,16,0,0,2,7,0,33,4.7
Mike White,46453,QB,MIA,3,7,0,17,3,10,0,0,0,5,0,14,2.0
Andrew Peasley,83581,QB,NYJ,3,7,1,22,1,10,0,0,0,2,0,24,3.4
Rhamondre Stevenson,98689,HB,NE,2,7,2,19,0,11,0,0,0,7,0,29,4.1
Kenneth Gainwell,77737,HB,PHI,2,7,1,24,0,9,10,3,4,10,0,31,4.4
Ramon Jefferson,57280,HB,TB,3,7,2,30,0,5,31,3,3,10,1,13,1.9
Drake Maye,143969,QB,NE,3,7,2,19,3,17,0,0,0,4,1,32,4.6
Tanner McKee,131770,QB,PHI,3,7,1,24,2,5,0,0,0,6,0,3,0.4
Daijun Edwards,124021,HB,PIT,3,7,2,25,0,24,9,1,1,8,1,37,5.3
Jonathan Ward,25859,HB,PIT,2,7,1,25,0,20,5,1,1,8,0,29,4.1
Eric Gray,99143,HB,NYG,2,7,3,21,0,48,68,9,10,16,2,70,10.0
Taylor Heinicke,9896,QB,ATL,3,7,1,2,2,5,0,0,0,4,0,11,1.6
Javonte Williams,77803,HB,DEN,2,7,1,10,0,8,20,2,3,9,0,32,4.6
Chris Oladokun,40364,QB,KC,3,7,0,16,0,8,0,0,0,1,0,19,2.7
Brittain Brown,40399,HB,LV,3,7,0,23,0,9,43,3,5,10,0,25,3.6
Spencer Rattler,97408,QB,NO,3,7,2,20,1,8,0,0,0,2,1,26,3.7
Tyjae Spears,97195,HB,TEN,2,7,1,31,0,6,14,2,2,9,1,14,2.0
Deshaun Fenwick,83759,HB,NE,1,7,2,19,0,7,-1,1,2,8,0,26,3.7
Anthony McFarland Jr.,57289,HB,MIA,1,6,0,17,0,6,12,2,2,8,0,12,2.0
Jonathan Taylor,57488,HB,IND,2,6,1,14,0,8,8,1,1,7,0,19,3.2
Kenny Pickett,60515,QB,PHI,3,6,1,24,0,4,0,0,0,2,0,14,2.3
Adrian Martinez,83522,QB,NYJ,3,6,4,22,2,20,0,0,0,2,0,51,8.5
Jack Plummer,83543,QB,CAR,3,6,0,5,2,4,0,0,0,5,0,-7,-1.2
Kazmeir Allen,83782,WR,WAS,3,6,0,32,1,7,24,3,4,9,0,17,2.8
Louis Rees-Zammit,183079,HB,KC,3,6,1,16,0,10,3,1,1,7,0,22,3.7
Bo Nix,97790,QB,DEN,2,6,2,10,1,11,0,0,0,2,0,29,4.8
Anthony Brown Jr.,40316,QB,BUF,2,6,3,4,1,13,0,0,0,3,0,26,4.3
Roschon Johnson,99467,HB,CHI,1,6,2,6,0,9,7,1,1,7,0,24,4.0
Kairee Robinson,101299,HB,SEA,2,6,0,29,0,5,0,0,0,6,0,11,1.8
Joshua Dobbs,11890,QB,SF,3,6,4,28,0,13,0,0,0,2,2,28,4.7
Ben DiNucci,34311,QB,BUF,2,5,0,4,1,11,0,0,0,2,0,13,2.6
Samaje Perine,11869,HB,DEN,2,5,1,10,0,6,5,1,2,6,0,16,3.2
Nathaniel Peat,100586,HB,DAL,3,5,1,9,0,7,12,2,2,7,0,19,3.8
Tyrone Tracy,84226,HB,NYG,1,5,3,21,0,12,0,0,0,5,0,26,5.2
Taysom Hill,12112,TE,NO,2,5,2,20,0,11,0,0,0,5,1,21,4.2
Ian Book,40216,QB,KC,3,5,0,16,2,9,0,0,0,1,0,15,3.0
Zach Wilson,82096,QB,DEN,3,5,3,10,2,21,0,0,0,4,1,21,4.2
Jacob Saylors,87559,HB,CLV,1,5,1,8,0,15,0,0,0,5,0,30,6.0
Matt Corral,83517,QB,MIN,2,5,0,18,1,-1,0,0,0,5,0,-6,-1.2
Craig Reynolds,94383,HB,DET,2,5,1,11,0,5,3,1,2,6,0,16,3.2
Raheem Mostert,9783,HB,MIA,1,5,1,17,0,4,0,0,0,5,0,7,1.4
Rocky Lombardi,60452,QB,CIN,2,5,0,7,1,6,0,0,0,4,0,1,0.2
Trace McSorley,32819,QB,WAS,2,5,3,32,1,18,0,0,0,3,0,40,8.0
Chase Brown,77787,HB,CIN,1,5,1,7,0,6,0,1,1,6,0,10,2.0
Jerome Ford,83601,HB,CLV,2,5,1,8,0,6,0,0,0,5,0,15,3.0
Clayton Tune,77652,QB,ARZ,3,5,1,1,0,12,0,0,0,0,1,33,6.6
Brett Rypien,46487,QB,CHI,4,5,1,6,0,9,0,0,0,3,0,7,1.4
Cordarrelle Patterson,7810,HB,PIT,2,4,1,25,0,31,0,1,1,5,1,30,7.5
Patrick Taylor,40448,HB,SF,1,4,2,28,0,11,0,0,0,4,1,15,3.8
Xavier Smith,102585,WR,LA,3,4,1,26,0,9,101,13,17,17,0,25,6.3
Ameer Abdullah,9487,HB,LV,2,4,0,23,0,4,20,3,3,7,0,13,3.3
Jaylen Warren,98692,HB,PIT,2,4,1,25,0,9,14,2,2,6,0,12,3.0
Stetson Bennett,60387,QB,LA,2,4,1,26,1,5,0,0,0,2,0,4,1.0
Mitch Trubisky,11757,QB,BUF,2,4,1,4,0,7,0,0,0,1,0,13,3.3
AJ Dillon,57165,HB,GB,1,4,0,12,0,2,0,0,0,4,0,2,0.5
Tanner Mordecai,77656,QB,SF,2,4,1,28,0,1,0,0,0,4,0,-2,-0.5
Mohamed Ibrahim,55226,HB,MIN,1,4,1,18,0,10,0,0,0,4,0,16,4.0
Josh Johnson,4474,QB,BLT,3,4,1,3,0,9,0,0,0,1,0,19,4.8
Nate Sudfeld,10821,QB,DET,2,4,2,11,0,10,0,0,0,1,0,24,6.0
Tim Boyle,21956,QB,HST,4,4,0,13,0,-1,0,0,0,4,0,-4,-1.0
Rachaad White,131633,HB,TB,1,4,2,30,0,5,17,1,1,5,1,16,4.0
Kyle Trask,39987,QB,TB,3,4,0,30,1,4,0,0,0,1,0,6,1.5
Logan Woodside,46517,QB,CIN,3,4,1,7,1,11,0,0,0,1,0,24,6.0
Rico Dowdle,40693,HB,DAL,1,3,1,9,0,9,0,0,0,3,0,14,4.7
Miles Sanders,40555,HB,CAR,1,3,1,5,0,3,0,0,0,3,0,6,2.0
Chuba Hubbard,57373,HB,CAR,1,3,1,5,0,6,0,0,0,3,0,15,5.0
Jayden Daniels,97993,QB,WAS,2,3,2,32,0,13,0,0,0,3,1,16,5.3
Laviska Shenault Jr.,61220,WR,SEA,3,3,0,29,0,9,76,7,9,10,0,19,6.3
Jake Haener,60596,QB,NO,3,3,1,20,1,6,0,0,0,2,0,11,3.7
Sam Ehlinger,60555,QB,IND,3,3,1,14,0,11,0,0,0,2,0,25,8.3
E.J. Perry,60349,QB,JAX,1,3,0,15,0,-1,0,0,0,3,0,-5,-1.7
Tyson Bagent,169628,QB,CHI,4,3,2,6,1,10,0,0,0,2,1,15,5.0
Dresser Winn,63583,QB,LA,1,3,1,26,0,14,0,0,0,1,0,20,6.7
DeeJay Dallas,55632,HB,ARZ,1,3,1,1,0,9,0,0,0,3,0,21,7.0
John Paddock,77689,QB,ATL,2,3,0,2,0,6,0,0,0,3,0,10,3.3
Isiah Pacheco,83747,HB,KC,2,3,1,16,0,16,9,1,1,4,0,18,6.0
C.J. Beathard,11859,QB,JAX,2,3,1,15,0,8,0,0,0,0,0,15,5.0
Nathan Peterman,11926,QB,LV,1,3,1,23,0,3,0,0,0,1,0,7,2.3
SaRodorick Thompson,77777,HB,LA,1,3,0,26,0,6,0,0,0,3,0,6,2.0
P.J. Walker,12134,QB,SEA,3,3,0,29,0,7,0,0,0,3,0,5,1.7
Je'Quan Burton,87729,WR,MIA,3,3,1,17,0,2,5,2,9,5,0,1,0.3
Shane Buechele,12659,QB,BUF,1,3,1,4,0,14,0,0,0,0,0,22,7.3
Skylar Thompson,60417,QB,MIA,3,3,1,17,0,10,0,0,0,0,0,16,5.3
Zander Horvath,57384,FB,MIA,2,3,0,17,0,3,7,1,1,4,0,5,1.7
Sean Clifford,51708,QB,GB,3,3,1,12,2,11,0,0,0,0,0,16,5.3
KJ Hamler,61590,WR,BUF,3,3,2,4,0,18,29,5,6,8,1,21,7.0
Caleb Williams,144622,QB,CHI,2,2,2,6,0,13,0,0,0,0,1,20,10.0
Lorenzo Lingard,77779,HB,NYG,2,2,0,21,1,9,6,1,2,3,0,11,5.5
Steven Sims,48341,WR,HST,4,2,1,13,0,38,64,5,10,7,0,45,22.5
Cody Thompson,48152,WR,TB,3,2,1,30,0,12,137,15,18,17,0,12,6.0
Jaren Hall,82094,QB,MIN,3,2,2,18,0,7,0,0,0,0,0,11,5.5
Will Levis,83542,QB,TEN,2,2,1,31,0,2,0,0,0,1,1,3,1.5
Sam Hartman,77618,QB,WAS,1,2,1,32,0,17,0,0,0,1,0,15,7.5
Kameron Johnson,165866,WR,TB,1,2,1,30,0,11,12,3,5,5,0,13,6.5
John Wolford,46454,QB,TB,2,2,0,30,0,5,0,0,0,1,0,4,2.0
Jake Browning,46401,QB,CIN,1,2,0,7,0,3,0,0,0,0,0,5,2.5
Ke'Shawn Vaughn,45866,HB,SF,1,2,1,28,0,7,5,1,1,3,0,12,6.0
Nikko Remigio,84150,WR,KC,3,2,0,16,0,3,52,7,10,9,0,4,2.0
Jesse Matthews,84395,WR,ATL,3,2,0,2,0,7,57,7,11,9,0,14,7.0
Malik Washington,97108,WR,MIA,3,2,2,17,0,40,16,3,7,5,0,61,30.5
Gardner Minshew,41401,QB,LV,2,2,1,23,0,7,0,0,0,0,0,12,6.0
Zach Charbonnet,97630,HB,SEA,1,2,0,29,0,5,0,0,1,2,0,6,3.0
Jonathan Mingo,97774,WR,CAR,3,2,0,5,0,6,7,2,4,4,0,2,1.0
Case Keenum,7323,QB,HST,4,2,0,13,2,0,0,0,0,2,0,-1,-0.5
Nathan Rourke,60504,QB,ATL,1,2,1,2,0,21,0,0,0,0,0,24,12.0
Drew Lock,39517,QB,NYG,1,2,0,21,0,7,0,0,0,0,0,12,6.0
Max Duggan,99470,QB,LAC,1,2,1,27,0,8,0,0,0,2,0,15,7.5
Kyle Allen,26152,QB,PIT,2,2,1,25,2,11,0,0,0,1,0,10,5.0
Xavier Hutchinson,122518,WR,HST,4,2,1,13,0,19,114,12,19,14,0,27,13.5
Bailey Zappe,60396,QB,NE,3,2,0,19,1,6,0,0,0,1,0,6,3.0
Austin Ekeler,12164,HB,WAS,2,2,1,32,0,4,4,1,2,3,0,7,3.5
Michael Pratt,123229,QB,GB,3,2,0,12,1,7,0,0,0,1,0,6,3.0
Tyler Scott,123578,WR,CHI,4,2,1,6,0,17,116,7,10,9,0,21,10.5
Jake Fromm,60389,QB,DET,1,2,0,11,0,-1,0,0,0,2,0,-2,-1.0
Clyde Edwards-Helaire,57279,HB,KC,1,2,0,16,0,2,0,0,0,2,0,0,0.0
De'Von Achane,124305,HB,MIA,1,2,1,17,0,7,34,2,3,4,0,10,5.0
Anthony Richardson,124393,QB,IND,2,2,0,14,1,3,0,0,0,0,0,4,2.0
Alvin Kamara,11822,HB,NO,1,2,0,20,0,5,0,0,0,2,0,3,1.5
Carson Wentz,10636,QB,KC,2,2,0,16,1,0,0,0,0,2,0,-1,-0.5
J.J. McCarthy,144918,QB,MIN,1,2,1,18,0,9,0,0,0,0,0,18,9.0
Carter Bradley,77685,QB,LV,3,2,0,23,0,6,0,0,0,1,0,7,3.5
Davis Mills,52269,QB,HST,2,2,0,13,0,2,0,0,0,1,0,0,0.0
Chris Evans,27303,HB,CIN,1,1,0,7,0,1,8,2,2,3,0,1,1.0
Michael Burton,9601,FB,DEN,2,1,1,10,0,3,0,0,0,1,0,3,3.0
Isaiah Williams,97156,WR,DET,3,1,1,11,0,11,123,11,14,12,0,11,11.0
Avery Williams,42873,HB,ATL,1,1,0,2,0,2,4,1,1,2,0,2,2.0
Samori Toure,25276,WR,GB,3,1,0,12,0,1,53,5,8,6,0,1,1.0
Tom Kennedy,94379,WR,DET,3,1,0,11,0,9,44,6,9,7,0,9,9.0
Khari Blasingame,44889,FB,CHI,3,1,0,6,0,4,0,1,1,2,0,4,4.0
Jarrett Stidham,13725,QB,DEN,3,1,1,10,0,9,0,0,0,0,1,9,9.0
Ty Johnson,45769,HB,BUF,1,1,0,4,0,6,0,0,0,1,0,6,6.0
Stefon Diggs,9579,WR,HST,2,1,1,13,0,2,9,1,1,2,0,2,2.0
Troy Franklin,146567,WR,DEN,3,1,1,10,0,9,21,1,2,2,0,9,9.0
Cooper Rush,12324,QB,DAL,2,1,1,9,0,1,0,0,0,1,0,1,1.0
Nick Mullens,12282,QB,MIN,1,1,0,18,0,-1,0,0,0,1,0,-1,-1.0
Malik Nabers,146759,WR,NYG,2,1,0,21,0,5,54,4,6,5,0,5,5.0
Bo Melton,61610,WR,GB,3,1,0,12,0,4,40,4,9,5,0,4,4.0
Nsimba Webster,48107,WR,CHI,3,1,0,6,0,9,89,5,7,6,0,9,9.0
Marcus Mariota,9435,QB,WAS,1,1,0,32,0,-8,0,0,0,1,0,-8,-8.0
Elijah Moore,84302,WR,CLV,1,1,0,8,0,1,7,1,2,2,0,1,1.0
Trent Taylor,11932,WR,SF,3,1,1,28,1,21,117,7,12,8,0,21,21.0
Tyreik McAllister,156153,WR,LV,3,1,1,23,0,7,56,2,4,3,0,7,7.0
Brock Purdy,77672,QB,SF,2,1,1,28,0,14,0,0,0,0,0,14,14.0
Austin Trammell,52195,WR,JAX,3,1,1,15,0,10,135,8,9,9,0,10,10.0
Josh Jacobs,45953,HB,GB,1,1,0,12,0,7,-2,1,1,2,0,7,7.0
MarShawn Lloyd,124247,HB,GB,1,1,0,12,0,8,1,1,1,2,0,8,8.0
Quez Watkins,61664,WR,PIT,3,1,0,25,0,6,10,1,2,2,0,6,6.0
Derius Davis,78196,WR,LAC,2,1,1,27,0,70,4,1,1,2,1,70,70.0
Julian Hicks,55059,WR,GB,3,1,1,12,0,14,23,1,1,2,0,14,14.0
Dylan Drummond,78187,WR,ATL,3,1,0,2,0,2,22,6,7,7,0,2,2.0
Rome Odunze,73774,WR,CHI,2,1,1,6,0,16,45,1,3,2,0,16,16.0
Dorian Thompson-Robinson,83574,QB,CLV,3,1,1,8,0,2,0,0,0,0,0,2,2.0
Allen Robinson II,8696,WR,NYG,3,1,1,21,0,10,23,3,5,4,0,10,10.0
Josh Allen,46601,QB,BUF,1,1,1,4,0,7,0,0,0,0,0,7,7.0
Jameis Winston,9434,QB,CLV,2,1,0,8,0,6,0,0,0,0,0,6,6.0
Brandon Allen,10835,QB,SF,3,1,0,28,0,-1,0,0,0,1,0,-1,-1.0
Deontay Burnett,47477,WR,DAL,3,1,0,9,0,4,63,5,10,6,0,4,4.0
Trevor Lawrence,77632,QB,JAX,2,1,0,15,0,9,0,0,0,0,0,9,9.0
Ryan Flournoy,159617,WR,DAL,3,1,0,9,1,4,61,9,12,10,0,4,4.0
D'Andre Swift,57212,HB,CHI,1,1,0,6,0,3,42,1,1,2,0,3,3.0
