player,player_id,position,team_name,player_game_count,attempts,first_downs,franchise_id,fumbles,longest,rec_yards,receptions,targets,total_touches,touchdowns,yards,ypa
Michael Carter,57337,HB,ARZ,3,20,2,1,0,38,13,6,6,26,0,77,3.9
Elijah Young,124223,HB,BUF,3,20,4,4,0,10,40,3,4,23,0,68,3.4
Sean Tucker,123056,HB,TB,3,20,3,30,0,23,12,4,5,24,1,58,2.9
Elijah Dotson,57394,HB,ATL,3,20,2,2,0,41,21,3,3,23,0,77,3.9
Ke'Shawn Vaughn,45866,HB,SF,3,19,2,28,0,11,4,2,3,21,0,46,2.4
Jeff Wilson Jr.,29413,HB,SF,2,19,4,28,0,10,16,1,3,20,2,59,3.1
Pierre Strong Jr.,66619,HB,CLV,2,18,2,8,0,54,28,5,6,23,0,114,6.3
Jacory Croskey-Merritt,102382,HB,WAS,2,18,6,32,0,27,8,3,3,21,1,70,3.9
DJ Giddens,144595,HB,IND,3,18,5,14,0,12,9,1,4,19,0,67,3.7
Jashaun Corbin,83773,HB,ATL,3,18,5,2,0,19,-4,1,2,19,0,59,3.3
Blake Watson,84363,HB,DEN,3,18,1,10,0,18,50,10,10,28,0,75,4.2
Kene Nwangwu,40547,HB,NYJ,3,17,2,22,0,7,-1,3,4,20,0,70,4.1
Deuce Vaughn,122624,HB,DAL,3,17,2,9,0,12,9,2,3,19,0,64,3.8
Chris Rodriguez Jr.,83689,HB,WAS,3,17,7,32,0,40,0,0,1,17,0,118,6.9
Kendall Milton,124031,HB,CIN,2,17,4,7,0,41,0,0,1,17,0,94,5.5
Emari Demercado,77763,HB,ARZ,3,16,1,1,0,18,64,4,5,20,0,44,2.8
Bhayshul Tuten,150568,HB,JAX,2,16,4,15,0,8,22,3,3,19,2,59,3.7
Jabari Small,124298,HB,DET,2,16,1,11,1,6,6,1,1,17,0,48,3.0
Woody Marks,124179,HB,HST,3,16,4,13,0,12,20,4,4,20,1,63,3.9
Nate Carter,147376,HB,ATL,3,16,1,2,0,43,9,2,3,18,1,85,5.3
Lawrance Toafili,122421,HB,NYJ,3,15,5,22,0,19,9,1,1,16,1,79,5.3
Jalen Milroe,146590,QB,SEA,3,15,5,29,3,27,0,0,0,10,0,87,5.8
Carson Steele,145632,HB,KC,3,15,1,16,0,9,-1,1,1,16,0,53,3.5
Braelon Allen,145159,HB,NYJ,2,15,5,22,0,14,0,0,0,15,0,67,4.5
Phil Mafah,144123,HB,DAL,3,15,2,9,0,15,15,2,3,17,1,59,3.9
Chris Collier,142677,HB,LV,3,15,2,23,0,16,0,0,0,15,0,72,4.8
Kendre Miller,123091,HB,NO,3,15,2,20,0,13,9,1,2,16,0,51,3.4
Raheem Blackshear,57385,HB,CAR,3,14,2,5,0,17,12,3,3,17,0,43,3.1
Emani Bailey,122630,HB,CAR,3,14,3,5,0,19,-1,1,1,15,0,58,4.1
Kay'Ron Lynch-Adams,101643,HB,CAR,3,14,1,5,0,16,10,2,2,16,0,36,2.6
Trey Lance,91399,QB,LAC,4,14,7,27,2,17,0,0,0,5,1,81,5.8
Demetric Felton Jr.,40568,HB,WAS,3,14,4,32,0,28,0,0,0,14,0,46,3.3
Raheem Mostert,9783,HB,LV,3,13,1,23,0,11,16,3,4,16,0,52,4.0
Blake Corum,129574,HB,LA,2,13,4,26,0,11,4,1,2,14,2,54,4.2
Josh Williams,99171,HB,TB,2,13,5,30,0,11,16,2,2,15,0,49,3.8
Tyler Badie,83714,HB,DEN,3,13,3,10,0,9,56,8,9,21,0,60,4.6
Antonio Gibson,78050,HB,NE,2,13,2,19,0,8,11,1,1,14,0,43,3.3
Emanuel Wilson,154173,HB,GB,2,13,2,12,1,11,32,1,1,14,0,71,5.5
Ja'Quinden Jackson,123119,HB,JAX,3,13,4,15,0,10,13,2,2,15,0,56,4.3
Jonathan Ward,25859,HB,NYG,3,13,1,21,0,13,80,7,9,20,0,47,3.6
RJ Harvey,99622,HB,DEN,3,13,2,10,0,11,7,3,4,16,1,47,3.6
Jaylen Wright,146934,HB,MIA,2,13,2,17,1,7,0,0,0,13,1,19,1.5
Trevor Etienne,157730,HB,CAR,3,12,2,5,0,28,21,2,4,14,0,47,3.9
Myles Gaskin,45914,HB,BLT,2,12,2,3,0,13,37,3,3,15,0,27,2.3
Bam Knight,97432,HB,ARZ,3,12,4,1,0,67,11,2,2,14,1,138,11.5
Ashton Jeanty,157196,HB,LV,3,12,3,23,0,13,2,1,1,13,1,37,3.1
Corey Kiner,86392,HB,SF,2,12,2,28,0,19,6,2,2,14,0,68,5.7
Hassan Haskins,83701,HB,LAC,3,12,3,27,0,12,20,3,3,15,0,67,5.6
Zamir White,83665,HB,LV,3,12,4,23,0,9,3,1,1,13,0,49,4.1
Joe Milton III,82151,QB,DAL,3,12,5,9,0,18,0,0,0,5,1,61,5.1
Julius Chestnut,109239,HB,TEN,3,12,4,31,0,16,15,2,3,14,1,62,5.2
George Holani,72154,HB,SEA,2,12,6,29,0,30,20,1,1,13,1,110,9.2
Sam Ehlinger,60555,QB,DEN,3,12,2,10,0,19,0,0,0,8,0,34,2.8
Chris Brooks,83644,HB,GB,3,11,1,12,0,8,0,0,0,11,0,37,3.4
Evan Hull,97302,HB,PIT,3,11,2,25,0,12,8,2,4,13,0,33,3.0
Tyler Huntley,46448,QB,CLV,3,11,3,8,0,9,0,0,0,10,0,23,2.1
Kazmeir Allen,83782,HB,WAS,3,11,1,32,0,9,0,0,1,11,0,45,4.1
Dylan Laube,88664,HB,LV,3,11,2,23,0,24,13,3,4,14,0,46,4.2
Lew Nichols,97187,HB,PIT,3,11,5,25,0,37,36,5,7,16,0,87,7.9
Elijah Mitchell,57272,HB,KC,3,10,1,16,0,7,13,1,1,11,1,33,3.3
Deion Hankins,97310,HB,CHI,2,10,1,6,0,12,4,1,2,11,0,33,3.3
Tyrone Tracy,84226,HB,NYG,2,10,4,21,0,12,7,2,2,12,0,48,4.8
Mike Boone,31615,HB,MIA,2,10,3,17,0,8,8,1,2,11,1,40,4.0
Trey Sermon,57372,HB,PIT,3,10,2,25,0,30,46,8,9,18,1,50,5.0
Clyde Edwards-Helaire,57279,HB,NO,3,10,2,20,0,4,25,3,3,13,0,22,2.2
ShunDerrick Powell,154768,HB,PHI,3,10,2,24,0,19,2,1,1,11,1,23,2.3
Breece Hall,97636,HB,NYJ,2,10,1,22,0,12,0,0,0,10,0,35,3.5
Devin Leary,77628,QB,BLT,3,10,4,3,1,6,0,0,0,5,0,29,2.9
Jordan Waters,97754,HB,LA,2,10,3,26,0,18,0,0,0,10,1,63,6.3
Chase Brown,77787,HB,CIN,2,10,3,7,0,8,25,3,3,13,1,39,3.9
Clayton Tune,77652,QB,ARZ,3,9,3,1,0,25,0,0,0,3,0,53,5.9
Keaton Mitchell,123826,HB,BLT,1,9,3,3,0,23,0,0,0,9,1,68,7.6
Jeremy McNichols,11917,HB,WAS,3,9,2,32,0,9,17,2,2,11,1,24,2.7
Patrick Taylor,40448,HB,SF,2,9,1,28,0,5,4,1,1,10,1,1,0.1
Trey Benson,131705,HB,ARZ,1,9,1,1,0,9,20,1,1,10,0,29,3.2
Jaydon Blue,157303,HB,DAL,1,9,2,9,0,13,0,0,0,9,1,25,2.8
Tyrion Davis-Price,99169,HB,GB,2,9,1,12,0,7,7,1,1,10,0,32,3.6
Brashard Smith,143951,HB,KC,3,9,2,16,0,10,22,4,6,13,0,33,3.7
Gary Brightwell,57133,HB,CIN,3,9,1,7,0,7,9,1,1,10,0,31,3.4
Jermar Jefferson,83740,HB,TEN,3,9,2,31,0,29,11,1,1,10,1,59,6.6
Malik Davis,57196,HB,DAL,3,9,5,9,0,16,3,1,3,10,0,70,7.8
Ty Chandler,62942,HB,MIN,2,8,0,18,0,5,20,3,4,11,0,17,2.1
Isaac Guerendo,83806,HB,SF,1,8,1,28,0,5,1,1,1,9,0,13,1.6
Tre Stewart,160817,HB,MIN,3,8,2,18,0,14,9,3,4,11,0,32,4.0
Xazavian Valladay,57490,HB,MIN,1,8,1,18,1,14,2,1,1,9,0,39,4.9
Cam Akers,57206,HB,NO,3,8,2,20,0,4,15,4,4,12,0,16,2.0
British Brooks,77714,FB,HST,3,8,5,13,0,12,3,1,1,9,1,24,3.0
Hendon Hooker,60593,QB,DET,4,8,3,11,2,25,0,0,0,0,0,62,7.8
Tank Bigsby,123974,HB,JAX,2,8,1,15,0,7,19,1,2,9,0,30,3.8
Bucky Irving,144970,HB,TB,1,8,0,30,0,5,15,1,2,9,0,12,1.5
AJ Dillon,57165,HB,PHI,2,8,2,24,0,10,13,4,4,12,0,34,4.3
Sincere McCormick,97119,HB,LV,3,8,1,23,0,8,9,1,1,9,0,23,2.9
Nate Noel,122249,HB,IND,1,7,2,14,0,38,0,0,1,7,0,63,9.0
Riley Leonard,143862,QB,IND,3,7,3,14,0,21,0,0,0,2,0,58,8.3
Toa Taua,83722,HB,CLV,2,7,3,8,0,12,16,2,2,9,0,37,5.3
Kevin Harris,99141,HB,JAX,1,7,1,15,0,10,17,3,3,10,0,25,3.6
Miles Sanders,40555,HB,DAL,1,7,1,9,0,7,0,0,0,7,0,15,2.1
DeeJay Dallas,55632,HB,ARZ,3,7,0,1,0,5,11,2,2,9,0,13,1.9
Spencer Rattler,97408,QB,NO,3,7,2,20,1,11,0,0,0,1,0,41,5.9
Max Brosmer,105568,QB,MIN,3,7,0,18,2,3,0,0,0,5,0,4,0.6
Sean Clifford,51708,QB,GB,3,7,2,12,0,11,0,0,0,5,1,15,2.1
Graham Mertz,97994,QB,HST,3,7,2,13,0,11,0,0,0,3,0,29,4.1
Lan Larison,142157,HB,NE,1,7,3,19,0,16,9,2,2,9,1,35,5.0
Trayveon Williams,45775,HB,CLV,3,7,1,8,0,13,33,5,8,12,0,30,4.3
Khalil Herbert,41668,HB,IND,1,7,2,14,0,17,0,0,1,7,1,29,4.1
Ray Davis,101072,HB,BUF,2,7,0,4,0,5,7,1,3,8,0,12,1.7
Dameon Pierce,83659,HB,HST,1,7,0,13,0,6,0,0,0,7,0,17,2.4
Will Shipley,144138,HB,PHI,1,7,1,24,0,38,4,1,1,8,0,48,6.9
Sam Howell,97599,QB,MIN,2,7,3,18,1,6,0,0,0,5,1,16,2.3
D'Andre Swift,57212,HB,CHI,1,7,3,6,0,12,6,1,1,8,0,28,4.0
Quali Conley,141259,HB,CIN,2,7,2,7,0,15,0,0,0,7,1,28,4.0
Micah Bernard,100583,HB,NE,1,7,2,19,0,9,0,0,0,7,0,16,2.3
Rhamondre Stevenson,98689,HB,NE,1,7,2,19,0,13,0,0,0,7,0,36,5.1
Tyler Goodson,101659,HB,IND,2,6,2,14,0,7,0,0,0,6,1,21,3.5
MarShawn Lloyd,124247,HB,GB,1,6,0,12,0,4,33,1,4,7,0,15,2.5
Jaxson Dart,146409,QB,NYG,3,6,2,21,1,23,0,0,0,2,1,52,8.7
Will Grier,38265,QB,DAL,3,6,1,9,2,8,0,0,0,2,1,23,3.8
Rachaad White,131633,HB,TB,1,6,1,30,0,12,0,0,0,6,0,28,4.7
Sam Hartman,77618,QB,WAS,3,6,2,32,1,15,0,0,0,2,0,40,6.7
J.J. Taylor,25512,HB,HST,2,6,0,13,0,8,9,4,4,10,0,20,3.3
Shane Buechele,12659,QB,BUF,3,6,1,4,1,12,0,0,0,3,0,20,3.3
Deon Jackson,57189,HB,DET,2,6,0,11,0,8,18,1,2,7,0,23,3.8
Dare Ogunbowale,12329,HB,HST,3,6,2,13,0,18,0,0,0,6,0,47,7.8
Aaron Shampklin,148900,HB,MIA,2,6,1,17,0,26,18,2,2,8,0,46,7.7
Nay'Quan Wright,98803,HB,IND,1,6,2,14,0,15,0,0,0,6,0,27,4.5
Jason Bean,83529,QB,IND,2,6,1,14,1,11,0,0,0,4,0,28,4.7
Terrell Jennings,102408,HB,NE,1,6,1,19,0,7,0,0,0,6,1,19,3.2
Isaiah Davis,138299,HB,NYJ,1,6,1,22,0,5,11,1,1,7,0,14,2.3
Jaleel McLaughlin,138346,HB,DEN,2,6,2,10,0,35,5,1,1,7,0,53,8.8
Gardner Minshew,41401,QB,KC,3,6,1,16,1,5,0,0,0,2,1,13,2.2
Velus Jones Jr.,40573,HB,NO,3,6,3,20,0,11,14,5,5,11,0,30,5.0
Kyle Monangai,129891,HB,CHI,1,6,3,6,0,13,0,0,0,6,0,30,5.0
TreVeyon Henderson,145059,HB,NE,2,5,3,19,0,18,12,3,4,8,1,38,7.6
Kareem Hunt,11841,HB,KC,2,5,1,16,0,10,5,1,2,6,0,27,5.4
Kyle Allen,26152,QB,DET,4,5,1,11,1,8,0,0,0,0,0,16,3.2
Easton Stick,29466,QB,ATL,3,5,3,2,0,12,0,0,0,2,0,32,6.4
Drew Lock,39517,QB,SEA,2,5,2,29,1,30,0,0,0,2,0,38,7.6
Kyle Trask,39987,QB,TB,3,5,2,30,0,6,0,0,0,2,0,16,3.2
Rico Dowdle,40693,HB,CAR,2,5,0,5,0,3,35,2,2,7,0,9,1.8
Royce Freeman,45747,HB,CHI,1,5,0,6,0,9,10,2,2,7,0,22,4.4
Nick Chubb,45783,HB,HST,1,5,2,13,0,9,4,1,1,6,0,25,5.0
Travis Etienne Jr.,57185,HB,JAX,2,5,2,15,0,15,18,2,2,7,0,30,6.0
Chuba Hubbard,57373,HB,CAR,2,5,0,5,0,6,0,0,1,5,0,14,2.8
Stetson Bennett,60387,QB,LA,2,5,1,26,0,8,0,0,0,2,0,15,3.0
Dresser Winn,63583,QB,LA,2,5,1,26,1,5,0,0,0,4,0,4,0.8
Emory Jones,82111,QB,ATL,2,5,0,2,1,9,0,0,0,3,0,19,3.8
Zach Charbonnet,97630,HB,SEA,1,5,2,29,0,15,0,0,0,5,1,45,9.0
DJ Uiagalelei,122162,QB,LAC,3,5,1,27,0,13,0,0,0,4,0,7,1.4
Devin Neal,144558,HB,NO,1,5,1,20,0,6,10,2,2,7,0,20,4.0
Sione Vaki,158505,HB,DET,1,5,1,11,0,14,-2,2,2,7,0,30,6.0
Devin Singletary,40485,HB,NYG,2,4,2,21,0,4,1,1,1,5,1,8,2.0
Desmond Ridder,55086,QB,CIN,3,4,1,7,0,9,0,0,0,3,1,8,2.0
Omarion Hampton,162750,HB,LAC,2,4,0,27,0,8,0,0,0,4,0,21,5.3
Jordan Mason,62946,HB,MIN,1,4,0,18,0,9,0,0,1,4,0,20,5.0
Ameer Abdullah,9487,HB,SF,1,4,0,28,1,10,0,0,0,4,0,20,5.0
Austin Reed,111760,QB,CHI,2,4,0,6,1,3,0,0,0,3,0,-1,-0.3
Tanner Mordecai,77656,QB,SF,2,4,1,28,1,15,0,0,0,4,0,27,6.8
Skylar Thompson,60417,QB,PIT,3,4,1,25,1,7,0,0,0,2,0,11,2.8
Tony Pollard,27126,HB,TEN,1,4,1,31,0,5,0,0,0,4,1,9,2.3
Shedeur Sanders,131396,QB,CLV,2,4,2,8,1,10,0,0,0,2,0,19,4.8
Mac Jones,60323,QB,SF,2,4,1,28,0,3,0,0,0,2,0,6,1.5
Tyson Bagent,169628,QB,CHI,3,4,2,6,0,9,0,0,0,0,0,28,7.0
Kenneth Gainwell,77737,HB,PIT,3,4,0,25,0,5,2,1,1,5,0,9,2.3
Brennan Presley,122982,WR,LA,3,4,2,26,0,18,164,11,13,15,0,38,9.5
John Wolford,46454,QB,JAX,3,4,2,15,0,13,0,0,0,2,0,25,6.3
Isiah Pacheco,83747,HB,KC,3,4,2,16,0,13,22,1,1,5,1,29,7.3
Kyle McCord,145053,QB,PHI,3,4,1,24,0,5,0,0,0,3,0,4,1.0
Josh Johnson,4474,QB,WAS,3,4,0,32,1,6,0,0,0,3,0,-5,-1.3
Dylan Sampson,163772,HB,CLV,2,4,0,8,0,5,14,1,2,5,0,9,2.3
Zach Wilson,82096,QB,MIA,3,3,0,17,0,8,0,0,0,0,0,19,6.3
Carter Bradley,77685,QB,SF,3,3,1,28,1,2,0,0,0,3,0,-1,-0.3
Brett Rypien,46487,QB,MIN,3,3,1,18,0,4,0,0,0,1,0,8,2.7
Adrian Martinez,83522,QB,NYJ,3,3,2,22,1,13,0,0,0,0,0,26,8.7
Alexander Mattison,45817,HB,MIA,1,3,1,17,0,7,21,1,2,4,1,8,2.7
Tyjae Spears,97195,HB,TEN,1,3,0,31,0,3,13,1,1,4,0,-1,-0.3
Ty Johnson,45769,HB,BUF,1,3,2,4,0,14,0,0,0,3,0,26,8.7
Justin Fields,82118,QB,NYJ,2,3,1,22,0,13,0,0,0,0,1,19,6.3
Ben Wooldridge,82115,QB,NE,3,3,0,19,1,11,0,0,0,0,0,13,4.3
Jarrett Stidham,13725,QB,DEN,2,3,1,10,1,18,0,0,0,0,0,36,12.0
Cam Skattebo,147787,HB,NYG,1,3,0,21,0,4,0,0,0,3,0,12,4.0
Tommy DeVito,60545,QB,NYG,3,3,0,21,0,1,0,0,0,2,0,2,0.7
Brady Cook,124199,QB,NYJ,3,3,0,22,0,8,0,0,0,1,0,8,2.7
James Conner,11860,HB,ARZ,1,3,1,1,0,7,0,0,0,3,0,11,3.7
Brandon Allen,10835,QB,TEN,3,3,0,31,0,8,0,0,0,2,0,7,2.3
Taylor Heinicke,9896,QB,LAC,3,3,2,27,1,14,0,0,0,1,0,19,6.3
De'Von Achane,124305,HB,MIA,1,3,1,17,0,11,0,0,0,3,0,22,7.3
Jack Plummer,83543,QB,CAR,3,3,1,5,0,18,0,0,0,0,0,27,9.0
Jameis Winston,9434,QB,NYG,3,3,2,21,0,12,0,0,0,2,1,12,4.0
Cam Miller,125299,QB,LV,3,3,2,23,0,4,0,0,0,2,0,4,1.3
Malik Willis,60341,QB,GB,3,3,2,12,1,13,0,0,0,1,0,24,8.0
Tyler Shough,83537,QB,NO,3,3,2,20,1,11,0,0,0,2,1,23,7.7
Jaret Patterson,77745,HB,LAC,1,3,0,27,0,2,18,2,2,5,0,2,0.7
Kedon Slovis,100580,QB,HST,3,3,1,13,0,9,0,0,0,2,0,7,2.3
Jacoby Brissett,10725,QB,ARZ,2,2,2,1,0,10,0,0,0,1,0,12,6.0
Trevor Lawrence,77632,QB,JAX,2,2,0,15,1,3,0,0,0,1,0,3,1.5
Ronnie Rivers,57208,HB,LA,1,2,0,26,0,5,0,0,0,2,0,9,4.5
LeQuint Allen,158290,HB,JAX,2,2,2,15,0,14,44,8,9,10,0,18,9.0
Seth Henigan,144267,QB,JAX,3,2,0,15,0,2,0,0,0,0,0,4,2.0
Kyler Murray,38334,QB,ARZ,1,2,0,1,0,6,0,0,0,0,0,9,4.5
Mason Rudolph,46569,QB,PIT,3,2,0,25,0,7,0,0,0,0,0,10,5.0
Chris Oladokun,40364,QB,KC,3,2,2,16,2,26,0,0,0,0,0,36,18.0
Darrynton Evans,40692,HB,BUF,1,2,0,4,0,3,14,2,2,4,0,4,2.0
Caleb Williams,144622,QB,CHI,2,2,1,6,1,18,0,0,0,1,0,18,9.0
Jaylen Warren,98692,HB,PIT,1,2,0,25,1,3,12,2,2,4,0,3,1.5
Dillon Gabriel,86272,QB,CLV,2,2,0,8,1,1,0,0,0,1,0,1,0.5
Marcus Yarns,142272,HB,NO,3,2,0,20,1,3,28,4,4,6,0,4,2.0
Connor Bazelak,99135,QB,TB,3,2,0,30,0,-2,0,0,0,2,0,-5,-2.5
Jalen White,122464,HB,GB,1,2,1,12,0,9,0,0,0,2,0,16,8.0
Jerome Ford,83601,HB,CLV,1,2,1,8,0,11,5,2,2,4,0,14,7.0
Jake Haener,60596,QB,NO,2,2,1,20,0,10,0,0,0,0,0,17,8.5
Gage Larvadain,150169,WR,CLV,3,2,2,8,0,16,94,9,14,11,1,20,10.0
Dorian Thompson-Robinson,83574,QB,PHI,2,2,0,24,1,0,0,0,0,2,0,0,0.0
Jake Browning,46401,QB,CIN,2,2,1,7,0,1,0,0,0,2,0,0,0.0
Travis Homer,45859,HB,CHI,1,2,1,6,0,3,15,2,2,4,0,6,3.0
Kaden Davis,156151,WR,CLV,3,2,0,8,0,-2,67,6,7,8,0,-13,-6.5
Austin Trammell,52195,WR,JAX,3,2,1,15,0,10,48,7,9,9,0,17,8.5
Aidan O'Connell,60516,QB,LV,3,2,1,23,1,1,0,0,0,2,0,1,0.5
Bryce Perkins,35299,QB,CAR,1,2,1,5,3,15,0,0,0,0,0,28,14.0
Drake Maye,143969,QB,NE,2,2,2,19,1,11,0,0,0,0,1,16,8.0
Bailey Zappe,60396,QB,KC,3,2,0,16,0,3,0,0,0,1,0,2,1.0
Patrick Mahomes,11765,QB,KC,2,1,1,16,0,18,0,0,0,0,0,18,18.0
Joshua Cephus,98095,WR,JAX,2,1,0,15,0,1,39,5,6,6,0,1,1.0
Jayden Daniels,97993,QB,WAS,1,1,1,32,0,14,0,0,0,0,1,14,14.0
Jalen Moreno-Cropper,97273,WR,DAL,3,1,0,9,0,4,17,3,6,4,0,4,4.0
Malik Washington,97108,WR,MIA,2,1,0,17,1,6,59,7,7,8,0,6,6.0
Courtney Jackson,99703,WR,DEN,3,1,1,10,1,30,61,5,6,6,0,30,30.0
Chris Blair,84096,WR,ATL,3,1,0,2,0,-6,197,12,18,13,0,-6,-6.0
Xavier Smith,102585,WR,LA,2,1,0,26,0,5,104,7,7,8,0,5,5.0
Coleman Owen,104969,WR,IND,3,1,1,14,0,11,124,13,14,14,0,11,11.0
Chandler Brayboy,105721,WR,JAX,3,1,0,15,0,7,0,0,4,1,0,7,7.0
Scott Matlock,82482,FB,LAC,3,1,1,27,0,2,0,0,0,1,0,2,2.0
John Jiles,180159,WR,NE,3,1,0,19,0,7,98,9,11,10,0,7,7.0
Dylan Drummond,78187,WR,ATL,3,1,1,2,0,12,96,14,17,15,0,12,12.0
Drake Stoops,78087,WR,LA,3,1,0,26,0,-4,74,8,12,9,0,-4,-4.0
Dyami Brown,77986,WR,JAX,1,1,1,15,0,7,0,0,0,1,0,7,7.0
Jordan Watkins,122730,WR,SF,1,1,0,28,0,3,56,3,6,4,0,3,3.0
Marvin Mims Jr.,122937,WR,DEN,2,1,0,10,0,0,3,1,1,2,0,0,0.0
Brock Purdy,77672,QB,SF,1,1,0,28,0,1,0,0,0,0,0,1,1.0
Ja'Lynn Polk,123153,WR,NE,1,1,0,19,0,1,0,0,0,1,0,1,1.0
Montrell Washington,64310,WR,NYG,3,1,0,21,0,3,105,7,10,8,0,3,3.0
LaJohntay Wester,123616,WR,BLT,3,1,0,3,0,5,69,4,9,5,0,5,5.0
KJ Hamler,61590,WR,BUF,3,1,1,4,0,15,79,5,6,6,0,15,15.0
Jase McClellan,123926,HB,TB,1,1,0,30,0,1,0,0,0,1,0,1,1.0
Bryce Young,123943,QB,CAR,2,1,0,5,0,2,0,0,0,0,0,2,2.0
Ihmir Smith-Marsette,61324,WR,NYG,2,1,0,21,0,6,7,2,2,3,0,6,6.0
Arian Smith,124039,WR,NYJ,3,1,1,22,0,10,57,4,10,5,0,10,10.0
Anthony Richardson,124393,QB,IND,2,1,1,14,0,9,0,0,0,0,0,9,9.0
Quinn Ewers,127253,QB,MIA,3,1,0,17,2,-1,0,0,0,1,0,-1,-1.0
Ricky White,129639,WR,SEA,3,1,0,29,0,2,40,3,4,4,0,2,2.0
Jonathan Taylor,57488,HB,IND,1,1,1,14,0,9,0,0,0,1,0,9,9.0
Tanner McKee,131770,QB,PHI,1,1,1,24,0,1,0,0,0,1,1,1,1.0
Cam Ward,133244,QB,TEN,3,1,0,31,0,1,0,0,0,0,0,1,1.0
Davis Mills,52269,QB,HST,2,1,0,13,1,4,0,0,0,1,0,4,4.0
Deebo Samuel,48274,WR,WAS,1,1,1,32,0,19,0,0,0,1,0,19,19.0
Logan Woodside,46517,QB,PIT,3,1,0,25,0,-2,0,0,0,1,0,-2,-2.0
Josh Jacobs,45953,HB,GB,2,1,0,12,0,5,0,0,0,1,0,5,5.0
Jimmy Horn Jr.,144483,WR,CAR,3,1,0,5,0,6,29,6,7,7,0,6,6.0
Taylor Elgersma,197920,QB,GB,3,1,0,12,0,4,0,0,0,0,0,4,4.0
J.J. McCarthy,144918,QB,MIN,1,1,1,18,0,8,0,0,0,0,0,8,8.0
Mecole Hardman Jr.,42683,WR,GB,3,1,1,12,0,14,30,3,8,4,0,14,14.0
Dorian Singer,146243,WR,JAX,3,1,0,15,0,-2,59,7,8,8,0,-2,-2.0
Daniel Jones,39395,QB,IND,2,1,0,14,1,-3,0,0,0,1,0,-3,-3.0
Adam Prentice,35639,FB,DEN,1,1,1,10,0,2,0,0,0,1,0,2,2.0
