player,player_id,position,team_name,player_game_count,caught_percent,first_downs,franchise_id,fumbles,longest,receptions,targets,touchdowns,yards,yards_per_reception
Chris Brooks,83644,HB,GB,1,100.0,0,12,0,11,1,1,0,11,11.0
Will Shipley,144138,HB,PHI,1,100.0,0,24,0,6,1,1,0,6,6.0
Jordan James,163295,HB,SF,1,100.0,1,28,0,7,1,1,0,7,7.0
James Mitchell,77885,TE,CAR,1,0.0,0,5,0,0,0,1,0,0,
Frank Crum,75860,T,DEN,2,100.0,1,10,0,7,1,1,1,7,7.0
Ronnie Rivers,57208,HB,LA,1,0.0,0,26,0,0,0,1,0,0,
Brian Robinson,57120,HB,SF,2,100.0,0,28,0,3,1,1,0,3,3.0
Josh Whyle,54037,TE,GB,1,100.0,0,12,0,7,1,1,0,7,7.0
Robbie Ouzts,146594,FB,SEA,1,0.0,0,29,0,0,0,1,0,0,
Theo Benedet,169632,T,CHI,2,0.0,0,6,0,0,0,1,0,0,
Darian Kinnard,51789,T,GB,1,100.0,0,12,1,6,1,1,0,6,6.0
Malik Turner,48078,WR,SF,1,0.0,0,28,0,0,0,1,0,0,
Nick Chubb,45783,HB,HST,2,0.0,0,13,0,0,0,1,0,0,
LeQuint Allen,158290,HB,JAX,1,100.0,0,15,0,9,1,1,0,9,9.0
Frank Gore Jr.,121457,HB,BUF,1,100.0,0,4,0,6,1,1,0,6,6.0
Ricky Pearsall,100660,WR,SF,1,0.0,0,28,0,0,0,1,0,0,
Adam Prentice,35639,FB,DEN,2,0.0,0,10,0,0,0,1,0,0,
Jaylen Warren,98692,HB,PIT,1,100.0,0,25,0,4,1,1,0,4,4.0
