player,player_id,position,team_name,player_game_count,assists,forced_fumbles,franchise_id,hits,interceptions,pass_break_ups,sacks,tackles
Tommy Dawkins Jr.,42832,ED,APP STATE,2,0,0,108,1,0,0,0,1
Justus Rogers,42865,LB,WASH STATE,1,2,0,341,1,0,0,0,5
Grant Morgan,42888,LB,ARKANSAS,1,0,0,111,1,0,0,0,5
Jahad Woods,42896,LB,WASH STATE,1,4,0,341,1,0,0,0,7
Deon Edwards,42912,LB,ARKANSAS,1,0,0,111,0,0,0,0,0
Travon Fuller,42926,CB,TULSA,1,1,0,320,0,0,0,0,2
Lawrence Stevens,42940,CB,RUTGERS,1,1,0,278,0,0,0,0,2
Jordan Happle,42942,S,OREGON,2,5,0,264,0,0,0,0,14
Coney Durr,42953,CB,MINNESOTA,1,0,0,225,0,0,1,0,2
Noah Burks,42956,ED,WISCONSIN,1,0,0,349,1,0,0,1,3
Davonte Robinson,42999,CB,KENTUCKY,1,0,0,202,0,0,0,0,0
JoVanni Stewart,43001,LB,HOUSTON,2,1,0,182,0,0,0,0,0
Gage Kreski,43047,S,C MICHIGAN,1,0,0,134,0,0,1,0,1
Kevin Meitzenheimer,43102,LB,UTAH ST,2,2,0,329,0,0,0,0,5
Sean Mahone,43146,S,W VIRGINIA,1,2,0,343,0,0,0,0,5
Justin Clark,43185,CB,TOLEDO,1,0,0,316,0,0,0,0,3
Kaiden Smith,43224,S,APP STATE,2,4,0,108,0,0,0,0,14
Chase Pine,43225,LB,PITTSBURGH,1,2,0,268,0,0,0,0,1
Eric Monroe,43239,S,TEXAS TECH,1,0,0,315,0,1,0,0,3
Treyvon Reeves,43286,LB,TULSA,1,0,0,320,0,0,0,0,2
Garrett Crall,43309,ED,WYOMING,1,0,0,351,2,0,0,2,2
DaMarcus Fields,43347,CB,TEXAS TECH,1,0,0,315,0,0,0,0,5
Mandela Lawrence-Burke,43352,LB,KENT STATE,2,4,0,201,0,0,0,0,10
Jaydon Grant,43354,CB,OREGON ST,1,2,1,265,0,0,0,1,5
Christian Holmes,43393,CB,OKLA STATE,2,2,0,262,0,0,1,0,6
Phil Campbell III,43402,LB,PITTSBURGH,2,4,0,268,0,0,0,0,8
Hauati Pututau,43425,DI,UTAH,2,1,0,328,0,0,0,1,0
Michael Pitts,43431,ED,W KENTUCKY,2,1,0,346,1,1,0,0,2
Trenton Thompson,43455,CB,S DIEGO ST,2,1,0,284,0,0,3,1,7
Freddie McGee III,43471,CB,E MICHIGAN,1,0,0,160,0,0,0,0,0
Jonathan Jones,43492,LB,TOLEDO,1,4,0,316,0,0,0,0,3
Julius Turner,43504,DI,RUTGERS,1,2,0,278,1,0,0,0,3
Jordan Young,43537,LB,DOMINION,1,1,0,263,0,0,1,1,9
Ryan Boehm,43585,DI,FRESNO ST,1,0,0,169,0,0,0,0,2
Lance Deveaux Jr.,43643,LB,N ILLINOIS,2,3,0,254,0,0,0,1,7
Jaylin Thomas,43665,LB,BALL ST,1,4,0,117,0,0,0,0,3
Marcus Brown,43739,DI,CINCINNATI,2,3,0,138,1,0,0,1,3
Alonzo Addae,43824,S,W VIRGINIA,1,0,0,343,0,0,0,0,3
Patrice Rene,43868,CB,RUTGERS,1,0,0,278,0,0,0,0,0
Jairon McVea,43938,S,BAYLOR,2,3,0,118,1,1,1,0,11
David Hood,43980,DI,TOLEDO,1,0,0,316,0,0,0,0,1
Joel Dublanko,43990,LB,CINCINNATI,2,2,0,138,0,1,0,2,8
Jaylin Bannerman,44002,ED,UTAH ST,2,0,0,329,0,0,0,0,4
DeShawn Stevens,44018,LB,W VIRGINIA,1,0,0,343,0,0,0,0,0
Drew Beesley,44091,ED,MICH STATE,1,1,0,223,0,0,0,1,0
Kevin Atkins,44094,DI,FRESNO ST,1,0,0,169,0,0,0,0,1
Michael Smith Jr.,44098,DI,E MICHIGAN,1,1,0,160,0,0,0,0,2
Ben Kimpler,44103,ED,MIAMI OH,1,0,0,221,1,0,0,0,1
Brandon Drayton,44122,S,MARSHALL,1,3,0,214,0,0,0,0,9
Kahi Neves,44156,ED,S DIEGO ST,1,0,0,284,0,0,0,0,0
Chauncey Manac,44162,ED,LA LAFAYET,2,1,1,207,1,0,1,1,6
Derek Dorsey,44209,DI,LOUISVILLE,1,0,0,210,0,0,0,0,1
Jacquies Turner,44315,DI,LOUISVILLE,1,1,0,210,0,0,0,0,0
Charles Wiley,44329,ED,UTSA,2,3,0,331,0,0,0,1,2
Nyles Pinckney,44360,DI,MINNESOTA,1,0,0,225,0,0,0,0,1
Caleb Spurlin,44410,DI,APP STATE,2,2,0,108,0,0,0,0,6
Tyarise Stevenson,44422,DI,TULSA,1,2,0,320,0,0,0,0,2
Antonio Parks,44452,S,UTSA,2,3,0,331,0,1,0,0,7
Sulaiman Kamara,44493,DI,WAKE,2,0,0,339,0,0,0,0,0
Curtis Brooks,44559,DI,CINCINNATI,2,1,0,138,2,0,0,2,8
Kameron Toomer,44569,ED,NEVADA,1,1,0,239,1,0,0,1,2
Marcus Moore,44602,DI,UTAH ST,2,2,0,329,1,0,0,1,2
Luke Masterson,45046,LB,WAKE,2,2,0,339,0,0,0,0,11
Traveon Redd,45187,S,WAKE,2,4,0,339,0,0,1,0,10
Tyrone Hill Jr.,45197,S,WASH STATE,1,0,0,341,0,0,0,0,5
Omari Alexander,45288,CB,W KENTUCKY,2,1,0,346,0,0,0,0,2
DeQuarius Henry,45340,ED,UTSA,1,0,0,331,0,0,0,0,0
Eyioma Uwazurike,45414,ED,IOWA STATE,1,4,0,193,1,0,0,1,2
Tyree Turner,48747,DI,UAB,1,1,0,321,0,0,0,0,2
Miles Fox,48915,DI,WAKE,2,2,0,339,1,0,0,1,2
Deontay Anderson,49179,LB,HOUSTON,2,1,0,182,1,0,0,0,12
Julian Rochester,49668,DI,GEORGIA,3,1,0,173,0,0,0,0,1
Kyle Mayberry,50403,CB,UTAH ST,1,0,0,329,0,0,0,0,0
DeAndre Pierce,51111,S,ARIZONA ST,1,2,0,110,0,0,0,0,5
Alexander Skelton,52121,DI,OREGON ST,1,0,0,265,0,0,0,0,0
Bentlee Sanders,52291,CB,NEVADA,1,0,0,239,0,0,0,0,1
Joe Royer,52545,TE,OHIO STATE,1,0,0,260,0,0,0,0,0
Malik Vann,52555,ED,CINCINNATI,2,0,0,138,0,0,0,1,1
Tyler Bentley,52790,DI,PITTSBURGH,2,1,0,268,0,0,0,1,1
Cole Pearce,52970,LB,BALL ST,1,0,0,117,0,0,0,0,0
DeShawn Pace,53549,LB,CINCINNATI,2,6,0,138,1,0,0,0,10
Ja'von Hicks,53569,S,CINCINNATI,2,1,0,138,0,0,0,0,7
Eric Phillips,53572,DI,CINCINNATI,1,0,0,138,0,0,0,0,0
Ivan Pace Jr.,53587,LB,MIAMI OH,1,2,0,221,1,0,0,0,6
Carrington Valentine,53750,CB,KENTUCKY,1,0,0,202,0,0,0,0,2
C.J. Brewer,54409,DI,COAST CAR,1,0,0,141,0,0,0,0,5
Alex Spillum,54414,S,COAST CAR,1,3,0,141,0,0,0,0,9
Silas Kelly,54456,LB,COAST CAR,1,6,1,141,0,0,0,0,8
Myles Olufemi,54467,ED,COAST CAR,1,1,0,141,1,0,0,0,4
Troy Brown,55050,LB,C MICHIGAN,1,3,0,134,0,0,0,0,8
Jabari Taylor,55075,ED,CINCINNATI,2,1,0,138,0,0,0,0,4
Coby Bryant,55088,CB,CINCINNATI,2,1,0,138,0,0,0,0,6
Wilson Huber,55090,LB,CINCINNATI,2,1,0,138,1,0,0,2,0
Darrian Beavers,55107,LB,CINCINNATI,2,6,0,138,0,0,0,1,11
Hardrick Willis,55183,ED,GA STATE,1,1,0,175,2,0,0,0,0
Jaylon Jones,55197,CB,GA STATE,1,0,0,175,0,0,0,0,2
Jordan Strachan,55198,ED,S CAROLINA,1,0,0,289,0,0,0,2,2
Justus Harris,55215,S,MINNESOTA,1,1,0,225,0,0,0,0,2
Boye Mafe,55220,ED,MINNESOTA,1,0,0,225,0,0,0,1,3
Esezi Otomewo,55221,ED,MINNESOTA,1,0,0,225,1,0,0,2,2
Mark Robinson,55265,LB,OLE MISS,1,1,0,226,0,0,0,0,3
Tycen Anderson,55351,S,TOLEDO,1,1,0,316,0,0,0,0,1
Zachary Ford,55353,S,TOLEDO,1,2,0,316,0,0,0,0,0
Nate Givhan,55355,ED,TOLEDO,1,3,0,316,1,0,0,2,2
AJ Crider,55360,LB,TOLEDO,1,0,0,316,0,0,0,0,0
Anthony Montalvo,55417,DI,UCF,1,2,0,323,0,0,0,0,0
Ja'Sir Taylor,55426,CB,WAKE,2,1,0,339,0,0,1,0,10
Troy Simon,55427,S,TOLEDO,1,0,0,316,0,0,0,0,2
Ty Hardimon,55428,CB,WAKE,1,0,0,339,0,0,0,0,0
Mike Allen,55430,DI,W KENTUCKY,2,2,0,346,0,0,0,0,4
Tyler Williams,55432,DI,WAKE,2,0,0,339,1,0,0,0,0
DJ Taylor,55438,LB,WAKE,1,1,0,339,0,0,0,0,3
Azizi Hearn,55569,CB,WYOMING,1,1,0,351,0,0,2,0,4
Timarcus Davis,55574,CB,ARIZONA ST,1,1,0,110,0,1,0,0,5
Keith Sherald Jr.,55613,S,KENT STATE,2,1,0,201,0,0,0,0,5
Cedrick Dort Jr.,55614,CB,KENTUCKY,1,0,0,202,0,0,0,0,2
Russ Yeast,55629,S,KANSAS ST,1,1,0,199,0,1,0,0,2
Tre Shaw,55648,CB,W KENTUCKY,2,0,0,346,0,0,0,0,0
Justin Broiles,55678,S,OKLAHOMA,1,2,0,261,0,1,0,0,4
Marcus Jones,55717,CB,HOUSTON,1,1,0,182,0,0,1,0,1
Grayson Cash,55727,S,UAB,1,0,0,321,0,0,0,0,4
Dy'jonn Turner,55732,S,UAB,1,0,0,321,0,0,0,0,2
Andre Grayson,55735,CB,UTAH ST,2,0,0,329,0,0,0,0,4
Zahodri Jackson,55736,CB,UTAH ST,1,1,0,329,0,0,0,0,2
George Hicks III,55744,S,WASH STATE,1,1,0,341,0,0,1,0,5
Madison Cone,55747,CB,APP STATE,2,0,0,108,0,0,2,0,7
C.J. Coldon Jr.,55750,CB,WYOMING,1,1,0,351,0,0,1,0,2
Daniel Wright,55772,S,ALABAMA,3,0,0,103,0,0,1,0,3
Shaun Jolly,55783,CB,APP STATE,1,0,0,108,0,0,0,0,3
Steven Jones Jr.,55785,CB,APP STATE,2,0,0,108,0,0,0,0,7
Ryan Huff,55786,S,APP STATE,2,0,0,108,0,0,0,0,4
Evan Fields,55793,S,ARIZONA ST,1,1,0,110,0,0,0,0,2
Montaric Brown,55797,CB,ARKANSAS,1,1,0,111,0,0,0,0,0
Devin Guice,55822,CB,AUBURN,1,1,0,115,0,0,0,0,2
Malcolm Askew,55823,CB,AUBURN,1,0,0,115,0,0,0,0,0
Jeff Hubbard,55867,CB,E MICHIGAN,1,0,0,160,0,1,0,0,1
Blake Bogan,55868,S,E MICHIGAN,1,1,0,160,0,0,1,0,1
Patrick Moorer,55877,CB,FLORIDA,1,0,0,163,0,0,0,0,0
Arron Mosby,55908,ED,FRESNO ST,1,0,1,169,0,0,0,1,0
William Poole,55911,CB,GEORGIA,3,2,0,173,0,0,3,0,9
Latavious Brini,55915,S,GEORGIA,1,0,0,173,0,0,0,0,0
Ameer Speed,55918,CB,GEORGIA,1,0,0,173,0,0,0,0,0
Bryan Cook,55940,S,CINCINNATI,2,3,0,138,0,1,1,0,13
Bennett Williams,55954,CB,OREGON,1,0,0,264,0,0,0,0,0
Datrone Young,55969,CB,IOWA STATE,1,0,0,193,0,0,0,0,1
Ross Elder,55981,S,KANSAS ST,1,2,0,199,0,1,0,0,6
Walter Neil,55982,CB,UTEP,1,1,0,330,0,0,0,0,3
Jahron McPherson,55986,S,KANSAS ST,1,0,0,199,0,0,0,0,1
Gervarrius Owens,55987,S,HOUSTON,2,4,0,182,0,0,0,0,12
Elvis Hines,55992,CB,KENT STATE,2,2,0,201,0,0,0,0,5
Tyrell Ajian,55995,S,KENTUCKY,1,3,0,202,0,0,1,0,5
Yusuf Corker,55996,S,KENTUCKY,1,3,0,202,0,0,0,0,6
Bralen Trahan,56012,S,LA LAFAYET,2,0,0,207,0,1,0,0,6
Ja'len Johnson,56016,CB,LA LAFAYET,2,1,0,207,0,0,0,0,0
Kenny Bennett,56032,CB,MARYLAND,1,0,0,215,0,0,0,0,0
Mike Brown,56054,S,MIAMI OH,1,0,0,221,0,0,0,0,4
Hunter Reynolds,56060,S,UTAH ST,2,4,0,329,0,1,2,0,9
Brad Hawkins,56063,S,MICHIGAN,2,3,0,222,0,0,0,0,10
Reed Blankenship,56065,S,MIDDLE TN,1,3,0,224,1,0,0,0,3
Raheme Fuller,56068,CB,MIDDLE TN,1,0,0,224,0,0,0,0,1
Cody Smith,56070,LB,MIDDLE TN,1,0,0,224,0,0,0,0,0
Berdale Robins,56102,CB,NEVADA,1,2,0,239,0,1,1,0,2
Nephi Sewell,56107,LB,UTAH,2,5,0,328,0,0,0,0,8
Dillon Thomas,56127,S,N ILLINOIS,1,0,0,254,0,1,0,0,2
Tre Sterling,56141,S,OKLA STATE,2,1,0,262,0,0,0,1,3
Damarri Mathis,56143,CB,PITTSBURGH,1,0,0,268,0,0,1,0,2
DaRon Bland,56158,CB,FRESNO ST,1,1,0,169,0,0,0,0,0
Tavyn Jackson,56164,CB,COAST CAR,1,0,0,141,0,0,1,0,2
Bydarrius Knighten,56169,S,AUBURN,1,1,0,115,0,0,0,0,3
John Davis,56230,CB,N TEXAS,1,1,0,251,0,0,0,0,4
Adrian Frye,56233,CB,TEXAS TECH,1,0,0,315,0,0,1,0,0
Elijah Gates,56243,S,FRESNO ST,1,1,0,169,0,1,0,0,6
Tae Daley,56273,S,VA TECH,1,1,0,337,0,0,0,0,6
Brandon McKinney,56291,S,UTAH,2,0,0,328,0,0,0,0,4
Armani Marsh,56292,CB,WASH STATE,1,1,0,341,0,0,0,0,6
Roger Cray,56303,CB,DOMINION,1,0,0,263,0,0,2,0,4
Antwon Kincade,56306,S,W KENTUCKY,2,7,0,346,0,0,0,0,14
Kameron Hill,56316,ED,N TEXAS,1,0,0,251,0,0,0,0,1
Jose Ramirez,56323,ED,E MICHIGAN,1,0,0,160,0,0,0,1,3
Christian Albright,56327,ED,BALL ST,1,2,0,117,0,0,0,0,6
Cole Maxwell,56332,ED,BAYLOR,2,0,0,118,0,0,0,1,5
Drew Jordan,56346,ED,MICH STATE,1,0,0,223,0,0,0,0,1
Taijh Alston,56348,ED,W VIRGINIA,1,0,1,343,0,0,0,0,4
Kwami Jones,56354,ED,FRESNO ST,1,0,0,169,0,0,0,0,1
Bronson Massie,56381,ED,KANSAS ST,1,0,0,199,0,0,0,0,2
Zayin West,56384,DI,KENT STATE,2,5,0,201,0,0,0,0,6
Andre Jones Jr.,56395,ED,LA LAFAYET,2,4,1,207,1,0,0,1,3
Justin Thomas,56400,DI,UAB,1,0,0,321,0,0,0,0,0
Jacub Panasiuk,56407,ED,MICH STATE,1,0,0,223,2,0,0,2,3
Brock Martin,56439,ED,OKLA STATE,2,2,0,262,2,0,0,3,2
Marcus Haynes,56441,ED,DOMINION,1,0,0,263,0,0,0,0,1
Jaylon Haynes,56472,DI,UTSA,2,2,0,331,0,0,0,0,3
TyJuan Garbutt,56473,ED,VA TECH,1,1,0,337,1,0,0,0,2
Christian Mejia,56478,DI,WASH STATE,1,1,0,341,0,0,0,0,1
Matt Henningsen,56484,DI,WISCONSIN,1,0,0,349,1,0,0,0,1
Victor Jones,56486,ED,WYOMING,1,2,0,351,1,0,0,0,3
Antoine Cook,56490,DI,KENT STATE,2,2,0,201,0,0,0,0,1
LaBryan Ray,56501,ED,ALABAMA,3,1,0,103,0,0,0,0,2
Phidarian Mathis,56504,DI,ALABAMA,3,5,0,103,0,0,0,1,4
Demetrius Taylor,56513,ED,APP STATE,2,0,0,108,0,0,0,1,2
Tyler Johnson,56520,ED,ARIZONA ST,1,1,0,110,0,0,0,0,1
Shannon Forman,56522,DI,ARIZONA ST,1,0,0,110,0,0,0,0,1
Tyrone Truesdell,56552,DI,FLORIDA,1,0,0,163,0,0,0,0,2
Alexander Duke,56623,ED,HOUSTON,1,0,0,182,0,0,0,0,0
Tucker Robertson,56652,ED,IOWA STATE,1,0,0,193,0,0,0,0,0
Abule Abadi-Fitzgerald,56670,DI,KENTUCKY,1,0,0,202,1,0,0,0,1
Rodney Croom,56687,DI,MARSHALL,1,0,0,214,0,0,0,0,0
Lawtez Rogers,56692,ED,MARYLAND,1,1,0,215,1,0,0,0,3
B'Ahmad Miller,56693,DI,ARIZONA ST,1,0,0,110,0,0,0,0,0
DJ Johnson,56704,ED,OREGON,1,0,0,264,0,0,0,0,2
Luiji Vilain,56715,ED,WAKE,2,1,1,339,0,0,0,2,0
Phil Paea,56717,DI,UTAH ST,2,0,0,329,0,0,0,0,3
Donovan Jeter,56718,DI,MICHIGAN,2,1,0,222,2,0,0,0,2
Matthew Young,56753,ED,TEXAS TECH,1,1,0,315,0,0,0,0,0
Dion Novil,56766,DI,N TEXAS,1,0,0,251,0,0,0,1,3
Myron Tagovailoa-Amosa,56786,ED,NOTRE DAME,1,2,0,258,0,0,0,0,4
Kurt Hinish,56787,DI,NOTRE DAME,1,1,0,258,0,0,0,0,3
Jerron Cage,56796,DI,OHIO STATE,1,0,0,260,0,0,0,0,0
Popo Aumavae,56803,DI,OREGON,1,1,0,264,0,0,0,0,2
Deslin Alexandre,56807,ED,PITTSBURGH,1,1,0,268,1,0,0,0,4
Mike Tverdov,56811,ED,RUTGERS,1,3,0,278,0,0,0,0,2
Brad Johnson,56831,LB,S CAROLINA,1,1,0,289,1,0,0,0,4
Aaron Sterling,56832,ED,S CAROLINA,1,3,0,289,0,0,0,0,0
M.J. Webb,56833,DI,S CAROLINA,1,0,0,289,0,0,0,0,0
Ifeanyi Maijeh,56866,DI,RUTGERS,1,1,0,278,1,0,0,0,1
Josh Ortega,56919,ED,UTEP,1,1,0,330,0,0,0,0,1
Jordan Ward,56927,DI,BALL ST,1,0,0,117,0,0,0,1,0
Lamonte Mcdougle,56934,DI,UTSA,1,0,0,331,0,0,0,0,0
DeAngelo Malone,56941,ED,W KENTUCKY,2,2,0,346,3,0,0,0,10
Ali Fayad,56946,ED,W MICHIGAN,1,2,0,347,1,0,0,0,2
Ralph Holley,56950,DI,W MICHIGAN,1,0,0,347,0,0,0,0,4
Jordan Jackson,56957,DI,AIR FORCE,1,0,0,101,0,0,0,1,3
Kendal Kendrick,56959,ED,BALL ST,1,0,0,117,0,0,0,0,0
Chidi Ogbonnaya,56961,DI,BAYLOR,2,0,0,118,2,0,0,0,2
Eli Huggins,56987,DI,KANSAS ST,1,2,0,199,0,0,0,0,1
Zi'Yon Hill-Green,56991,DI,LA LAFAYET,2,1,0,207,2,0,0,2,3
Jordan Ferguson,56995,ED,MIDDLE TN,1,1,0,224,1,0,0,1,2
Ja'Kerrius Wyatt,56997,DI,MIDDLE TN,1,0,0,224,0,0,0,0,0
Sherman Timbs,56999,ED,MISS STATE,1,0,0,227,0,0,0,0,1
Dom Peterson,57002,DI,NEVADA,1,1,0,239,0,0,0,0,1
Brendon Evers,57020,DI,OKLA STATE,2,1,0,262,0,0,0,1,4
C.J. Holmes,57361,S,KENT STATE,1,0,0,201,0,0,0,0,4
C.J. Jones,57426,CB,W KENTUCKY,1,0,0,346,0,0,1,0,2
Kyle Harrell,57437,ED,UAB,1,0,0,321,0,0,0,0,2
Jack Gibbens,57662,LB,MINNESOTA,1,3,0,225,1,0,0,0,7
D'Marco Jackson,57691,LB,APP STATE,2,9,0,108,1,0,0,1,7
Colin Schooler,57700,LB,TEXAS TECH,1,2,0,315,0,0,0,0,7
Kyle Soelle,57702,LB,ARIZONA ST,1,1,0,110,0,0,0,0,5
Hayden Henry,57707,LB,ARKANSAS,1,0,0,111,1,0,0,0,3
Kyrei Fisher-Morris,57709,LB,OREGON ST,1,3,0,265,1,0,0,0,7
Kieren Douglas,57719,LB,PURDUE,1,7,0,273,0,0,0,0,6
Big Kat Bryant,57725,ED,UCF,1,2,0,323,1,0,0,0,1
Chandler Wooten,57726,LB,AUBURN,1,3,0,115,0,1,0,0,9
T.D. Moultry,57728,ED,AUBURN,1,0,0,115,0,0,0,0,0
Jalen Pitre,57737,CB,BAYLOR,2,1,0,118,1,0,2,1,11
Bryson Jackson,57738,LB,BAYLOR,2,1,0,118,0,0,0,2,2
Terrel Bernard,57739,LB,BAYLOR,2,7,0,118,0,0,0,3,16
Ashton Logan,57740,ED,BAYLOR,2,1,0,118,0,0,0,0,0
Terry Myrick,57801,LB,E MICHIGAN,1,1,0,160,0,0,0,0,6
Lacedrick Brunson,57811,LB,FLORIDA,1,1,0,163,0,0,0,0,1
Jaden Hunter,57837,LB,W KENTUCKY,2,6,0,346,0,0,0,0,8
Robert Beal Jr.,57840,ED,GEORGIA,3,1,0,173,1,0,0,2,4
Amaud Willis-Dalton,57851,LB,HOUSTON,1,0,0,182,0,0,0,0,0
David Anenih,57853,ED,HOUSTON,2,1,0,182,1,0,0,1,2
Derek Parish,57854,ED,HOUSTON,2,0,0,182,1,0,0,0,4
Derek Greiner,57878,LB,IOWA STATE,1,0,0,193,0,0,0,0,0
Jake Hummel,57879,LB,IOWA STATE,1,0,0,193,0,1,0,0,3
O'Rien Vance,57881,LB,IOWA STATE,1,1,0,193,0,0,0,0,8
Jordan Wright,57907,ED,KENTUCKY,1,3,0,202,0,0,0,0,7
Tabarius Peterson,57939,DI,LOUISVILLE,1,1,0,210,0,0,0,0,2
Malik Clark,57940,DI,LOUISVILLE,1,1,0,210,0,0,0,0,1
Tyler Taylor,57943,LB,UAB,1,1,0,321,0,0,0,0,1
Drew Singleton,57970,LB,RUTGERS,1,0,0,278,1,0,0,1,2
Josh Ross,57971,LB,MICHIGAN,2,2,0,222,1,0,0,0,13
Noah Harvey,57974,LB,MICH STATE,1,3,0,223,0,0,1,0,4
DQ Thomas,57979,LB,MIDDLE TN,1,1,0,224,0,0,0,0,5
Momo Sanogo,57986,LB,OLE MISS,1,0,0,226,0,0,0,0,0
Trevor Price,58030,LB,NEVADA,1,3,0,239,0,0,0,0,9
Jeremiah Gemmel,58043,LB,N CAROLINA,1,1,0,245,0,0,0,0,1
Malik Robinson,58044,LB,HOUSTON,2,0,0,182,0,0,0,0,1
Michael Kennedy,58072,ED,N ILLINOIS,2,0,0,254,1,0,0,0,3
Drew White,58090,LB,NOTRE DAME,1,2,0,258,0,0,0,0,7
Cam Bright,58115,LB,PITTSBURGH,2,1,0,268,1,0,0,0,5
Caden McDonald,58128,ED,S DIEGO ST,2,0,0,284,1,0,0,0,5
Andrew Aleki,58129,LB,S DIEGO ST,2,1,0,284,0,0,0,0,6
Seyddrick Lakalaka,58130,LB,S DIEGO ST,2,2,0,284,0,0,0,0,4
Sean McGonigal,58135,ED,S CAROLINA,1,0,0,289,0,0,0,0,0
Damani Staley,58136,LB,S CAROLINA,1,0,0,289,0,0,0,2,2
Riko Jeffers,58197,LB,TEXAS TECH,1,1,0,315,0,0,0,0,5
Devin Lloyd,58238,LB,UTAH,2,0,0,328,1,1,0,0,11
Willie Taylor III,58278,ED,WASH STATE,1,1,0,341,1,0,0,0,0
Juwuan Jones,58290,ED,W KENTUCKY,2,2,0,346,1,0,0,0,7
Corvin Moment,58294,LB,W MICHIGAN,1,1,0,347,0,0,0,1,1
Jess Speight,59853,DI,MICHIGAN,2,1,0,222,0,0,0,0,1
Amir Johnson,59912,DI,NEVADA,1,0,0,239,0,0,0,0,0
Steven Williams,60511,LB,DOMINION,1,0,0,263,1,0,0,0,0
Shawn Robinson,60551,S,MISSOURI,1,5,0,229,0,0,0,0,4
Troy Young,60625,S,UAB,1,0,0,321,0,0,0,0,2
Bryce Cosby,60628,S,BALL ST,1,4,0,117,1,0,0,0,5
Brett Anderson II,60629,S,BALL ST,1,3,0,117,0,0,0,0,6
A.J. Musolino,60667,LB,KENT STATE,2,4,0,201,0,0,0,0,10
