player,player_id,position,team_name,player_game_count,caught_percent,first_downs,franchise_id,fumbles,longest,receptions,targets,touchdowns,yards,yards_per_reception
Quentin Johnston,123085,WR,LAC,1,0.0,0,27,0,0,0,5,0,0,
T.J. Hockenson,40912,TE,MIN,1,100.0,3,18,0,26,5,5,1,64,12.8
John Bates,42275,TE,WAS,3,60.0,2,32,0,20,3,5,0,31,10.3
Tucker Kraft,104034,TE,GB,1,100.0,1,12,0,12,5,5,0,26,5.2
Joe Mixon,11803,HB,HST,2,60.0,1,13,1,13,3,5,0,25,8.3
Brian Robinson,57120,HB,WAS,3,80.0,1,32,0,13,4,5,0,22,5.5
Robert Woods,7822,WR,HST,2,50.0,2,13,0,13,2,4,0,22,11.0
Kyren Williams,97118,HB,LA,2,100.0,1,26,0,6,4,4,1,15,3.8
Jalen McMillan,131905,WR,TB,1,50.0,2,30,0,26,2,4,0,41,20.5
Pat Freiermuth,84085,TE,PIT,1,75.0,0,25,0,9,3,4,0,15,5.0
Jaylen Warren,98692,HB,PIT,1,100.0,1,25,0,7,4,4,0,19,4.8
Jahan Dotson,84375,WR,PHI,4,75.0,3,24,0,27,3,4,1,53,17.7
Isiah Pacheco,83747,HB,KC,3,75.0,2,16,0,10,3,4,0,17,5.7
Jayden Reed,78171,WR,GB,1,100.0,3,12,0,20,4,4,0,46,11.5
Anthony Miller,48160,WR,BLT,2,100.0,1,3,0,16,4,4,0,28,7.0
DJ Chark Jr.,47702,WR,LAC,1,25.0,0,27,0,10,1,4,0,10,10.0
Ty Johnson,45769,HB,BUF,3,100.0,3,4,0,24,4,4,1,34,8.5
Marvin Mims Jr.,122937,WR,DEN,1,50.0,1,10,0,15,2,4,0,12,6.0
Colby Parkinson,52266,TE,LA,2,100.0,1,26,0,7,4,4,1,22,5.5
Jameson Williams,101701,WR,DET,1,25.0,1,11,0,19,1,4,0,19,19.0
Will Dissly,30762,TE,LAC,1,50.0,0,27,0,9,2,4,0,16,8.0
Noah Gray,60878,TE,KC,3,100.0,0,16,0,6,4,4,0,15,3.8
Cade Stover,101486,TE,HST,1,100.0,1,13,0,11,4,4,0,28,7.0
Tim Patrick,12087,WR,DET,1,25.0,1,11,0,22,1,4,0,22,22.0
Emanuel Wilson,154173,HB,GB,1,33.3,1,12,0,23,1,3,0,23,23.0
Kalif Raymond,11028,WR,DET,1,100.0,2,11,0,15,3,3,0,37,12.3
Kareem Hunt,11841,HB,KC,3,100.0,0,16,0,6,3,3,0,13,4.3
Johnny Mundt,12206,TE,MIN,1,66.7,2,18,0,22,2,3,0,28,14.0
Josh Jacobs,45953,HB,GB,1,100.0,3,12,0,15,3,3,0,40,13.3
Trent Sherfield,48021,WR,MIN,1,66.7,0,18,0,7,2,3,0,8,4.0
Najee Harris,57121,HB,PIT,1,100.0,1,25,0,21,3,3,0,41,13.7
Tylan Wallace,61577,WR,BLT,2,66.7,2,3,1,27,2,3,0,48,24.0
Bo Melton,61610,WR,GB,1,33.3,1,12,0,16,1,3,0,16,16.0
Kenneth Gainwell,77737,HB,PHI,4,100.0,1,24,0,10,3,3,0,26,8.7
Malik Heath,124173,WR,GB,1,0.0,0,12,0,0,0,3,0,0,
Troy Franklin,146567,WR,DEN,1,66.7,2,10,0,43,2,3,1,54,27.0
Van Jefferson,47447,WR,PIT,1,100.0,1,25,0,30,2,2,1,37,18.5
Cade Otton,61071,TE,TB,1,100.0,2,30,0,20,2,2,0,32,16.0
Devaughn Vele,100637,WR,DEN,1,0.0,0,10,0,0,0,2,0,0,
Javonte Williams,77803,HB,DEN,1,100.0,0,10,0,7,2,2,0,14,7.0
Chris Brooks,83644,HB,GB,1,100.0,0,12,0,5,2,2,0,9,4.5
Hunter Long,60859,TE,LA,2,50.0,1,26,0,13,1,2,0,13,13.0
Samaje Perine,11869,HB,KC,3,50.0,1,16,0,17,1,2,0,17,17.0
Darnell Washington,124044,TE,PIT,1,50.0,0,25,0,9,1,2,0,9,9.0
Nelson Agholor,9453,WR,BLT,2,50.0,1,3,0,25,1,2,0,25,25.0
Rachaad White,131633,HB,TB,1,100.0,0,30,0,13,2,2,0,14,7.0
Mike Williams,11762,WR,PIT,1,50.0,1,25,0,37,1,2,0,37,37.0
Jared Wayne,99691,WR,HST,1,0.0,0,13,0,0,0,2,0,0,
Davis Allen,99697,TE,LA,2,50.0,1,26,0,13,1,2,1,13,13.0
Derrick Henry,10679,HB,BLT,2,0.0,0,3,0,0,0,2,0,0,
Bucky Irving,144970,HB,TB,1,100.0,1,30,0,4,2,2,1,6,3.0
Romeo Doubs,84329,WR,GB,1,100.0,1,12,0,7,2,2,0,13,6.5
Calvin Austin III,61418,WR,PIT,1,50.0,1,25,0,25,1,2,0,25,25.0
Hassan Haskins,83701,HB,LAC,1,0.0,0,27,0,0,0,1,0,0,
Lucas Krull,83962,TE,DEN,1,100.0,0,10,0,2,1,1,0,2,2.0
Derius Davis,78196,WR,LAC,1,100.0,0,27,1,4,1,1,0,4,4.0
Tutu Atwell,77965,WR,LA,1,100.0,1,26,0,18,1,1,0,18,18.0
Jordan Whittington,97623,WR,LA,2,100.0,1,26,0,12,1,1,0,12,12.0
Johnny Wilson,76366,WR,PHI,4,0.0,0,24,0,0,0,1,0,0,
Grant Calcaterra,60997,TE,PHI,4,100.0,0,24,0,4,1,1,0,4,4.0
Luke McCaffrey,101634,WR,WAS,3,0.0,0,32,0,0,0,1,0,0,
Tucker Fisk,52286,TE,LAC,1,100.0,1,27,0,15,1,1,0,15,15.0
Steven Sims,48341,WR,BLT,2,100.0,0,3,0,4,1,1,0,4,4.0
Adam Trautman,109795,TE,DEN,1,100.0,0,10,0,2,1,1,0,2,2.0
Josh Oliver,47083,TE,MIN,1,100.0,0,18,0,5,1,1,0,5,5.0
Ben Sinnott,122616,TE,WAS,3,100.0,1,32,0,23,1,1,0,23,23.0
Irv Smith Jr.,42060,TE,HST,2,100.0,0,13,0,2,1,1,0,2,2.0
Diontae Johnson,33441,WR,HST,1,100.0,0,13,0,12,1,1,0,12,12.0
Dare Ogunbowale,12329,HB,HST,2,100.0,0,13,0,0,1,1,0,0,0.0
Jaleel McLaughlin,138346,HB,DEN,1,100.0,0,10,0,0,1,1,0,0,0.0
C.J. Ham,11347,FB,MIN,1,100.0,0,18,0,8,1,1,0,8,8.0
