player,player_id,position,team_name,player_game_count,caught_percent,first_downs,franchise_id,fumbles,longest,receptions,targets,touchdowns,yards,yards_per_reception
Najee Harris,57121,HB,PIT,1,66.7,1,25,0,10,2,3,0,15,7.5
Ronnie Rivers,57208,HB,LA,1,100.0,2,26,0,17,3,3,0,35,11.7
Bo Melton,61610,WR,GB,2,66.7,1,12,0,19,2,3,1,26,13.0
Christian Watson,66581,WR,GB,2,66.7,1,12,0,11,2,3,0,20,10.0
Elijah Moore,84302,WR,CLV,1,66.7,0,8,0,7,2,3,0,12,6.0
John Metchie III,97400,WR,HST,2,100.0,2,13,0,27,3,3,0,44,14.7
Davis Allen,99697,TE,LA,1,100.0,1,26,0,22,2,2,0,28,14.0
Deonte Harty,91470,WR,BUF,2,100.0,1,4,0,34,2,2,0,37,18.5
Kenneth Gainwell,77737,HB,PHI,1,100.0,0,24,0,9,2,2,0,10,5.0
Mark Andrews,47436,TE,BLT,1,100.0,0,3,0,9,2,2,0,15,7.5
Calvin Austin III,61418,WR,PIT,1,50.0,1,25,0,7,1,2,1,7,7.0
Raheem Mostert,9783,HB,MIA,1,50.0,0,17,0,-3,1,2,0,-3,-3.0
Chris Conley,9509,WR,SF,3,100.0,2,28,0,18,2,2,0,35,17.5
Jerick McKinnon,8731,HB,KC,1,100.0,1,16,0,8,2,2,0,15,7.5
Jaylen Warren,98692,HB,PIT,1,100.0,1,25,0,16,2,2,0,16,8.0
Allen Robinson II,8696,WR,PIT,1,100.0,1,25,0,13,2,2,0,12,6.0
Deven Thompkins,84480,WR,TB,2,50.0,0,30,0,4,1,2,0,4,4.0
Jeff Wilson Jr.,29413,HB,MIA,1,50.0,0,17,0,6,1,2,0,6,6.0
Andy Isabella,47448,WR,BUF,2,0.0,0,4,0,0,0,1,0,0,
Lamar Jackson,46416,QB,BLT,2,100.0,1,3,1,13,1,1,0,13,13.0
Olamide Zaccheaus,44920,WR,PHI,1,100.0,0,24,0,5,1,1,0,5,5.0
Ben Skowronek,27948,WR,LA,1,100.0,0,26,0,5,1,1,0,5,5.0
Dare Ogunbowale,12329,HB,HST,2,100.0,0,13,0,13,1,1,0,13,13.0
Noah Brown,11993,WR,HST,1,0.0,0,13,0,0,0,1,0,0,
Tyler Higbee,10744,TE,LA,1,0.0,0,26,0,0,0,1,0,0,
Darnell Washington,124044,TE,PIT,1,0.0,0,25,0,0,0,1,0,0,
Tutu Atwell,77965,WR,LA,1,100.0,1,26,0,38,1,1,1,38,38.0
Luke Schoonmaker,84005,TE,DAL,1,100.0,0,9,0,7,1,1,0,7,7.0
Ben Sims,77918,TE,GB,2,100.0,0,12,0,4,1,1,0,4,4.0
Payne Durham,84037,TE,TB,2,100.0,1,30,0,18,1,1,0,18,18.0
Brevin Jordan,77887,TE,HST,2,100.0,1,13,0,76,1,1,1,76,76.0
Jalen Tolbert,61637,WR,DAL,1,0.0,0,9,0,0,0,1,0,0,
Brock Wright,60994,TE,DET,2,100.0,1,11,0,29,1,1,0,29,29.0
Marquise Goodwin,7859,WR,CLV,1,0.0,0,8,0,0,0,1,0,0,
Charlie Kolar,60917,TE,BLT,1,100.0,0,3,0,4,1,1,0,4,4.0
Connor Heyward,57301,TE,PIT,1,100.0,0,25,0,5,1,1,0,5,5.0
Anthony Firkser,51837,TE,DET,3,100.0,0,11,0,8,1,1,0,8,8.0
Kyren Williams,97118,HB,LA,1,100.0,0,26,0,9,1,1,0,9,9.0
Jason Cabinda,50714,FB,DET,3,100.0,0,11,0,0,1,1,0,0,0.0
Emanuel Wilson,154173,HB,GB,2,100.0,1,12,0,11,1,1,0,11,11.0
