player,player_id,position,team_name,player_game_count,assists,forced_fumbles,franchise_id,hits,interceptions,pass_break_ups,sacks,tackles
Aaron Donald,8648,DI,LA,16,13,0,26,14,0,0,10,31
C.J. Mosley,8652,LB,NYJ,17,50,2,22,2,1,5,1,105
Jason Verrett,8660,CB,SF,1,0,0,28,0,0,0,0,0
Jimmie Ward,8665,S,HST,10,14,1,13,0,1,2,0,38
Bradley Roby,8666,CB,PHI,9,2,1,24,1,0,0,0,20
DeMarcus Lawrence,8669,ED,DAL,17,13,1,9,5,0,0,4,36
Kyle Van Noy,8675,ED,BLT,14,5,2,3,2,0,1,9,16
Jerick McKinnon,8731,HB,KC,1,0,0,16,0,0,0,0,0
DaQuan Jones,8747,DI,BUF,7,6,0,4,3,0,0,3,7
Brent Urban,8769,DI,BLT,17,4,0,3,2,0,0,3,15
Shelby Harris,8869,DI,CLV,17,6,1,8,2,0,0,2,19
Denico Autry,8982,ED,TEN,17,14,1,31,5,0,0,12,20
Shaquil Barrett,9000,ED,TB,16,17,3,30,7,1,0,5,32
Kerry Hyder Jr.,9045,ED,HST,6,1,0,13,0,0,0,1,2
Adrian Phillips,9177,S,NE,13,3,0,19,0,0,0,0,10
C.J. Goodwin,9243,CB,DAL,2,1,0,9,0,0,0,0,1
Daniel Sorensen,9253,S,NO,2,0,0,20,0,0,0,0,0
Keith Smith,9302,FB,ATL,1,0,0,2,0,0,0,0,0
Mike Pennel,9316,DI,KC,3,1,0,16,0,0,0,0,3
Dante Fowler Jr.,9436,ED,DAL,17,1,1,9,2,0,0,5,7
Leonard Williams,9439,DI,SEA,18,18,0,29,11,0,0,6,38
Arik Armstead,9450,DI,SF,12,4,0,28,6,0,0,7,16
Marcus Peters,9451,CB,LV,12,8,0,23,0,1,4,0,35
Bud Dupree,9455,ED,ATL,16,14,2,2,2,0,0,8,17
Shaq Thompson,9458,LB,CAR,2,3,0,5,0,0,0,0,6
Mario Edwards Jr.,9468,DI,SEA,15,3,1,29,5,0,0,2,14
Preston Smith,9471,ED,GB,17,12,2,12,13,0,2,9,31
Eric Kendricks,9478,LB,LAC,15,27,1,27,3,0,5,4,82
Eric Rowe,9480,S,PIT,3,4,1,25,0,1,1,0,23
Denzel Perryman,9481,LB,HST,12,28,0,13,1,0,3,1,49
Ronald Darby,9483,CB,BLT,11,2,0,3,0,0,4,0,23
Jordan Phillips,9485,DI,BUF,14,3,0,4,2,0,0,3,9
Markus Golden,9491,ED,PIT,16,3,0,25,6,0,0,4,11
Randy Gregory,9493,ED,SF,16,5,0,28,6,0,0,4,11
Frank Clark,9496,ED,SEA,8,2,0,29,0,0,0,0,6
Jordan Hicks,9517,LB,MIN,13,37,1,18,1,1,2,1,75
Danielle Hunter,9521,ED,MIN,17,16,4,18,7,0,0,18,51
Carl Davis Jr.,9523,DI,DAL,3,2,0,9,0,0,0,0,1
Steven Nelson,9531,CB,HST,17,9,0,13,0,4,6,0,52
Angelo Blackson,9533,DI,JAX,11,4,0,15,0,0,0,0,8
Za'Darius Smith,9555,ED,CLV,16,8,1,8,14,0,0,6,13
Kwon Alexander,9557,LB,PIT,9,6,2,25,1,1,0,1,34
Grady Jarrett,9570,DI,ATL,8,8,0,2,6,0,0,2,11
Adrian Amos,9575,S,HST,13,7,0,13,0,0,2,0,24
Bobby McCain,9578,CB,NYG,2,0,0,21,0,0,1,0,0
Michael Burton,9601,FB,DEN,1,0,0,10,0,0,0,0,0
David Mayo,9602,LB,WAS,9,10,0,32,0,0,0,2,41
Quandre Diggs,9633,S,SEA,17,23,0,29,0,1,2,0,71
Rakeem Nunez-Roches,9650,DI,NYG,16,8,0,21,0,0,0,1,19
Neville Hewitt,9836,LB,HST,1,1,0,13,0,0,0,0,0
DeAndre Carter,9859,WR,LV,1,0,0,23,0,0,0,0,0
Troy Hill,9881,CB,CAR,16,8,1,5,0,1,5,0,37
DeShawn Williams,9891,DI,CAR,16,13,0,5,6,0,0,1,16
Dean Marlowe,9966,S,LAC,9,2,0,27,0,0,0,1,32
Alex Singleton,9994,LB,DEN,17,55,0,10,4,0,4,2,122
T.Y. McGill,10156,DI,SF,2,1,0,28,1,0,0,0,0
Efe Obada,10235,ED,WAS,5,1,0,32,0,0,0,0,1
Erik Harris,10346,S,SF,1,0,0,28,0,0,0,0,0
Joey Bosa,10637,ED,LAC,9,3,1,27,3,0,0,7,12
Jalen Ramsey,10639,CB,MIA,10,4,0,17,0,3,1,0,18
DeForest Buckner,10641,DI,IND,17,21,2,14,13,0,0,9,50
Leonard Floyd,10643,ED,BUF,17,4,1,4,7,0,0,12,13
Eli Apple,10644,CB,MIA,10,7,0,17,0,1,6,1,38
Sheldon Rankins,10646,DI,HST,15,5,1,13,4,0,0,6,26
Keanu Neal,10651,S,PIT,9,12,0,25,1,1,1,0,36
Shaq Lawson,10653,ED,BUF,16,4,0,4,5,0,0,1,9
Artie Burns,10659,CB,SEA,8,6,0,29,0,0,1,0,15
Kenny Clark,10661,DI,GB,17,9,2,12,7,0,0,9,23
Emmanuel Ogbah,10666,ED,MIA,14,9,1,17,2,1,0,6,4
Jaylon Smith,10668,LB,LV,1,0,0,23,0,0,0,0,2
Myles Jack,10670,LB,PIT,3,3,0,25,1,0,0,1,10
Chris Jones,10671,DI,KC,16,6,0,16,18,0,0,14,10
Xavien Howard,10672,CB,MIA,13,4,0,17,1,1,8,0,38
Austin Johnson,10677,DI,LAC,17,15,0,27,1,0,0,0,29
Jihad Ward,10678,ED,NYG,17,4,1,21,3,0,0,6,14
A'Shawn Robinson,10680,DI,NYG,17,11,0,21,0,0,0,0,49
Jarran Reed,10683,DI,SEA,16,14,1,29,6,0,0,7,33
Deion Jones,10686,LB,CAR,13,9,0,5,0,1,4,1,25
Vonn Bell,10695,S,CAR,13,18,0,5,1,1,1,0,51
James Bradberry,10696,CB,PHI,16,8,0,24,0,1,9,0,43
Adam Gotsis,10697,DI,JAX,17,7,0,15,7,0,0,1,18
Kevin Byard,10698,S,PHI,16,35,1,24,0,1,1,0,88
Maliek Collins,10701,DI,HST,16,11,0,13,12,0,0,7,22
Yannick Ngakoue,10703,ED,CHI,13,6,0,6,4,0,0,4,11
Jonathan Bullard,10706,DI,MIN,17,7,1,18,0,0,0,2,30
Daryl Worley,10711,S,BLT,7,2,0,3,0,0,1,0,7
Kendall Fuller,10718,CB,WAS,15,10,0,32,0,2,5,0,65
Javon Hargrave,10723,DI,SF,16,10,0,28,7,0,0,7,23
Justin Simmons,10732,S,DEN,15,8,2,10,0,3,5,1,59
Sheldon Day,10737,DI,MIN,6,2,0,18,0,0,0,0,5
Eric Murray,10740,S,HST,6,0,1,13,0,0,0,0,11
Miles Killebrew,10745,S,PIT,10,3,0,25,1,0,0,0,10
De'Vondre Campbell,10749,LB,GB,11,21,0,12,2,0,0,0,55
Hassan Ridgeway,10750,DI,HST,3,1,0,13,1,0,0,0,3
David Onyemata,10754,DI,ATL,14,10,1,2,11,0,1,5,33
Andrew Billings,10756,DI,CHI,17,11,0,6,2,0,0,0,16
Deon Bush,10758,S,KC,4,2,0,16,0,0,0,0,4
Demarcus Robinson,10760,WR,LA,1,0,0,26,0,0,0,0,0
Blake Martinez,10765,LB,PIT,1,2,0,25,0,0,0,0,2
Dean Lowry,10771,DI,MIN,9,9,0,18,0,0,0,0,4
Matthew Judon,10780,ED,NE,4,6,0,19,5,0,0,4,4
Quinton Jefferson,10781,DI,NYJ,14,6,0,22,5,0,0,8,20
DJ Reader,10800,DI,CIN,14,5,0,7,5,0,0,2,30
DeAndre Houston-Carson,10819,S,HST,12,7,0,13,0,2,3,0,30
Anthony Brown,10823,CB,SF,1,0,0,28,0,0,0,0,0
Kamu Grugier-Hill,10842,LB,CAR,16,17,0,5,0,1,0,1,32
Elandon Roberts,10848,LB,PIT,16,21,0,25,3,0,2,3,77
Kevon Seymour,10852,CB,BLT,2,0,0,3,0,0,0,0,2
Jalen Mills,10867,S,NE,17,16,1,19,1,0,1,0,30
Dwayne Washington,10870,HB,DEN,1,0,0,10,0,0,0,0,0
Jayron Kearse,10878,S,DAL,16,11,0,9,1,1,2,2,50
Tyler Matakevich,10880,LB,BUF,3,2,0,4,0,0,0,0,1
Mike Hilton,10898,CB,CIN,17,13,1,7,1,2,4,2,66
Matthias Farley,10953,S,CAR,2,1,0,5,0,0,0,0,4
Kyle Peko,11027,DI,TEN,13,8,0,31,2,0,0,0,15
Michael Pierce,11101,DI,BLT,17,11,1,3,3,0,0,1,30
Morgan Fox,11184,DI,LAC,17,2,0,27,6,0,0,5,7
Cory Littleton,11190,LB,HST,3,2,0,13,0,0,0,0,0
Jonathan Jones,11217,CB,NE,14,2,0,19,0,0,5,0,42
Andrew Adams,11240,S,BLT,2,0,0,3,0,0,0,0,0
Romeo Okwara,11250,ED,DET,16,4,1,11,3,0,1,2,4
Roy Robertson-Harris,11341,DI,JAX,17,16,0,15,6,0,0,4,17
Antonio Hamilton Sr.,11353,CB,ARZ,14,6,0,1,0,1,6,0,30
Myles Garrett,11756,ED,CLV,16,5,4,8,14,0,0,15,23
Solomon Thomas,11758,DI,NYJ,17,11,0,22,1,0,0,6,16
Jamal Adams,11761,S,SEA,9,7,0,29,2,0,0,0,40
Marshon Lattimore,11766,CB,NO,10,7,0,20,0,1,6,0,41
Haason Reddick,11768,ED,PHI,17,6,1,24,13,0,0,13,21
Derek Barnett,11769,ED,HST,14,7,0,13,9,0,0,3,13
Malik Hooker,11770,S,DAL,16,21,1,9,0,1,1,0,31
Marlon Humphrey,11771,CB,BLT,10,3,0,3,1,1,4,0,27
Jonathan Allen,11772,DI,WAS,16,12,0,32,13,0,0,6,39
Adoree' Jackson,11773,CB,NYG,14,4,1,21,0,1,6,0,55
Charles Harris,11777,ED,DET,13,3,0,11,2,0,0,2,8
Jabrill Peppers,11780,S,NE,15,18,1,19,1,2,5,1,54
Tre'Davious White,11782,CB,BUF,4,1,0,4,1,1,1,0,11
T.J. Watt,11785,ED,PIT,17,11,4,25,19,1,0,20,37
Budda Baker,11791,S,ARZ,12,25,0,1,0,0,0,0,60
Marcus Maye,11794,S,NO,7,8,0,20,0,2,0,1,27
Marcus Williams,11797,S,BLT,11,11,0,3,0,1,8,0,40
Sidney Jones IV,11798,CB,CIN,2,0,0,7,0,0,0,0,1
Justin Evans,11805,S,PHI,4,4,0,24,0,0,1,0,11
DeMarcus Walker,11806,ED,CHI,17,8,0,6,12,0,0,4,19
Teez Tabor,11808,S,SEA,1,0,0,29,0,0,0,0,0
Dalvin Tomlinson,11810,DI,CLV,16,12,0,8,9,0,0,4,10
Zach Cunningham,11812,LB,PHI,13,19,0,24,2,0,4,0,66
Tanoh Kpassagnon,11814,ED,NO,17,3,0,20,5,0,0,4,12
Chidobe Awuzie,11815,CB,CIN,15,10,0,7,0,0,3,0,46
Larry Ogunjobi,11820,DI,PIT,17,16,1,25,5,0,0,3,28
Ahkello Witherspoon,11821,CB,LA,17,8,0,26,0,3,10,0,46
Dawuane Smoot,11823,ED,JAX,12,3,1,15,3,0,0,1,6
Chris Wormley,11829,DI,CAR,5,3,0,5,0,0,0,0,2
Duke Riley,11830,LB,MIA,15,4,1,17,1,0,1,0,33
Alex Anzalone,11831,LB,DET,16,22,0,11,10,0,5,3,94
Fabian Moreau,11836,CB,DEN,15,6,0,10,0,1,5,0,40
Shaquill Griffin,11845,CB,CAR,10,2,0,5,0,1,4,0,35
Jourdan Lewis,11846,CB,DAL,16,8,3,9,0,1,4,0,44
John Johnson III,11847,S,LA,13,11,0,26,0,2,3,0,27
Montravius Adams,11848,DI,PIT,13,9,1,25,0,0,0,0,16
Cameron Sutton,11850,CB,DET,17,10,1,11,0,1,5,0,51
Rasul Douglas,11854,CB,BUF,16,7,0,4,0,5,9,1,50
Trey Hendrickson,11858,ED,CIN,17,3,3,7,10,0,0,20,17
Jaleel Johnson,11864,DI,TEN,12,9,1,31,0,0,0,1,14
Eddie Jackson,11867,S,CHI,12,5,0,6,0,1,3,0,33
Rayshawn Jenkins,11868,S,JAX,17,23,0,15,0,2,6,1,76
Carl Lawson,11871,ED,NYJ,6,1,0,22,0,0,0,0,4
Mack Hollins,11873,WR,ATL,1,0,0,2,0,0,0,0,0
Jalen Reeves-Maybin,11879,LB,DET,10,2,0,11,1,0,0,1,4
Samson Ebukam,11880,ED,IND,17,10,3,14,8,0,0,10,34
Deatrich Wise Jr.,11886,ED,NE,16,19,1,19,2,0,0,5,29
Carlos Watkins,11897,DI,ARZ,2,1,0,1,0,0,0,1,4
Grover Stewart,11899,DI,IND,11,10,0,14,6,0,0,1,28
Damontae Kazee,11904,S,PIT,14,13,0,25,0,2,1,0,47
Desmond King II,11906,CB,HST,8,16,0,13,1,0,2,1,30
Anthony Walker Jr.,11916,LB,CLV,12,13,1,8,2,0,5,0,30
Matt Milano,11918,LB,BUF,5,5,1,4,1,2,0,0,23
Davon Godchaux,11934,DI,NE,17,20,0,19,0,0,0,0,36
Tanzel Smart,11944,DI,NYJ,4,1,0,22,0,0,0,0,1
Xavier Woods,11946,S,CAR,14,10,0,5,0,2,5,0,50
D.J. Jones,11953,DI,DEN,16,7,3,10,2,0,0,2,35
Jeremiah Ledbetter,11960,DI,JAX,17,9,0,15,2,0,0,0,13
Rudy Ford,11963,S,GB,12,14,0,12,0,2,4,0,54
Isaac Rochell,11980,ED,LV,8,2,0,23,0,0,0,0,6
Patrick O'Connor,12005,DI,TB,8,1,0,30,0,0,0,0,2
Michael Davis,12040,CB,LAC,15,4,0,27,0,1,7,0,56
Josh Tupou,12093,DI,CIN,14,6,0,7,2,0,0,0,14
Taysom Hill,12112,TE,NO,1,0,0,20,0,0,0,0,0
Adam Butler,12214,DI,LV,17,10,1,23,5,0,0,6,14
Arthur Maulet,12224,CB,BLT,14,4,0,3,2,1,2,2,27
Calvin Munson,12236,LB,MIA,3,1,0,17,0,0,0,0,2
Caleb Johnson,12488,LB,JAX,1,0,0,15,0,0,0,0,0
Sione Takitaki,12666,LB,CLV,15,11,0,8,1,1,2,1,47
Sam Eguavoen,15301,LB,NYJ,5,0,0,22,0,0,0,0,1
Jonathan Ledbetter,18645,DI,ARZ,12,13,0,1,2,0,0,2,30
Sam Kamara,24176,ED,CLV,2,2,0,8,0,0,0,0,5
Dylan Cole,24304,LB,CHI,2,0,0,6,0,0,0,0,0
Nathan Shepherd,24614,DI,NO,17,13,0,20,4,0,0,4,31
Foyesade Oluokun,24904,LB,JAX,17,43,1,15,7,1,3,3,126
Levi Wallace,25445,CB,PIT,16,3,0,25,0,2,6,0,36
Anfernee Jennings,25449,ED,NE,15,12,0,19,2,0,0,2,52
Shyheim Carter,25451,S,TEN,2,0,0,31,0,0,0,0,1
Dane Cruikshank,25546,S,TEN,1,0,0,31,0,0,0,0,0
Sean Murphy-Bunting,25891,CB,TEN,14,7,1,31,0,2,5,0,50
Clelin Ferrell,25955,ED,SF,17,9,1,28,9,0,0,4,17
Dexter Lawrence,25991,DI,NYG,16,12,0,21,14,0,0,6,37
KhaDarel Hodge,26104,WR,ATL,1,0,0,2,0,0,0,0,0
Tae Davis,26296,LB,CAR,1,0,0,5,0,0,0,0,0
Maxx Crosby,26316,ED,LV,17,19,2,23,15,0,0,15,56
Craig James,26360,CB,NYJ,2,0,0,22,0,0,1,0,1
Jeremiah Moon,26453,ED,BLT,5,6,1,3,0,0,0,0,4
D.J. Reed,26940,CB,NYJ,15,11,1,22,0,1,6,0,63
Bryce Huff,27128,ED,NYJ,17,5,0,22,12,0,0,10,10
Siran Neal,27130,CB,BUF,7,0,0,4,0,0,0,0,5
Montez Sweat,27271,ED,CHI,17,12,3,6,10,0,0,16,29
Devin Bush,27375,LB,SEA,9,8,0,29,0,0,0,0,25
David Long Jr.,27377,CB,GB,7,3,0,12,0,0,1,0,16
Joshua Uche,27379,ED,NE,15,8,0,19,6,0,0,3,6
D'Angelo Ross,27732,CB,HST,2,0,0,13,0,0,0,0,0
Khalil Dorsey,27819,CB,DET,4,1,0,11,0,0,1,0,3
Armon Watts,27844,DI,PIT,15,8,0,25,3,0,0,1,8
Ben Skowronek,27948,WR,LA,2,0,0,26,0,0,0,0,0
Joe Gaziano,27949,ED,ATL,2,3,0,2,0,0,0,0,1
DaVon Hamilton,28072,DI,JAX,8,3,0,15,0,0,0,0,10
Dre'Mont Jones,28075,DI,SEA,17,18,0,29,7,0,0,5,22
Malik Harrison,28081,LB,BLT,14,4,0,3,1,0,0,0,13
Jerome Baker,28091,LB,MIA,13,12,0,17,2,2,0,2,61
Neville Gallimore,28094,DI,DAL,17,10,0,9,1,0,0,1,8
Tremon Smith,28196,CB,DEN,3,0,0,10,0,0,0,0,0
Troy Dye,28251,LB,MIN,8,5,0,18,1,0,0,1,8
Brenden Schooler,28253,S,NE,3,0,0,19,0,0,0,0,0
Kevin Givens,28308,DI,SF,17,4,0,28,2,0,0,2,19
Myles Adams,28430,DI,SEA,9,2,0,29,0,0,0,1,2
Bilal Nichols,28451,DI,LV,17,15,0,23,0,0,0,2,35
DeShon Elliott,28854,S,MIA,15,27,0,17,0,1,6,0,57
Richie James,28991,WR,KC,1,0,0,16,0,0,0,0,0
Jack Jones,29050,CB,LV,11,5,0,23,1,2,2,0,30
Joejuan Williams,29113,CB,MIN,3,0,0,18,0,0,1,0,2
David Long Jr.,29367,LB,MIA,17,32,1,17,4,0,0,1,78
Germaine Pratt,29407,LB,CIN,17,40,2,7,0,2,1,3,77
Chris Board,29456,LB,NE,2,0,0,19,0,0,0,0,0
Logan Wilson,29623,LB,CIN,17,40,2,7,2,4,4,2,89
Ty Summers,30242,LB,NO,2,0,0,20,0,0,0,0,0
Andrew Van Ginkel,30267,ED,MIA,17,14,0,17,13,1,4,8,48
Jabril Cox,30669,LB,WAS,1,0,0,32,0,0,0,0,0
T.J. Edwards,30737,LB,CHI,17,34,1,6,6,3,4,3,112
Dee Delaney,31078,S,TB,12,3,0,30,0,2,1,0,20
George Odum,31342,S,SF,5,1,0,28,0,0,0,0,2
Khalen Saunders,31534,DI,NO,17,21,0,20,2,0,0,0,38
Abdullah Anderson,32708,DI,WAS,7,1,0,32,0,0,0,1,7
Dane Jackson,32989,CB,BUF,12,3,1,4,0,0,4,0,34
Cam Gill,33560,ED,TB,9,5,1,30,0,0,0,1,1
Robert Rochell,33693,CB,GB,1,0,0,12,0,0,0,0,0
Eric Johnson,33698,DI,IND,14,3,0,14,1,0,0,2,8
Mike Hughes,34057,CB,ATL,14,2,0,2,0,0,0,0,17
Kendall Sheffield,34105,CB,TEN,2,0,0,31,0,0,0,0,3
Kris Boyd,34222,CB,HST,1,0,0,13,0,0,0,0,0
Darnell Savage,34247,S,GB,10,13,0,12,0,0,1,0,40
Zayne Anderson,34622,S,GB,1,0,0,12,0,0,0,0,0
Zack Baun,34632,ED,NO,17,10,0,20,2,1,0,2,16
Johnathan Abram,34646,S,NO,8,7,1,20,0,1,0,0,16
Akeem Davis-Gaither,34788,LB,CIN,11,4,0,7,0,0,0,0,12
Jamel Dean,34918,CB,TB,13,11,0,30,0,0,4,0,48
Tae Hayes,35173,CB,NYJ,1,0,0,22,0,0,0,0,2
Trevis Gipson,35241,ED,TEN,7,2,1,31,0,0,0,1,2
Blake Cashman,35413,LB,HST,13,33,0,13,3,1,3,2,68
Darrell Taylor,36001,ED,SEA,17,5,1,29,3,0,0,6,19
Austin Bryant,36248,ED,SF,2,0,0,28,0,0,0,0,1
Kyle Phillips,36340,ED,NO,5,2,0,20,0,0,0,0,1
T.J. Smith,36851,DI,MIN,3,2,0,18,0,0,0,0,1
Albert Huggins,36862,DI,ATL,13,11,0,2,2,0,0,0,12
Shy Tuttle,37279,DI,CAR,17,9,0,5,0,0,0,1,32
Troy Reeder,38268,LB,LA,9,3,0,26,0,0,0,0,15
Camryn Bynum,38408,S,MIN,17,25,3,18,0,2,6,1,104
Cameron Goode,38410,ED,MIA,9,2,0,17,2,0,0,0,1
Casey Toohill,38472,ED,WAS,16,8,0,32,2,0,0,5,11
Matthew Adams,38526,LB,CLV,10,5,0,8,0,0,0,0,4
Marquise Copeland,38540,DI,LA,1,0,0,26,0,0,0,0,1
Jordan Kunaszyk,38548,LB,CLV,3,4,0,8,0,0,0,0,3
Foley Fatukasi,38558,DI,JAX,16,7,0,15,2,0,0,0,23
Maurice Hurst,38563,DI,CLV,13,7,0,8,3,1,0,2,15
Eric Wilson,38587,LB,GB,9,6,0,12,1,0,0,0,13
Curtis Bolton,39043,LB,LV,3,0,0,23,0,0,0,0,1
Tershawn Wharton,40292,DI,KC,17,8,0,16,2,0,0,2,13
Chazz Surratt,40313,LB,NYJ,3,1,0,22,0,0,0,0,1
L'Jarius Sneed,40588,CB,KC,16,7,0,16,3,2,10,0,65
Kylen Granson,40630,TE,IND,1,0,0,14,0,0,0,0,0
Reggie Gilliam,40951,FB,BUF,1,0,0,4,0,0,0,0,0
Alohi Gilman,41662,S,LAC,14,15,3,27,0,2,7,0,56
Ty Shelby,41752,ED,LAC,1,0,0,27,0,0,0,0,1
Trevon Diggs,41817,CB,DAL,2,1,1,9,0,1,2,0,4
Ed Oliver,42200,DI,BUF,16,5,0,4,6,1,0,11,32
Divine Deablo,42208,LB,LV,15,31,0,23,1,0,2,1,74
Charlie Woerner,42257,TE,SF,1,0,0,28,0,0,0,0,0
Bryce Hall,42313,CB,NYJ,5,2,0,22,0,1,0,0,5
Janarius Robinson,42447,ED,LV,6,3,0,23,1,0,0,1,4
Amen Ogbongbemiga,42449,LB,LAC,3,0,0,27,0,0,0,0,1
Isaiah Simmons,42451,LB,NYG,17,16,0,21,0,1,2,1,30
K'Von Wallace,42467,S,TEN,13,15,0,31,1,1,5,0,70
Antoine Winfield Jr.,42475,S,TB,17,27,6,30,2,3,7,6,87
Tomon Fox,42486,ED,NYG,1,0,0,21,0,0,0,0,0
Devin Harper,42494,LB,CIN,3,1,0,7,0,0,0,0,1
Rashad Weaver,42495,ED,TEN,15,4,0,31,0,0,0,0,12
Shemar Jean-Charles,42496,CB,NO,2,0,0,20,0,0,0,0,1
Keir Thomas,42509,ED,LA,8,2,0,26,2,0,0,0,4
Daniel Thomas,42544,S,JAX,6,1,0,15,0,0,0,0,0
Krys Barnes,42548,LB,ARZ,10,13,0,1,1,1,3,0,39
Tayler Hawkins,42606,S,SF,1,0,0,28,0,1,0,0,3
Justin Strnad,42659,LB,DEN,3,0,0,10,0,0,0,0,0
Tyreek Maddox-Williams,42694,LB,ARZ,1,0,0,1,0,0,0,0,0
Chauncey Golston,42718,DI,DAL,17,9,1,9,1,0,0,2,12
Nick Bosa,42741,ED,SF,17,9,2,28,21,0,0,14,29
Osa Odighizuwa,42754,DI,DAL,17,11,0,9,9,0,0,3,31
J.C. Jackson,42781,CB,NE,10,2,0,19,0,1,4,0,26
Curtis Robinson,42871,LB,SF,1,0,0,28,0,0,0,0,1
Kristian Fulton,42894,CB,TEN,11,4,0,31,0,0,2,0,39
Rashan Gary,42905,ED,GB,17,18,2,12,11,0,0,10,17
Dicaprio Bootle,42913,CB,CAR,3,1,0,5,0,0,2,0,11
Khalid Kareem,42993,ED,CHI,1,0,0,6,0,0,1,0,1
Jonathon Cooper,43021,ED,DEN,17,18,1,10,6,1,0,9,44
Charvarius Ward,43034,CB,SF,17,7,1,28,0,5,16,0,61
Brandon Jones,43049,S,MIA,13,5,1,17,1,2,0,0,41
McTelvin Agim,43069,DI,IND,1,2,0,14,1,0,0,0,0
Devin White,43089,LB,TB,14,28,0,30,6,2,2,3,53
Jeremy Chinn,43179,S,CAR,12,9,0,5,0,0,2,1,17
Mack Wilson Sr.,43190,LB,NE,16,10,1,19,1,0,2,5,20
Richie Grant,43196,S,ATL,17,26,2,2,3,1,4,3,71
Joe Bachie,43250,LB,CIN,6,1,0,7,0,0,0,0,0
Damar Hamlin,43291,S,BUF,3,0,0,4,0,0,0,0,1
Qwuantrezz Knight,43322,S,ARZ,1,0,0,1,0,0,0,0,0
Myles Bryant,43336,CB,NE,17,7,2,19,0,1,5,1,66
Christian Holmes,43393,CB,WAS,1,0,0,32,0,0,1,0,2
Josh Metellus,43395,S,MIN,17,21,4,18,7,1,3,3,86
Trenton Thompson,43455,S,PIT,6,1,0,25,0,1,1,0,19
Carter Coughlin,43498,LB,NYG,1,0,0,21,0,0,0,0,0
Nick Niemann,43500,LB,LAC,9,11,0,27,2,0,0,0,23
Alex Highsmith,43507,ED,PIT,17,17,2,25,12,2,1,7,33
Grayland Arnold,43528,CB,HST,5,4,1,13,0,0,0,0,11
