player,player_id,position,team_name,player_game_count,attempts,first_downs,franchise_id,fumbles,longest,rec_yards,receptions,targets,total_touches,touchdowns,yards,ypa
Mitch Trubisky,11757,QB,BUF,6,13,3,4,0,22,0,0,0,11,1,24,1.8
Marcus Mariota,9435,QB,LV,9,13,6,23,1,31,0,0,0,13,1,87,6.7
Jason Huntley,45693,HB,PHI,1,13,2,24,0,18,0,0,1,13,0,51,3.9
Case Keenum,7323,QB,CLV,7,12,6,8,1,10,0,0,0,8,0,22,1.8
Jordan Love,40306,QB,GB,6,12,1,12,3,10,0,0,0,7,0,27,2.3
Jerick McKinnon,8731,HB,KC,12,12,2,16,0,18,107,13,16,25,0,62,5.2
Kalen Ballage,45741,HB,PIT,9,12,2,25,0,13,8,2,7,14,0,36,3.0
Kendrick Bourne,12270,WR,NE,17,12,7,19,1,18,800,55,67,67,0,125,10.4
Laviska Shenault Jr.,61220,WR,JAX,16,11,2,15,1,11,619,63,95,74,0,41,3.7
Brian Hoyer,5277,QB,NE,5,11,1,19,0,2,0,0,0,11,0,-8,-0.7
Jalen Reagor,61697,WR,PHI,17,10,3,24,0,12,299,33,55,43,0,32,3.2
James White,8765,HB,NE,3,10,4,19,0,10,94,12,14,22,1,38,3.8
Kylin Hill,57306,HB,GB,4,10,1,12,0,8,5,1,2,11,0,24,2.4
DeAndre Carter,9859,WR,WAS,17,10,4,32,1,27,296,24,41,34,0,89,8.9
Drew Lock,39517,QB,DEN,6,10,5,10,2,23,1,1,1,4,2,53,5.3
Tyreek Hill,10799,WR,KC,17,9,5,16,2,33,1239,111,155,120,0,96,10.7
Jonnu Smith,11855,TE,NE,16,9,2,19,1,9,294,28,43,37,0,40,4.4
Keith Smith,9302,FB,ATL,17,9,3,2,0,8,56,9,10,18,0,31,3.4
Geno Smith,7820,QB,SEA,4,9,3,29,1,12,0,0,0,5,1,42,4.7
Isaiah McKenzie,11927,WR,BUF,15,9,5,4,0,10,178,20,26,29,1,47,5.2
Jalen Richard,11395,HB,LV,10,9,3,23,0,23,72,12,14,21,0,40,4.4
Blaine Gabbert,6162,QB,TB,6,9,0,30,0,0,0,0,0,9,0,-7,-0.8
Jonathan Ward,25859,HB,ARZ,8,9,3,1,0,7,34,3,3,12,0,33,3.7
Cooper Rush,12324,QB,DAL,5,9,0,9,1,2,0,0,0,8,0,-8,-0.9
Gardner Minshew,41401,QB,PHI,4,9,2,24,1,9,0,0,0,5,0,21,2.3
Trevor Siemian,9683,QB,NO,6,9,2,20,3,17,0,0,0,6,1,20,2.2
Josh Johnson,4474,QB,BLT,4,9,1,3,2,11,0,0,0,4,0,28,3.1
CeeDee Lamb,61570,WR,DAL,16,9,4,9,0,33,1102,79,116,88,0,76,8.4
La'Mical Perine,26408,HB,NYJ,3,8,1,22,0,14,0,0,0,8,0,31,3.9
Chad Henne,4371,QB,KC,4,8,0,16,2,4,0,0,0,7,0,0,0.0
Giovani Bernard,7818,HB,TB,12,8,3,30,1,24,123,23,29,31,0,58,7.3
Jake Fromm,60389,QB,NYG,3,8,4,21,2,27,0,0,0,2,0,65,8.1
DJ Moore,48267,WR,CAR,17,8,4,5,1,14,1157,93,156,101,0,48,6.0
Kyle Juszczyk,7912,FB,SF,17,8,3,28,0,6,296,30,38,38,1,22,2.8
Michael Burton,9601,FB,KC,16,8,8,16,0,7,31,3,3,11,1,26,3.3
Mecole Hardman Jr.,42683,WR,KC,17,8,2,16,2,24,693,59,80,67,0,46,5.8
Robert Woods,7822,WR,LA,9,8,1,26,0,16,556,45,66,53,1,46,5.8
Jamal Agnew,11920,WR,JAX,10,7,3,15,0,66,229,24,35,31,1,111,15.9
Ja'Marr Chase,84270,WR,CIN,17,7,2,7,2,10,1455,81,123,88,0,21,3.0
Mike Glennon,7854,QB,NYG,6,7,2,21,6,13,0,0,0,2,1,33,4.7
Braxton Berrios,47961,WR,NYJ,16,7,3,22,1,11,431,46,60,51,2,40,5.7
C.J. Ham,11347,FB,MIN,17,7,3,18,0,30,125,17,18,24,0,34,4.9
Brandon Allen,10835,QB,CIN,6,7,1,7,1,3,0,0,0,7,0,-1,-0.1
Jalen Guyton,34164,WR,LAC,16,7,2,27,1,21,448,31,46,38,0,34,4.9
Devin Duvernay,40006,WR,BLT,16,7,3,3,0,19,272,33,42,40,0,50,7.1
Demetric Felton Jr.,40568,WR,CLV,16,7,0,8,0,12,181,18,21,25,0,24,3.4
P.J. Walker,12134,QB,CAR,5,7,2,5,3,13,0,0,0,5,0,13,1.9
Amon-Ra St. Brown,84470,WR,DET,17,7,2,11,0,26,912,90,115,97,1,61,8.7
Anthony Schwartz,84135,WR,CLV,14,6,4,8,0,17,135,10,22,16,0,39,6.5
Jarvis Landry,8698,WR,CLV,12,6,4,8,3,16,570,52,79,56,2,40,6.7
Scottie Phillips,83711,HB,HST,2,6,1,13,0,4,9,2,3,8,0,13,2.2
Justin Jefferson,61398,WR,MIN,17,6,1,18,1,11,1616,108,163,114,0,14,2.3
Darnell Mooney,48236,WR,CHI,17,6,2,6,0,15,1055,81,134,87,1,32,5.3
Logan Woodside,46517,QB,TEN,5,6,0,31,0,-1,0,0,0,6,0,-6,-1.0
Mason Rudolph,46569,QB,PIT,2,5,3,25,0,26,0,0,0,2,0,53,10.6
Brandon Aiyuk,84109,WR,SF,17,5,0,28,1,8,826,56,83,60,0,17,3.4
Diontae Johnson,33441,WR,PIT,16,5,2,25,2,25,1161,107,166,112,0,53,10.6
Alex Armah,11948,FB,WAS,11,5,4,32,0,9,1,1,1,6,0,21,4.2
Jaylen Samuels,47297,HB,HST,3,5,0,13,0,3,14,3,4,8,0,9,1.8
Mike White,46453,QB,NYJ,4,5,2,22,0,2,0,0,0,5,0,-1,-0.2
Buddy Howell,12888,HB,LA,1,5,0,26,0,4,0,0,0,5,0,11,2.2
Elijah Moore,84302,WR,NYJ,11,5,3,22,0,19,538,43,74,48,1,54,10.8
Cam Akers,57206,HB,LA,1,5,0,26,0,2,10,3,3,8,0,3,0.6
Deonte Harty,91470,WR,NO,13,5,1,20,0,22,570,36,57,41,0,41,8.2
Wendell Smallwood,10787,HB,WAS,2,5,2,32,0,13,22,4,4,9,0,25,5.0
Michael Pittman Jr.,29049,WR,IND,17,5,1,14,1,25,1082,88,124,93,0,44,8.8
Jakeem Grant Sr.,10820,WR,CHI,14,5,2,6,1,13,132,11,17,16,0,33,6.6
Freddie Swain,26448,WR,SEA,17,5,2,29,0,11,343,25,39,30,0,32,6.4
Mekhi Sargent,83684,HB,JAX,4,5,1,15,0,3,0,0,1,5,0,11,2.2
Curtis Samuel,11795,WR,WAS,5,4,0,32,0,8,27,6,8,10,0,11,2.8
Chris Godwin,11839,WR,TB,14,4,4,30,2,9,1103,98,124,102,1,21,5.3
Mike Boone,31615,HB,DEN,4,4,2,10,0,16,22,2,2,6,0,35,8.8
Nick Foles,7089,QB,CHI,1,4,1,6,1,8,0,0,0,3,0,8,2.0
Albert Wilson,8943,WR,MIA,14,4,1,17,0,14,213,25,37,29,0,17,4.3
D'Wayne Eskridge,29573,WR,SEA,10,4,2,29,0,30,64,10,19,14,0,59,14.8
Kenjon Barner,7963,HB,TB,1,4,0,30,0,1,0,0,0,4,0,0,0.0
Kalif Raymond,11028,WR,DET,16,4,2,11,0,13,576,48,70,52,0,28,7.0
Blake Bell,9550,TE,KC,16,4,4,16,0,3,87,9,11,13,0,10,2.5
Cooper Kupp,11824,WR,LA,17,4,1,26,0,18,1947,145,189,149,0,18,4.5
JaQuan Hardy,143793,HB,DAL,2,4,1,9,0,22,0,0,0,4,1,29,7.3
Dwayne Washington,10870,HB,NO,5,4,0,20,0,5,12,2,2,6,0,16,4.0
Trenton Cannon,66446,HB,SF,3,3,0,28,0,3,0,0,0,3,0,4,1.3
Chris Streveler,46440,QB,ARZ,2,3,0,1,1,4,0,0,0,2,0,6,2.0
Gabe Nabers,40117,FB,LAC,9,3,1,27,0,4,17,3,3,6,0,8,2.7
Ian Book,40216,QB,NO,1,3,1,20,0,3,0,0,0,1,0,6,2.0
Feleipe Franks,40217,QB,ATL,7,3,0,2,0,4,0,0,0,3,0,6,2.0
JuJu Smith-Schuster,11817,WR,PIT,5,3,1,25,0,3,129,15,25,18,1,9,3.0
Johnny Stanton,46441,FB,CLV,3,3,2,8,0,3,7,2,2,5,0,5,1.7
Reggie Gilliam,40951,FB,BUF,15,3,0,4,0,2,23,3,5,6,0,3,1.0
Kadarius Toney,61245,WR,NYG,10,3,0,21,0,7,420,39,53,41,0,6,2.0
Damarea Crockett,27436,HB,DEN,2,3,0,10,0,6,0,0,0,3,0,7,2.3
Robbie Chosen,11254,WR,CAR,17,3,1,5,0,30,519,53,105,56,0,36,12.0
Tommy Tremble,84025,TE,CAR,16,3,1,5,0,7,180,20,32,23,1,11,3.7
Khari Blasingame,44889,FB,TEN,11,3,1,31,1,3,4,2,2,5,0,6,2.0
Henry Ruggs III,61102,WR,LV,7,3,1,23,0,7,469,24,35,27,0,16,5.3
Gerald Everett,11799,TE,SEA,15,3,2,29,2,13,478,48,59,51,0,20,6.7
Sam Ehlinger,60555,QB,IND,3,3,1,14,0,9,0,0,0,3,0,9,3.0
Allen Lazard,48135,WR,GB,15,3,2,12,0,14,513,40,59,43,0,32,10.7
Equanimeous St. Brown,47967,WR,GB,13,3,2,12,0,13,98,9,16,12,0,14,4.7
Nelson Agholor,9453,WR,NE,15,3,0,19,0,6,473,37,59,40,0,11,3.7
Jason Cabinda,50714,FB,DET,14,3,2,11,0,21,16,4,7,7,0,23,7.7
Hunter Renfrow,47509,WR,LV,17,3,0,23,1,5,1038,103,124,106,0,3,1.0
Tavon Austin,7789,WR,JAX,13,3,1,15,0,8,213,24,38,27,0,21,7.0
George Kittle,11901,TE,SF,14,3,0,28,2,9,910,71,93,74,0,20,6.7
Anthony McFarland Jr.,57289,HB,PIT,2,3,0,25,0,3,11,1,1,4,0,3,1.0
Andre Roberts,5612,WR,LAC,7,3,0,27,0,9,35,1,2,4,0,19,6.3
Adam Prentice,35639,FB,NO,7,3,2,20,0,2,16,3,3,6,0,5,1.7
Ashton Dulin,91479,WR,IND,17,3,1,14,0,37,173,13,22,16,0,32,10.7
Alec Ingold,34934,FB,LV,9,2,1,23,0,1,85,10,12,12,0,1,0.5
Davis Webb,11842,QB,BUF,1,2,0,4,0,-1,0,0,0,2,0,-3,-1.5
Nathan Peterman,11926,QB,LV,1,2,1,23,0,1,0,0,0,1,0,2,1.0
Zay Jones,11792,WR,LV,17,2,0,23,1,4,546,47,69,49,0,3,1.5
Zach Pascal,12303,WR,IND,16,2,0,14,1,12,384,38,67,40,0,21,10.5
Tim Boyle,21956,QB,DET,5,2,1,11,1,14,0,0,0,1,0,13,6.5
Kyle Allen,26152,QB,WAS,2,2,1,32,1,11,0,0,0,1,0,11,5.5
Marcus Johnson,11074,WR,TEN,7,2,1,31,0,5,160,9,17,11,0,-2,-1.0
John Kelly Jr.,34761,HB,CLV,1,2,1,8,0,11,0,0,0,2,0,13,6.5
Andy Janovich,10810,FB,CLV,13,2,1,8,0,1,9,3,4,5,1,0,0.0
Tyler Boyd,10689,WR,CIN,16,2,1,7,1,14,828,67,88,69,0,22,11.0
Raheem Mostert,9783,HB,SF,1,2,1,28,0,11,0,0,0,2,0,20,10.0
Darrynton Evans,40692,HB,TEN,1,2,0,31,0,5,11,2,2,4,0,7,3.5
Sean Mannion,9522,QB,MIN,1,2,2,18,0,11,0,0,0,1,0,14,7.0
Jacques Patrick,45704,HB,SF,1,2,1,28,0,8,0,0,0,2,0,12,6.0
Tyler Lockett,9502,WR,SEA,16,2,0,29,0,7,1175,73,103,75,0,9,4.5
Jake Funk,45835,HB,LA,4,2,0,26,0,6,0,0,0,2,0,5,2.5
Brandin Cooks,8655,WR,HST,16,2,1,13,0,16,1037,90,130,92,0,21,10.5
Odell Beckham Jr.,8647,WR,LA,14,2,1,26,0,10,537,44,79,46,0,14,7.0
John Wolford,46454,QB,LA,3,2,0,26,0,0,0,0,0,2,0,-1,-0.5
Kurt Benkert,46540,QB,GB,1,2,0,12,0,0,0,0,0,2,0,-1,-0.5
Durham Smythe,47257,TE,MIA,17,2,2,17,0,2,357,34,39,36,0,3,1.5
Van Jefferson,47447,WR,LA,17,2,1,26,0,10,802,50,86,52,0,20,10.0
Scott Miller,47481,WR,TB,8,2,2,30,0,33,38,5,9,7,1,43,21.5
Cameron Batson,47669,WR,TEN,3,2,1,31,0,11,15,2,5,4,0,15,7.5
James Washington,47792,WR,PIT,15,2,1,25,0,12,285,24,42,26,0,13,6.5
Ray-Ray McCloud III,47895,WR,PIT,16,2,1,25,1,10,277,39,63,41,0,15,7.5
Cedrick Wilson Jr.,48170,WR,DAL,16,2,1,9,1,6,602,45,61,47,0,11,5.5
A.J. Brown,48327,WR,TEN,13,2,1,31,0,7,869,63,101,65,0,10,5.0
Patrick Ricard,48862,FB,BLT,13,2,2,3,0,2,63,8,11,10,0,4,2.0
Dallin Leavitt,49120,S,LV,2,2,2,23,0,4,0,0,0,2,0,6,3.0
Marquise Goodwin,7859,WR,CHI,14,2,0,6,1,1,313,20,38,22,0,-1,-0.5
