player,player_id,position,team_name,player_game_count,attempts,completion_percent,completions,first_downs,franchise_id,interceptions,qb_rating,sacks,touchdowns,yards,ypa
Cade McNamara,101620,QB,MICHIGAN,2,43,62.8,27,14,222,3,59.7,5,1,275,6.4
Hendon Hooker,60593,QB,TENNESSEE,1,42,61.9,26,19,307,0,130.8,3,5,378,9.0
Jake Haener,60596,QB,FRESNO ST,1,41,63.4,26,15,169,0,92.1,1,1,286,7.0
Brock Purdy,77672,QB,IOWA STATE,1,39,59.0,23,12,193,1,70.9,1,1,204,5.2
Dequan Finn,97804,QB,TOLEDO,1,39,46.2,18,9,316,1,69.6,1,2,212,5.4
T.J. Finley,124093,QB,AUBURN,1,37,51.4,19,9,115,0,79.4,1,1,227,6.1
Ben Bryant,77655,QB,E MICHIGAN,1,36,63.9,23,9,160,1,66.9,2,0,200,5.6
Emory Jones,82111,QB,FLORIDA,1,36,38.9,14,10,163,0,54.3,2,0,171,4.8
Lucas Johnson,40551,QB,S DIEGO ST,1,35,68.6,24,18,284,0,127.0,1,3,329,9.4
Nicholas Vattiato,145302,QB,MIDDLE TN,1,35,65.7,23,16,224,0,108.3,2,2,272,7.8
Brady Cook,124199,QB,MISSOURI,1,34,79.4,27,16,229,0,105.6,3,1,238,7.0
Davis Brin,77642,QB,TULSA,1,34,64.7,22,17,320,0,110.5,1,2,285,8.4
DJ Uiagalelei,122162,QB,CLEMSON,1,33,63.6,21,11,140,1,66.1,1,0,187,5.7
Sean Clifford,51708,QB,PENN STATE,1,33,42.4,14,12,266,2,46.9,0,1,195,5.9
Kenny Pickett,60515,QB,PITTSBURGH,1,33,60.6,20,12,268,0,104.7,4,2,253,7.7
Daniel Richardson,97103,QB,C MICHIGAN,1,33,51.5,17,10,134,1,68.8,0,1,208,6.3
Austin Aune,83528,QB,N TEXAS,1,32,46.9,15,13,251,2,44.8,1,0,228,7.1
Jarret Doege,60353,QB,W VIRGINIA,1,31,58.1,18,8,343,1,55.6,5,0,138,4.5
Brett Gabbert,97404,QB,MIAMI OH,1,31,71.0,22,14,221,0,113.6,4,2,230,7.4
Chance Nolan,78493,QB,OREGON ST,1,30,70.0,21,12,265,1,82.2,4,0,257,8.6
Grayson McCall,98002,QB,COAST CAR,1,30,73.3,22,15,141,0,146.5,1,4,315,10.5
Luke Altmyer,146802,QB,OLE MISS,1,29,51.7,15,9,226,2,52.9,6,1,174,6.0
Blake Shapen,122282,QB,BAYLOR,1,29,79.3,23,10,118,0,127.0,4,3,180,6.2
Will Levis,83542,QB,KENTUCKY,1,28,60.7,17,11,202,1,84.4,6,1,233,8.3
Skylar Thompson,60417,QB,KANSAS ST,1,28,75.0,21,16,199,0,138.8,2,3,259,9.3
Donovan Smith,73929,QB,TEXAS TECH,1,28,53.6,15,11,315,0,96.1,1,1,252,9.0
Hayden Wolff,98362,QB,DOMINION,1,28,67.9,19,6,263,1,69.9,1,0,176,6.3
Caleb Williams,144622,QB,OKLAHOMA,1,27,77.8,21,13,261,0,141.0,0,3,242,9.0
Grant Wells,97784,QB,MARSHALL,1,26,57.7,15,5,214,1,50.0,2,0,99,3.8
Gavin Hardison,100827,QB,UTEP,1,25,48.0,12,10,330,1,80.8,2,1,252,10.1
Taulia Tagovailoa,97271,QB,MARYLAND,1,24,83.3,20,12,215,0,140.5,0,2,265,11.0
Jordon Brookshire,98678,QB,S DIEGO ST,1,23,47.8,11,7,284,0,63.1,5,0,117,5.1
Nate Cox,60432,QB,NEVADA,1,23,52.2,12,6,239,1,63.9,5,1,121,5.3
Victor Gabalis,131932,QB,WASH STATE,1,23,52.2,12,5,341,0,107.2,2,2,180,7.8
Dylan Hopkins,83571,QB,UAB,1,23,82.6,19,11,321,1,122.4,3,3,189,8.2
Jayden Daniels,97993,QB,ARIZONA ST,1,22,50.0,11,11,110,1,54.9,4,0,159,7.2
Malik Cunningham,60436,QB,LOUISVILLE,1,22,59.1,13,10,210,0,105.7,2,1,207,9.4
Mikey Keene,70961,QB,UCF,1,22,63.6,14,8,323,0,97.5,1,1,144,6.5
J.J. McCarthy,144918,QB,MICHIGAN,2,20,40.0,8,6,222,1,59.8,0,1,137,6.9
Cooper Legas,101286,QB,UTAH ST,1,20,55.0,11,9,329,1,96.0,4,2,171,8.6
Sam Howell,97599,QB,N CAROLINA,1,20,60.0,12,9,245,0,111.5,4,1,205,10.3
Devin Grainger,78496,QB,GA STATE,1,19,78.9,15,10,175,0,150.8,1,3,203,10.7
KJ Jefferson,99129,QB,ARKANSAS,1,19,73.7,14,4,111,1,61.7,4,0,92,4.8
Davis Beville,99588,QB,PITTSBURGH,1,18,77.8,14,6,268,1,96.5,5,1,149,8.3
Gerry Bohanon,77636,QB,BAYLOR,1,17,41.2,7,3,118,1,44.0,0,1,40,2.4
Jayden de Laura,131928,QB,WASH STATE,1,17,41.2,7,1,341,0,48.9,3,0,47,2.8
Gavin Wimsatt,155757,QB,RUTGERS,1,16,43.8,7,2,278,1,25.0,1,0,30,1.9
Connor Blumrick,60558,QB,VA TECH,1,15,60.0,9,6,337,0,82.6,2,0,110,7.3
Graham Mertz,97994,QB,WISCONSIN,1,15,73.3,11,9,349,1,95.7,2,1,137,9.1
Alex Padilla,86285,QB,IOWA,1,15,66.7,10,3,192,1,42.4,0,0,38,2.5
Kaleb Eleby,77686,QB,W MICHIGAN,1,14,57.1,8,7,347,1,107.7,1,2,162,11.6
Noah Vedral,55406,QB,RUTGERS,1,13,61.5,8,5,278,1,49.2,3,0,87,6.7
Tanner Morgan,55239,QB,MINNESOTA,1,13,61.5,8,4,225,1,56.3,3,0,109,8.4
Jacob Huesman,41939,QB,APP STATE,1,12,41.7,5,3,108,1,16.3,0,0,41,3.4
Jontre Kirklin,55630,WR,LSU,1,12,66.7,8,5,211,2,109.7,0,3,151,12.6
Levi Williams,98365,QB,WYOMING,1,11,81.8,9,6,351,0,145.1,3,1,127,11.5
Haaziq Daniels,125263,QB,AIR FORCE,1,10,90.0,9,9,101,0,158.3,2,2,252,25.2
Dakereon Joyner,83554,WR,S CAROLINA,1,9,100.0,9,7,289,0,155.8,0,1,160,17.8
Preston Hutchinson,60370,QB,E MICHIGAN,1,8,62.5,5,3,160,0,82.3,1,0,54,6.8
Jalen Mayden,83520,QB,S DIEGO ST,1,6,83.3,5,4,284,0,141.0,1,1,50,8.3
Zeb Noland,40508,QB,S CAROLINA,1,6,50.0,3,3,289,0,135.4,1,1,82,13.7
Mike DiLiello,121801,QB,MIDDLE TN,1,6,16.7,1,0,224,1,0.0,0,0,6,1.0
Matt Corral,83517,QB,OLE MISS,1,6,33.3,2,1,226,1,2.8,3,0,10,1.7
Collin Schlee,98025,QB,KENT STATE,2,6,100.0,6,6,201,0,158.3,0,1,89,14.8
Nick Patti,77614,QB,PITTSBURGH,1,5,40.0,2,3,268,0,52.9,0,0,21,4.2
Tahj Bullock,144070,QB,VA TECH,1,4,50.0,2,2,337,0,71.9,1,0,27,6.8
Jabari Laws,82085,QB,ARMY,1,4,50.0,2,2,114,0,65.6,0,0,21,5.3
Christian Anderson,60339,QB,ARMY,1,4,75.0,3,3,114,0,116.7,0,0,60,15.0
Chandler Fields,97286,QB,LA LAFAYET,2,3,33.3,1,0,207,0,42.4,0,0,8,2.7
Parker Navarro,123758,QB,UCF,1,2,50.0,1,0,323,0,56.3,0,0,4,2.0
Mikele Colasurdo,123851,QB,GA STATE,1,2,100.0,2,0,175,0,79.2,0,0,2,1.0
Christian Veilleux,145086,QB,PENN STATE,1,2,50.0,1,0,266,0,56.3,1,0,3,1.5
Joshua Cephus,98095,WR,UTSA,2,2,50.0,1,1,331,0,64.6,0,0,10,5.0
Bryson Barnes,131845,QB,UTAH,1,2,100.0,2,1,328,0,154.2,0,1,23,11.5
Johnny Langan,77617,TE,RUTGERS,1,2,100.0,2,2,278,0,110.4,0,0,21,10.5
Warren Thompson,77953,WR,ARKANSAS,1,1,0.0,0,0,111,1,0.0,0,0,0,0.0
Tyhier Tyler,82083,QB,ARMY,1,1,100.0,1,1,114,0,158.3,0,1,14,14.0
Joey Gatewood,82088,QB,UCF,1,1,0.0,0,0,323,0,39.6,0,0,0,0.0
Calvin Brownholtz,83584,QB,UTEP,1,1,100.0,1,1,330,0,158.3,0,1,51,51.0
Reynaldo Flores,83794,WR,UTEP,1,1,0.0,0,0,330,0,39.6,0,0,0,0.0
Brenden Brady,83795,HB,UTSA,1,1,100.0,1,1,331,0,118.8,0,0,24,24.0
Reece Udinski,60592,QB,MARYLAND,1,1,100.0,1,1,215,0,108.3,0,0,10,10.0
Josh Adkins,60483,QB,UTSA,1,1,0.0,0,0,331,0,39.6,0,0,0,0.0
Isaiah Washington,98102,WR,RUTGERS,1,1,100.0,1,1,278,0,118.8,0,0,27,27.0
Trent Whittemore,98811,WR,FLORIDA,1,1,0.0,0,0,163,0,39.6,0,0,0,0.0
Kenny McIntosh,99158,HB,GEORGIA,1,1,100.0,1,1,173,0,158.3,0,1,18,18.0
Jared Wayne,99691,WR,PITTSBURGH,1,1,100.0,1,1,268,0,118.8,0,0,20,20.0
Ricky Pearsall,100660,WR,ARIZONA ST,1,1,0.0,0,0,110,0,39.6,0,0,0,0.0
Derek Wright,101347,WR,UTAH ST,1,1,100.0,1,1,329,0,118.8,0,0,34,34.0
Jordan Stout,57649,P,PENN STATE,1,1,0.0,0,0,266,0,39.6,0,0,0,0.0
Brennan Presley,122982,WR,OKLA STATE,1,1,100.0,1,1,262,0,91.7,0,0,6,6.0
Gavin Williams,129488,HB,IOWA,1,1,0.0,0,0,192,0,39.6,0,0,0,0.0
Jackson Anthrop,41338,WR,PURDUE,1,1,0.0,0,0,273,0,39.6,0,0,0,0.0
Evan Simon,129906,QB,RUTGERS,1,1,0.0,0,0,278,0,39.6,0,0,0,0.0
Drake Maye,143969,QB,N CAROLINA,1,1,0.0,0,0,245,0,39.6,0,0,0,0.0
Donovan Edwards,144917,HB,MICHIGAN,1,1,100.0,1,1,222,0,158.3,0,1,75,75.0
Seth Green,40668,TE,HOUSTON,1,1,0.0,0,0,182,1,0.0,0,0,0,0.0
Tyquan Thornton,78092,WR,BAYLOR,1,1,0.0,0,0,118,0,39.6,0,0,0,0.0
