player,player_id,position,team_name,player_game_count,attempts,first_downs,franchise_id,fumbles,longest,rec_yards,receptions,targets,total_touches,touchdowns,yards,ypa
Kyle Juszczyk,7912,FB,SF,3,3,1,28,0,13,15,2,3,5,0,14,4.7
Ryan Tannehill,7014,QB,TEN,1,3,0,31,0,8,0,0,0,1,0,12,4.0
Mitch Trubisky,11757,QB,BUF,1,3,0,4,0,0,0,0,0,3,0,-2,-0.7
Samaje Perine,11869,HB,CIN,4,3,0,7,0,2,47,4,6,7,0,2,0.7
Jake Funk,45835,HB,LA,2,2,0,26,0,8,0,0,0,2,0,5,2.5
Kyler Murray,38334,QB,ARZ,1,2,1,1,0,7,0,0,0,1,0,6,3.0
Mac Jones,60323,QB,NE,1,2,1,19,0,16,0,0,0,0,0,18,9.0
Cooper Kupp,11824,WR,LA,4,2,1,26,1,7,478,33,41,35,0,5,2.5
Chris Evans,27303,HB,CIN,3,2,0,7,0,9,3,1,2,3,0,13,6.5
Ben Roethlisberger,1732,QB,PIT,1,2,0,25,1,0,0,0,0,2,0,-1,-0.5
Jimmy Garoppolo,8697,QB,SF,3,2,0,28,0,4,0,0,0,0,0,5,2.5
Benny Snell Jr.,45954,HB,PIT,1,2,1,25,0,8,16,2,2,4,0,15,7.5
Michael Burton,9601,FB,KC,3,2,2,16,0,3,0,0,0,2,0,4,2.0
Kendrick Bourne,12270,WR,NE,1,1,1,19,0,14,77,7,8,8,0,14,14.0
Boston Scott,39462,HB,PHI,1,1,1,24,0,34,1,1,1,2,1,34,34.0
Zack Moss,40341,HB,BUF,1,1,0,4,0,0,0,0,0,1,0,0,0.0
Tom Brady,698,QB,TB,2,1,0,30,1,0,0,0,0,1,0,0,0.0
Tyreek Hill,10799,WR,KC,3,1,0,16,0,-2,285,23,27,24,0,-2,-2.0
Tyler Boyd,10689,WR,CIN,4,1,0,7,0,3,110,15,17,16,0,3,3.0
Van Jefferson,47447,WR,LA,4,1,1,26,0,15,102,9,17,10,0,15,15.0
Scott Miller,47481,WR,TB,2,1,1,30,0,9,46,5,6,6,0,9,9.0
Equanimeous St. Brown,47967,WR,GB,1,1,0,12,0,1,0,0,0,1,0,1,1.0
Derek Carr,8671,QB,LV,1,1,1,23,1,20,0,0,0,0,0,20,20.0
CeeDee Lamb,61570,WR,DAL,1,1,1,9,0,5,21,1,4,2,0,5,5.0
Kenneth Gainwell,77737,HB,PHI,1,1,0,24,0,6,49,5,5,6,0,6,6.0
Darrel Williams,13014,HB,KC,2,1,0,16,1,4,0,0,0,1,0,4,4.0
