player,player_id,position,team_name,player_game_count,caught_percent,first_downs,franchise_id,fumbles,longest,receptions,targets,touchdowns,yards,yards_per_reception
Ezekiel Elliott,10638,HB,DAL,15,76.5,20,9,1,19,52,68,2,338,6.5
Danny Amendola,4717,WR,DET,14,67.6,30,11,0,50,46,68,0,602,13.1
Mike Davis,9559,HB,CAR,15,88.1,17,5,0,23,59,67,2,373,6.3
Austin Hooper,10715,TE,CLV,13,70.8,27,8,0,36,46,65,4,435,9.5
Julio Jones,6158,WR,ATL,9,78.5,36,2,0,44,51,65,3,771,15.1
Chase Edmonds,45851,HB,ARZ,16,81.5,21,1,1,30,53,65,4,402,7.6
Dallas Goedert,47272,TE,PHI,11,71.9,28,24,0,41,46,64,3,524,11.4
Travis Fulgham,48023,WR,PHI,13,59.4,26,24,0,42,38,64,4,539,14.2
George Kittle,11901,TE,SF,8,76.2,32,28,0,44,48,63,2,634,13.2
David Montgomery,45719,HB,CHI,15,85.7,25,6,1,28,54,63,2,438,8.1
Jonnu Smith,11855,TE,TEN,15,65.1,25,31,0,63,41,63,8,448,10.9
Chris Conley,9509,WR,JAX,15,63.5,24,15,1,51,40,63,2,471,11.8
Mecole Hardman Jr.,42683,WR,KC,16,66.1,23,16,1,49,41,62,4,560,13.7
Antonio Brown,5718,WR,TB,8,72.6,27,30,0,46,45,62,4,483,10.7
Gabe Davis,55410,WR,BUF,16,57.4,27,4,1,56,35,61,7,599,17.1
Aaron Jones,11937,HB,GB,14,77.0,15,12,1,30,47,61,2,355,7.6
Marquez Valdes-Scantling,47809,WR,GB,16,55.0,27,12,1,78,33,60,6,690,20.9
Austin Ekeler,12164,HB,LAC,10,90.0,20,27,0,28,54,60,2,403,7.5
Tyler Higbee,10744,TE,LA,15,74.6,27,26,0,44,44,59,5,521,11.8
Jared Cook,5012,TE,NO,15,62.7,27,20,1,46,37,59,7,504,13.6
Gerald Everett,11799,TE,LA,16,69.5,24,26,1,40,41,59,1,417,10.2
Demarcus Robinson,10760,WR,KC,16,76.3,26,16,1,28,45,59,3,466,10.4
Robert Tonyan,12193,TE,GB,16,89.7,33,12,0,45,52,58,11,586,11.3
Giovani Bernard,7818,HB,CIN,16,81.0,15,7,0,42,47,58,3,355,7.6
Michael Pittman Jr.,29049,WR,IND,13,70.2,22,14,0,45,40,57,1,503,12.6
James White,8765,HB,NE,14,86.0,20,19,0,34,49,57,1,375,7.7
Breshad Perriman,9459,WR,NYJ,12,53.6,20,22,0,53,30,56,3,505,16.8
James Robinson,22425,HB,JAX,14,87.5,15,15,2,28,49,56,3,344,7.0
D'Andre Swift,57212,HB,DET,13,82.1,15,11,1,26,46,56,2,357,7.8
N'Keal Harry,48297,WR,NE,14,60.0,15,19,1,30,33,55,2,309,9.4
Tyler Eifert,7802,TE,JAX,15,66.7,22,15,0,28,36,54,2,349,9.7
James Washington,47792,WR,PIT,16,55.6,19,25,0,50,30,54,5,392,13.1
KJ Hamler,61590,WR,DEN,13,55.6,17,10,1,49,30,54,3,381,12.7
Michael Thomas,10681,WR,NO,7,74.1,25,20,0,24,40,54,0,438,11.0
Braxton Berrios,47961,WR,NYJ,15,69.8,19,22,0,43,37,53,3,394,10.6
Jalen Reagor,61697,WR,PHI,11,58.5,19,24,0,55,31,53,1,396,12.8
Drew Sample,47259,TE,CIN,16,76.9,16,7,1,23,40,52,1,349,8.7
Jakeem Grant Sr.,10820,WR,MIA,14,69.2,22,17,0,30,36,52,1,373,10.4
Scott Miller,47481,WR,TB,16,63.5,20,30,0,48,33,52,3,501,15.2
Jalen Guyton,34164,WR,LAC,16,53.8,18,27,0,72,28,52,3,511,18.3
Sammy Watkins,8639,WR,KC,10,72.5,27,16,1,37,37,51,2,421,11.4
Golden Tate,5585,WR,NYG,12,68.6,19,21,0,39,35,51,2,388,11.1
Dalvin Cook,11796,HB,MIN,14,86.3,17,18,1,50,44,51,1,361,8.2
Kareem Hunt,11841,HB,CLV,16,76.0,19,8,1,26,38,50,5,304,8.0
Anthony Firkser,51837,TE,TEN,16,78.0,26,31,0,45,39,50,1,387,9.9
Clyde Edwards-Helaire,57279,HB,KC,13,72.0,12,16,0,26,36,50,1,297,8.3
Miles Sanders,40555,HB,PHI,12,56.0,8,24,0,28,28,50,0,197,7.0
Rashard Higgins,10806,WR,CLV,12,75.5,26,8,3,43,37,49,4,599,16.2
Jordan Akins,47050,TE,HST,13,75.5,20,13,0,26,37,49,1,403,10.9
John Brown,8726,WR,BUF,9,67.3,22,4,0,46,33,49,3,458,13.9
Tre'Quan Smith,48228,WR,NO,14,70.8,22,20,1,31,34,48,4,448,13.2
Devin Singletary,40485,HB,BUF,16,80.9,8,4,0,34,38,47,0,269,7.1
Randall Cobb,6216,WR,HST,10,80.9,20,13,0,34,38,47,3,441,11.6
Willie Snead IV,8999,WR,BLT,13,70.2,23,3,1,34,33,47,3,432,13.1
Myles Gaskin,45914,HB,MIA,10,87.2,12,17,0,59,41,47,2,388,9.5
Chris Carson,12004,HB,SEA,12,80.4,14,29,0,29,37,46,4,287,7.8
Leonard Fournette,11759,HB,TB,12,78.3,9,30,0,20,36,46,0,233,6.5
David Johnson,9519,HB,HST,12,71.7,16,13,2,32,33,46,2,314,9.5
Cam Sims,47908,WR,WAS,14,69.6,18,32,0,50,32,46,1,477,14.9
David Moore,11981,WR,SEA,16,76.1,18,29,0,57,35,46,6,417,11.9
Allen Lazard,48135,WR,GB,10,73.3,23,12,0,72,33,45,3,451,13.7
Dawson Knox,35883,TE,BUF,12,53.3,14,4,2,36,24,45,3,288,12.0
Jerick McKinnon,8731,HB,SF,15,73.3,12,28,0,26,33,45,1,253,7.7
Trey Burton,9185,TE,IND,13,63.6,14,14,0,20,28,44,3,250,8.9
Chris Herndon,47164,TE,NYJ,16,70.5,16,22,2,26,31,44,3,287,9.3
Deebo Samuel,48274,WR,SF,6,75.0,19,28,0,35,33,44,1,391,11.8
Odell Beckham Jr.,8647,WR,CLV,7,53.5,17,8,0,43,23,43,3,319,13.9
Antonio Gibson,78050,HB,WAS,14,83.7,9,32,2,40,36,43,0,247,6.9
Jordan Reed,7866,TE,SF,10,60.5,16,28,0,26,26,43,4,231,8.9
Henry Ruggs III,61102,WR,LV,13,60.5,13,23,1,72,26,43,2,452,17.4
Melvin Gordon III,9448,HB,DEN,15,76.2,7,10,2,20,32,42,1,158,4.9
Cole Kmet,60995,TE,CHI,16,66.7,12,6,1,38,28,42,2,243,8.7
Dan Arnold,51842,TE,ARZ,16,73.8,24,1,2,59,31,42,4,438,14.1
DaeSean Hamilton,45416,WR,DEN,16,54.8,16,10,1,40,23,42,2,293,12.7
Isaiah Ford,11991,WR,MIA,10,66.7,18,17,0,18,28,42,0,276,9.9
Ronald Jones,34001,HB,TB,14,68.3,2,30,2,37,28,41,1,165,5.9
James Conner,11860,HB,PIT,13,85.4,10,25,0,18,35,41,0,215,6.1
Irv Smith Jr.,42060,TE,MIN,13,73.2,22,18,0,36,30,41,5,365,12.2
Keke Coutee,47698,WR,HST,8,80.5,18,13,3,64,33,41,3,400,12.1
Denzel Mims,47800,WR,NYJ,9,56.1,15,22,0,30,23,41,0,357,15.5
Josh Jacobs,45953,HB,LV,15,80.5,9,23,0,29,33,41,0,238,7.2
Tony Pollard,27126,HB,DAL,16,71.8,9,9,0,30,28,39,1,193,6.9
Jacob Hollister,12051,TE,SEA,16,64.1,14,29,0,20,25,39,3,209,8.4
James O'Shaughnessy,9606,TE,JAX,15,73.7,12,15,0,26,28,38,0,262,9.4
Jeff Smith,48055,WR,NYJ,9,44.7,9,22,0,21,17,38,0,167,9.8
Jonathan Taylor,57488,HB,IND,15,94.7,12,14,0,39,36,38,1,299,8.3
Harrison Bryant,26394,TE,CLV,15,64.9,14,8,2,35,24,37,3,238,9.9
Steven Sims,48341,WR,WAS,12,75.0,13,32,1,30,27,36,1,265,9.8
Greg Olsen,3647,TE,SEA,11,66.7,16,29,0,22,24,36,1,239,10.0
Lynn Bowden Jr.,61361,WR,MIA,10,77.8,13,17,0,22,28,36,0,211,7.5
Mo Alie-Cox,12078,TE,IND,15,86.1,19,14,1,45,31,36,2,394,12.7
Kalen Ballage,45741,HB,LAC,11,80.6,5,27,0,21,29,36,0,166,5.7
Jamaal Williams,11889,HB,GB,14,88.6,11,12,0,29,31,35,1,236,7.6
Kyle Rudolph,6195,TE,MIN,12,80.0,16,18,1,25,28,35,1,334,11.9
Julian Edelman,5156,WR,NE,6,60.0,18,19,0,49,21,35,0,315,15.0
Isaiah Wright,40113,WR,WAS,13,77.1,10,32,0,22,27,35,0,197,7.3
Duke Johnson Jr.,9510,HB,HST,11,82.4,8,13,1,48,28,34,1,249,8.9
Andy Isabella,47448,WR,ARZ,13,61.8,10,1,0,54,21,34,2,224,10.7
Cameron Brate,9207,TE,TB,15,82.4,17,30,0,25,28,34,2,282,10.1
Adam Humphries,10075,WR,TEN,7,69.7,11,31,0,23,23,33,2,228,9.9
Jack Doyle,8520,TE,IND,14,69.7,13,14,1,28,23,33,3,251,10.9
Isaiah McKenzie,11927,WR,BUF,16,90.9,17,4,0,46,30,33,5,282,9.4
Preston Williams,38855,WR,MIA,8,54.5,14,17,0,47,18,33,4,288,16.0
Richie James,28991,WR,SF,11,69.7,14,28,0,47,23,33,1,394,17.1
Kenny Golladay,11851,WR,DET,5,62.5,16,11,0,48,20,32,2,338,16.9
Malcolm Brown,9902,HB,LA,16,71.9,9,26,1,30,23,32,0,162,7.0
Quintez Cephus,29614,WR,DET,13,62.5,16,11,0,49,20,32,2,349,17.5
Miles Boykin,48209,WR,BLT,16,59.4,14,3,0,43,19,32,4,266,14.0
Marvin Hall,11440,WR,CLV,12,58.1,10,8,0,73,18,31,2,302,16.8
Boston Scott,39462,HB,PHI,16,80.6,8,24,0,18,25,31,1,212,8.5
Todd Gurley II,9443,HB,ATL,15,80.6,7,2,1,26,25,31,0,164,6.6
Olamide Zaccheaus,44920,WR,ATL,11,66.7,16,2,0,51,20,30,1,274,13.7
Ian Thomas,42130,TE,CAR,16,66.7,11,5,1,21,20,30,1,145,7.3
Collin Johnson,47808,WR,JAX,14,60.0,12,15,0,46,18,30,2,272,15.1
Rex Burkhead,7971,HB,NE,10,83.3,11,19,0,24,25,30,3,192,7.7
Kenyan Drake,10707,HB,ARZ,15,86.2,5,1,0,18,25,29,0,137,5.5
Durham Smythe,47257,TE,MIA,15,89.7,13,17,0,19,26,29,2,208,8.0
David Njoku,11784,TE,CLV,13,65.5,13,8,0,28,19,29,2,213,11.2
Kyle Juszczyk,7912,FB,SF,16,65.5,10,28,1,41,19,29,4,202,10.6
Will Dissly,30762,TE,SEA,16,82.8,12,29,0,28,24,29,2,251,10.5
John Hightower,84142,WR,PHI,12,34.5,5,24,0,59,10,29,0,167,16.7
Darren Fells,8549,TE,HST,16,75.0,16,13,0,44,21,28,4,312,14.9
Brian Hill,11911,HB,ATL,16,89.3,7,2,1,26,25,28,0,199,8.0
Richard Rodgers,8733,TE,PHI,12,85.7,16,24,0,33,24,28,2,345,14.4
Dontrelle Inman,6597,WR,WAS,10,64.3,11,32,1,17,18,28,2,163,9.1
Van Jefferson,47447,WR,LA,15,67.9,11,26,1,31,19,28,1,220,11.6
Cedrick Wilson Jr.,48170,WR,DAL,16,63.0,10,9,0,42,17,27,2,189,11.1
Dion Lewis,6301,HB,NYG,16,70.4,8,21,0,17,19,27,1,127,6.7
Chad Beebe,21528,WR,MIN,14,74.1,12,18,0,40,20,27,2,201,10.1
Chris Hogan,6468,WR,NYJ,5,53.8,6,22,0,27,14,26,0,118,8.4
Marcus Johnson,11074,WR,IND,9,53.8,11,14,0,55,14,26,0,255,18.2
Darrel Williams,13014,HB,KC,16,69.2,6,16,0,15,18,26,0,116,6.4
Latavius Murray,7962,HB,NO,15,88.5,8,20,0,25,23,26,1,176,7.7
Tyron Johnson,34427,WR,LAC,12,76.9,15,27,0,55,20,26,3,398,19.9
Cordarrelle Patterson,7810,HB,CHI,15,84.0,7,6,0,25,21,25,0,132,6.3
Devin Duvernay,40006,WR,BLT,16,80.0,8,3,0,39,20,25,0,201,10.1
Mack Hollins,11873,WR,MIA,13,64.0,7,17,1,34,16,25,1,176,11.0
Derrick Henry,10679,HB,TEN,16,76.0,4,31,0,53,19,25,0,114,6.0
Wayne Gallman,11895,HB,NYG,15,84.0,6,21,0,19,21,25,0,114,5.4
Deonte Harty,91470,WR,NO,9,80.0,10,20,0,40,20,25,1,186,9.3
DeSean Jackson,4363,WR,PHI,5,56.0,10,24,0,81,14,25,1,236,16.9
Mohamed Sanu,7084,WR,DET,10,68.0,13,11,0,21,17,25,1,187,11.0
Kerryon Johnson,34455,HB,DET,16,76.0,11,11,0,20,19,25,1,187,9.8
Tyler Conklin,47124,TE,MIN,16,76.0,11,18,1,30,19,25,1,194,10.2
Chris Thompson,7936,HB,JAX,8,83.3,5,15,0,15,20,24,1,146,7.3
Noah Brown,11993,WR,DAL,16,58.3,6,9,0,20,14,24,0,154,11.0
Justin Jackson,29539,HB,LAC,9,79.2,7,27,0,34,19,24,0,173,9.1
Jeff Wilson Jr.,29413,HB,SF,11,54.2,8,28,0,21,13,24,3,133,10.2
Marquez Callaway,42295,WR,NO,10,91.3,10,20,0,27,21,23,0,213,10.1
KeeSean Johnson,39587,WR,ARZ,8,65.2,7,1,0,45,15,23,0,173,11.5
Joshua Kelley,13750,HB,LAC,14,100.0,9,27,0,35,23,23,0,148,6.4
Joe Mixon,11803,HB,CIN,6,91.3,5,7,0,19,21,23,1,138,6.6
J.K. Dobbins,57366,HB,BLT,15,78.3,4,3,0,19,18,23,0,120,6.7
Chad Hansen,11896,WR,HST,5,77.3,11,13,0,38,17,22,1,236,13.9
Darrell Henderson Jr.,41193,HB,LA,15,72.7,8,26,0,28,16,22,1,159,9.9
Ross Dwelley,20994,TE,SF,16,86.4,10,28,0,36,19,22,1,245,12.9
Jalen Richard,11395,HB,LV,13,86.4,5,23,0,19,19,22,0,138,7.3
Ito Smith,45932,HB,ATL,14,81.0,3,2,1,17,17,21,0,75,4.4
Auden Tate,48192,WR,CIN,9,66.7,9,7,0,19,14,21,0,150,10.7
Ty Johnson,45769,HB,NYJ,11,76.2,6,22,0,18,16,21,1,99,6.2
Kaden Smith,40973,TE,NYG,15,85.7,8,21,0,16,18,21,0,112,6.2
Jesse James,9593,TE,DET,16,66.7,6,11,0,31,14,21,2,129,9.2
Ray-Ray McCloud III,47895,WR,PIT,13,95.2,3,25,0,13,20,21,0,77,3.9
Mike Thomas,10840,WR,CIN,14,61.9,7,7,1,29,13,21,1,132,10.2
Olabisi Johnson,47882,WR,MIN,14,66.7,9,18,0,29,14,21,0,189,13.5
Devontae Booker,10770,HB,LV,16,81.0,2,23,0,17,17,21,0,84,4.9
Zay Jones,11792,WR,LV,16,70.0,6,23,0,37,14,20,1,154,11.0
Carlos Hyde,8692,HB,SEA,10,80.0,4,29,1,18,16,20,0,93,5.8
Le'Veon Bell,7829,HB,KC,11,80.0,7,16,1,30,16,20,0,138,8.6
Donovan Peoples-Jones,61439,WR,CLV,11,70.0,10,8,0,75,14,20,2,304,21.7
Adam Shaheen,11800,TE,MIA,16,60.0,9,17,0,43,12,20,3,150,12.5
Trent Taylor,11932,WR,SF,10,50.0,5,28,0,29,10,20,0,86,8.6
Donald Parham Jr.,91014,TE,LAC,13,50.0,8,27,0,26,10,20,3,159,15.9
DeeJay Dallas,55632,HB,SEA,8,85.0,5,29,0,13,17,20,1,111,6.5
Jamal Agnew,11920,WR,DET,14,65.0,4,11,0,20,13,20,0,89,6.8
Nick Vannett,10728,TE,DEN,15,70.0,6,10,0,19,14,20,1,95,6.8
Christian McCaffrey,11763,HB,CAR,3,89.5,8,5,0,24,17,19,1,149,8.8
Ryan Izzo,47327,TE,NE,12,68.4,6,19,1,50,13,19,0,199,15.3
Dare Ogunbowale,12329,HB,JAX,10,52.6,4,15,0,12,10,19,0,54,5.4
Vance McDonald,7836,TE,PIT,14,78.9,4,25,0,15,15,19,0,99,6.6
Freddie Swain,26448,WR,SEA,16,68.4,6,29,0,23,13,19,2,159,12.2
Nick Chubb,45783,HB,CLV,12,88.9,6,8,0,26,16,18,0,150,9.4
O.J. Howard,11774,TE,TB,4,61.1,8,30,0,33,11,18,2,146,13.3
Christian Blake,47900,WR,ATL,15,72.2,6,2,0,25,13,18,0,141,10.8
Kenny Stills,7926,WR,HST,10,61.1,8,13,0,24,11,18,1,144,13.1
Frank Gore,2282,HB,NYJ,15,88.9,3,22,0,9,16,18,0,89,5.6
Nick Boyle,9604,TE,BLT,9,82.4,8,3,0,21,14,17,2,113,8.1
Alex Erickson,11107,WR,CIN,14,70.6,5,7,0,42,12,17,0,139,11.6
Raheem Mostert,9783,HB,SF,8,94.1,5,28,0,76,16,17,1,156,9.8
Zack Moss,40341,HB,BUF,13,82.4,5,4,0,20,14,17,1,95,6.8
Adrian Peterson,3623,HB,DET,16,70.6,4,11,0,23,12,17,0,101,8.4
LeSean McCoy,4976,HB,TB,9,88.2,3,30,0,15,15,17,0,101,6.7
Byron Pringle,42345,WR,KC,11,76.5,9,16,0,37,13,17,1,160,12.3
Tyler Kroft,9518,TE,BUF,10,70.6,9,4,0,38,12,17,3,119,9.9
Jason Witten,1384,TE,LV,16,81.3,8,23,0,15,13,16,2,69,5.3
KhaDarel Hodge,26104,WR,CLV,9,68.8,11,8,0,42,11,16,0,180,16.4
Alec Ingold,34934,FB,LV,16,75.0,9,23,0,23,12,16,1,110,9.2
Brandon Powell,48036,WR,ATL,13,75.0,5,2,1,13,12,16,2,69,5.8
Tyler Johnson,48054,WR,TB,14,75.0,9,30,0,35,12,16,2,169,14.1
Adam Trautman,109795,TE,NO,15,93.8,9,20,0,41,15,16,1,171,11.4
Alexander Mattison,45817,HB,MIN,13,86.7,5,18,0,28,13,15,1,125,9.6
Jace Sternberger,47081,TE,GB,11,80.0,6,12,0,27,12,15,1,114,9.5
C.J. Board,12088,WR,NYG,12,73.3,6,21,0,16,11,15,0,101,9.2
Jordan Wilkins,26618,HB,IND,13,80.0,3,14,0,24,12,15,0,105,8.8
Pharaoh Brown,12247,TE,HST,12,93.3,9,13,0,29,14,15,2,163,11.6
Troy Fumagalli,47333,TE,DEN,8,53.3,6,10,0,29,8,15,1,80,10.0
Marcedes Lewis,2973,TE,GB,15,66.7,6,12,0,36,10,15,3,107,10.7
Kalif Raymond,11028,WR,TEN,14,60.0,7,31,0,61,9,15,0,187,20.8
Albert Okwuegbunam,41933,TE,DEN,4,73.3,6,10,0,27,11,15,1,121,11.0
Jeremy McNichols,11917,HB,TEN,16,80.0,0,31,0,9,12,15,0,55,4.6
Demetrius Harris,8524,TE,CHI,13,50.0,2,6,0,9,7,14,0,45,6.4
Keith Smith,9302,FB,ATL,16,78.6,4,2,0,13,11,14,0,59,5.4
Bryan Edwards,28486,WR,LV,11,78.6,9,23,0,34,11,14,1,193,17.5
La'Mical Perine,26408,HB,NYJ,9,78.6,3,22,0,14,11,14,0,63,5.7
Cam Akers,57206,HB,LA,12,78.6,4,26,0,38,11,14,1,123,11.2
Royce Freeman,45747,HB,DEN,14,92.3,4,10,0,28,12,13,0,81,6.8
Tyler Ervin,10753,HB,GB,8,84.6,6,12,0,24,11,13,0,84,7.6
Salvon Ahmed,57472,HB,MIA,6,84.6,2,17,0,13,11,13,0,61,5.5
Alshon Jeffery,7048,WR,PHI,7,46.2,4,24,0,39,6,13,1,115,19.2
Jaylen Samuels,47297,HB,PIT,12,69.2,2,25,0,12,9,13,0,46,5.1
Blake Bell,9550,TE,DAL,16,84.6,7,9,0,24,11,13,0,110,10.0
Equanimeous St. Brown,47967,WR,GB,12,53.8,6,12,0,24,7,13,1,117,16.7
Malcolm Perry,46513,WR,MIA,8,69.2,4,17,0,25,9,13,1,92,10.2
Benny Snell Jr.,45954,HB,PIT,13,76.9,3,25,0,14,10,13,0,61,6.1
Cameron Batson,47669,WR,TEN,12,100.0,7,31,0,18,12,12,1,100,8.3
Patrick Laird,28219,HB,MIA,12,83.3,3,17,0,17,10,12,0,68,6.8
Quez Watkins,61664,WR,PHI,6,58.3,4,24,0,43,7,12,1,106,15.1
Austin Mack,28070,WR,NYG,11,58.3,5,21,0,50,7,12,0,91,13.0
Javon Wims,41406,WR,CHI,13,50.0,4,6,0,13,6,12,1,48,8.0
Geoff Swaim,9679,TE,TEN,10,75.0,6,31,0,16,9,12,1,83,9.2
Taysom Hill,12112,QB,NO,16,66.7,4,20,4,21,8,12,1,98,12.3
