event_id,league,season,date,name,away,home,away_score,home_score,completed,status
401287887,CFB,2021,2021-09-04T20:30Z,Northern Iowa Panthers at Iowa State Cyclones,Northern Iowa Panthers,Iowa State Cyclones,10,16,True,Final
401287892,CFB,2021,2021-09-04T20:30Z,Louisiana Ragin' Cajuns at Texas Longhorns,Louisiana Ragin' Cajuns,Texas Longhorns,18,38,True,Final
401309842,CFB,2021,2021-09-04T21:00Z,San José State Spartans at USC Trojans,San José State Spartans,USC Trojans,7,30,True,Final
401286294,CFB,2021,2021-09-04T22:00Z,Campbell Fighting Camels at Liberty Flames,Campbell Fighting Camels,Liberty Flames,7,48,True,Final
401309600,CFB,2021,2021-09-04T22:00Z,Gardner-Webb Runnin' Bulldogs at Georgia Southern Eagles,Gardner-Webb Runnin' Bulldogs,Georgia Southern Eagles,25,30,True,Final
401328192,CFB,2021,2021-09-04T22:00Z,Morehead State Eagles at James Madison Dukes,Morehead State Eagles,James Madison Dukes,10,68,True,Final
401281944,CFB,2021,2021-09-04T23:00Z,Akron Zips at Auburn Tigers,Akron Zips,Auburn Tigers,10,60,True,Final
401281951,CFB,2021,2021-09-04T23:00Z,Eastern Illinois Panthers at South Carolina Gamecocks,Eastern Illinois Panthers,South Carolina Gamecocks,0,46,True,Final
401282173,CFB,2021,2021-09-04T23:00Z,Monmouth Hawks at Middle Tennessee Blue Raiders,Monmouth Hawks,Middle Tennessee Blue Raiders,15,50,True,Final
401282611,CFB,2021,2021-09-04T23:00Z,Syracuse Orange at Ohio Bobcats,Syracuse Orange,Ohio Bobcats,29,9,True,Final
401282819,CFB,2021,2021-09-04T23:00Z,Oregon State Beavers at Purdue Boilermakers,Oregon State Beavers,Purdue Boilermakers,21,30,True,Final
401287886,CFB,2021,2021-09-04T23:00Z,Texas Tech Red Raiders at Houston Cougars,Texas Tech Red Raiders,Houston Cougars,38,21,True,Final
401287890,CFB,2021,2021-09-04T23:00Z,Missouri State Bears at Oklahoma State Cowboys,Missouri State Bears,Oklahoma State Cowboys,16,23,True,Final
401287893,CFB,2021,2021-09-04T23:00Z,Baylor Bears at Texas State Bobcats,Baylor Bears,Texas State Bobcats,29,20,True,Final
401300997,CFB,2021,2021-09-04T23:00Z,Nicholls Colonels at Memphis Tigers,Nicholls Colonels,Memphis Tigers,17,42,True,Final
401300998,CFB,2021,2021-09-04T23:00Z,Abilene Christian Wildcats at SMU Mustangs,Abilene Christian Wildcats,SMU Mustangs,9,56,True,Final
401309543,CFB,2021,2021-09-04T23:00Z,Norfolk State Spartans at Toledo Rockets,Norfolk State Spartans,Toledo Rockets,10,49,True,Final
401309598,CFB,2021,2021-09-04T23:00Z,Central Arkansas Bears at Arkansas State Red Wolves,Central Arkansas Bears,Arkansas State Red Wolves,21,40,True,Final
401309602,CFB,2021,2021-09-04T23:00Z,Southern Jaguars at Troy Trojans,Southern Jaguars,Troy Trojans,3,55,True,Final
401281945,CFB,2021,2021-09-04T23:30Z,Florida Atlantic Owls at Florida Gators,Florida Atlantic Owls,Florida Gators,14,35,True,Final
401281946,CFB,2021,2021-09-04T23:30Z,Georgia Bulldogs at Clemson Tigers,Georgia Bulldogs,Clemson Tigers,10,3,True,Final
401282175,CFB,2021,2021-09-04T23:30Z,Northwestern State Demons at North Texas Mean Green,Northwestern State Demons,North Texas Mean Green,14,44,True,Final
401282179,CFB,2021,2021-09-04T23:30Z,UTSA Roadrunners at Illinois Fighting Illini,UTSA Roadrunners,Illinois Fighting Illini,37,30,True,Final
401282610,CFB,2021,2021-09-04T23:30Z,Northern Illinois Huskies at Georgia Tech Yellow Jackets,Northern Illinois Huskies,Georgia Tech Yellow Jackets,22,21,True,Final
401282613,CFB,2021,2021-09-04T23:30Z,William & Mary Tribe at Virginia Cavaliers,William & Mary Tribe,Virginia Cavaliers,0,43,True,Final
401282053,CFB,2021,2021-09-05T00:00Z,Kent State Golden Flashes at Texas A&M Aggies,Kent State Golden Flashes,Texas A&M Aggies,10,41,True,Final
401282054,CFB,2021,2021-09-05T00:00Z,East Tennessee State Buccaneers at Vanderbilt Commodores,East Tennessee State Buccaneers,Vanderbilt Commodores,23,3,True,Final
401282177,CFB,2021,2021-09-05T00:00Z,Southern Miss Golden Eagles at South Alabama Jaguars,Southern Miss Golden Eagles,South Alabama Jaguars,7,31,True,Final
401287891,CFB,2021,2021-09-05T00:00Z,Duquesne Dukes at TCU Horned Frogs,Duquesne Dukes,TCU Horned Frogs,3,45,True,Final
401309839,CFB,2021,2021-09-05T00:00Z,Montana Grizzlies at Washington Huskies,Montana Grizzlies,Washington Huskies,13,7,True,Final
401281948,CFB,2021,2021-09-05T00:30Z,LSU Tigers at UCLA Bruins,LSU Tigers,UCLA Bruins,27,38,True,Final
401282178,CFB,2021,2021-09-05T01:00Z,Bethune-Cookman Wildcats at UTEP Miners,Bethune-Cookman Wildcats,UTEP Miners,28,38,True,Final
401327977,CFB,2021,2021-09-05T01:00Z,Sacramento State Hornets at Dixie State Trailblazers,Sacramento State Hornets,Dixie State Trailblazers,19,7,True,Final
401309837,CFB,2021,2021-09-05T02:30Z,Nevada Wolf Pack at California Golden Bears,Nevada Wolf Pack,California Golden Bears,22,17,True,Final
401309841,CFB,2021,2021-09-05T02:30Z,BYU Cougars at Arizona Wildcats,BYU Cougars,Arizona Wildcats,24,16,True,Final
401310699,CFB,2021,2021-09-05T02:30Z,New Mexico State Aggies at San Diego State Aztecs,New Mexico State Aggies,San Diego State Aztecs,10,28,True,Final
401309840,CFB,2021,2021-09-05T03:00Z,Utah State Aggies at Washington State Cougars,Utah State Aggies,Washington State Cougars,26,23,True,Final
401310698,CFB,2021,2021-09-05T03:59Z,Portland State Vikings at Hawai'i Rainbow Warriors,Portland State Vikings,Hawai'i Rainbow Warriors,35,49,True,Final
401282614,CFB,2021,2021-09-05T23:30Z,Notre Dame Fighting Irish at Florida State Seminoles,Notre Dame Fighting Irish,Florida State Seminoles,41,38,True,Final
401282055,CFB,2021,2021-09-07T00:00Z,Louisville Cardinals at Ole Miss Rebels,Louisville Cardinals,Ole Miss Rebels,24,43,True,Final
401287896,CFB,2021,2021-09-10T23:30Z,Kansas Jayhawks at Coastal Carolina Chanticleers,Kansas Jayhawks,Coastal Carolina Chanticleers,22,49,True,Final
401282616,CFB,2021,2021-09-11T00:00Z,North Carolina A&T Aggies at Duke Blue Devils,North Carolina A&T Aggies,Duke Blue Devils,17,45,True,Final
401282191,CFB,2021,2021-09-11T01:30Z,UTEP Miners at Boise State Broncos,UTEP Miners,Boise State Broncos,13,54,True,Final
401310701,CFB,2021,2021-09-11T02:20Z,North Dakota Fighting Hawks at Utah State Aggies,North Dakota Fighting Hawks,Utah State Aggies,24,48,True,Final
401282624,CFB,2021,2021-09-11T15:00Z,Illinois Fighting Illini at Virginia Cavaliers,Illinois Fighting Illini,Virginia Cavaliers,14,42,True,Final
401282193,CFB,2021,2021-09-11T15:30Z,Western Kentucky Hilltoppers at Army Black Knights,Western Kentucky Hilltoppers,Army Black Knights,35,38,True,Final
401309545,CFB,2021,2021-09-11T15:30Z,VMI Keydets at Kent State Golden Flashes,VMI Keydets,Kent State Golden Flashes,10,60,True,Final
401282058,CFB,2021,2021-09-11T16:00Z,Alabama State Hornets at Auburn Tigers,Alabama State Hornets,Auburn Tigers,0,62,True,Final
401282065,CFB,2021,2021-09-11T16:00Z,South Carolina Gamecocks at East Carolina Pirates,South Carolina Gamecocks,East Carolina Pirates,20,17,True,Final
401282066,CFB,2021,2021-09-11T16:00Z,Pittsburgh Panthers at Tennessee Volunteers,Pittsburgh Panthers,Tennessee Volunteers,41,34,True,Final
401282618,CFB,2021,2021-09-11T16:00Z,Kennesaw State Owls at Georgia Tech Yellow Jackets,Kennesaw State Owls,Georgia Tech Yellow Jackets,17,45,True,Final
401282625,CFB,2021,2021-09-11T16:00Z,Norfolk State Spartans at Wake Forest Demon Deacons,Norfolk State Spartans,Wake Forest Demon Deacons,16,41,True,Final
401282783,CFB,2021,2021-09-11T16:00Z,Youngstown State Penguins at Michigan State Spartans,Youngstown State Penguins,Michigan State Spartans,14,42,True,Final
401282790,CFB,2021,2021-09-11T16:00Z,Miami (OH) RedHawks at Minnesota Golden Gophers,Miami (OH) RedHawks,Minnesota Golden Gophers,26,31,True,Final
401282804,CFB,2021,2021-09-11T16:00Z,Indiana State Sycamores at Northwestern Wildcats,Indiana State Sycamores,Northwestern Wildcats,6,24,True,Final
401282809,CFB,2021,2021-09-11T16:00Z,Oregon Ducks at Ohio State Buckeyes,Oregon Ducks,Ohio State Buckeyes,35,28,True,Final
401287899,CFB,2021,2021-09-11T16:00Z,Tulsa Golden Hurricane at Oklahoma State Cowboys,Tulsa Golden Hurricane,Oklahoma State Cowboys,23,28,True,Final
401282059,CFB,2021,2021-09-11T17:00Z,Florida Gators at South Florida Bulls,Florida Gators,South Florida Bulls,42,20,True,Final
401301000,CFB,2021,2021-09-11T17:00Z,Morgan State Bears at Tulane Green Wave,Morgan State Bears,Tulane Green Wave,20,69,True,Final
401309547,CFB,2021,2021-09-11T17:30Z,Wyoming Cowboys at Northern Illinois Huskies,Wyoming Cowboys,Northern Illinois Huskies,50,43,True,Final
401282186,CFB,2021,2021-09-11T18:00Z,Middle Tennessee Blue Raiders at Virginia Tech Hokies,Middle Tennessee Blue Raiders,Virginia Tech Hokies,14,35,True,Final
401282622,CFB,2021,2021-09-11T18:00Z,Rutgers Scarlet Knights at Syracuse Orange,Rutgers Scarlet Knights,Syracuse Orange,17,7,True,Final
401309753,CFB,2021,2021-09-11T18:00Z,Duquesne Dukes at Ohio Bobcats,Duquesne Dukes,Ohio Bobcats,28,26,True,Final
401282705,CFB,2021,2021-09-11T18:30Z,Toledo Rockets at Notre Dame Fighting Irish,Toledo Rockets,Notre Dame Fighting Irish,29,32,True,Final
401282820,CFB,2021,2021-09-11T19:00Z,Purdue Boilermakers at UConn Huskies,Purdue Boilermakers,UConn Huskies,49,0,True,Final
401309548,CFB,2021,2021-09-11T19:00Z,Robert Morris Colonials at Central Michigan Chippewas,Robert Morris Colonials,Central Michigan Chippewas,0,45,True,Final
401282060,CFB,2021,2021-09-11T19:30Z,UAB Blazers at Georgia Bulldogs,UAB Blazers,Georgia Bulldogs,7,56,True,Final
401282067,CFB,2021,2021-09-11T19:30Z,Texas A&M Aggies at Colorado Buffaloes,Texas A&M Aggies,Colorado Buffaloes,10,7,True,Final
401282183,CFB,2021,2021-09-11T19:30Z,Georgia Southern Eagles at Florida Atlantic Owls,Georgia Southern Eagles,Florida Atlantic Owls,6,38,True,Final
401282623,CFB,2021,2021-09-11T19:30Z,Boston College Eagles at Massachusetts Minutemen,Boston College Eagles,Massachusetts Minutemen,45,28,True,Final
401282797,CFB,2021,2021-09-11T19:30Z,Buffalo Bulls at Nebraska Cornhuskers,Buffalo Bulls,Nebraska Cornhuskers,3,28,True,Final
401282816,CFB,2021,2021-09-11T19:30Z,Ball State Cardinals at Penn State Nittany Lions,Ball State Cardinals,Penn State Nittany Lions,13,44,True,Final
401287900,CFB,2021,2021-09-11T19:30Z,California Golden Bears at TCU Horned Frogs,California Golden Bears,TCU Horned Frogs,32,34,True,Final
401300999,CFB,2021,2021-09-11T19:30Z,Temple Owls at Akron Zips,Temple Owls,Akron Zips,45,24,True,Final
401301002,CFB,2021,2021-09-11T19:30Z,Murray State Racers at Cincinnati Bearcats,Murray State Racers,Cincinnati Bearcats,7,42,True,Final
401301004,CFB,2021,2021-09-11T19:30Z,Air Force Falcons at Navy Midshipmen,Air Force Falcons,Navy Midshipmen,23,3,True,Final
401328367,CFB,2021,2021-09-11T19:30Z,Valparaiso Beacons at North Dakota State Bison,Valparaiso Beacons,North Dakota State Bison,0,64,True,Final
401282056,CFB,2021,2021-09-11T20:00Z,Mercer Bears at Alabama Crimson Tide,Mercer Bears,Alabama Crimson Tide,14,48,True,Final
401309546,CFB,2021,2021-09-11T20:00Z,South Alabama Jaguars at Bowling Green Falcons,South Alabama Jaguars,Bowling Green Falcons,22,19,True,Final
401328193,CFB,2021,2021-09-11T20:00Z,Maine Black Bears at James Madison Dukes,Maine Black Bears,James Madison Dukes,7,55,True,Final
401282754,CFB,2021,2021-09-11T20:30Z,Iowa Hawkeyes at Iowa State Cyclones,Iowa Hawkeyes,Iowa State Cyclones,27,17,True,Final
401282615,CFB,2021,2021-09-11T21:00Z,South Carolina State Bulldogs at Clemson Tigers,South Carolina State Bulldogs,Clemson Tigers,3,49,True,Final
401287902,CFB,2021,2021-09-11T21:00Z,Long Island University Sharks at West Virginia Mountaineers,Long Island University Sharks,West Virginia Mountaineers,0,66,True,Final
401309544,CFB,2021,2021-09-11T21:00Z,Illinois State Redbirds at Western Michigan Broncos,Illinois State Redbirds,Western Michigan Broncos,0,28,True,Final
401282181,CFB,2021,2021-09-11T22:00Z,Gardner-Webb Runnin' Bulldogs at Charlotte 49ers,Gardner-Webb Runnin' Bulldogs,Charlotte 49ers,10,38,True,Final
401282192,CFB,2021,2021-09-11T22:00Z,Lamar Cardinals at UTSA Roadrunners,Lamar Cardinals,UTSA Roadrunners,0,54,True,Final
401309845,CFB,2021,2021-09-11T22:00Z,Portland State Vikings at Washington State Cougars,Portland State Vikings,Washington State Cougars,24,44,True,Final
401328176,CFB,2021,2021-09-11T22:00Z,St. Francis (PA) Red Flash at Delaware Blue Hens,St. Francis (PA) Red Flash,Delaware Blue Hens,10,27,True,Final
401282185,CFB,2021,2021-09-11T22:30Z,North Carolina Central Eagles at Marshall Thundering Herd,North Carolina Central Eagles,Marshall Thundering Herd,10,44,True,Final
401282189,CFB,2021,2021-09-11T22:30Z,Houston Cougars at Rice Owls,Houston Cougars,Rice Owls,44,7,True,Final
401301001,CFB,2021,2021-09-11T22:30Z,Bethune-Cookman Wildcats at UCF Knights,Bethune-Cookman Wildcats,UCF Knights,14,63,True,Final
401282057,CFB,2021,2021-09-11T23:00Z,Texas Longhorns at Arkansas Razorbacks,Texas Longhorns,Arkansas Razorbacks,21,40,True,Final
401282064,CFB,2021,2021-09-11T23:00Z,NC State Wolfpack at Mississippi State Bulldogs,NC State Wolfpack,Mississippi State Bulldogs,10,24,True,Final
401282182,CFB,2021,2021-09-11T23:00Z,Texas State Bobcats at Florida International Panthers,Texas State Bobcats,Florida International Panthers,23,17,True,Final
401282184,CFB,2021,2021-09-11T23:00Z,SE Louisiana Lions at Louisiana Tech Bulldogs,SE Louisiana Lions,Louisiana Tech Bulldogs,42,45,True,Final
401282187,CFB,2021,2021-09-11T23:00Z,North Texas Mean Green at SMU Mustangs,North Texas Mean Green,SMU Mustangs,12,35,True,Final
401282188,CFB,2021,2021-09-11T23:00Z,Hampton Pirates at Old Dominion Monarchs,Hampton Pirates,Old Dominion Monarchs,7,47,True,Final
401282190,CFB,2021,2021-09-11T23:00Z,Grambling Tigers at Southern Miss Golden Eagles,Grambling Tigers,Southern Miss Golden Eagles,0,37,True,Final
401282619,CFB,2021,2021-09-11T23:00Z,Eastern Kentucky Colonels at Louisville Cardinals,Eastern Kentucky Colonels,Louisville Cardinals,3,30,True,Final
401282620,CFB,2021,2021-09-11T23:00Z,Appalachian State Mountaineers at Miami Hurricanes,Appalachian State Mountaineers,Miami Hurricanes,23,25,True,Final
401282825,CFB,2021,2021-09-11T23:00Z,Eastern Michigan Eagles at Wisconsin Badgers,Eastern Michigan Eagles,Wisconsin Badgers,7,34,True,Final
401286295,CFB,2021,2021-09-11T23:00Z,Liberty Flames at Troy Trojans,Liberty Flames,Troy Trojans,21,13,True,Final
401287895,CFB,2021,2021-09-11T23:00Z,Texas Southern Tigers at Baylor Bears,Texas Southern Tigers,Baylor Bears,7,66,True,Final
401287897,CFB,2021,2021-09-11T23:00Z,Southern Illinois Salukis at Kansas State Wildcats,Southern Illinois Salukis,Kansas State Wildcats,23,31,True,Final
401287898,CFB,2021,2021-09-11T23:00Z,Western Carolina Catamounts at Oklahoma Sooners,Western Carolina Catamounts,Oklahoma Sooners,0,76,True,Final
401287901,CFB,2021,2021-09-11T23:00Z,Stephen F. Austin Lumberjacks at Texas Tech Red Raiders,Stephen F. Austin Lumberjacks,Texas Tech Red Raiders,22,28,True,Final
401301003,CFB,2021,2021-09-11T23:00Z,Memphis Tigers at Arkansas State Red Wolves,Memphis Tigers,Arkansas State Red Wolves,55,50,True,Final
401309603,CFB,2021,2021-09-11T23:00Z,Nicholls Colonels at Louisiana Ragin' Cajuns,Nicholls Colonels,Louisiana Ragin' Cajuns,24,27,True,Final
401310700,CFB,2021,2021-09-11T23:00Z,New Mexico State Aggies at New Mexico Lobos,New Mexico State Aggies,New Mexico Lobos,25,34,True,Final
401328012,CFB,2021,2021-09-11T23:00Z,Southeast Missouri State Redhawks at Sam Houston Bearkats,Southeast Missouri State Redhawks,Sam Houston Bearkats,14,52,True,Final
401282061,CFB,2021,2021-09-11T23:30Z,Missouri Tigers at Kentucky Wildcats,Missouri Tigers,Kentucky Wildcats,28,35,True,Final
401282063,CFB,2021,2021-09-11T23:30Z,Austin Peay Governors at Ole Miss Rebels,Austin Peay Governors,Ole Miss Rebels,17,54,True,Final
401282621,CFB,2021,2021-09-11T23:30Z,Georgia State Panthers at North Carolina Tar Heels,Georgia State Panthers,North Carolina Tar Heels,17,59,True,Final
401282724,CFB,2021,2021-09-11T23:30Z,Idaho Vandals at Indiana Hoosiers,Idaho Vandals,Indiana Hoosiers,14,56,True,Final
401286207,CFB,2021,2021-09-11T23:30Z,Howard Bison at Maryland Terrapins,Howard Bison,Maryland Terrapins,0,62,True,Final
401282062,CFB,2021,2021-09-12T00:00Z,McNeese Cowboys at LSU Tigers,McNeese Cowboys,LSU Tigers,7,34,True,Final
401282617,CFB,2021,2021-09-12T00:00Z,Jacksonville State Gamecocks at Florida State Seminoles,Jacksonville State Gamecocks,Florida State Seminoles,20,17,True,Final
401282773,CFB,2021,2021-09-12T00:00Z,Washington Huskies at Michigan Wolverines,Washington Huskies,Michigan Wolverines,10,31,True,Final
401327967,CFB,2021,2021-09-12T00:00Z,Central Arkansas Bears at Missouri State Bears,Central Arkansas Bears,Missouri State Bears,34,43,True,Final
401328095,CFB,2021,2021-09-12T01:00Z,Northern Iowa Panthers at Sacramento State Hornets,Northern Iowa Panthers,Sacramento State Hornets,34,16,True,Final
401282068,CFB,2021,2021-09-12T02:00Z,Vanderbilt Commodores at Colorado State Rams,Vanderbilt Commodores,Colorado State Rams,24,21,True,Final
401309846,CFB,2021,2021-09-12T02:00Z,San Diego State Aztecs at Arizona Wildcats,San Diego State Aztecs,Arizona Wildcats,38,14,True,Final
401310702,CFB,2021,2021-09-12T02:00Z,Cal Poly Mustangs at Fresno State Bulldogs,Cal Poly Mustangs,Fresno State Bulldogs,10,63,True,Final
401309848,CFB,2021,2021-09-12T02:15Z,Utah Utes at BYU Cougars,Utah Utes,BYU Cougars,17,26,True,Final
401309843,CFB,2021,2021-09-12T02:30Z,Stanford Cardinal at USC Trojans,Stanford Cardinal,USC Trojans,42,28,True,Final
401309847,CFB,2021,2021-09-12T02:30Z,UNLV Rebels at Arizona State Sun Devils,UNLV Rebels,Arizona State Sun Devils,10,37,True,Final
401310703,CFB,2021,2021-09-12T02:30Z,Idaho State Bengals at Nevada Wolf Pack,Idaho State Bengals,Nevada Wolf Pack,10,49,True,Final
