event_id,league,season,date,team,opponent,home_away,points_allowed,pass_yds_allowed,rush_yds_allowed,total_yds_allowed,interceptions_forced,fumbles_forced,turnovers_forced
401426555,CFB,2022,2022-09-17,Florida Atlantic Owls,UCF Knights,home,40.0,339.0,314.0,653.0,1.0,1.0,2.0
401426559,CFB,2022,2022-09-17,Louisiana Ragin' Cajuns,Rice Owls,away,33.0,303.0,146.0,449.0,3.0,0,3.0
401426559,CFB,2022,2022-09-17,Rice Owls,Louisiana Ragin' Cajuns,home,21.0,114.0,61.0,175.0,1.0,0,1.0
401403990,CFB,2022,2022-09-18,Montana State Bobcats,Oregon State Beavers,away,68.0,324.0,214.0,538.0,0,0,0
401403990,CFB,2022,2022-09-18,Oregon State Beavers,Montana State Bobcats,home,28.0,101.0,168.0,269.0,3.0,0,3.0
401426556,CFB,2022,2022-09-18,Louisiana Tech Bulldogs,Clemson Tigers,away,48.0,241.0,280.0,521.0,0,1.0,1.0
401426556,CFB,2022,2022-09-18,Clemson Tigers,Louisiana Tech Bulldogs,home,20.0,311.0,6.0,317.0,3.0,1.0,4.0
401426561,CFB,2022,2022-09-18,UTEP Miners,New Mexico Lobos,away,27.0,111.0,188.0,299.0,1.0,1.0,2.0
401426561,CFB,2022,2022-09-18,New Mexico Lobos,UTEP Miners,home,10.0,299.0,54.0,353.0,4.0,3.0,7.0
401426562,CFB,2022,2022-09-18,UTSA Roadrunners,Texas Longhorns,away,41.0,161.0,298.0,459.0,0,0,0
401426562,CFB,2022,2022-09-18,Texas Longhorns,UTSA Roadrunners,home,20.0,269.0,139.0,408.0,1.0,0,1.0
401403890,CFB,2022,2022-09-18,Miami Hurricanes,Texas A&M Aggies,away,17.0,140.0,124.0,264.0,0,0,0
401403890,CFB,2022,2022-09-18,Texas A&M Aggies,Miami Hurricanes,home,9.0,217.0,175.0,392.0,0,1.0,1.0
401403993,CFB,2022,2022-09-18,San Diego State Aztecs,Utah Utes,away,35.0,224.0,174.0,398.0,0,1.0,1.0
401403993,CFB,2022,2022-09-18,Utah Utes,San Diego State Aztecs,home,7.0,60.0,113.0,173.0,1.0,1.0,2.0
401403992,CFB,2022,2022-09-18,Fresno State Bulldogs,USC Trojans,away,45.0,284.0,233.0,517.0,0,0,0
401403992,CFB,2022,2022-09-18,USC Trojans,Fresno State Bulldogs,home,17.0,257.0,164.0,421.0,1.0,1.0,2.0
401403985,CFB,2022,2022-09-18,North Dakota State Bison,Arizona Wildcats,away,31.0,229.0,165.0,394.0,0,0,0
401403985,CFB,2022,2022-09-18,Arizona Wildcats,North Dakota State Bison,home,28.0,124.0,283.0,407.0,0,1.0,1.0
401403986,CFB,2022,2022-09-18,Eastern Michigan Eagles,Arizona State Sun Devils,away,21.0,182.0,170.0,352.0,0,1.0,1.0
401403986,CFB,2022,2022-09-18,Arizona State Sun Devils,Eastern Michigan Eagles,home,30.0,153.0,305.0,458.0,1.0,0,1.0
401415219,CFB,2022,2022-09-18,Duquesne Dukes,Hawai'i Rainbow Warriors,away,24.0,93.0,91.0,184.0,1.0,1.0,2.0
401415219,CFB,2022,2022-09-18,Hawai'i Rainbow Warriors,Duquesne Dukes,home,14.0,230.0,134.0,364.0,3.0,0,3.0
401411116,CFB,2022,2022-09-22,West Virginia Mountaineers,Virginia Tech Hokies,away,10.0,193.0,35.0,228.0,1.0,0,1.0
401411116,CFB,2022,2022-09-22,Virginia Tech Hokies,West Virginia Mountaineers,home,33.0,203.0,218.0,421.0,0,1.0,1.0
401426334,CFB,2022,2022-09-22,Coastal Carolina Chanticleers,Georgia State Panthers,away,24.0,231.0,78.0,309.0,2.0,2.0,4.0
401426334,CFB,2022,2022-09-22,Georgia State Panthers,Coastal Carolina Chanticleers,home,41.0,268.0,272.0,540.0,1.0,0,1.0
401421129,CFB,2022,2022-09-23,Chattanooga Mocs,Illinois Fighting Illini,away,31.0,338.0,164.0,502.0,0,1.0,1.0
401421129,CFB,2022,2022-09-23,Illinois Fighting Illini,Chattanooga Mocs,home,0.0,49.0,93.0,142.0,2.0,0,2.0
401411117,CFB,2022,2022-09-23,Virginia Cavaliers,Syracuse Orange,away,22.0,277.0,75.0,352.0,1.0,3.0,4.0
401411117,CFB,2022,2022-09-23,Syracuse Orange,Virginia Cavaliers,home,20.0,138.0,149.0,287.0,1.0,1.0,2.0
401415220,CFB,2022,2022-09-24,Nevada Wolf Pack,Air Force Falcons,away,48.0,80.0,461.0,541.0,0,0,0
401415220,CFB,2022,2022-09-24,Air Force Falcons,Nevada Wolf Pack,home,20.0,130.0,112.0,242.0,0,0,0
401426571,CFB,2022,2022-09-24,Boise State Broncos,UTEP Miners,away,27.0,123.0,199.0,322.0,0,0,0
401426571,CFB,2022,2022-09-24,UTEP Miners,Boise State Broncos,home,10.0,93.0,84.0,177.0,0,0,0
401403894,CFB,2022,2022-09-24,Missouri Tigers,Auburn Tigers,away,17.0,135.0,82.0,217.0,0,0,0
401403894,CFB,2022,2022-09-24,Auburn Tigers,Missouri Tigers,home,14.0,179.0,133.0,312.0,1.0,1.0,2.0
401403895,CFB,2022,2022-09-24,Kent State Golden Flashes,Georgia Bulldogs,away,39.0,272.0,257.0,529.0,1.0,2.0,3.0
401403895,CFB,2022,2022-09-24,Georgia Bulldogs,Kent State Golden Flashes,home,22.0,188.0,93.0,281.0,1.0,0,1.0
401403899,CFB,2022,2022-09-24,Bowling Green Falcons,Mississippi State Bulldogs,away,45.0,420.0,45.0,465.0,0,0,0
401403899,CFB,2022,2022-09-24,Mississippi State Bulldogs,Bowling Green Falcons,home,14.0,172.0,78.0,250.0,1.0,0,1.0
401404078,CFB,2022,2022-09-24,TCU Horned Frogs,SMU Mustangs,away,34.0,372.0,104.0,476.0,2.0,0,2.0
401404078,CFB,2022,2022-09-24,SMU Mustangs,TCU Horned Frogs,home,42.0,296.0,191.0,487.0,0,0,0
401404079,CFB,2022,2022-09-24,Duke Blue Devils,Kansas Jayhawks,away,35.0,324.0,204.0,528.0,0,1.0,1.0
401404079,CFB,2022,2022-09-24,Kansas Jayhawks,Duke Blue Devils,home,27.0,324.0,139.0,463.0,0,0,0
401404080,CFB,2022,2022-09-24,Baylor Bears,Iowa State Cyclones,away,24.0,284.0,66.0,350.0,2.0,0,2.0
401404080,CFB,2022,2022-09-24,Iowa State Cyclones,Baylor Bears,home,31.0,238.0,123.0,361.0,0,0,0
401405097,CFB,2022,2022-09-24,Maryland Terrapins,Michigan Wolverines,away,34.0,220.0,243.0,463.0,0,1.0,1.0
401405097,CFB,2022,2022-09-24,Michigan Wolverines,Maryland Terrapins,home,27.0,269.0,128.0,397.0,2.0,1.0,3.0
401405098,CFB,2022,2022-09-24,Central Michigan Chippewas,Penn State Nittany Lions,away,33.0,237.0,166.0,403.0,0,0,0
401405098,CFB,2022,2022-09-24,Penn State Nittany Lions,Central Michigan Chippewas,home,14.0,275.0,88.0,363.0,2.0,2.0,4.0
401411119,CFB,2022,2022-09-24,South Florida Bulls,Louisville Cardinals,away,41.0,259.0,283.0,542.0,0,1.0,1.0
401411119,CFB,2022,2022-09-24,Louisville Cardinals,South Florida Bulls,home,3.0,110.0,48.0,158.0,2.0,1.0,3.0
401411121,CFB,2022,2022-09-24,Rhode Island Rams,Pittsburgh Panthers,away,45.0,189.0,271.0,460.0,0,0,0
401411121,CFB,2022,2022-09-24,Pittsburgh Panthers,Rhode Island Rams,home,24.0,223.0,63.0,286.0,0,0,0
401411123,CFB,2022,2022-09-24,Clemson Tigers,Wake Forest Demon Deacons,away,45.0,337.0,110.0,447.0,0,0,0
401411123,CFB,2022,2022-09-24,Wake Forest Demon Deacons,Clemson Tigers,home,51.0,371.0,188.0,559.0,0,0,0
401416604,CFB,2022,2022-09-24,Buffalo Bulls,Eastern Michigan Eagles,away,31.0,190.0,137.0,327.0,1.0,0,1.0
401416604,CFB,2022,2022-09-24,Eastern Michigan Eagles,Buffalo Bulls,home,50.0,297.0,201.0,498.0,0,0,0
401403998,CFB,2022,2022-09-24,UCLA Bruins,Colorado Buffaloes,away,17.0,258.0,51.0,309.0,1.0,1.0,2.0
401403998,CFB,2022,2022-09-24,Colorado Buffaloes,UCLA Bruins,home,45.0,266.0,249.0,515.0,0,0,0
401414781,CFB,2022,2022-09-24,Massachusetts Minutemen,Temple Owls,away,28.0,206.0,107.0,313.0,2.0,2.0,4.0
401414781,CFB,2022,2022-09-24,Temple Owls,Massachusetts Minutemen,home,0.0,80.0,179.0,259.0,2.0,0,2.0
401416606,CFB,2022,2022-09-24,Fordham Rams,Ohio Bobcats,away,59.0,537.0,155.0,692.0,0,2.0,2.0
401416606,CFB,2022,2022-09-24,Ohio Bobcats,Fordham Rams,home,52.0,503.0,137.0,640.0,0,1.0,1.0
401420828,CFB,2022,2022-09-24,North Dakota State Bison,South Dakota Coyotes,away,17.0,120.0,145.0,265.0,2.0,2.0,4.0
401420828,CFB,2022,2022-09-24,South Dakota Coyotes,North Dakota State Bison,home,34.0,120.0,356.0,476.0,1.0,2.0,3.0
401420808,CFB,2022,2022-09-24,South Dakota State Jackrabbits,Missouri State Bears,away,14.0,185.0,73.0,258.0,2.0,0,2.0
401420808,CFB,2022,2022-09-24,Missouri State Bears,South Dakota State Jackrabbits,home,28.0,319.0,156.0,475.0,0,1.0,1.0
401403901,CFB,2022,2022-09-24,Florida Gators,Tennessee Volunteers,away,38.0,349.0,227.0,576.0,0,2.0,2.0
401403901,CFB,2022,2022-09-24,Tennessee Volunteers,Florida Gators,home,33.0,453.0,141.0,594.0,1.0,1.0,2.0
401404082,CFB,2022,2022-09-24,Texas Longhorns,Texas Tech Red Raiders,away,37.0,331.0,148.0,479.0,0,0,0
401404082,CFB,2022,2022-09-24,Texas Tech Red Raiders,Texas Longhorns,home,34.0,277.0,151.0,428.0,1.0,1.0,2.0
401404126,CFB,2022,2022-09-24,Notre Dame Fighting Irish,North Carolina Tar Heels,away,32.0,301.0,66.0,367.0,0,1.0,1.0
401404126,CFB,2022,2022-09-24,North Carolina Tar Heels,Notre Dame Fighting Irish,home,45.0,289.0,287.0,576.0,0,1.0,1.0
401405092,CFB,2022,2022-09-24,Minnesota Golden Gophers,Michigan State Spartans,away,7.0,202.0,38.0,240.0,2.0,1.0,3.0
401405092,CFB,2022,2022-09-24,Michigan State Spartans,Minnesota Golden Gophers,home,34.0,268.0,240.0,508.0,0,1.0,1.0
401405096,CFB,2022,2022-09-24,Indiana Hoosiers,Cincinnati Bearcats,away,45.0,354.0,40.0,394.0,1.0,0,1.0
401405096,CFB,2022,2022-09-24,Cincinnati Bearcats,Indiana Hoosiers,home,24.0,280.0,68.0,348.0,2.0,1.0,3.0
401415037,CFB,2022,2022-09-24,James Madison Dukes,Appalachian State Mountaineers,away,28.0,235.0,63.0,298.0,1.0,1.0,2.0
401415037,CFB,2022,2022-09-24,Appalachian State Mountaineers,James Madison Dukes,home,32.0,209.0,166.0,375.0,0,2.0,2.0
401415224,CFB,2022,2022-09-24,Toledo Rockets,San Diego State Aztecs,away,17.0,65.0,216.0,281.0,1.0,0,1.0
401415224,CFB,2022,2022-09-24,San Diego State Aztecs,Toledo Rockets,home,14.0,254.0,122.0,376.0,3.0,1.0,4.0
401426565,CFB,2022,2022-09-24,Florida International Panthers,Western Kentucky Hilltoppers,away,73.0,478.0,210.0,688.0,1.0,0,1.0
401426565,CFB,2022,2022-09-24,Western Kentucky Hilltoppers,Florida International Panthers,home,0.0,124.0,61.0,185.0,1.0,1.0,2.0
401426568,CFB,2022,2022-09-24,Middle Tennessee Blue Raiders,Miami Hurricanes,away,31.0,307.0,60.0,367.0,2.0,1.0,3.0
401426568,CFB,2022,2022-09-24,Miami Hurricanes,Middle Tennessee Blue Raiders,home,45.0,408.0,99.0,507.0,1.0,0,1.0
401426569,CFB,2022,2022-09-24,North Texas Mean Green,Memphis Tigers,away,44.0,141.0,193.0,334.0,1.0,0,1.0
401426569,CFB,2022,2022-09-24,Memphis Tigers,North Texas Mean Green,home,34.0,371.0,102.0,473.0,2.0,1.0,3.0
401426572,CFB,2022,2022-09-24,Texas Southern Tigers,UTSA Roadrunners,away,52.0,441.0,112.0,553.0,0,2.0,2.0
401426572,CFB,2022,2022-09-24,UTSA Roadrunners,Texas Southern Tigers,home,24.0,229.0,235.0,464.0,2.0,0,2.0
401403898,CFB,2022,2022-09-24,Tulsa Golden Hurricane,Ole Miss Rebels,away,35.0,154.0,308.0,462.0,0,1.0,1.0
401403898,CFB,2022,2022-09-24,Ole Miss Rebels,Tulsa Golden Hurricane,home,27.0,195.0,262.0,457.0,1.0,0,1.0
401403999,CFB,2022,2022-09-24,Oregon Ducks,Washington State Cougars,away,41.0,375.0,53.0,428.0,2.0,0,2.0
401403999,CFB,2022,2022-09-24,Washington State Cougars,Oregon Ducks,home,44.0,446.0,178.0,624.0,1.0,0,1.0
401411122,CFB,2022,2022-09-24,Georgia Tech Yellow Jackets,UCF Knights,away,27.0,49.0,284.0,333.0,1.0,1.0,2.0
401411122,CFB,2022,2022-09-24,UCF Knights,Georgia Tech Yellow Jackets,home,10.0,314.0,124.0,438.0,0,2.0,2.0
401413217,CFB,2022,2022-09-24,Jacksonville State Gamecocks,Nicholls Colonels,away,21.0,179.0,239.0,418.0,2.0,0,2.0
401413217,CFB,2022,2022-09-24,Nicholls Colonels,Jacksonville State Gamecocks,home,52.0,252.0,284.0,536.0,0,0,0
401415221,CFB,2022,2022-09-24,Sacramento State Hornets,Colorado State Rams,away,10.0,178.0,75.0,253.0,0,1.0,1.0
401415221,CFB,2022,2022-09-24,Colorado State Rams,Sacramento State Hornets,home,41.0,235.0,160.0,395.0,1.0,0,1.0
401403996,CFB,2022,2022-09-24,Arizona Wildcats,California Golden Bears,away,49.0,245.0,354.0,599.0,0,0,0
401403996,CFB,2022,2022-09-24,California Golden Bears,Arizona Wildcats,home,31.0,401.0,135.0,536.0,2.0,1.0,3.0
401404160,CFB,2022,2022-09-24,Akron Zips,Liberty Flames,away,21.0,152.0,157.0,309.0,1.0,1.0,2.0
401404160,CFB,2022,2022-09-24,Liberty Flames,Akron Zips,home,12.0,269.0,52.0,321.0,1.0,0,1.0
401413205,CFB,2022,2022-09-24,Wofford Terriers,Kennesaw State Owls,away,24.0,107.0,221.0,328.0,0,2.0,2.0
401413205,CFB,2022,2022-09-24,Kennesaw State Owls,Wofford Terriers,home,22.0,358.0,35.0,393.0,2.0,0,2.0
401415624,CFB,2022,2022-09-24,Navy Midshipmen,East Carolina Pirates,away,20.0,267.0,103.0,370.0,1.0,1.0,2.0
401415624,CFB,2022,2022-09-24,East Carolina Pirates,Navy Midshipmen,home,23.0,152.0,191.0,343.0,0,1.0,1.0
401416605,CFB,2022,2022-09-24,Ball State Cardinals,Georgia Southern Eagles,away,34.0,310.0,164.0,474.0,0,0,0
401416605,CFB,2022,2022-09-24,Georgia Southern Eagles,Ball State Cardinals,home,23.0,338.0,143.0,481.0,1.0,0,1.0
401424426,CFB,2022,2022-09-24,Hampton Pirates,Delaware Blue Hens,away,35.0,308.0,140.0,448.0,1.0,2.0,3.0
401424426,CFB,2022,2022-09-24,Delaware Blue Hens,Hampton Pirates,home,3.0,94.0,62.0,156.0,2.0,0,2.0
401426335,CFB,2022,2022-09-24,Arkansas State Red Wolves,Old Dominion Monarchs,away,29.0,279.0,51.0,330.0,0,0,0
401426335,CFB,2022,2022-09-24,Old Dominion Monarchs,Arkansas State Red Wolves,home,26.0,285.0,112.0,397.0,1.0,1.0,2.0
401426570,CFB,2022,2022-09-24,Rice Owls,Houston Cougars,away,34.0,249.0,178.0,427.0,1.0,0,1.0
401426570,CFB,2022,2022-09-24,Houston Cougars,Rice Owls,home,27.0,334.0,92.0,426.0,1.0,1.0,2.0
401403893,CFB,2022,2022-09-24,Arkansas Razorbacks,Texas A&M Aggies,away,23.0,151.0,192.0,343.0,0,0,0
401403893,CFB,2022,2022-09-24,Texas A&M Aggies,Arkansas Razorbacks,home,21.0,171.0,244.0,415.0,0,1.0,1.0
401403896,CFB,2022,2022-09-24,Northern Illinois Huskies,Kentucky Wildcats,away,31.0,303.0,103.0,406.0,0,1.0,1.0
401403896,CFB,2022,2022-09-24,Kentucky Wildcats,Northern Illinois Huskies,home,23.0,199.0,128.0,327.0,0,0,0
401405091,CFB,2022,2022-09-24,Iowa Hawkeyes,Rutgers Scarlet Knights,away,10.0,300.0,61.0,361.0,2.0,1.0,3.0
401405091,CFB,2022,2022-09-24,Rutgers Scarlet Knights,Iowa Hawkeyes,home,27.0,148.0,128.0,276.0,0,0,0
401415040,CFB,2022,2022-09-24,Southern Miss Golden Eagles,Tulane Green Wave,away,24.0,247.0,204.0,451.0,1.0,0,1.0
401415040,CFB,2022,2022-09-24,Tulane Green Wave,Southern Miss Golden Eagles,home,27.0,194.0,59.0,253.0,0,0,0
401415222,CFB,2022,2022-09-24,UNLV Rebels,Utah State Aggies,away,24.0,325.0,96.0,421.0,5.0,0,5.0
401415222,CFB,2022,2022-09-24,Utah State Aggies,UNLV Rebels,home,34.0,217.0,103.0,320.0,0,0,0
401418793,CFB,2022,2022-09-24,Houston Christian Huskies,Texas State Bobcats,away,34.0,362.0,117.0,479.0,1.0,0,1.0
401418793,CFB,2022,2022-09-24,Texas State Bobcats,Houston Christian Huskies,home,0.0,103.0,39.0,142.0,1.0,0,1.0
401426393,CFB,2022,2022-09-24,Marshall Thundering Herd,Troy Trojans,away,16.0,321.0,100.0,421.0,1.0,2.0,3.0
401426393,CFB,2022,2022-09-24,Troy Trojans,Marshall Thundering Herd,home,7.0,78.0,96.0,174.0,0,1.0,1.0
401426567,CFB,2022,2022-09-24,Louisiana Tech Bulldogs,South Alabama Jaguars,away,38.0,214.0,175.0,389.0,1.0,0,1.0
401426567,CFB,2022,2022-09-24,South Alabama Jaguars,Louisiana Tech Bulldogs,home,14.0,251.0,57.0,308.0,4.0,1.0,5.0
401403892,CFB,2022,2022-09-24,Vanderbilt Commodores,Alabama Crimson Tide,away,55.0,400.0,228.0,628.0,0,1.0,1.0
401403892,CFB,2022,2022-09-24,Alabama Crimson Tide,Vanderbilt Commodores,home,3.0,115.0,14.0,129.0,0,0,0
401403897,CFB,2022,2022-09-24,New Mexico Lobos,LSU Tigers,away,38.0,414.0,219.0,633.0,0,1.0,1.0
401403897,CFB,2022,2022-09-24,LSU Tigers,New Mexico Lobos,home,0.0,51.0,37.0,88.0,0,0,0
401404150,CFB,2022,2022-09-24,UConn Huskies,NC State Wolfpack,away,41.0,323.0,169.0,492.0,1.0,0,1.0
401404150,CFB,2022,2022-09-24,NC State Wolfpack,UConn Huskies,home,10.0,39.0,121.0,160.0,0,0,0
401405093,CFB,2022,2022-09-24,Miami (OH) RedHawks,Northwestern Wildcats,away,14.0,257.0,107.0,364.0,0,2.0,2.0
401405093,CFB,2022,2022-09-24,Northwestern Wildcats,Miami (OH) RedHawks,home,17.0,62.0,216.0,278.0,0,0,0
401405095,CFB,2022,2022-09-24,Wisconsin Badgers,Ohio State Buckeyes,away,52.0,281.0,258.0,539.0,1.0,0,1.0
401405095,CFB,2022,2022-09-24,Ohio State Buckeyes,Wisconsin Badgers,home,21.0,104.0,192.0,296.0,1.0,0,1.0
401426564,CFB,2022,2022-09-24,Charlotte 49ers,South Carolina Gamecocks,away,56.0,250.0,295.0,545.0,1.0,1.0,2.0
401426564,CFB,2022,2022-09-24,South Carolina Gamecocks,Charlotte 49ers,home,20.0,213.0,79.0,292.0,3.0,0,3.0
401426566,CFB,2022,2022-09-24,Florida Atlantic Owls,Purdue Boilermakers,away,28.0,166.0,188.0,354.0,1.0,1.0,2.0
401426566,CFB,2022,2022-09-24,Purdue Boilermakers,Florida Atlantic Owls,home,26.0,230.0,190.0,420.0,1.0,1.0,2.0
401404081,CFB,2022,2022-09-25,Kansas State Wildcats,Oklahoma Sooners,away,34.0,330.0,220.0,550.0,0,0,0
401404081,CFB,2022,2022-09-25,Oklahoma Sooners,Kansas State Wildcats,home,41.0,234.0,275.0,509.0,0,0,0
401409237,CFB,2022,2022-09-25,Hawai'i Rainbow Warriors,New Mexico State Aggies,away,45.0,81.0,357.0,438.0,1.0,0,1.0
401409237,CFB,2022,2022-09-25,New Mexico State Aggies,Hawai'i Rainbow Warriors,home,26.0,261.0,150.0,411.0,0,0,0
401411118,CFB,2022,2022-09-25,Boston College Eagles,Florida State Seminoles,away,44.0,350.0,180.0,530.0,0,0,0
401411118,CFB,2022,2022-09-25,Florida State Seminoles,Boston College Eagles,home,14.0,140.0,95.0,235.0,2.0,0,2.0
401426336,CFB,2022,2022-09-25,Louisiana Ragin' Cajuns,UL Monroe Warhawks,away,21.0,192.0,227.0,419.0,1.0,1.0,2.0
401426336,CFB,2022,2022-09-25,UL Monroe Warhawks,Louisiana Ragin' Cajuns,home,17.0,268.0,86.0,354.0,1.0,1.0,2.0
401404000,CFB,2022,2022-09-25,USC Trojans,Oregon State Beavers,away,14.0,167.0,153.0,320.0,4.0,0,4.0
401404000,CFB,2022,2022-09-25,Oregon State Beavers,USC Trojans,home,17.0,180.0,177.0,357.0,0,0,0
401415223,CFB,2022,2022-09-25,Wyoming Cowboys,BYU Cougars,away,38.0,337.0,188.0,525.0,0,0,0
401415223,CFB,2022,2022-09-25,BYU Cougars,Wyoming Cowboys,home,24.0,154.0,124.0,278.0,0,0,0
401403997,CFB,2022,2022-09-25,Utah Utes,Arizona State Sun Devils,away,13.0,261.0,6.0,267.0,2.0,1.0,3.0
401403997,CFB,2022,2022-09-25,Arizona State Sun Devils,Utah Utes,home,34.0,260.0,205.0,465.0,1.0,0,1.0
401404001,CFB,2022,2022-09-25,Stanford Cardinal,Washington Huskies,away,40.0,309.0,169.0,478.0,0,0,0
401404001,CFB,2022,2022-09-25,Washington Huskies,Stanford Cardinal,home,22.0,286.0,86.0,372.0,1.0,2.0,3.0
401415225,CFB,2022,2022-09-25,Western Michigan Broncos,San José State Spartans,away,34.0,269.0,128.0,397.0,0,1.0,1.0
401415225,CFB,2022,2022-09-25,San José State Spartans,Western Michigan Broncos,home,6.0,71.0,130.0,201.0,1.0,0,1.0
401403908,CFB,2022,2022-09-29,South Carolina State Bulldogs,South Carolina Gamecocks,away,50.0,219.0,185.0,404.0,2.0,1.0,3.0
401403908,CFB,2022,2022-09-29,South Carolina Gamecocks,South Carolina State Bulldogs,home,10.0,75.0,145.0,220.0,3.0,0,3.0
401415226,CFB,2022,2022-09-30,Utah State Aggies,BYU Cougars,away,38.0,280.0,117.0,397.0,0,0,0
401415226,CFB,2022,2022-09-30,BYU Cougars,Utah State Aggies,home,26.0,188.0,204.0,392.0,2.0,1.0,3.0
401415625,CFB,2022,2022-09-30,Tulane Green Wave,Houston Cougars,away,24.0,208.0,175.0,383.0,0,1.0,1.0
401415625,CFB,2022,2022-09-30,Houston Cougars,Tulane Green Wave,home,27.0,189.0,84.0,273.0,0,1.0,1.0
401426576,CFB,2022,2022-09-30,UTSA Roadrunners,Middle Tennessee Blue Raiders,away,30.0,368.0,84.0,452.0,0,0,0
401426576,CFB,2022,2022-09-30,Middle Tennessee Blue Raiders,UTSA Roadrunners,home,45.0,423.0,167.0,590.0,3.0,0,3.0
401415228,CFB,2022,2022-10-01,San Diego State Aztecs,Boise State Broncos,away,35.0,134.0,316.0,450.0,1.0,0,1.0
401415228,CFB,2022,2022-10-01,Boise State Broncos,San Diego State Aztecs,home,13.0,33.0,84.0,117.0,1.0,0,1.0
401404007,CFB,2022,2022-10-01,Washington Huskies,UCLA Bruins,away,40.0,315.0,184.0,499.0,0,0,0
401404007,CFB,2022,2022-10-01,UCLA Bruins,Washington Huskies,home,32.0,345.0,65.0,410.0,2.0,0,2.0
401415229,CFB,2022,2022-10-01,New Mexico Lobos,UNLV Rebels,away,31.0,233.0,123.0,356.0,1.0,1.0,2.0
401415229,CFB,2022,2022-10-01,UNLV Rebels,New Mexico Lobos,home,20.0,152.0,140.0,292.0,2.0,0,2.0
401403905,CFB,2022,2022-10-01,Kentucky Wildcats,Ole Miss Rebels,away,22.0,213.0,186.0,399.0,1.0,0,1.0
401403905,CFB,2022,2022-10-01,Ole Miss Rebels,Kentucky Wildcats,home,19.0,220.0,108.0,328.0,0,2.0,2.0
401404085,CFB,2022,2022-10-01,Texas Tech Red Raiders,Kansas State Wildcats,away,37.0,116.0,343.0,459.0,0,1.0,1.0
401404085,CFB,2022,2022-10-01,Kansas State Wildcats,Texas Tech Red Raiders,home,28.0,359.0,114.0,473.0,2.0,2.0,4.0
401404086,CFB,2022,2022-10-01,Oklahoma Sooners,TCU Horned Frogs,away,55.0,307.0,361.0,668.0,0,0,0
401404086,CFB,2022,2022-10-01,TCU Horned Frogs,Oklahoma Sooners,home,24.0,176.0,179.0,355.0,0,1.0,1.0
401404137,CFB,2022,2022-10-01,Georgia State Panthers,Army Black Knights,away,14.0,11.0,354.0,365.0,1.0,2.0,3.0
401404137,CFB,2022,2022-10-01,Army Black Knights,Georgia State Panthers,home,31.0,157.0,299.0,456.0,0,1.0,1.0
401405099,CFB,2022,2022-10-01,Illinois Fighting Illini,Wisconsin Badgers,away,10.0,206.0,2.0,208.0,2.0,1.0,3.0
401405099,CFB,2022,2022-10-01,Wisconsin Badgers,Illinois Fighting Illini,home,34.0,167.0,136.0,303.0,0,0,0
401405100,CFB,2022,2022-10-01,Michigan Wolverines,Iowa Hawkeyes,away,14.0,246.0,35.0,281.0,0,0,0
401405100,CFB,2022,2022-10-01,Iowa Hawkeyes,Michigan Wolverines,home,27.0,155.0,172.0,327.0,0,0,0
401405101,CFB,2022,2022-10-01,Purdue Boilermakers,Minnesota Golden Gophers,away,10.0,257.0,47.0,304.0,3.0,0,3.0
401405101,CFB,2022,2022-10-01,Minnesota Golden Gophers,Purdue Boilermakers,home,20.0,199.0,160.0,359.0,2.0,1.0,3.0
401411124,CFB,2022,2022-10-01,Louisville Cardinals,Boston College Eagles,away,34.0,304.0,144.0,448.0,1.0,2.0,3.0
401411124,CFB,2022,2022-10-01,Boston College Eagles,Louisville Cardinals,home,33.0,205.0,147.0,352.0,1.0,0,1.0
401415227,CFB,2022,2022-10-01,Navy Midshipmen,Air Force Falcons,away,13.0,156.0,200.0,356.0,0,2.0,2.0
401415227,CFB,2022,2022-10-01,Air Force Falcons,Navy Midshipmen,home,10.0,129.0,114.0,243.0,0,0,0
401415628,CFB,2022,2022-10-01,Temple Owls,Memphis Tigers,away,24.0,195.0,136.0,331.0,0,1.0,1.0
401415628,CFB,2022,2022-10-01,Memphis Tigers,Temple Owls,home,3.0,245.0,52.0,297.0,3.0,0,3.0
401420809,CFB,2022,2022-10-01,Missouri State Bears,North Dakota Fighting Hawks,away,48.0,267.0,248.0,515.0,1.0,0,1.0
401420809,CFB,2022,2022-10-01,North Dakota Fighting Hawks,Missouri State Bears,home,31.0,271.0,118.0,389.0,0,0,0
401426338,CFB,2022,2022-10-01,Texas State Bobcats,James Madison Dukes,away,40.0,257.0,203.0,460.0,1.0,2.0,3.0
401426338,CFB,2022,2022-10-01,James Madison Dukes,Texas State Bobcats,home,13.0,140.0,106.0,246.0,2.0,2.0,4.0
401404006,CFB,2022,2022-10-01,Oregon State Beavers,Utah Utes,away,42.0,199.0,162.0,361.0,0,0,0
401404006,CFB,2022,2022-10-01,Utah Utes,Oregon State Beavers,home,16.0,246.0,171.0,417.0,4.0,0,4.0
401413218,CFB,2022,2022-10-01,Kennesaw State Owls,Jacksonville State Gamecocks,away,35.0,184.0,112.0,296.0,1.0,4.0,5.0
401413218,CFB,2022,2022-10-01,Jacksonville State Gamecocks,Kennesaw State Owls,home,28.0,44.0,239.0,283.0,0,2.0,2.0
401414782,CFB,2022,2022-10-01,Massachusetts Minutemen,Eastern Michigan Eagles,away,20.0,122.0,217.0,339.0,2.0,1.0,3.0
