event_id,league,season,date,team,opponent,home_away,points_allowed,pass_yds_allowed,rush_yds_allowed,total_yds_allowed,interceptions_forced,fumbles_forced,turnovers_forced
401300994,CFB,2021,2021-09-02,UC Davis Aggies,Tulsa Golden Hurricane,away,17.0,202.0,247.0,449.0,2.0,1.0,3.0
401300994,CFB,2021,2021-09-02,Tulsa Golden Hurricane,UC Davis Aggies,home,19.0,311.0,88.0,399.0,0,0,0
401309834,CFB,2021,2021-09-02,Weber State Wildcats,Utah Utes,away,40.0,262.0,188.0,450.0,1.0,1.0,2.0
401309834,CFB,2021,2021-09-02,Utah Utes,Weber State Wildcats,home,17.0,213.0,57.0,270.0,1.0,1.0,2.0
401281952,CFB,2021,2021-09-03,Bowling Green Falcons,Tennessee Volunteers,away,38.0,144.0,326.0,470.0,0,2.0,2.0
401281952,CFB,2021,2021-09-03,Tennessee Volunteers,Bowling Green Falcons,home,6.0,187.0,32.0,219.0,0,0,0
401282180,CFB,2021,2021-09-03,UT Martin Skyhawks,Western Kentucky Hilltoppers,away,59.0,478.0,109.0,587.0,1.0,0,1.0
401282180,CFB,2021,2021-09-03,Western Kentucky Hilltoppers,UT Martin Skyhawks,home,21.0,195.0,201.0,396.0,1.0,1.0,2.0
401282789,CFB,2021,2021-09-03,Ohio State Buckeyes,Minnesota Golden Gophers,away,31.0,205.0,203.0,408.0,0,2.0,2.0
401282789,CFB,2021,2021-09-03,Minnesota Golden Gophers,Ohio State Buckeyes,home,45.0,294.0,201.0,495.0,1.0,0,1.0
401310696,CFB,2021,2021-09-03,Houston Baptist Huskies,New Mexico Lobos,away,27.0,183.0,125.0,308.0,0,1.0,1.0
401310696,CFB,2021,2021-09-03,New Mexico Lobos,Houston Baptist Huskies,home,17.0,193.0,-6.0,187.0,2.0,1.0,3.0
401328138,CFB,2021,2021-09-03,Reinhardt Eagles,Kennesaw State Owls,away,35.0,72.0,335.0,407.0,1.0,0,1.0
401328138,CFB,2021,2021-09-03,Kennesaw State Owls,Reinhardt Eagles,home,25.0,90.0,171.0,261.0,1.0,0,1.0
401282051,CFB,2021,2021-09-03,Long Island University Sharks,Florida International Panthers,away,48.0,276.0,318.0,594.0,1.0,0,1.0
401282051,CFB,2021,2021-09-03,Florida International Panthers,Long Island University Sharks,home,10.0,195.0,96.0,291.0,0,0,0
401328011,CFB,2021,2021-09-03,Sam Houston Bearkats,Northern Arizona Lumberjacks,away,16.0,290.0,91.0,381.0,2.0,0,2.0
401328011,CFB,2021,2021-09-03,Northern Arizona Lumberjacks,Sam Houston Bearkats,home,42.0,275.0,285.0,560.0,1.0,1.0,2.0
401310694,CFB,2021,2021-09-03,Eastern Washington Eagles,UNLV Rebels,away,33.0,140.0,199.0,339.0,1.0,1.0,2.0
401310694,CFB,2021,2021-09-03,UNLV Rebels,Eastern Washington Eagles,home,35.0,374.0,97.0,471.0,2.0,1.0,3.0
401309835,CFB,2021,2021-09-03,Southern Utah Thunderbirds,Arizona State Sun Devils,away,41.0,199.0,228.0,427.0,0,2.0,2.0
401309835,CFB,2021,2021-09-03,Arizona State Sun Devils,Southern Utah Thunderbirds,home,14.0,146.0,78.0,224.0,3.0,1.0,4.0
401309937,CFB,2021,2021-09-03,North Carolina Tar Heels,Virginia Tech Hokies,away,17.0,169.0,127.0,296.0,1.0,1.0,2.0
401309937,CFB,2021,2021-09-03,Virginia Tech Hokies,North Carolina Tar Heels,home,10.0,208.0,146.0,354.0,3.0,0,3.0
401282052,CFB,2021,2021-09-03,Duke Blue Devils,Charlotte 49ers,away,31.0,324.0,154.0,478.0,0,0,0
401282052,CFB,2021,2021-09-03,Charlotte 49ers,Duke Blue Devils,home,28.0,228.0,353.0,581.0,0,2.0,2.0
401282608,CFB,2021,2021-09-03,Old Dominion Monarchs,Wake Forest Demon Deacons,away,42.0,188.0,164.0,352.0,0,1.0,1.0
401282608,CFB,2021,2021-09-03,Wake Forest Demon Deacons,Old Dominion Monarchs,home,10.0,127.0,145.0,272.0,2.0,0,2.0
401309541,CFB,2021,2021-09-03,St. Francis (PA) Red Flash,Eastern Michigan Eagles,away,35.0,189.0,221.0,410.0,1.0,1.0,2.0
401309541,CFB,2021,2021-09-03,Eastern Michigan Eagles,St. Francis (PA) Red Flash,home,15.0,187.0,105.0,292.0,1.0,1.0,2.0
401287888,CFB,2021,2021-09-04,South Dakota Coyotes,Kansas Jayhawks,away,17.0,163.0,82.0,245.0,0,0,0
401287888,CFB,2021,2021-09-04,Kansas Jayhawks,South Dakota Coyotes,home,14.0,98.0,165.0,263.0,0,0,0
401282782,CFB,2021,2021-09-04,Michigan State Spartans,Northwestern Wildcats,away,21.0,283.0,117.0,400.0,0,0,0
401282782,CFB,2021,2021-09-04,Northwestern Wildcats,Michigan State Spartans,home,38.0,185.0,326.0,511.0,0,1.0,1.0
401309836,CFB,2021,2021-09-04,Northern Colorado Bears,Colorado Buffaloes,away,35.0,102.0,281.0,383.0,0,0,0
401309836,CFB,2021,2021-09-04,Colorado Buffaloes,Northern Colorado Bears,home,7.0,236.0,20.0,256.0,1.0,0,1.0
401310695,CFB,2021,2021-09-04,South Dakota State Jackrabbits,Colorado State Rams,away,23.0,338.0,124.0,462.0,1.0,1.0,2.0
401310695,CFB,2021,2021-09-04,Colorado State Rams,South Dakota State Jackrabbits,home,42.0,224.0,242.0,466.0,0,0,0
401281947,CFB,2021,2021-09-04,UL Monroe Warhawks,Kentucky Wildcats,away,45.0,419.0,135.0,554.0,1.0,2.0,3.0
401281947,CFB,2021,2021-09-04,Kentucky Wildcats,UL Monroe Warhawks,home,10.0,70.0,17.0,87.0,0,0,0
401282609,CFB,2021,2021-09-04,Colgate Raiders,Boston College Eagles,away,51.0,347.0,178.0,525.0,0,0,0
401282609,CFB,2021,2021-09-04,Boston College Eagles,Colgate Raiders,home,0.0,84.0,105.0,189.0,2.0,0,2.0
401282772,CFB,2021,2021-09-04,Western Michigan Broncos,Michigan Wolverines,away,47.0,216.0,335.0,551.0,0,0,0
401282772,CFB,2021,2021-09-04,Michigan Wolverines,Western Michigan Broncos,home,14.0,191.0,126.0,317.0,0,0,0
401282815,CFB,2021,2021-09-04,Penn State Nittany Lions,Wisconsin Badgers,away,10.0,185.0,174.0,359.0,2.0,1.0,3.0
401282815,CFB,2021,2021-09-04,Wisconsin Badgers,Penn State Nittany Lions,home,16.0,247.0,50.0,297.0,0,0,0
401282822,CFB,2021,2021-09-04,Temple Owls,Rutgers Scarlet Knights,away,61.0,145.0,220.0,365.0,0,0,0
401282822,CFB,2021,2021-09-04,Rutgers Scarlet Knights,Temple Owls,home,14.0,148.0,113.0,261.0,2.0,3.0,5.0
401286188,CFB,2021,2021-09-04,Holy Cross Crusaders,UConn Huskies,away,28.0,174.0,88.0,262.0,3.0,1.0,4.0
401286188,CFB,2021,2021-09-04,UConn Huskies,Holy Cross Crusaders,home,38.0,137.0,226.0,363.0,0,1.0,1.0
401287889,CFB,2021,2021-09-04,Stanford Cardinal,Kansas State Wildcats,away,24.0,144.0,200.0,344.0,1.0,0,1.0
401287889,CFB,2021,2021-09-04,Kansas State Wildcats,Stanford Cardinal,home,7.0,194.0,39.0,233.0,2.0,0,2.0
401287894,CFB,2021,2021-09-04,Tulane Green Wave,Oklahoma Sooners,away,40.0,314.0,116.0,430.0,2.0,0,2.0
401287894,CFB,2021,2021-09-04,Oklahoma Sooners,Tulane Green Wave,home,35.0,296.0,100.0,396.0,0,3.0,3.0
401309601,CFB,2021,2021-09-04,Army Black Knights,Georgia State Panthers,away,10.0,129.0,48.0,177.0,1.0,1.0,2.0
401309601,CFB,2021,2021-09-04,Georgia State Panthers,Army Black Knights,home,43.0,98.0,258.0,356.0,0,0,0
401327913,CFB,2021,2021-09-04,Fordham Rams,Nebraska Cornhuskers,away,52.0,304.0,329.0,633.0,0,2.0,2.0
401327913,CFB,2021,2021-09-04,Nebraska Cornhuskers,Fordham Rams,home,7.0,163.0,129.0,292.0,3.0,0,3.0
401281943,CFB,2021,2021-09-04,Rice Owls,Arkansas Razorbacks,away,38.0,128.0,245.0,373.0,1.0,0,1.0
401281943,CFB,2021,2021-09-04,Arkansas Razorbacks,Rice Owls,home,17.0,227.0,81.0,308.0,3.0,0,3.0
401309838,CFB,2021,2021-09-04,Fresno State Bulldogs,Oregon Ducks,away,31.0,172.0,186.0,358.0,0,1.0,1.0
401309838,CFB,2021,2021-09-04,Oregon Ducks,Fresno State Bulldogs,home,24.0,298.0,77.0,375.0,0,3.0,3.0
401310861,CFB,2021,2021-09-04,Lafayette Leopards,Air Force Falcons,away,35.0,50.0,370.0,420.0,0,0,0
401310861,CFB,2021,2021-09-04,Air Force Falcons,Lafayette Leopards,home,14.0,243.0,43.0,286.0,1.0,0,1.0
401281942,CFB,2021,2021-09-04,Alabama Crimson Tide,Miami Hurricanes,away,13.0,178.0,88.0,266.0,2.0,1.0,3.0
401281942,CFB,2021,2021-09-04,Miami Hurricanes,Alabama Crimson Tide,home,44.0,354.0,147.0,501.0,0,1.0,1.0
401282174,CFB,2021,2021-09-04,Marshall Thundering Herd,Navy Midshipmen,away,7.0,61.0,337.0,398.0,2.0,0,2.0
401282174,CFB,2021,2021-09-04,Navy Midshipmen,Marshall Thundering Herd,home,49.0,363.0,101.0,464.0,2.0,1.0,3.0
401282723,CFB,2021,2021-09-04,Indiana Hoosiers,Iowa Hawkeyes,away,34.0,145.0,158.0,303.0,0,2.0,2.0
401282723,CFB,2021,2021-09-04,Iowa Hawkeyes,Indiana Hoosiers,home,6.0,156.0,77.0,233.0,3.0,0,3.0
401282764,CFB,2021,2021-09-04,West Virginia Mountaineers,Maryland Terrapins,away,30.0,332.0,164.0,496.0,0,0,0
401282764,CFB,2021,2021-09-04,Maryland Terrapins,West Virginia Mountaineers,home,24.0,277.0,48.0,325.0,2.0,2.0,4.0
401300996,CFB,2021,2021-09-04,Miami (OH) RedHawks,Cincinnati Bearcats,away,49.0,295.0,247.0,542.0,2.0,1.0,3.0
401300996,CFB,2021,2021-09-04,Cincinnati Bearcats,Miami (OH) RedHawks,home,14.0,109.0,169.0,278.0,0,0,0
401328159,CFB,2021,2021-09-04,Albany Great Danes,North Dakota State Bison,away,28.0,128.0,259.0,387.0,0,1.0,1.0
401328159,CFB,2021,2021-09-04,North Dakota State Bison,Albany Great Danes,home,6.0,183.0,22.0,205.0,2.0,1.0,3.0
401281949,CFB,2021,2021-09-04,Louisiana Tech Bulldogs,Mississippi State Bulldogs,away,35.0,370.0,65.0,435.0,1.0,3.0,4.0
401281949,CFB,2021,2021-09-04,Mississippi State Bulldogs,Louisiana Tech Bulldogs,home,34.0,268.0,101.0,369.0,1.0,1.0,2.0
401281950,CFB,2021,2021-09-04,Central Michigan Chippewas,Missouri Tigers,away,34.0,257.0,211.0,468.0,0,0,0
401281950,CFB,2021,2021-09-04,Missouri Tigers,Central Michigan Chippewas,home,24.0,301.0,174.0,475.0,2.0,0,2.0
401282612,CFB,2021,2021-09-04,Massachusetts Minutemen,Pittsburgh Panthers,away,51.0,375.0,223.0,598.0,0,1.0,1.0
401282612,CFB,2021,2021-09-04,Pittsburgh Panthers,Massachusetts Minutemen,home,7.0,167.0,42.0,209.0,0,1.0,1.0
401310697,CFB,2021,2021-09-04,Montana State Bobcats,Wyoming Cowboys,away,19.0,196.0,151.0,347.0,1.0,0,1.0
401310697,CFB,2021,2021-09-04,Wyoming Cowboys,Montana State Bobcats,home,16.0,200.0,121.0,321.0,0,1.0,1.0
401287887,CFB,2021,2021-09-04,Northern Iowa Panthers,Iowa State Cyclones,away,16.0,199.0,136.0,335.0,0,0,0
401287887,CFB,2021,2021-09-04,Iowa State Cyclones,Northern Iowa Panthers,home,10.0,230.0,45.0,275.0,2.0,0,2.0
401287892,CFB,2021,2021-09-04,Louisiana Ragin' Cajuns,Texas Longhorns,away,38.0,265.0,170.0,435.0,0,0,0
401287892,CFB,2021,2021-09-04,Texas Longhorns,Louisiana Ragin' Cajuns,home,18.0,282.0,76.0,358.0,0,1.0,1.0
401309842,CFB,2021,2021-09-04,San José State Spartans,USC Trojans,away,30.0,256.0,160.0,416.0,0,1.0,1.0
401309842,CFB,2021,2021-09-04,USC Trojans,San José State Spartans,home,7.0,308.0,68.0,376.0,2.0,0,2.0
401286294,CFB,2021,2021-09-04,Campbell Fighting Camels,Liberty Flames,away,48.0,319.0,218.0,537.0,0,0,0
401286294,CFB,2021,2021-09-04,Liberty Flames,Campbell Fighting Camels,home,7.0,183.0,86.0,269.0,0,0,0
401309600,CFB,2021,2021-09-04,Gardner-Webb Runnin' Bulldogs,Georgia Southern Eagles,away,30.0,135.0,362.0,497.0,0,0,0
401309600,CFB,2021,2021-09-04,Georgia Southern Eagles,Gardner-Webb Runnin' Bulldogs,home,25.0,365.0,62.0,427.0,0,0,0
401328192,CFB,2021,2021-09-04,Morehead State Eagles,James Madison Dukes,away,68.0,342.0,345.0,687.0,0,0,0
401328192,CFB,2021,2021-09-04,James Madison Dukes,Morehead State Eagles,home,10.0,253.0,-57.0,196.0,3.0,1.0,4.0
401281944,CFB,2021,2021-09-04,Akron Zips,Auburn Tigers,away,60.0,297.0,316.0,613.0,0,0,0
401281944,CFB,2021,2021-09-04,Auburn Tigers,Akron Zips,home,10.0,191.0,-3.0,188.0,0,0,0
401281951,CFB,2021,2021-09-04,Eastern Illinois Panthers,South Carolina Gamecocks,away,46.0,185.0,245.0,430.0,0,1.0,1.0
401281951,CFB,2021,2021-09-04,South Carolina Gamecocks,Eastern Illinois Panthers,home,0.0,78.0,31.0,109.0,2.0,0,2.0
401282173,CFB,2021,2021-09-04,Monmouth Hawks,Middle Tennessee Blue Raiders,away,50.0,248.0,96.0,344.0,0,0,0
401282173,CFB,2021,2021-09-04,Middle Tennessee Blue Raiders,Monmouth Hawks,home,15.0,186.0,88.0,274.0,1.0,3.0,4.0
401282611,CFB,2021,2021-09-04,Syracuse Orange,Ohio Bobcats,away,9.0,212.0,134.0,346.0,1.0,0,1.0
401282611,CFB,2021,2021-09-04,Ohio Bobcats,Syracuse Orange,home,29.0,100.0,283.0,383.0,0,0,0
401282819,CFB,2021,2021-09-04,Oregon State Beavers,Purdue Boilermakers,away,30.0,313.0,88.0,401.0,1.0,0,1.0
401282819,CFB,2021,2021-09-04,Purdue Boilermakers,Oregon State Beavers,home,21.0,285.0,78.0,363.0,1.0,0,1.0
401287886,CFB,2021,2021-09-04,Texas Tech Red Raiders,Houston Cougars,away,21.0,174.0,77.0,251.0,4.0,0,4.0
401287886,CFB,2021,2021-09-04,Houston Cougars,Texas Tech Red Raiders,home,38.0,231.0,145.0,376.0,0,1.0,1.0
401287890,CFB,2021,2021-09-04,Missouri State Bears,Oklahoma State Cowboys,away,23.0,315.0,54.0,369.0,1.0,2.0,3.0
401287890,CFB,2021,2021-09-04,Oklahoma State Cowboys,Missouri State Bears,home,16.0,234.0,102.0,336.0,0,0,0
401287893,CFB,2021,2021-09-04,Baylor Bears,Texas State Bobcats,away,20.0,156.0,79.0,235.0,3.0,0,3.0
401287893,CFB,2021,2021-09-04,Texas State Bobcats,Baylor Bears,home,29.0,148.0,238.0,386.0,0,1.0,1.0
401300997,CFB,2021,2021-09-04,Nicholls Colonels,Memphis Tigers,away,42.0,265.0,322.0,587.0,0,0,0
401300997,CFB,2021,2021-09-04,Memphis Tigers,Nicholls Colonels,home,17.0,199.0,100.0,299.0,1.0,0,1.0
401300998,CFB,2021,2021-09-04,Abilene Christian Wildcats,SMU Mustangs,away,56.0,319.0,171.0,490.0,0,0,0
401300998,CFB,2021,2021-09-04,SMU Mustangs,Abilene Christian Wildcats,home,9.0,213.0,119.0,332.0,3.0,1.0,4.0
401309543,CFB,2021,2021-09-04,Norfolk State Spartans,Toledo Rockets,away,49.0,236.0,205.0,441.0,0,0,0
401309543,CFB,2021,2021-09-04,Toledo Rockets,Norfolk State Spartans,home,10.0,125.0,106.0,231.0,1.0,1.0,2.0
401309598,CFB,2021,2021-09-04,Central Arkansas Bears,Arkansas State Red Wolves,away,40.0,319.0,194.0,513.0,0,1.0,1.0
401309598,CFB,2021,2021-09-04,Arkansas State Red Wolves,Central Arkansas Bears,home,21.0,296.0,42.0,338.0,2.0,0,2.0
401309602,CFB,2021,2021-09-04,Southern Jaguars,Troy Trojans,away,55.0,300.0,164.0,464.0,1.0,1.0,2.0
401309602,CFB,2021,2021-09-04,Troy Trojans,Southern Jaguars,home,3.0,108.0,81.0,189.0,4.0,0,4.0
401281945,CFB,2021,2021-09-04,Florida Atlantic Owls,Florida Gators,away,35.0,153.0,400.0,553.0,2.0,0,2.0
401281945,CFB,2021,2021-09-04,Florida Gators,Florida Atlantic Owls,home,14.0,261.0,92.0,353.0,0,2.0,2.0
401281946,CFB,2021,2021-09-04,Georgia Bulldogs,Clemson Tigers,away,3.0,178.0,2.0,180.0,1.0,0,1.0
401281946,CFB,2021,2021-09-04,Clemson Tigers,Georgia Bulldogs,home,10.0,135.0,121.0,256.0,1.0,1.0,2.0
401282175,CFB,2021,2021-09-04,Northwestern State Demons,North Texas Mean Green,away,44.0,182.0,345.0,527.0,2.0,0,2.0
401282175,CFB,2021,2021-09-04,North Texas Mean Green,Northwestern State Demons,home,14.0,157.0,261.0,418.0,1.0,3.0,4.0
401282179,CFB,2021,2021-09-04,UTSA Roadrunners,Illinois Fighting Illini,away,30.0,266.0,150.0,416.0,0,1.0,1.0
401282179,CFB,2021,2021-09-04,Illinois Fighting Illini,UTSA Roadrunners,home,37.0,280.0,217.0,497.0,0,1.0,1.0
401282610,CFB,2021,2021-09-04,Northern Illinois Huskies,Georgia Tech Yellow Jackets,away,21.0,158.0,271.0,429.0,0,1.0,1.0
401282610,CFB,2021,2021-09-04,Georgia Tech Yellow Jackets,Northern Illinois Huskies,home,22.0,136.0,165.0,301.0,0,1.0,1.0
401282613,CFB,2021,2021-09-04,William & Mary Tribe,Virginia Cavaliers,away,43.0,339.0,206.0,545.0,0,0,0
401282613,CFB,2021,2021-09-04,Virginia Cavaliers,William & Mary Tribe,home,0.0,89.0,94.0,183.0,0,0,0
401282053,CFB,2021,2021-09-05,Kent State Golden Flashes,Texas A&M Aggies,away,41.0,292.0,303.0,595.0,4.0,1.0,5.0
401282053,CFB,2021,2021-09-05,Texas A&M Aggies,Kent State Golden Flashes,home,10.0,110.0,226.0,336.0,2.0,0,2.0
401282054,CFB,2021,2021-09-05,East Tennessee State Buccaneers,Vanderbilt Commodores,away,3.0,236.0,85.0,321.0,2.0,1.0,3.0
401282054,CFB,2021,2021-09-05,Vanderbilt Commodores,East Tennessee State Buccaneers,home,23.0,135.0,179.0,314.0,0,0,0
401282177,CFB,2021,2021-09-05,Southern Miss Golden Eagles,South Alabama Jaguars,away,31.0,269.0,31.0,300.0,0,1.0,1.0
401282177,CFB,2021,2021-09-05,South Alabama Jaguars,Southern Miss Golden Eagles,home,7.0,133.0,125.0,258.0,2.0,2.0,4.0
401287891,CFB,2021,2021-09-05,Duquesne Dukes,TCU Horned Frogs,away,45.0,253.0,178.0,431.0,1.0,0,1.0
401287891,CFB,2021,2021-09-05,TCU Horned Frogs,Duquesne Dukes,home,3.0,76.0,61.0,137.0,1.0,1.0,2.0
401309839,CFB,2021,2021-09-05,Montana Grizzlies,Washington Huskies,away,7.0,226.0,65.0,291.0,3.0,0,3.0
401309839,CFB,2021,2021-09-05,Washington Huskies,Montana Grizzlies,home,13.0,105.0,127.0,232.0,0,0,0
401281948,CFB,2021,2021-09-05,LSU Tigers,UCLA Bruins,away,38.0,260.0,210.0,470.0,1.0,0,1.0
401281948,CFB,2021,2021-09-05,UCLA Bruins,LSU Tigers,home,27.0,330.0,48.0,378.0,1.0,0,1.0
401282178,CFB,2021,2021-09-05,Bethune-Cookman Wildcats,UTEP Miners,away,38.0,183.0,289.0,472.0,0,1.0,1.0
401282178,CFB,2021,2021-09-05,UTEP Miners,Bethune-Cookman Wildcats,home,28.0,215.0,118.0,333.0,1.0,1.0,2.0
401327977,CFB,2021,2021-09-05,Sacramento State Hornets,Dixie State Trailblazers,away,7.0,158.0,55.0,213.0,1.0,0,1.0
401327977,CFB,2021,2021-09-05,Dixie State Trailblazers,Sacramento State Hornets,home,19.0,193.0,208.0,401.0,0,0,0
401309837,CFB,2021,2021-09-05,Nevada Wolf Pack,California Golden Bears,away,17.0,177.0,153.0,330.0,1.0,0,1.0
401309837,CFB,2021,2021-09-05,California Golden Bears,Nevada Wolf Pack,home,22.0,312.0,61.0,373.0,1.0,0,1.0
401309841,CFB,2021,2021-09-05,BYU Cougars,Arizona Wildcats,away,16.0,345.0,81.0,426.0,1.0,0,1.0
401309841,CFB,2021,2021-09-05,Arizona Wildcats,BYU Cougars,home,24.0,207.0,161.0,368.0,0,0,0
401310699,CFB,2021,2021-09-05,New Mexico State Aggies,San Diego State Aztecs,away,28.0,76.0,263.0,339.0,1.0,2.0,3.0
401310699,CFB,2021,2021-09-05,San Diego State Aztecs,New Mexico State Aggies,home,10.0,326.0,48.0,374.0,3.0,0,3.0
401309840,CFB,2021,2021-09-05,Utah State Aggies,Washington State Cougars,away,23.0,211.0,149.0,360.0,0,1.0,1.0
401309840,CFB,2021,2021-09-05,Washington State Cougars,Utah State Aggies,home,26.0,219.0,222.0,441.0,1.0,1.0,2.0
401310698,CFB,2021,2021-09-05,Portland State Vikings,Hawai'i Rainbow Warriors,away,49.0,305.0,268.0,573.0,1.0,3.0,4.0
401310698,CFB,2021,2021-09-05,Hawai'i Rainbow Warriors,Portland State Vikings,home,35.0,400.0,64.0,464.0,2.0,2.0,4.0
401282614,CFB,2021,2021-09-05,Notre Dame Fighting Irish,Florida State Seminoles,away,38.0,178.0,264.0,442.0,3.0,0,3.0
401282614,CFB,2021,2021-09-05,Florida State Seminoles,Notre Dame Fighting Irish,home,41.0,366.0,65.0,431.0,1.0,0,1.0
401282055,CFB,2021,2021-09-07,Louisville Cardinals,Ole Miss Rebels,away,43.0,381.0,188.0,569.0,0,0,0
401282055,CFB,2021,2021-09-07,Ole Miss Rebels,Louisville Cardinals,home,24.0,200.0,155.0,355.0,1.0,1.0,2.0
401287896,CFB,2021,2021-09-10,Kansas Jayhawks,Coastal Carolina Chanticleers,away,49.0,245.0,215.0,460.0,0,1.0,1.0
401287896,CFB,2021,2021-09-10,Coastal Carolina Chanticleers,Kansas Jayhawks,home,22.0,238.0,172.0,410.0,0,0,0
401282616,CFB,2021,2021-09-11,North Carolina A&T Aggies,Duke Blue Devils,away,45.0,283.0,150.0,433.0,0,0,0
401282616,CFB,2021,2021-09-11,Duke Blue Devils,North Carolina A&T Aggies,home,17.0,56.0,208.0,264.0,0,0,0
401282191,CFB,2021,2021-09-11,UTEP Miners,Boise State Broncos,away,54.0,340.0,121.0,461.0,0,1.0,1.0
401282191,CFB,2021,2021-09-11,Boise State Broncos,UTEP Miners,home,13.0,232.0,104.0,336.0,3.0,3.0,6.0
401310701,CFB,2021,2021-09-11,North Dakota Fighting Hawks,Utah State Aggies,away,48.0,404.0,217.0,621.0,1.0,0,1.0
401310701,CFB,2021,2021-09-11,Utah State Aggies,North Dakota Fighting Hawks,home,24.0,374.0,65.0,439.0,2.0,0,2.0
401282624,CFB,2021,2021-09-11,Illinois Fighting Illini,Virginia Cavaliers,away,42.0,423.0,133.0,556.0,1.0,1.0,2.0
401282624,CFB,2021,2021-09-11,Virginia Cavaliers,Illinois Fighting Illini,home,14.0,221.0,116.0,337.0,1.0,1.0,2.0
401282193,CFB,2021,2021-09-11,Western Kentucky Hilltoppers,Army Black Knights,away,38.0,77.0,339.0,416.0,0,1.0,1.0
401282193,CFB,2021,2021-09-11,Army Black Knights,Western Kentucky Hilltoppers,home,35.0,435.0,42.0,477.0,1.0,0,1.0
401309545,CFB,2021,2021-09-11,VMI Keydets,Kent State Golden Flashes,away,60.0,204.0,494.0,698.0,0,0,0
401309545,CFB,2021,2021-09-11,Kent State Golden Flashes,VMI Keydets,home,10.0,146.0,142.0,288.0,4.0,0,4.0
401282058,CFB,2021,2021-09-11,Alabama State Hornets,Auburn Tigers,away,62.0,174.0,364.0,538.0,0,1.0,1.0
