event_id,league,season,date,team,player_id,player_name,pass_cmp,pass_att,pass_yds,pass_td,pass_int,sacks_taken,rush_att,rush_yds,rush_td,rec,rec_yds,rec_td,rec_targets
401286187,CFB,2021,2021-08-28,UConn Huskies,4362140,Steven Krajewski,,,,,,,2.0,-4.0,0.0,,,,
401286187,CFB,2021,2021-08-28,UConn Huskies,4428977,Jack Zergiotis,,,,,,,6.0,-11.0,0.0,,,,
401286187,CFB,2021,2021-08-28,UConn Huskies,4569001,Cameron Ross,,,,,,,,,,5.0,37.0,0.0,
401286187,CFB,2021,2021-08-28,UConn Huskies,4362143,Heron Maurisseau,,,,,,,,,,2.0,10.0,0.0,
401286187,CFB,2021,2021-08-28,UConn Huskies,4426940,Kevens Clercius,,,,,,,,,,1.0,8.0,0.0,
401286187,CFB,2021,2021-08-28,UConn Huskies,4427981,Jayce Medlock,,,,,,,,,,2.0,6.0,0.0,
401286187,CFB,2021,2021-08-28,UConn Huskies,4501304,Jahkai Gill,,,,,,,,,,1.0,5.0,0.0,
401286187,CFB,2021,2021-08-28,UConn Huskies,4239127,Cameron Hairston,,,,,,,,,,2.0,5.0,0.0,
401286187,CFB,2021,2021-08-28,UConn Huskies,4608772,Brian Brewton,,,,,,,,,,1.0,1.0,0.0,
401286187,CFB,2021,2021-08-28,Fresno State Bulldogs,4243322,Jake Haener,20.0,26.0,331.0,3.0,0.0,,,,,,,,
401286187,CFB,2021,2021-08-28,Fresno State Bulldogs,4605998,Logan Fife,7.0,13.0,51.0,1.0,1.0,,,,,,,,
401286187,CFB,2021,2021-08-28,Fresno State Bulldogs,4243003,Ronnie Rivers,,,,,,,13.0,58.0,0.0,,,,
401286187,CFB,2021,2021-08-28,Fresno State Bulldogs,4243004,Jordan Mims,,,,,,,7.0,38.0,1.0,,,,
401286187,CFB,2021,2021-08-28,Fresno State Bulldogs,4569560,Jordan Wilmore,,,,,,,5.0,28.0,0.0,,,,
401286187,CFB,2021,2021-08-28,Fresno State Bulldogs,4426990,Jalen Moreno-Cropper,,,,,,,1.0,13.0,0.0,,,,
401286187,CFB,2021,2021-08-28,Fresno State Bulldogs,4605998,Logan Fife,,,,,,,4.0,13.0,0.0,,,,
401286187,CFB,2021,2021-08-28,Fresno State Bulldogs,4243322,Jake Haener,,,,,,,2.0,7.0,0.0,,,,
401286187,CFB,2021,2021-08-28,Fresno State Bulldogs,4607267,Malik Sherrod,,,,,,,3.0,2.0,0.0,,,,
401286187,CFB,2021,2021-08-28,Fresno State Bulldogs,-6007, Team,,,,,,,3.0,-3.0,0.0,,,,
401286187,CFB,2021,2021-08-28,Fresno State Bulldogs,4426990,Jalen Moreno-Cropper,,,,,,,,,,3.0,87.0,1.0,
401286187,CFB,2021,2021-08-28,Fresno State Bulldogs,4243003,Ronnie Rivers,,,,,,,,,,2.0,66.0,1.0,
401286187,CFB,2021,2021-08-28,Fresno State Bulldogs,4361319,Erik Brooks,,,,,,,,,,5.0,61.0,0.0,
401286187,CFB,2021,2021-08-28,Fresno State Bulldogs,4575558,Josh Kelly,,,,,,,,,,3.0,54.0,0.0,
401286187,CFB,2021,2021-08-28,Fresno State Bulldogs,4243001,Zane Pope,,,,,,,,,,2.0,22.0,0.0,
401286187,CFB,2021,2021-08-28,Fresno State Bulldogs,4243004,Jordan Mims,,,,,,,,,,2.0,22.0,0.0,
401286187,CFB,2021,2021-08-28,Fresno State Bulldogs,4428203,Raymond Pauwels,,,,,,,,,,3.0,20.0,1.0,
401286187,CFB,2021,2021-08-28,Fresno State Bulldogs,4570449,Keric Wheatfall,,,,,,,,,,3.0,19.0,0.0,
401286187,CFB,2021,2021-08-28,Fresno State Bulldogs,4569560,Jordan Wilmore,,,,,,,,,,2.0,15.0,0.0,
401286187,CFB,2021,2021-08-28,Fresno State Bulldogs,4243323,Ty Jones,,,,,,,,,,1.0,9.0,1.0,
401286187,CFB,2021,2021-08-28,Fresno State Bulldogs,550577,Jordan Brown,,,,,,,,,,1.0,7.0,0.0,
401309833,CFB,2021,2021-08-28,Hawai'i Rainbow Warriors,4373934,Chevan Cordeiro,25.0,47.0,220.0,1.0,2.0,,,,,,,,
401309833,CFB,2021,2021-08-28,Hawai'i Rainbow Warriors,4709977,Brayden Schager,3.0,6.0,23.0,0.0,0.0,,,,,,,,
401309833,CFB,2021,2021-08-28,Hawai'i Rainbow Warriors,4693791,Dae Dae Hunter,,,,,,,7.0,20.0,0.0,,,,
401309833,CFB,2021,2021-08-28,Hawai'i Rainbow Warriors,4367728,Dedrick Parson,,,,,,,3.0,15.0,0.0,,,,
401309833,CFB,2021,2021-08-28,Hawai'i Rainbow Warriors,4373934,Chevan Cordeiro,,,,,,,9.0,11.0,0.0,,,,
401309833,CFB,2021,2021-08-28,Hawai'i Rainbow Warriors,4570217,James Phillips,,,,,,,1.0,-6.0,0.0,,,,
401309833,CFB,2021,2021-08-28,Hawai'i Rainbow Warriors,-6139, Team,,,,,,,1.0,-14.0,0.0,,,,
401309833,CFB,2021,2021-08-28,Hawai'i Rainbow Warriors,4249917,Calvin Turner Jr.,,,,,,,,,,5.0,50.0,0.0,
401309833,CFB,2021,2021-08-28,Hawai'i Rainbow Warriors,4039159,Aaron Cephus,,,,,,,,,,1.0,49.0,0.0,
401309833,CFB,2021,2021-08-28,Hawai'i Rainbow Warriors,4693808,Dior Scott,,,,,,,,,,2.0,35.0,0.0,
401309833,CFB,2021,2021-08-28,Hawai'i Rainbow Warriors,4373959,Nick Mardner,,,,,,,,,,3.0,35.0,0.0,
401309833,CFB,2021,2021-08-28,Hawai'i Rainbow Warriors,4693791,Dae Dae Hunter,,,,,,,,,,7.0,19.0,0.0,
401309833,CFB,2021,2021-08-28,Hawai'i Rainbow Warriors,4367728,Dedrick Parson,,,,,,,,,,3.0,17.0,0.0,
401309833,CFB,2021,2021-08-28,Hawai'i Rainbow Warriors,4875786,Tru Edwards,,,,,,,,,,2.0,16.0,0.0,
401309833,CFB,2021,2021-08-28,Hawai'i Rainbow Warriors,4570219,Jared Smart,,,,,,,,,,1.0,9.0,0.0,
401309833,CFB,2021,2021-08-28,Hawai'i Rainbow Warriors,4570217,James Phillips,,,,,,,,,,2.0,9.0,0.0,
401309833,CFB,2021,2021-08-28,Hawai'i Rainbow Warriors,4255951,Caleb Phillips,,,,,,,,,,2.0,4.0,1.0,
401309833,CFB,2021,2021-08-28,UCLA Bruins,4367178,Dorian Thompson-Robinson,10.0,20.0,130.0,1.0,0.0,,,,,,,,
401309833,CFB,2021,2021-08-28,UCLA Bruins,4429068,Ethan Garbers,2.0,2.0,18.0,0.0,0.0,,,,,,,,
401309833,CFB,2021,2021-08-28,UCLA Bruins,4426385,Zach Charbonnet,,,,,,,6.0,106.0,3.0,,,,
401309833,CFB,2021,2021-08-28,UCLA Bruins,4036032,Brittain Brown,,,,,,,13.0,78.0,1.0,,,,
401309833,CFB,2021,2021-08-28,UCLA Bruins,4427634,Keegan Jones,,,,,,,8.0,26.0,0.0,,,,
401309833,CFB,2021,2021-08-28,UCLA Bruins,4696717,Brian Kowall,,,,,,,5.0,24.0,0.0,,,,
401309833,CFB,2021,2021-08-28,UCLA Bruins,4367178,Dorian Thompson-Robinson,,,,,,,3.0,16.0,0.0,,,,
401309833,CFB,2021,2021-08-28,UCLA Bruins,4062711,Ethan Fernea,,,,,,,4.0,11.0,0.0,,,,
401309833,CFB,2021,2021-08-28,UCLA Bruins,-7720, Team,,,,,,,2.0,-8.0,0.0,,,,
401309833,CFB,2021,2021-08-28,UCLA Bruins,4429068,Ethan Garbers,,,,,,,2.0,-9.0,0.0,,,,
401309833,CFB,2021,2021-08-28,UCLA Bruins,4367180,Kazmeir Allen,,,,,,,,,,2.0,47.0,1.0,
401309833,CFB,2021,2021-08-28,UCLA Bruins,4036032,Brittain Brown,,,,,,,,,,2.0,21.0,0.0,
401309833,CFB,2021,2021-08-28,UCLA Bruins,4367179,Josiah Norwood,,,,,,,,,,2.0,17.0,0.0,
401309833,CFB,2021,2021-08-28,UCLA Bruins,4367209,Greg Dulcich,,,,,,,,,,1.0,15.0,0.0,
401309833,CFB,2021,2021-08-28,UCLA Bruins,4426385,Zach Charbonnet,,,,,,,,,,1.0,14.0,0.0,
401309833,CFB,2021,2021-08-28,UCLA Bruins,4367182,Michael Ezeike,,,,,,,,,,1.0,13.0,0.0,
401309833,CFB,2021,2021-08-28,UCLA Bruins,4367175,Kyle Philips,,,,,,,,,,2.0,12.0,0.0,
401309833,CFB,2021,2021-08-28,UCLA Bruins,4433909,Matt Sykes,,,,,,,,,,1.0,9.0,0.0,
401282049,CFB,2021,2021-08-29,UTEP Miners,4575668,Gavin Hardison,11.0,16.0,249.0,1.0,1.0,,,,,,,,
401282049,CFB,2021,2021-08-29,UTEP Miners,4362033,Calvin Brownholtz,0.0,4.0,0.0,0.0,1.0,,,,,,,,
401282049,CFB,2021,2021-08-29,UTEP Miners,4245242,Ronald Awatt,,,,,,,11.0,74.0,1.0,,,,
401282049,CFB,2021,2021-08-29,UTEP Miners,4040508,Quardraiz Wadley,,,,,,,6.0,51.0,0.0,,,,
401282049,CFB,2021,2021-08-29,UTEP Miners,4575667,Deion Hankins,,,,,,,11.0,50.0,1.0,,,,
401282049,CFB,2021,2021-08-29,UTEP Miners,4362033,Calvin Brownholtz,,,,,,,5.0,14.0,0.0,,,,
401282049,CFB,2021,2021-08-29,UTEP Miners,4575662,Isaiah Bravo,,,,,,,3.0,7.0,0.0,,,,
401282049,CFB,2021,2021-08-29,UTEP Miners,4431078,Willie Eldridge,,,,,,,4.0,4.0,0.0,,,,
401282049,CFB,2021,2021-08-29,UTEP Miners,4362045,James Tupou,,,,,,,1.0,2.0,0.0,,,,
401282049,CFB,2021,2021-08-29,UTEP Miners,4575668,Gavin Hardison,,,,,,,1.0,1.0,0.0,,,,
401282049,CFB,2021,2021-08-29,UTEP Miners,4575665,Jacob Cowing,,,,,,,,,,5.0,158.0,1.0,
401282049,CFB,2021,2021-08-29,UTEP Miners,4362034,Justin Garrett,,,,,,,,,,4.0,74.0,0.0,
401282049,CFB,2021,2021-08-29,UTEP Miners,4040508,Quardraiz Wadley,,,,,,,,,,1.0,11.0,0.0,
401282049,CFB,2021,2021-08-29,UTEP Miners,4048768,Walter Dawn Jr.,,,,,,,,,,1.0,6.0,0.0,
401282049,CFB,2021,2021-08-29,New Mexico State Aggies,4687558,Jonah Johnson,8.0,24.0,85.0,0.0,0.0,,,,,,,,
401282049,CFB,2021,2021-08-29,New Mexico State Aggies,4427125,Weston Eget,1.0,9.0,7.0,0.0,0.0,,,,,,,,
401282049,CFB,2021,2021-08-29,New Mexico State Aggies,4428272,Juwaun Price,,,,,,,9.0,37.0,0.0,,,,
401282049,CFB,2021,2021-08-29,New Mexico State Aggies,4258200,O'Maury Samuels,,,,,,,9.0,28.0,0.0,,,,
401282049,CFB,2021,2021-08-29,New Mexico State Aggies,4427125,Weston Eget,,,,,,,3.0,13.0,0.0,,,,
401282049,CFB,2021,2021-08-29,New Mexico State Aggies,4373846,Alex Escobar,,,,,,,1.0,7.0,0.0,,,,
401282049,CFB,2021,2021-08-29,New Mexico State Aggies,4687558,Jonah Johnson,,,,,,,13.0,6.0,0.0,,,,
401282049,CFB,2021,2021-08-29,New Mexico State Aggies,4362753,Dominic Gicinto,,,,,,,,,,2.0,31.0,0.0,
401282049,CFB,2021,2021-08-29,New Mexico State Aggies,4258200,O'Maury Samuels,,,,,,,,,,2.0,20.0,0.0,
401282049,CFB,2021,2021-08-29,New Mexico State Aggies,4428272,Juwaun Price,,,,,,,,,,2.0,19.0,0.0,
401282049,CFB,2021,2021-08-29,New Mexico State Aggies,4687555,Isaiah Garcia-Castaneda,,,,,,,,,,2.0,15.0,0.0,
401282049,CFB,2021,2021-08-29,New Mexico State Aggies,4035761,Jared Wyatt,,,,,,,,,,1.0,7.0,0.0,
401310693,CFB,2021,2021-08-29,Southern Utah Thunderbirds,4571184,Justin Miller,15.0,29.0,117.0,0.0,0.0,,,,,,,,
401310693,CFB,2021,2021-08-29,Southern Utah Thunderbirds,4365878,Tyler Skidmore,1.0,1.0,14.0,0.0,0.0,,,,,,,,
401310693,CFB,2021,2021-08-29,Southern Utah Thunderbirds,4251012,Judd Cockett,1.0,1.0,8.0,1.0,0.0,,,,,,,,
401310693,CFB,2021,2021-08-29,Southern Utah Thunderbirds,4365881,Karris Davis,,,,,,,5.0,36.0,0.0,,,,
401310693,CFB,2021,2021-08-29,Southern Utah Thunderbirds,4698424,David Moore III,,,,,,,10.0,32.0,0.0,,,,
401310693,CFB,2021,2021-08-29,Southern Utah Thunderbirds,4698427,Dayne Christiansen,,,,,,,6.0,21.0,0.0,,,,
401310693,CFB,2021,2021-08-29,Southern Utah Thunderbirds,4571214,Isaiah Williams,,,,,,,3.0,17.0,0.0,,,,
401310693,CFB,2021,2021-08-29,Southern Utah Thunderbirds,4365878,Tyler Skidmore,,,,,,,2.0,4.0,0.0,,,,
401310693,CFB,2021,2021-08-29,Southern Utah Thunderbirds,4698425,Jordan Jefferson,,,,,,,2.0,3.0,0.0,,,,
401310693,CFB,2021,2021-08-29,Southern Utah Thunderbirds,4365886,Lance Lawson,,,,,,,3.0,-2.0,0.0,,,,
401310693,CFB,2021,2021-08-29,Southern Utah Thunderbirds,4571214,Isaiah Williams,,,,,,,,,,3.0,27.0,0.0,
401310693,CFB,2021,2021-08-29,Southern Utah Thunderbirds,4365886,Lance Lawson,,,,,,,,,,2.0,15.0,0.0,
401310693,CFB,2021,2021-08-29,Southern Utah Thunderbirds,4571215,Brandon Schenks,,,,,,,,,,1.0,14.0,0.0,
401310693,CFB,2021,2021-08-29,Southern Utah Thunderbirds,4698419,David Atencio,,,,,,,,,,1.0,11.0,0.0,
401310693,CFB,2021,2021-08-29,Southern Utah Thunderbirds,4365906,Frank Harris III,,,,,,,,,,2.0,11.0,0.0,
401310693,CFB,2021,2021-08-29,Southern Utah Thunderbirds,4251012,Judd Cockett,,,,,,,,,,1.0,6.0,0.0,
401310693,CFB,2021,2021-08-29,Southern Utah Thunderbirds,4571183,Thomas Duckett,,,,,,,,,,1.0,3.0,0.0,
401310693,CFB,2021,2021-08-29,Southern Utah Thunderbirds,4571184,Justin Miller,,,,,,,,,,2.0,2.0,1.0,
401310693,CFB,2021,2021-08-29,San José State Spartans,4035225,Nick Starkel,16.0,27.0,394.0,4.0,1.0,,,,,,,,
401310693,CFB,2021,2021-08-29,San José State Spartans,4687005,Natano Woods,2.0,3.0,16.0,0.0,0.0,,,,,,,,
401310693,CFB,2021,2021-08-29,San José State Spartans,4242321,Tyler Nevens,,,,,,,12.0,91.0,1.0,,,,
401310693,CFB,2021,2021-08-29,San José State Spartans,4571021,Shamar Garrett,,,,,,,2.0,17.0,0.0,,,,
401310693,CFB,2021,2021-08-29,San José State Spartans,4570243,Kairee Robinson,,,,,,,5.0,15.0,0.0,,,,
401310693,CFB,2021,2021-08-29,San José State Spartans,4687005,Natano Woods,,,,,,,2.0,7.0,0.0,,,,
401310693,CFB,2021,2021-08-29,San José State Spartans,4035225,Nick Starkel,,,,,,,2.0,3.0,1.0,,,,
401310693,CFB,2021,2021-08-29,San José State Spartans,4569086,Charles Ross,,,,,,,,,,3.0,77.0,1.0,
401310693,CFB,2021,2021-08-29,San José State Spartans,4374147,Derrick Deese Jr.,,,,,,,,,,3.0,72.0,1.0,
401310693,CFB,2021,2021-08-29,San José State Spartans,4608520,Sam Olson,,,,,,,,,,1.0,70.0,1.0,
401310693,CFB,2021,2021-08-29,San José State Spartans,4374145,Jermaine Braddock,,,,,,,,,,2.0,66.0,1.0,
401310693,CFB,2021,2021-08-29,San José State Spartans,4374150,Isaiah Hamilton,,,,,,,,,,2.0,57.0,0.0,
401310693,CFB,2021,2021-08-29,San José State Spartans,4570243,Kairee Robinson,,,,,,,,,,2.0,24.0,0.0,
401310693,CFB,2021,2021-08-29,San José State Spartans,4242321,Tyler Nevens,,,,,,,,,,2.0,23.0,0.0,
401310693,CFB,2021,2021-08-29,San José State Spartans,4570246,Jamar Simpson,,,,,,,,,,2.0,21.0,0.0,
401310693,CFB,2021,2021-08-29,San José State Spartans,4242405,Taariq Johnson,,,,,,,,,,1.0,0.0,0.0,
401282050,CFB,2021,2021-09-01,UAB Blazers,4239793,Tyler Johnston III,17.0,21.0,319.0,2.0,0.0,,,,,,,,
401282050,CFB,2021,2021-09-01,UAB Blazers,4363410,Dylan Hopkins,2.0,2.0,51.0,1.0,0.0,,,,,,,,
401282050,CFB,2021,2021-09-01,UAB Blazers,4570130,Jermaine Brown Jr.,,,,,,,14.0,78.0,1.0,,,,
401282050,CFB,2021,2021-09-01,UAB Blazers,4430388,DeWayne McBride,,,,,,,12.0,54.0,0.0,,,,
401282050,CFB,2021,2021-09-01,UAB Blazers,4239821,Lucious Stanley,,,,,,,3.0,14.0,0.0,,,,
401282050,CFB,2021,2021-09-01,UAB Blazers,4241074,Larry Wooden,,,,,,,2.0,5.0,0.0,,,,
401282050,CFB,2021,2021-09-01,UAB Blazers,4567114,AJ Gates Jr.,,,,,,,2.0,1.0,0.0,,,,
401282050,CFB,2021,2021-09-01,UAB Blazers,4239793,Tyler Johnston III,,,,,,,3.0,0.0,0.0,,,,
401282050,CFB,2021,2021-09-01,UAB Blazers,4428538,Tye Smith-Lindsey,,,,,,,1.0,-5.0,0.0,,,,
401282050,CFB,2021,2021-09-01,UAB Blazers,4689650,Trea Shropshire,,,,,,,,,,5.0,127.0,1.0,
401282050,CFB,2021,2021-09-01,UAB Blazers,4374361,Gerrit Prince,,,,,,,,,,3.0,64.0,1.0,
401282050,CFB,2021,2021-09-01,UAB Blazers,4570105,RaJae' Johnson,,,,,,,,,,3.0,62.0,1.0,
401282050,CFB,2021,2021-09-01,UAB Blazers,4570132,Ryan Davis,,,,,,,,,,3.0,51.0,0.0,
401282050,CFB,2021,2021-09-01,UAB Blazers,4239812,Hayden Pittman,,,,,,,,,,2.0,32.0,0.0,
401282050,CFB,2021,2021-09-01,UAB Blazers,4239821,Lucious Stanley,,,,,,,,,,1.0,19.0,0.0,
401282050,CFB,2021,2021-09-01,UAB Blazers,4430964,A.J. Davis IV,,,,,,,,,,1.0,9.0,0.0,
401282050,CFB,2021,2021-09-01,UAB Blazers,4570130,Jermaine Brown Jr.,,,,,,,,,,1.0,6.0,0.0,
401282050,CFB,2021,2021-09-01,Jacksonville State Gamecocks,4035460,Zerrick Cooper,17.0,34.0,88.0,0.0,0.0,,,,,,,,
401282050,CFB,2021,2021-09-01,Jacksonville State Gamecocks,4035460,Zerrick Cooper,,,,,,,6.0,30.0,0.0,,,,
401282050,CFB,2021,2021-09-01,Jacksonville State Gamecocks,4693212,Pat Jackson,,,,,,,2.0,22.0,0.0,,,,
401282050,CFB,2021,2021-09-01,Jacksonville State Gamecocks,4246671,Josh Samuel,,,,,,,4.0,13.0,0.0,,,,
401282050,CFB,2021,2021-09-01,Jacksonville State Gamecocks,4693219,Ron Wiggins,,,,,,,4.0,1.0,0.0,,,,
401282050,CFB,2021,2021-09-01,Jacksonville State Gamecocks,4578042,P.J. Wells,,,,,,,,,,3.0,42.0,0.0,
401282050,CFB,2021,2021-09-01,Jacksonville State Gamecocks,4736210,Michael Pettway,,,,,,,,,,2.0,17.0,0.0,
401282050,CFB,2021,2021-09-01,Jacksonville State Gamecocks,4769498,Isaiah Montgomery,,,,,,,,,,1.0,7.0,0.0,
401282050,CFB,2021,2021-09-01,Jacksonville State Gamecocks,4693213,Leeshoen Jarrett,,,,,,,,,,2.0,7.0,0.0,
401282050,CFB,2021,2021-09-01,Jacksonville State Gamecocks,4246671,Josh Samuel,,,,,,,,,,1.0,6.0,0.0,
401282050,CFB,2021,2021-09-01,Jacksonville State Gamecocks,4570580,Sean Brown,,,,,,,,,,1.0,5.0,0.0,
401282050,CFB,2021,2021-09-01,Jacksonville State Gamecocks,4693219,Ron Wiggins,,,,,,,,,,1.0,4.0,0.0,
401282050,CFB,2021,2021-09-01,Jacksonville State Gamecocks,4693212,Pat Jackson,,,,,,,,,,4.0,3.0,0.0,
401282050,CFB,2021,2021-09-01,Jacksonville State Gamecocks,4240470,Damond Philyaw-Johnson,,,,,,,,,,1.0,1.0,0.0,
401282050,CFB,2021,2021-09-01,Jacksonville State Gamecocks,4368797,Ahmad Edwards,,,,,,,,,,1.0,-4.0,0.0,
401300995,CFB,2021,2021-09-02,Boise State Broncos,4426499,Hank Bachmeier,25.0,39.0,263.0,2.0,1.0,,,,,,,,
401300995,CFB,2021,2021-09-02,Boise State Broncos,4373661,Andrew Van Buren,,,,,,,10.0,26.0,1.0,,,,
401300995,CFB,2021,2021-09-02,Boise State Broncos,4242494,Cyrus Habibi-Likio,,,,,,,12.0,23.0,0.0,,,,
401300995,CFB,2021,2021-09-02,Boise State Broncos,4373678,Khalil Shakir,,,,,,,1.0,7.0,0.0,,,,
401300995,CFB,2021,2021-09-02,Boise State Broncos,4426499,Hank Bachmeier,,,,,,,1.0,-7.0,0.0,,,,
401300995,CFB,2021,2021-09-02,Boise State Broncos,-5405, Team,,,,,,,2.0,-29.0,0.0,,,,
401300995,CFB,2021,2021-09-02,Boise State Broncos,4373678,Khalil Shakir,,,,,,,,,,5.0,91.0,2.0,
401300995,CFB,2021,2021-09-02,Boise State Broncos,4373686,Stefan Cobbs,,,,,,,,,,4.0,63.0,0.0,
401300995,CFB,2021,2021-09-02,Boise State Broncos,4260441,Octavius Evans,,,,,,,,,,4.0,32.0,0.0,
401300995,CFB,2021,2021-09-02,Boise State Broncos,4373662,Billy Bowens,,,,,,,,,,3.0,31.0,0.0,
401300995,CFB,2021,2021-09-02,Boise State Broncos,4240809,Kurt Rafdal,,,,,,,,,,2.0,13.0,0.0,
401300995,CFB,2021,2021-09-02,Boise State Broncos,4260452,CT Thomas,,,,,,,,,,1.0,12.0,0.0,
401300995,CFB,2021,2021-09-02,Boise State Broncos,4373682,Riley Smith,,,,,,,,,,1.0,11.0,0.0,
401300995,CFB,2021,2021-09-02,Boise State Broncos,4373687,Tyneil Hopper,,,,,,,,,,1.0,6.0,0.0,
401300995,CFB,2021,2021-09-02,Boise State Broncos,4242494,Cyrus Habibi-Likio,,,,,,,,,,3.0,3.0,0.0,
401300995,CFB,2021,2021-09-02,Boise State Broncos,4373661,Andrew Van Buren,,,,,,,,,,1.0,1.0,0.0,
401300995,CFB,2021,2021-09-02,UCF Knights,4427238,Dillon Gabriel,25.0,37.0,318.0,4.0,2.0,,,,,,,,
401300995,CFB,2021,2021-09-02,UCF Knights,4361264,Isaiah Bowser,,,,,,,33.0,172.0,1.0,,,,
401300995,CFB,2021,2021-09-02,UCF Knights,4427238,Dillon Gabriel,,,,,,,12.0,64.0,0.0,,,,
401300995,CFB,2021,2021-09-02,UCF Knights,4690120,Johnny Richardson,,,,,,,3.0,19.0,0.0,,,,
